NAICS Code,Total Employment - 2001,MSA
48-49,958.0,"Alexandria, LA MSA"
51,941.0,"Alexandria, LA MSA"
52,1749.0,"Alexandria, LA MSA"
53,814.0,"Alexandria, LA MSA"
54,2113.0,"Alexandria, LA MSA"
55,529.0,"Alexandria, LA MSA"
56,2145.0,"Alexandria, LA MSA"
61,885.0,"Alexandria, LA MSA"
62,11696.0,"Alexandria, LA MSA"
71,328.0,"Alexandria, LA MSA"
72,3909.0,"Alexandria, LA MSA"
81,2839.0,"Alexandria, LA MSA"
99,68.0,"Alexandria, LA MSA"
--,49572.0,"Altoona, PA MSA"
11,14.0,"Altoona, PA MSA"
21,161.0,"Altoona, PA MSA"
22,199.0,"Altoona, PA MSA"
23,2174.0,"Altoona, PA MSA"
31-33,8487.0,"Altoona, PA MSA"
42,2821.0,"Altoona, PA MSA"
44-45,8560.0,"Altoona, PA MSA"
48-49,1482.0,"Altoona, PA MSA"
51,1508.0,"Altoona, PA MSA"
52,1517.0,"Altoona, PA MSA"
53,385.0,"Altoona, PA MSA"
54,2154.0,"Altoona, PA MSA"
55,733.0,"Altoona, PA MSA"
56,2575.0,"Altoona, PA MSA"
61,272.0,"Altoona, PA MSA"
62,8640.0,"Altoona, PA MSA"
71,565.0,"Altoona, PA MSA"
72,4089.0,"Altoona, PA MSA"
81,2599.0,"Altoona, PA MSA"
95,609.0,"Altoona, PA MSA"
99,28.0,"Altoona, PA MSA"
--,86323.0,"Amarillo, TX MSA"
21,342.0,"Amarillo, TX MSA"
23,5133.0,"Amarillo, TX MSA"
31-33,11105.0,"Amarillo, TX MSA"
42,6100.0,"Amarillo, TX MSA"
44-45,11986.0,"Amarillo, TX MSA"
48-49,2059.0,"Amarillo, TX MSA"
51,2127.0,"Amarillo, TX MSA"
52,4547.0,"Amarillo, TX MSA"
53,1250.0,"Amarillo, TX MSA"
54,5830.0,"Amarillo, TX MSA"
55,1560.0,"Amarillo, TX MSA"
56,4437.0,"Amarillo, TX MSA"
61,394.0,"Amarillo, TX MSA"
62,13586.0,"Amarillo, TX MSA"
71,902.0,"Amarillo, TX MSA"
72,8656.0,"Amarillo, TX MSA"
81,5037.0,"Amarillo, TX MSA"
95,95.0,"Amarillo, TX MSA"
99,56.0,"Amarillo, TX MSA"
--,119466.0,"Anchorage, AK MSA"
11,121.0,"Anchorage, AK MSA"
21,5783.0,"Anchorage, AK MSA"
22,632.0,"Anchorage, AK MSA"
23,9686.0,"Anchorage, AK MSA"
31-33,1858.0,"Anchorage, AK MSA"
42,4850.0,"Anchorage, AK MSA"
44-45,15855.0,"Anchorage, AK MSA"
48-49,10799.0,"Anchorage, AK MSA"
51,3882.0,"Anchorage, AK MSA"
52,4964.0,"Anchorage, AK MSA"
53,2971.0,"Anchorage, AK MSA"
54,8358.0,"Anchorage, AK MSA"
55,2374.0,"Anchorage, AK MSA"
56,8780.0,"Anchorage, AK MSA"
61,1618.0,"Anchorage, AK MSA"
62,16359.0,"Anchorage, AK MSA"
71,1595.0,"Anchorage, AK MSA"
72,12224.0,"Anchorage, AK MSA"
81,6132.0,"Anchorage, AK MSA"
95,498.0,"Anchorage, AK MSA"
99,127.0,"Anchorage, AK MSA"
--,231799.0,"Ann Arbor, MI MSA"
23,11749.0,"Ann Arbor, MI MSA"
31-33,47002.0,"Ann Arbor, MI MSA"
42,7765.0,"Ann Arbor, MI MSA"
44-45,32988.0,"Ann Arbor, MI MSA"
48-49,4003.0,"Ann Arbor, MI MSA"
51,6653.0,"Ann Arbor, MI MSA"
52,6065.0,"Ann Arbor, MI MSA"
53,3102.0,"Ann Arbor, MI MSA"
54,14891.0,"Ann Arbor, MI MSA"
55,6806.0,"Ann Arbor, MI MSA"
56,13684.0,"Ann Arbor, MI MSA"
61,3839.0,"Ann Arbor, MI MSA"
62,34691.0,"Ann Arbor, MI MSA"
71,2652.0,"Ann Arbor, MI MSA"
72,20114.0,"Ann Arbor, MI MSA"
81,9659.0,"Ann Arbor, MI MSA"
95,4802.0,"Ann Arbor, MI MSA"
--,39752.0,"Anniston-Oxford, AL MSA"
23,1481.0,"Anniston-Oxford, AL MSA"
31-33,9911.0,"Anniston-Oxford, AL MSA"
42,1583.0,"Anniston-Oxford, AL MSA"
44-45,6472.0,"Anniston-Oxford, AL MSA"
48-49,805.0,"Anniston-Oxford, AL MSA"
51,969.0,"Anniston-Oxford, AL MSA"
52,982.0,"Anniston-Oxford, AL MSA"
53,423.0,"Anniston-Oxford, AL MSA"
54,1189.0,"Anniston-Oxford, AL MSA"
55,105.0,"Anniston-Oxford, AL MSA"
56,2666.0,"Anniston-Oxford, AL MSA"
61,271.0,"Anniston-Oxford, AL MSA"
62,5583.0,"Anniston-Oxford, AL MSA"
71,167.0,"Anniston-Oxford, AL MSA"
72,3973.0,"Anniston-Oxford, AL MSA"
81,2010.0,"Anniston-Oxford, AL MSA"
95,774.0,"Anniston-Oxford, AL MSA"
99,8.0,"Anniston-Oxford, AL MSA"
--,189135.0,"Appleton, WI MSA"
23,12090.0,"Appleton, WI MSA"
31-33,53718.0,"Appleton, WI MSA"
42,8963.0,"Appleton, WI MSA"
44-45,23312.0,"Appleton, WI MSA"
48-49,5432.0,"Appleton, WI MSA"
51,2935.0,"Appleton, WI MSA"
52,10101.0,"Appleton, WI MSA"
53,1686.0,"Appleton, WI MSA"
54,5482.0,"Appleton, WI MSA"
56,10240.0,"Appleton, WI MSA"
61,2701.0,"Appleton, WI MSA"
62,19109.0,"Appleton, WI MSA"
71,2067.0,"Appleton, WI MSA"
72,13730.0,"Appleton, WI MSA"
81,8209.0,"Appleton, WI MSA"
95,805.0,"Appleton, WI MSA"
99,82.0,"Appleton, WI MSA"
--,99916.0,"Asheville, NC MSA"
23,6857.0,"Asheville, NC MSA"
31-33,17067.0,"Asheville, NC MSA"
42,3783.0,"Asheville, NC MSA"
44-45,14355.0,"Asheville, NC MSA"
52,2786.0,"Asheville, NC MSA"
54,3329.0,"Asheville, NC MSA"
62,17606.0,"Asheville, NC MSA"
71,1482.0,"Asheville, NC MSA"
72,11212.0,"Asheville, NC MSA"
81,5176.0,"Asheville, NC MSA"
95,406.0,"Asheville, NC MSA"
--,53952.0,"Athens-Clarke County, GA MSA"
23,2761.0,"Athens-Clarke County, GA MSA"
31-33,10532.0,"Athens-Clarke County, GA MSA"
42,2654.0,"Athens-Clarke County, GA MSA"
44-45,9616.0,"Athens-Clarke County, GA MSA"
51,1107.0,"Athens-Clarke County, GA MSA"
52,1843.0,"Athens-Clarke County, GA MSA"
54,2103.0,"Athens-Clarke County, GA MSA"
55,178.0,"Athens-Clarke County, GA MSA"
56,2844.0,"Athens-Clarke County, GA MSA"
62,8327.0,"Athens-Clarke County, GA MSA"
72,5981.0,"Athens-Clarke County, GA MSA"
81,2828.0,"Athens-Clarke County, GA MSA"
99,28.0,"Athens-Clarke County, GA MSA"
--,2129188.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1462.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,15359.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,125397.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,177293.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,150137.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,257859.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,124197.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,124413.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,43031.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,167350.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,81416.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,221986.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,42722.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,175301.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,88533.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
95,34940.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,32564.0,"Auburn-Opelika, AL MSA"
11,103.0,"Auburn-Opelika, AL MSA"
22,161.0,"Auburn-Opelika, AL MSA"
23,2167.0,"Auburn-Opelika, AL MSA"
31-33,6217.0,"Auburn-Opelika, AL MSA"
42,818.0,"Auburn-Opelika, AL MSA"
44-45,5205.0,"Auburn-Opelika, AL MSA"
48-49,532.0,"Auburn-Opelika, AL MSA"
51,481.0,"Auburn-Opelika, AL MSA"
52,810.0,"Auburn-Opelika, AL MSA"
53,652.0,"Auburn-Opelika, AL MSA"
54,698.0,"Auburn-Opelika, AL MSA"
56,2277.0,"Auburn-Opelika, AL MSA"
61,115.0,"Auburn-Opelika, AL MSA"
62,4964.0,"Auburn-Opelika, AL MSA"
71,379.0,"Auburn-Opelika, AL MSA"
72,4664.0,"Auburn-Opelika, AL MSA"
81,1638.0,"Auburn-Opelika, AL MSA"
--,580485.0,"Austin-Round Rock-Georgetown, TX MSA"
22,1188.0,"Austin-Round Rock-Georgetown, TX MSA"
23,37917.0,"Austin-Round Rock-Georgetown, TX MSA"
31-33,71061.0,"Austin-Round Rock-Georgetown, TX MSA"
42,26174.0,"Austin-Round Rock-Georgetown, TX MSA"
44-45,74900.0,"Austin-Round Rock-Georgetown, TX MSA"
48-49,8232.0,"Austin-Round Rock-Georgetown, TX MSA"
52,29366.0,"Austin-Round Rock-Georgetown, TX MSA"
53,10559.0,"Austin-Round Rock-Georgetown, TX MSA"
54,48785.0,"Austin-Round Rock-Georgetown, TX MSA"
62,56418.0,"Austin-Round Rock-Georgetown, TX MSA"
71,7315.0,"Austin-Round Rock-Georgetown, TX MSA"
72,55595.0,"Austin-Round Rock-Georgetown, TX MSA"
81,28573.0,"Austin-Round Rock-Georgetown, TX MSA"
99,625.0,"Austin-Round Rock-Georgetown, TX MSA"
--,153457.0,"Bakersfield, CA MSA"
11,1584.0,"Bakersfield, CA MSA"
21,6616.0,"Bakersfield, CA MSA"
22,1261.0,"Bakersfield, CA MSA"
23,11080.0,"Bakersfield, CA MSA"
31-33,12760.0,"Bakersfield, CA MSA"
42,8019.0,"Bakersfield, CA MSA"
44-45,24264.0,"Bakersfield, CA MSA"
48-49,5078.0,"Bakersfield, CA MSA"
51,3385.0,"Bakersfield, CA MSA"
52,6278.0,"Bakersfield, CA MSA"
53,2841.0,"Bakersfield, CA MSA"
54,8503.0,"Bakersfield, CA MSA"
55,2811.0,"Bakersfield, CA MSA"
56,11320.0,"Bakersfield, CA MSA"
61,1291.0,"Bakersfield, CA MSA"
62,21188.0,"Bakersfield, CA MSA"
71,1730.0,"Bakersfield, CA MSA"
72,15005.0,"Bakersfield, CA MSA"
81,7341.0,"Bakersfield, CA MSA"
95,957.0,"Bakersfield, CA MSA"
99,145.0,"Bakersfield, CA MSA"
--,1063684.0,"Baltimore-Columbia-Towson, MD MSA"
21,619.0,"Baltimore-Columbia-Towson, MD MSA"
23,69157.0,"Baltimore-Columbia-Towson, MD MSA"
31-33,87554.0,"Baltimore-Columbia-Towson, MD MSA"
42,54296.0,"Baltimore-Columbia-Towson, MD MSA"
44-45,134217.0,"Baltimore-Columbia-Towson, MD MSA"
48-49,33255.0,"Baltimore-Columbia-Towson, MD MSA"
51,29147.0,"Baltimore-Columbia-Towson, MD MSA"
52,61574.0,"Baltimore-Columbia-Towson, MD MSA"
53,23022.0,"Baltimore-Columbia-Towson, MD MSA"
54,92726.0,"Baltimore-Columbia-Towson, MD MSA"
56,78424.0,"Baltimore-Columbia-Towson, MD MSA"
61,38287.0,"Baltimore-Columbia-Towson, MD MSA"
62,150695.0,"Baltimore-Columbia-Towson, MD MSA"
72,84010.0,"Baltimore-Columbia-Towson, MD MSA"
81,54847.0,"Baltimore-Columbia-Towson, MD MSA"
--,47850.0,"Bangor, ME MSA"
22,547.0,"Bangor, ME MSA"
31-33,4312.0,"Bangor, ME MSA"
42,2860.0,"Bangor, ME MSA"
44-45,8262.0,"Bangor, ME MSA"
48-49,1655.0,"Bangor, ME MSA"
51,1398.0,"Bangor, ME MSA"
53,569.0,"Bangor, ME MSA"
54,2429.0,"Bangor, ME MSA"
56,3004.0,"Bangor, ME MSA"
62,11002.0,"Bangor, ME MSA"
81,1887.0,"Bangor, ME MSA"
--,256930.0,"Baton Rouge, LA MSA"
21,559.0,"Baton Rouge, LA MSA"
23,41870.0,"Baton Rouge, LA MSA"
31-33,21037.0,"Baton Rouge, LA MSA"
42,12733.0,"Baton Rouge, LA MSA"
44-45,35677.0,"Baton Rouge, LA MSA"
48-49,6684.0,"Baton Rouge, LA MSA"
52,12432.0,"Baton Rouge, LA MSA"
53,4829.0,"Baton Rouge, LA MSA"
54,16292.0,"Baton Rouge, LA MSA"
56,20839.0,"Baton Rouge, LA MSA"
62,30223.0,"Baton Rouge, LA MSA"
71,4152.0,"Baton Rouge, LA MSA"
72,21733.0,"Baton Rouge, LA MSA"
81,14875.0,"Baton Rouge, LA MSA"
--,127939.0,"Beaumont-Port Arthur, TX MSA"
21,1076.0,"Beaumont-Port Arthur, TX MSA"
23,12589.0,"Beaumont-Port Arthur, TX MSA"
31-33,20321.0,"Beaumont-Port Arthur, TX MSA"
42,4677.0,"Beaumont-Port Arthur, TX MSA"
44-45,19738.0,"Beaumont-Port Arthur, TX MSA"
48-49,3543.0,"Beaumont-Port Arthur, TX MSA"
51,2083.0,"Beaumont-Port Arthur, TX MSA"
52,3730.0,"Beaumont-Port Arthur, TX MSA"
53,1668.0,"Beaumont-Port Arthur, TX MSA"
54,5260.0,"Beaumont-Port Arthur, TX MSA"
56,10090.0,"Beaumont-Port Arthur, TX MSA"
61,869.0,"Beaumont-Port Arthur, TX MSA"
62,19966.0,"Beaumont-Port Arthur, TX MSA"
71,813.0,"Beaumont-Port Arthur, TX MSA"
72,11049.0,"Beaumont-Port Arthur, TX MSA"
81,8166.0,"Beaumont-Port Arthur, TX MSA"
99,110.0,"Beaumont-Port Arthur, TX MSA"
--,58667.0,"Bellingham, WA MSA"
11,342.0,"Bellingham, WA MSA"
21,43.0,"Bellingham, WA MSA"
22,154.0,"Bellingham, WA MSA"
23,5800.0,"Bellingham, WA MSA"
31-33,8473.0,"Bellingham, WA MSA"
42,3244.0,"Bellingham, WA MSA"
44-45,9841.0,"Bellingham, WA MSA"
48-49,1734.0,"Bellingham, WA MSA"
51,1522.0,"Bellingham, WA MSA"
52,2054.0,"Bellingham, WA MSA"
53,1084.0,"Bellingham, WA MSA"
54,2826.0,"Bellingham, WA MSA"
55,694.0,"Bellingham, WA MSA"
56,2100.0,"Bellingham, WA MSA"
61,805.0,"Bellingham, WA MSA"
62,6615.0,"Bellingham, WA MSA"
71,1408.0,"Bellingham, WA MSA"
72,6701.0,"Bellingham, WA MSA"
81,3062.0,"Bellingham, WA MSA"
95,105.0,"Bellingham, WA MSA"
99,60.0,"Bellingham, WA MSA"
--,60587.0,"Billings, MT MSA"
11,43.0,"Billings, MT MSA"
21,280.0,"Billings, MT MSA"
22,303.0,"Billings, MT MSA"
23,3067.0,"Billings, MT MSA"
31-33,3294.0,"Billings, MT MSA"
42,5359.0,"Billings, MT MSA"
44-45,9922.0,"Billings, MT MSA"
48-49,2790.0,"Billings, MT MSA"
51,1934.0,"Billings, MT MSA"
52,2642.0,"Billings, MT MSA"
53,841.0,"Billings, MT MSA"
54,4752.0,"Billings, MT MSA"
55,366.0,"Billings, MT MSA"
56,3146.0,"Billings, MT MSA"
61,842.0,"Billings, MT MSA"
62,9070.0,"Billings, MT MSA"
71,1404.0,"Billings, MT MSA"
72,7122.0,"Billings, MT MSA"
81,3047.0,"Billings, MT MSA"
95,328.0,"Billings, MT MSA"
99,35.0,"Billings, MT MSA"
--,128247.0,"Gulfport-Biloxi, MS MSA"
23,7360.0,"Gulfport-Biloxi, MS MSA"
31-33,18300.0,"Gulfport-Biloxi, MS MSA"
42,2826.0,"Gulfport-Biloxi, MS MSA"
44-45,18633.0,"Gulfport-Biloxi, MS MSA"
48-49,2326.0,"Gulfport-Biloxi, MS MSA"
51,1634.0,"Gulfport-Biloxi, MS MSA"
52,3670.0,"Gulfport-Biloxi, MS MSA"
53,1560.0,"Gulfport-Biloxi, MS MSA"
54,6138.0,"Gulfport-Biloxi, MS MSA"
56,6531.0,"Gulfport-Biloxi, MS MSA"
61,1350.0,"Gulfport-Biloxi, MS MSA"
62,17962.0,"Gulfport-Biloxi, MS MSA"
72,21238.0,"Gulfport-Biloxi, MS MSA"
81,4908.0,"Gulfport-Biloxi, MS MSA"
--,94085.0,"Binghamton, NY MSA"
23,3501.0,"Binghamton, NY MSA"
31-33,22739.0,"Binghamton, NY MSA"
42,4587.0,"Binghamton, NY MSA"
44-45,13662.0,"Binghamton, NY MSA"
51,3180.0,"Binghamton, NY MSA"
52,3754.0,"Binghamton, NY MSA"
54,3880.0,"Binghamton, NY MSA"
55,673.0,"Binghamton, NY MSA"
56,5385.0,"Binghamton, NY MSA"
62,13549.0,"Binghamton, NY MSA"
71,943.0,"Binghamton, NY MSA"
72,7804.0,"Binghamton, NY MSA"
81,3732.0,"Binghamton, NY MSA"
95,379.0,"Binghamton, NY MSA"
--,435350.0,"Birmingham-Hoover, AL MSA"
23,35241.0,"Birmingham-Hoover, AL MSA"
31-33,46571.0,"Birmingham-Hoover, AL MSA"
42,29373.0,"Birmingham-Hoover, AL MSA"
44-45,52980.0,"Birmingham-Hoover, AL MSA"
48-49,12721.0,"Birmingham-Hoover, AL MSA"
51,15293.0,"Birmingham-Hoover, AL MSA"
52,33463.0,"Birmingham-Hoover, AL MSA"
54,24215.0,"Birmingham-Hoover, AL MSA"
56,36962.0,"Birmingham-Hoover, AL MSA"
62,56945.0,"Birmingham-Hoover, AL MSA"
72,29836.0,"Birmingham-Hoover, AL MSA"
81,24374.0,"Birmingham-Hoover, AL MSA"
--,42380.0,"Bismarck, ND MSA"
23,2568.0,"Bismarck, ND MSA"
31-33,2401.0,"Bismarck, ND MSA"
42,2142.0,"Bismarck, ND MSA"
44-45,6592.0,"Bismarck, ND MSA"
48-49,1651.0,"Bismarck, ND MSA"
52,2117.0,"Bismarck, ND MSA"
54,2677.0,"Bismarck, ND MSA"
61,1180.0,"Bismarck, ND MSA"
62,8872.0,"Bismarck, ND MSA"
72,4547.0,"Bismarck, ND MSA"
81,2910.0,"Bismarck, ND MSA"
95,33.0,"Bismarck, ND MSA"
--,46678.0,"Bloomington, IN MSA"
11,21.0,"Bloomington, IN MSA"
21,135.0,"Bloomington, IN MSA"
22,286.0,"Bloomington, IN MSA"
23,2448.0,"Bloomington, IN MSA"
31-33,7959.0,"Bloomington, IN MSA"
42,1713.0,"Bloomington, IN MSA"
44-45,7281.0,"Bloomington, IN MSA"
48-49,851.0,"Bloomington, IN MSA"
51,1788.0,"Bloomington, IN MSA"
52,1179.0,"Bloomington, IN MSA"
53,893.0,"Bloomington, IN MSA"
54,1942.0,"Bloomington, IN MSA"
55,236.0,"Bloomington, IN MSA"
56,2637.0,"Bloomington, IN MSA"
61,331.0,"Bloomington, IN MSA"
62,7338.0,"Bloomington, IN MSA"
71,462.0,"Bloomington, IN MSA"
72,6327.0,"Bloomington, IN MSA"
81,2716.0,"Bloomington, IN MSA"
95,103.0,"Bloomington, IN MSA"
99,32.0,"Bloomington, IN MSA"
--,203658.0,"Boise City, ID MSA"
11,163.0,"Boise City, ID MSA"
23,23498.0,"Boise City, ID MSA"
31-33,32020.0,"Boise City, ID MSA"
42,11951.0,"Boise City, ID MSA"
44-45,25964.0,"Boise City, ID MSA"
48-49,4932.0,"Boise City, ID MSA"
51,6108.0,"Boise City, ID MSA"
52,9137.0,"Boise City, ID MSA"
53,2524.0,"Boise City, ID MSA"
54,8808.0,"Boise City, ID MSA"
55,6397.0,"Boise City, ID MSA"
56,13645.0,"Boise City, ID MSA"
61,2264.0,"Boise City, ID MSA"
62,23368.0,"Boise City, ID MSA"
71,2258.0,"Boise City, ID MSA"
72,17081.0,"Boise City, ID MSA"
81,10036.0,"Boise City, ID MSA"
95,1469.0,"Boise City, ID MSA"
--,172266.0,"Boulder, CO MSA"
11,34.0,"Boulder, CO MSA"
21,200.0,"Boulder, CO MSA"
22,239.0,"Boulder, CO MSA"
23,8807.0,"Boulder, CO MSA"
31-33,25438.0,"Boulder, CO MSA"
42,6881.0,"Boulder, CO MSA"
44-45,22524.0,"Boulder, CO MSA"
48-49,1703.0,"Boulder, CO MSA"
51,13820.0,"Boulder, CO MSA"
52,4549.0,"Boulder, CO MSA"
53,3409.0,"Boulder, CO MSA"
54,23845.0,"Boulder, CO MSA"
55,4229.0,"Boulder, CO MSA"
56,11048.0,"Boulder, CO MSA"
61,2603.0,"Boulder, CO MSA"
62,13152.0,"Boulder, CO MSA"
71,2162.0,"Boulder, CO MSA"
72,15837.0,"Boulder, CO MSA"
81,8320.0,"Boulder, CO MSA"
95,3336.0,"Boulder, CO MSA"
99,130.0,"Boulder, CO MSA"
--,49570.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
11,91.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
22,113.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
23,3955.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
31-33,1946.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
42,913.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
44-45,11113.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
48-49,1165.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
51,1257.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
52,2067.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
53,1104.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
54,2987.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
55,304.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
56,2458.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
61,528.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
62,9376.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
71,1202.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
72,5628.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
81,3255.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
99,57.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
--,177693.0,"Bridgeport-Stamford-Norwalk, CT MSA"
21,52.0,"Bridgeport-Stamford-Norwalk, CT MSA"
22,1101.0,"Bridgeport-Stamford-Norwalk, CT MSA"
23,6395.0,"Bridgeport-Stamford-Norwalk, CT MSA"
31-33,31522.0,"Bridgeport-Stamford-Norwalk, CT MSA"
42,9023.0,"Bridgeport-Stamford-Norwalk, CT MSA"
44-45,23656.0,"Bridgeport-Stamford-Norwalk, CT MSA"
48-49,3212.0,"Bridgeport-Stamford-Norwalk, CT MSA"
51,4551.0,"Bridgeport-Stamford-Norwalk, CT MSA"
52,11281.0,"Bridgeport-Stamford-Norwalk, CT MSA"
53,2540.0,"Bridgeport-Stamford-Norwalk, CT MSA"
54,8791.0,"Bridgeport-Stamford-Norwalk, CT MSA"
55,7498.0,"Bridgeport-Stamford-Norwalk, CT MSA"
56,12453.0,"Bridgeport-Stamford-Norwalk, CT MSA"
61,6630.0,"Bridgeport-Stamford-Norwalk, CT MSA"
62,27270.0,"Bridgeport-Stamford-Norwalk, CT MSA"
72,10473.0,"Bridgeport-Stamford-Norwalk, CT MSA"
81,7093.0,"Bridgeport-Stamford-Norwalk, CT MSA"
95,1519.0,"Bridgeport-Stamford-Norwalk, CT MSA"
--,86874.0,"Brownsville-Harlingen, TX MSA"
11,170.0,"Brownsville-Harlingen, TX MSA"
22,255.0,"Brownsville-Harlingen, TX MSA"
23,3437.0,"Brownsville-Harlingen, TX MSA"
31-33,10820.0,"Brownsville-Harlingen, TX MSA"
42,3331.0,"Brownsville-Harlingen, TX MSA"
44-45,14195.0,"Brownsville-Harlingen, TX MSA"
48-49,3526.0,"Brownsville-Harlingen, TX MSA"
51,1420.0,"Brownsville-Harlingen, TX MSA"
52,2533.0,"Brownsville-Harlingen, TX MSA"
53,1362.0,"Brownsville-Harlingen, TX MSA"
54,2847.0,"Brownsville-Harlingen, TX MSA"
55,531.0,"Brownsville-Harlingen, TX MSA"
56,4151.0,"Brownsville-Harlingen, TX MSA"
61,2669.0,"Brownsville-Harlingen, TX MSA"
62,20302.0,"Brownsville-Harlingen, TX MSA"
71,698.0,"Brownsville-Harlingen, TX MSA"
72,9918.0,"Brownsville-Harlingen, TX MSA"
81,4096.0,"Brownsville-Harlingen, TX MSA"
95,569.0,"Brownsville-Harlingen, TX MSA"
99,44.0,"Brownsville-Harlingen, TX MSA"
--,47681.0,"College Station-Bryan, TX MSA"
11,73.0,"College Station-Bryan, TX MSA"
21,1322.0,"College Station-Bryan, TX MSA"
23,3310.0,"College Station-Bryan, TX MSA"
31-33,4874.0,"College Station-Bryan, TX MSA"
42,1567.0,"College Station-Bryan, TX MSA"
44-45,8150.0,"College Station-Bryan, TX MSA"
48-49,509.0,"College Station-Bryan, TX MSA"
51,1172.0,"College Station-Bryan, TX MSA"
52,1881.0,"College Station-Bryan, TX MSA"
53,993.0,"College Station-Bryan, TX MSA"
54,2592.0,"College Station-Bryan, TX MSA"
55,211.0,"College Station-Bryan, TX MSA"
56,2326.0,"College Station-Bryan, TX MSA"
61,1448.0,"College Station-Bryan, TX MSA"
