State,NAICS Code,Total Employment - 2012
District of Columbia,--,482838
District of Columbia,21,0
District of Columbia,22,0
District of Columbia,23,7256
District of Columbia,31-33,1157
District of Columbia,42,4492
District of Columbia,44-45,20420
District of Columbia,48-49,5277
District of Columbia,51,20334
District of Columbia,52,16681
District of Columbia,53,9277
District of Columbia,54,93836
District of Columbia,55,9330
District of Columbia,56,32739
District of Columbia,61,52867
District of Columbia,62,63611
District of Columbia,71,7528
District of Columbia,72,62741
District of Columbia,81,73041
District of Columbia,99,22
Florida,--,6932382
Florida,11,11993
Florida,21,3961
Florida,22,27530
Florida,23,289784
Florida,31-33,282612
Florida,42,289297
Florida,44-45,965869
Florida,48-49,210144
Florida,51,148646
Florida,52,335689
Florida,53,146420
Florida,54,441845
Florida,55,131356
Florida,56,1224524
Florida,61,152496
Florida,62,1001436
Florida,71,175731
Florida,72,792255
Florida,81,300544
Florida,99,250
Georgia,--,3390540
Georgia,11,7499
Georgia,21,5071
Georgia,22,24254
Georgia,23,138834
Georgia,31-33,335703
Georgia,42,187834
Georgia,44-45,436660
Georgia,48-49,155414
Georgia,51,115755
Georgia,52,162056
Georgia,53,55553
Georgia,54,227434
Georgia,55,116785
Georgia,56,330120
Georgia,61,80027
Georgia,62,459876
Georgia,71,41678
Georgia,72,358799
Georgia,81,150972
Georgia,99,216
Hawaii,--,492089
Hawaii,11,361
Hawaii,21,100
Hawaii,22,3501
Hawaii,23,24779
Hawaii,31-33,12177
Hawaii,42,18213
Hawaii,44-45,67719
Hawaii,48-49,26578
Hawaii,51,8088
Hawaii,52,19274
Hawaii,53,11771
Hawaii,54,24439
Hawaii,55,8722
Hawaii,56,47713
Hawaii,61,18028
Hawaii,62,66444
Hawaii,71,10423
Hawaii,72,98768
Hawaii,81,24989
Hawaii,99,0
Idaho,--,493786
Idaho,11,3274
Idaho,21,2736
Idaho,22,0
Idaho,23,27106
Idaho,31-33,54484
Idaho,42,26263
Idaho,44-45,73114
Idaho,48-49,17079
Idaho,51,11574
Idaho,52,21391
Idaho,53,6241
Idaho,54,31157
Idaho,55,6581
Idaho,56,33774
Idaho,61,11610
Idaho,62,82816
Idaho,71,9075
Idaho,72,53805
Idaho,81,17897
Idaho,99,0
Illinois,--,5119826
Illinois,11,2152
Illinois,21,8849
Illinois,22,27672
Illinois,23,180468
Illinois,31-33,544154
Illinois,42,307625
Illinois,44-45,597154
Illinois,48-49,228894
Illinois,51,118849
Illinois,52,292622
Illinois,53,71695
Illinois,54,368704
Illinois,55,182936
Illinois,56,470351
Illinois,61,159474
Illinois,62,770017
Illinois,71,77326
Illinois,72,467152
Illinois,81,243571
Illinois,99,0
Indiana,--,2512908
Indiana,11,1539
Indiana,21,6025
Indiana,22,14656
Indiana,23,112805
Indiana,31-33,455851
Indiana,42,111514
Indiana,44-45,309602
Indiana,48-49,115240
Indiana,51,41346
Indiana,52,96975
Indiana,53,31994
Indiana,54,104175
Indiana,55,55439
Indiana,56,177140
Indiana,61,66442
Indiana,62,398000
Indiana,71,33728
Indiana,72,256077
Indiana,81,124313
Indiana,99,0
Iowa,--,1293694
Iowa,11,2423
Iowa,21,2063
Iowa,22,7785
Iowa,23,56878
Iowa,31-33,205375
Iowa,42,66920
Iowa,44-45,175899
Iowa,48-49,55148
Iowa,51,29759
Iowa,52,91258
Iowa,53,13011
Iowa,54,49890
Iowa,55,16648
Iowa,56,77693
Iowa,61,45917
Iowa,62,211199
Iowa,71,21020
Iowa,72,114653
Iowa,81,50089
Iowa,99,66
Kansas,--,1134216
Kansas,11,762
Kansas,21,10270
Kansas,22,7440
Kansas,23,56106
Kansas,31-33,154088
Kansas,42,61561
Kansas,44-45,146633
Kansas,48-49,48818
Kansas,51,38340
Kansas,52,58934
Kansas,53,15104
Kansas,54,59352
Kansas,55,20443
Kansas,56,71614
Kansas,61,20115
Kansas,62,193335
Kansas,71,14252
Kansas,72,106861
Kansas,81,50132
Kansas,99,56
Kentucky,--,1481323
Kentucky,11,1601
Kentucky,21,20933
Kentucky,22,8320
Kentucky,23,60807
Kentucky,31-33,210479
Kentucky,42,69094
Kentucky,44-45,202648
Kentucky,48-49,84076
Kentucky,51,29623
Kentucky,52,67821
Kentucky,53,19200
Kentucky,54,65291
Kentucky,55,27715
Kentucky,56,96074
Kentucky,61,29161
Kentucky,62,251737
Kentucky,71,16371
Kentucky,72,154807
Kentucky,81,65293
Kentucky,99,272
Louisiana,--,1644282
Louisiana,11,3771
Louisiana,21,54434
Louisiana,22,0
Louisiana,23,128982
Louisiana,31-33,127354
Louisiana,42,75843
Louisiana,44-45,223908
Louisiana,48-49,68301
Louisiana,51,24440
Louisiana,52,64207
Louisiana,53,31516
Louisiana,54,87114
Louisiana,55,22945
Louisiana,56,104316
Louisiana,61,37913
Louisiana,62,286022
Louisiana,71,23295
Louisiana,72,192889
Louisiana,81,75261
Louisiana,99,95
Maine,--,486838
Maine,11,3292
Maine,21,0
Maine,22,2215
Maine,23,22644
Maine,31-33,49821
Maine,42,17072
Maine,44-45,80870
Maine,48-49,14877
Maine,51,11293
Maine,52,27040
Maine,53,6105
Maine,54,22563
Maine,55,7650
Maine,56,23098
Maine,61,16390
Maine,62,107884
Maine,71,7707
Maine,72,47188
Maine,81,19014
Maine,99,35
Maryland,--,2152458
Maryland,11,956
Maryland,21,1365
Maryland,22,12171
Maryland,23,138657
Maryland,31-33,103180
Maryland,42,84461
Maryland,44-45,283609
Maryland,48-49,64200
Maryland,51,53769
Maryland,52,99580
Maryland,53,43346
Maryland,54,246909
Maryland,55,48418
Maryland,56,185698
Maryland,61,81805
Maryland,62,353187
Maryland,71,36204
Maryland,72,202783
Maryland,81,112068
Maryland,99,92
Massachusetts,--,3043759
Massachusetts,11,1156
Massachusetts,21,1032
Massachusetts,22,12432
Massachusetts,23,103850
Massachusetts,31-33,230026
Massachusetts,42,129804
Massachusetts,44-45,356700
Massachusetts,48-49,76084
Massachusetts,51,103938
Massachusetts,52,201365
Massachusetts,53,43061
Massachusetts,54,256878
Massachusetts,55,90577
Massachusetts,56,207282
Massachusetts,61,204892
Massachusetts,62,581045
Massachusetts,71,54534
Massachusetts,72,269663
Massachusetts,81,119076
Massachusetts,99,364
Michigan,--,3468089
Michigan,11,3364
Michigan,21,6255
Michigan,22,0
Michigan,23,113862
Michigan,31-33,500754
Michigan,42,159964
Michigan,44-45,442346
Michigan,48-49,99079
Michigan,51,68346
Michigan,52,150733
Michigan,53,49597
Michigan,54,237934
Michigan,55,108965
Michigan,56,308550
Michigan,61,72295
Michigan,62,583243
Michigan,71,44557
Michigan,72,344293
Michigan,81,153139
Michigan,99,0
Minnesota,--,2480643
Minnesota,11,2551
Minnesota,21,5643
Minnesota,22,0
Minnesota,23,96844
Minnesota,31-33,296978
Minnesota,42,129299
Minnesota,44-45,290507
Minnesota,48-49,79195
Minnesota,51,61219
Minnesota,52,154143
Minnesota,53,35388
Minnesota,54,132818
Minnesota,55,133044
Minnesota,56,159800
Minnesota,61,71365
Minnesota,62,442762
Minnesota,71,41733
Minnesota,72,220646
Minnesota,81,113139
Minnesota,99,108
Mississippi,--,895804
Mississippi,11,4850
Mississippi,21,6487
Mississippi,22,9244
Mississippi,23,41042
Mississippi,31-33,140072
Mississippi,42,35099
Mississippi,44-45,137458
Mississippi,48-49,33543
Mississippi,51,13000
Mississippi,52,33502
Mississippi,53,10082
Mississippi,54,30324
Mississippi,55,7815
Mississippi,56,48841
Mississippi,61,17999
Mississippi,62,162753
Mississippi,71,8799
Mississippi,72,116217
Mississippi,81,38623
Mississippi,99,0
Missouri,--,2320239
Missouri,11,1752
Missouri,21,3654
Missouri,22,16838
Missouri,23,105798
Missouri,31-33,247562
Missouri,42,120131
Missouri,44-45,304803
Missouri,48-49,81137
Missouri,51,57059
Missouri,52,128144
Missouri,53,34587
Missouri,54,139741
Missouri,55,71308
Missouri,56,147990
Missouri,61,75440
Missouri,62,396568
Missouri,71,37715
Missouri,72,238544
Missouri,81,110805
Missouri,99,0
Montana,--,343842
Montana,11,1078
Montana,21,7546
Montana,22,2921
Montana,23,21213
Montana,31-33,16219
Montana,42,14398
Montana,44-45,55976
Montana,48-49,11914
Montana,51,9199
Montana,52,16054
Montana,53,5346
Montana,54,17988
Montana,55,3277
Montana,56,19367
Montana,61,6028
Montana,62,65206
Montana,71,9264
Montana,72,45553
Montana,81,15265
Montana,99,30
Nebraska,--,818289
Nebraska,11,1165
Nebraska,21,1059
Nebraska,22,0
Nebraska,23,38136
Nebraska,31-33,92790
Nebraska,42,41474
Nebraska,44-45,106519
Nebraska,48-49,34462
Nebraska,51,20196
Nebraska,52,60326
Nebraska,53,10406
Nebraska,54,78235
Nebraska,55,18138
Nebraska,56,52693
Nebraska,61,20067
Nebraska,62,122974
Nebraska,71,13347
Nebraska,72,69732
Nebraska,81,35523
Nebraska,99,0
Nevada,--,1014570
Nevada,11,268
Nevada,21,15168
Nevada,22,0
Nevada,23,46453
Nevada,31-33,39775
Nevada,42,33565
Nevada,44-45,131651
Nevada,48-49,43601
Nevada,51,15581
Nevada,52,33930
Nevada,53,22983
Nevada,54,51381
Nevada,55,15534
Nevada,56,88998
Nevada,61,10809
Nevada,62,102750
Nevada,71,26513
Nevada,72,298271
Nevada,81,32250
Nevada,99,0
New Hampshire,--,548985
New Hampshire,11,571
New Hampshire,21,224
New Hampshire,22,3315
New Hampshire,23,22404
New Hampshire,31-33,65702
New Hampshire,42,23716
New Hampshire,44-45,96551
New Hampshire,48-49,12851
New Hampshire,51,13180
New Hampshire,52,24007
New Hampshire,53,6985
New Hampshire,54,29809
New Hampshire,55,7608
New Hampshire,56,45413
New Hampshire,61,22680
New Hampshire,62,87045
New Hampshire,71,12697
New Hampshire,72,53306
New Hampshire,81,20898
New Hampshire,99,0
New Jersey,--,3440470
New Jersey,11,0
New Jersey,21,1187
New Jersey,22,18729
New Jersey,23,130879
New Jersey,31-33,231143
New Jersey,42,254465
New Jersey,44-45,436542
New Jersey,48-49,156707
New Jersey,51,90870
New Jersey,52,194502
New Jersey,53,54730
New Jersey,54,311978
New Jersey,55,131949
New Jersey,56,281986
New Jersey,61,98988
New Jersey,62,546066
New Jersey,71,55560
New Jersey,72,291694
New Jersey,81,149640
New Jersey,99,175
New Mexico,--,594853
New Mexico,11,379
New Mexico,21,18869
New Mexico,22,4923
New Mexico,23,36656
New Mexico,31-33,27851
New Mexico,42,21729
New Mexico,44-45,92934
New Mexico,48-49,16847
New Mexico,51,11979
New Mexico,52,22751
New Mexico,53,9575
New Mexico,54,43009
New Mexico,55,6375
New Mexico,56,35245
New Mexico,61,9389
New Mexico,62,114877
New Mexico,71,12888
New Mexico,72,81663
New Mexico,81,26890
New Mexico,99,0
New York,--,7556521
New York,11,3255
New York,21,4509
New York,22,42044
New York,23,302433
New York,31-33,430845
New York,42,360259
New York,44-45,904897
New York,48-49,229763
New York,51,268279
New York,52,528981
New York,53,162766
New York,54,582257
New York,55,182478
New York,56,528485
New York,61,397242
New York,62,1431740
New York,71,158210
New York,72,675010
New York,81,362588
New York,99,0
North Carolina,--,3352151
North Carolina,11,4829
North Carolina,21,2723
North Carolina,22,19705
North Carolina,23,162429
North Carolina,31-33,408716
North Carolina,42,170283
North Carolina,44-45,451869
North Carolina,48-49,105586
North Carolina,51,75084
North Carolina,52,165247
North Carolina,53,47518
North Carolina,54,197064
North Carolina,55,79909
North Carolina,56,266227
North Carolina,61,91281
North Carolina,62,542718
North Carolina,71,56862
North Carolina,72,357984
North Carolina,81,145943
North Carolina,99,0
North Dakota,--,331278
North Dakota,11,475
North Dakota,21,19984
North Dakota,22,3215
North Dakota,23,21636
North Dakota,31-33,23866
North Dakota,42,21629
North Dakota,44-45,47415
North Dakota,48-49,18238
North Dakota,51,7078
North Dakota,52,16915
North Dakota,53,5061
North Dakota,54,13021
North Dakota,55,4881
North Dakota,56,12001
North Dakota,61,4660
North Dakota,62,57772
North Dakota,71,5590
North Dakota,72,34708
North Dakota,81,13105
North Dakota,99,0
Ohio,--,4548143
Ohio,11,1292
Ohio,21,9638
Ohio,22,0
Ohio,23,166386
Ohio,31-33,630548
Ohio,42,222657
Ohio,44-45,563224
Ohio,48-49,156145
Ohio,51,87588
Ohio,52,245098
Ohio,53,61541
Ohio,54,233161
Ohio,55,155904
Ohio,56,361437
Ohio,61,118323
Ohio,62,809204
Ohio,71,61057
Ohio,72,437761
Ohio,81,201895
Ohio,99,0
Oklahoma,--,1305183
Oklahoma,11,900
Oklahoma,21,55834
Oklahoma,22,7507
Oklahoma,23,64929
Oklahoma,31-33,134146
Oklahoma,42,59453
Oklahoma,44-45,170564
Oklahoma,48-49,44059
Oklahoma,51,28341
Oklahoma,52,58267
Oklahoma,53,22869
Oklahoma,54,72805
Oklahoma,55,31708
Oklahoma,56,93909
Oklahoma,61,21098
Oklahoma,62,212915
Oklahoma,71,26265
Oklahoma,72,137649
Oklahoma,81,61907
Oklahoma,99,0
Oregon,--,1363523
Oregon,11,11554
Oregon,21,1384
Oregon,22,8281
Oregon,23,65803
Oregon,31-33,148174
Oregon,42,76226
Oregon,44-45,186749
Oregon,48-49,50580
Oregon,51,36111
Oregon,52,57043
Oregon,53,25835
Oregon,54,87849
Oregon,55,41296
Oregon,56,82759
Oregon,61,34944
Oregon,62,213212
Oregon,71,24382
Oregon,72,148641
Oregon,81,61939
Oregon,99,0
Pennsylvania,--,5169196
Pennsylvania,11,2609
Pennsylvania,21,34796
Pennsylvania,22,29717
Pennsylvania,23,221831
Pennsylvania,31-33,547925
Pennsylvania,42,247012
Pennsylvania,44-45,649337
Pennsylvania,48-49,203872
Pennsylvania,51,118234
Pennsylvania,52,259747
Pennsylvania,53,60076
Pennsylvania,54,313836
Pennsylvania,55,171593
Pennsylvania,56,302174
Pennsylvania,61,258785
Pennsylvania,62,969403
Pennsylvania,71,100817
Pennsylvania,72,437440
Pennsylvania,81,239890
Pennsylvania,99,0
Rhode Island,--,402977
Rhode Island,11,126
Rhode Island,21,147
Rhode Island,22,1138
Rhode Island,23,15142
Rhode Island,31-33,38328
Rhode Island,42,18805
Rhode Island,44-45,47226
Rhode Island,48-49,10171
Rhode Island,51,7110
Rhode Island,52,23893
Rhode Island,53,5577
Rhode Island,54,21643
Rhode Island,55,12234
Rhode Island,56,21476
Rhode Island,61,26797
Rhode Island,62,84287
Rhode Island,71,8456
Rhode Island,72,43296
Rhode Island,81,17084
Rhode Island,99,41
South Carolina,--,1548516
South Carolina,11,4236
South Carolina,21,1094
South Carolina,22,11958
South Carolina,23,67833
South Carolina,31-33,212845
South Carolina,42,63340
South Carolina,44-45,222419
South Carolina,48-49,49414
South Carolina,51,32789
South Carolina,52,64790
South Carolina,53,23359
South Carolina,54,79146
South Carolina,55,22501
South Carolina,56,156475
South Carolina,61,30520
South Carolina,62,217774
South Carolina,71,25259
South Carolina,72,184716
South Carolina,81,77978
South Carolina,99,70
South Dakota,--,336526
South Dakota,11,483
South Dakota,21,1039
South Dakota,22,2048
South Dakota,23,17596
South Dakota,31-33,43594
South Dakota,42,17723
South Dakota,44-45,50796
South Dakota,48-49,9432
South Dakota,51,6543
South Dakota,52,26566
South Dakota,53,3591
South Dakota,54,11216
South Dakota,55,5105
South Dakota,56,10865
South Dakota,61,7949
South Dakota,62,63439
South Dakota,71,6001
South Dakota,72,37867
South Dakota,81,14660
South Dakota,99,13
Tennessee,--,2344047
Tennessee,11,1519
Tennessee,21,3368
Tennessee,22,3578
Tennessee,23,94832
Tennessee,31-33,296119
Tennessee,42,112332
Tennessee,44-45,308272
Tennessee,48-49,129084
Tennessee,51,47561
Tennessee,52,109385
Tennessee,53,30871
Tennessee,54,99426
Tennessee,55,73345
Tennessee,56,212776
Tennessee,61,55830
Tennessee,62,385569
Tennessee,71,31567
Tennessee,72,240698
Tennessee,81,107842
Tennessee,99,73
Texas,--,9350829
Texas,11,6853
Texas,21,221389
Texas,22,50362
Texas,23,551983
Texas,31-33,769066
Texas,42,483906
Texas,44-45,1164069
Texas,48-49,383500
Texas,51,218234
Texas,52,478483
Texas,53,171948
Texas,54,626510
Texas,55,279471
Texas,56,920415
Texas,61,169381
Texas,62,1336608
Texas,71,117753
Texas,72,977555
Texas,81,422742
Texas,99,0
Utah,--,1070986
Utah,11,419
Utah,21,11885
Utah,22,0
Utah,23,59118
Utah,31-33,109126
Utah,42,55178
Utah,44-45,133611
Utah,48-49,46925
Utah,51,33701
Utah,52,53342
Utah,53,18460
Utah,54,73630
Utah,55,22860
Utah,56,116051
Utah,61,41862
Utah,62,126171
Utah,71,21474
Utah,72,95732
Utah,81,46202
Utah,99,50
Vermont,--,265460
Vermont,11,461
Vermont,21,452
Vermont,22,0
Vermont,23,13185
Vermont,31-33,31398
Vermont,42,10745
Vermont,44-45,39231
Vermont,48-49,5559
Vermont,51,6636
Vermont,52,17911
Vermont,53,2908
Vermont,54,18305
Vermont,55,2538
Vermont,56,7198
Vermont,61,14987
Vermont,62,44783
Vermont,71,6615
Vermont,72,31119
Vermont,81,9240
Vermont,99,0
Virginia,--,3089241
Virginia,11,3877
Virginia,21,9554
Virginia,22,13734
Virginia,23,168289
Virginia,31-33,232037
Virginia,42,103377
Virginia,44-45,415037
Virginia,48-49,91390
Virginia,51,95292
Virginia,52,158126
Virginia,53,52537
Virginia,54,421502
Virginia,55,63693
Virginia,56,245675
Virginia,61,73991
Virginia,62,407055
Virginia,71,52685
Virginia,72,318037
Virginia,81,163211
Virginia,99,0
Washington,--,2361697
Washington,11,12111
Washington,21,2090
Washington,22,0
Washington,23,126379
Washington,31-33,238560
Washington,42,124746
Washington,44-45,304936
Washington,48-49,86401
Washington,51,116004
Washington,52,96146
Washington,53,45865
Washington,54,169325
Washington,55,67754
Washington,56,135083
Washington,61,51751
Washington,62,372270
Washington,71,59383
Washington,72,234630
Washington,81,107900
Washington,99,0
West Virginia,--,579583
West Virginia,11,816
West Virginia,21,36657
West Virginia,22,0
West Virginia,23,25464
West Virginia,31-33,50132
West Virginia,42,20521
West Virginia,44-45,85794
West Virginia,48-49,14729
West Virginia,51,10549
West Virginia,52,18093
West Virginia,53,6071
West Virginia,54,24634
West Virginia,55,4726
West Virginia,56,33303
West Virginia,61,10516
West Virginia,62,131989
West Virginia,71,12264
West Virginia,72,62188
West Virginia,81,25683
West Virginia,99,28
Wisconsin,--,2388855
Wisconsin,11,2893
Wisconsin,21,2238
Wisconsin,22,13475
Wisconsin,23,89001
Wisconsin,31-33,433699
Wisconsin,42,113514
Wisconsin,44-45,295496
Wisconsin,48-49,94289
Wisconsin,51,53982
Wisconsin,52,139352
Wisconsin,53,24041
Wisconsin,54,108343
Wisconsin,55,70316
Wisconsin,56,138462
Wisconsin,61,55892
Wisconsin,62,384764
Wisconsin,71,41634
Wisconsin,72,219445
Wisconsin,81,107790
Wisconsin,99,0
Wyoming,--,214241
Wyoming,11,271
Wyoming,21,28627
Wyoming,22,0
Wyoming,23,17968
Wyoming,31-33,10537
Wyoming,42,8460
Wyoming,44-45,30193
Wyoming,48-49,10140
Wyoming,51,4181
Wyoming,52,6724
Wyoming,53,4439
Wyoming,54,9095
Wyoming,55,907
Wyoming,56,6196
Wyoming,61,2180
Wyoming,62,31308
Wyoming,71,4412
Wyoming,72,27164
Wyoming,81,8802
Wyoming,99,40
