NAICS Code,Total Employment - 2006,State
11,23820.0,California
21,21285.0,California
22,59815.0,California
23,958436.0,California
31-33,1449769.0,California
42,825742.0,California
44-45,1700802.0,California
48-49,453208.0,California
51,525756.0,California
52,733723.0,California
53,327928.0,California
54,1224939.0,California
55,292497.0,California
56,1153010.0,California
61,317408.0,California
62,1556748.0,California
71,302529.0,California
72,1321880.0,California
81,581428.0,California
99,3541.0,California
--,2019125.0,Colorado
11,1306.0,Colorado
21,19597.0,Colorado
22,8017.0,Colorado
23,167527.0,Colorado
31-33,134598.0,Colorado
42,100022.0,Colorado
44-45,256958.0,Colorado
48-49,61166.0,Colorado
51,79967.0,Colorado
52,107432.0,Colorado
53,47857.0,Colorado
54,164123.0,Colorado
55,45405.0,Colorado
56,187190.0,Colorado
61,37255.0,Colorado
62,229705.0,Colorado
71,45982.0,Colorado
72,229478.0,Colorado
81,95106.0,Colorado
99,434.0,Colorado
--,1585843.0,Connecticut
21,1137.0,Connecticut
22,9614.0,Connecticut
23,65767.0,Connecticut
31-33,182138.0,Connecticut
42,80323.0,Connecticut
44-45,200828.0,Connecticut
48-49,39581.0,Connecticut
51,37149.0,Connecticut
52,169053.0,Connecticut
53,23852.0,Connecticut
54,103307.0,Connecticut
55,39505.0,Connecticut
56,107244.0,Connecticut
61,59225.0,Connecticut
62,245242.0,Connecticut
71,22924.0,Connecticut
72,133164.0,Connecticut
81,65234.0,Connecticut
--,388250.0,Delaware
21,196.0,Delaware
22,2611.0,Delaware
23,25695.0,Delaware
31-33,33155.0,Delaware
42,20165.0,Delaware
44-45,56439.0,Delaware
48-49,14899.0,Delaware
51,9332.0,Delaware
52,35487.0,Delaware
53,6601.0,Delaware
54,27575.0,Delaware
55,15217.0,Delaware
56,24074.0,Delaware
61,6511.0,Delaware
62,53502.0,Delaware
71,7031.0,Delaware
72,32049.0,Delaware
81,17421.0,Delaware
--,446576.0,District of Columbia
22,1862.0,District of Columbia
23,6229.0,District of Columbia
31-33,1718.0,District of Columbia
42,5980.0,District of Columbia
44-45,20145.0,District of Columbia
48-49,3692.0,District of Columbia
51,23338.0,District of Columbia
52,19613.0,District of Columbia
53,9606.0,District of Columbia
54,88526.0,District of Columbia
55,4142.0,District of Columbia
56,30207.0,District of Columbia
61,47526.0,District of Columbia
62,60621.0,District of Columbia
71,7155.0,District of Columbia
72,49414.0,District of Columbia
81,66636.0,District of Columbia
--,7535515.0,Florida
11,14221.0,Florida
21,5582.0,Florida
22,31973.0,Florida
23,542849.0,Florida
31-33,372151.0,Florida
42,319971.0,Florida
44-45,1056865.0,Florida
48-49,222194.0,Florida
51,175624.0,Florida
52,388417.0,Florida
53,177458.0,Florida
54,455324.0,Florida
55,137745.0,Florida
56,1408215.0,Florida
61,123003.0,Florida
62,877821.0,Florida
71,163066.0,Florida
72,742060.0,Florida
81,319579.0,Florida
99,1397.0,Florida
--,3623210.0,Georgia
11,8200.0,Georgia
21,6594.0,Georgia
22,21157.0,Georgia
23,213778.0,Georgia
31-33,430697.0,Georgia
42,207204.0,Georgia
44-45,478499.0,Georgia
48-49,164058.0,Georgia
51,124433.0,Georgia
52,179263.0,Georgia
53,67056.0,Georgia
54,222435.0,Georgia
55,111165.0,Georgia
56,355047.0,Georgia
61,72189.0,Georgia
62,408413.0,Georgia
71,41911.0,Georgia
72,354332.0,Georgia
81,155931.0,Georgia
99,848.0,Georgia
--,512543.0,Hawaii
22,2808.0,Hawaii
23,32120.0,Hawaii
31-33,15211.0,Hawaii
42,20799.0,Hawaii
44-45,72579.0,Hawaii
48-49,29976.0,Hawaii
51,10487.0,Hawaii
52,20097.0,Hawaii
53,16139.0,Hawaii
54,25820.0,Hawaii
55,5684.0,Hawaii
56,41752.0,Hawaii
61,17432.0,Hawaii
62,61904.0,Hawaii
71,12388.0,Hawaii
72,101183.0,Hawaii
81,25661.0,Hawaii
--,546251.0,Idaho
11,3606.0,Idaho
21,2202.0,Idaho
22,3491.0,Idaho
23,52804.0,Idaho
31-33,64212.0,Idaho
42,23809.0,Idaho
44-45,80795.0,Idaho
48-49,16045.0,Idaho
51,14343.0,Idaho
52,22162.0,Idaho
53,8414.0,Idaho
54,34258.0,Idaho
55,9036.0,Idaho
56,47835.0,Idaho
61,8641.0,Idaho
62,72261.0,Idaho
71,7898.0,Idaho
72,54345.0,Idaho
81,19910.0,Idaho
99,184.0,Idaho
--,5357466.0,Illinois
11,1606.0,Illinois
21,10164.0,Illinois
22,26039.0,Illinois
23,261871.0,Illinois
31-33,666711.0,Illinois
42,315469.0,Illinois
44-45,652262.0,Illinois
48-49,224871.0,Illinois
51,129050.0,Illinois
52,352619.0,Illinois
53,87547.0,Illinois
54,376748.0,Illinois
55,159020.0,Illinois
56,460768.0,Illinois
61,139744.0,Illinois
62,702964.0,Illinois
71,71872.0,Illinois
72,457399.0,Illinois
81,260050.0,Illinois
99,692.0,Illinois
--,2673010.0,Indiana
11,1498.0,Indiana
21,5882.0,Indiana
22,13794.0,Indiana
23,146907.0,Indiana
31-33,557359.0,Indiana
42,118402.0,Indiana
44-45,350633.0,Indiana
48-49,113377.0,Indiana
51,45342.0,Indiana
52,111719.0,Indiana
53,36622.0,Indiana
54,112824.0,Indiana
55,42957.0,Indiana
56,176391.0,Indiana
61,52096.0,Indiana
62,366768.0,Indiana
71,33068.0,Indiana
72,254282.0,Indiana
81,132781.0,Indiana
99,308.0,Indiana
--,1295258.0,Iowa
11,1536.0,Iowa
21,1964.0,Iowa
22,7869.0,Iowa
23,64574.0,Iowa
31-33,227492.0,Iowa
42,64474.0,Iowa
44-45,181376.0,Iowa
48-49,52647.0,Iowa
51,34704.0,Iowa
52,93013.0,Iowa
53,14188.0,Iowa
54,43065.0,Iowa
55,17035.0,Iowa
56,72002.0,Iowa
61,34920.0,Iowa
62,194580.0,Iowa
71,22688.0,Iowa
72,111777.0,Iowa
81,55132.0,Iowa
99,222.0,Iowa
--,1142680.0,Kansas
11,672.0,Kansas
21,9810.0,Kansas
22,6828.0,Kansas
23,67107.0,Kansas
31-33,176444.0,Kansas
42,57057.0,Kansas
44-45,150783.0,Kansas
48-49,44373.0,Kansas
51,45244.0,Kansas
52,59286.0,Kansas
53,15948.0,Kansas
54,57742.0,Kansas
55,19259.0,Kansas
56,67478.0,Kansas
61,17790.0,Kansas
62,174519.0,Kansas
71,13321.0,Kansas
72,106234.0,Kansas
81,52568.0,Kansas
99,217.0,Kansas
--,1552012.0,Kentucky
21,22665.0,Kentucky
22,8426.0,Kentucky
23,85789.0,Kentucky
31-33,256670.0,Kentucky
42,69149.0,Kentucky
44-45,227872.0,Kentucky
48-49,80529.0,Kentucky
51,32647.0,Kentucky
52,67595.0,Kentucky
53,19397.0,Kentucky
54,63528.0,Kentucky
55,27014.0,Kentucky
56,91667.0,Kentucky
61,27934.0,Kentucky
62,231177.0,Kentucky
71,17789.0,Kentucky
72,150307.0,Kentucky
81,69883.0,Kentucky
--,1593033.0,Louisiana
11,4400.0,Louisiana
21,49273.0,Louisiana
22,10961.0,Louisiana
23,132693.0,Louisiana
31-33,141459.0,Louisiana
42,72015.0,Louisiana
44-45,230212.0,Louisiana
48-49,63047.0,Louisiana
51,30271.0,Louisiana
52,63751.0,Louisiana
53,32261.0,Louisiana
54,85586.0,Louisiana
55,16692.0,Louisiana
56,110565.0,Louisiana
61,32208.0,Louisiana
62,252970.0,Louisiana
71,25441.0,Louisiana
72,165998.0,Louisiana
81,72890.0,Louisiana
99,340.0,Louisiana
--,508163.0,Maine
11,3835.0,Maine
23,28862.0,Maine
31-33,59322.0,Maine
42,19170.0,Maine
44-45,84934.0,Maine
48-49,14487.0,Maine
51,12216.0,Maine
52,28135.0,Maine
53,6899.0,Maine
54,23974.0,Maine
55,7067.0,Maine
56,27825.0,Maine
61,13812.0,Maine
62,101078.0,Maine
71,6992.0,Maine
72,47104.0,Maine
81,19990.0,Maine
--,2232215.0,Maryland
11,937.0,Maryland
21,1814.0,Maryland
22,9893.0,Maryland
23,196688.0,Maryland
31-33,131108.0,Maryland
42,98316.0,Maryland
44-45,307080.0,Maryland
48-49,68080.0,Maryland
51,61372.0,Maryland
52,125459.0,Maryland
53,50215.0,Maryland
54,228100.0,Maryland
55,50965.0,Maryland
56,176588.0,Maryland
61,67201.0,Maryland
62,310520.0,Maryland
71,37338.0,Maryland
72,193867.0,Maryland
81,116200.0,Maryland
99,474.0,Maryland
--,3044080.0,Massachusetts
11,1178.0,Massachusetts
21,1247.0,Massachusetts
22,12200.0,Massachusetts
23,132559.0,Massachusetts
31-33,275180.0,Massachusetts
42,144638.0,Massachusetts
44-45,368028.0,Massachusetts
48-49,77550.0,Massachusetts
51,118145.0,Massachusetts
52,211046.0,Massachusetts
53,48917.0,Massachusetts
54,260770.0,Massachusetts
55,103788.0,Massachusetts
56,186355.0,Massachusetts
61,182257.0,Massachusetts
62,499919.0,Massachusetts
71,48761.0,Massachusetts
72,247654.0,Massachusetts
81,122149.0,Massachusetts
99,1739.0,Massachusetts
--,3819537.0,Michigan
11,3073.0,Michigan
21,5937.0,Michigan
22,23521.0,Michigan
23,156318.0,Michigan
31-33,614888.0,Michigan
42,173601.0,Michigan
44-45,489183.0,Michigan
48-49,105341.0,Michigan
51,81810.0,Michigan
52,167343.0,Michigan
53,59345.0,Michigan
54,302222.0,Michigan
55,118250.0,Michigan
56,341956.0,Michigan
61,66814.0,Michigan
62,541170.0,Michigan
71,54564.0,Michigan
72,338092.0,Michigan
81,173930.0,Michigan
99,2179.0,Michigan
--,2476354.0,Minnesota
11,2188.0,Minnesota
21,5025.0,Minnesota
22,11646.0,Minnesota
23,126560.0,Minnesota
31-33,336776.0,Minnesota
42,136824.0,Minnesota
44-45,312998.0,Minnesota
48-49,77943.0,Minnesota
51,62171.0,Minnesota
52,152310.0,Minnesota
53,38956.0,Minnesota
54,138683.0,Minnesota
55,102266.0,Minnesota
56,147928.0,Minnesota
61,59162.0,Minnesota
62,390109.0,Minnesota
71,40325.0,Minnesota
72,217588.0,Minnesota
81,116369.0,Minnesota
99,527.0,Minnesota
--,940609.0,Mississippi
21,4240.0,Mississippi
22,8444.0,Mississippi
23,54762.0,Mississippi
31-33,172656.0,Mississippi
42,37852.0,Mississippi
44-45,149045.0,Mississippi
48-49,33031.0,Mississippi
51,17136.0,Mississippi
52,34550.0,Mississippi
53,10814.0,Mississippi
54,32634.0,Mississippi
55,8924.0,Mississippi
56,49315.0,Mississippi
61,17381.0,Mississippi
62,143368.0,Mississippi
71,8151.0,Mississippi
72,112012.0,Mississippi
81,40829.0,Mississippi
--,2468035.0,Missouri
11,1599.0,Missouri
21,3989.0,Missouri
22,16312.0,Missouri
23,154628.0,Missouri
31-33,305447.0,Missouri
42,127755.0,Missouri
44-45,326498.0,Missouri
48-49,88083.0,Missouri
51,69545.0,Missouri
52,136916.0,Missouri
53,42526.0,Missouri
54,137901.0,Missouri
55,71315.0,Missouri
56,157337.0,Missouri
61,64810.0,Missouri
62,362926.0,Missouri
71,38000.0,Missouri
72,239793.0,Missouri
81,120644.0,Missouri
99,2011.0,Missouri
--,342526.0,Montana
11,1580.0,Montana
21,5863.0,Montana
22,2744.0,Montana
23,26879.0,Montana
31-33,19878.0,Montana
42,14643.0,Montana
44-45,57949.0,Montana
48-49,10339.0,Montana
51,7804.0,Montana
52,16993.0,Montana
53,5958.0,Montana
54,22677.0,Montana
55,2469.0,Montana
56,14399.0,Montana
61,5284.0,Montana
62,57188.0,Montana
71,10323.0,Montana
72,44624.0,Montana
81,14786.0,Montana
99,146.0,Montana
--,789231.0,Nebraska
21,935.0,Nebraska
22,1167.0,Nebraska
23,43114.0,Nebraska
31-33,105416.0,Nebraska
42,37859.0,Nebraska
44-45,108719.0,Nebraska
48-49,29329.0,Nebraska
51,19444.0,Nebraska
52,59095.0,Nebraska
53,10474.0,Nebraska
54,46376.0,Nebraska
55,16612.0,Nebraska
56,65512.0,Nebraska
61,16424.0,Nebraska
62,112008.0,Nebraska
71,10823.0,Nebraska
72,68237.0,Nebraska
81,36797.0,Nebraska
--,1165375.0,Nevada
11,187.0,Nevada
21,10610.0,Nevada
22,5020.0,Nevada
23,139482.0,Nevada
31-33,46747.0,Nevada
42,38980.0,Nevada
44-45,142965.0,Nevada
48-49,44682.0,Nevada
51,15800.0,Nevada
52,40161.0,Nevada
53,30248.0,Nevada
54,58756.0,Nevada
55,13893.0,Nevada
56,102249.0,Nevada
61,7782.0,Nevada
62,90231.0,Nevada
71,28861.0,Nevada
72,312929.0,Nevada
81,35501.0,Nevada
99,291.0,Nevada
--,577415.0,New Hampshire
22,3278.0,New Hampshire
23,29085.0,New Hampshire
31-33,76358.0,New Hampshire
42,24880.0,New Hampshire
44-45,100490.0,New Hampshire
48-49,12497.0,New Hampshire
51,13812.0,New Hampshire
52,29013.0,New Hampshire
53,7840.0,New Hampshire
54,30165.0,New Hampshire
55,8889.0,New Hampshire
56,41132.0,New Hampshire
61,27508.0,New Hampshire
62,82414.0,New Hampshire
71,10317.0,New Hampshire
72,55682.0,New Hampshire
81,23022.0,New Hampshire
--,3645381.0,New Jersey
11,1143.0,New Jersey
21,2384.0,New Jersey
22,18000.0,New Jersey
23,181404.0,New Jersey
31-33,297021.0,New Jersey
42,271190.0,New Jersey
44-45,461645.0,New Jersey
48-49,170735.0,New Jersey
51,113331.0,New Jersey
52,227612.0,New Jersey
53,62474.0,New Jersey
54,295055.0,New Jersey
55,165172.0,New Jersey
56,306226.0,New Jersey
61,90631.0,New Jersey
62,494382.0,New Jersey
71,47151.0,New Jersey
72,284905.0,New Jersey
81,154214.0,New Jersey
99,706.0,New Jersey
--,628681.0,New Mexico
11,529.0,New Mexico
21,18067.0,New Mexico
22,4141.0,New Mexico
23,56900.0,New Mexico
31-33,35250.0,New Mexico
42,21844.0,New Mexico
44-45,100362.0,New Mexico
48-49,15872.0,New Mexico
51,12288.0,New Mexico
52,25441.0,New Mexico
53,10964.0,New Mexico
54,38700.0,New Mexico
55,13831.0,New Mexico
56,44961.0,New Mexico
61,9311.0,New Mexico
62,97771.0,New Mexico
71,14340.0,New Mexico
72,80849.0,New Mexico
81,27072.0,New Mexico
99,188.0,New Mexico
--,7532764.0,New York
11,5032.0,New York
21,4334.0,New York
22,40378.0,New York
23,319107.0,New York
31-33,551471.0,New York
42,405236.0,New York
44-45,901418.0,New York
48-49,234630.0,New York
51,289485.0,New York
52,577925.0,New York
53,173907.0,New York
54,599549.0,New York
55,183927.0,New York
56,513029.0,New York
61,343791.0,New York
62,1318154.0,New York
71,141736.0,New York
72,568869.0,New York
81,358714.0,New York
99,2072.0,New York
--,3524814.0,North Carolina
21,3430.0,North Carolina
22,19815.0,North Carolina
23,242148.0,North Carolina
31-33,535689.0,North Carolina
42,170298.0,North Carolina
44-45,467113.0,North Carolina
48-49,118153.0,North Carolina
51,74836.0,North Carolina
52,185335.0,North Carolina
53,54897.0,North Carolina
54,196323.0,North Carolina
55,71887.0,North Carolina
56,278485.0,North Carolina
61,78011.0,North Carolina
62,487956.0,North Carolina
71,51431.0,North Carolina
72,331448.0,North Carolina
81,151606.0,North Carolina
--,278423.0,North Dakota
21,5084.0,North Dakota
22,3304.0,North Dakota
23,16395.0,North Dakota
31-33,25584.0,North Dakota
42,17171.0,North Dakota
44-45,44748.0,North Dakota
48-49,9987.0,North Dakota
51,7344.0,North Dakota
52,15261.0,North Dakota
53,3494.0,North Dakota
54,11972.0,North Dakota
55,2799.0,North Dakota
56,12081.0,North Dakota
61,4595.0,North Dakota
62,51191.0,North Dakota
72,29104.0,North Dakota
81,13514.0,North Dakota
--,4825510.0,Ohio
11,1426.0,Ohio
21,9853.0,Ohio
22,26266.0,Ohio
23,218662.0,Ohio
31-33,787946.0,Ohio
42,238386.0,Ohio
44-45,608800.0,Ohio
48-49,174327.0,Ohio
51,98987.0,Ohio
52,270251.0,Ohio
53,67775.0,Ohio
54,250095.0,Ohio
55,153766.0,Ohio
56,356234.0,Ohio
61,104997.0,Ohio
62,730349.0,Ohio
71,59624.0,Ohio
72,440755.0,Ohio
81,226375.0,Ohio
99,636.0,Ohio
--,1276921.0,Oklahoma
11,985.0,Oklahoma
21,36961.0,Oklahoma
22,9045.0,Oklahoma
23,69149.0,Oklahoma
31-33,142148.0,Oklahoma
42,61012.0,Oklahoma
44-45,175630.0,Oklahoma
48-49,39338.0,Oklahoma
51,33314.0,Oklahoma
52,61083.0,Oklahoma
53,22419.0,Oklahoma
54,69567.0,Oklahoma
55,34399.0,Oklahoma
56,100479.0,Oklahoma
61,17536.0,Oklahoma
62,193346.0,Oklahoma
71,20027.0,Oklahoma
72,127600.0,Oklahoma
81,62697.0,Oklahoma
99,186.0,Oklahoma
--,1461664.0,Oregon
11,12583.0,Oregon
21,1939.0,Oregon
22,7990.0,Oregon
23,96718.0,Oregon
31-33,188896.0,Oregon
42,77393.0,Oregon
44-45,208077.0,Oregon
48-49,54819.0,Oregon
51,37553.0,Oregon
52,68502.0,Oregon
53,32260.0,Oregon
54,79754.0,Oregon
55,41278.0,Oregon
56,95419.0,Oregon
61,37757.0,Oregon
62,186663.0,Oregon
71,24432.0,Oregon
72,145702.0,Oregon
81,63346.0,Oregon
99,583.0,Oregon
--,5189949.0,Pennsylvania
11,2679.0,Pennsylvania
21,18290.0,Pennsylvania
22,31475.0,Pennsylvania
23,257300.0,Pennsylvania
31-33,663812.0,Pennsylvania
42,241755.0,Pennsylvania
44-45,679188.0,Pennsylvania
48-49,208113.0,Pennsylvania
51,129718.0,Pennsylvania
52,306427.0,Pennsylvania
53,69069.0,Pennsylvania
54,316047.0,Pennsylvania
55,129545.0,Pennsylvania
56,306181.0,Pennsylvania
61,231686.0,Pennsylvania
62,860829.0,Pennsylvania
71,77828.0,Pennsylvania
72,411031.0,Pennsylvania
81,248483.0,Pennsylvania
99,493.0,Pennsylvania
--,440797.0,Rhode Island
23,21915.0,Rhode Island
31-33,54061.0,Rhode Island
42,18883.0,Rhode Island
44-45,56145.0,Rhode Island
48-49,9800.0,Rhode Island
51,9346.0,Rhode Island
52,32524.0,Rhode Island
53,6735.0,Rhode Island
54,21987.0,Rhode Island
55,10682.0,Rhode Island
56,22815.0,Rhode Island
61,22661.0,Rhode Island
62,82430.0,Rhode Island
71,7299.0,Rhode Island
72,41924.0,Rhode Island
81,19302.0,Rhode Island
--,1633441.0,South Carolina
11,4276.0,South Carolina
21,1282.0,South Carolina
22,11784.0,South Carolina
23,118318.0,South Carolina
31-33,263605.0,South Carolina
42,67865.0,South Carolina
44-45,228874.0,South Carolina
48-49,55271.0,South Carolina
51,27792.0,South Carolina
52,69745.0,South Carolina
53,29044.0,South Carolina
54,80757.0,South Carolina
55,26507.0,South Carolina
56,140155.0,South Carolina
61,25704.0,South Carolina
62,197901.0,South Carolina
71,24208.0,South Carolina
72,181191.0,South Carolina
81,78843.0,South Carolina
99,319.0,South Carolina
--,325105.0,South Dakota
21,911.0,South Dakota
23,18897.0,South Dakota
31-33,42215.0,South Dakota
42,14712.0,South Dakota
44-45,51499.0,South Dakota
48-49,8497.0,South Dakota
51,6944.0,South Dakota
52,27220.0,South Dakota
53,4223.0,South Dakota
54,10233.0,South Dakota
55,4256.0,South Dakota
56,10854.0,South Dakota
61,8003.0,South Dakota
62,57279.0,South Dakota
71,6521.0,South Dakota
72,36108.0,South Dakota
81,14281.0,South Dakota
--,2473352.0,Tennessee
11,1367.0,Tennessee
21,3347.0,Tennessee
22,3242.0,Tennessee
23,123659.0,Tennessee
31-33,393385.0,Tennessee
42,120649.0,Tennessee
44-45,332982.0,Tennessee
48-49,120491.0,Tennessee
51,53259.0,Tennessee
52,117865.0,Tennessee
53,38234.0,Tennessee
54,126735.0,Tennessee
55,71878.0,Tennessee
56,196949.0,Tennessee
61,48010.0,Tennessee
62,344315.0,Tennessee
71,30490.0,Tennessee
72,231986.0,Tennessee
81,114127.0,Tennessee
99,382.0,Tennessee
--,8711476.0,Texas
11,7684.0,Texas
21,143843.0,Texas
22,39190.0,Texas
23,553834.0,Texas
31-33,846465.0,Texas
42,463522.0,Texas
44-45,1128050.0,Texas
48-49,352519.0,Texas
51,255805.0,Texas
52,453185.0,Texas
53,169039.0,Texas
54,551673.0,Texas
55,244304.0,Texas
56,868646.0,Texas
61,136805.0,Texas
62,1126394.0,Texas
71,110884.0,Texas
72,850618.0,Texas
81,406636.0,Texas
99,2380.0,Texas
--,1039095.0,Utah
11,325.0,Utah
21,9054.0,Utah
22,4600.0,Utah
23,81656.0,Utah
31-33,118492.0,Utah
42,47566.0,Utah
44-45,139157.0,Utah
48-49,45791.0,Utah
51,32129.0,Utah
52,52205.0,Utah
53,18372.0,Utah
54,71274.0,Utah
55,18158.0,Utah
56,100999.0,Utah
61,31471.0,Utah
62,113344.0,Utah
71,16680.0,Utah
72,91313.0,Utah
81,46316.0,Utah
99,193.0,Utah
--,263838.0,Vermont
11,423.0,Vermont
22,1914.0,Vermont
23,16308.0,Vermont
31-33,36964.0,Vermont
42,10677.0,Vermont
44-45,41072.0,Vermont
48-49,6157.0,Vermont
51,6126.0,Vermont
52,9785.0,Vermont
53,3392.0,Vermont
54,17025.0,Vermont
55,4023.0,Vermont
56,8416.0,Vermont
61,13802.0,Vermont
62,39844.0,Vermont
71,8415.0,Vermont
72,29408.0,Vermont
81,9481.0,Vermont
--,3174363.0,Virginia
11,3940.0,Virginia
21,11292.0,Virginia
22,15719.0,Virginia
23,241953.0,Virginia
31-33,289176.0,Virginia
42,121244.0,Virginia
44-45,441222.0,Virginia
48-49,105392.0,Virginia
51,104201.0,Virginia
52,170248.0,Virginia
53,61157.0,Virginia
54,373145.0,Virginia
55,58655.0,Virginia
56,239077.0,Virginia
61,61324.0,Virginia
62,362262.0,Virginia
71,49698.0,Virginia
72,298742.0,Virginia
81,165329.0,Virginia
99,587.0,Virginia
--,2421269.0,Washington
11,13415.0,Washington
21,3294.0,Washington
22,6250.0,Washington
23,184453.0,Washington
31-33,257611.0,Washington
42,130164.0,Washington
44-45,328899.0,Washington
48-49,83739.0,Washington
51,109936.0,Washington
52,123316.0,Washington
53,52200.0,Washington
54,157086.0,Washington
55,59563.0,Washington
56,141043.0,Washington
61,46250.0,Washington
62,329463.0,Washington
71,58732.0,Washington
72,225923.0,Washington
81,109210.0,Washington
99,722.0,Washington
--,583196.0,West Virginia
21,24572.0,West Virginia
22,5802.0,West Virginia
23,32918.0,West Virginia
31-33,63832.0,West Virginia
42,20508.0,West Virginia
44-45,95522.0,West Virginia
48-49,16338.0,West Virginia
51,11561.0,West Virginia
52,21921.0,West Virginia
53,7067.0,West Virginia
54,24536.0,West Virginia
55,4450.0,West Virginia
56,33157.0,West Virginia
61,7899.0,West Virginia
62,113497.0,West Virginia
71,11172.0,West Virginia
72,60338.0,West Virginia
81,26821.0,West Virginia
--,2482281.0,Wisconsin
11,3299.0,Wisconsin
21,3857.0,Wisconsin
22,13946.0,Wisconsin
23,120114.0,Wisconsin
31-33,492822.0,Wisconsin
42,114530.0,Wisconsin
44-45,321788.0,Wisconsin
48-49,103047.0,Wisconsin
51,57154.0,Wisconsin
52,139953.0,Wisconsin
53,28004.0,Wisconsin
54,102240.0,Wisconsin
55,59305.0,Wisconsin
56,136788.0,Wisconsin
61,48747.0,Wisconsin
62,358027.0,Wisconsin
71,37843.0,Wisconsin
72,225445.0,Wisconsin
81,114970.0,Wisconsin
99,402.0,Wisconsin
--,204153.0,Wyoming
21,24572.0,Wyoming
22,2250.0,Wyoming
23,18686.0,Wyoming
31-33,10474.0,Wyoming
42,7031.0,Wyoming
44-45,31683.0,Wyoming
48-49,9074.0,Wyoming
51,4115.0,Wyoming
52,6841.0,Wyoming
53,3870.0,Wyoming
54,8407.0,Wyoming
55,1141.0,Wyoming
56,7367.0,Wyoming
61,1747.0,Wyoming
62,28395.0,Wyoming
72,25500.0,Wyoming
81,8726.0,Wyoming
