FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
10740.0,"Albuquerque, NM Metro Area",48-49,Transportation and Warehousing,7697.0
10740.0,"Albuquerque, NM Metro Area",51,Information,10705.0
10740.0,"Albuquerque, NM Metro Area",52,Finance and Insurance,12726.0
10740.0,"Albuquerque, NM Metro Area",53,Real Estate and Rental and Leasing,4633.0
10740.0,"Albuquerque, NM Metro Area",54,"Professional, Scientific, and Technical Services",33069.0
10740.0,"Albuquerque, NM Metro Area",55,Management of Companies and Enterprises,4841.0
10740.0,"Albuquerque, NM Metro Area",56,Administrative and Support and Waste Management and Remediation Services,19858.0
10740.0,"Albuquerque, NM Metro Area",61,Educational Services,4128.0
10740.0,"Albuquerque, NM Metro Area",62,Health Care and Social Assistance,57005.0
10740.0,"Albuquerque, NM Metro Area",71,"Arts, Entertainment, and Recreation",5745.0
10740.0,"Albuquerque, NM Metro Area",72,Accommodation and Food Services,41433.0
10740.0,"Albuquerque, NM Metro Area",81,Other Services (except Public Administration),12539.0
10740.0,"Albuquerque, NM Metro Area",99,Industries not classified,37.0
10780.0,"Alexandria, LA Metro Area",--,Total,49291.0
10780.0,"Alexandria, LA Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",225.0
10780.0,"Alexandria, LA Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",55.0
10780.0,"Alexandria, LA Metro Area",22,Utilities,0.0
10780.0,"Alexandria, LA Metro Area",23,Construction,2973.0
10780.0,"Alexandria, LA Metro Area",31-33,Manufacturing,4006.0
10780.0,"Alexandria, LA Metro Area",42,Wholesale Trade,1961.0
10780.0,"Alexandria, LA Metro Area",44-45,Retail Trade,8439.0
10780.0,"Alexandria, LA Metro Area",48-49,Transportation and Warehousing,1051.0
10780.0,"Alexandria, LA Metro Area",51,Information,608.0
10780.0,"Alexandria, LA Metro Area",52,Finance and Insurance,1517.0
10780.0,"Alexandria, LA Metro Area",53,Real Estate and Rental and Leasing,573.0
10780.0,"Alexandria, LA Metro Area",54,"Professional, Scientific, and Technical Services",1938.0
10780.0,"Alexandria, LA Metro Area",55,Management of Companies and Enterprises,211.0
10780.0,"Alexandria, LA Metro Area",56,Administrative and Support and Waste Management and Remediation Services,1720.0
10780.0,"Alexandria, LA Metro Area",61,Educational Services,910.0
10780.0,"Alexandria, LA Metro Area",62,Health Care and Social Assistance,14194.0
10780.0,"Alexandria, LA Metro Area",71,"Arts, Entertainment, and Recreation",528.0
10780.0,"Alexandria, LA Metro Area",72,Accommodation and Food Services,4988.0
10780.0,"Alexandria, LA Metro Area",81,Other Services (except Public Administration),2560.0
10780.0,"Alexandria, LA Metro Area",99,Industries not classified,0.0
10820.0,"Alexandria, MN Micro Area",--,Total,18089.0
10820.0,"Alexandria, MN Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10820.0,"Alexandria, MN Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10820.0,"Alexandria, MN Micro Area",22,Utilities,75.0
10820.0,"Alexandria, MN Micro Area",23,Construction,1100.0
10820.0,"Alexandria, MN Micro Area",31-33,Manufacturing,3899.0
10820.0,"Alexandria, MN Micro Area",42,Wholesale Trade,938.0
10820.0,"Alexandria, MN Micro Area",44-45,Retail Trade,3146.0
10820.0,"Alexandria, MN Micro Area",48-49,Transportation and Warehousing,258.0
10820.0,"Alexandria, MN Micro Area",51,Information,335.0
10820.0,"Alexandria, MN Micro Area",52,Finance and Insurance,404.0
10820.0,"Alexandria, MN Micro Area",53,Real Estate and Rental and Leasing,135.0
10820.0,"Alexandria, MN Micro Area",54,"Professional, Scientific, and Technical Services",423.0
10820.0,"Alexandria, MN Micro Area",56,Administrative and Support and Waste Management and Remediation Services,544.0
10820.0,"Alexandria, MN Micro Area",61,Educational Services,54.0
10820.0,"Alexandria, MN Micro Area",62,Health Care and Social Assistance,3863.0
10820.0,"Alexandria, MN Micro Area",71,"Arts, Entertainment, and Recreation",107.0
10820.0,"Alexandria, MN Micro Area",72,Accommodation and Food Services,2072.0
10820.0,"Alexandria, MN Micro Area",81,Other Services (except Public Administration),705.0
10820.0,"Alexandria, MN Micro Area",99,Industries not classified,19.0
10860.0,"Alice, TX Micro Area",--,Total,13161.0
10860.0,"Alice, TX Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10860.0,"Alice, TX Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",1946.0
10860.0,"Alice, TX Micro Area",22,Utilities,126.0
10860.0,"Alice, TX Micro Area",23,Construction,406.0
10860.0,"Alice, TX Micro Area",31-33,Manufacturing,429.0
10860.0,"Alice, TX Micro Area",42,Wholesale Trade,566.0
10860.0,"Alice, TX Micro Area",44-45,Retail Trade,1658.0
10860.0,"Alice, TX Micro Area",48-49,Transportation and Warehousing,366.0
10860.0,"Alice, TX Micro Area",51,Information,93.0
10860.0,"Alice, TX Micro Area",52,Finance and Insurance,333.0
10860.0,"Alice, TX Micro Area",53,Real Estate and Rental and Leasing,291.0
10860.0,"Alice, TX Micro Area",54,"Professional, Scientific, and Technical Services",296.0
10860.0,"Alice, TX Micro Area",55,Management of Companies and Enterprises,0.0
10860.0,"Alice, TX Micro Area",56,Administrative and Support and Waste Management and Remediation Services,351.0
10860.0,"Alice, TX Micro Area",61,Educational Services,55.0
10860.0,"Alice, TX Micro Area",62,Health Care and Social Assistance,4423.0
10860.0,"Alice, TX Micro Area",71,"Arts, Entertainment, and Recreation",53.0
10860.0,"Alice, TX Micro Area",72,Accommodation and Food Services,1202.0
10860.0,"Alice, TX Micro Area",81,Other Services (except Public Administration),414.0
10860.0,"Alice, TX Micro Area",99,Industries not classified,0.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",--,Total,320006.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",33.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",116.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",22,Utilities,3081.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",23,Construction,11906.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",31-33,Manufacturing,35663.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",42,Wholesale Trade,21794.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",44-45,Retail Trade,44109.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",48-49,Transportation and Warehousing,16829.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",51,Information,5437.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",52,Finance and Insurance,11320.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",53,Real Estate and Rental and Leasing,3072.0
