State,NAICS Code,NAICS Description,Total Employment
Nebraska,--,Total,884450.0
Nebraska,11,"Agriculture, Forestry, Fishing and Hunting",1236.0
Nebraska,21,"Mining, Quarrying, and Oil and Gas Extraction",1188.0
Nebraska,22,Utilities,937.0
Nebraska,23,Construction,45909.0
Nebraska,31-33,Manufacturing,91984.0
Nebraska,42,Wholesale Trade,42001.0
Nebraska,44-45,Retail Trade,112718.0
Nebraska,48-49,Transportation and Warehousing,30505.0
Nebraska,51,Information,19203.0
Nebraska,52,Finance and Insurance,63100.0
Nebraska,53,Real Estate and Rental and Leasing,11284.0
Nebraska,54,"Professional, Scientific, and Technical Services",40375.0
Nebraska,55,Management of Companies and Enterprises,21719.0
Nebraska,56,Administrative and Support and Waste Management and Remediation Services,125407.0
Nebraska,61,Educational Services,18990.0
Nebraska,62,Health Care and Social Assistance,129977.0
Nebraska,71,"Arts, Entertainment, and Recreation",14252.0
Nebraska,72,Accommodation and Food Services,77384.0
Nebraska,81,Other Services (except Public Administration),36181.0
Nebraska,99,Industries not classified,100.0
Nevada,--,Total,1165298.0
Nevada,11,"Agriculture, Forestry, Fishing and Hunting",170.0
Nevada,21,"Mining, Quarrying, and Oil and Gas Extraction",12175.0
Nevada,22,Utilities,4684.0
Nevada,23,Construction,72817.0
Nevada,31-33,Manufacturing,43023.0
Nevada,42,Wholesale Trade,36521.0
Nevada,44-45,Retail Trade,146445.0
Nevada,48-49,Transportation and Warehousing,52399.0
Nevada,51,Information,16913.0
Nevada,52,Finance and Insurance,36955.0
Nevada,53,Real Estate and Rental and Leasing,30213.0
Nevada,54,"Professional, Scientific, and Technical Services",59623.0
Nevada,55,Management of Companies and Enterprises,18153.0
Nevada,56,Administrative and Support and Waste Management and Remediation Services,117264.0
Nevada,61,Educational Services,11463.0
Nevada,62,Health Care and Social Assistance,121037.0
Nevada,71,"Arts, Entertainment, and Recreation",29897.0
Nevada,72,Accommodation and Food Services,321213.0
Nevada,81,Other Services (except Public Administration),34193.0
Nevada,99,Industries not classified,140.0
New Hampshire,--,Total,594243.0
New Hampshire,11,"Agriculture, Forestry, Fishing and Hunting",633.0
New Hampshire,21,"Mining, Quarrying, and Oil and Gas Extraction",230.0
New Hampshire,22,Utilities,2971.0
New Hampshire,23,Construction,26207.0
New Hampshire,31-33,Manufacturing,68645.0
New Hampshire,42,Wholesale Trade,24052.0
New Hampshire,44-45,Retail Trade,100563.0
New Hampshire,48-49,Transportation and Warehousing,13870.0
New Hampshire,51,Information,14148.0
New Hampshire,52,Finance and Insurance,28757.0
New Hampshire,53,Real Estate and Rental and Leasing,7321.0
New Hampshire,54,"Professional, Scientific, and Technical Services",32287.0
New Hampshire,55,Management of Companies and Enterprises,8809.0
New Hampshire,56,Administrative and Support and Waste Management and Remediation Services,55763.0
New Hampshire,61,Educational Services,25839.0
New Hampshire,62,Health Care and Social Assistance,91765.0
New Hampshire,71,"Arts, Entertainment, and Recreation",12331.0
New Hampshire,72,Accommodation and Food Services,57495.0
New Hampshire,81,Other Services (except Public Administration),22486.0
New Hampshire,99,Industries not classified,71.0
New Jersey,--,Total,3636293.0
New Jersey,11,"Agriculture, Forestry, Fishing and Hunting",1001.0
New Jersey,21,"Mining, Quarrying, and Oil and Gas Extraction",1193.0
New Jersey,22,Utilities,20003.0
New Jersey,23,Construction,155246.0
New Jersey,31-33,Manufacturing,218742.0
New Jersey,42,Wholesale Trade,264210.0
New Jersey,44-45,Retail Trade,464603.0
New Jersey,48-49,Transportation and Warehousing,164419.0
New Jersey,51,Information,86792.0
New Jersey,52,Finance and Insurance,198374.0
New Jersey,53,Real Estate and Rental and Leasing,58847.0
New Jersey,54,"Professional, Scientific, and Technical Services",328347.0
New Jersey,55,Management of Companies and Enterprises,124389.0
New Jersey,56,Administrative and Support and Waste Management and Remediation Services,326154.0
New Jersey,61,Educational Services,109275.0
New Jersey,62,Health Care and Social Assistance,584649.0
New Jersey,71,"Arts, Entertainment, and Recreation",63917.0
New Jersey,72,Accommodation and Food Services,310558.0
New Jersey,81,Other Services (except Public Administration),155185.0
New Jersey,99,Industries not classified,389.0
New Mexico,--,Total,628723.0
New Mexico,11,"Agriculture, Forestry, Fishing and Hunting",388.0
New Mexico,21,"Mining, Quarrying, and Oil and Gas Extraction",17869.0
New Mexico,22,Utilities,4476.0
New Mexico,23,Construction,38946.0
New Mexico,31-33,Manufacturing,25757.0
New Mexico,42,Wholesale Trade,21080.0
New Mexico,44-45,Retail Trade,97171.0
New Mexico,48-49,Transportation and Warehousing,17226.0
New Mexico,51,Information,15080.0
New Mexico,52,Finance and Insurance,24135.0
New Mexico,53,Real Estate and Rental and Leasing,9637.0
New Mexico,54,"Professional, Scientific, and Technical Services",57997.0
New Mexico,55,Management of Companies and Enterprises,6516.0
New Mexico,56,Administrative and Support and Waste Management and Remediation Services,31881.0
New Mexico,61,Educational Services,8812.0
New Mexico,62,Health Care and Social Assistance,121840.0
New Mexico,71,"Arts, Entertainment, and Recreation",13611.0
New Mexico,72,Accommodation and Food Services,89698.0
New Mexico,81,Other Services (except Public Administration),26494.0
New Mexico,99,Industries not classified,109.0
New York,--,Total,8178455.0
New York,11,"Agriculture, Forestry, Fishing and Hunting",2898.0
New York,21,"Mining, Quarrying, and Oil and Gas Extraction",3798.0
New York,22,Utilities,40325.0
New York,23,Construction,360410.0
New York,31-33,Manufacturing,418987.0
New York,42,Wholesale Trade,363200.0
New York,44-45,Retail Trade,945066.0
New York,48-49,Transportation and Warehousing,252127.0
New York,51,Information,296728.0
New York,52,Finance and Insurance,553058.0
New York,53,Real Estate and Rental and Leasing,180174.0
New York,54,"Professional, Scientific, and Technical Services",647503.0
New York,55,Management of Companies and Enterprises,184213.0
New York,56,Administrative and Support and Waste Management and Remediation Services,594408.0
New York,61,Educational Services,423370.0
New York,62,Health Care and Social Assistance,1544405.0
New York,71,"Arts, Entertainment, and Recreation",184485.0
New York,72,Accommodation and Food Services,786423.0
New York,81,Other Services (except Public Administration),395244.0
New York,99,Industries not classified,1633.0
North Carolina,--,Total,3794926.0
North Carolina,11,"Agriculture, Forestry, Fishing and Hunting",4854.0
North Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",2587.0
North Carolina,22,Utilities,19579.0
North Carolina,23,Construction,187294.0
North Carolina,31-33,Manufacturing,432538.0
North Carolina,42,Wholesale Trade,191054.0
North Carolina,44-45,Retail Trade,496375.0
North Carolina,48-49,Transportation and Warehousing,123215.0
North Carolina,51,Information,83205.0
North Carolina,52,Finance and Insurance,182063.0
North Carolina,53,Real Estate and Rental and Leasing,53183.0
North Carolina,54,"Professional, Scientific, and Technical Services",220467.0
North Carolina,55,Management of Companies and Enterprises,93361.0
North Carolina,56,Administrative and Support and Waste Management and Remediation Services,382424.0
North Carolina,61,Educational Services,98030.0
North Carolina,62,Health Care and Social Assistance,582346.0
North Carolina,71,"Arts, Entertainment, and Recreation",65049.0
North Carolina,72,Accommodation and Food Services,419128.0
North Carolina,81,Other Services (except Public Administration),157474.0
North Carolina,99,Industries not classified,700.0
North Dakota,--,Total,346947.0
North Dakota,11,"Agriculture, Forestry, Fishing and Hunting",442.0
North Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",16424.0
North Dakota,22,Utilities,3546.0
North Dakota,23,Construction,23362.0
North Dakota,31-33,Manufacturing,23984.0
North Dakota,42,Wholesale Trade,22893.0
North Dakota,44-45,Retail Trade,50760.0
North Dakota,48-49,Transportation and Warehousing,15806.0
North Dakota,51,Information,7274.0
North Dakota,52,Finance and Insurance,17843.0
North Dakota,53,Real Estate and Rental and Leasing,5479.0
North Dakota,54,"Professional, Scientific, and Technical Services",15817.0
North Dakota,55,Management of Companies and Enterprises,5472.0
North Dakota,56,Administrative and Support and Waste Management and Remediation Services,14294.0
North Dakota,61,Educational Services,4403.0
North Dakota,62,Health Care and Social Assistance,61322.0
North Dakota,71,"Arts, Entertainment, and Recreation",5659.0
North Dakota,72,Accommodation and Food Services,38071.0
North Dakota,81,Other Services (except Public Administration),14024.0
North Dakota,99,Industries not classified,72.0
Ohio,--,Total,4790178.0
Ohio,11,"Agriculture, Forestry, Fishing and Hunting",1207.0
Ohio,21,"Mining, Quarrying, and Oil and Gas Extraction",10575.0
Ohio,22,Utilities,23488.0
Ohio,23,Construction,188864.0
Ohio,31-33,Manufacturing,662428.0
Ohio,42,Wholesale Trade,232886.0
Ohio,44-45,Retail Trade,573837.0
Ohio,48-49,Transportation and Warehousing,176312.0
Ohio,51,Information,84760.0
Ohio,52,Finance and Insurance,255131.0
Ohio,53,Real Estate and Rental and Leasing,66391.0
Ohio,54,"Professional, Scientific, and Technical Services",250766.0
Ohio,55,Management of Companies and Enterprises,150837.0
Ohio,56,Administrative and Support and Waste Management and Remediation Services,397162.0
Ohio,61,Educational Services,121226.0
Ohio,62,Health Care and Social Assistance,840716.0
Ohio,71,"Arts, Entertainment, and Recreation",68762.0
Ohio,72,Accommodation and Food Services,481956.0
Ohio,81,Other Services (except Public Administration),202431.0
Ohio,99,Industries not classified,443.0
Oklahoma,--,Total,1360379.0
Oklahoma,11,"Agriculture, Forestry, Fishing and Hunting",733.0
Oklahoma,21,"Mining, Quarrying, and Oil and Gas Extraction",40201.0
Oklahoma,22,Utilities,8725.0
Oklahoma,23,Construction,72570.0
Oklahoma,31-33,Manufacturing,129975.0
Oklahoma,42,Wholesale Trade,58394.0
Oklahoma,44-45,Retail Trade,186499.0
Oklahoma,48-49,Transportation and Warehousing,47463.0
Oklahoma,51,Information,27919.0
Oklahoma,52,Finance and Insurance,60301.0
Oklahoma,53,Real Estate and Rental and Leasing,22786.0
Oklahoma,54,"Professional, Scientific, and Technical Services",73514.0
Oklahoma,55,Management of Companies and Enterprises,38100.0
Oklahoma,56,Administrative and Support and Waste Management and Remediation Services,102931.0
Oklahoma,61,Educational Services,21515.0
Oklahoma,62,Health Care and Social Assistance,221349.0
Oklahoma,71,"Arts, Entertainment, and Recreation",29878.0
Oklahoma,72,Accommodation and Food Services,154255.0
Oklahoma,81,Other Services (except Public Administration),63126.0
Oklahoma,99,Industries not classified,145.0
Oregon,--,Total,1551192.0
Oregon,11,"Agriculture, Forestry, Fishing and Hunting",12433.0
Oregon,21,"Mining, Quarrying, and Oil and Gas Extraction",1399.0
Oregon,22,Utilities,7769.0
Oregon,23,Construction,86202.0
Oregon,31-33,Manufacturing,163707.0
Oregon,42,Wholesale Trade,83938.0
Oregon,44-45,Retail Trade,208523.0
Oregon,48-49,Transportation and Warehousing,57040.0
Oregon,51,Information,38361.0
Oregon,52,Finance and Insurance,60828.0
Oregon,53,Real Estate and Rental and Leasing,28670.0
Oregon,54,"Professional, Scientific, and Technical Services",91071.0
Oregon,55,Management of Companies and Enterprises,50810.0
Oregon,56,Administrative and Support and Waste Management and Remediation Services,102612.0
Oregon,61,Educational Services,38780.0
Oregon,62,Health Care and Social Assistance,245776.0
Oregon,71,"Arts, Entertainment, and Recreation",27470.0
Oregon,72,Accommodation and Food Services,176965.0
Oregon,81,Other Services (except Public Administration),68407.0
Oregon,99,Industries not classified,431.0
Pennsylvania,--,Total,5354964.0
Pennsylvania,11,"Agriculture, Forestry, Fishing and Hunting",2539.0
Pennsylvania,21,"Mining, Quarrying, and Oil and Gas Extraction",21919.0
Pennsylvania,22,Utilities,30417.0
Pennsylvania,23,Construction,237738.0
Pennsylvania,31-33,Manufacturing,540072.0
Pennsylvania,42,Wholesale Trade,248232.0
Pennsylvania,44-45,Retail Trade,667206.0
Pennsylvania,48-49,Transportation and Warehousing,222332.0
Pennsylvania,51,Information,111248.0
Pennsylvania,52,Finance and Insurance,273515.0
Pennsylvania,53,Real Estate and Rental and Leasing,66325.0
Pennsylvania,54,"Professional, Scientific, and Technical Services",324440.0
Pennsylvania,55,Management of Companies and Enterprises,176458.0
Pennsylvania,56,Administrative and Support and Waste Management and Remediation Services,331715.0
Pennsylvania,61,Educational Services,267345.0
Pennsylvania,62,Health Care and Social Assistance,1005144.0
Pennsylvania,71,"Arts, Entertainment, and Recreation",108287.0
Pennsylvania,72,Accommodation and Food Services,475598.0
Pennsylvania,81,Other Services (except Public Administration),243806.0
Pennsylvania,99,Industries not classified,628.0
Rhode Island,--,Total,435148.0
Rhode Island,11,"Agriculture, Forestry, Fishing and Hunting",148.0
Rhode Island,21,"Mining, Quarrying, and Oil and Gas Extraction",146.0
Rhode Island,22,Utilities,1181.0
Rhode Island,23,Construction,18015.0
Rhode Island,31-33,Manufacturing,40132.0
Rhode Island,42,Wholesale Trade,20245.0
Rhode Island,44-45,Retail Trade,48978.0
Rhode Island,48-49,Transportation and Warehousing,11503.0
Rhode Island,51,Information,7035.0
Rhode Island,52,Finance and Insurance,27255.0
Rhode Island,53,Real Estate and Rental and Leasing,5346.0
Rhode Island,54,"Professional, Scientific, and Technical Services",23771.0
Rhode Island,55,Management of Companies and Enterprises,10565.0
Rhode Island,56,Administrative and Support and Waste Management and Remediation Services,25249.0
Rhode Island,61,Educational Services,30170.0
Rhode Island,62,Health Care and Social Assistance,88587.0
Rhode Island,71,"Arts, Entertainment, and Recreation",11042.0
Rhode Island,72,Accommodation and Food Services,48316.0
Rhode Island,81,Other Services (except Public Administration),17402.0
Rhode Island,99,Industries not classified,62.0
South Carolina,--,Total,1716496.0
South Carolina,11,"Agriculture, Forestry, Fishing and Hunting",3920.0
South Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",1171.0
South Carolina,22,Utilities,11972.0
South Carolina,23,Construction,79827.0
South Carolina,31-33,Manufacturing,228268.0
South Carolina,42,Wholesale Trade,73208.0
South Carolina,44-45,Retail Trade,244946.0
South Carolina,48-49,Transportation and Warehousing,60392.0
South Carolina,51,Information,36207.0
South Carolina,52,Finance and Insurance,69856.0
South Carolina,53,Real Estate and Rental and Leasing,26063.0
South Carolina,54,"Professional, Scientific, and Technical Services",89194.0
South Carolina,55,Management of Companies and Enterprises,26402.0
South Carolina,56,Administrative and Support and Waste Management and Remediation Services,171845.0
South Carolina,61,Educational Services,32531.0
South Carolina,62,Health Care and Social Assistance,230608.0
South Carolina,71,"Arts, Entertainment, and Recreation",27281.0
South Carolina,72,Accommodation and Food Services,220891.0
South Carolina,81,Other Services (except Public Administration),81622.0
South Carolina,99,Industries not classified,292.0
South Dakota,--,Total,357950.0
South Dakota,11,"Agriculture, Forestry, Fishing and Hunting",376.0
South Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",1061.0
South Dakota,22,Utilities,2230.0
South Dakota,23,Construction,20279.0
South Dakota,31-33,Manufacturing,44429.0
South Dakota,42,Wholesale Trade,19138.0
South Dakota,44-45,Retail Trade,54400.0
South Dakota,48-49,Transportation and Warehousing,10672.0
South Dakota,51,Information,7208.0
South Dakota,52,Finance and Insurance,26276.0
South Dakota,53,Real Estate and Rental and Leasing,4160.0
South Dakota,54,"Professional, Scientific, and Technical Services",12163.0
South Dakota,55,Management of Companies and Enterprises,7034.0
South Dakota,56,Administrative and Support and Waste Management and Remediation Services,11803.0
South Dakota,61,Educational Services,7863.0
South Dakota,62,Health Care and Social Assistance,67218.0
South Dakota,71,"Arts, Entertainment, and Recreation",6410.0
South Dakota,72,Accommodation and Food Services,40482.0
South Dakota,81,Other Services (except Public Administration),14715.0
South Dakota,99,Industries not classified,33.0
Tennessee,--,Total,2592600.0
Tennessee,11,"Agriculture, Forestry, Fishing and Hunting",1927.0
Tennessee,21,"Mining, Quarrying, and Oil and Gas Extraction",3220.0
Tennessee,22,Utilities,3263.0
Tennessee,23,Construction,111297.0
Tennessee,31-33,Manufacturing,319674.0
Tennessee,42,Wholesale Trade,116291.0
Tennessee,44-45,Retail Trade,329760.0
Tennessee,48-49,Transportation and Warehousing,141880.0
Tennessee,51,Information,48714.0
Tennessee,52,Finance and Insurance,122885.0
Tennessee,53,Real Estate and Rental and Leasing,34562.0
Tennessee,54,"Professional, Scientific, and Technical Services",117580.0
Tennessee,55,Management of Companies and Enterprises,89073.0
Tennessee,56,Administrative and Support and Waste Management and Remediation Services,252322.0
Tennessee,61,Educational Services,61135.0
Tennessee,62,Health Care and Social Assistance,411490.0
Tennessee,71,"Arts, Entertainment, and Recreation",35331.0
Tennessee,72,Accommodation and Food Services,280012.0
Tennessee,81,Other Services (except Public Administration),111800.0
Tennessee,99,Industries not classified,384.0
Texas,--,Total,10429924.0
Texas,11,"Agriculture, Forestry, Fishing and Hunting",7127.0
Texas,21,"Mining, Quarrying, and Oil and Gas Extraction",199207.0
Texas,22,Utilities,55504.0
Texas,23,Construction,674150.0
Texas,31-33,Manufacturing,768921.0
Texas,42,Wholesale Trade,520508.0
Texas,44-45,Retail Trade,1304467.0
Texas,48-49,Transportation and Warehousing,445428.0
Texas,51,Information,241572.0
Texas,52,Finance and Insurance,535456.0
Texas,53,Real Estate and Rental and Leasing,191473.0
Texas,54,"Professional, Scientific, and Technical Services",708331.0
Texas,55,Management of Companies and Enterprises,325375.0
Texas,56,Administrative and Support and Waste Management and Remediation Services,979748.0
Texas,61,Educational Services,193774.0
Texas,62,Health Care and Social Assistance,1509548.0
Texas,71,"Arts, Entertainment, and Recreation",144598.0
Texas,72,Accommodation and Food Services,1177398.0
Texas,81,Other Services (except Public Administration),445847.0
Texas,99,Industries not classified,1492.0
Utah,--,Total,1239348.0
Utah,11,"Agriculture, Forestry, Fishing and Hunting",440.0
Utah,21,"Mining, Quarrying, and Oil and Gas Extraction",8361.0
Utah,22,Utilities,4295.0
Utah,23,Construction,78557.0
Utah,31-33,Manufacturing,120947.0
Utah,42,Wholesale Trade,57696.0
Utah,44-45,Retail Trade,156070.0
Utah,48-49,Transportation and Warehousing,56433.0
Utah,51,Information,46034.0
Utah,52,Finance and Insurance,65259.0
Utah,53,Real Estate and Rental and Leasing,19956.0
Utah,54,"Professional, Scientific, and Technical Services",88760.0
Utah,55,Management of Companies and Enterprises,24214.0
Utah,56,Administrative and Support and Waste Management and Remediation Services,133666.0
Utah,61,Educational Services,48608.0
Utah,62,Health Care and Social Assistance,138929.0
Utah,71,"Arts, Entertainment, and Recreation",22359.0
Utah,72,Accommodation and Food Services,116119.0
Utah,81,Other Services (except Public Administration),52540.0
Utah,99,Industries not classified,105.0
Vermont,--,Total,262705.0
Vermont,11,"Agriculture, Forestry, Fishing and Hunting",460.0
Vermont,21,"Mining, Quarrying, and Oil and Gas Extraction",410.0
Vermont,22,Utilities,1573.0
Vermont,23,Construction,13912.0
Vermont,31-33,Manufacturing,29913.0
Vermont,42,Wholesale Trade,11909.0
Vermont,44-45,Retail Trade,39998.0
Vermont,48-49,Transportation and Warehousing,5893.0
Vermont,51,Information,7041.0
Vermont,52,Finance and Insurance,9539.0
Vermont,53,Real Estate and Rental and Leasing,3430.0
Vermont,54,"Professional, Scientific, and Technical Services",12916.0
Vermont,55,Management of Companies and Enterprises,2182.0
Vermont,56,Administrative and Support and Waste Management and Remediation Services,8158.0
Vermont,61,Educational Services,15560.0
Vermont,62,Health Care and Social Assistance,48818.0
Vermont,71,"Arts, Entertainment, and Recreation",7665.0
Vermont,72,Accommodation and Food Services,33099.0
Vermont,81,Other Services (except Public Administration),10184.0
Vermont,99,Industries not classified,45.0
Virginia,--,Total,3254172.0
Virginia,11,"Agriculture, Forestry, Fishing and Hunting",4186.0
Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",7750.0
Virginia,22,Utilities,15151.0
Virginia,23,Construction,178228.0
Virginia,31-33,Manufacturing,240375.0
Virginia,42,Wholesale Trade,106045.0
Virginia,44-45,Retail Trade,430293.0
Virginia,48-49,Transportation and Warehousing,104296.0
Virginia,51,Information,87084.0
Virginia,52,Finance and Insurance,153431.0
Virginia,53,Real Estate and Rental and Leasing,55031.0
Virginia,54,"Professional, Scientific, and Technical Services",460280.0
Virginia,55,Management of Companies and Enterprises,70063.0
Virginia,56,Administrative and Support and Waste Management and Remediation Services,245131.0
Virginia,61,Educational Services,79710.0
Virginia,62,Health Care and Social Assistance,438562.0
Virginia,71,"Arts, Entertainment, and Recreation",61118.0
Virginia,72,Accommodation and Food Services,352666.0
Virginia,81,Other Services (except Public Administration),164222.0
Virginia,99,Industries not classified,550.0
Washington,--,Total,2685355.0
Washington,11,"Agriculture, Forestry, Fishing and Hunting",12969.0
Washington,21,"Mining, Quarrying, and Oil and Gas Extraction",2550.0
Washington,22,Utilities,9246.0
Washington,23,Construction,175002.0
Washington,31-33,Manufacturing,265401.0
Washington,42,Wholesale Trade,134403.0
Washington,44-45,Retail Trade,336572.0
Washington,48-49,Transportation and Warehousing,99199.0
Washington,51,Information,132733.0
Washington,52,Finance and Insurance,98196.0
Washington,53,Real Estate and Rental and Leasing,48351.0
Washington,54,"Professional, Scientific, and Technical Services",201766.0
Washington,55,Management of Companies and Enterprises,90880.0
Washington,56,Administrative and Support and Waste Management and Remediation Services,155830.0
Washington,61,Educational Services,54997.0
Washington,62,Health Care and Social Assistance,407355.0
Washington,71,"Arts, Entertainment, and Recreation",61784.0
Washington,72,Accommodation and Food Services,280232.0
Washington,81,Other Services (except Public Administration),117245.0
Washington,99,Industries not classified,644.0
West Virginia,--,Total,558905.0
West Virginia,11,"Agriculture, Forestry, Fishing and Hunting",886.0
West Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",19766.0
West Virginia,22,Utilities,6465.0
West Virginia,23,Construction,24133.0
West Virginia,31-33,Manufacturing,47274.0
West Virginia,42,Wholesale Trade,18455.0
West Virginia,44-45,Retail Trade,86580.0
West Virginia,48-49,Transportation and Warehousing,14882.0
West Virginia,51,Information,10492.0
West Virginia,52,Finance and Insurance,17092.0
West Virginia,53,Real Estate and Rental and Leasing,6569.0
West Virginia,54,"Professional, Scientific, and Technical Services",25026.0
West Virginia,55,Management of Companies and Enterprises,5396.0
West Virginia,56,Administrative and Support and Waste Management and Remediation Services,33332.0
West Virginia,61,Educational Services,8831.0
West Virginia,62,Health Care and Social Assistance,134188.0
West Virginia,71,"Arts, Entertainment, and Recreation",7430.0
West Virginia,72,Accommodation and Food Services,68310.0
West Virginia,81,Other Services (except Public Administration),23682.0
West Virginia,99,Industries not classified,116.0
Wisconsin,--,Total,2524329.0
Wisconsin,11,"Agriculture, Forestry, Fishing and Hunting",3314.0
Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",3254.0
Wisconsin,22,Utilities,12704.0
Wisconsin,23,Construction,108099.0
Wisconsin,31-33,Manufacturing,452798.0
Wisconsin,42,Wholesale Trade,120411.0
Wisconsin,44-45,Retail Trade,314425.0
Wisconsin,48-49,Transportation and Warehousing,103910.0
Wisconsin,51,Information,55771.0
Wisconsin,52,Finance and Insurance,138232.0
Wisconsin,53,Real Estate and Rental and Leasing,26415.0
Wisconsin,54,"Professional, Scientific, and Technical Services",107316.0
Wisconsin,55,Management of Companies and Enterprises,80072.0
Wisconsin,56,Administrative and Support and Waste Management and Remediation Services,154684.0
Wisconsin,61,Educational Services,56291.0
Wisconsin,62,Health Care and Social Assistance,395239.0
Wisconsin,71,"Arts, Entertainment, and Recreation",45105.0
Wisconsin,72,Accommodation and Food Services,238224.0
Wisconsin,81,Other Services (except Public Administration),107710.0
Wisconsin,99,Industries not classified,355.0
Wyoming,--,Total,208440.0
Wyoming,11,"Agriculture, Forestry, Fishing and Hunting",274.0
Wyoming,21,"Mining, Quarrying, and Oil and Gas Extraction",18876.0
Wyoming,22,Utilities,2616.0
Wyoming,23,Construction,18597.0
Wyoming,31-33,Manufacturing,9183.0
Wyoming,42,Wholesale Trade,7910.0
Wyoming,44-45,Retail Trade,31157.0
Wyoming,48-49,Transportation and Warehousing,10332.0
Wyoming,51,Information,3945.0
Wyoming,52,Finance and Insurance,6668.0
Wyoming,53,Real Estate and Rental and Leasing,4516.0
Wyoming,54,"Professional, Scientific, and Technical Services",9720.0
Wyoming,55,Management of Companies and Enterprises,1063.0
Wyoming,56,Administrative and Support and Waste Management and Remediation Services,6135.0
Wyoming,61,Educational Services,2033.0
Wyoming,62,Health Care and Social Assistance,33429.0
Wyoming,71,"Arts, Entertainment, and Recreation",4871.0
Wyoming,72,Accommodation and Food Services,28484.0
Wyoming,81,Other Services (except Public Administration),8470.0
Wyoming,99,Industries not classified,161.0
