State,NAICS Code,NAICS Description,Total Employment
Alaska,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",470
Alaska,99,Unclassified,527
Arizona,--,Total,1919353
Arizona,11,"Agriculture, forestry, fishing, & hunting",1931
Arizona,21,Mining,9956
Arizona,22,Utilities,9923
Arizona,23,Construction,167401
Arizona,31-33,Manufacturing,200859
Arizona,42,Wholesale trade,86222
Arizona,44-45,Retail Trade,255001
Arizona,48-49,Transportation & Warehousing,70337
Arizona,51,Information,47411
Arizona,52,Finance & insurance,111928
Arizona,53,Real estate & rental & leasing,41265
Arizona,54,"Professional, scientific, & technical services",113687
Arizona,55,Management of companies & enterprises,45452
Arizona,56,Administrative & support & waste management & remediation serv,200421
Arizona,61,Educational services,24486
Arizona,62,Health care & social assistance,199894
Arizona,71,"Arts, entertainment, & recreation",34394
Arizona,72,Accommodation & foodservices,202756
Arizona,81,Other services (except public administration),78730
Arizona,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",14541
Arizona,99,Unclassified,2758
Arkansas,--,Total,990830
Arkansas,11,"Agriculture, forestry, fishing, & hunting",6034
Arkansas,21,Mining,3161
Arkansas,22,Utilities,7517
Arkansas,23,Construction,48616
Arkansas,31-33,Manufacturing,235578
Arkansas,42,Wholesale trade,44822
Arkansas,44-45,Retail Trade,135143
Arkansas,48-49,Transportation & Warehousing,44799
Arkansas,51,Information,22387
Arkansas,52,Finance & insurance,33388
Arkansas,53,Real estate & rental & leasing,11519
Arkansas,54,"Professional, scientific, & technical services",32262
Arkansas,55,Management of companies & enterprises,20360
Arkansas,56,Administrative & support & waste management & remediation serv,59870
Arkansas,61,Educational services,11060
Arkansas,62,Health care & social assistance,132078
Arkansas,71,"Arts, entertainment, & recreation",7895
Arkansas,72,Accommodation & foodservices,75968
Arkansas,81,Other services (except public administration),41663
Arkansas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",15457
Arkansas,99,Unclassified,1253
California,--,Total,12884692
California,11,"Agriculture, forestry, fishing, & hunting",24358
California,21,Mining,19654
California,22,Utilities,51289
California,23,Construction,755180
California,31-33,Manufacturing,1753716
California,42,Wholesale trade,808198
California,44-45,Retail Trade,1491460
California,48-49,Transportation & Warehousing,418990
California,51,Information,527107
California,52,Finance & insurance,621136
California,53,Real estate & rental & leasing,277715
California,54,"Professional, scientific, & technical services",1061160
California,55,Management of companies & enterprises,292183
California,56,Administrative & support & waste management & remediation serv,1161377
California,61,Educational services,262446
California,62,Health care & social assistance,1321241
California,71,"Arts, entertainment, & recreation",247409
California,72,Accommodation & foodservices,1111310
California,81,Other services (except public administration),555132
California,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",101999
California,99,Unclassified,21632
Colorado,--,Total,1913302
Colorado,11,"Agriculture, forestry, fishing, & hunting",1160
Colorado,21,Mining,12355
Colorado,22,Utilities,7851
Colorado,23,Construction,158367
Colorado,31-33,Manufacturing,166461
Colorado,42,Wholesale trade,97104
Colorado,44-45,Retail Trade,252082
Colorado,48-49,Transportation & Warehousing,59441
Colorado,51,Information,92542
Colorado,52,Finance & insurance,102359
Colorado,53,Real estate & rental & leasing,43236
Colorado,54,"Professional, scientific, & technical services",138730
Colorado,55,Management of companies & enterprises,36940
Colorado,56,Administrative & support & waste management & remediation serv,176492
Colorado,61,Educational services,28168
Colorado,62,Health care & social assistance,191083
Colorado,71,"Arts, entertainment, & recreation",40771
Colorado,72,Accommodation & foodservices,201654
Colorado,81,Other services (except public administration),89494
Colorado,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",14529
Colorado,99,Unclassified,2483
Connecticut,--,Total,1546250
Connecticut,11,"Agriculture, forestry, fishing, & hunting",440
Connecticut,21,Mining,719
Connecticut,22,Utilities,11343
Connecticut,23,Construction,66858
Connecticut,31-33,Manufacturing,232789
Connecticut,42,Wholesale trade,76997
Connecticut,44-45,Retail Trade,191040
Connecticut,48-49,Transportation & Warehousing,33787
Connecticut,51,Information,51700
Connecticut,52,Finance & insurance,128662
Connecticut,53,Real estate & rental & leasing,22902
Connecticut,54,"Professional, scientific, & technical services",93567
Connecticut,55,Management of companies & enterprises,46062
Connecticut,56,Administrative & support & waste management & remediation serv,105808
Connecticut,61,Educational services,54598
Connecticut,62,Health care & social assistance,213835
Connecticut,71,"Arts, entertainment, & recreation",39239
Connecticut,72,Accommodation & foodservices,97850
Connecticut,81,Other services (except public administration),62361
Connecticut,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",13766
Connecticut,99,Unclassified,1927
Delaware,--,Total,377277
Delaware,11,"Agriculture, forestry, fishing, & hunting",[e]
Delaware,21,Mining,[e]
Delaware,22,Utilities,2399
Delaware,23,Construction,22149
Delaware,31-33,Manufacturing,41846
Delaware,42,Wholesale trade,18843
Delaware,44-45,Retail Trade,51680
Delaware,48-49,Transportation & Warehousing,7829
Delaware,51,Information,8365
Delaware,52,Finance & insurance,44417
Delaware,53,Real estate & rental & leasing,5170
Delaware,54,"Professional, scientific, & technical services",18090
Delaware,55,Management of companies & enterprises,21330
Delaware,56,Administrative & support & waste management & remediation serv,29887
Delaware,61,Educational services,5773
Delaware,62,Health care & social assistance,42978
Delaware,71,"Arts, entertainment, & recreation",7096
Delaware,72,Accommodation & foodservices,26522
Delaware,81,Other services (except public administration),16164
Delaware,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",5675
Delaware,99,Unclassified,518
District of Columbia,--,Total,414983
District of Columbia,11,"Agriculture, forestry, fishing, & hunting",[a]
District of Columbia,21,Mining,[a]
District of Columbia,22,Utilities,[h]
District of Columbia,23,Construction,6963
District of Columbia,31-33,Manufacturing,2613
District of Columbia,42,Wholesale trade,5461
District of Columbia,44-45,Retail Trade,19177
District of Columbia,48-49,Transportation & Warehousing,3796
District of Columbia,51,Information,25051
District of Columbia,52,Finance & insurance,17118
District of Columbia,53,Real estate & rental & leasing,8899
District of Columbia,54,"Professional, scientific, & technical services",77111
District of Columbia,55,Management of companies & enterprises,5111
District of Columbia,56,Administrative & support & waste management & remediation serv,31153
District of Columbia,61,Educational services,40127
District of Columbia,62,Health care & social assistance,58716
District of Columbia,71,"Arts, entertainment, & recreation",4941
District of Columbia,72,Accommodation & foodservices,42710
District of Columbia,81,Other services (except public administration),61162
District of Columbia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1620
District of Columbia,99,Unclassified,[f]
Florida,--,Total,6217386
Florida,11,"Agriculture, forestry, fishing, & hunting",13453
Florida,21,Mining,5843
Florida,22,Utilities,29885
Florida,23,Construction,371252
Florida,31-33,Manufacturing,415435
Florida,42,Wholesale trade,314935
Florida,44-45,Retail Trade,902523
Florida,48-49,Transportation & Warehousing,201232
Florida,51,Information,173509
Florida,52,Finance & insurance,312856
Florida,53,Real estate & rental & leasing,132438
Florida,54,"Professional, scientific, & technical services",380240
Florida,55,Management of companies & enterprises,124576
Florida,56,Administrative & support & waste management & remediation serv,911443
Florida,61,Educational services,95333
Florida,62,Health care & social assistance,739741
Florida,71,"Arts, entertainment, & recreation",141335
Florida,72,Accommodation & foodservices,599197
Florida,81,Other services (except public administration),303243
Florida,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",41930
Florida,99,Unclassified,6987
Georgia,--,Total,3483500
Georgia,11,"Agriculture, forestry, fishing, & hunting",9273
Georgia,21,Mining,6598
Georgia,22,Utilities,23373
Georgia,23,Construction,202322
Georgia,31-33,Manufacturing,518063
Georgia,42,Wholesale trade,198709
Georgia,44-45,Retail Trade,464368
Georgia,48-49,Transportation & Warehousing,134055
Georgia,51,Information,139365
Georgia,52,Finance & insurance,163910
Georgia,53,Real estate & rental & leasing,58749
Georgia,54,"Professional, scientific, & technical services",202537
Georgia,55,Management of companies & enterprises,97083
Georgia,56,Administrative & support & waste management & remediation serv,330441
Georgia,61,Educational services,63775
Georgia,62,Health care & social assistance,341987
Georgia,71,"Arts, entertainment, & recreation",35602
Georgia,72,Accommodation & foodservices,295906
Georgia,81,Other services (except public administration),144534
Georgia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",49611
Georgia,99,Unclassified,3239
Hawaii,--,Total,432092
Hawaii,11,"Agriculture, forestry, fishing, & hunting",[e]
Hawaii,21,Mining,[c]
Hawaii,22,Utilities,2480
Hawaii,23,Construction,23625
Hawaii,31-33,Manufacturing,14844
Hawaii,42,Wholesale trade,18714
Hawaii,44-45,Retail Trade,63356
Hawaii,48-49,Transportation & Warehousing,23432
Hawaii,51,Information,8393
Hawaii,52,Finance & insurance,18369
Hawaii,53,Real estate & rental & leasing,14246
Hawaii,54,"Professional, scientific, & technical services",18804
Hawaii,55,Management of companies & enterprises,5046
Hawaii,56,Administrative & support & waste management & remediation serv,33498
Hawaii,61,Educational services,13182
Hawaii,62,Health care & social assistance,50479
Hawaii,71,"Arts, entertainment, & recreation",10000
Hawaii,72,Accommodation & foodservices,84935
Hawaii,81,Other services (except public administration),23476
Hawaii,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4183
Hawaii,99,Unclassified,540
Idaho,--,Total,450788
Idaho,11,"Agriculture, forestry, fishing, & hunting",4786
Idaho,21,Mining,2367
Idaho,22,Utilities,3375
Idaho,23,Construction,39361
Idaho,31-33,Manufacturing,67103
Idaho,42,Wholesale trade,24426
Idaho,44-45,Retail Trade,69944
Idaho,48-49,Transportation & Warehousing,12663
Idaho,51,Information,11081
Idaho,52,Finance & insurance,16474
Idaho,53,Real estate & rental & leasing,5509
Idaho,54,"Professional, scientific, & technical services",25582
Idaho,55,Management of companies & enterprises,9163
Idaho,56,Administrative & support & waste management & remediation serv,26955
Idaho,61,Educational services,6649
Idaho,62,Health care & social assistance,53016
Idaho,71,"Arts, entertainment, & recreation",6706
Idaho,72,Accommodation & foodservices,44657
Idaho,81,Other services (except public administration),18065
Idaho,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2204
Idaho,99,Unclassified,702
Illinois,--,Total,5501036
Illinois,11,"Agriculture, forestry, fishing, & hunting",2768
Illinois,21,Mining,8939
Illinois,22,Utilities,31173
Illinois,23,Construction,265481
Illinois,31-33,Manufacturing,852646
Illinois,42,Wholesale trade,344027
Illinois,44-45,Retail Trade,636996
Illinois,48-49,Transportation & Warehousing,215439
Illinois,51,Information,143003
Illinois,52,Finance & insurance,344564
Illinois,53,Real estate & rental & leasing,84884
Illinois,54,"Professional, scientific, & technical services",355199
Illinois,55,Management of companies & enterprises,183549
Illinois,56,Administrative & support & waste management & remediation serv,488513
Illinois,61,Educational services,121108
Illinois,62,Health care & social assistance,631926
Illinois,71,"Arts, entertainment, & recreation",72105
Illinois,72,Accommodation & foodservices,406601
Illinois,81,Other services (except public administration),261112
Illinois,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",46909
Illinois,99,Unclassified,4094
Indiana,--,Total,2650774
Indiana,11,"Agriculture, forestry, fishing, & hunting",1549
Indiana,21,Mining,5314
Indiana,22,Utilities,18156
Indiana,23,Construction,151813
Indiana,31-33,Manufacturing,639185
Indiana,42,Wholesale trade,120010
Indiana,44-45,Retail Trade,353832
Indiana,48-49,Transportation & Warehousing,96937
Indiana,51,Information,47743
Indiana,52,Finance & insurance,109480
Indiana,53,Real estate & rental & leasing,35621
Indiana,54,"Professional, scientific, & technical services",90126
Indiana,55,Management of companies & enterprises,48154
Indiana,56,Administrative & support & waste management & remediation serv,153442
Indiana,61,Educational services,46778
Indiana,62,Health care & social assistance,319506
Indiana,71,"Arts, entertainment, & recreation",39594
Indiana,72,Accommodation & foodservices,221882
Indiana,81,Other services (except public administration),130616
Indiana,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",19372
Indiana,99,Unclassified,1664
Iowa,--,Total,1265064
Iowa,11,"Agriculture, forestry, fishing, & hunting",1762
Iowa,21,Mining,1953
Iowa,22,Utilities,7769
Iowa,23,Construction,65122
Iowa,31-33,Manufacturing,244806
Iowa,42,Wholesale trade,65289
Iowa,44-45,Retail Trade,183999
Iowa,48-49,Transportation & Warehousing,40148
Iowa,51,Information,39777
Iowa,52,Finance & insurance,78248
Iowa,53,Real estate & rental & leasing,14459
Iowa,54,"Professional, scientific, & technical services",38618
Iowa,55,Management of companies & enterprises,21386
Iowa,56,Administrative & support & waste management & remediation serv,64275
Iowa,61,Educational services,31700
Iowa,62,Health care & social assistance,179081
Iowa,71,"Arts, entertainment, & recreation",19829
Iowa,72,Accommodation & foodservices,105078
Iowa,81,Other services (except public administration),53619
Iowa,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",6991
Iowa,99,Unclassified,1155
Kansas,--,Total,1128732
Kansas,11,"Agriculture, forestry, fishing, & hunting",633
Kansas,21,Mining,6567
Kansas,22,Utilities,7688
Kansas,23,Construction,69180
Kansas,31-33,Manufacturing,191609
Kansas,42,Wholesale trade,62058
Kansas,44-45,Retail Trade,152982
Kansas,48-49,Transportation & Warehousing,35714
Kansas,51,Information,42823
Kansas,52,Finance & insurance,52626
Kansas,53,Real estate & rental & leasing,15194
Kansas,54,"Professional, scientific, & technical services",53304
Kansas,55,Management of companies & enterprises,24774
Kansas,56,Administrative & support & waste management & remediation serv,69926
Kansas,61,Educational services,16417
Kansas,62,Health care & social assistance,154553
Kansas,71,"Arts, entertainment, & recreation",13349
Kansas,72,Accommodation & foodservices,97071
Kansas,81,Other services (except public administration),53766
Kansas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",7180
Kansas,99,Unclassified,1318
Kentucky,--,Total,1513722
Kentucky,11,"Agriculture, forestry, fishing, & hunting",2229
Kentucky,21,Mining,20145
Kentucky,22,Utilities,9940
Kentucky,23,Construction,85359
Kentucky,31-33,Manufacturing,293736
Kentucky,42,Wholesale trade,73604
Kentucky,44-45,Retail Trade,221110
Kentucky,48-49,Transportation & Warehousing,67314
Kentucky,51,Information,29861
Kentucky,52,Finance & insurance,63962
Kentucky,53,Real estate & rental & leasing,19187
Kentucky,54,"Professional, scientific, & technical services",54483
Kentucky,55,Management of companies & enterprises,27526
Kentucky,56,Administrative & support & waste management & remediation serv,81575
Kentucky,61,Educational services,25261
Kentucky,62,Health care & social assistance,206470
Kentucky,71,"Arts, entertainment, & recreation",15649
Kentucky,72,Accommodation & foodservices,136151
Kentucky,81,Other services (except public administration),65829
Kentucky,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",13233
Kentucky,99,Unclassified,1098
Louisiana,--,Total,1592357
Louisiana,11,"Agriculture, forestry, fishing, & hunting",5324
Louisiana,21,Mining,41141
Louisiana,22,Utilities,12989
Louisiana,23,Construction,134466
Louisiana,31-33,Manufacturing,161415
Louisiana,42,Wholesale trade,78798
Louisiana,44-45,Retail Trade,232496
Louisiana,48-49,Transportation & Warehousing,63893
Louisiana,51,Information,29970
Louisiana,52,Finance & insurance,66939
Louisiana,53,Real estate & rental & leasing,30622
Louisiana,54,"Professional, scientific, & technical services",76375
Louisiana,55,Management of companies & enterprises,14902
Louisiana,56,Administrative & support & waste management & remediation serv,100273
Louisiana,61,Educational services,32419
Louisiana,62,Health care & social assistance,232167
Louisiana,71,"Arts, entertainment, & recreation",28928
Louisiana,72,Accommodation & foodservices,161533
Louisiana,81,Other services (except public administration),80827
Louisiana,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",5121
Louisiana,99,Unclassified,1759
Maine,--,Total,491780
Maine,11,"Agriculture, forestry, fishing, & hunting",3858
Maine,21,Mining,[b]
Maine,22,Utilities,3120
Maine,23,Construction,26864
Maine,31-33,Manufacturing,79645
Maine,42,Wholesale trade,22472
Maine,44-45,Retail Trade,77172
Maine,48-49,Transportation & Warehousing,10778
Maine,51,Information,11547
Maine,52,Finance & insurance,23521
Maine,53,Real estate & rental & leasing,6318
Maine,54,"Professional, scientific, & technical services",20695
Maine,55,Management of companies & enterprises,6632
Maine,56,Administrative & support & waste management & remediation serv,26937
Maine,61,Educational services,12683
Maine,62,Health care & social assistance,86817
Maine,71,"Arts, entertainment, & recreation",5852
Maine,72,Accommodation & foodservices,43356
Maine,81,Other services (except public administration),18547
Maine,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4234
Maine,99,Unclassified,[f]
Maryland,--,Total,2058304
Maryland,11,"Agriculture, forestry, fishing, & hunting",[f]
Maryland,21,Mining,[g]
Maryland,22,Utilities,12034
Maryland,23,Construction,159216
Maryland,31-33,Manufacturing,158753
Maryland,42,Wholesale trade,95135
Maryland,44-45,Retail Trade,284601
Maryland,48-49,Transportation & Warehousing,56470
Maryland,51,Information,71221
Maryland,52,Finance & insurance,110052
Maryland,53,Real estate & rental & leasing,44917
Maryland,54,"Professional, scientific, & technical services",192610
Maryland,55,Management of companies & enterprises,53398
Maryland,56,Administrative & support & waste management & remediation serv,170918
Maryland,61,Educational services,54213
Maryland,62,Health care & social assistance,259960
Maryland,71,"Arts, entertainment, & recreation",30817
Maryland,72,Accommodation & foodservices,166041
Maryland,81,Other services (except public administration),112244
Maryland,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",20542
Maryland,99,Unclassified,2155
Massachusetts,--,Total,3087044
Massachusetts,11,"Agriculture, forestry, fishing, & hunting",1126
Massachusetts,21,Mining,1124
Massachusetts,22,Utilities,11904
Massachusetts,23,Construction,123850
Massachusetts,31-33,Manufacturing,397620
Massachusetts,42,Wholesale trade,156242
Massachusetts,44-45,Retail Trade,353157
Massachusetts,48-49,Transportation & Warehousing,73423
Massachusetts,51,Information,130343
Massachusetts,52,Finance & insurance,216752
Massachusetts,53,Real estate & rental & leasing,45060
Massachusetts,54,"Professional, scientific, & technical services",232109
Massachusetts,55,Management of companies & enterprises,79183
Massachusetts,56,Administrative & support & waste management & remediation serv,209131
Massachusetts,61,Educational services,165177
Massachusetts,62,Health care & social assistance,448438
Massachusetts,71,"Arts, entertainment, & recreation",43144
Massachusetts,72,Accommodation & foodservices,238108
Massachusetts,81,Other services (except public administration),122723
Massachusetts,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",25141
Massachusetts,99,Unclassified,13289
Michigan,--,Total,4072786
Michigan,11,"Agriculture, forestry, fishing, & hunting",3672
Michigan,21,Mining,6447
Michigan,22,Utilities,25216
Michigan,23,Construction,203994
Michigan,31-33,Manufacturing,819227
Michigan,42,Wholesale trade,190692
Michigan,44-45,Retail Trade,544525
Michigan,48-49,Transportation & Warehousing,100252
Michigan,51,Information,93279
Michigan,52,Finance & insurance,164249
Michigan,53,Real estate & rental & leasing,58738
Michigan,54,"Professional, scientific, & technical services",208560
Michigan,55,Management of companies & enterprises,166336
Michigan,56,Administrative & support & waste management & remediation serv,315030
Michigan,61,Educational services,55905
Michigan,62,Health care & social assistance,488779
Michigan,71,"Arts, entertainment, & recreation",54875
Michigan,72,Accommodation & foodservices,325162
Michigan,81,Other services (except public administration),184510
Michigan,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",58710
Michigan,99,Unclassified,4628
Minnesota,--,Total,2395361
Minnesota,11,"Agriculture, forestry, fishing, & hunting",2139
Minnesota,21,Mining,6837
Minnesota,22,Utilities,13372
Minnesota,23,Construction,119657
Minnesota,31-33,Manufacturing,377690
Minnesota,42,Wholesale trade,137145
Minnesota,44-45,Retail Trade,304220
Minnesota,48-49,Transportation & Warehousing,78658
Minnesota,51,Information,57177
Minnesota,52,Finance & insurance,136841
Minnesota,53,Real estate & rental & leasing,34658
Minnesota,54,"Professional, scientific, & technical services",122574
Minnesota,55,Management of companies & enterprises,107723
Minnesota,56,Administrative & support & waste management & remediation serv,157529
Minnesota,61,Educational services,48247
Minnesota,62,Health care & social assistance,324227
Minnesota,71,"Arts, entertainment, & recreation",40376
Minnesota,72,Accommodation & foodservices,191401
Minnesota,81,Other services (except public administration),118472
Minnesota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",14244
Minnesota,99,Unclassified,2174
Mississippi,--,Total,956781
Mississippi,11,"Agriculture, forestry, fishing, & hunting",5785
Mississippi,21,Mining,3909
Mississippi,22,Utilities,9121
Mississippi,23,Construction,54500
Mississippi,31-33,Manufacturing,220046
Mississippi,42,Wholesale trade,39972
Mississippi,44-45,Retail Trade,141321
Mississippi,48-49,Transportation & Warehousing,25862
Mississippi,51,Information,19453
Mississippi,52,Finance & insurance,33791
Mississippi,53,Real estate & rental & leasing,9255
Mississippi,54,"Professional, scientific, & technical services",26724
Mississippi,55,Management of companies & enterprises,9246
Mississippi,56,Administrative & support & waste management & remediation serv,51020
Mississippi,61,Educational services,14703
Mississippi,62,Health care & social assistance,123365
Mississippi,71,"Arts, entertainment, & recreation",21376
Mississippi,72,Accommodation & foodservices,99374
Mississippi,81,Other services (except public administration),40643
Mississippi,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",6376
Mississippi,99,Unclassified,939
Missouri,--,Total,2398979
Missouri,11,"Agriculture, forestry, fishing, & hunting",1460
Missouri,21,Mining,5056
Missouri,22,Utilities,17242
Missouri,23,Construction,142349
Missouri,31-33,Manufacturing,347772
Missouri,42,Wholesale trade,145528
Missouri,44-45,Retail Trade,317839
Missouri,48-49,Transportation & Warehousing,86877
Missouri,51,Information,82396
Missouri,52,Finance & insurance,130420
Missouri,53,Real estate & rental & leasing,36619
Missouri,54,"Professional, scientific, & technical services",119221
Missouri,55,Management of companies & enterprises,58315
Missouri,56,Administrative & support & waste management & remediation serv,148457
Missouri,61,Educational services,58398
Missouri,62,Health care & social assistance,323826
Missouri,71,"Arts, entertainment, & recreation",33714
Missouri,72,Accommodation & foodservices,211839
Missouri,81,Other services (except public administration),115127
Missouri,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",14364
Missouri,99,Unclassified,2160
Montana,--,Total,296220
Montana,11,"Agriculture, forestry, fishing, & hunting",1879
Montana,21,Mining,4348
Montana,22,Utilities,3098
Montana,23,Construction,18689
Montana,31-33,Manufacturing,21019
Montana,42,Wholesale trade,15076
Montana,44-45,Retail Trade,52196
Montana,48-49,Transportation & Warehousing,9997
Montana,51,Information,7903
Montana,52,Finance & insurance,14356
Montana,53,Real estate & rental & leasing,4529
Montana,54,"Professional, scientific, & technical services",14727
Montana,55,Management of companies & enterprises,1660
Montana,56,Administrative & support & waste management & remediation serv,12440
Montana,61,Educational services,4937
Montana,62,Health care & social assistance,48293
Montana,71,"Arts, entertainment, & recreation",7518
Montana,72,Accommodation & foodservices,38619
Montana,81,Other services (except public administration),13964
Montana,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[e]
Montana,99,Unclassified,[f]
Nebraska,--,Total,751076
Nebraska,11,"Agriculture, forestry, fishing, & hunting",845
Nebraska,21,Mining,1130
Nebraska,22,Utilities,1499
Nebraska,23,Construction,43189
Nebraska,31-33,Manufacturing,108642
Nebraska,42,Wholesale trade,40998
Nebraska,44-45,Retail Trade,109961
Nebraska,48-49,Transportation & Warehousing,29378
Nebraska,51,Information,27188
Nebraska,52,Finance & insurance,53906
Nebraska,53,Real estate & rental & leasing,8921
Nebraska,54,"Professional, scientific, & technical services",32705
Nebraska,55,Management of companies & enterprises,11570
Nebraska,56,Administrative & support & waste management & remediation serv,53539
Nebraska,61,Educational services,15638
Nebraska,62,Health care & social assistance,100673
Nebraska,71,"Arts, entertainment, & recreation",8814
Nebraska,72,Accommodation & foodservices,62687
Nebraska,81,Other services (except public administration),35239
Nebraska,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",3713
Nebraska,99,Unclassified,841
Nevada,--,Total,902775
Nevada,11,"Agriculture, forestry, fishing, & hunting",195
Nevada,21,Mining,10113
Nevada,22,Utilities,5293
Nevada,23,Construction,82401
Nevada,31-33,Manufacturing,38146
Nevada,42,Wholesale trade,31116
Nevada,44-45,Retail Trade,108012
Nevada,48-49,Transportation & Warehousing,29376
Nevada,51,Information,19171
Nevada,52,Finance & insurance,31389
Nevada,53,Real estate & rental & leasing,20125
Nevada,54,"Professional, scientific, & technical services",40793
Nevada,55,Management of companies & enterprises,8265
Nevada,56,Administrative & support & waste management & remediation serv,65058
Nevada,61,Educational services,4026
Nevada,62,Health care & social assistance,66203
Nevada,71,"Arts, entertainment, & recreation",29091
Nevada,72,Accommodation & foodservices,278651
Nevada,81,Other services (except public administration),28522
Nevada,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",5318
Nevada,99,Unclassified,1511
New Hampshire,--,Total,546400
New Hampshire,11,"Agriculture, forestry, fishing, & hunting",824
New Hampshire,21,Mining,378
New Hampshire,22,Utilities,3276
New Hampshire,23,Construction,26246
New Hampshire,31-33,Manufacturing,93048
New Hampshire,42,Wholesale trade,24832
New Hampshire,44-45,Retail Trade,92582
New Hampshire,48-49,Transportation & Warehousing,15120
New Hampshire,51,Information,13789
New Hampshire,52,Finance & insurance,22134
New Hampshire,53,Real estate & rental & leasing,7471
New Hampshire,54,"Professional, scientific, & technical services",24267
New Hampshire,55,Management of companies & enterprises,8426
New Hampshire,56,Administrative & support & waste management & remediation serv,41323
New Hampshire,61,Educational services,22294
New Hampshire,62,Health care & social assistance,69106
New Hampshire,71,"Arts, entertainment, & recreation",8622
New Hampshire,72,Accommodation & foodservices,48566
New Hampshire,81,Other services (except public administration),21336
New Hampshire,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2258
New Hampshire,99,Unclassified,502
New Jersey,--,Total,3548429
New Jersey,11,"Agriculture, forestry, fishing, & hunting",732
