NAICS Code,Total Employment - 2011,MSA
--,2004006,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,398,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1084,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,93292,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,125613,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,133387,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,245002,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,105617,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,96589,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,105714,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,38486,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,166568,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,99000,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,171232,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,56148,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,228951,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,27907,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,202370,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,93394,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,197,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,111036,"Atlantic City-Hammonton, NJ MSA"
11,0,"Atlantic City-Hammonton, NJ MSA"
21,0,"Atlantic City-Hammonton, NJ MSA"
22,712,"Atlantic City-Hammonton, NJ MSA"
23,4534,"Atlantic City-Hammonton, NJ MSA"
31-33,1664,"Atlantic City-Hammonton, NJ MSA"
42,2878,"Atlantic City-Hammonton, NJ MSA"
44-45,15941,"Atlantic City-Hammonton, NJ MSA"
48-49,1864,"Atlantic City-Hammonton, NJ MSA"
51,999,"Atlantic City-Hammonton, NJ MSA"
52,3211,"Atlantic City-Hammonton, NJ MSA"
53,1331,"Atlantic City-Hammonton, NJ MSA"
54,4453,"Atlantic City-Hammonton, NJ MSA"
55,1371,"Atlantic City-Hammonton, NJ MSA"
56,3276,"Atlantic City-Hammonton, NJ MSA"
61,965,"Atlantic City-Hammonton, NJ MSA"
62,17538,"Atlantic City-Hammonton, NJ MSA"
71,1232,"Atlantic City-Hammonton, NJ MSA"
72,44239,"Atlantic City-Hammonton, NJ MSA"
81,4768,"Atlantic City-Hammonton, NJ MSA"
99,6,"Atlantic City-Hammonton, NJ MSA"
--,35565,"Auburn-Opelika, AL MSA"
11,0,"Auburn-Opelika, AL MSA"
21,78,"Auburn-Opelika, AL MSA"
22,164,"Auburn-Opelika, AL MSA"
23,1768,"Auburn-Opelika, AL MSA"
31-33,5402,"Auburn-Opelika, AL MSA"
42,552,"Auburn-Opelika, AL MSA"
44-45,6352,"Auburn-Opelika, AL MSA"
48-49,1796,"Auburn-Opelika, AL MSA"
51,638,"Auburn-Opelika, AL MSA"
52,854,"Auburn-Opelika, AL MSA"
53,575,"Auburn-Opelika, AL MSA"
54,1149,"Auburn-Opelika, AL MSA"
55,0,"Auburn-Opelika, AL MSA"
56,2916,"Auburn-Opelika, AL MSA"
61,216,"Auburn-Opelika, AL MSA"
62,5462,"Auburn-Opelika, AL MSA"
71,360,"Auburn-Opelika, AL MSA"
72,5516,"Auburn-Opelika, AL MSA"
81,1697,"Auburn-Opelika, AL MSA"
99,0,"Auburn-Opelika, AL MSA"
--,173863,"Augusta-Richmond County, GA-SC MSA"
11,551,"Augusta-Richmond County, GA-SC MSA"
21,216,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,14772,"Augusta-Richmond County, GA-SC MSA"
31-33,21622,"Augusta-Richmond County, GA-SC MSA"
42,4468,"Augusta-Richmond County, GA-SC MSA"
44-45,24874,"Augusta-Richmond County, GA-SC MSA"
48-49,5578,"Augusta-Richmond County, GA-SC MSA"
51,3884,"Augusta-Richmond County, GA-SC MSA"
52,4840,"Augusta-Richmond County, GA-SC MSA"
53,1906,"Augusta-Richmond County, GA-SC MSA"
54,8429,"Augusta-Richmond County, GA-SC MSA"
55,1331,"Augusta-Richmond County, GA-SC MSA"
56,15589,"Augusta-Richmond County, GA-SC MSA"
61,2690,"Augusta-Richmond County, GA-SC MSA"
62,33037,"Augusta-Richmond County, GA-SC MSA"
71,2098,"Augusta-Richmond County, GA-SC MSA"
72,18155,"Augusta-Richmond County, GA-SC MSA"
81,7421,"Augusta-Richmond County, GA-SC MSA"
99,0,"Augusta-Richmond County, GA-SC MSA"
--,653617,"Austin-Round Rock-Georgetown, TX MSA"
11,73,"Austin-Round Rock-Georgetown, TX MSA"
21,2073,"Austin-Round Rock-Georgetown, TX MSA"
22,2000,"Austin-Round Rock-Georgetown, TX MSA"
23,37736,"Austin-Round Rock-Georgetown, TX MSA"
31-33,36452,"Austin-Round Rock-Georgetown, TX MSA"
42,37445,"Austin-Round Rock-Georgetown, TX MSA"
44-45,89288,"Austin-Round Rock-Georgetown, TX MSA"
48-49,11072,"Austin-Round Rock-Georgetown, TX MSA"
51,24060,"Austin-Round Rock-Georgetown, TX MSA"
52,32226,"Austin-Round Rock-Georgetown, TX MSA"
53,12850,"Austin-Round Rock-Georgetown, TX MSA"
54,64489,"Austin-Round Rock-Georgetown, TX MSA"
55,22810,"Austin-Round Rock-Georgetown, TX MSA"
56,58085,"Austin-Round Rock-Georgetown, TX MSA"
61,13683,"Austin-Round Rock-Georgetown, TX MSA"
62,81835,"Austin-Round Rock-Georgetown, TX MSA"
71,10324,"Austin-Round Rock-Georgetown, TX MSA"
72,82084,"Austin-Round Rock-Georgetown, TX MSA"
81,34859,"Austin-Round Rock-Georgetown, TX MSA"
99,0,"Austin-Round Rock-Georgetown, TX MSA"
--,179232,"Bakersfield, CA MSA"
11,4970,"Bakersfield, CA MSA"
21,7365,"Bakersfield, CA MSA"
22,1328,"Bakersfield, CA MSA"
23,13301,"Bakersfield, CA MSA"
31-33,11773,"Bakersfield, CA MSA"
42,8716,"Bakersfield, CA MSA"
44-45,28115,"Bakersfield, CA MSA"
48-49,6791,"Bakersfield, CA MSA"
51,3396,"Bakersfield, CA MSA"
52,6180,"Bakersfield, CA MSA"
53,2976,"Bakersfield, CA MSA"
54,11567,"Bakersfield, CA MSA"
55,2381,"Bakersfield, CA MSA"
56,11046,"Bakersfield, CA MSA"
61,2418,"Bakersfield, CA MSA"
62,27475,"Bakersfield, CA MSA"
71,3856,"Bakersfield, CA MSA"
72,18429,"Bakersfield, CA MSA"
81,7122,"Bakersfield, CA MSA"
99,27,"Bakersfield, CA MSA"
--,1062322,"Baltimore-Columbia-Towson, MD MSA"
11,291,"Baltimore-Columbia-Towson, MD MSA"
21,0,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,62231,"Baltimore-Columbia-Towson, MD MSA"
31-33,57336,"Baltimore-Columbia-Towson, MD MSA"
42,47822,"Baltimore-Columbia-Towson, MD MSA"
44-45,134781,"Baltimore-Columbia-Towson, MD MSA"
48-49,35921,"Baltimore-Columbia-Towson, MD MSA"
51,23133,"Baltimore-Columbia-Towson, MD MSA"
52,52846,"Baltimore-Columbia-Towson, MD MSA"
53,19333,"Baltimore-Columbia-Towson, MD MSA"
54,111969,"Baltimore-Columbia-Towson, MD MSA"
55,27373,"Baltimore-Columbia-Towson, MD MSA"
56,75047,"Baltimore-Columbia-Towson, MD MSA"
61,55865,"Baltimore-Columbia-Towson, MD MSA"
62,184021,"Baltimore-Columbia-Towson, MD MSA"
71,19137,"Baltimore-Columbia-Towson, MD MSA"
72,97097,"Baltimore-Columbia-Towson, MD MSA"
81,51214,"Baltimore-Columbia-Towson, MD MSA"
99,0,"Baltimore-Columbia-Towson, MD MSA"
--,57082,"Bangor, ME MSA"
11,846,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,0,"Bangor, ME MSA"
23,2102,"Bangor, ME MSA"
31-33,3937,"Bangor, ME MSA"
42,2187,"Bangor, ME MSA"
44-45,10760,"Bangor, ME MSA"
48-49,2595,"Bangor, ME MSA"
51,1344,"Bangor, ME MSA"
52,1939,"Bangor, ME MSA"
53,704,"Bangor, ME MSA"
54,1885,"Bangor, ME MSA"
55,0,"Bangor, ME MSA"
56,3452,"Bangor, ME MSA"
61,1326,"Bangor, ME MSA"
62,13792,"Bangor, ME MSA"
71,918,"Bangor, ME MSA"
72,5280,"Bangor, ME MSA"
81,2085,"Bangor, ME MSA"
99,0,"Bangor, ME MSA"
--,68452,"Barnstable Town, MA MSA"
11,57,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,286,"Barnstable Town, MA MSA"
23,3842,"Barnstable Town, MA MSA"
31-33,2001,"Barnstable Town, MA MSA"
42,1201,"Barnstable Town, MA MSA"
44-45,14293,"Barnstable Town, MA MSA"
48-49,1607,"Barnstable Town, MA MSA"
51,1511,"Barnstable Town, MA MSA"
52,2258,"Barnstable Town, MA MSA"
53,1103,"Barnstable Town, MA MSA"
54,4613,"Barnstable Town, MA MSA"
55,394,"Barnstable Town, MA MSA"
56,2585,"Barnstable Town, MA MSA"
61,1243,"Barnstable Town, MA MSA"
62,15427,"Barnstable Town, MA MSA"
71,1743,"Barnstable Town, MA MSA"
72,10594,"Barnstable Town, MA MSA"
81,3636,"Barnstable Town, MA MSA"
99,0,"Barnstable Town, MA MSA"
--,305691,"Baton Rouge, LA MSA"
11,397,"Baton Rouge, LA MSA"
21,928,"Baton Rouge, LA MSA"
22,0,"Baton Rouge, LA MSA"
23,49679,"Baton Rouge, LA MSA"
31-33,22547,"Baton Rouge, LA MSA"
42,12552,"Baton Rouge, LA MSA"
44-45,41862,"Baton Rouge, LA MSA"
48-49,7593,"Baton Rouge, LA MSA"
51,4600,"Baton Rouge, LA MSA"
52,14518,"Baton Rouge, LA MSA"
53,4050,"Baton Rouge, LA MSA"
54,20322,"Baton Rouge, LA MSA"
55,4125,"Baton Rouge, LA MSA"
56,17849,"Baton Rouge, LA MSA"
61,5404,"Baton Rouge, LA MSA"
62,47440,"Baton Rouge, LA MSA"
71,3951,"Baton Rouge, LA MSA"
72,30315,"Baton Rouge, LA MSA"
81,14899,"Baton Rouge, LA MSA"
99,56,"Baton Rouge, LA MSA"
--,47544,"Battle Creek, MI MSA"
11,3,"Battle Creek, MI MSA"
21,0,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1038,"Battle Creek, MI MSA"
31-33,10705,"Battle Creek, MI MSA"
42,987,"Battle Creek, MI MSA"
44-45,5928,"Battle Creek, MI MSA"
48-49,1516,"Battle Creek, MI MSA"
51,357,"Battle Creek, MI MSA"
52,968,"Battle Creek, MI MSA"
53,357,"Battle Creek, MI MSA"
54,1193,"Battle Creek, MI MSA"
55,0,"Battle Creek, MI MSA"
56,3463,"Battle Creek, MI MSA"
61,0,"Battle Creek, MI MSA"
62,9501,"Battle Creek, MI MSA"
71,577,"Battle Creek, MI MSA"
72,5661,"Battle Creek, MI MSA"
81,1988,"Battle Creek, MI MSA"
99,0,"Battle Creek, MI MSA"
--,30165,"Bay City, MI MSA"
11,0,"Bay City, MI MSA"
21,0,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,1238,"Bay City, MI MSA"
31-33,3008,"Bay City, MI MSA"
42,1439,"Bay City, MI MSA"
44-45,5490,"Bay City, MI MSA"
48-49,312,"Bay City, MI MSA"
51,0,"Bay City, MI MSA"
52,1111,"Bay City, MI MSA"
53,274,"Bay City, MI MSA"
54,1205,"Bay City, MI MSA"
55,1614,"Bay City, MI MSA"
56,1087,"Bay City, MI MSA"
61,280,"Bay City, MI MSA"
62,6553,"Bay City, MI MSA"
71,216,"Bay City, MI MSA"
72,3711,"Bay City, MI MSA"
81,1497,"Bay City, MI MSA"
99,0,"Bay City, MI MSA"
--,127633,"Beaumont-Port Arthur, TX MSA"
11,105,"Beaumont-Port Arthur, TX MSA"
21,668,"Beaumont-Port Arthur, TX MSA"
22,0,"Beaumont-Port Arthur, TX MSA"
23,14373,"Beaumont-Port Arthur, TX MSA"
31-33,18527,"Beaumont-Port Arthur, TX MSA"
42,4598,"Beaumont-Port Arthur, TX MSA"
44-45,19006,"Beaumont-Port Arthur, TX MSA"
48-49,3856,"Beaumont-Port Arthur, TX MSA"
51,1494,"Beaumont-Port Arthur, TX MSA"
52,3464,"Beaumont-Port Arthur, TX MSA"
53,2019,"Beaumont-Port Arthur, TX MSA"
54,6590,"Beaumont-Port Arthur, TX MSA"
55,2697,"Beaumont-Port Arthur, TX MSA"
56,7987,"Beaumont-Port Arthur, TX MSA"
61,961,"Beaumont-Port Arthur, TX MSA"
62,20133,"Beaumont-Port Arthur, TX MSA"
71,1303,"Beaumont-Port Arthur, TX MSA"
72,12628,"Beaumont-Port Arthur, TX MSA"
81,6627,"Beaumont-Port Arthur, TX MSA"
99,23,"Beaumont-Port Arthur, TX MSA"
--,66595,"Bellingham, WA MSA"
11,290,"Bellingham, WA MSA"
21,117,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,5098,"Bellingham, WA MSA"
31-33,8400,"Bellingham, WA MSA"
42,3472,"Bellingham, WA MSA"
44-45,10506,"Bellingham, WA MSA"
48-49,1930,"Bellingham, WA MSA"
51,1326,"Bellingham, WA MSA"
52,2127,"Bellingham, WA MSA"
53,1209,"Bellingham, WA MSA"
54,3123,"Bellingham, WA MSA"
55,896,"Bellingham, WA MSA"
56,2730,"Bellingham, WA MSA"
61,1278,"Bellingham, WA MSA"
62,10024,"Bellingham, WA MSA"
71,1713,"Bellingham, WA MSA"
72,8843,"Bellingham, WA MSA"
81,3357,"Bellingham, WA MSA"
99,3,"Bellingham, WA MSA"
--,51078,"Bend, OR MSA"
11,260,"Bend, OR MSA"
21,37,"Bend, OR MSA"
22,0,"Bend, OR MSA"
23,2824,"Bend, OR MSA"
31-33,3464,"Bend, OR MSA"
42,1371,"Bend, OR MSA"
44-45,9045,"Bend, OR MSA"
48-49,1329,"Bend, OR MSA"
51,2022,"Bend, OR MSA"
52,2020,"Bend, OR MSA"
53,1235,"Bend, OR MSA"
54,2636,"Bend, OR MSA"
55,375,"Bend, OR MSA"
56,2918,"Bend, OR MSA"
61,686,"Bend, OR MSA"
62,9461,"Bend, OR MSA"
71,1582,"Bend, OR MSA"
72,7280,"Bend, OR MSA"
81,2192,"Bend, OR MSA"
99,0,"Bend, OR MSA"
--,68100,"Billings, MT MSA"
11,0,"Billings, MT MSA"
21,495,"Billings, MT MSA"
22,326,"Billings, MT MSA"
23,4200,"Billings, MT MSA"
31-33,3322,"Billings, MT MSA"
42,4950,"Billings, MT MSA"
44-45,10529,"Billings, MT MSA"
48-49,2655,"Billings, MT MSA"
51,1966,"Billings, MT MSA"
52,3812,"Billings, MT MSA"
53,982,"Billings, MT MSA"
54,3330,"Billings, MT MSA"
55,743,"Billings, MT MSA"
56,3578,"Billings, MT MSA"
61,0,"Billings, MT MSA"
62,12899,"Billings, MT MSA"
71,2088,"Billings, MT MSA"
72,8309,"Billings, MT MSA"
81,3014,"Billings, MT MSA"
99,0,"Billings, MT MSA"
--,82861,"Binghamton, NY MSA"
11,0,"Binghamton, NY MSA"
21,271,"Binghamton, NY MSA"
22,0,"Binghamton, NY MSA"
23,3354,"Binghamton, NY MSA"
31-33,9738,"Binghamton, NY MSA"
42,4503,"Binghamton, NY MSA"
44-45,12608,"Binghamton, NY MSA"
48-49,2020,"Binghamton, NY MSA"
51,2673,"Binghamton, NY MSA"
52,2746,"Binghamton, NY MSA"
53,833,"Binghamton, NY MSA"
54,7459,"Binghamton, NY MSA"
55,367,"Binghamton, NY MSA"
56,4106,"Binghamton, NY MSA"
61,829,"Binghamton, NY MSA"
62,16743,"Binghamton, NY MSA"
71,1328,"Binghamton, NY MSA"
