FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
10420.0,"Akron, OH Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",31.0
10420.0,"Akron, OH Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",229.0
10420.0,"Akron, OH Metro Area",22,Utilities,0.0
10420.0,"Akron, OH Metro Area",23,Construction,11529.0
10420.0,"Akron, OH Metro Area",31-33,Manufacturing,39596.0
10420.0,"Akron, OH Metro Area",42,Wholesale Trade,19348.0
10420.0,"Akron, OH Metro Area",44-45,Retail Trade,38042.0
10420.0,"Akron, OH Metro Area",48-49,Transportation and Warehousing,9694.0
10420.0,"Akron, OH Metro Area",51,Information,5333.0
10420.0,"Akron, OH Metro Area",52,Finance and Insurance,10946.0
10420.0,"Akron, OH Metro Area",53,Real Estate and Rental and Leasing,3259.0
10420.0,"Akron, OH Metro Area",54,"Professional, Scientific, and Technical Services",17109.0
10420.0,"Akron, OH Metro Area",55,Management of Companies and Enterprises,13521.0
10420.0,"Akron, OH Metro Area",56,Administrative and Support and Waste Management and Remediation Services,17843.0
10420.0,"Akron, OH Metro Area",61,Educational Services,5241.0
10420.0,"Akron, OH Metro Area",62,Health Care and Social Assistance,51724.0
10420.0,"Akron, OH Metro Area",71,"Arts, Entertainment, and Recreation",4638.0
10420.0,"Akron, OH Metro Area",72,Accommodation and Food Services,27119.0
10420.0,"Akron, OH Metro Area",81,Other Services (except Public Administration),13135.0
10420.0,"Akron, OH Metro Area",99,Industries not classified,9.0
10460.0,"Alamogordo, NM Micro Area",--,Total,11651.0
10460.0,"Alamogordo, NM Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10460.0,"Alamogordo, NM Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",80.0
10460.0,"Alamogordo, NM Micro Area",22,Utilities,116.0
10460.0,"Alamogordo, NM Micro Area",23,Construction,899.0
10460.0,"Alamogordo, NM Micro Area",31-33,Manufacturing,197.0
10460.0,"Alamogordo, NM Micro Area",42,Wholesale Trade,115.0
10460.0,"Alamogordo, NM Micro Area",44-45,Retail Trade,2296.0
10460.0,"Alamogordo, NM Micro Area",48-49,Transportation and Warehousing,231.0
10460.0,"Alamogordo, NM Micro Area",51,Information,355.0
10460.0,"Alamogordo, NM Micro Area",52,Finance and Insurance,335.0
10460.0,"Alamogordo, NM Micro Area",53,Real Estate and Rental and Leasing,145.0
10460.0,"Alamogordo, NM Micro Area",54,"Professional, Scientific, and Technical Services",600.0
10460.0,"Alamogordo, NM Micro Area",55,Management of Companies and Enterprises,0.0
10460.0,"Alamogordo, NM Micro Area",56,Administrative and Support and Waste Management and Remediation Services,484.0
10460.0,"Alamogordo, NM Micro Area",61,Educational Services,0.0
10460.0,"Alamogordo, NM Micro Area",62,Health Care and Social Assistance,2136.0
10460.0,"Alamogordo, NM Micro Area",71,"Arts, Entertainment, and Recreation",0.0
10460.0,"Alamogordo, NM Micro Area",72,Accommodation and Food Services,2337.0
10460.0,"Alamogordo, NM Micro Area",81,Other Services (except Public Administration),636.0
10460.0,"Alamogordo, NM Micro Area",99,Industries not classified,0.0
10500.0,"Albany, GA Metro Area",--,Total,46393.0
10500.0,"Albany, GA Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",345.0
10500.0,"Albany, GA Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10500.0,"Albany, GA Metro Area",22,Utilities,141.0
10500.0,"Albany, GA Metro Area",23,Construction,2104.0
10500.0,"Albany, GA Metro Area",31-33,Manufacturing,4089.0
10500.0,"Albany, GA Metro Area",42,Wholesale Trade,2582.0
10500.0,"Albany, GA Metro Area",44-45,Retail Trade,7966.0
10500.0,"Albany, GA Metro Area",48-49,Transportation and Warehousing,2447.0
10500.0,"Albany, GA Metro Area",51,Information,905.0
10500.0,"Albany, GA Metro Area",52,Finance and Insurance,1480.0
10500.0,"Albany, GA Metro Area",53,Real Estate and Rental and Leasing,615.0
10500.0,"Albany, GA Metro Area",54,"Professional, Scientific, and Technical Services",2476.0
10500.0,"Albany, GA Metro Area",55,Management of Companies and Enterprises,312.0
10500.0,"Albany, GA Metro Area",56,Administrative and Support and Waste Management and Remediation Services,4197.0
10500.0,"Albany, GA Metro Area",61,Educational Services,281.0
10500.0,"Albany, GA Metro Area",62,Health Care and Social Assistance,9308.0
10500.0,"Albany, GA Metro Area",71,"Arts, Entertainment, and Recreation",0.0
10500.0,"Albany, GA Metro Area",72,Accommodation and Food Services,4855.0
10500.0,"Albany, GA Metro Area",81,Other Services (except Public Administration),1962.0
10500.0,"Albany, GA Metro Area",99,Industries not classified,0.0
10540.0,"Albany, OR Metro Area",--,Total,33472.0
10540.0,"Albany, OR Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",555.0
10540.0,"Albany, OR Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10540.0,"Albany, OR Metro Area",22,Utilities,0.0
10540.0,"Albany, OR Metro Area",23,Construction,2213.0
10540.0,"Albany, OR Metro Area",31-33,Manufacturing,7038.0
10540.0,"Albany, OR Metro Area",42,Wholesale Trade,1553.0
10540.0,"Albany, OR Metro Area",44-45,Retail Trade,4770.0
10540.0,"Albany, OR Metro Area",48-49,Transportation and Warehousing,2407.0
10540.0,"Albany, OR Metro Area",51,Information,347.0
10540.0,"Albany, OR Metro Area",52,Finance and Insurance,1071.0
10540.0,"Albany, OR Metro Area",53,Real Estate and Rental and Leasing,402.0
10540.0,"Albany, OR Metro Area",54,"Professional, Scientific, and Technical Services",859.0
10540.0,"Albany, OR Metro Area",55,Management of Companies and Enterprises,0.0
10540.0,"Albany, OR Metro Area",56,Administrative and Support and Waste Management and Remediation Services,1822.0
10540.0,"Albany, OR Metro Area",61,Educational Services,261.0
10540.0,"Albany, OR Metro Area",62,Health Care and Social Assistance,5027.0
10540.0,"Albany, OR Metro Area",71,"Arts, Entertainment, and Recreation",240.0
10540.0,"Albany, OR Metro Area",72,Accommodation and Food Services,2908.0
10540.0,"Albany, OR Metro Area",81,Other Services (except Public Administration),1668.0
10540.0,"Albany, OR Metro Area",99,Industries not classified,9.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",--,Total,340468.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",182.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",481.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",22,Utilities,1605.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",23,Construction,15825.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",31-33,Manufacturing,21323.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",42,Wholesale Trade,13940.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",44-45,Retail Trade,48422.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",48-49,Transportation and Warehousing,9785.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",51,Information,9418.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",52,Finance and Insurance,20087.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",53,Real Estate and Rental and Leasing,4845.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",54,"Professional, Scientific, and Technical Services",27732.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",55,Management of Companies and Enterprises,5918.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",56,Administrative and Support and Waste Management and Remediation Services,16922.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",61,Educational Services,21597.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",62,Health Care and Social Assistance,65547.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",71,"Arts, Entertainment, and Recreation",7445.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",72,Accommodation and Food Services,34589.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",81,Other Services (except Public Administration),14762.0
10580.0,"Albany-Schenectady-Troy, NY Metro Area",99,Industries not classified,0.0
10620.0,"Albemarle, NC Micro Area",--,Total,16289.0
10620.0,"Albemarle, NC Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10620.0,"Albemarle, NC Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10620.0,"Albemarle, NC Micro Area",22,Utilities,0.0
10620.0,"Albemarle, NC Micro Area",23,Construction,1050.0
10620.0,"Albemarle, NC Micro Area",31-33,Manufacturing,3297.0
10620.0,"Albemarle, NC Micro Area",42,Wholesale Trade,413.0
10620.0,"Albemarle, NC Micro Area",44-45,Retail Trade,2615.0
10620.0,"Albemarle, NC Micro Area",48-49,Transportation and Warehousing,72.0
10620.0,"Albemarle, NC Micro Area",51,Information,99.0
10620.0,"Albemarle, NC Micro Area",52,Finance and Insurance,361.0
10620.0,"Albemarle, NC Micro Area",53,Real Estate and Rental and Leasing,179.0
10620.0,"Albemarle, NC Micro Area",54,"Professional, Scientific, and Technical Services",281.0
10620.0,"Albemarle, NC Micro Area",55,Management of Companies and Enterprises,165.0
10620.0,"Albemarle, NC Micro Area",56,Administrative and Support and Waste Management and Remediation Services,1005.0
10620.0,"Albemarle, NC Micro Area",61,Educational Services,0.0
10620.0,"Albemarle, NC Micro Area",62,Health Care and Social Assistance,3175.0
10620.0,"Albemarle, NC Micro Area",71,"Arts, Entertainment, and Recreation",358.0
10620.0,"Albemarle, NC Micro Area",72,Accommodation and Food Services,1857.0
10620.0,"Albemarle, NC Micro Area",81,Other Services (except Public Administration),677.0
10620.0,"Albemarle, NC Micro Area",99,Industries not classified,0.0
10660.0,"Albert Lea, MN Micro Area",--,Total,11520.0
10660.0,"Albert Lea, MN Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10660.0,"Albert Lea, MN Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10660.0,"Albert Lea, MN Micro Area",22,Utilities,83.0
10660.0,"Albert Lea, MN Micro Area",23,Construction,388.0
10660.0,"Albert Lea, MN Micro Area",31-33,Manufacturing,2823.0
10660.0,"Albert Lea, MN Micro Area",42,Wholesale Trade,556.0
10660.0,"Albert Lea, MN Micro Area",44-45,Retail Trade,1887.0
10660.0,"Albert Lea, MN Micro Area",48-49,Transportation and Warehousing,285.0
10660.0,"Albert Lea, MN Micro Area",51,Information,0.0
10660.0,"Albert Lea, MN Micro Area",52,Finance and Insurance,504.0
10660.0,"Albert Lea, MN Micro Area",53,Real Estate and Rental and Leasing,58.0
10660.0,"Albert Lea, MN Micro Area",54,"Professional, Scientific, and Technical Services",211.0
10660.0,"Albert Lea, MN Micro Area",55,Management of Companies and Enterprises,0.0
10660.0,"Albert Lea, MN Micro Area",56,Administrative and Support and Waste Management and Remediation Services,418.0
10660.0,"Albert Lea, MN Micro Area",61,Educational Services,0.0
10660.0,"Albert Lea, MN Micro Area",62,Health Care and Social Assistance,0.0
10660.0,"Albert Lea, MN Micro Area",71,"Arts, Entertainment, and Recreation",101.0
10660.0,"Albert Lea, MN Micro Area",72,Accommodation and Food Services,941.0
10660.0,"Albert Lea, MN Micro Area",81,Other Services (except Public Administration),608.0
10660.0,"Albert Lea, MN Micro Area",99,Industries not classified,0.0
10700.0,"Albertville, AL Micro Area",--,Total,30052.0
10700.0,"Albertville, AL Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10700.0,"Albertville, AL Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10700.0,"Albertville, AL Micro Area",22,Utilities,0.0
10700.0,"Albertville, AL Micro Area",23,Construction,892.0
10700.0,"Albertville, AL Micro Area",31-33,Manufacturing,10349.0
10700.0,"Albertville, AL Micro Area",42,Wholesale Trade,1340.0
10700.0,"Albertville, AL Micro Area",44-45,Retail Trade,4748.0
10700.0,"Albertville, AL Micro Area",48-49,Transportation and Warehousing,758.0
10700.0,"Albertville, AL Micro Area",51,Information,472.0
10700.0,"Albertville, AL Micro Area",52,Finance and Insurance,765.0
10700.0,"Albertville, AL Micro Area",53,Real Estate and Rental and Leasing,572.0
10700.0,"Albertville, AL Micro Area",54,"Professional, Scientific, and Technical Services",595.0
10700.0,"Albertville, AL Micro Area",55,Management of Companies and Enterprises,401.0
10700.0,"Albertville, AL Micro Area",56,Administrative and Support and Waste Management and Remediation Services,1176.0
10700.0,"Albertville, AL Micro Area",61,Educational Services,0.0
10700.0,"Albertville, AL Micro Area",62,Health Care and Social Assistance,3828.0
10700.0,"Albertville, AL Micro Area",71,"Arts, Entertainment, and Recreation",85.0
10700.0,"Albertville, AL Micro Area",72,Accommodation and Food Services,2885.0
10700.0,"Albertville, AL Micro Area",81,Other Services (except Public Administration),988.0
10700.0,"Albertville, AL Micro Area",99,Industries not classified,0.0
10740.0,"Albuquerque, NM Metro Area",--,Total,279897.0
10740.0,"Albuquerque, NM Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",62.0
10740.0,"Albuquerque, NM Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10740.0,"Albuquerque, NM Metro Area",22,Utilities,1694.0
10740.0,"Albuquerque, NM Metro Area",23,Construction,18497.0
10740.0,"Albuquerque, NM Metro Area",31-33,Manufacturing,15685.0
10740.0,"Albuquerque, NM Metro Area",42,Wholesale Trade,11858.0
10740.0,"Albuquerque, NM Metro Area",44-45,Retail Trade,42058.0
10740.0,"Albuquerque, NM Metro Area",48-49,Transportation and Warehousing,7679.0
10740.0,"Albuquerque, NM Metro Area",51,Information,7360.0
10740.0,"Albuquerque, NM Metro Area",52,Finance and Insurance,11704.0
10740.0,"Albuquerque, NM Metro Area",53,Real Estate and Rental and Leasing,4773.0
10740.0,"Albuquerque, NM Metro Area",54,"Professional, Scientific, and Technical Services",20918.0
10740.0,"Albuquerque, NM Metro Area",55,Management of Companies and Enterprises,4761.0
10740.0,"Albuquerque, NM Metro Area",56,Administrative and Support and Waste Management and Remediation Services,18014.0
10740.0,"Albuquerque, NM Metro Area",61,Educational Services,4230.0
10740.0,"Albuquerque, NM Metro Area",62,Health Care and Social Assistance,54184.0
10740.0,"Albuquerque, NM Metro Area",71,"Arts, Entertainment, and Recreation",5543.0
10740.0,"Albuquerque, NM Metro Area",72,Accommodation and Food Services,38262.0
10740.0,"Albuquerque, NM Metro Area",81,Other Services (except Public Administration),12304.0
10740.0,"Albuquerque, NM Metro Area",99,Industries not classified,0.0
10780.0,"Alexandria, LA Metro Area",--,Total,49751.0
10780.0,"Alexandria, LA Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",289.0
10780.0,"Alexandria, LA Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10780.0,"Alexandria, LA Metro Area",22,Utilities,0.0
10780.0,"Alexandria, LA Metro Area",23,Construction,3962.0
10780.0,"Alexandria, LA Metro Area",31-33,Manufacturing,3938.0
10780.0,"Alexandria, LA Metro Area",42,Wholesale Trade,1782.0
10780.0,"Alexandria, LA Metro Area",44-45,Retail Trade,7946.0
10780.0,"Alexandria, LA Metro Area",48-49,Transportation and Warehousing,1052.0
10780.0,"Alexandria, LA Metro Area",51,Information,651.0
10780.0,"Alexandria, LA Metro Area",52,Finance and Insurance,1612.0
10780.0,"Alexandria, LA Metro Area",53,Real Estate and Rental and Leasing,563.0
10780.0,"Alexandria, LA Metro Area",54,"Professional, Scientific, and Technical Services",1919.0
10780.0,"Alexandria, LA Metro Area",55,Management of Companies and Enterprises,209.0
10780.0,"Alexandria, LA Metro Area",56,Administrative and Support and Waste Management and Remediation Services,1606.0
10780.0,"Alexandria, LA Metro Area",61,Educational Services,1004.0
10780.0,"Alexandria, LA Metro Area",62,Health Care and Social Assistance,14237.0
10780.0,"Alexandria, LA Metro Area",71,"Arts, Entertainment, and Recreation",480.0
10780.0,"Alexandria, LA Metro Area",72,Accommodation and Food Services,5105.0
10780.0,"Alexandria, LA Metro Area",81,Other Services (except Public Administration),2529.0
10780.0,"Alexandria, LA Metro Area",99,Industries not classified,0.0
10820.0,"Alexandria, MN Micro Area",--,Total,17560.0
10820.0,"Alexandria, MN Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10820.0,"Alexandria, MN Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
10820.0,"Alexandria, MN Micro Area",22,Utilities,0.0
10820.0,"Alexandria, MN Micro Area",23,Construction,794.0
10820.0,"Alexandria, MN Micro Area",31-33,Manufacturing,3788.0
10820.0,"Alexandria, MN Micro Area",42,Wholesale Trade,854.0
10820.0,"Alexandria, MN Micro Area",44-45,Retail Trade,3124.0
10820.0,"Alexandria, MN Micro Area",48-49,Transportation and Warehousing,233.0
10820.0,"Alexandria, MN Micro Area",51,Information,355.0
10820.0,"Alexandria, MN Micro Area",52,Finance and Insurance,440.0
10820.0,"Alexandria, MN Micro Area",53,Real Estate and Rental and Leasing,0.0
10820.0,"Alexandria, MN Micro Area",54,"Professional, Scientific, and Technical Services",470.0
10820.0,"Alexandria, MN Micro Area",55,Management of Companies and Enterprises,0.0
10820.0,"Alexandria, MN Micro Area",56,Administrative and Support and Waste Management and Remediation Services,658.0
10820.0,"Alexandria, MN Micro Area",61,Educational Services,0.0
10820.0,"Alexandria, MN Micro Area",62,Health Care and Social Assistance,3760.0
10820.0,"Alexandria, MN Micro Area",71,"Arts, Entertainment, and Recreation",84.0
10820.0,"Alexandria, MN Micro Area",72,Accommodation and Food Services,2046.0
10820.0,"Alexandria, MN Micro Area",81,Other Services (except Public Administration),691.0
10860.0,"Alice, TX Micro Area",--,Total,16343.0
10860.0,"Alice, TX Micro Area",11,"Agriculture, Forestry, Fishing and Hunting",0.0
10860.0,"Alice, TX Micro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",3513.0
10860.0,"Alice, TX Micro Area",22,Utilities,0.0
10860.0,"Alice, TX Micro Area",23,Construction,471.0
10860.0,"Alice, TX Micro Area",31-33,Manufacturing,646.0
10860.0,"Alice, TX Micro Area",42,Wholesale Trade,827.0
10860.0,"Alice, TX Micro Area",44-45,Retail Trade,1632.0
10860.0,"Alice, TX Micro Area",48-49,Transportation and Warehousing,787.0
10860.0,"Alice, TX Micro Area",51,Information,109.0
10860.0,"Alice, TX Micro Area",52,Finance and Insurance,324.0
10860.0,"Alice, TX Micro Area",53,Real Estate and Rental and Leasing,530.0
10860.0,"Alice, TX Micro Area",54,"Professional, Scientific, and Technical Services",294.0
10860.0,"Alice, TX Micro Area",55,Management of Companies and Enterprises,0.0
10860.0,"Alice, TX Micro Area",56,Administrative and Support and Waste Management and Remediation Services,0.0
10860.0,"Alice, TX Micro Area",61,Educational Services,57.0
10860.0,"Alice, TX Micro Area",62,Health Care and Social Assistance,4388.0
10860.0,"Alice, TX Micro Area",71,"Arts, Entertainment, and Recreation",63.0
10860.0,"Alice, TX Micro Area",72,Accommodation and Food Services,1179.0
10860.0,"Alice, TX Micro Area",81,Other Services (except Public Administration),541.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",--,Total,308398.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",11,"Agriculture, Forestry, Fishing and Hunting",34.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",21,"Mining, Quarrying, and Oil and Gas Extraction",395.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",22,Utilities,0.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",23,Construction,10875.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",31-33,Manufacturing,33897.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",42,Wholesale Trade,19553.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",44-45,Retail Trade,43353.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",48-49,Transportation and Warehousing,14061.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",51,Information,5795.0
10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",52,Finance and Insurance,11168.0
