State,NAICS Code,NAICS Description,Total Employment
District of Columbia,23,Construction,6419.0
District of Columbia,31-33,Manufacturing,1001.0
District of Columbia,42,Wholesale trade,4336.0
District of Columbia,44-45,Retail trade,19752.0
District of Columbia,48-49,Transportation and warehousing,4462.0
District of Columbia,51,Information,20035.0
District of Columbia,52,Finance and insurance,17528.0
District of Columbia,53,Real estate and rental and leasing,9360.0
District of Columbia,54,"Professional, scientific, and technical services",96916.0
District of Columbia,55,Management of companies and enterprises,10115.0
District of Columbia,56,Administrative and support and waste management and remediation services,34188.0
District of Columbia,61,Educational services,49254.0
District of Columbia,62,Health care and social assistance,64928.0
District of Columbia,71,"Arts, entertainment, and recreation",7744.0
District of Columbia,72,Accommodation and food services,57584.0
District of Columbia,81,Other services (except public administration),72048.0
District of Columbia,99,Industries not classified,0.0
Florida,--,Total,6732639.0
Florida,11,"Agriculture, forestry, fishing and hunting",11702.0
Florida,21,"Mining, quarrying, and oil and gas extraction",4751.0
Florida,22,Utilities,26966.0
Florida,23,Construction,288388.0
Florida,31-33,Manufacturing,276352.0
Florida,42,Wholesale trade,279174.0
Florida,44-45,Retail trade,940764.0
Florida,48-49,Transportation and warehousing,204981.0
Florida,51,Information,149771.0
Florida,52,Finance and insurance,331921.0
Florida,53,Real estate and rental and leasing,143341.0
Florida,54,"Professional, scientific, and technical services",433745.0
Florida,55,Management of companies and enterprises,134162.0
Florida,56,Administrative and support and waste management and remediation services,1172198.0
Florida,61,Educational services,146807.0
Florida,62,Health care and social assistance,969536.0
Florida,71,"Arts, entertainment, and recreation",164264.0
Florida,72,Accommodation and food services,757932.0
Florida,81,Other services (except public administration),295338.0
Florida,99,Industries not classified,0.0
Georgia,--,Total,3328033.0
Georgia,11,"Agriculture, forestry, fishing and hunting",7361.0
Georgia,21,"Mining, quarrying, and oil and gas extraction",5001.0
Georgia,22,Utilities,24557.0
Georgia,23,Construction,145987.0
Georgia,31-33,Manufacturing,329372.0
Georgia,42,Wholesale trade,184956.0
Georgia,44-45,Retail trade,437549.0
Georgia,48-49,Transportation and warehousing,153791.0
Georgia,51,Information,116856.0
Georgia,52,Finance and insurance,160454.0
Georgia,53,Real estate and rental and leasing,53536.0
Georgia,54,"Professional, scientific, and technical services",221572.0
Georgia,55,Management of companies and enterprises,114589.0
Georgia,56,Administrative and support and waste management and remediation services,312569.0
Georgia,61,Educational services,78402.0
Georgia,62,Health care and social assistance,444294.0
Georgia,71,"Arts, entertainment, and recreation",40757.0
Georgia,72,Accommodation and food services,345460.0
Georgia,81,Other services (except public administration),150604.0
Georgia,99,Industries not classified,366.0
Hawaii,--,Total,485548.0
Hawaii,11,"Agriculture, forestry, fishing and hunting",161.0
Hawaii,21,"Mining, quarrying, and oil and gas extraction",138.0
Hawaii,22,Utilities,3300.0
Hawaii,23,Construction,25234.0
Hawaii,31-33,Manufacturing,12118.0
Hawaii,42,Wholesale trade,18471.0
Hawaii,44-45,Retail trade,66913.0
Hawaii,48-49,Transportation and warehousing,26167.0
Hawaii,51,Information,8184.0
Hawaii,52,Finance and insurance,18783.0
Hawaii,53,Real estate and rental and leasing,12154.0
Hawaii,54,"Professional, scientific, and technical services",25450.0
Hawaii,55,Management of companies and enterprises,8467.0
Hawaii,56,Administrative and support and waste management and remediation services,45688.0
Hawaii,61,Educational services,19967.0
Hawaii,62,Health care and social assistance,65145.0
Hawaii,71,"Arts, entertainment, and recreation",10256.0
Hawaii,72,Accommodation and food services,93510.0
Hawaii,81,Other services (except public administration),25407.0
Hawaii,99,Industries not classified,35.0
Idaho,--,Total,482722.0
Idaho,11,"Agriculture, forestry, fishing and hunting",3357.0
Idaho,21,"Mining, quarrying, and oil and gas extraction",2561.0
Idaho,22,Utilities,0.0
Idaho,23,Construction,26342.0
Idaho,31-33,Manufacturing,53345.0
Idaho,42,Wholesale trade,23831.0
Idaho,44-45,Retail trade,72264.0
Idaho,48-49,Transportation and warehousing,15969.0
Idaho,51,Information,11945.0
Idaho,52,Finance and insurance,20601.0
Idaho,53,Real estate and rental and leasing,6553.0
Idaho,54,"Professional, scientific, and technical services",30997.0
Idaho,55,Management of companies and enterprises,8570.0
Idaho,56,Administrative and support and waste management and remediation services,34528.0
Idaho,61,Educational services,10764.0
Idaho,62,Health care and social assistance,80010.0
Idaho,71,"Arts, entertainment, and recreation",8811.0
Idaho,72,Accommodation and food services,51358.0
Idaho,81,Other services (except public administration),18028.0
Idaho,99,Industries not classified,85.0
Illinois,--,Total,5038462.0
Illinois,11,"Agriculture, forestry, fishing and hunting",1899.0
Illinois,21,"Mining, quarrying, and oil and gas extraction",8189.0
Illinois,22,Utilities,28810.0
Illinois,23,Construction,180305.0
Illinois,31-33,Manufacturing,538985.0
Illinois,42,Wholesale trade,302328.0
Illinois,44-45,Retail trade,596569.0
Illinois,48-49,Transportation and warehousing,222772.0
Illinois,51,Information,118183.0
Illinois,52,Finance and insurance,295028.0
Illinois,53,Real estate and rental and leasing,72195.0
Illinois,54,"Professional, scientific, and technical services",347083.0
Illinois,55,Management of companies and enterprises,168603.0
Illinois,56,Administrative and support and waste management and remediation services,469249.0
Illinois,61,Educational services,157331.0
Illinois,62,Health care and social assistance,757799.0
Illinois,71,"Arts, entertainment, and recreation",74887.0
Illinois,72,Accommodation and food services,457289.0
Illinois,81,Other services (except public administration),240604.0
Illinois,99,Industries not classified,0.0
Indiana,--,Total,2440507.0
Indiana,11,"Agriculture, forestry, fishing and hunting",1709.0
Indiana,21,"Mining, quarrying, and oil and gas extraction",6373.0
Indiana,22,Utilities,15259.0
Indiana,23,Construction,107240.0
Indiana,31-33,Manufacturing,437203.0
Indiana,42,Wholesale trade,108216.0
Indiana,44-45,Retail trade,308277.0
Indiana,48-49,Transportation and warehousing,110311.0
Indiana,51,Information,42169.0
Indiana,52,Finance and insurance,97992.0
Indiana,53,Real estate and rental and leasing,31736.0
Indiana,54,"Professional, scientific, and technical services",100796.0
Indiana,55,Management of companies and enterprises,51561.0
Indiana,56,Administrative and support and waste management and remediation services,166711.0
Indiana,61,Educational services,62483.0
Indiana,62,Health care and social assistance,389176.0
Indiana,71,"Arts, entertainment, and recreation",32975.0
Indiana,72,Accommodation and food services,246798.0
Indiana,81,Other services (except public administration),123237.0
Indiana,99,Industries not classified,285.0
Iowa,--,Total,1263665.0
Iowa,11,"Agriculture, forestry, fishing and hunting",1955.0
Iowa,21,"Mining, quarrying, and oil and gas extraction",1902.0
Iowa,22,Utilities,7748.0
Iowa,23,Construction,53104.0
Iowa,31-33,Manufacturing,199812.0
Iowa,42,Wholesale trade,64571.0
Iowa,44-45,Retail trade,174126.0
Iowa,48-49,Transportation and warehousing,53169.0
Iowa,51,Information,31266.0
Iowa,52,Finance and insurance,90726.0
Iowa,53,Real estate and rental and leasing,13802.0
Iowa,54,"Professional, scientific, and technical services",47698.0
Iowa,55,Management of companies and enterprises,20563.0
Iowa,56,Administrative and support and waste management and remediation services,70279.0
Iowa,61,Educational services,42102.0
Iowa,62,Health care and social assistance,206984.0
Iowa,71,"Arts, entertainment, and recreation",20765.0
Iowa,72,Accommodation and food services,111759.0
Iowa,81,Other services (except public administration),51208.0
Iowa,99,Industries not classified,0.0
Kansas,--,Total,1113423.0
Kansas,11,"Agriculture, forestry, fishing and hunting",680.0
Kansas,21,"Mining, quarrying, and oil and gas extraction",9513.0
Kansas,22,Utilities,7354.0
Kansas,23,Construction,54415.0
Kansas,31-33,Manufacturing,153926.0
Kansas,42,Wholesale trade,60949.0
Kansas,44-45,Retail trade,146158.0
Kansas,48-49,Transportation and warehousing,46089.0
Kansas,51,Information,39960.0
Kansas,52,Finance and insurance,57248.0
Kansas,53,Real estate and rental and leasing,15561.0
Kansas,54,"Professional, scientific, and technical services",56408.0
Kansas,55,Management of companies and enterprises,18666.0
Kansas,56,Administrative and support and waste management and remediation services,69203.0
Kansas,61,Educational services,19584.0
Kansas,62,Health care and social assistance,189323.0
Kansas,71,"Arts, entertainment, and recreation",13648.0
Kansas,72,Accommodation and food services,104212.0
Kansas,81,Other services (except public administration),50341.0
Kansas,99,Industries not classified,0.0
Kentucky,--,Total,1463173.0
Kentucky,11,"Agriculture, forestry, fishing and hunting",1711.0
Kentucky,21,"Mining, quarrying, and oil and gas extraction",21816.0
Kentucky,22,Utilities,8274.0
Kentucky,23,Construction,62146.0
Kentucky,31-33,Manufacturing,205978.0
Kentucky,42,Wholesale trade,67615.0
Kentucky,44-45,Retail trade,216132.0
Kentucky,48-49,Transportation and warehousing,83628.0
Kentucky,51,Information,31880.0
Kentucky,52,Finance and insurance,64484.0
Kentucky,53,Real estate and rental and leasing,17316.0
Kentucky,54,"Professional, scientific, and technical services",63721.0
Kentucky,55,Management of companies and enterprises,27317.0
Kentucky,56,Administrative and support and waste management and remediation services,84763.0
Kentucky,61,Educational services,28291.0
Kentucky,62,Health care and social assistance,243151.0
Kentucky,71,"Arts, entertainment, and recreation",16880.0
Kentucky,72,Accommodation and food services,153236.0
Kentucky,81,Other services (except public administration),64218.0
Kentucky,99,Industries not classified,616.0
Louisiana,--,Total,1617229.0
Louisiana,11,"Agriculture, forestry, fishing and hunting",3951.0
Louisiana,21,"Mining, quarrying, and oil and gas extraction",53185.0
Louisiana,22,Utilities,0.0
Louisiana,23,Construction,127941.0
Louisiana,31-33,Manufacturing,125820.0
Louisiana,42,Wholesale trade,75009.0
Louisiana,44-45,Retail trade,226638.0
Louisiana,48-49,Transportation and warehousing,65367.0
Louisiana,51,Information,23722.0
Louisiana,52,Finance and insurance,66255.0
Louisiana,53,Real estate and rental and leasing,30433.0
Louisiana,54,"Professional, scientific, and technical services",88171.0
Louisiana,55,Management of companies and enterprises,20468.0
Louisiana,56,Administrative and support and waste management and remediation services,100856.0
Louisiana,61,Educational services,36322.0
Louisiana,62,Health care and social assistance,282985.0
Louisiana,71,"Arts, entertainment, and recreation",23477.0
Louisiana,72,Accommodation and food services,182523.0
Louisiana,81,Other services (except public administration),72394.0
Louisiana,99,Industries not classified,0.0
Maine,--,Total,479728.0
Maine,11,"Agriculture, forestry, fishing and hunting",3415.0
Maine,21,"Mining, quarrying, and oil and gas extraction",0.0
Maine,22,Utilities,2237.0
Maine,23,Construction,22826.0
Maine,31-33,Manufacturing,51068.0
Maine,42,Wholesale trade,16696.0
Maine,44-45,Retail trade,79525.0
Maine,48-49,Transportation and warehousing,14759.0
Maine,51,Information,11216.0
Maine,52,Finance and insurance,26696.0
Maine,53,Real estate and rental and leasing,6231.0
Maine,54,"Professional, scientific, and technical services",22730.0
Maine,55,Management of companies and enterprises,7702.0
Maine,56,Administrative and support and waste management and remediation services,21701.0
Maine,61,Educational services,15295.0
Maine,62,Health care and social assistance,105689.0
Maine,71,"Arts, entertainment, and recreation",7473.0
Maine,72,Accommodation and food services,46053.0
Maine,81,Other services (except public administration),18242.0
Maine,99,Industries not classified,0.0
Maryland,--,Total,2104022.0
Maryland,11,"Agriculture, forestry, fishing and hunting",923.0
Maryland,21,"Mining, quarrying, and oil and gas extraction",1314.0
Maryland,22,Utilities,10970.0
Maryland,23,Construction,136527.0
Maryland,31-33,Manufacturing,104410.0
Maryland,42,Wholesale trade,84274.0
Maryland,44-45,Retail trade,278530.0
Maryland,48-49,Transportation and warehousing,62864.0
Maryland,51,Information,54643.0
Maryland,52,Finance and insurance,99264.0
Maryland,53,Real estate and rental and leasing,41761.0
Maryland,54,"Professional, scientific, and technical services",243980.0
Maryland,55,Management of companies and enterprises,49238.0
Maryland,56,Administrative and support and waste management and remediation services,178204.0
Maryland,61,Educational services,79640.0
Maryland,62,Health care and social assistance,336440.0
Maryland,71,"Arts, entertainment, and recreation",35790.0
Maryland,72,Accommodation and food services,195895.0
Maryland,81,Other services (except public administration),109128.0
Maryland,99,Industries not classified,0.0
Massachusetts,--,Total,2960712.0
Massachusetts,11,"Agriculture, forestry, fishing and hunting",1050.0
Massachusetts,21,"Mining, quarrying, and oil and gas extraction",1003.0
Massachusetts,22,Utilities,12929.0
Massachusetts,23,Construction,102360.0
Massachusetts,31-33,Manufacturing,225473.0
Massachusetts,42,Wholesale trade,126596.0
Massachusetts,44-45,Retail trade,350448.0
Massachusetts,48-49,Transportation and warehousing,74457.0
Massachusetts,51,Information,94082.0
Massachusetts,52,Finance and insurance,196755.0
Massachusetts,53,Real estate and rental and leasing,41189.0
Massachusetts,54,"Professional, scientific, and technical services",249815.0
Massachusetts,55,Management of companies and enterprises,84526.0
Massachusetts,56,Administrative and support and waste management and remediation services,201274.0
Massachusetts,61,Educational services,199010.0
Massachusetts,62,Health care and social assistance,573438.0
Massachusetts,71,"Arts, entertainment, and recreation",51589.0
Massachusetts,72,Accommodation and food services,259244.0
Massachusetts,81,Other services (except public administration),114859.0
Massachusetts,99,Industries not classified,0.0
Michigan,--,Total,3379035.0
Michigan,11,"Agriculture, forestry, fishing and hunting",3267.0
Michigan,21,"Mining, quarrying, and oil and gas extraction",5591.0
Michigan,22,Utilities,0.0
Michigan,23,Construction,109761.0
Michigan,31-33,Manufacturing,477030.0
Michigan,42,Wholesale trade,153267.0
Michigan,44-45,Retail trade,443374.0
Michigan,48-49,Transportation and warehousing,97569.0
Michigan,51,Information,66616.0
Michigan,52,Finance and insurance,146416.0
Michigan,53,Real estate and rental and leasing,49287.0
Michigan,54,"Professional, scientific, and technical services",240161.0
Michigan,55,Management of companies and enterprises,113118.0
Michigan,56,Administrative and support and waste management and remediation services,277674.0
Michigan,61,Educational services,72865.0
Michigan,62,Health care and social assistance,571137.0
Michigan,71,"Arts, entertainment, and recreation",49405.0
Michigan,72,Accommodation and food services,328273.0
Michigan,81,Other services (except public administration),152962.0
Michigan,99,Industries not classified,0.0
Minnesota,--,Total,2393746.0
Minnesota,11,"Agriculture, forestry, fishing and hunting",2412.0
Minnesota,21,"Mining, quarrying, and oil and gas extraction",5587.0
Minnesota,22,Utilities,0.0
Minnesota,23,Construction,90724.0
Minnesota,31-33,Manufacturing,291463.0
Minnesota,42,Wholesale trade,126179.0
Minnesota,44-45,Retail trade,286361.0
Minnesota,48-49,Transportation and warehousing,75074.0
Minnesota,51,Information,61068.0
Minnesota,52,Finance and insurance,148501.0
Minnesota,53,Real estate and rental and leasing,34534.0
Minnesota,54,"Professional, scientific, and technical services",136937.0
Minnesota,55,Management of companies and enterprises,103082.0
Minnesota,56,Administrative and support and waste management and remediation services,140057.0
Minnesota,61,Educational services,69545.0
Minnesota,62,Health care and social assistance,441665.0
Minnesota,71,"Arts, entertainment, and recreation",42049.0
Minnesota,72,Accommodation and food services,210659.0
Minnesota,81,Other services (except public administration),113859.0
Minnesota,99,Industries not classified,211.0
Mississippi,--,Total,887772.0
Mississippi,11,"Agriculture, forestry, fishing and hunting",4658.0
Mississippi,21,"Mining, quarrying, and oil and gas extraction",5367.0
Mississippi,22,Utilities,9292.0
Mississippi,23,Construction,42083.0
Mississippi,31-33,Manufacturing,138412.0
Mississippi,42,Wholesale trade,34535.0
Mississippi,44-45,Retail trade,138471.0
Mississippi,48-49,Transportation and warehousing,32653.0
Mississippi,51,Information,14162.0
Mississippi,52,Finance and insurance,33593.0
Mississippi,53,Real estate and rental and leasing,10071.0
Mississippi,54,"Professional, scientific, and technical services",29623.0
Mississippi,55,Management of companies and enterprises,8139.0
Mississippi,56,Administrative and support and waste management and remediation services,49777.0
Mississippi,61,Educational services,17991.0
Mississippi,62,Health care and social assistance,157066.0
Mississippi,71,"Arts, entertainment, and recreation",8338.0
Mississippi,72,Accommodation and food services,114491.0
Mississippi,81,Other services (except public administration),38911.0
Mississippi,99,Industries not classified,139.0
Missouri,--,Total,2298295.0
Missouri,11,"Agriculture, forestry, fishing and hunting",1454.0
Missouri,21,"Mining, quarrying, and oil and gas extraction",3592.0
Missouri,22,Utilities,16574.0
Missouri,23,Construction,102125.0
Missouri,31-33,Manufacturing,241838.0
Missouri,42,Wholesale trade,120076.0
Missouri,44-45,Retail trade,305550.0
Missouri,48-49,Transportation and warehousing,78389.0
Missouri,51,Information,60841.0
Missouri,52,Finance and insurance,124766.0
Missouri,53,Real estate and rental and leasing,34464.0
Missouri,54,"Professional, scientific, and technical services",140721.0
Missouri,55,Management of companies and enterprises,73455.0
Missouri,56,Administrative and support and waste management and remediation services,144422.0
Missouri,61,Educational services,73781.0
Missouri,62,Health care and social assistance,388172.0
Missouri,71,"Arts, entertainment, and recreation",37778.0
Missouri,72,Accommodation and food services,236148.0
Missouri,81,Other services (except public administration),110454.0
Missouri,99,Industries not classified,0.0
Montana,--,Total,336110.0
Montana,11,"Agriculture, forestry, fishing and hunting",1028.0
Montana,21,"Mining, quarrying, and oil and gas extraction",6522.0
Montana,22,Utilities,2988.0
Montana,23,Construction,20148.0
Montana,31-33,Manufacturing,16535.0
Montana,42,Wholesale trade,14078.0
Montana,44-45,Retail trade,55554.0
Montana,48-49,Transportation and warehousing,10762.0
Montana,51,Information,9261.0
Montana,52,Finance and insurance,16047.0
Montana,53,Real estate and rental and leasing,5461.0
Montana,54,"Professional, scientific, and technical services",16677.0
Montana,55,Management of companies and enterprises,2787.0
Montana,56,Administrative and support and waste management and remediation services,19576.0
Montana,61,Educational services,5725.0
Montana,62,Health care and social assistance,64520.0
Montana,71,"Arts, entertainment, and recreation",9475.0
Montana,72,Accommodation and food services,43980.0
Montana,81,Other services (except public administration),14907.0
Montana,99,Industries not classified,0.0
Nebraska,--,Total,797681.0
Nebraska,11,"Agriculture, forestry, fishing and hunting",1064.0
Nebraska,21,"Mining, quarrying, and oil and gas extraction",963.0
Nebraska,22,Utilities,0.0
Nebraska,23,Construction,37196.0
Nebraska,31-33,Manufacturing,91190.0
Nebraska,42,Wholesale trade,40142.0
Nebraska,44-45,Retail trade,106642.0
Nebraska,48-49,Transportation and warehousing,37833.0
Nebraska,51,Information,18609.0
Nebraska,52,Finance and insurance,58455.0
Nebraska,53,Real estate and rental and leasing,9642.0
Nebraska,54,"Professional, scientific, and technical services",38959.0
Nebraska,55,Management of companies and enterprises,15073.0
Nebraska,56,Administrative and support and waste management and remediation services,85822.0
Nebraska,61,Educational services,18572.0
Nebraska,62,Health care and social assistance,121072.0
Nebraska,71,"Arts, entertainment, and recreation",12046.0
Nebraska,72,Accommodation and food services,67810.0
Nebraska,81,Other services (except public administration),35551.0
Nebraska,99,Industries not classified,0.0
Nevada,--,Total,1000610.0
Nevada,11,"Agriculture, forestry, fishing and hunting",0.0
Nevada,21,"Mining, quarrying, and oil and gas extraction",11484.0
Nevada,22,Utilities,0.0
Nevada,23,Construction,50140.0
Nevada,31-33,Manufacturing,39277.0
Nevada,42,Wholesale trade,34302.0
Nevada,44-45,Retail trade,129067.0
Nevada,48-49,Transportation and warehousing,40647.0
Nevada,51,Information,15418.0
Nevada,52,Finance and insurance,33486.0
Nevada,53,Real estate and rental and leasing,24302.0
Nevada,54,"Professional, scientific, and technical services",52489.0
Nevada,55,Management of companies and enterprises,13170.0
Nevada,56,Administrative and support and waste management and remediation services,86908.0
Nevada,61,Educational services,9572.0
Nevada,62,Health care and social assistance,101159.0
Nevada,71,"Arts, entertainment, and recreation",27964.0
Nevada,72,Accommodation and food services,295157.0
Nevada,81,Other services (except public administration),30743.0
Nevada,99,Industries not classified,0.0
New Hampshire,--,Total,554001.0
New Hampshire,11,"Agriculture, forestry, fishing and hunting",540.0
New Hampshire,21,"Mining, quarrying, and oil and gas extraction",182.0
New Hampshire,22,Utilities,3361.0
New Hampshire,23,Construction,22340.0
