State,NAICS Code,Total Employment - 2001
Georgia,61,65033.0
Georgia,62,361620.0
Georgia,71,36750.0
Georgia,72,303213.0
Georgia,81,145486.0
Georgia,95,45667.0
Georgia,99,2686.0
Hawaii,--,441856.0
Hawaii,11,519.0
Hawaii,22,2512.0
Hawaii,23,24238.0
Hawaii,31-33,15221.0
Hawaii,42,19673.0
Hawaii,44-45,64822.0
Hawaii,48-49,23278.0
Hawaii,51,9333.0
Hawaii,52,18104.0
Hawaii,53,14535.0
Hawaii,54,19500.0
Hawaii,55,5498.0
Hawaii,56,34208.0
Hawaii,61,13870.0
Hawaii,62,51024.0
Hawaii,71,10628.0
Hawaii,72,85949.0
Hawaii,81,24024.0
Hawaii,95,4466.0
Idaho,--,467316.0
Idaho,11,4254.0
Idaho,21,1950.0
Idaho,22,3355.0
Idaho,23,41023.0
Idaho,31-33,66507.0
Idaho,42,25138.0
Idaho,44-45,71669.0
Idaho,48-49,12526.0
Idaho,51,11878.0
Idaho,52,17676.0
Idaho,53,5487.0
Idaho,54,29655.0
Idaho,55,8868.0
Idaho,56,30140.0
Idaho,61,6928.0
Idaho,62,56537.0
Idaho,71,6693.0
Idaho,72,44741.0
Idaho,81,19273.0
Idaho,95,2544.0
Idaho,99,474.0
Illinois,--,5447349.0
Illinois,11,2788.0
Illinois,21,8780.0
Illinois,22,29359.0
Illinois,23,258993.0
Illinois,31-33,820179.0
Illinois,42,343491.0
Illinois,44-45,608957.0
Illinois,48-49,213334.0
Illinois,51,149111.0
Illinois,52,343237.0
Illinois,53,91659.0
Illinois,54,353262.0
Illinois,55,181257.0
Illinois,56,476766.0
Illinois,61,123072.0
Illinois,62,643977.0
Illinois,71,75084.0
Illinois,72,416554.0
Illinois,81,260706.0
Illinois,95,44158.0
Illinois,99,2625.0
Indiana,--,2601738.0
Indiana,11,1669.0
Indiana,21,5449.0
Indiana,22,18901.0
Indiana,23,141380.0
Indiana,31-33,604255.0
Indiana,42,119576.0
Indiana,44-45,351024.0
Indiana,48-49,93458.0
Indiana,51,48309.0
Indiana,52,106107.0
Indiana,53,35507.0
Indiana,54,91045.0
Indiana,55,48604.0
Indiana,56,146328.0
Indiana,61,47125.0
Indiana,62,327896.0
Indiana,71,41166.0
Indiana,72,221665.0
Indiana,81,131234.0
Indiana,95,19998.0
Indiana,99,1042.0
Iowa,--,1255162.0
Iowa,21,1855.0
Iowa,22,7433.0
Iowa,23,58895.0
Iowa,31-33,237779.0
Iowa,42,64527.0
Iowa,44-45,181794.0
Iowa,48-49,40735.0
Iowa,51,45250.0
Iowa,52,81243.0
Iowa,53,14051.0
Iowa,54,38349.0
Iowa,55,22001.0
Iowa,56,62223.0
Iowa,61,32458.0
Iowa,62,181023.0
Iowa,71,19301.0
Iowa,72,102977.0
Iowa,81,53502.0
Iowa,95,7276.0
Kansas,--,1118898.0
Kansas,21,7091.0
Kansas,22,7486.0
Kansas,23,64308.0
Kansas,31-33,191013.0
Kansas,42,59479.0
Kansas,44-45,152328.0
Kansas,48-49,35323.0
Kansas,51,47138.0
Kansas,52,52857.0
Kansas,53,15624.0
Kansas,54,52362.0
Kansas,55,22230.0
Kansas,56,65681.0
Kansas,61,16561.0
Kansas,62,157316.0
Kansas,71,13177.0
Kansas,72,96466.0
Kansas,81,54171.0
Kansas,95,6760.0
Kentucky,--,1497466.0
Kentucky,11,2219.0
Kentucky,21,18361.0
Kentucky,22,9106.0
Kentucky,23,82964.0
Kentucky,31-33,279836.0
Kentucky,42,73595.0
Kentucky,44-45,221103.0
Kentucky,48-49,66627.0
Kentucky,51,30838.0
Kentucky,52,65166.0
Kentucky,53,18397.0
Kentucky,54,56400.0
Kentucky,55,26986.0
Kentucky,56,74841.0
Kentucky,61,25850.0
Kentucky,62,212423.0
Kentucky,71,15290.0
Kentucky,72,137195.0
Kentucky,81,66653.0
Kentucky,95,12713.0
Kentucky,99,903.0
Louisiana,--,1599482.0
Louisiana,11,4896.0
Louisiana,21,46547.0
Louisiana,22,12826.0
Louisiana,23,122317.0
Louisiana,31-33,159039.0
Louisiana,42,78288.0
Louisiana,44-45,228767.0
Louisiana,48-49,65579.0
Louisiana,51,29062.0
Louisiana,52,66937.0
Louisiana,53,32321.0
Louisiana,54,79445.0
Louisiana,55,16620.0
Louisiana,56,105432.0
Louisiana,61,33067.0
Louisiana,62,234842.0
Louisiana,71,30973.0
Louisiana,72,164550.0
Louisiana,81,81289.0
Louisiana,95,5659.0
Louisiana,99,1026.0
Maine,--,500030.0
Maine,11,3421.0
Maine,22,2754.0
Maine,23,28113.0
Maine,31-33,77091.0
Maine,42,21831.0
Maine,44-45,79629.0
Maine,48-49,10755.0
Maine,51,13431.0
Maine,52,24473.0
Maine,53,6486.0
Maine,54,22612.0
Maine,55,7490.0
Maine,56,27438.0
Maine,61,13070.0
Maine,62,88153.0
Maine,71,6083.0
Maine,72,44004.0
Maine,81,18453.0
Maine,95,4172.0
Maryland,--,2091198.0
Maryland,11,943.0
Maryland,21,2160.0
Maryland,22,12725.0
Maryland,23,159338.0
Maryland,31-33,157084.0
Maryland,42,95481.0
Maryland,44-45,284759.0
Maryland,48-49,54324.0
Maryland,51,70119.0
Maryland,52,115169.0
Maryland,53,46193.0
Maryland,54,207526.0
Maryland,55,57486.0
Maryland,56,165733.0
Maryland,61,57922.0
Maryland,62,270239.0
Maryland,71,30369.0
Maryland,72,168647.0
Maryland,81,113185.0
Maryland,95,20527.0
Maryland,99,1269.0
Massachusetts,--,3129980.0
Massachusetts,22,13919.0
Massachusetts,23,130246.0
Massachusetts,31-33,390351.0
Massachusetts,42,161794.0
Massachusetts,44-45,352124.0
Massachusetts,48-49,72008.0
Massachusetts,51,130720.0
Massachusetts,52,215087.0
Massachusetts,53,47014.0
Massachusetts,54,257577.0
Massachusetts,55,78899.0
Massachusetts,56,211977.0
Massachusetts,61,168115.0
Massachusetts,62,454041.0
Massachusetts,71,45363.0
Massachusetts,72,236346.0
Massachusetts,81,126569.0
Massachusetts,95,22910.0
Massachusetts,99,12677.0
Michigan,--,4008572.0
Michigan,11,3572.0
Michigan,21,6224.0
Michigan,22,25610.0
Michigan,23,190975.0
Michigan,31-33,755635.0
Michigan,42,188551.0
Michigan,44-45,543649.0
Michigan,48-49,97145.0
Michigan,51,94266.0
Michigan,52,162700.0
Michigan,53,61677.0
Michigan,54,212598.0
Michigan,55,156936.0
Michigan,56,298865.0
Michigan,61,58138.0
Michigan,62,506185.0
Michigan,71,53178.0
Michigan,72,329888.0
Michigan,81,182819.0
Michigan,95,77600.0
Michigan,99,2361.0
Minnesota,--,2418159.0
Minnesota,11,2351.0
Minnesota,21,6676.0
Minnesota,22,12927.0
Minnesota,23,117506.0
Minnesota,31-33,373586.0
Minnesota,42,140178.0
Minnesota,44-45,315883.0
Minnesota,48-49,79090.0
Minnesota,51,66321.0
Minnesota,52,139830.0
Minnesota,53,36067.0
Minnesota,54,123646.0
Minnesota,55,100727.0
Minnesota,56,145826.0
Minnesota,61,51210.0
Minnesota,62,331939.0
Minnesota,71,40764.0
Minnesota,72,194845.0
Minnesota,81,122247.0
Minnesota,95,15237.0
Minnesota,99,1303.0
Mississippi,--,926868.0
Mississippi,11,5668.0
Mississippi,21,4518.0
Mississippi,22,9214.0
Mississippi,23,48334.0
Mississippi,31-33,200793.0
Mississippi,42,36709.0
Mississippi,44-45,139590.0
Mississippi,48-49,25262.0
Mississippi,51,19483.0
Mississippi,52,33097.0
Mississippi,53,9797.0
Mississippi,54,28387.0
Mississippi,55,7938.0
Mississippi,56,48137.0
Mississippi,61,15057.0
Mississippi,62,126406.0
Mississippi,71,21341.0
Mississippi,72,98228.0
Mississippi,81,41528.0
Mississippi,95,6697.0
Mississippi,99,684.0
Missouri,--,2404489.0
Missouri,11,1506.0
Missouri,21,4776.0
Missouri,22,17701.0
Missouri,23,137383.0
Missouri,31-33,335403.0
Missouri,42,141344.0
Missouri,44-45,317459.0
Missouri,48-49,85862.0
Missouri,51,84426.0
Missouri,52,134293.0
Missouri,53,38035.0
Missouri,54,121844.0
Missouri,55,65258.0
Missouri,56,151422.0
Missouri,61,59231.0
Missouri,62,331323.0
Missouri,71,32974.0
Missouri,72,210613.0
Missouri,81,117592.0
Missouri,95,14773.0
Missouri,99,1271.0
Montana,--,301460.0
Montana,11,1616.0
Montana,21,4486.0
Montana,22,2825.0
Montana,23,18607.0
Montana,31-33,20759.0
Montana,42,14766.0
Montana,44-45,52917.0
Montana,48-49,9674.0
Montana,51,8811.0
Montana,52,13987.0
Montana,53,4813.0
Montana,54,16191.0
Montana,55,2359.0
Montana,56,12340.0
Montana,61,4927.0
Montana,62,49761.0
Montana,71,7402.0
Montana,72,39599.0
Montana,81,14520.0
Montana,95,678.0
Montana,99,422.0
Nebraska,--,746168.0
Nebraska,11,818.0
Nebraska,21,1134.0
Nebraska,23,40004.0
Nebraska,31-33,108539.0
Nebraska,42,38762.0
Nebraska,44-45,109468.0
Nebraska,48-49,28623.0
Nebraska,51,28496.0
Nebraska,52,53136.0
Nebraska,53,9354.0
Nebraska,54,35738.0
Nebraska,55,12208.0
Nebraska,56,51261.0
Nebraska,61,14566.0
Nebraska,62,102838.0
Nebraska,71,9328.0
Nebraska,72,61095.0
Nebraska,81,35304.0
Nebraska,95,3671.0
Nevada,--,916981.0
Nevada,11,222.0
Nevada,21,9771.0
Nevada,22,5552.0
Nevada,23,80298.0
Nevada,31-33,40147.0
Nevada,42,32169.0
Nevada,44-45,111982.0
Nevada,48-49,30154.0
Nevada,51,19968.0
Nevada,52,32858.0
Nevada,53,21661.0
Nevada,54,42395.0
Nevada,55,8991.0
Nevada,56,67938.0
Nevada,61,4269.0
Nevada,62,71693.0
Nevada,71,32748.0
Nevada,72,267436.0
Nevada,81,29777.0
Nevada,95,6007.0
Nevada,99,945.0
New Hampshire,--,556877.0
New Hampshire,11,857.0
New Hampshire,22,3383.0
New Hampshire,23,26572.0
New Hampshire,31-33,96262.0
New Hampshire,42,24227.0
New Hampshire,44-45,93210.0
New Hampshire,48-49,14717.0
New Hampshire,51,15333.0
New Hampshire,52,23637.0
New Hampshire,53,7548.0
New Hampshire,54,26701.0
New Hampshire,55,7685.0
New Hampshire,56,41320.0
New Hampshire,61,23227.0
New Hampshire,62,70316.0
New Hampshire,71,9129.0
New Hampshire,72,47926.0
New Hampshire,81,22073.0
New Hampshire,95,1973.0
New Jersey,--,3622788.0
New Jersey,11,850.0
New Jersey,21,2552.0
New Jersey,22,20556.0
New Jersey,23,167978.0
New Jersey,31-33,379647.0
New Jersey,42,281004.0
New Jersey,44-45,434008.0
New Jersey,48-49,161741.0
New Jersey,51,130137.0
New Jersey,52,221268.0
New Jersey,53,58391.0
New Jersey,54,282874.0
New Jersey,55,159457.0
New Jersey,56,312917.0
New Jersey,61,80113.0
New Jersey,62,433354.0
New Jersey,71,38779.0
New Jersey,72,253626.0
New Jersey,81,153393.0
New Jersey,95,47092.0
New Jersey,99,3051.0
New Mexico,--,553357.0
New Mexico,11,410.0
New Mexico,21,14119.0
New Mexico,22,5587.0
New Mexico,23,45732.0
New Mexico,31-33,36932.0
New Mexico,42,21523.0
New Mexico,44-45,88851.0
New Mexico,48-49,13285.0
New Mexico,51,15305.0
New Mexico,52,24652.0
New Mexico,53,9756.0
New Mexico,54,30545.0
New Mexico,55,8281.0
New Mexico,56,35462.0
New Mexico,61,9135.0
New Mexico,62,81105.0
New Mexico,71,13853.0
New Mexico,72,69852.0
New Mexico,81,26868.0
New Mexico,95,1662.0
New Mexico,99,442.0
New York,--,7428349.0
New York,11,5842.0
New York,21,3805.0
New York,22,48575.0
New York,23,317282.0
New York,31-33,689425.0
New York,42,426983.0
New York,44-45,841493.0
New York,48-49,224257.0
New York,51,323167.0
New York,52,610998.0
New York,53,158381.0
New York,54,554444.0
New York,55,177988.0
New York,56,493679.0
New York,61,303908.0
New York,62,1204095.0
New York,71,125167.0
New York,72,511955.0
New York,81,346832.0
New York,95,47567.0
New York,99,12506.0
North Carolina,--,3431554.0
North Carolina,11,6091.0
North Carolina,21,3492.0
North Carolina,22,18869.0
North Carolina,23,225740.0
North Carolina,31-33,690686.0
North Carolina,42,172306.0
North Carolina,44-45,441460.0
North Carolina,48-49,100210.0
North Carolina,51,79581.0
North Carolina,52,186767.0
North Carolina,53,48823.0
North Carolina,54,158447.0
North Carolina,55,80908.0
North Carolina,56,233720.0
North Carolina,61,67646.0
North Carolina,62,410872.0
North Carolina,71,43865.0
North Carolina,72,281651.0
North Carolina,81,147918.0
North Carolina,95,30363.0
North Carolina,99,2139.0
North Dakota,--,257335.0
North Dakota,21,4638.0
North Dakota,22,3130.0
North Dakota,23,13814.0
North Dakota,31-33,24321.0
North Dakota,42,17362.0
North Dakota,44-45,41415.0
North Dakota,48-49,8088.0
North Dakota,51,8076.0
North Dakota,52,13503.0
North Dakota,53,3800.0
North Dakota,54,9200.0
North Dakota,55,2381.0
North Dakota,56,10912.0
North Dakota,61,4720.0
North Dakota,62,47003.0
North Dakota,72,26361.0
North Dakota,81,13791.0
Ohio,--,4932943.0
Ohio,11,1775.0
Ohio,21,11921.0
Ohio,22,28243.0
Ohio,23,228802.0
Ohio,31-33,936161.0
Ohio,42,262986.0
Ohio,44-45,637766.0
Ohio,48-49,140627.0
Ohio,51,116194.0
Ohio,52,252318.0
Ohio,53,67122.0
Ohio,54,236447.0
Ohio,55,143407.0
Ohio,56,340181.0
Ohio,61,95773.0
Ohio,62,666671.0
Ohio,71,59171.0
Ohio,72,416681.0
Ohio,81,237566.0
Ohio,95,50829.0
Ohio,99,2302.0
Oklahoma,--,1212230.0
Oklahoma,11,1338.0
Oklahoma,21,29215.0
Oklahoma,22,9700.0
Oklahoma,23,63282.0
Oklahoma,31-33,163256.0
Oklahoma,42,62018.0
Oklahoma,44-45,168790.0
Oklahoma,48-49,34902.0
Oklahoma,51,37229.0
Oklahoma,52,55565.0
Oklahoma,53,18341.0
Oklahoma,54,53702.0
Oklahoma,55,24329.0
Oklahoma,56,90510.0
Oklahoma,61,17954.0
Oklahoma,62,173678.0
Oklahoma,71,13512.0
Oklahoma,72,109271.0
Oklahoma,81,65021.0
Oklahoma,95,19732.0
Oklahoma,99,885.0
Oregon,--,1364924.0
Oregon,11,12772.0
Oregon,21,2218.0
Oregon,22,8291.0
Oregon,23,79282.0
Oregon,31-33,197897.0
Oregon,42,81080.0
Oregon,44-45,194479.0
Oregon,48-49,43398.0
Oregon,51,40341.0
Oregon,52,60654.0
Oregon,53,28015.0
Oregon,54,69510.0
Oregon,55,39893.0
Oregon,56,81322.0
Oregon,61,33742.0
Oregon,62,162009.0
Oregon,71,23067.0
Oregon,72,126746.0
Oregon,81,58489.0
Oregon,95,18722.0
Oregon,99,2997.0
Pennsylvania,--,5123111.0
Pennsylvania,11,2842.0
Pennsylvania,21,16775.0
Pennsylvania,22,35275.0
Pennsylvania,23,243523.0
Pennsylvania,31-33,780266.0
Pennsylvania,42,244395.0
Pennsylvania,44-45,670446.0
Pennsylvania,48-49,171746.0
Pennsylvania,51,144219.0
Pennsylvania,52,307930.0
Pennsylvania,53,70736.0
Pennsylvania,54,302487.0
Pennsylvania,55,134416.0
Pennsylvania,56,294291.0
Pennsylvania,61,203762.0
Pennsylvania,62,758225.0
Pennsylvania,71,68900.0
Pennsylvania,72,367312.0
Pennsylvania,81,252533.0
Pennsylvania,95,49993.0
Pennsylvania,99,3039.0
Rhode Island,--,414638.0
Rhode Island,21,196.0
Rhode Island,22,1957.0
Rhode Island,23,19681.0
Rhode Island,31-33,66630.0
Rhode Island,42,18905.0
Rhode Island,44-45,54355.0
Rhode Island,48-49,7338.0
Rhode Island,51,10495.0
Rhode Island,52,24332.0
Rhode Island,53,6239.0
Rhode Island,54,19490.0
Rhode Island,55,6381.0
Rhode Island,56,27119.0
Rhode Island,61,19007.0
Rhode Island,62,69900.0
Rhode Island,71,5585.0
Rhode Island,72,36976.0
Rhode Island,81,18352.0
Rhode Island,95,1290.0
South Carolina,--,1596385.0
South Carolina,11,5138.0
South Carolina,21,1473.0
South Carolina,22,11749.0
South Carolina,23,112862.0
South Carolina,31-33,325619.0
South Carolina,42,62000.0
South Carolina,44-45,218946.0
South Carolina,48-49,40166.0
South Carolina,51,28087.0
South Carolina,52,62996.0
South Carolina,53,24997.0
South Carolina,54,65784.0
South Carolina,55,28466.0
South Carolina,56,138534.0
South Carolina,61,22801.0
South Carolina,62,185465.0
South Carolina,71,21436.0
South Carolina,72,154358.0
South Carolina,81,73337.0
South Carolina,95,10964.0
South Carolina,99,1207.0
South Dakota,--,310035.0
South Dakota,21,1181.0
South Dakota,22,2150.0
South Dakota,23,16318.0
South Dakota,31-33,47077.0
South Dakota,42,15708.0
South Dakota,44-45,49835.0
South Dakota,48-49,7312.0
South Dakota,51,7575.0
South Dakota,52,24303.0
South Dakota,53,3976.0
South Dakota,54,8108.0
South Dakota,55,3270.0
South Dakota,56,10393.0
South Dakota,61,7407.0
South Dakota,62,51759.0
South Dakota,71,5730.0
South Dakota,72,31020.0
South Dakota,81,13662.0
South Dakota,95,2609.0
Tennessee,--,2378510.0
Tennessee,11,1522.0
Tennessee,21,4096.0
Tennessee,22,3650.0
Tennessee,23,126821.0
Tennessee,31-33,448948.0
Tennessee,42,130439.0
Tennessee,44-45,310202.0
Tennessee,48-49,110707.0
Tennessee,51,53147.0
Tennessee,52,107781.0
Tennessee,53,34747.0
Tennessee,54,96986.0
Tennessee,55,71448.0
Tennessee,56,180803.0
Tennessee,61,44624.0
Tennessee,62,291760.0
Tennessee,71,22843.0
Tennessee,72,198727.0
Tennessee,81,115301.0
Tennessee,95,22818.0
Tennessee,99,1140.0
Texas,--,8161321.0
Texas,11,8871.0
Texas,21,115834.0
Texas,22,47133.0
Texas,23,523117.0
Texas,31-33,948284.0
Texas,42,456666.0
Texas,44-45,1049439.0
Texas,48-49,311940.0
Texas,51,268482.0
Texas,52,407005.0
Texas,53,152552.0
Texas,54,479969.0
Texas,55,253578.0
Texas,56,775682.0
Texas,61,111361.0
Texas,62,950030.0
Texas,71,89140.0
Texas,72,717945.0
Texas,81,399595.0
Texas,95,87246.0
Texas,99,7452.0
Utah,--,914829.0
Utah,11,233.0
Utah,21,7996.0
Utah,22,5213.0
Utah,23,61911.0
Utah,31-33,120445.0
Utah,42,44014.0
Utah,44-45,126475.0
Utah,48-49,38239.0
Utah,51,29348.0
Utah,52,44759.0
Utah,53,14640.0
Utah,54,58516.0
Utah,55,20751.0
Utah,56,78145.0
Utah,61,25195.0
Utah,62,92153.0
Utah,71,14046.0
Utah,72,81135.0
Utah,81,43390.0
Utah,95,7436.0
Utah,99,789.0
Vermont,--,260227.0
Vermont,11,517.0
Vermont,22,1717.0
Vermont,23,14093.0
Vermont,31-33,48374.0
Vermont,42,11077.0
Vermont,44-45,39331.0
Vermont,48-49,5170.0
Vermont,51,6900.0
Vermont,52,10167.0
Vermont,53,2729.0
Vermont,54,11533.0
Vermont,55,2375.0
Vermont,56,8246.0
Vermont,61,12676.0
Vermont,62,37801.0
Vermont,71,7182.0
Vermont,72,28533.0
Vermont,81,9797.0
Vermont,95,898.0
Virginia,--,2943854.0
Virginia,11,3718.0
Virginia,21,11212.0
Virginia,22,16732.0
Virginia,23,199037.0
Virginia,31-33,343849.0
Virginia,42,110988.0
Virginia,44-45,399336.0
Virginia,48-49,79971.0
Virginia,51,131903.0
Virginia,52,165930.0
Virginia,53,55278.0
Virginia,54,305927.0
Virginia,55,53881.0
Virginia,56,226279.0
Virginia,61,54063.0
Virginia,62,311022.0
Virginia,71,39194.0
Virginia,72,251664.0
Virginia,81,155888.0
Virginia,95,25899.0
Virginia,99,2083.0
Washington,--,2294285.0
Washington,11,15345.0
Washington,21,2964.0
Washington,22,6213.0
Washington,23,153098.0
Washington,31-33,316227.0
Washington,42,125307.0
Washington,44-45,317052.0
Washington,48-49,79358.0
Washington,51,103800.0
Washington,52,101117.0
Washington,53,50292.0
Washington,54,141642.0
Washington,55,49765.0
Washington,56,125282.0
Washington,61,40717.0
Washington,62,287251.0
Washington,71,48169.0
Washington,72,203038.0
Washington,81,106790.0
Washington,95,18244.0
Washington,99,2614.0
West Virginia,--,555613.0
West Virginia,21,19956.0
West Virginia,22,7652.0
West Virginia,23,27540.0
West Virginia,31-33,72454.0
West Virginia,42,21631.0
West Virginia,44-45,87622.0
West Virginia,48-49,13732.0
West Virginia,51,12384.0
West Virginia,52,21788.0
West Virginia,53,6516.0
West Virginia,54,20679.0
West Virginia,55,5135.0
West Virginia,56,29927.0
West Virginia,61,8885.0
West Virginia,62,104492.0
West Virginia,71,7942.0
West Virginia,72,52958.0
West Virginia,81,27924.0
West Virginia,95,4414.0
Wisconsin,--,2400575.0
Wisconsin,11,3181.0
Wisconsin,21,2464.0
Wisconsin,22,14035.0
Wisconsin,23,119934.0
Wisconsin,31-33,543531.0
Wisconsin,42,119769.0
Wisconsin,44-45,315694.0
Wisconsin,48-49,79075.0
Wisconsin,51,51906.0
Wisconsin,52,132936.0
Wisconsin,53,27173.0
Wisconsin,54,92118.0
Wisconsin,55,56172.0
Wisconsin,56,117893.0
Wisconsin,61,44326.0
Wisconsin,62,317889.0
Wisconsin,71,32675.0
Wisconsin,72,199482.0
Wisconsin,81,112711.0
Wisconsin,95,16318.0
Wisconsin,99,1293.0
Wyoming,--,178299.0
Wyoming,21,17495.0
Wyoming,22,2535.0
Wyoming,23,14439.0
Wyoming,31-33,9282.0
Wyoming,42,6801.0
Wyoming,44-45,29408.0
Wyoming,48-49,5656.0
Wyoming,51,3866.0
Wyoming,52,6918.0
Wyoming,53,2905.0
Wyoming,54,6577.0
Wyoming,55,1147.0
Wyoming,56,6295.0
Wyoming,61,1488.0
