NAICS Code,Total Employment - 2000,MSA
31-33,12718.0,"Bakersfield, CA MSA"
42,8363.0,"Bakersfield, CA MSA"
44-45,24277.0,"Bakersfield, CA MSA"
48-49,5024.0,"Bakersfield, CA MSA"
51,3257.0,"Bakersfield, CA MSA"
52,6456.0,"Bakersfield, CA MSA"
53,2816.0,"Bakersfield, CA MSA"
54,8261.0,"Bakersfield, CA MSA"
55,3015.0,"Bakersfield, CA MSA"
56,10964.0,"Bakersfield, CA MSA"
61,1309.0,"Bakersfield, CA MSA"
62,20353.0,"Bakersfield, CA MSA"
71,1822.0,"Bakersfield, CA MSA"
72,15160.0,"Bakersfield, CA MSA"
81,6851.0,"Bakersfield, CA MSA"
95,846.0,"Bakersfield, CA MSA"
99,186.0,"Bakersfield, CA MSA"
--,1044521.0,"Baltimore-Columbia-Towson, MD MSA"
23,69940.0,"Baltimore-Columbia-Towson, MD MSA"
31-33,87050.0,"Baltimore-Columbia-Towson, MD MSA"
42,53965.0,"Baltimore-Columbia-Towson, MD MSA"
44-45,136098.0,"Baltimore-Columbia-Towson, MD MSA"
48-49,34034.0,"Baltimore-Columbia-Towson, MD MSA"
51,27785.0,"Baltimore-Columbia-Towson, MD MSA"
52,58605.0,"Baltimore-Columbia-Towson, MD MSA"
53,21982.0,"Baltimore-Columbia-Towson, MD MSA"
54,87526.0,"Baltimore-Columbia-Towson, MD MSA"
56,80790.0,"Baltimore-Columbia-Towson, MD MSA"
61,36250.0,"Baltimore-Columbia-Towson, MD MSA"
62,146533.0,"Baltimore-Columbia-Towson, MD MSA"
71,16002.0,"Baltimore-Columbia-Towson, MD MSA"
72,83686.0,"Baltimore-Columbia-Towson, MD MSA"
81,54225.0,"Baltimore-Columbia-Towson, MD MSA"
--,45768.0,"Bangor, ME MSA"
23,2003.0,"Bangor, ME MSA"
31-33,4230.0,"Bangor, ME MSA"
42,2728.0,"Bangor, ME MSA"
44-45,7984.0,"Bangor, ME MSA"
48-49,1648.0,"Bangor, ME MSA"
51,1358.0,"Bangor, ME MSA"
53,589.0,"Bangor, ME MSA"
54,1784.0,"Bangor, ME MSA"
62,10356.0,"Bangor, ME MSA"
72,4125.0,"Bangor, ME MSA"
81,1951.0,"Bangor, ME MSA"
--,259850.0,"Baton Rouge, LA MSA"
21,547.0,"Baton Rouge, LA MSA"
23,45607.0,"Baton Rouge, LA MSA"
31-33,21792.0,"Baton Rouge, LA MSA"
42,12526.0,"Baton Rouge, LA MSA"
44-45,36949.0,"Baton Rouge, LA MSA"
48-49,6735.0,"Baton Rouge, LA MSA"
51,4662.0,"Baton Rouge, LA MSA"
52,12537.0,"Baton Rouge, LA MSA"
53,4693.0,"Baton Rouge, LA MSA"
54,16413.0,"Baton Rouge, LA MSA"
56,18809.0,"Baton Rouge, LA MSA"
61,3683.0,"Baton Rouge, LA MSA"
62,30261.0,"Baton Rouge, LA MSA"
71,4203.0,"Baton Rouge, LA MSA"
72,21185.0,"Baton Rouge, LA MSA"
81,14544.0,"Baton Rouge, LA MSA"
--,129147.0,"Beaumont-Port Arthur, TX MSA"
21,1154.0,"Beaumont-Port Arthur, TX MSA"
23,14002.0,"Beaumont-Port Arthur, TX MSA"
31-33,20706.0,"Beaumont-Port Arthur, TX MSA"
42,4678.0,"Beaumont-Port Arthur, TX MSA"
44-45,20378.0,"Beaumont-Port Arthur, TX MSA"
48-49,3274.0,"Beaumont-Port Arthur, TX MSA"
51,2202.0,"Beaumont-Port Arthur, TX MSA"
52,3726.0,"Beaumont-Port Arthur, TX MSA"
53,1824.0,"Beaumont-Port Arthur, TX MSA"
54,5005.0,"Beaumont-Port Arthur, TX MSA"
56,8009.0,"Beaumont-Port Arthur, TX MSA"
61,1279.0,"Beaumont-Port Arthur, TX MSA"
62,19970.0,"Beaumont-Port Arthur, TX MSA"
71,781.0,"Beaumont-Port Arthur, TX MSA"
72,11373.0,"Beaumont-Port Arthur, TX MSA"
81,8620.0,"Beaumont-Port Arthur, TX MSA"
99,108.0,"Beaumont-Port Arthur, TX MSA"
--,59637.0,"Bellingham, WA MSA"
11,392.0,"Bellingham, WA MSA"
22,151.0,"Bellingham, WA MSA"
23,5657.0,"Bellingham, WA MSA"
31-33,9082.0,"Bellingham, WA MSA"
42,3155.0,"Bellingham, WA MSA"
44-45,9711.0,"Bellingham, WA MSA"
48-49,1583.0,"Bellingham, WA MSA"
51,1452.0,"Bellingham, WA MSA"
52,2327.0,"Bellingham, WA MSA"
53,963.0,"Bellingham, WA MSA"
54,2853.0,"Bellingham, WA MSA"
55,1493.0,"Bellingham, WA MSA"
56,2099.0,"Bellingham, WA MSA"
61,779.0,"Bellingham, WA MSA"
62,6383.0,"Bellingham, WA MSA"
71,1398.0,"Bellingham, WA MSA"
72,6816.0,"Bellingham, WA MSA"
81,3113.0,"Bellingham, WA MSA"
95,90.0,"Bellingham, WA MSA"
--,58866.0,"Billings, MT MSA"
11,43.0,"Billings, MT MSA"
21,445.0,"Billings, MT MSA"
22,295.0,"Billings, MT MSA"
23,3114.0,"Billings, MT MSA"
31-33,2916.0,"Billings, MT MSA"
42,5288.0,"Billings, MT MSA"
44-45,9634.0,"Billings, MT MSA"
48-49,3179.0,"Billings, MT MSA"
51,1459.0,"Billings, MT MSA"
52,3026.0,"Billings, MT MSA"
53,809.0,"Billings, MT MSA"
54,4435.0,"Billings, MT MSA"
55,273.0,"Billings, MT MSA"
56,3042.0,"Billings, MT MSA"
61,834.0,"Billings, MT MSA"
62,8779.0,"Billings, MT MSA"
71,1365.0,"Billings, MT MSA"
72,6754.0,"Billings, MT MSA"
81,2970.0,"Billings, MT MSA"
95,142.0,"Billings, MT MSA"
99,64.0,"Billings, MT MSA"
--,132502.0,"Gulfport-Biloxi, MS MSA"
23,9108.0,"Gulfport-Biloxi, MS MSA"
31-33,19915.0,"Gulfport-Biloxi, MS MSA"
42,3029.0,"Gulfport-Biloxi, MS MSA"
44-45,19458.0,"Gulfport-Biloxi, MS MSA"
48-49,2450.0,"Gulfport-Biloxi, MS MSA"
51,1637.0,"Gulfport-Biloxi, MS MSA"
52,3745.0,"Gulfport-Biloxi, MS MSA"
53,1523.0,"Gulfport-Biloxi, MS MSA"
54,5371.0,"Gulfport-Biloxi, MS MSA"
56,7349.0,"Gulfport-Biloxi, MS MSA"
61,1158.0,"Gulfport-Biloxi, MS MSA"
62,17650.0,"Gulfport-Biloxi, MS MSA"
72,20649.0,"Gulfport-Biloxi, MS MSA"
81,4818.0,"Gulfport-Biloxi, MS MSA"
--,91348.0,"Binghamton, NY MSA"
21,60.0,"Binghamton, NY MSA"
23,4211.0,"Binghamton, NY MSA"
31-33,19621.0,"Binghamton, NY MSA"
42,4528.0,"Binghamton, NY MSA"
44-45,13400.0,"Binghamton, NY MSA"
51,3471.0,"Binghamton, NY MSA"
52,3726.0,"Binghamton, NY MSA"
54,3927.0,"Binghamton, NY MSA"
62,13023.0,"Binghamton, NY MSA"
72,7707.0,"Binghamton, NY MSA"
81,3754.0,"Binghamton, NY MSA"
95,331.0,"Binghamton, NY MSA"
99,131.0,"Binghamton, NY MSA"
--,439579.0,"Birmingham-Hoover, AL MSA"
23,34573.0,"Birmingham-Hoover, AL MSA"
31-33,48082.0,"Birmingham-Hoover, AL MSA"
42,30545.0,"Birmingham-Hoover, AL MSA"
44-45,53231.0,"Birmingham-Hoover, AL MSA"
48-49,13432.0,"Birmingham-Hoover, AL MSA"
51,17111.0,"Birmingham-Hoover, AL MSA"
52,33580.0,"Birmingham-Hoover, AL MSA"
54,22863.0,"Birmingham-Hoover, AL MSA"
56,39652.0,"Birmingham-Hoover, AL MSA"
61,5841.0,"Birmingham-Hoover, AL MSA"
62,53906.0,"Birmingham-Hoover, AL MSA"
72,30179.0,"Birmingham-Hoover, AL MSA"
81,23793.0,"Birmingham-Hoover, AL MSA"
--,42113.0,"Bismarck, ND MSA"
21,96.0,"Bismarck, ND MSA"
23,2676.0,"Bismarck, ND MSA"
31-33,2416.0,"Bismarck, ND MSA"
42,2255.0,"Bismarck, ND MSA"
44-45,6555.0,"Bismarck, ND MSA"
48-49,1629.0,"Bismarck, ND MSA"
52,2170.0,"Bismarck, ND MSA"
53,722.0,"Bismarck, ND MSA"
54,2578.0,"Bismarck, ND MSA"
61,1130.0,"Bismarck, ND MSA"
62,8573.0,"Bismarck, ND MSA"
71,344.0,"Bismarck, ND MSA"
72,4574.0,"Bismarck, ND MSA"
81,2937.0,"Bismarck, ND MSA"
--,47347.0,"Bloomington, IN MSA"
11,12.0,"Bloomington, IN MSA"
21,155.0,"Bloomington, IN MSA"
22,295.0,"Bloomington, IN MSA"
23,2662.0,"Bloomington, IN MSA"
31-33,8090.0,"Bloomington, IN MSA"
42,1755.0,"Bloomington, IN MSA"
44-45,7409.0,"Bloomington, IN MSA"
48-49,666.0,"Bloomington, IN MSA"
51,1900.0,"Bloomington, IN MSA"
52,1222.0,"Bloomington, IN MSA"
53,834.0,"Bloomington, IN MSA"
54,1895.0,"Bloomington, IN MSA"
55,295.0,"Bloomington, IN MSA"
56,2559.0,"Bloomington, IN MSA"
61,350.0,"Bloomington, IN MSA"
62,7143.0,"Bloomington, IN MSA"
71,457.0,"Bloomington, IN MSA"
72,6537.0,"Bloomington, IN MSA"
81,2701.0,"Bloomington, IN MSA"
95,325.0,"Bloomington, IN MSA"
99,85.0,"Bloomington, IN MSA"
--,193375.0,"Boise City, ID MSA"
23,20778.0,"Boise City, ID MSA"
31-33,30749.0,"Boise City, ID MSA"
42,11095.0,"Boise City, ID MSA"
44-45,24871.0,"Boise City, ID MSA"
48-49,4935.0,"Boise City, ID MSA"
51,5476.0,"Boise City, ID MSA"
52,8309.0,"Boise City, ID MSA"
53,2540.0,"Boise City, ID MSA"
54,8751.0,"Boise City, ID MSA"
55,7481.0,"Boise City, ID MSA"
56,13440.0,"Boise City, ID MSA"
61,1964.0,"Boise City, ID MSA"
62,21872.0,"Boise City, ID MSA"
71,2233.0,"Boise City, ID MSA"
72,16219.0,"Boise City, ID MSA"
81,8903.0,"Boise City, ID MSA"
95,1484.0,"Boise City, ID MSA"
--,157901.0,"Boulder, CO MSA"
11,20.0,"Boulder, CO MSA"
21,127.0,"Boulder, CO MSA"
22,260.0,"Boulder, CO MSA"
23,8021.0,"Boulder, CO MSA"
31-33,25633.0,"Boulder, CO MSA"
42,6350.0,"Boulder, CO MSA"
44-45,19593.0,"Boulder, CO MSA"
48-49,1452.0,"Boulder, CO MSA"
51,11790.0,"Boulder, CO MSA"
52,4417.0,"Boulder, CO MSA"
53,2781.0,"Boulder, CO MSA"
54,22927.0,"Boulder, CO MSA"
55,2311.0,"Boulder, CO MSA"
56,10839.0,"Boulder, CO MSA"
61,2431.0,"Boulder, CO MSA"
62,12589.0,"Boulder, CO MSA"
71,2532.0,"Boulder, CO MSA"
72,14306.0,"Boulder, CO MSA"
81,7621.0,"Boulder, CO MSA"
95,1730.0,"Boulder, CO MSA"
99,171.0,"Boulder, CO MSA"
--,49889.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
11,83.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
22,118.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
23,3789.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
31-33,1457.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
42,884.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
44-45,11285.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
48-49,1145.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
51,1136.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
52,1948.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
53,1179.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
54,3506.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
55,343.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
56,2519.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
61,493.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
62,9359.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
71,1138.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
72,6150.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
81,3182.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
99,117.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
--,177493.0,"Bridgeport-Stamford-Norwalk, CT MSA"
23,6593.0,"Bridgeport-Stamford-Norwalk, CT MSA"
31-33,33469.0,"Bridgeport-Stamford-Norwalk, CT MSA"
42,8587.0,"Bridgeport-Stamford-Norwalk, CT MSA"
44-45,23725.0,"Bridgeport-Stamford-Norwalk, CT MSA"
48-49,3142.0,"Bridgeport-Stamford-Norwalk, CT MSA"
51,3646.0,"Bridgeport-Stamford-Norwalk, CT MSA"
52,11119.0,"Bridgeport-Stamford-Norwalk, CT MSA"
53,2521.0,"Bridgeport-Stamford-Norwalk, CT MSA"
54,7926.0,"Bridgeport-Stamford-Norwalk, CT MSA"
55,7200.0,"Bridgeport-Stamford-Norwalk, CT MSA"
56,13528.0,"Bridgeport-Stamford-Norwalk, CT MSA"
61,6712.0,"Bridgeport-Stamford-Norwalk, CT MSA"
62,26052.0,"Bridgeport-Stamford-Norwalk, CT MSA"
71,2303.0,"Bridgeport-Stamford-Norwalk, CT MSA"
72,10722.0,"Bridgeport-Stamford-Norwalk, CT MSA"
81,6923.0,"Bridgeport-Stamford-Norwalk, CT MSA"
95,1863.0,"Bridgeport-Stamford-Norwalk, CT MSA"
--,86497.0,"Brownsville-Harlingen, TX MSA"
11,118.0,"Brownsville-Harlingen, TX MSA"
22,290.0,"Brownsville-Harlingen, TX MSA"
23,3382.0,"Brownsville-Harlingen, TX MSA"
31-33,11182.0,"Brownsville-Harlingen, TX MSA"
42,3604.0,"Brownsville-Harlingen, TX MSA"
44-45,14025.0,"Brownsville-Harlingen, TX MSA"
48-49,4590.0,"Brownsville-Harlingen, TX MSA"
51,1226.0,"Brownsville-Harlingen, TX MSA"
52,2489.0,"Brownsville-Harlingen, TX MSA"
53,1431.0,"Brownsville-Harlingen, TX MSA"
54,2120.0,"Brownsville-Harlingen, TX MSA"
55,637.0,"Brownsville-Harlingen, TX MSA"
56,3931.0,"Brownsville-Harlingen, TX MSA"
61,2567.0,"Brownsville-Harlingen, TX MSA"
62,19842.0,"Brownsville-Harlingen, TX MSA"
71,662.0,"Brownsville-Harlingen, TX MSA"
72,9746.0,"Brownsville-Harlingen, TX MSA"
81,4111.0,"Brownsville-Harlingen, TX MSA"
95,429.0,"Brownsville-Harlingen, TX MSA"
99,115.0,"Brownsville-Harlingen, TX MSA"
--,47375.0,"College Station-Bryan, TX MSA"
21,1186.0,"College Station-Bryan, TX MSA"
23,3193.0,"College Station-Bryan, TX MSA"
31-33,5350.0,"College Station-Bryan, TX MSA"
42,1737.0,"College Station-Bryan, TX MSA"
44-45,8135.0,"College Station-Bryan, TX MSA"
48-49,491.0,"College Station-Bryan, TX MSA"
51,1124.0,"College Station-Bryan, TX MSA"
52,1934.0,"College Station-Bryan, TX MSA"
53,948.0,"College Station-Bryan, TX MSA"
54,2403.0,"College Station-Bryan, TX MSA"
55,229.0,"College Station-Bryan, TX MSA"
56,3099.0,"College Station-Bryan, TX MSA"
61,1376.0,"College Station-Bryan, TX MSA"
62,5621.0,"College Station-Bryan, TX MSA"
71,512.0,"College Station-Bryan, TX MSA"
72,6530.0,"College Station-Bryan, TX MSA"
81,3211.0,"College Station-Bryan, TX MSA"
