FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
10100.0,"Aberdeen, SD Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,616.0
10100.0,"Aberdeen, SD Micropolitan Statistical Area",61,Educational services,450.0
10100.0,"Aberdeen, SD Micropolitan Statistical Area",62,Health care and social assistance,3455.0
10100.0,"Aberdeen, SD Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",0.0
10100.0,"Aberdeen, SD Micropolitan Statistical Area",72,Accommodation and food services,2601.0
10100.0,"Aberdeen, SD Micropolitan Statistical Area",81,Other services (except public administration),701.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",--,Total,16278.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",805.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",22,Utilities,0.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",23,Construction,990.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",31-33,Manufacturing,2556.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",42,Wholesale trade,640.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",44-45,Retail trade,2938.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",48-49,Transportation and warehousing,408.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",51,Information,214.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",52,Finance and insurance,0.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",53,Real estate and rental and leasing,285.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",54,"Professional, scientific, and technical services",409.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",55,Management of companies and enterprises,0.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,411.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",61,Educational services,0.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",62,Health care and social assistance,2751.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",196.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",72,Accommodation and food services,2061.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",81,Other services (except public administration),832.0
10140.0,"Aberdeen, WA Micropolitan Statistical Area",99,Industries not classified,0.0
10180.0,"Abilene, TX Metropolitan Statistical Area",--,Total,56559.0
10180.0,"Abilene, TX Metropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",0.0
10180.0,"Abilene, TX Metropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",1194.0
10180.0,"Abilene, TX Metropolitan Statistical Area",22,Utilities,373.0
10180.0,"Abilene, TX Metropolitan Statistical Area",23,Construction,4320.0
10180.0,"Abilene, TX Metropolitan Statistical Area",31-33,Manufacturing,2371.0
10180.0,"Abilene, TX Metropolitan Statistical Area",42,Wholesale trade,2082.0
10180.0,"Abilene, TX Metropolitan Statistical Area",44-45,Retail trade,8746.0
10180.0,"Abilene, TX Metropolitan Statistical Area",48-49,Transportation and warehousing,1701.0
10180.0,"Abilene, TX Metropolitan Statistical Area",51,Information,1224.0
10180.0,"Abilene, TX Metropolitan Statistical Area",52,Finance and insurance,3153.0
10180.0,"Abilene, TX Metropolitan Statistical Area",53,Real estate and rental and leasing,775.0
10180.0,"Abilene, TX Metropolitan Statistical Area",54,"Professional, scientific, and technical services",1875.0
10180.0,"Abilene, TX Metropolitan Statistical Area",55,Management of companies and enterprises,0.0
10180.0,"Abilene, TX Metropolitan Statistical Area",56,Administrative and support and waste management and remediation services,2324.0
10180.0,"Abilene, TX Metropolitan Statistical Area",61,Educational services,3532.0
10180.0,"Abilene, TX Metropolitan Statistical Area",62,Health care and social assistance,11867.0
10180.0,"Abilene, TX Metropolitan Statistical Area",71,"Arts, entertainment, and recreation",676.0
10180.0,"Abilene, TX Metropolitan Statistical Area",72,Accommodation and food services,6759.0
10180.0,"Abilene, TX Metropolitan Statistical Area",81,Other services (except public administration),2902.0
10180.0,"Abilene, TX Metropolitan Statistical Area",99,Industries not classified,16.0
10220.0,"Ada, OK Micropolitan Statistical Area",--,Total,13153.0
10220.0,"Ada, OK Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",316.0
10220.0,"Ada, OK Micropolitan Statistical Area",22,Utilities,0.0
10220.0,"Ada, OK Micropolitan Statistical Area",23,Construction,477.0
10220.0,"Ada, OK Micropolitan Statistical Area",31-33,Manufacturing,1204.0
10220.0,"Ada, OK Micropolitan Statistical Area",42,Wholesale trade,584.0
10220.0,"Ada, OK Micropolitan Statistical Area",44-45,Retail trade,1835.0
10220.0,"Ada, OK Micropolitan Statistical Area",48-49,Transportation and warehousing,393.0
10220.0,"Ada, OK Micropolitan Statistical Area",51,Information,120.0
10220.0,"Ada, OK Micropolitan Statistical Area",52,Finance and insurance,1324.0
10220.0,"Ada, OK Micropolitan Statistical Area",53,Real estate and rental and leasing,229.0
10220.0,"Ada, OK Micropolitan Statistical Area",54,"Professional, scientific, and technical services",446.0
10220.0,"Ada, OK Micropolitan Statistical Area",55,Management of companies and enterprises,0.0
10220.0,"Ada, OK Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,0.0
10220.0,"Ada, OK Micropolitan Statistical Area",61,Educational services,0.0
10220.0,"Ada, OK Micropolitan Statistical Area",62,Health care and social assistance,3390.0
10220.0,"Ada, OK Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",251.0
10220.0,"Ada, OK Micropolitan Statistical Area",72,Accommodation and food services,1356.0
10220.0,"Ada, OK Micropolitan Statistical Area",81,Other services (except public administration),483.0
10220.0,"Ada, OK Micropolitan Statistical Area",99,Industries not classified,0.0
10300.0,"Adrian, MI Micropolitan Statistical Area",--,Total,25005.0
10300.0,"Adrian, MI Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",0.0
10300.0,"Adrian, MI Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10300.0,"Adrian, MI Micropolitan Statistical Area",22,Utilities,0.0
10300.0,"Adrian, MI Micropolitan Statistical Area",23,Construction,615.0
10300.0,"Adrian, MI Micropolitan Statistical Area",31-33,Manufacturing,5620.0
10300.0,"Adrian, MI Micropolitan Statistical Area",42,Wholesale trade,608.0
10300.0,"Adrian, MI Micropolitan Statistical Area",44-45,Retail trade,4169.0
10300.0,"Adrian, MI Micropolitan Statistical Area",48-49,Transportation and warehousing,397.0
10300.0,"Adrian, MI Micropolitan Statistical Area",51,Information,349.0
10300.0,"Adrian, MI Micropolitan Statistical Area",52,Finance and insurance,753.0
10300.0,"Adrian, MI Micropolitan Statistical Area",53,Real estate and rental and leasing,169.0
10300.0,"Adrian, MI Micropolitan Statistical Area",54,"Professional, scientific, and technical services",1010.0
10300.0,"Adrian, MI Micropolitan Statistical Area",55,Management of companies and enterprises,780.0
10300.0,"Adrian, MI Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,652.0
10300.0,"Adrian, MI Micropolitan Statistical Area",61,Educational services,1939.0
10300.0,"Adrian, MI Micropolitan Statistical Area",62,Health care and social assistance,3600.0
10300.0,"Adrian, MI Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",283.0
10300.0,"Adrian, MI Micropolitan Statistical Area",72,Accommodation and food services,2375.0
10300.0,"Adrian, MI Micropolitan Statistical Area",81,Other services (except public administration),1578.0
10300.0,"Adrian, MI Micropolitan Statistical Area",99,Industries not classified,0.0
10420.0,"Akron, OH Metropolitan Statistical Area",--,Total,277143.0
10420.0,"Akron, OH Metropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",25.0
10420.0,"Akron, OH Metropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",387.0
10420.0,"Akron, OH Metropolitan Statistical Area",22,Utilities,0.0
10420.0,"Akron, OH Metropolitan Statistical Area",23,Construction,11874.0
10420.0,"Akron, OH Metropolitan Statistical Area",31-33,Manufacturing,37568.0
10420.0,"Akron, OH Metropolitan Statistical Area",42,Wholesale trade,17208.0
10420.0,"Akron, OH Metropolitan Statistical Area",44-45,Retail trade,36304.0
10420.0,"Akron, OH Metropolitan Statistical Area",48-49,Transportation and warehousing,8767.0
10420.0,"Akron, OH Metropolitan Statistical Area",51,Information,5996.0
10420.0,"Akron, OH Metropolitan Statistical Area",52,Finance and insurance,9973.0
10420.0,"Akron, OH Metropolitan Statistical Area",53,Real estate and rental and leasing,3314.0
10420.0,"Akron, OH Metropolitan Statistical Area",54,"Professional, scientific, and technical services",17173.0
10420.0,"Akron, OH Metropolitan Statistical Area",55,Management of companies and enterprises,12192.0
10420.0,"Akron, OH Metropolitan Statistical Area",56,Administrative and support and waste management and remediation services,15632.0
10420.0,"Akron, OH Metropolitan Statistical Area",61,Educational services,4844.0
10420.0,"Akron, OH Metropolitan Statistical Area",62,Health care and social assistance,48378.0
10420.0,"Akron, OH Metropolitan Statistical Area",71,"Arts, entertainment, and recreation",3849.0
10420.0,"Akron, OH Metropolitan Statistical Area",72,Accommodation and food services,26116.0
10420.0,"Akron, OH Metropolitan Statistical Area",81,Other services (except public administration),14342.0
10420.0,"Akron, OH Metropolitan Statistical Area",99,Industries not classified,28.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",--,Total,12617.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",0.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",22,Utilities,95.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",23,Construction,1211.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",31-33,Manufacturing,198.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",42,Wholesale trade,140.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",44-45,Retail trade,2905.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",48-49,Transportation and warehousing,296.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",51,Information,238.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",52,Finance and insurance,436.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",53,Real estate and rental and leasing,189.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",54,"Professional, scientific, and technical services",531.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",55,Management of companies and enterprises,0.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,296.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",61,Educational services,0.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",62,Health care and social assistance,2223.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",0.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",72,Accommodation and food services,2485.0
10460.0,"Alamogordo, NM Micropolitan Statistical Area",81,Other services (except public administration),652.0
10500.0,"Albany, GA Metropolitan Statistical Area",--,Total,47847.0
10500.0,"Albany, GA Metropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",391.0
10500.0,"Albany, GA Metropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10500.0,"Albany, GA Metropolitan Statistical Area",22,Utilities,0.0
10500.0,"Albany, GA Metropolitan Statistical Area",23,Construction,2534.0
10500.0,"Albany, GA Metropolitan Statistical Area",31-33,Manufacturing,6087.0
10500.0,"Albany, GA Metropolitan Statistical Area",42,Wholesale trade,2379.0
10500.0,"Albany, GA Metropolitan Statistical Area",44-45,Retail trade,7953.0
10500.0,"Albany, GA Metropolitan Statistical Area",48-49,Transportation and warehousing,1573.0
10500.0,"Albany, GA Metropolitan Statistical Area",51,Information,1008.0
10500.0,"Albany, GA Metropolitan Statistical Area",52,Finance and insurance,1699.0
10500.0,"Albany, GA Metropolitan Statistical Area",53,Real estate and rental and leasing,803.0
10500.0,"Albany, GA Metropolitan Statistical Area",54,"Professional, scientific, and technical services",1903.0
10500.0,"Albany, GA Metropolitan Statistical Area",55,Management of companies and enterprises,108.0
10500.0,"Albany, GA Metropolitan Statistical Area",56,Administrative and support and waste management and remediation services,4284.0
10500.0,"Albany, GA Metropolitan Statistical Area",61,Educational services,332.0
10500.0,"Albany, GA Metropolitan Statistical Area",62,Health care and social assistance,9041.0
10500.0,"Albany, GA Metropolitan Statistical Area",71,"Arts, entertainment, and recreation",0.0
10500.0,"Albany, GA Metropolitan Statistical Area",72,Accommodation and food services,4839.0
10500.0,"Albany, GA Metropolitan Statistical Area",81,Other services (except public administration),2371.0
10500.0,"Albany, GA Metropolitan Statistical Area",99,Industries not classified,0.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",--,Total,32610.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",495.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",22,Utilities,0.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",23,Construction,2675.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",31-33,Manufacturing,6756.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",42,Wholesale trade,1514.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",44-45,Retail trade,4494.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",48-49,Transportation and warehousing,2610.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",51,Information,353.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",52,Finance and insurance,940.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",53,Real estate and rental and leasing,386.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",54,"Professional, scientific, and technical services",1013.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",55,Management of companies and enterprises,0.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,1695.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",61,Educational services,379.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",62,Health care and social assistance,4403.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",327.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",72,Accommodation and food services,2623.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",81,Other services (except public administration),1590.0
10540.0,"Albany-Lebanon, OR Micropolitan Statistical Area",99,Industries not classified,2.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",--,Total,327687.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",158.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",382.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",22,Utilities,1578.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",23,Construction,16772.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",31-33,Manufacturing,18951.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",42,Wholesale trade,12697.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",44-45,Retail trade,47563.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",48-49,Transportation and warehousing,9186.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",51,Information,10269.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",52,Finance and insurance,20944.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",53,Real estate and rental and leasing,5006.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",54,"Professional, scientific, and technical services",28704.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",55,Management of companies and enterprises,7298.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",56,Administrative and support and waste management and remediation services,15462.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",61,Educational services,19967.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",62,Health care and social assistance,60284.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",71,"Arts, entertainment, and recreation",7054.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",72,Accommodation and food services,29888.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",81,Other services (except public administration),15480.0
10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",99,Industries not classified,44.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",--,Total,15518.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",38.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",22,Utilities,0.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",23,Construction,1007.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",31-33,Manufacturing,3537.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",42,Wholesale trade,367.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",44-45,Retail trade,2577.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",48-49,Transportation and warehousing,72.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",51,Information,141.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",52,Finance and insurance,370.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",53,Real estate and rental and leasing,148.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",54,"Professional, scientific, and technical services",358.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",55,Management of companies and enterprises,146.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,391.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",61,Educational services,0.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",62,Health care and social assistance,3291.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",254.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",72,Accommodation and food services,1560.0
10620.0,"Albemarle, NC Micropolitan Statistical Area",81,Other services (except public administration),711.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",--,Total,11721.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",0.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",22,Utilities,0.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",23,Construction,366.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",31-33,Manufacturing,2556.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",42,Wholesale trade,458.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",44-45,Retail trade,1947.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",48-49,Transportation and warehousing,263.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",51,Information,241.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",52,Finance and insurance,516.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",53,Real estate and rental and leasing,0.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",54,"Professional, scientific, and technical services",303.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",55,Management of companies and enterprises,0.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,501.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",61,Educational services,27.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",62,Health care and social assistance,0.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",51.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",72,Accommodation and food services,1037.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",81,Other services (except public administration),742.0
10660.0,"Albert Lea, MN Micropolitan Statistical Area",99,Industries not classified,0.0
10700.0,"Albertville, AL Micropolitan Statistical Area",--,Total,29951.0
10700.0,"Albertville, AL Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",0.0
10700.0,"Albertville, AL Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10700.0,"Albertville, AL Micropolitan Statistical Area",22,Utilities,0.0
10700.0,"Albertville, AL Micropolitan Statistical Area",23,Construction,1240.0
10700.0,"Albertville, AL Micropolitan Statistical Area",31-33,Manufacturing,9685.0
10700.0,"Albertville, AL Micropolitan Statistical Area",42,Wholesale trade,2551.0
10700.0,"Albertville, AL Micropolitan Statistical Area",44-45,Retail trade,4720.0
10700.0,"Albertville, AL Micropolitan Statistical Area",48-49,Transportation and warehousing,709.0
10700.0,"Albertville, AL Micropolitan Statistical Area",51,Information,601.0
10700.0,"Albertville, AL Micropolitan Statistical Area",52,Finance and insurance,760.0
10700.0,"Albertville, AL Micropolitan Statistical Area",53,Real estate and rental and leasing,624.0
10700.0,"Albertville, AL Micropolitan Statistical Area",54,"Professional, scientific, and technical services",668.0
10700.0,"Albertville, AL Micropolitan Statistical Area",55,Management of companies and enterprises,314.0
10700.0,"Albertville, AL Micropolitan Statistical Area",56,Administrative and support and waste management and remediation services,786.0
10700.0,"Albertville, AL Micropolitan Statistical Area",61,Educational services,0.0
10700.0,"Albertville, AL Micropolitan Statistical Area",62,Health care and social assistance,3494.0
10700.0,"Albertville, AL Micropolitan Statistical Area",71,"Arts, entertainment, and recreation",131.0
10700.0,"Albertville, AL Micropolitan Statistical Area",72,Accommodation and food services,2521.0
10700.0,"Albertville, AL Micropolitan Statistical Area",81,Other services (except public administration),931.0
10700.0,"Albertville, AL Micropolitan Statistical Area",99,Industries not classified,0.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",--,Total,288559.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",0.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",787.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",22,Utilities,0.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",23,Construction,23900.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",31-33,Manufacturing,17616.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",42,Wholesale trade,12979.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",44-45,Retail trade,41908.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",48-49,Transportation and warehousing,8057.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",51,Information,9179.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",52,Finance and insurance,13509.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",53,Real estate and rental and leasing,5478.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",54,"Professional, scientific, and technical services",24251.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",55,Management of companies and enterprises,3933.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",56,Administrative and support and waste management and remediation services,19155.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",61,Educational services,4647.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",62,Health care and social assistance,46854.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",71,"Arts, entertainment, and recreation",7403.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",72,Accommodation and food services,33598.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",81,Other services (except public administration),13099.0
10740.0,"Albuquerque, NM Metropolitan Statistical Area",99,Industries not classified,23.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",--,Total,12918.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",11,"Agriculture, forestry, fishing and hunting",81.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",21,"Mining, quarrying, and oil and gas extraction",0.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",22,Utilities,0.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",23,Construction,489.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",31-33,Manufacturing,2020.0
10760.0,"Alexander City, AL Micropolitan Statistical Area",42,Wholesale trade,0.0
