NAICS Code,Total Employment - 2017,MSA
56,19863,"Albuquerque, NM MSA"
61,3882,"Albuquerque, NM MSA"
62,57983,"Albuquerque, NM MSA"
71,5685,"Albuquerque, NM MSA"
72,41406,"Albuquerque, NM MSA"
81,12405,"Albuquerque, NM MSA"
99,5,"Albuquerque, NM MSA"
--,47260,"Alexandria, LA MSA"
11,179,"Alexandria, LA MSA"
21,78,"Alexandria, LA MSA"
22,0,"Alexandria, LA MSA"
23,2940,"Alexandria, LA MSA"
31-33,3175,"Alexandria, LA MSA"
42,2039,"Alexandria, LA MSA"
44-45,7733,"Alexandria, LA MSA"
48-49,989,"Alexandria, LA MSA"
51,597,"Alexandria, LA MSA"
52,1598,"Alexandria, LA MSA"
53,617,"Alexandria, LA MSA"
54,1838,"Alexandria, LA MSA"
55,348,"Alexandria, LA MSA"
56,1489,"Alexandria, LA MSA"
61,944,"Alexandria, LA MSA"
62,13650,"Alexandria, LA MSA"
71,565,"Alexandria, LA MSA"
72,5162,"Alexandria, LA MSA"
81,2519,"Alexandria, LA MSA"
--,331950,"Allentown-Bethlehem-Easton, PA-NJ MSA"
11,69,"Allentown-Bethlehem-Easton, PA-NJ MSA"
21,88,"Allentown-Bethlehem-Easton, PA-NJ MSA"
22,2858,"Allentown-Bethlehem-Easton, PA-NJ MSA"
23,11595,"Allentown-Bethlehem-Easton, PA-NJ MSA"
31-33,35824,"Allentown-Bethlehem-Easton, PA-NJ MSA"
42,25769,"Allentown-Bethlehem-Easton, PA-NJ MSA"
44-45,46081,"Allentown-Bethlehem-Easton, PA-NJ MSA"
48-49,18079,"Allentown-Bethlehem-Easton, PA-NJ MSA"
51,5715,"Allentown-Bethlehem-Easton, PA-NJ MSA"
52,11362,"Allentown-Bethlehem-Easton, PA-NJ MSA"
53,3061,"Allentown-Bethlehem-Easton, PA-NJ MSA"
54,13294,"Allentown-Bethlehem-Easton, PA-NJ MSA"
55,8313,"Allentown-Bethlehem-Easton, PA-NJ MSA"
56,20663,"Allentown-Bethlehem-Easton, PA-NJ MSA"
61,13529,"Allentown-Bethlehem-Easton, PA-NJ MSA"
62,65240,"Allentown-Bethlehem-Easton, PA-NJ MSA"
71,5750,"Allentown-Bethlehem-Easton, PA-NJ MSA"
72,30598,"Allentown-Bethlehem-Easton, PA-NJ MSA"
81,14042,"Allentown-Bethlehem-Easton, PA-NJ MSA"
99,20,"Allentown-Bethlehem-Easton, PA-NJ MSA"
--,52981,"Altoona, PA MSA"
11,16,"Altoona, PA MSA"
21,41,"Altoona, PA MSA"
22,164,"Altoona, PA MSA"
23,2298,"Altoona, PA MSA"
31-33,6787,"Altoona, PA MSA"
42,2523,"Altoona, PA MSA"
44-45,8611,"Altoona, PA MSA"
48-49,3233,"Altoona, PA MSA"
51,993,"Altoona, PA MSA"
52,1088,"Altoona, PA MSA"
53,397,"Altoona, PA MSA"
54,1799,"Altoona, PA MSA"
55,1166,"Altoona, PA MSA"
56,2643,"Altoona, PA MSA"
61,361,"Altoona, PA MSA"
62,12840,"Altoona, PA MSA"
71,687,"Altoona, PA MSA"
72,4891,"Altoona, PA MSA"
81,2439,"Altoona, PA MSA"
--,95807,"Amarillo, TX MSA"
11,66,"Amarillo, TX MSA"
21,313,"Amarillo, TX MSA"
22,1582,"Amarillo, TX MSA"
23,6744,"Amarillo, TX MSA"
31-33,10905,"Amarillo, TX MSA"
42,5416,"Amarillo, TX MSA"
44-45,14259,"Amarillo, TX MSA"
48-49,3152,"Amarillo, TX MSA"
51,1478,"Amarillo, TX MSA"
52,5589,"Amarillo, TX MSA"
53,1351,"Amarillo, TX MSA"
54,2959,"Amarillo, TX MSA"
55,1058,"Amarillo, TX MSA"
56,3620,"Amarillo, TX MSA"
61,646,"Amarillo, TX MSA"
62,17584,"Amarillo, TX MSA"
71,1163,"Amarillo, TX MSA"
72,12385,"Amarillo, TX MSA"
81,5528,"Amarillo, TX MSA"
99,9,"Amarillo, TX MSA"
--,31727,"Ames, IA MSA"
11,174,"Ames, IA MSA"
22,0,"Ames, IA MSA"
23,1781,"Ames, IA MSA"
31-33,4730,"Ames, IA MSA"
42,724,"Ames, IA MSA"
44-45,4986,"Ames, IA MSA"
48-49,385,"Ames, IA MSA"
51,1150,"Ames, IA MSA"
52,726,"Ames, IA MSA"
53,555,"Ames, IA MSA"
54,1128,"Ames, IA MSA"
55,524,"Ames, IA MSA"
56,1725,"Ames, IA MSA"
61,150,"Ames, IA MSA"
62,5727,"Ames, IA MSA"
71,544,"Ames, IA MSA"
72,4892,"Ames, IA MSA"
81,1663,"Ames, IA MSA"
--,162723,"Anchorage, AK MSA"
11,46,"Anchorage, AK MSA"
21,4935,"Anchorage, AK MSA"
22,831,"Anchorage, AK MSA"
23,11256,"Anchorage, AK MSA"
31-33,1983,"Anchorage, AK MSA"
42,6094,"Anchorage, AK MSA"
44-45,18918,"Anchorage, AK MSA"
48-49,11028,"Anchorage, AK MSA"
51,5015,"Anchorage, AK MSA"
52,5315,"Anchorage, AK MSA"
53,2735,"Anchorage, AK MSA"
54,15256,"Anchorage, AK MSA"
55,4433,"Anchorage, AK MSA"
56,13540,"Anchorage, AK MSA"
61,2091,"Anchorage, AK MSA"
62,32093,"Anchorage, AK MSA"
71,3011,"Anchorage, AK MSA"
72,17948,"Anchorage, AK MSA"
81,6188,"Anchorage, AK MSA"
99,7,"Anchorage, AK MSA"
--,152087,"Ann Arbor, MI MSA"
11,55,"Ann Arbor, MI MSA"
21,0,"Ann Arbor, MI MSA"
22,0,"Ann Arbor, MI MSA"
23,4713,"Ann Arbor, MI MSA"
31-33,15396,"Ann Arbor, MI MSA"
42,4014,"Ann Arbor, MI MSA"
44-45,17051,"Ann Arbor, MI MSA"
48-49,3174,"Ann Arbor, MI MSA"
51,6469,"Ann Arbor, MI MSA"
52,3823,"Ann Arbor, MI MSA"
53,2079,"Ann Arbor, MI MSA"
54,14350,"Ann Arbor, MI MSA"
55,4811,"Ann Arbor, MI MSA"
56,8950,"Ann Arbor, MI MSA"
61,1867,"Ann Arbor, MI MSA"
62,37895,"Ann Arbor, MI MSA"
71,2457,"Ann Arbor, MI MSA"
72,18254,"Ann Arbor, MI MSA"
81,6349,"Ann Arbor, MI MSA"
99,19,"Ann Arbor, MI MSA"
--,36301,"Anniston-Oxford, AL MSA"
11,61,"Anniston-Oxford, AL MSA"
22,191,"Anniston-Oxford, AL MSA"
23,927,"Anniston-Oxford, AL MSA"
31-33,6265,"Anniston-Oxford, AL MSA"
42,2202,"Anniston-Oxford, AL MSA"
44-45,6224,"Anniston-Oxford, AL MSA"
48-49,1048,"Anniston-Oxford, AL MSA"
51,517,"Anniston-Oxford, AL MSA"
52,974,"Anniston-Oxford, AL MSA"
53,306,"Anniston-Oxford, AL MSA"
54,898,"Anniston-Oxford, AL MSA"
55,196,"Anniston-Oxford, AL MSA"
56,2701,"Anniston-Oxford, AL MSA"
61,612,"Anniston-Oxford, AL MSA"
62,6489,"Anniston-Oxford, AL MSA"
71,167,"Anniston-Oxford, AL MSA"
72,4867,"Anniston-Oxford, AL MSA"
81,1635,"Anniston-Oxford, AL MSA"
--,115721,"Appleton, WI MSA"
11,17,"Appleton, WI MSA"
21,162,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,7423,"Appleton, WI MSA"
31-33,22762,"Appleton, WI MSA"
42,6470,"Appleton, WI MSA"
44-45,15047,"Appleton, WI MSA"
48-49,3830,"Appleton, WI MSA"
51,1891,"Appleton, WI MSA"
52,5333,"Appleton, WI MSA"
53,810,"Appleton, WI MSA"
54,3984,"Appleton, WI MSA"
55,3423,"Appleton, WI MSA"
56,10316,"Appleton, WI MSA"
61,2106,"Appleton, WI MSA"
62,14172,"Appleton, WI MSA"
71,2379,"Appleton, WI MSA"
72,10436,"Appleton, WI MSA"
81,4921,"Appleton, WI MSA"
99,4,"Appleton, WI MSA"
--,172341,"Asheville, NC MSA"
11,78,"Asheville, NC MSA"
21,122,"Asheville, NC MSA"
22,679,"Asheville, NC MSA"
23,8178,"Asheville, NC MSA"
31-33,19608,"Asheville, NC MSA"
42,6516,"Asheville, NC MSA"
44-45,28771,"Asheville, NC MSA"
48-49,3462,"Asheville, NC MSA"
51,2267,"Asheville, NC MSA"
52,3943,"Asheville, NC MSA"
53,2467,"Asheville, NC MSA"
54,6179,"Asheville, NC MSA"
55,2059,"Asheville, NC MSA"
56,8082,"Asheville, NC MSA"
61,5068,"Asheville, NC MSA"
62,37368,"Asheville, NC MSA"
71,3514,"Asheville, NC MSA"
72,25644,"Asheville, NC MSA"
81,8328,"Asheville, NC MSA"
99,8,"Asheville, NC MSA"
--,65041,"Athens-Clarke County, GA MSA"
11,57,"Athens-Clarke County, GA MSA"
21,197,"Athens-Clarke County, GA MSA"
22,276,"Athens-Clarke County, GA MSA"
23,2876,"Athens-Clarke County, GA MSA"
31-33,8206,"Athens-Clarke County, GA MSA"
42,3025,"Athens-Clarke County, GA MSA"
44-45,10619,"Athens-Clarke County, GA MSA"
48-49,1327,"Athens-Clarke County, GA MSA"
51,998,"Athens-Clarke County, GA MSA"
52,1631,"Athens-Clarke County, GA MSA"
53,1904,"Athens-Clarke County, GA MSA"
54,2611,"Athens-Clarke County, GA MSA"
55,627,"Athens-Clarke County, GA MSA"
56,3932,"Athens-Clarke County, GA MSA"
61,1163,"Athens-Clarke County, GA MSA"
62,11434,"Athens-Clarke County, GA MSA"
71,1047,"Athens-Clarke County, GA MSA"
72,10000,"Athens-Clarke County, GA MSA"
81,3110,"Athens-Clarke County, GA MSA"
99,1,"Athens-Clarke County, GA MSA"
--,2352106,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,595,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,2001,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,13531,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,120670,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,150781,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,145944,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,273901,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,125775,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,108905,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,118677,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,50478,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,204564,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,120174,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,178006,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,60382,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,277465,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,36023,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,262555,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,101516,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,163,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,103653,"Atlantic City-Hammonton, NJ MSA"
11,169,"Atlantic City-Hammonton, NJ MSA"
21,16,"Atlantic City-Hammonton, NJ MSA"
22,1291,"Atlantic City-Hammonton, NJ MSA"
23,4922,"Atlantic City-Hammonton, NJ MSA"
31-33,1928,"Atlantic City-Hammonton, NJ MSA"
42,2406,"Atlantic City-Hammonton, NJ MSA"
44-45,15874,"Atlantic City-Hammonton, NJ MSA"
48-49,2772,"Atlantic City-Hammonton, NJ MSA"
51,1105,"Atlantic City-Hammonton, NJ MSA"
52,2300,"Atlantic City-Hammonton, NJ MSA"
53,1317,"Atlantic City-Hammonton, NJ MSA"
54,4361,"Atlantic City-Hammonton, NJ MSA"
55,1166,"Atlantic City-Hammonton, NJ MSA"
56,3224,"Atlantic City-Hammonton, NJ MSA"
61,1156,"Atlantic City-Hammonton, NJ MSA"
62,19064,"Atlantic City-Hammonton, NJ MSA"
71,1504,"Atlantic City-Hammonton, NJ MSA"
72,34821,"Atlantic City-Hammonton, NJ MSA"
81,4244,"Atlantic City-Hammonton, NJ MSA"
99,13,"Atlantic City-Hammonton, NJ MSA"
--,46327,"Auburn-Opelika, AL MSA"
11,79,"Auburn-Opelika, AL MSA"
22,241,"Auburn-Opelika, AL MSA"
23,2382,"Auburn-Opelika, AL MSA"
31-33,7424,"Auburn-Opelika, AL MSA"
42,1090,"Auburn-Opelika, AL MSA"
44-45,7167,"Auburn-Opelika, AL MSA"
48-49,2320,"Auburn-Opelika, AL MSA"
51,866,"Auburn-Opelika, AL MSA"
52,1103,"Auburn-Opelika, AL MSA"
53,602,"Auburn-Opelika, AL MSA"
54,1350,"Auburn-Opelika, AL MSA"
55,99,"Auburn-Opelika, AL MSA"
56,3863,"Auburn-Opelika, AL MSA"
61,383,"Auburn-Opelika, AL MSA"
62,6647,"Auburn-Opelika, AL MSA"
71,539,"Auburn-Opelika, AL MSA"
72,8155,"Auburn-Opelika, AL MSA"
81,1967,"Auburn-Opelika, AL MSA"
--,187081,"Augusta-Richmond County, GA-SC MSA"
11,467,"Augusta-Richmond County, GA-SC MSA"
21,328,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,8948,"Augusta-Richmond County, GA-SC MSA"
31-33,21708,"Augusta-Richmond County, GA-SC MSA"
42,5818,"Augusta-Richmond County, GA-SC MSA"
44-45,26918,"Augusta-Richmond County, GA-SC MSA"
48-49,6946,"Augusta-Richmond County, GA-SC MSA"
51,3262,"Augusta-Richmond County, GA-SC MSA"
52,4227,"Augusta-Richmond County, GA-SC MSA"
53,1980,"Augusta-Richmond County, GA-SC MSA"
54,11502,"Augusta-Richmond County, GA-SC MSA"
55,1370,"Augusta-Richmond County, GA-SC MSA"
56,17025,"Augusta-Richmond County, GA-SC MSA"
61,2664,"Augusta-Richmond County, GA-SC MSA"
62,37029,"Augusta-Richmond County, GA-SC MSA"
71,3158,"Augusta-Richmond County, GA-SC MSA"
72,22047,"Augusta-Richmond County, GA-SC MSA"
81,8173,"Augusta-Richmond County, GA-SC MSA"
99,5,"Augusta-Richmond County, GA-SC MSA"
--,836997,"Austin-Round Rock-Georgetown, TX MSA"
11,98,"Austin-Round Rock-Georgetown, TX MSA"
21,1952,"Austin-Round Rock-Georgetown, TX MSA"
22,2805,"Austin-Round Rock-Georgetown, TX MSA"
23,57778,"Austin-Round Rock-Georgetown, TX MSA"
31-33,39752,"Austin-Round Rock-Georgetown, TX MSA"
42,37477,"Austin-Round Rock-Georgetown, TX MSA"
44-45,109402,"Austin-Round Rock-Georgetown, TX MSA"
48-49,18230,"Austin-Round Rock-Georgetown, TX MSA"
51,39192,"Austin-Round Rock-Georgetown, TX MSA"
52,37398,"Austin-Round Rock-Georgetown, TX MSA"
53,19224,"Austin-Round Rock-Georgetown, TX MSA"
54,105510,"Austin-Round Rock-Georgetown, TX MSA"
55,16981,"Austin-Round Rock-Georgetown, TX MSA"
56,56928,"Austin-Round Rock-Georgetown, TX MSA"
61,19427,"Austin-Round Rock-Georgetown, TX MSA"
62,103356,"Austin-Round Rock-Georgetown, TX MSA"
71,16666,"Austin-Round Rock-Georgetown, TX MSA"
72,115075,"Austin-Round Rock-Georgetown, TX MSA"
81,39691,"Austin-Round Rock-Georgetown, TX MSA"
99,55,"Austin-Round Rock-Georgetown, TX MSA"
--,189762,"Bakersfield, CA MSA"
11,3955,"Bakersfield, CA MSA"
21,6807,"Bakersfield, CA MSA"
22,1346,"Bakersfield, CA MSA"
23,12556,"Bakersfield, CA MSA"
31-33,12636,"Bakersfield, CA MSA"
42,8960,"Bakersfield, CA MSA"
44-45,31298,"Bakersfield, CA MSA"
48-49,9664,"Bakersfield, CA MSA"
51,3042,"Bakersfield, CA MSA"
52,5819,"Bakersfield, CA MSA"
53,3474,"Bakersfield, CA MSA"
54,9439,"Bakersfield, CA MSA"
55,2379,"Bakersfield, CA MSA"
56,12176,"Bakersfield, CA MSA"
61,2072,"Bakersfield, CA MSA"
62,29530,"Bakersfield, CA MSA"
71,2565,"Bakersfield, CA MSA"
72,23610,"Bakersfield, CA MSA"
81,8400,"Bakersfield, CA MSA"
99,34,"Bakersfield, CA MSA"
--,1181547,"Baltimore-Columbia-Towson, MD MSA"
11,363,"Baltimore-Columbia-Towson, MD MSA"
21,470,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,69639,"Baltimore-Columbia-Towson, MD MSA"
31-33,54647,"Baltimore-Columbia-Towson, MD MSA"
42,51117,"Baltimore-Columbia-Towson, MD MSA"
44-45,141442,"Baltimore-Columbia-Towson, MD MSA"
48-49,42049,"Baltimore-Columbia-Towson, MD MSA"
51,23207,"Baltimore-Columbia-Towson, MD MSA"
52,54815,"Baltimore-Columbia-Towson, MD MSA"
53,22052,"Baltimore-Columbia-Towson, MD MSA"
54,135705,"Baltimore-Columbia-Towson, MD MSA"
55,36805,"Baltimore-Columbia-Towson, MD MSA"
56,80815,"Baltimore-Columbia-Towson, MD MSA"
61,59491,"Baltimore-Columbia-Towson, MD MSA"
62,205057,"Baltimore-Columbia-Towson, MD MSA"
71,22969,"Baltimore-Columbia-Towson, MD MSA"
72,120116,"Baltimore-Columbia-Towson, MD MSA"
81,55185,"Baltimore-Columbia-Towson, MD MSA"
99,55,"Baltimore-Columbia-Towson, MD MSA"
--,56958,"Bangor, ME MSA"
11,631,"Bangor, ME MSA"
22,595,"Bangor, ME MSA"
23,2661,"Bangor, ME MSA"
31-33,3134,"Bangor, ME MSA"
42,2245,"Bangor, ME MSA"
44-45,10685,"Bangor, ME MSA"
48-49,2567,"Bangor, ME MSA"
51,1214,"Bangor, ME MSA"
52,1942,"Bangor, ME MSA"
53,892,"Bangor, ME MSA"
54,1736,"Bangor, ME MSA"
55,1326,"Bangor, ME MSA"
56,2620,"Bangor, ME MSA"
61,1664,"Bangor, ME MSA"
62,14639,"Bangor, ME MSA"
71,574,"Bangor, ME MSA"
72,5980,"Bangor, ME MSA"
81,1850,"Bangor, ME MSA"
--,78050,"Barnstable Town, MA MSA"
11,124,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,262,"Barnstable Town, MA MSA"
23,5535,"Barnstable Town, MA MSA"
31-33,2098,"Barnstable Town, MA MSA"
42,1435,"Barnstable Town, MA MSA"
44-45,15780,"Barnstable Town, MA MSA"
48-49,2332,"Barnstable Town, MA MSA"
51,1382,"Barnstable Town, MA MSA"
52,2217,"Barnstable Town, MA MSA"
53,1449,"Barnstable Town, MA MSA"
54,4786,"Barnstable Town, MA MSA"
55,1087,"Barnstable Town, MA MSA"
56,3491,"Barnstable Town, MA MSA"
61,1561,"Barnstable Town, MA MSA"
62,16467,"Barnstable Town, MA MSA"
71,1969,"Barnstable Town, MA MSA"
72,12044,"Barnstable Town, MA MSA"
81,3942,"Barnstable Town, MA MSA"
99,37,"Barnstable Town, MA MSA"
--,343895,"Baton Rouge, LA MSA"
11,367,"Baton Rouge, LA MSA"
21,871,"Baton Rouge, LA MSA"
22,2495,"Baton Rouge, LA MSA"
23,59386,"Baton Rouge, LA MSA"
31-33,25895,"Baton Rouge, LA MSA"
42,13354,"Baton Rouge, LA MSA"
44-45,44449,"Baton Rouge, LA MSA"
48-49,9091,"Baton Rouge, LA MSA"
51,5923,"Baton Rouge, LA MSA"
52,14510,"Baton Rouge, LA MSA"
53,4912,"Baton Rouge, LA MSA"
54,24259,"Baton Rouge, LA MSA"
55,9492,"Baton Rouge, LA MSA"
56,16682,"Baton Rouge, LA MSA"
61,6118,"Baton Rouge, LA MSA"
62,48087,"Baton Rouge, LA MSA"
71,4282,"Baton Rouge, LA MSA"
72,36688,"Baton Rouge, LA MSA"
81,17019,"Baton Rouge, LA MSA"
99,15,"Baton Rouge, LA MSA"
--,53335,"Battle Creek, MI MSA"
11,1,"Battle Creek, MI MSA"
21,40,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1211,"Battle Creek, MI MSA"
31-33,14338,"Battle Creek, MI MSA"
42,1029,"Battle Creek, MI MSA"
44-45,6104,"Battle Creek, MI MSA"
48-49,1701,"Battle Creek, MI MSA"
51,965,"Battle Creek, MI MSA"
52,1064,"Battle Creek, MI MSA"
53,396,"Battle Creek, MI MSA"
54,2717,"Battle Creek, MI MSA"
55,0,"Battle Creek, MI MSA"
56,1842,"Battle Creek, MI MSA"
61,1196,"Battle Creek, MI MSA"
62,9491,"Battle Creek, MI MSA"
71,548,"Battle Creek, MI MSA"
72,6754,"Battle Creek, MI MSA"
81,2022,"Battle Creek, MI MSA"
99,2,"Battle Creek, MI MSA"
--,29870,"Bay City, MI MSA"
21,41,"Bay City, MI MSA"
23,983,"Bay City, MI MSA"
31-33,4046,"Bay City, MI MSA"
42,1346,"Bay City, MI MSA"
44-45,5227,"Bay City, MI MSA"
48-49,414,"Bay City, MI MSA"
51,292,"Bay City, MI MSA"
52,958,"Bay City, MI MSA"
53,181,"Bay City, MI MSA"
54,1176,"Bay City, MI MSA"
55,1208,"Bay City, MI MSA"
56,763,"Bay City, MI MSA"
61,198,"Bay City, MI MSA"
62,6927,"Bay City, MI MSA"
71,328,"Bay City, MI MSA"
72,3773,"Bay City, MI MSA"
81,1578,"Bay City, MI MSA"
99,0,"Bay City, MI MSA"
--,133074,"Beaumont-Port Arthur, TX MSA"
11,183,"Beaumont-Port Arthur, TX MSA"
21,725,"Beaumont-Port Arthur, TX MSA"
22,650,"Beaumont-Port Arthur, TX MSA"
23,14672,"Beaumont-Port Arthur, TX MSA"
31-33,19030,"Beaumont-Port Arthur, TX MSA"
42,4685,"Beaumont-Port Arthur, TX MSA"
44-45,19402,"Beaumont-Port Arthur, TX MSA"
48-49,4376,"Beaumont-Port Arthur, TX MSA"
51,1372,"Beaumont-Port Arthur, TX MSA"
52,3479,"Beaumont-Port Arthur, TX MSA"
53,2449,"Beaumont-Port Arthur, TX MSA"
54,7251,"Beaumont-Port Arthur, TX MSA"
55,2592,"Beaumont-Port Arthur, TX MSA"
56,7622,"Beaumont-Port Arthur, TX MSA"
61,1051,"Beaumont-Port Arthur, TX MSA"
62,20632,"Beaumont-Port Arthur, TX MSA"
71,1190,"Beaumont-Port Arthur, TX MSA"
72,14030,"Beaumont-Port Arthur, TX MSA"
81,7669,"Beaumont-Port Arthur, TX MSA"
99,14,"Beaumont-Port Arthur, TX MSA"
--,33038,"Beckley, WV MSA"
11,47,"Beckley, WV MSA"
21,1803,"Beckley, WV MSA"
22,233,"Beckley, WV MSA"
23,1126,"Beckley, WV MSA"
31-33,1051,"Beckley, WV MSA"
42,1271,"Beckley, WV MSA"
44-45,6257,"Beckley, WV MSA"
48-49,668,"Beckley, WV MSA"
51,572,"Beckley, WV MSA"
52,760,"Beckley, WV MSA"
53,422,"Beckley, WV MSA"
54,918,"Beckley, WV MSA"
55,245,"Beckley, WV MSA"
56,1869,"Beckley, WV MSA"
61,294,"Beckley, WV MSA"
62,9045,"Beckley, WV MSA"
71,461,"Beckley, WV MSA"
72,4440,"Beckley, WV MSA"
81,1555,"Beckley, WV MSA"
--,75103,"Bellingham, WA MSA"
11,281,"Bellingham, WA MSA"
21,142,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,7580,"Bellingham, WA MSA"
31-33,10302,"Bellingham, WA MSA"
42,3263,"Bellingham, WA MSA"
44-45,10983,"Bellingham, WA MSA"
48-49,2448,"Bellingham, WA MSA"
51,1743,"Bellingham, WA MSA"
52,2242,"Bellingham, WA MSA"
53,1392,"Bellingham, WA MSA"
54,3612,"Bellingham, WA MSA"
55,684,"Bellingham, WA MSA"
56,3544,"Bellingham, WA MSA"
61,1333,"Bellingham, WA MSA"
62,10902,"Bellingham, WA MSA"
71,1726,"Bellingham, WA MSA"
72,8921,"Bellingham, WA MSA"
81,3787,"Bellingham, WA MSA"
99,14,"Bellingham, WA MSA"
--,68342,"Bend, OR MSA"
11,172,"Bend, OR MSA"
21,75,"Bend, OR MSA"
22,348,"Bend, OR MSA"
23,6001,"Bend, OR MSA"
31-33,5126,"Bend, OR MSA"
42,1404,"Bend, OR MSA"
44-45,11334,"Bend, OR MSA"
48-49,1513,"Bend, OR MSA"
51,2343,"Bend, OR MSA"
52,2188,"Bend, OR MSA"
53,1286,"Bend, OR MSA"
54,3484,"Bend, OR MSA"
55,343,"Bend, OR MSA"
56,4579,"Bend, OR MSA"
61,897,"Bend, OR MSA"
62,11921,"Bend, OR MSA"
71,2170,"Bend, OR MSA"
72,10240,"Bend, OR MSA"
81,2894,"Bend, OR MSA"
99,24,"Bend, OR MSA"
--,71695,"Billings, MT MSA"
11,75,"Billings, MT MSA"
21,439,"Billings, MT MSA"
22,327,"Billings, MT MSA"
