NAICS Code,Total Employment - 2006,MSA
72,15160.0,"Anchorage, AK MSA"
81,6432.0,"Anchorage, AK MSA"
99,29.0,"Anchorage, AK MSA"
--,149581.0,"Ann Arbor, MI MSA"
11,31.0,"Ann Arbor, MI MSA"
21,29.0,"Ann Arbor, MI MSA"
22,1386.0,"Ann Arbor, MI MSA"
23,5743.0,"Ann Arbor, MI MSA"
31-33,19752.0,"Ann Arbor, MI MSA"
42,4364.0,"Ann Arbor, MI MSA"
44-45,18086.0,"Ann Arbor, MI MSA"
48-49,3177.0,"Ann Arbor, MI MSA"
51,5394.0,"Ann Arbor, MI MSA"
52,4108.0,"Ann Arbor, MI MSA"
53,2754.0,"Ann Arbor, MI MSA"
54,15332.0,"Ann Arbor, MI MSA"
55,3963.0,"Ann Arbor, MI MSA"
56,11179.0,"Ann Arbor, MI MSA"
61,2449.0,"Ann Arbor, MI MSA"
62,30519.0,"Ann Arbor, MI MSA"
71,2032.0,"Ann Arbor, MI MSA"
72,13832.0,"Ann Arbor, MI MSA"
81,5315.0,"Ann Arbor, MI MSA"
99,136.0,"Ann Arbor, MI MSA"
--,42071.0,"Anniston-Oxford, AL MSA"
23,1481.0,"Anniston-Oxford, AL MSA"
31-33,8198.0,"Anniston-Oxford, AL MSA"
42,1864.0,"Anniston-Oxford, AL MSA"
44-45,6621.0,"Anniston-Oxford, AL MSA"
48-49,1845.0,"Anniston-Oxford, AL MSA"
51,759.0,"Anniston-Oxford, AL MSA"
52,898.0,"Anniston-Oxford, AL MSA"
53,440.0,"Anniston-Oxford, AL MSA"
54,1826.0,"Anniston-Oxford, AL MSA"
55,150.0,"Anniston-Oxford, AL MSA"
56,3023.0,"Anniston-Oxford, AL MSA"
61,623.0,"Anniston-Oxford, AL MSA"
62,6682.0,"Anniston-Oxford, AL MSA"
71,293.0,"Anniston-Oxford, AL MSA"
72,4858.0,"Anniston-Oxford, AL MSA"
81,2147.0,"Anniston-Oxford, AL MSA"
--,108806.0,"Appleton, WI MSA"
23,7405.0,"Appleton, WI MSA"
31-33,23248.0,"Appleton, WI MSA"
42,5396.0,"Appleton, WI MSA"
44-45,15319.0,"Appleton, WI MSA"
48-49,3542.0,"Appleton, WI MSA"
51,1914.0,"Appleton, WI MSA"
52,6510.0,"Appleton, WI MSA"
53,790.0,"Appleton, WI MSA"
54,4007.0,"Appleton, WI MSA"
56,8204.0,"Appleton, WI MSA"
62,11138.0,"Appleton, WI MSA"
71,891.0,"Appleton, WI MSA"
72,9383.0,"Appleton, WI MSA"
81,5586.0,"Appleton, WI MSA"
--,153472.0,"Asheville, NC MSA"
23,11213.0,"Asheville, NC MSA"
31-33,20526.0,"Asheville, NC MSA"
42,5146.0,"Asheville, NC MSA"
44-45,23840.0,"Asheville, NC MSA"
62,29837.0,"Asheville, NC MSA"
81,8199.0,"Asheville, NC MSA"
--,57600.0,"Athens-Clarke County, GA MSA"
23,2793.0,"Athens-Clarke County, GA MSA"
31-33,8490.0,"Athens-Clarke County, GA MSA"
42,2460.0,"Athens-Clarke County, GA MSA"
44-45,9830.0,"Athens-Clarke County, GA MSA"
52,1623.0,"Athens-Clarke County, GA MSA"
53,1116.0,"Athens-Clarke County, GA MSA"
54,2154.0,"Athens-Clarke County, GA MSA"
56,3939.0,"Athens-Clarke County, GA MSA"
62,9466.0,"Athens-Clarke County, GA MSA"
72,7807.0,"Athens-Clarke County, GA MSA"
99,14.0,"Athens-Clarke County, GA MSA"
--,2204005.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,557.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,11940.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,138549.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,165063.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,267545.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,125749.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,215803.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,207879.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,27741.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,208729.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,488.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,129842.0,"Atlantic City-Hammonton, NJ MSA"
22,697.0,"Atlantic City-Hammonton, NJ MSA"
23,6928.0,"Atlantic City-Hammonton, NJ MSA"
31-33,3852.0,"Atlantic City-Hammonton, NJ MSA"
42,3370.0,"Atlantic City-Hammonton, NJ MSA"
44-45,16571.0,"Atlantic City-Hammonton, NJ MSA"
48-49,2163.0,"Atlantic City-Hammonton, NJ MSA"
51,1289.0,"Atlantic City-Hammonton, NJ MSA"
52,3024.0,"Atlantic City-Hammonton, NJ MSA"
53,2021.0,"Atlantic City-Hammonton, NJ MSA"
54,4950.0,"Atlantic City-Hammonton, NJ MSA"
55,689.0,"Atlantic City-Hammonton, NJ MSA"
56,4275.0,"Atlantic City-Hammonton, NJ MSA"
61,920.0,"Atlantic City-Hammonton, NJ MSA"
62,16227.0,"Atlantic City-Hammonton, NJ MSA"
71,1624.0,"Atlantic City-Hammonton, NJ MSA"
72,56773.0,"Atlantic City-Hammonton, NJ MSA"
81,4274.0,"Atlantic City-Hammonton, NJ MSA"
--,39325.0,"Auburn-Opelika, AL MSA"
21,84.0,"Auburn-Opelika, AL MSA"
23,2734.0,"Auburn-Opelika, AL MSA"
31-33,8095.0,"Auburn-Opelika, AL MSA"
42,944.0,"Auburn-Opelika, AL MSA"
44-45,6447.0,"Auburn-Opelika, AL MSA"
48-49,1638.0,"Auburn-Opelika, AL MSA"
51,537.0,"Auburn-Opelika, AL MSA"
52,874.0,"Auburn-Opelika, AL MSA"
53,544.0,"Auburn-Opelika, AL MSA"
54,1308.0,"Auburn-Opelika, AL MSA"
55,99.0,"Auburn-Opelika, AL MSA"
56,2735.0,"Auburn-Opelika, AL MSA"
61,184.0,"Auburn-Opelika, AL MSA"
62,5645.0,"Auburn-Opelika, AL MSA"
71,307.0,"Auburn-Opelika, AL MSA"
72,5459.0,"Auburn-Opelika, AL MSA"
81,1525.0,"Auburn-Opelika, AL MSA"
99,4.0,"Auburn-Opelika, AL MSA"
--,179477.0,"Augusta-Richmond County, GA-SC MSA"
22,1592.0,"Augusta-Richmond County, GA-SC MSA"
23,10726.0,"Augusta-Richmond County, GA-SC MSA"
31-33,34306.0,"Augusta-Richmond County, GA-SC MSA"
42,4901.0,"Augusta-Richmond County, GA-SC MSA"
44-45,25915.0,"Augusta-Richmond County, GA-SC MSA"
52,5113.0,"Augusta-Richmond County, GA-SC MSA"
53,2778.0,"Augusta-Richmond County, GA-SC MSA"
54,7836.0,"Augusta-Richmond County, GA-SC MSA"
56,14404.0,"Augusta-Richmond County, GA-SC MSA"
62,29744.0,"Augusta-Richmond County, GA-SC MSA"
72,18198.0,"Augusta-Richmond County, GA-SC MSA"
81,8027.0,"Augusta-Richmond County, GA-SC MSA"
--,609646.0,"Austin-Round Rock-Georgetown, TX MSA"
21,1439.0,"Austin-Round Rock-Georgetown, TX MSA"
23,41128.0,"Austin-Round Rock-Georgetown, TX MSA"
31-33,50637.0,"Austin-Round Rock-Georgetown, TX MSA"
42,39017.0,"Austin-Round Rock-Georgetown, TX MSA"
44-45,82717.0,"Austin-Round Rock-Georgetown, TX MSA"
48-49,11020.0,"Austin-Round Rock-Georgetown, TX MSA"
51,24084.0,"Austin-Round Rock-Georgetown, TX MSA"
52,31350.0,"Austin-Round Rock-Georgetown, TX MSA"
53,14400.0,"Austin-Round Rock-Georgetown, TX MSA"
54,59719.0,"Austin-Round Rock-Georgetown, TX MSA"
56,51199.0,"Austin-Round Rock-Georgetown, TX MSA"
62,67120.0,"Austin-Round Rock-Georgetown, TX MSA"
72,67745.0,"Austin-Round Rock-Georgetown, TX MSA"
81,31873.0,"Austin-Round Rock-Georgetown, TX MSA"
--,183412.0,"Bakersfield, CA MSA"
21,5083.0,"Bakersfield, CA MSA"
22,1514.0,"Bakersfield, CA MSA"
23,20416.0,"Bakersfield, CA MSA"
31-33,13722.0,"Bakersfield, CA MSA"
42,8001.0,"Bakersfield, CA MSA"
44-45,30431.0,"Bakersfield, CA MSA"
48-49,6678.0,"Bakersfield, CA MSA"
51,3100.0,"Bakersfield, CA MSA"
52,6867.0,"Bakersfield, CA MSA"
53,3656.0,"Bakersfield, CA MSA"
54,9764.0,"Bakersfield, CA MSA"
55,1795.0,"Bakersfield, CA MSA"
56,12439.0,"Bakersfield, CA MSA"
61,1914.0,"Bakersfield, CA MSA"
62,24378.0,"Bakersfield, CA MSA"
71,2679.0,"Bakersfield, CA MSA"
72,19556.0,"Bakersfield, CA MSA"
81,7947.0,"Bakersfield, CA MSA"
--,1120924.0,"Baltimore-Columbia-Towson, MD MSA"
23,83945.0,"Baltimore-Columbia-Towson, MD MSA"
31-33,71842.0,"Baltimore-Columbia-Towson, MD MSA"
42,54251.0,"Baltimore-Columbia-Towson, MD MSA"
44-45,146645.0,"Baltimore-Columbia-Towson, MD MSA"
48-49,39962.0,"Baltimore-Columbia-Towson, MD MSA"
51,23328.0,"Baltimore-Columbia-Towson, MD MSA"
52,67185.0,"Baltimore-Columbia-Towson, MD MSA"
54,100271.0,"Baltimore-Columbia-Towson, MD MSA"
55,29887.0,"Baltimore-Columbia-Towson, MD MSA"
56,79763.0,"Baltimore-Columbia-Towson, MD MSA"
62,171593.0,"Baltimore-Columbia-Towson, MD MSA"
71,18853.0,"Baltimore-Columbia-Towson, MD MSA"
72,97869.0,"Baltimore-Columbia-Towson, MD MSA"
81,59374.0,"Baltimore-Columbia-Towson, MD MSA"
--,60078.0,"Bangor, ME MSA"
11,929.0,"Bangor, ME MSA"
22,344.0,"Bangor, ME MSA"
23,2768.0,"Bangor, ME MSA"
31-33,4522.0,"Bangor, ME MSA"
42,2445.0,"Bangor, ME MSA"
44-45,11192.0,"Bangor, ME MSA"
48-49,2846.0,"Bangor, ME MSA"
51,1533.0,"Bangor, ME MSA"
52,1875.0,"Bangor, ME MSA"
53,817.0,"Bangor, ME MSA"
54,2064.0,"Bangor, ME MSA"
55,1118.0,"Bangor, ME MSA"
56,3561.0,"Bangor, ME MSA"
61,924.0,"Bangor, ME MSA"
62,13914.0,"Bangor, ME MSA"
72,5640.0,"Bangor, ME MSA"
81,2815.0,"Bangor, ME MSA"
--,75544.0,"Barnstable Town, MA MSA"
11,61.0,"Barnstable Town, MA MSA"
21,88.0,"Barnstable Town, MA MSA"
22,328.0,"Barnstable Town, MA MSA"
23,5708.0,"Barnstable Town, MA MSA"
31-33,2271.0,"Barnstable Town, MA MSA"
42,1410.0,"Barnstable Town, MA MSA"
44-45,16170.0,"Barnstable Town, MA MSA"
48-49,2018.0,"Barnstable Town, MA MSA"
51,2234.0,"Barnstable Town, MA MSA"
52,2752.0,"Barnstable Town, MA MSA"
53,1609.0,"Barnstable Town, MA MSA"
54,4442.0,"Barnstable Town, MA MSA"
55,666.0,"Barnstable Town, MA MSA"
56,3672.0,"Barnstable Town, MA MSA"
61,1090.0,"Barnstable Town, MA MSA"
62,14896.0,"Barnstable Town, MA MSA"
71,1642.0,"Barnstable Town, MA MSA"
72,10298.0,"Barnstable Town, MA MSA"
81,4074.0,"Barnstable Town, MA MSA"
99,115.0,"Barnstable Town, MA MSA"
--,316414.0,"Baton Rouge, LA MSA"
11,416.0,"Baton Rouge, LA MSA"
31-33,23690.0,"Baton Rouge, LA MSA"
42,12494.0,"Baton Rouge, LA MSA"
44-45,42981.0,"Baton Rouge, LA MSA"
52,13956.0,"Baton Rouge, LA MSA"
54,19194.0,"Baton Rouge, LA MSA"
55,3902.0,"Baton Rouge, LA MSA"
62,43262.0,"Baton Rouge, LA MSA"
71,3894.0,"Baton Rouge, LA MSA"
81,16843.0,"Baton Rouge, LA MSA"
99,68.0,"Baton Rouge, LA MSA"
--,53639.0,"Battle Creek, MI MSA"
23,1217.0,"Battle Creek, MI MSA"
31-33,13627.0,"Battle Creek, MI MSA"
42,1239.0,"Battle Creek, MI MSA"
44-45,6987.0,"Battle Creek, MI MSA"
48-49,1427.0,"Battle Creek, MI MSA"
51,632.0,"Battle Creek, MI MSA"
52,2706.0,"Battle Creek, MI MSA"
53,449.0,"Battle Creek, MI MSA"
54,1190.0,"Battle Creek, MI MSA"
55,1977.0,"Battle Creek, MI MSA"
56,3862.0,"Battle Creek, MI MSA"
61,1551.0,"Battle Creek, MI MSA"
62,8999.0,"Battle Creek, MI MSA"
71,599.0,"Battle Creek, MI MSA"
72,4601.0,"Battle Creek, MI MSA"
81,2263.0,"Battle Creek, MI MSA"
99,29.0,"Battle Creek, MI MSA"
--,31884.0,"Bay City, MI MSA"
21,111.0,"Bay City, MI MSA"
23,1169.0,"Bay City, MI MSA"
31-33,3757.0,"Bay City, MI MSA"
42,1492.0,"Bay City, MI MSA"
44-45,6134.0,"Bay City, MI MSA"
48-49,285.0,"Bay City, MI MSA"
51,748.0,"Bay City, MI MSA"
52,1431.0,"Bay City, MI MSA"
53,317.0,"Bay City, MI MSA"
54,1231.0,"Bay City, MI MSA"
56,1250.0,"Bay City, MI MSA"
61,369.0,"Bay City, MI MSA"
62,5924.0,"Bay City, MI MSA"
71,271.0,"Bay City, MI MSA"
72,3910.0,"Bay City, MI MSA"
81,1759.0,"Bay City, MI MSA"
99,17.0,"Bay City, MI MSA"
--,133641.0,"Beaumont-Port Arthur, TX MSA"
21,715.0,"Beaumont-Port Arthur, TX MSA"
23,14093.0,"Beaumont-Port Arthur, TX MSA"
31-33,19076.0,"Beaumont-Port Arthur, TX MSA"
42,5197.0,"Beaumont-Port Arthur, TX MSA"
44-45,20613.0,"Beaumont-Port Arthur, TX MSA"
48-49,3677.0,"Beaumont-Port Arthur, TX MSA"
52,3448.0,"Beaumont-Port Arthur, TX MSA"
53,1756.0,"Beaumont-Port Arthur, TX MSA"
54,8120.0,"Beaumont-Port Arthur, TX MSA"
56,10068.0,"Beaumont-Port Arthur, TX MSA"
61,840.0,"Beaumont-Port Arthur, TX MSA"
62,20785.0,"Beaumont-Port Arthur, TX MSA"
71,1100.0,"Beaumont-Port Arthur, TX MSA"
72,12259.0,"Beaumont-Port Arthur, TX MSA"
81,7216.0,"Beaumont-Port Arthur, TX MSA"
--,71030.0,"Bellingham, WA MSA"
11,271.0,"Bellingham, WA MSA"
21,116.0,"Bellingham, WA MSA"
22,161.0,"Bellingham, WA MSA"
23,8367.0,"Bellingham, WA MSA"
31-33,9505.0,"Bellingham, WA MSA"
42,3936.0,"Bellingham, WA MSA"
44-45,10679.0,"Bellingham, WA MSA"
48-49,1992.0,"Bellingham, WA MSA"
51,1452.0,"Bellingham, WA MSA"
52,2716.0,"Bellingham, WA MSA"
53,1331.0,"Bellingham, WA MSA"
54,3791.0,"Bellingham, WA MSA"
55,386.0,"Bellingham, WA MSA"
56,2576.0,"Bellingham, WA MSA"
61,916.0,"Bellingham, WA MSA"
62,8909.0,"Bellingham, WA MSA"
71,1935.0,"Bellingham, WA MSA"
72,8529.0,"Bellingham, WA MSA"
81,3431.0,"Bellingham, WA MSA"
99,31.0,"Bellingham, WA MSA"
--,60467.0,"Bend, OR MSA"
11,185.0,"Bend, OR MSA"
21,62.0,"Bend, OR MSA"
22,305.0,"Bend, OR MSA"
23,7694.0,"Bend, OR MSA"
31-33,6003.0,"Bend, OR MSA"
42,1807.0,"Bend, OR MSA"
44-45,10715.0,"Bend, OR MSA"
48-49,1167.0,"Bend, OR MSA"
51,2412.0,"Bend, OR MSA"
52,2242.0,"Bend, OR MSA"
53,1817.0,"Bend, OR MSA"
54,3073.0,"Bend, OR MSA"
55,192.0,"Bend, OR MSA"
56,2585.0,"Bend, OR MSA"
61,653.0,"Bend, OR MSA"
62,7741.0,"Bend, OR MSA"
71,2282.0,"Bend, OR MSA"
72,7271.0,"Bend, OR MSA"
81,2231.0,"Bend, OR MSA"
99,30.0,"Bend, OR MSA"
--,69960.0,"Billings, MT MSA"
23,4227.0,"Billings, MT MSA"
44-45,10359.0,"Billings, MT MSA"
52,3865.0,"Billings, MT MSA"
54,8235.0,"Billings, MT MSA"
55,365.0,"Billings, MT MSA"
62,11093.0,"Billings, MT MSA"
71,1894.0,"Billings, MT MSA"
72,8325.0,"Billings, MT MSA"
--,89387.0,"Binghamton, NY MSA"
23,3369.0,"Binghamton, NY MSA"
31-33,15340.0,"Binghamton, NY MSA"
42,4784.0,"Binghamton, NY MSA"
44-45,13636.0,"Binghamton, NY MSA"
52,3469.0,"Binghamton, NY MSA"
56,5330.0,"Binghamton, NY MSA"
62,14372.0,"Binghamton, NY MSA"
72,8418.0,"Binghamton, NY MSA"
81,4038.0,"Binghamton, NY MSA"
--,468739.0,"Birmingham-Hoover, AL MSA"
23,38321.0,"Birmingham-Hoover, AL MSA"
31-33,42988.0,"Birmingham-Hoover, AL MSA"
42,28469.0,"Birmingham-Hoover, AL MSA"
44-45,63901.0,"Birmingham-Hoover, AL MSA"
48-49,11903.0,"Birmingham-Hoover, AL MSA"
52,32261.0,"Birmingham-Hoover, AL MSA"
62,64836.0,"Birmingham-Hoover, AL MSA"
72,39452.0,"Birmingham-Hoover, AL MSA"
81,27603.0,"Birmingham-Hoover, AL MSA"
--,48148.0,"Bismarck, ND MSA"
22,1137.0,"Bismarck, ND MSA"
23,3517.0,"Bismarck, ND MSA"
31-33,2763.0,"Bismarck, ND MSA"
42,2229.0,"Bismarck, ND MSA"
44-45,7440.0,"Bismarck, ND MSA"
48-49,2195.0,"Bismarck, ND MSA"
52,2553.0,"Bismarck, ND MSA"
54,2894.0,"Bismarck, ND MSA"
55,689.0,"Bismarck, ND MSA"
56,1431.0,"Bismarck, ND MSA"
61,1603.0,"Bismarck, ND MSA"
62,9801.0,"Bismarck, ND MSA"
72,4842.0,"Bismarck, ND MSA"
81,2575.0,"Bismarck, ND MSA"
--,51276.0,"Blacksburg-Christiansburg, VA MSA"
23,2113.0,"Blacksburg-Christiansburg, VA MSA"
31-33,14022.0,"Blacksburg-Christiansburg, VA MSA"
44-45,8366.0,"Blacksburg-Christiansburg, VA MSA"
48-49,1098.0,"Blacksburg-Christiansburg, VA MSA"
52,1214.0,"Blacksburg-Christiansburg, VA MSA"
53,867.0,"Blacksburg-Christiansburg, VA MSA"
54,2579.0,"Blacksburg-Christiansburg, VA MSA"
62,7003.0,"Blacksburg-Christiansburg, VA MSA"
72,5983.0,"Blacksburg-Christiansburg, VA MSA"
81,2171.0,"Blacksburg-Christiansburg, VA MSA"
--,58980.0,"Bloomington, IN MSA"
23,3461.0,"Bloomington, IN MSA"
31-33,8422.0,"Bloomington, IN MSA"
42,2567.0,"Bloomington, IN MSA"
44-45,9630.0,"Bloomington, IN MSA"
48-49,1353.0,"Bloomington, IN MSA"
52,1759.0,"Bloomington, IN MSA"
53,1213.0,"Bloomington, IN MSA"
56,2555.0,"Bloomington, IN MSA"
62,9631.0,"Bloomington, IN MSA"
72,8031.0,"Bloomington, IN MSA"
81,3641.0,"Bloomington, IN MSA"
--,238347.0,"Boise City, ID MSA"
23,27660.0,"Boise City, ID MSA"
44-45,32859.0,"Boise City, ID MSA"
55,5183.0,"Boise City, ID MSA"
72,21042.0,"Boise City, ID MSA"
--,2304956.0,"Boston-Cambridge-Newton, MA-NH MSA"
23,97420.0,"Boston-Cambridge-Newton, MA-NH MSA"
31-33,180266.0,"Boston-Cambridge-Newton, MA-NH MSA"
42,108530.0,"Boston-Cambridge-Newton, MA-NH MSA"
44-45,260256.0,"Boston-Cambridge-Newton, MA-NH MSA"
48-49,56567.0,"Boston-Cambridge-Newton, MA-NH MSA"
51,92604.0,"Boston-Cambridge-Newton, MA-NH MSA"
52,182689.0,"Boston-Cambridge-Newton, MA-NH MSA"
53,39406.0,"Boston-Cambridge-Newton, MA-NH MSA"
54,230172.0,"Boston-Cambridge-Newton, MA-NH MSA"
55,96698.0,"Boston-Cambridge-Newton, MA-NH MSA"
56,144646.0,"Boston-Cambridge-Newton, MA-NH MSA"
61,145174.0,"Boston-Cambridge-Newton, MA-NH MSA"
62,353991.0,"Boston-Cambridge-Newton, MA-NH MSA"
72,179052.0,"Boston-Cambridge-Newton, MA-NH MSA"
81,89639.0,"Boston-Cambridge-Newton, MA-NH MSA"
--,136269.0,"Boulder, CO MSA"
11,60.0,"Boulder, CO MSA"
21,212.0,"Boulder, CO MSA"
22,213.0,"Boulder, CO MSA"
23,5595.0,"Boulder, CO MSA"
31-33,15014.0,"Boulder, CO MSA"
42,4527.0,"Boulder, CO MSA"
44-45,17812.0,"Boulder, CO MSA"
48-49,1308.0,"Boulder, CO MSA"
51,7208.0,"Boulder, CO MSA"
52,4916.0,"Boulder, CO MSA"
53,2321.0,"Boulder, CO MSA"
54,27159.0,"Boulder, CO MSA"
55,1601.0,"Boulder, CO MSA"
56,6595.0,"Boulder, CO MSA"
61,2315.0,"Boulder, CO MSA"
62,16961.0,"Boulder, CO MSA"
71,2285.0,"Boulder, CO MSA"
72,14397.0,"Boulder, CO MSA"
81,5753.0,"Boulder, CO MSA"
99,17.0,"Boulder, CO MSA"
--,49521.0,"Bowling Green, KY MSA"
21,251.0,"Bowling Green, KY MSA"
23,2828.0,"Bowling Green, KY MSA"
42,2077.0,"Bowling Green, KY MSA"
44-45,8288.0,"Bowling Green, KY MSA"
52,1652.0,"Bowling Green, KY MSA"
54,1866.0,"Bowling Green, KY MSA"
56,2634.0,"Bowling Green, KY MSA"
62,7132.0,"Bowling Green, KY MSA"
72,5929.0,"Bowling Green, KY MSA"
81,1999.0,"Bowling Green, KY MSA"
--,59927.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
22,135.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
23,5666.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
31-33,1853.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
42,1517.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
44-45,12445.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
48-49,851.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
51,1462.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
52,2646.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
53,1323.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
54,3617.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
55,263.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
