NAICS Code,Total Employment - 2016,MSA
21,0,"Anniston-Oxford, AL MSA"
22,182,"Anniston-Oxford, AL MSA"
23,760,"Anniston-Oxford, AL MSA"
31-33,5985,"Anniston-Oxford, AL MSA"
42,2015,"Anniston-Oxford, AL MSA"
44-45,6561,"Anniston-Oxford, AL MSA"
48-49,1081,"Anniston-Oxford, AL MSA"
51,536,"Anniston-Oxford, AL MSA"
52,977,"Anniston-Oxford, AL MSA"
53,289,"Anniston-Oxford, AL MSA"
54,926,"Anniston-Oxford, AL MSA"
55,88,"Anniston-Oxford, AL MSA"
56,3026,"Anniston-Oxford, AL MSA"
61,595,"Anniston-Oxford, AL MSA"
62,6020,"Anniston-Oxford, AL MSA"
71,146,"Anniston-Oxford, AL MSA"
72,4831,"Anniston-Oxford, AL MSA"
81,1740,"Anniston-Oxford, AL MSA"
99,9,"Anniston-Oxford, AL MSA"
--,116043,"Appleton, WI MSA"
11,32,"Appleton, WI MSA"
21,165,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,7355,"Appleton, WI MSA"
31-33,21869,"Appleton, WI MSA"
42,5899,"Appleton, WI MSA"
44-45,14883,"Appleton, WI MSA"
48-49,4796,"Appleton, WI MSA"
51,2027,"Appleton, WI MSA"
52,6523,"Appleton, WI MSA"
53,957,"Appleton, WI MSA"
54,3984,"Appleton, WI MSA"
55,2973,"Appleton, WI MSA"
56,10347,"Appleton, WI MSA"
61,2044,"Appleton, WI MSA"
62,14099,"Appleton, WI MSA"
71,1222,"Appleton, WI MSA"
72,10385,"Appleton, WI MSA"
81,6257,"Appleton, WI MSA"
99,2,"Appleton, WI MSA"
--,167634,"Asheville, NC MSA"
11,65,"Asheville, NC MSA"
21,125,"Asheville, NC MSA"
22,665,"Asheville, NC MSA"
23,7962,"Asheville, NC MSA"
31-33,20232,"Asheville, NC MSA"
42,5841,"Asheville, NC MSA"
44-45,28208,"Asheville, NC MSA"
48-49,3823,"Asheville, NC MSA"
51,2136,"Asheville, NC MSA"
52,3885,"Asheville, NC MSA"
53,2313,"Asheville, NC MSA"
54,6012,"Asheville, NC MSA"
55,1772,"Asheville, NC MSA"
56,8666,"Asheville, NC MSA"
61,4732,"Asheville, NC MSA"
62,35373,"Asheville, NC MSA"
71,3507,"Asheville, NC MSA"
72,24199,"Asheville, NC MSA"
81,8095,"Asheville, NC MSA"
99,23,"Asheville, NC MSA"
--,62632,"Athens-Clarke County, GA MSA"
11,104,"Athens-Clarke County, GA MSA"
21,156,"Athens-Clarke County, GA MSA"
22,277,"Athens-Clarke County, GA MSA"
23,2776,"Athens-Clarke County, GA MSA"
31-33,6729,"Athens-Clarke County, GA MSA"
42,2821,"Athens-Clarke County, GA MSA"
44-45,10591,"Athens-Clarke County, GA MSA"
48-49,1238,"Athens-Clarke County, GA MSA"
51,999,"Athens-Clarke County, GA MSA"
52,1624,"Athens-Clarke County, GA MSA"
53,1759,"Athens-Clarke County, GA MSA"
54,2468,"Athens-Clarke County, GA MSA"
55,764,"Athens-Clarke County, GA MSA"
56,3390,"Athens-Clarke County, GA MSA"
61,1276,"Athens-Clarke County, GA MSA"
62,11669,"Athens-Clarke County, GA MSA"
71,1036,"Athens-Clarke County, GA MSA"
72,9840,"Athens-Clarke County, GA MSA"
81,3103,"Athens-Clarke County, GA MSA"
99,12,"Athens-Clarke County, GA MSA"
--,2310613,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,595,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1318,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,13189,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,117481,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,145157,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,153615,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,279538,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,122189,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,102270,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,117041,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,46377,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,200110,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,112164,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,179533,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,59855,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,271476,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,34796,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,253615,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,99967,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,327,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,105922,"Atlantic City-Hammonton, NJ MSA"
11,131,"Atlantic City-Hammonton, NJ MSA"
21,10,"Atlantic City-Hammonton, NJ MSA"
22,870,"Atlantic City-Hammonton, NJ MSA"
23,5238,"Atlantic City-Hammonton, NJ MSA"
31-33,1800,"Atlantic City-Hammonton, NJ MSA"
42,2496,"Atlantic City-Hammonton, NJ MSA"
44-45,15978,"Atlantic City-Hammonton, NJ MSA"
48-49,1949,"Atlantic City-Hammonton, NJ MSA"
51,1181,"Atlantic City-Hammonton, NJ MSA"
52,2377,"Atlantic City-Hammonton, NJ MSA"
53,1326,"Atlantic City-Hammonton, NJ MSA"
54,4368,"Atlantic City-Hammonton, NJ MSA"
55,1139,"Atlantic City-Hammonton, NJ MSA"
56,3484,"Atlantic City-Hammonton, NJ MSA"
61,1118,"Atlantic City-Hammonton, NJ MSA"
62,19072,"Atlantic City-Hammonton, NJ MSA"
71,1438,"Atlantic City-Hammonton, NJ MSA"
72,37546,"Atlantic City-Hammonton, NJ MSA"
81,4383,"Atlantic City-Hammonton, NJ MSA"
99,18,"Atlantic City-Hammonton, NJ MSA"
--,43945,"Auburn-Opelika, AL MSA"
11,68,"Auburn-Opelika, AL MSA"
21,49,"Auburn-Opelika, AL MSA"
22,224,"Auburn-Opelika, AL MSA"
23,2135,"Auburn-Opelika, AL MSA"
31-33,6940,"Auburn-Opelika, AL MSA"
42,872,"Auburn-Opelika, AL MSA"
44-45,7084,"Auburn-Opelika, AL MSA"
48-49,2300,"Auburn-Opelika, AL MSA"
51,773,"Auburn-Opelika, AL MSA"
52,1100,"Auburn-Opelika, AL MSA"
53,627,"Auburn-Opelika, AL MSA"
54,1608,"Auburn-Opelika, AL MSA"
55,89,"Auburn-Opelika, AL MSA"
56,3685,"Auburn-Opelika, AL MSA"
61,275,"Auburn-Opelika, AL MSA"
62,6191,"Auburn-Opelika, AL MSA"
71,438,"Auburn-Opelika, AL MSA"
72,7603,"Auburn-Opelika, AL MSA"
81,1881,"Auburn-Opelika, AL MSA"
99,3,"Auburn-Opelika, AL MSA"
--,187559,"Augusta-Richmond County, GA-SC MSA"
11,455,"Augusta-Richmond County, GA-SC MSA"
21,236,"Augusta-Richmond County, GA-SC MSA"
22,2757,"Augusta-Richmond County, GA-SC MSA"
23,8655,"Augusta-Richmond County, GA-SC MSA"
31-33,21594,"Augusta-Richmond County, GA-SC MSA"
42,6077,"Augusta-Richmond County, GA-SC MSA"
44-45,27639,"Augusta-Richmond County, GA-SC MSA"
48-49,6449,"Augusta-Richmond County, GA-SC MSA"
51,3035,"Augusta-Richmond County, GA-SC MSA"
52,4597,"Augusta-Richmond County, GA-SC MSA"
53,2163,"Augusta-Richmond County, GA-SC MSA"
54,11541,"Augusta-Richmond County, GA-SC MSA"
55,2650,"Augusta-Richmond County, GA-SC MSA"
56,17483,"Augusta-Richmond County, GA-SC MSA"
61,2569,"Augusta-Richmond County, GA-SC MSA"
62,36742,"Augusta-Richmond County, GA-SC MSA"
71,2794,"Augusta-Richmond County, GA-SC MSA"
72,21898,"Augusta-Richmond County, GA-SC MSA"
81,8208,"Augusta-Richmond County, GA-SC MSA"
99,17,"Augusta-Richmond County, GA-SC MSA"
--,808743,"Austin-Round Rock-Georgetown, TX MSA"
11,77,"Austin-Round Rock-Georgetown, TX MSA"
21,2138,"Austin-Round Rock-Georgetown, TX MSA"
22,2659,"Austin-Round Rock-Georgetown, TX MSA"
23,51680,"Austin-Round Rock-Georgetown, TX MSA"
31-33,40296,"Austin-Round Rock-Georgetown, TX MSA"
42,37402,"Austin-Round Rock-Georgetown, TX MSA"
44-45,105387,"Austin-Round Rock-Georgetown, TX MSA"
48-49,18329,"Austin-Round Rock-Georgetown, TX MSA"
51,35538,"Austin-Round Rock-Georgetown, TX MSA"
52,37432,"Austin-Round Rock-Georgetown, TX MSA"
53,18271,"Austin-Round Rock-Georgetown, TX MSA"
54,102096,"Austin-Round Rock-Georgetown, TX MSA"
55,17329,"Austin-Round Rock-Georgetown, TX MSA"
56,54753,"Austin-Round Rock-Georgetown, TX MSA"
61,19162,"Austin-Round Rock-Georgetown, TX MSA"
62,102030,"Austin-Round Rock-Georgetown, TX MSA"
71,16625,"Austin-Round Rock-Georgetown, TX MSA"
72,109272,"Austin-Round Rock-Georgetown, TX MSA"
81,38143,"Austin-Round Rock-Georgetown, TX MSA"
99,124,"Austin-Round Rock-Georgetown, TX MSA"
--,190503,"Bakersfield, CA MSA"
11,4226,"Bakersfield, CA MSA"
21,7864,"Bakersfield, CA MSA"
22,1272,"Bakersfield, CA MSA"
23,12304,"Bakersfield, CA MSA"
31-33,11832,"Bakersfield, CA MSA"
42,9393,"Bakersfield, CA MSA"
44-45,32769,"Bakersfield, CA MSA"
48-49,8192,"Bakersfield, CA MSA"
51,2772,"Bakersfield, CA MSA"
52,5802,"Bakersfield, CA MSA"
53,3833,"Bakersfield, CA MSA"
54,10631,"Bakersfield, CA MSA"
55,2371,"Bakersfield, CA MSA"
56,10852,"Bakersfield, CA MSA"
61,2048,"Bakersfield, CA MSA"
62,30127,"Bakersfield, CA MSA"
71,3232,"Bakersfield, CA MSA"
72,23189,"Bakersfield, CA MSA"
81,7752,"Bakersfield, CA MSA"
99,42,"Bakersfield, CA MSA"
--,1165540,"Baltimore-Columbia-Towson, MD MSA"
11,531,"Baltimore-Columbia-Towson, MD MSA"
21,329,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,69011,"Baltimore-Columbia-Towson, MD MSA"
31-33,52291,"Baltimore-Columbia-Towson, MD MSA"
42,51910,"Baltimore-Columbia-Towson, MD MSA"
44-45,142069,"Baltimore-Columbia-Towson, MD MSA"
48-49,41827,"Baltimore-Columbia-Towson, MD MSA"
51,23489,"Baltimore-Columbia-Towson, MD MSA"
52,54445,"Baltimore-Columbia-Towson, MD MSA"
53,22024,"Baltimore-Columbia-Towson, MD MSA"
54,137789,"Baltimore-Columbia-Towson, MD MSA"
55,33121,"Baltimore-Columbia-Towson, MD MSA"
56,79416,"Baltimore-Columbia-Towson, MD MSA"
61,59056,"Baltimore-Columbia-Towson, MD MSA"
62,200793,"Baltimore-Columbia-Towson, MD MSA"
71,20532,"Baltimore-Columbia-Towson, MD MSA"
72,117343,"Baltimore-Columbia-Towson, MD MSA"
81,54196,"Baltimore-Columbia-Towson, MD MSA"
99,143,"Baltimore-Columbia-Towson, MD MSA"
--,57622,"Bangor, ME MSA"
11,704,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,594,"Bangor, ME MSA"
23,2754,"Bangor, ME MSA"
31-33,3066,"Bangor, ME MSA"
42,1990,"Bangor, ME MSA"
44-45,11164,"Bangor, ME MSA"
48-49,2149,"Bangor, ME MSA"
51,1129,"Bangor, ME MSA"
52,1921,"Bangor, ME MSA"
53,827,"Bangor, ME MSA"
54,1789,"Bangor, ME MSA"
55,1596,"Bangor, ME MSA"
56,3010,"Bangor, ME MSA"
61,1589,"Bangor, ME MSA"
62,15015,"Bangor, ME MSA"
71,582,"Bangor, ME MSA"
72,5876,"Bangor, ME MSA"
81,1857,"Bangor, ME MSA"
99,10,"Bangor, ME MSA"
--,76683,"Barnstable Town, MA MSA"
11,95,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,266,"Barnstable Town, MA MSA"
23,5426,"Barnstable Town, MA MSA"
31-33,1957,"Barnstable Town, MA MSA"
42,1483,"Barnstable Town, MA MSA"
44-45,15886,"Barnstable Town, MA MSA"
48-49,2238,"Barnstable Town, MA MSA"
51,1254,"Barnstable Town, MA MSA"
52,2276,"Barnstable Town, MA MSA"
53,1425,"Barnstable Town, MA MSA"
54,4922,"Barnstable Town, MA MSA"
55,852,"Barnstable Town, MA MSA"
56,2944,"Barnstable Town, MA MSA"
61,1490,"Barnstable Town, MA MSA"
62,16339,"Barnstable Town, MA MSA"
71,1893,"Barnstable Town, MA MSA"
72,11918,"Barnstable Town, MA MSA"
81,3901,"Barnstable Town, MA MSA"
99,60,"Barnstable Town, MA MSA"
--,341885,"Baton Rouge, LA MSA"
11,393,"Baton Rouge, LA MSA"
21,1034,"Baton Rouge, LA MSA"
22,2487,"Baton Rouge, LA MSA"
23,55722,"Baton Rouge, LA MSA"
31-33,25252,"Baton Rouge, LA MSA"
42,13209,"Baton Rouge, LA MSA"
44-45,45730,"Baton Rouge, LA MSA"
48-49,8759,"Baton Rouge, LA MSA"
51,5518,"Baton Rouge, LA MSA"
52,14683,"Baton Rouge, LA MSA"
53,5383,"Baton Rouge, LA MSA"
54,24679,"Baton Rouge, LA MSA"
55,8175,"Baton Rouge, LA MSA"
56,18472,"Baton Rouge, LA MSA"
61,6194,"Baton Rouge, LA MSA"
62,48618,"Baton Rouge, LA MSA"
71,4548,"Baton Rouge, LA MSA"
72,36663,"Baton Rouge, LA MSA"
81,16337,"Baton Rouge, LA MSA"
99,29,"Baton Rouge, LA MSA"
--,53966,"Battle Creek, MI MSA"
11,0,"Battle Creek, MI MSA"
21,42,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1052,"Battle Creek, MI MSA"
31-33,14614,"Battle Creek, MI MSA"
42,1040,"Battle Creek, MI MSA"
44-45,6161,"Battle Creek, MI MSA"
48-49,1687,"Battle Creek, MI MSA"
51,925,"Battle Creek, MI MSA"
52,1015,"Battle Creek, MI MSA"
53,420,"Battle Creek, MI MSA"
54,2516,"Battle Creek, MI MSA"
55,0,"Battle Creek, MI MSA"
56,2408,"Battle Creek, MI MSA"
61,1313,"Battle Creek, MI MSA"
62,9228,"Battle Creek, MI MSA"
71,517,"Battle Creek, MI MSA"
72,6819,"Battle Creek, MI MSA"
81,2065,"Battle Creek, MI MSA"
99,26,"Battle Creek, MI MSA"
--,30973,"Bay City, MI MSA"
11,0,"Bay City, MI MSA"
21,91,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,993,"Bay City, MI MSA"
31-33,4090,"Bay City, MI MSA"
42,1460,"Bay City, MI MSA"
44-45,5450,"Bay City, MI MSA"
48-49,276,"Bay City, MI MSA"
51,383,"Bay City, MI MSA"
52,968,"Bay City, MI MSA"
53,202,"Bay City, MI MSA"
54,1550,"Bay City, MI MSA"
55,1246,"Bay City, MI MSA"
56,680,"Bay City, MI MSA"
61,178,"Bay City, MI MSA"
62,7257,"Bay City, MI MSA"
71,235,"Bay City, MI MSA"
72,3935,"Bay City, MI MSA"
81,1549,"Bay City, MI MSA"
99,15,"Bay City, MI MSA"
--,132787,"Beaumont-Port Arthur, TX MSA"
11,181,"Beaumont-Port Arthur, TX MSA"
21,874,"Beaumont-Port Arthur, TX MSA"
22,644,"Beaumont-Port Arthur, TX MSA"
23,14916,"Beaumont-Port Arthur, TX MSA"
31-33,20236,"Beaumont-Port Arthur, TX MSA"
42,4667,"Beaumont-Port Arthur, TX MSA"
44-45,19971,"Beaumont-Port Arthur, TX MSA"
48-49,4168,"Beaumont-Port Arthur, TX MSA"
51,1483,"Beaumont-Port Arthur, TX MSA"
52,3492,"Beaumont-Port Arthur, TX MSA"
53,2193,"Beaumont-Port Arthur, TX MSA"
54,5958,"Beaumont-Port Arthur, TX MSA"
55,2955,"Beaumont-Port Arthur, TX MSA"
56,7237,"Beaumont-Port Arthur, TX MSA"
61,954,"Beaumont-Port Arthur, TX MSA"
62,20286,"Beaumont-Port Arthur, TX MSA"
71,1114,"Beaumont-Port Arthur, TX MSA"
72,14082,"Beaumont-Port Arthur, TX MSA"
81,7366,"Beaumont-Port Arthur, TX MSA"
99,10,"Beaumont-Port Arthur, TX MSA"
--,34051,"Beckley, WV MSA"
11,50,"Beckley, WV MSA"
21,1940,"Beckley, WV MSA"
22,243,"Beckley, WV MSA"
23,1097,"Beckley, WV MSA"
31-33,1156,"Beckley, WV MSA"
42,1388,"Beckley, WV MSA"
44-45,6496,"Beckley, WV MSA"
48-49,575,"Beckley, WV MSA"
51,594,"Beckley, WV MSA"
52,770,"Beckley, WV MSA"
53,378,"Beckley, WV MSA"
54,1062,"Beckley, WV MSA"
55,300,"Beckley, WV MSA"
56,1940,"Beckley, WV MSA"
61,288,"Beckley, WV MSA"
62,9191,"Beckley, WV MSA"
71,464,"Beckley, WV MSA"
72,4497,"Beckley, WV MSA"
81,1618,"Beckley, WV MSA"
99,0,"Beckley, WV MSA"
--,74548,"Bellingham, WA MSA"
11,325,"Bellingham, WA MSA"
21,48,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,6791,"Bellingham, WA MSA"
31-33,10326,"Bellingham, WA MSA"
42,3539,"Bellingham, WA MSA"
44-45,11683,"Bellingham, WA MSA"
48-49,2471,"Bellingham, WA MSA"
51,1861,"Bellingham, WA MSA"
52,2348,"Bellingham, WA MSA"
53,1424,"Bellingham, WA MSA"
54,3460,"Bellingham, WA MSA"
55,721,"Bellingham, WA MSA"
56,3314,"Bellingham, WA MSA"
61,1359,"Bellingham, WA MSA"
62,10368,"Bellingham, WA MSA"
71,1875,"Bellingham, WA MSA"
72,8880,"Bellingham, WA MSA"
81,3590,"Bellingham, WA MSA"
99,21,"Bellingham, WA MSA"
--,64536,"Bend, OR MSA"
11,194,"Bend, OR MSA"
21,69,"Bend, OR MSA"
22,347,"Bend, OR MSA"
23,5577,"Bend, OR MSA"
31-33,4739,"Bend, OR MSA"
42,1542,"Bend, OR MSA"
44-45,10796,"Bend, OR MSA"
48-49,1832,"Bend, OR MSA"
51,1975,"Bend, OR MSA"
52,2123,"Bend, OR MSA"
