State,NAICS Code,NAICS Description,Total Employment
Alaska,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
Alaska,99,Unclassified,[e]
Arizona,--,Total,1941599
Arizona,11,"Agriculture, forestry, fishing, & hunting",1823
Arizona,21,Mining,10008
Arizona,22,Utilities,10075
Arizona,23,Construction,168416
Arizona,31-33,Manufacturing,194217
Arizona,42,Wholesale trade,87975
Arizona,44-45,Retail Trade,265812
Arizona,48-49,Transportation & Warehousing,73585
Arizona,51,Information,57983
Arizona,52,Finance & insurance,112814
Arizona,53,Real estate & rental & leasing,41625
Arizona,54,"Professional, scientific, & technical services",117366
Arizona,55,Management of companies & enterprises,42042
Arizona,56,Administrative & support & waste management & remediation serv,189748
Arizona,61,Educational services,27103
Arizona,62,Health care & social assistance,200305
Arizona,71,"Arts, entertainment, & recreation",35016
Arizona,72,Accommodation & foodservices,205693
Arizona,81,Other services (except public administration),80803
Arizona,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",17552
Arizona,99,Unclassified,1638
Arkansas,--,Total,995521
Arkansas,11,"Agriculture, forestry, fishing, & hunting",6144
Arkansas,21,Mining,3446
Arkansas,22,Utilities,7837
Arkansas,23,Construction,43998
Arkansas,31-33,Manufacturing,228671
Arkansas,42,Wholesale trade,43532
Arkansas,44-45,Retail Trade,136513
Arkansas,48-49,Transportation & Warehousing,43379
Arkansas,51,Information,29728
Arkansas,52,Finance & insurance,34376
Arkansas,53,Real estate & rental & leasing,12108
Arkansas,54,"Professional, scientific, & technical services",31999
Arkansas,55,Management of companies & enterprises,20893
Arkansas,56,Administrative & support & waste management & remediation serv,63007
Arkansas,61,Educational services,11419
Arkansas,62,Health care & social assistance,133950
Arkansas,71,"Arts, entertainment, & recreation",8071
Arkansas,72,Accommodation & foodservices,76932
Arkansas,81,Other services (except public administration),41762
Arkansas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",17118
Arkansas,99,Unclassified,638
California,--,Total,13239616
California,11,"Agriculture, forestry, fishing, & hunting",26577
California,21,Mining,23068
California,22,Utilities,46250
California,23,Construction,795840
California,31-33,Manufacturing,1740754
California,42,Wholesale trade,829917
California,44-45,Retail Trade,1531595
California,48-49,Transportation & Warehousing,421195
California,51,Information,565276
California,52,Finance & insurance,649558
California,53,Real estate & rental & leasing,288923
California,54,"Professional, scientific, & technical services",1177669
California,55,Management of companies & enterprises,297552
California,56,Administrative & support & waste management & remediation serv,1108895
California,61,Educational services,278019
California,62,Health care & social assistance,1374627
California,71,"Arts, entertainment, & recreation",261092
California,72,Accommodation & foodservices,1137789
California,81,Other services (except public administration),566856
California,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",103770
California,99,Unclassified,14394
Colorado,--,Total,1986570
Colorado,11,"Agriculture, forestry, fishing, & hunting",1231
Colorado,21,Mining,12784
Colorado,22,Utilities,7204
Colorado,23,Construction,161531
Colorado,31-33,Manufacturing,162364
Colorado,42,Wholesale trade,99349
Colorado,44-45,Retail Trade,260536
Colorado,48-49,Transportation & Warehousing,59553
Colorado,51,Information,114503
Colorado,52,Finance & insurance,105924
Colorado,53,Real estate & rental & leasing,45805
Colorado,54,"Professional, scientific, & technical services",149387
Colorado,55,Management of companies & enterprises,39212
Colorado,56,Administrative & support & waste management & remediation serv,185708
Colorado,61,Educational services,29933
Colorado,62,Health care & social assistance,196461
Colorado,71,"Arts, entertainment, & recreation",40508
Colorado,72,Accommodation & foodservices,206313
Colorado,81,Other services (except public administration),91473
Colorado,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",15038
Colorado,99,Unclassified,1753
Connecticut,--,Total,1555214
Connecticut,11,"Agriculture, forestry, fishing, & hunting",575
Connecticut,21,Mining,576
Connecticut,22,Utilities,10928
Connecticut,23,Construction,67404
Connecticut,31-33,Manufacturing,233167
Connecticut,42,Wholesale trade,78670
Connecticut,44-45,Retail Trade,187474
Connecticut,48-49,Transportation & Warehousing,34721
Connecticut,51,Information,52607
Connecticut,52,Finance & insurance,136062
Connecticut,53,Real estate & rental & leasing,23194
Connecticut,54,"Professional, scientific, & technical services",95724
Connecticut,55,Management of companies & enterprises,43470
Connecticut,56,Administrative & support & waste management & remediation serv,104122
Connecticut,61,Educational services,51644
Connecticut,62,Health care & social assistance,220685
Connecticut,71,"Arts, entertainment, & recreation",38959
Connecticut,72,Accommodation & foodservices,95378
Connecticut,81,Other services (except public administration),63635
Connecticut,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",14641
Connecticut,99,Unclassified,1578
Delaware,--,Total,389376
Delaware,11,"Agriculture, forestry, fishing, & hunting",[c]
Delaware,21,Mining,[c]
Delaware,22,Utilities,[g]
Delaware,23,Construction,21263
Delaware,31-33,Manufacturing,41887
Delaware,42,Wholesale trade,24106
Delaware,44-45,Retail Trade,52151
Delaware,48-49,Transportation & Warehousing,7350
Delaware,51,Information,8799
Delaware,52,Finance & insurance,44879
Delaware,53,Real estate & rental & leasing,5350
Delaware,54,"Professional, scientific, & technical services",19564
Delaware,55,Management of companies & enterprises,19969
Delaware,56,Administrative & support & waste management & remediation serv,30194
Delaware,61,Educational services,6249
Delaware,62,Health care & social assistance,46074
Delaware,71,"Arts, entertainment, & recreation",7526
Delaware,72,Accommodation & foodservices,27263
Delaware,81,Other services (except public administration),16161
Delaware,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",7302
Delaware,99,Unclassified,415
District of Columbia,--,Total,422549
District of Columbia,11,"Agriculture, forestry, fishing, & hunting",[a]
District of Columbia,21,Mining,[a]
District of Columbia,22,Utilities,1908
District of Columbia,23,Construction,6370
District of Columbia,31-33,Manufacturing,2529
District of Columbia,42,Wholesale trade,5606
District of Columbia,44-45,Retail Trade,18216
District of Columbia,48-49,Transportation & Warehousing,3797
District of Columbia,51,Information,25619
District of Columbia,52,Finance & insurance,18597
District of Columbia,53,Real estate & rental & leasing,9479
District of Columbia,54,"Professional, scientific, & technical services",80331
District of Columbia,55,Management of companies & enterprises,5064
District of Columbia,56,Administrative & support & waste management & remediation serv,31489
District of Columbia,61,Educational services,40175
District of Columbia,62,Health care & social assistance,61444
District of Columbia,71,"Arts, entertainment, & recreation",4954
District of Columbia,72,Accommodation & foodservices,44054
District of Columbia,81,Other services (except public administration),60909
District of Columbia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1560
District of Columbia,99,Unclassified,[e]
Florida,--,Total,6431696
Florida,11,"Agriculture, forestry, fishing, & hunting",13486
Florida,21,Mining,5742
Florida,22,Utilities,27931
Florida,23,Construction,369059
Florida,31-33,Manufacturing,412993
Florida,42,Wholesale trade,311391
Florida,44-45,Retail Trade,915111
Florida,48-49,Transportation & Warehousing,183265
Florida,51,Information,181754
Florida,52,Finance & insurance,348542
Florida,53,Real estate & rental & leasing,137699
Florida,54,"Professional, scientific, & technical services",371157
Florida,55,Management of companies & enterprises,131007
Florida,56,Administrative & support & waste management & remediation serv,1043426
Florida,61,Educational services,101100
Florida,62,Health care & social assistance,768747
Florida,71,"Arts, entertainment, & recreation",141832
Florida,72,Accommodation & foodservices,613432
Florida,81,Other services (except public administration),305215
Florida,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",44561
Florida,99,Unclassified,4246
Georgia,--,Total,3498583
Georgia,11,"Agriculture, forestry, fishing, & hunting",9331
Georgia,21,Mining,6839
Georgia,22,Utilities,25229
Georgia,23,Construction,194679
Georgia,31-33,Manufacturing,491688
Georgia,42,Wholesale trade,201981
Georgia,44-45,Retail Trade,464576
Georgia,48-49,Transportation & Warehousing,122828
Georgia,51,Information,150686
Georgia,52,Finance & insurance,174964
Georgia,53,Real estate & rental & leasing,59201
Georgia,54,"Professional, scientific, & technical services",205699
Georgia,55,Management of companies & enterprises,95493
Georgia,56,Administrative & support & waste management & remediation serv,334934
Georgia,61,Educational services,65033
Georgia,62,Health care & social assistance,361620
Georgia,71,"Arts, entertainment, & recreation",36750
Georgia,72,Accommodation & foodservices,303213
Georgia,81,Other services (except public administration),145486
Georgia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",45667
Georgia,99,Unclassified,2686
Hawaii,--,Total,441856
Hawaii,11,"Agriculture, forestry, fishing, & hunting",519
Hawaii,21,Mining,[c]
Hawaii,22,Utilities,2512
Hawaii,23,Construction,24238
Hawaii,31-33,Manufacturing,15221
Hawaii,42,Wholesale trade,19673
Hawaii,44-45,Retail Trade,64822
Hawaii,48-49,Transportation & Warehousing,23278
Hawaii,51,Information,9333
Hawaii,52,Finance & insurance,18104
Hawaii,53,Real estate & rental & leasing,14535
Hawaii,54,"Professional, scientific, & technical services",19500
Hawaii,55,Management of companies & enterprises,5498
Hawaii,56,Administrative & support & waste management & remediation serv,34208
Hawaii,61,Educational services,13870
Hawaii,62,Health care & social assistance,51024
Hawaii,71,"Arts, entertainment, & recreation",10628
Hawaii,72,Accommodation & foodservices,85949
Hawaii,81,Other services (except public administration),24024
Hawaii,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4466
Hawaii,99,Unclassified,[e]
Idaho,--,Total,467316
Idaho,11,"Agriculture, forestry, fishing, & hunting",4254
Idaho,21,Mining,1950
Idaho,22,Utilities,3355
Idaho,23,Construction,41023
Idaho,31-33,Manufacturing,66507
Idaho,42,Wholesale trade,25138
Idaho,44-45,Retail Trade,71669
Idaho,48-49,Transportation & Warehousing,12526
Idaho,51,Information,11878
Idaho,52,Finance & insurance,17676
Idaho,53,Real estate & rental & leasing,5487
Idaho,54,"Professional, scientific, & technical services",29655
Idaho,55,Management of companies & enterprises,8868
Idaho,56,Administrative & support & waste management & remediation serv,30140
Idaho,61,Educational services,6928
Idaho,62,Health care & social assistance,56537
Idaho,71,"Arts, entertainment, & recreation",6693
Idaho,72,Accommodation & foodservices,44741
Idaho,81,Other services (except public administration),19273
Idaho,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2544
Idaho,99,Unclassified,474
Illinois,--,Total,5447349
Illinois,11,"Agriculture, forestry, fishing, & hunting",2788
Illinois,21,Mining,8780
Illinois,22,Utilities,29359
Illinois,23,Construction,258993
Illinois,31-33,Manufacturing,820179
Illinois,42,Wholesale trade,343491
Illinois,44-45,Retail Trade,608957
Illinois,48-49,Transportation & Warehousing,213334
Illinois,51,Information,149111
Illinois,52,Finance & insurance,343237
Illinois,53,Real estate & rental & leasing,91659
Illinois,54,"Professional, scientific, & technical services",353262
Illinois,55,Management of companies & enterprises,181257
Illinois,56,Administrative & support & waste management & remediation serv,476766
Illinois,61,Educational services,123072
Illinois,62,Health care & social assistance,643977
Illinois,71,"Arts, entertainment, & recreation",75084
Illinois,72,Accommodation & foodservices,416554
Illinois,81,Other services (except public administration),260706
Illinois,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",44158
Illinois,99,Unclassified,2625
Indiana,--,Total,2601738
Indiana,11,"Agriculture, forestry, fishing, & hunting",1669
Indiana,21,Mining,5449
Indiana,22,Utilities,18901
Indiana,23,Construction,141380
Indiana,31-33,Manufacturing,604255
Indiana,42,Wholesale trade,119576
Indiana,44-45,Retail Trade,351024
Indiana,48-49,Transportation & Warehousing,93458
Indiana,51,Information,48309
Indiana,52,Finance & insurance,106107
Indiana,53,Real estate & rental & leasing,35507
Indiana,54,"Professional, scientific, & technical services",91045
Indiana,55,Management of companies & enterprises,48604
Indiana,56,Administrative & support & waste management & remediation serv,146328
Indiana,61,Educational services,47125
Indiana,62,Health care & social assistance,327896
Indiana,71,"Arts, entertainment, & recreation",41166
Indiana,72,Accommodation & foodservices,221665
Indiana,81,Other services (except public administration),131234
Indiana,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",19998
Indiana,99,Unclassified,1042
Iowa,--,Total,1255162
Iowa,11,"Agriculture, forestry, fishing, & hunting",[g]
Iowa,21,Mining,1855
Iowa,22,Utilities,7433
Iowa,23,Construction,58895
Iowa,31-33,Manufacturing,237779
Iowa,42,Wholesale trade,64527
Iowa,44-45,Retail Trade,181794
Iowa,48-49,Transportation & Warehousing,40735
Iowa,51,Information,45250
Iowa,52,Finance & insurance,81243
Iowa,53,Real estate & rental & leasing,14051
Iowa,54,"Professional, scientific, & technical services",38349
Iowa,55,Management of companies & enterprises,22001
Iowa,56,Administrative & support & waste management & remediation serv,62223
Iowa,61,Educational services,32458
Iowa,62,Health care & social assistance,181023
Iowa,71,"Arts, entertainment, & recreation",19301
Iowa,72,Accommodation & foodservices,102977
Iowa,81,Other services (except public administration),53502
Iowa,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",7276
Iowa,99,Unclassified,[f]
Kansas,--,Total,1118898
Kansas,11,"Agriculture, forestry, fishing, & hunting",[f]
Kansas,21,Mining,7091
Kansas,22,Utilities,7486
Kansas,23,Construction,64308
Kansas,31-33,Manufacturing,191013
Kansas,42,Wholesale trade,59479
Kansas,44-45,Retail Trade,152328
Kansas,48-49,Transportation & Warehousing,35323
Kansas,51,Information,47138
Kansas,52,Finance & insurance,52857
Kansas,53,Real estate & rental & leasing,15624
Kansas,54,"Professional, scientific, & technical services",52362
Kansas,55,Management of companies & enterprises,22230
Kansas,56,Administrative & support & waste management & remediation serv,65681
Kansas,61,Educational services,16561
Kansas,62,Health care & social assistance,157316
Kansas,71,"Arts, entertainment, & recreation",13177
Kansas,72,Accommodation & foodservices,96466
Kansas,81,Other services (except public administration),54171
Kansas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",6760
Kansas,99,Unclassified,[f]
Kentucky,--,Total,1497466
Kentucky,11,"Agriculture, forestry, fishing, & hunting",2219
Kentucky,21,Mining,18361
Kentucky,22,Utilities,9106
Kentucky,23,Construction,82964
Kentucky,31-33,Manufacturing,279836
Kentucky,42,Wholesale trade,73595
Kentucky,44-45,Retail Trade,221103
Kentucky,48-49,Transportation & Warehousing,66627
Kentucky,51,Information,30838
Kentucky,52,Finance & insurance,65166
Kentucky,53,Real estate & rental & leasing,18397
Kentucky,54,"Professional, scientific, & technical services",56400
Kentucky,55,Management of companies & enterprises,26986
Kentucky,56,Administrative & support & waste management & remediation serv,74841
Kentucky,61,Educational services,25850
Kentucky,62,Health care & social assistance,212423
Kentucky,71,"Arts, entertainment, & recreation",15290
Kentucky,72,Accommodation & foodservices,137195
Kentucky,81,Other services (except public administration),66653
Kentucky,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",12713
Kentucky,99,Unclassified,903
Louisiana,--,Total,1599482
Louisiana,11,"Agriculture, forestry, fishing, & hunting",4896
Louisiana,21,Mining,46547
Louisiana,22,Utilities,12826
Louisiana,23,Construction,122317
Louisiana,31-33,Manufacturing,159039
Louisiana,42,Wholesale trade,78288
Louisiana,44-45,Retail Trade,228767
Louisiana,48-49,Transportation & Warehousing,65579
Louisiana,51,Information,29062
Louisiana,52,Finance & insurance,66937
Louisiana,53,Real estate & rental & leasing,32321
Louisiana,54,"Professional, scientific, & technical services",79445
Louisiana,55,Management of companies & enterprises,16620
Louisiana,56,Administrative & support & waste management & remediation serv,105432
Louisiana,61,Educational services,33067
Louisiana,62,Health care & social assistance,234842
Louisiana,71,"Arts, entertainment, & recreation",30973
Louisiana,72,Accommodation & foodservices,164550
Louisiana,81,Other services (except public administration),81289
Louisiana,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",5659
Louisiana,99,Unclassified,1026
Maine,--,Total,500030
Maine,11,"Agriculture, forestry, fishing, & hunting",3421
Maine,21,Mining,[b]
Maine,22,Utilities,2754
Maine,23,Construction,28113
Maine,31-33,Manufacturing,77091
Maine,42,Wholesale trade,21831
Maine,44-45,Retail Trade,79629
Maine,48-49,Transportation & Warehousing,10755
Maine,51,Information,13431
Maine,52,Finance & insurance,24473
Maine,53,Real estate & rental & leasing,6486
Maine,54,"Professional, scientific, & technical services",22612
Maine,55,Management of companies & enterprises,7490
Maine,56,Administrative & support & waste management & remediation serv,27438
Maine,61,Educational services,13070
Maine,62,Health care & social assistance,88153
Maine,71,"Arts, entertainment, & recreation",6083
Maine,72,Accommodation & foodservices,44004
Maine,81,Other services (except public administration),18453
Maine,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4172
Maine,99,Unclassified,[f]
Maryland,--,Total,2091198
Maryland,11,"Agriculture, forestry, fishing, & hunting",943
Maryland,21,Mining,2160
Maryland,22,Utilities,12725
Maryland,23,Construction,159338
Maryland,31-33,Manufacturing,157084
Maryland,42,Wholesale trade,95481
Maryland,44-45,Retail Trade,284759
Maryland,48-49,Transportation & Warehousing,54324
Maryland,51,Information,70119
Maryland,52,Finance & insurance,115169
Maryland,53,Real estate & rental & leasing,46193
Maryland,54,"Professional, scientific, & technical services",207526
Maryland,55,Management of companies & enterprises,57486
Maryland,56,Administrative & support & waste management & remediation serv,165733
Maryland,61,Educational services,57922
Maryland,62,Health care & social assistance,270239
Maryland,71,"Arts, entertainment, & recreation",30369
Maryland,72,Accommodation & foodservices,168647
Maryland,81,Other services (except public administration),113185
Maryland,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",20527
Maryland,99,Unclassified,1269
Massachusetts,--,Total,3129980
Massachusetts,11,"Agriculture, forestry, fishing, & hunting",[g]
Massachusetts,21,Mining,[g]
Massachusetts,22,Utilities,13919
Massachusetts,23,Construction,130246
Massachusetts,31-33,Manufacturing,390351
Massachusetts,42,Wholesale trade,161794
Massachusetts,44-45,Retail Trade,352124
Massachusetts,48-49,Transportation & Warehousing,72008
Massachusetts,51,Information,130720
Massachusetts,52,Finance & insurance,215087
Massachusetts,53,Real estate & rental & leasing,47014
Massachusetts,54,"Professional, scientific, & technical services",257577
Massachusetts,55,Management of companies & enterprises,78899
Massachusetts,56,Administrative & support & waste management & remediation serv,211977
Massachusetts,61,Educational services,168115
Massachusetts,62,Health care & social assistance,454041
Massachusetts,71,"Arts, entertainment, & recreation",45363
Massachusetts,72,Accommodation & foodservices,236346
Massachusetts,81,Other services (except public administration),126569
Massachusetts,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",22910
Massachusetts,99,Unclassified,12677
Michigan,--,Total,4008572
Michigan,11,"Agriculture, forestry, fishing, & hunting",3572
Michigan,21,Mining,6224
Michigan,22,Utilities,25610
Michigan,23,Construction,190975
Michigan,31-33,Manufacturing,755635
Michigan,42,Wholesale trade,188551
Michigan,44-45,Retail Trade,543649
Michigan,48-49,Transportation & Warehousing,97145
Michigan,51,Information,94266
Michigan,52,Finance & insurance,162700
Michigan,53,Real estate & rental & leasing,61677
Michigan,54,"Professional, scientific, & technical services",212598
Michigan,55,Management of companies & enterprises,156936
Michigan,56,Administrative & support & waste management & remediation serv,298865
Michigan,61,Educational services,58138
Michigan,62,Health care & social assistance,506185
Michigan,71,"Arts, entertainment, & recreation",53178
Michigan,72,Accommodation & foodservices,329888
Michigan,81,Other services (except public administration),182819
Michigan,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",77600
Michigan,99,Unclassified,2361
Minnesota,--,Total,2418159
Minnesota,11,"Agriculture, forestry, fishing, & hunting",2351
Minnesota,21,Mining,6676
Minnesota,22,Utilities,12927
Minnesota,23,Construction,117506
Minnesota,31-33,Manufacturing,373586
Minnesota,42,Wholesale trade,140178
Minnesota,44-45,Retail Trade,315883
Minnesota,48-49,Transportation & Warehousing,79090
Minnesota,51,Information,66321
Minnesota,52,Finance & insurance,139830
Minnesota,53,Real estate & rental & leasing,36067
Minnesota,54,"Professional, scientific, & technical services",123646
Minnesota,55,Management of companies & enterprises,100727
Minnesota,56,Administrative & support & waste management & remediation serv,145826
Minnesota,61,Educational services,51210
Minnesota,62,Health care & social assistance,331939
Minnesota,71,"Arts, entertainment, & recreation",40764
Minnesota,72,Accommodation & foodservices,194845
Minnesota,81,Other services (except public administration),122247
Minnesota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",15237
Minnesota,99,Unclassified,1303
Mississippi,--,Total,926868
Mississippi,11,"Agriculture, forestry, fishing, & hunting",5668
Mississippi,21,Mining,4518
Mississippi,22,Utilities,9214
Mississippi,23,Construction,48334
Mississippi,31-33,Manufacturing,200793
Mississippi,42,Wholesale trade,36709
Mississippi,44-45,Retail Trade,139590
Mississippi,48-49,Transportation & Warehousing,25262
Mississippi,51,Information,19483
Mississippi,52,Finance & insurance,33097
Mississippi,53,Real estate & rental & leasing,9797
Mississippi,54,"Professional, scientific, & technical services",28387
Mississippi,55,Management of companies & enterprises,7938
Mississippi,56,Administrative & support & waste management & remediation serv,48137
Mississippi,61,Educational services,15057
Mississippi,62,Health care & social assistance,126406
Mississippi,71,"Arts, entertainment, & recreation",21341
Mississippi,72,Accommodation & foodservices,98228
Mississippi,81,Other services (except public administration),41528
Mississippi,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",6697
Mississippi,99,Unclassified,684
Missouri,--,Total,2404489
Missouri,11,"Agriculture, forestry, fishing, & hunting",1506
Missouri,21,Mining,4776
Missouri,22,Utilities,17701
Missouri,23,Construction,137383
Missouri,31-33,Manufacturing,335403
Missouri,42,Wholesale trade,141344
Missouri,44-45,Retail Trade,317459
Missouri,48-49,Transportation & Warehousing,85862
Missouri,51,Information,84426
Missouri,52,Finance & insurance,134293
Missouri,53,Real estate & rental & leasing,38035
Missouri,54,"Professional, scientific, & technical services",121844
Missouri,55,Management of companies & enterprises,65258
Missouri,56,Administrative & support & waste management & remediation serv,151422
Missouri,61,Educational services,59231
Missouri,62,Health care & social assistance,331323
Missouri,71,"Arts, entertainment, & recreation",32974
Missouri,72,Accommodation & foodservices,210613
Missouri,81,Other services (except public administration),117592
Missouri,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",14773
Missouri,99,Unclassified,1271
Montana,--,Total,301460
Montana,11,"Agriculture, forestry, fishing, & hunting",1616
Montana,21,Mining,4486
Montana,22,Utilities,2825
Montana,23,Construction,18607
Montana,31-33,Manufacturing,20759
Montana,42,Wholesale trade,14766
Montana,44-45,Retail Trade,52917
Montana,48-49,Transportation & Warehousing,9674
Montana,51,Information,8811
Montana,52,Finance & insurance,13987
Montana,53,Real estate & rental & leasing,4813
Montana,54,"Professional, scientific, & technical services",16191
Montana,55,Management of companies & enterprises,2359
Montana,56,Administrative & support & waste management & remediation serv,12340
Montana,61,Educational services,4927
Montana,62,Health care & social assistance,49761
Montana,71,"Arts, entertainment, & recreation",7402
Montana,72,Accommodation & foodservices,39599
Montana,81,Other services (except public administration),14520
Montana,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",678
Montana,99,Unclassified,422
Nebraska,--,Total,746168
Nebraska,11,"Agriculture, forestry, fishing, & hunting",818
Nebraska,21,Mining,1134
Nebraska,22,Utilities,[g]
Nebraska,23,Construction,40004
Nebraska,31-33,Manufacturing,108539
Nebraska,42,Wholesale trade,38762
Nebraska,44-45,Retail Trade,109468
Nebraska,48-49,Transportation & Warehousing,28623
Nebraska,51,Information,28496
Nebraska,52,Finance & insurance,53136
Nebraska,53,Real estate & rental & leasing,9354
Nebraska,54,"Professional, scientific, & technical services",35738
Nebraska,55,Management of companies & enterprises,12208
Nebraska,56,Administrative & support & waste management & remediation serv,51261
Nebraska,61,Educational services,14566
Nebraska,62,Health care & social assistance,102838
Nebraska,71,"Arts, entertainment, & recreation",9328
Nebraska,72,Accommodation & foodservices,61095
Nebraska,81,Other services (except public administration),35304
Nebraska,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",3671
Nebraska,99,Unclassified,[f]
Nevada,--,Total,916981
Nevada,11,"Agriculture, forestry, fishing, & hunting",222
Nevada,21,Mining,9771
Nevada,22,Utilities,5552
Nevada,23,Construction,80298
Nevada,31-33,Manufacturing,40147
Nevada,42,Wholesale trade,32169
Nevada,44-45,Retail Trade,111982
Nevada,48-49,Transportation & Warehousing,30154
Nevada,51,Information,19968
Nevada,52,Finance & insurance,32858
Nevada,53,Real estate & rental & leasing,21661
Nevada,54,"Professional, scientific, & technical services",42395
Nevada,55,Management of companies & enterprises,8991
Nevada,56,Administrative & support & waste management & remediation serv,67938
Nevada,61,Educational services,4269
Nevada,62,Health care & social assistance,71693
Nevada,71,"Arts, entertainment, & recreation",32748
Nevada,72,Accommodation & foodservices,267436
Nevada,81,Other services (except public administration),29777
Nevada,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",6007
Nevada,99,Unclassified,945
New Hampshire,--,Total,556877
New Hampshire,11,"Agriculture, forestry, fishing, & hunting",857
New Hampshire,21,Mining,[e]
New Hampshire,22,Utilities,3383
New Hampshire,23,Construction,26572
New Hampshire,31-33,Manufacturing,96262
New Hampshire,42,Wholesale trade,24227
New Hampshire,44-45,Retail Trade,93210
New Hampshire,48-49,Transportation & Warehousing,14717
New Hampshire,51,Information,15333
New Hampshire,52,Finance & insurance,23637
New Hampshire,53,Real estate & rental & leasing,7548
New Hampshire,54,"Professional, scientific, & technical services",26701
New Hampshire,55,Management of companies & enterprises,7685
New Hampshire,56,Administrative & support & waste management & remediation serv,41320
New Hampshire,61,Educational services,23227
New Hampshire,62,Health care & social assistance,70316
New Hampshire,71,"Arts, entertainment, & recreation",9129
New Hampshire,72,Accommodation & foodservices,47926
New Hampshire,81,Other services (except public administration),22073
New Hampshire,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1973
New Hampshire,99,Unclassified,[e]
New Jersey,--,Total,3622788
