State,NAICS Code,NAICS Description,Total Employment
Nebraska,22,Utilities,0.0
Nebraska,23,Construction,39414.0
Nebraska,31-33,Manufacturing,91328.0
Nebraska,42,Wholesale Trade,42934.0
Nebraska,44-45,Retail Trade,108268.0
Nebraska,48-49,Transportation and Warehousing,27758.0
Nebraska,51,Information,21085.0
Nebraska,52,Finance and Insurance,60199.0
Nebraska,53,Real Estate and Rental and Leasing,10905.0
Nebraska,54,"Professional, Scientific, and Technical Services",88150.0
Nebraska,55,Management of Companies and Enterprises,17982.0
Nebraska,56,Administrative and Support and Waste Management and Remediation Services,58799.0
Nebraska,61,Educational Services,18431.0
Nebraska,62,Health Care and Social Assistance,121695.0
Nebraska,71,"Arts, Entertainment, and Recreation",13319.0
Nebraska,72,Accommodation and Food Services,70958.0
Nebraska,81,Other Services (except Public Administration),35699.0
Nebraska,99,Industries not classified,0.0
Nevada,--,Total,1047657.0
Nevada,11,"Agriculture, Forestry, Fishing and Hunting",0.0
Nevada,21,"Mining, Quarrying, and Oil and Gas Extraction",14526.0
Nevada,22,Utilities,0.0
Nevada,23,Construction,52430.0
Nevada,31-33,Manufacturing,39608.0
Nevada,42,Wholesale Trade,33554.0
Nevada,44-45,Retail Trade,135128.0
Nevada,48-49,Transportation and Warehousing,46119.0
Nevada,51,Information,16542.0
Nevada,52,Finance and Insurance,34963.0
Nevada,53,Real Estate and Rental and Leasing,24811.0
Nevada,54,"Professional, Scientific, and Technical Services",54071.0
Nevada,55,Management of Companies and Enterprises,15795.0
Nevada,56,Administrative and Support and Waste Management and Remediation Services,99368.0
Nevada,61,Educational Services,10224.0
Nevada,62,Health Care and Social Assistance,107580.0
Nevada,71,"Arts, Entertainment, and Recreation",28958.0
Nevada,72,Accommodation and Food Services,297327.0
Nevada,81,Other Services (except Public Administration),31538.0
Nevada,99,Industries not classified,100.0
New Hampshire,--,Total,551793.0
New Hampshire,11,"Agriculture, Forestry, Fishing and Hunting",583.0
New Hampshire,21,"Mining, Quarrying, and Oil and Gas Extraction",220.0
New Hampshire,22,Utilities,3507.0
New Hampshire,23,Construction,22522.0
New Hampshire,31-33,Manufacturing,67915.0
New Hampshire,42,Wholesale Trade,23774.0
New Hampshire,44-45,Retail Trade,97039.0
New Hampshire,48-49,Transportation and Warehousing,12309.0
New Hampshire,51,Information,13984.0
New Hampshire,52,Finance and Insurance,24348.0
New Hampshire,53,Real Estate and Rental and Leasing,7043.0
New Hampshire,54,"Professional, Scientific, and Technical Services",30621.0
New Hampshire,55,Management of Companies and Enterprises,6988.0
New Hampshire,56,Administrative and Support and Waste Management and Remediation Services,45070.0
New Hampshire,61,Educational Services,22587.0
New Hampshire,62,Health Care and Social Assistance,87050.0
New Hampshire,71,"Arts, Entertainment, and Recreation",11280.0
New Hampshire,72,Accommodation and Food Services,53756.0
New Hampshire,81,Other Services (except Public Administration),21156.0
New Hampshire,99,Industries not classified,0.0
New Jersey,--,Total,3492216.0
New Jersey,11,"Agriculture, Forestry, Fishing and Hunting",2013.0
New Jersey,21,"Mining, Quarrying, and Oil and Gas Extraction",1329.0
New Jersey,22,Utilities,19059.0
New Jersey,23,Construction,138817.0
New Jersey,31-33,Manufacturing,221052.0
New Jersey,42,Wholesale Trade,257654.0
New Jersey,44-45,Retail Trade,445176.0
New Jersey,48-49,Transportation and Warehousing,158946.0
New Jersey,51,Information,94715.0
New Jersey,52,Finance and Insurance,198540.0
New Jersey,53,Real Estate and Rental and Leasing,53733.0
New Jersey,54,"Professional, Scientific, and Technical Services",307495.0
New Jersey,55,Management of Companies and Enterprises,130785.0
New Jersey,56,Administrative and Support and Waste Management and Remediation Services,303691.0
New Jersey,61,Educational Services,100489.0
New Jersey,62,Health Care and Social Assistance,553578.0
New Jersey,71,"Arts, Entertainment, and Recreation",56971.0
New Jersey,72,Accommodation and Food Services,297477.0
New Jersey,81,Other Services (except Public Administration),150477.0
New Jersey,99,Industries not classified,219.0
New Mexico,--,Total,597988.0
New Mexico,11,"Agriculture, Forestry, Fishing and Hunting",374.0
New Mexico,21,"Mining, Quarrying, and Oil and Gas Extraction",19163.0
New Mexico,22,Utilities,4986.0
New Mexico,23,Construction,37593.0
New Mexico,31-33,Manufacturing,27766.0
New Mexico,42,Wholesale Trade,24837.0
New Mexico,44-45,Retail Trade,92607.0
New Mexico,48-49,Transportation and Warehousing,17620.0
New Mexico,51,Information,11644.0
New Mexico,52,Finance and Insurance,21410.0
New Mexico,53,Real Estate and Rental and Leasing,9930.0
New Mexico,54,"Professional, Scientific, and Technical Services",44745.0
New Mexico,55,Management of Companies and Enterprises,7140.0
New Mexico,56,Administrative and Support and Waste Management and Remediation Services,31812.0
New Mexico,61,Educational Services,9074.0
New Mexico,62,Health Care and Social Assistance,115028.0
New Mexico,71,"Arts, Entertainment, and Recreation",13320.0
New Mexico,72,Accommodation and Food Services,82392.0
New Mexico,81,Other Services (except Public Administration),26490.0
New Mexico,99,Industries not classified,0.0
New York,--,Total,7688492.0
New York,11,"Agriculture, Forestry, Fishing and Hunting",2626.0
New York,21,"Mining, Quarrying, and Oil and Gas Extraction",4123.0
New York,22,Utilities,39502.0
New York,23,Construction,311669.0
New York,31-33,Manufacturing,429298.0
New York,42,Wholesale Trade,365674.0
New York,44-45,Retail Trade,920848.0
New York,48-49,Transportation and Warehousing,233149.0
New York,51,Information,272164.0
New York,52,Finance and Insurance,533082.0
New York,53,Real Estate and Rental and Leasing,165008.0
New York,54,"Professional, Scientific, and Technical Services",603392.0
New York,55,Management of Companies and Enterprises,181086.0
New York,56,Administrative and Support and Waste Management and Remediation Services,544960.0
New York,61,Educational Services,397212.0
New York,62,Health Care and Social Assistance,1445220.0
New York,71,"Arts, Entertainment, and Recreation",162727.0
New York,72,Accommodation and Food Services,708551.0
New York,81,Other Services (except Public Administration),367519.0
New York,99,Industries not classified,682.0
North Carolina,--,Total,3421195.0
North Carolina,11,"Agriculture, Forestry, Fishing and Hunting",4595.0
North Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",3243.0
North Carolina,22,Utilities,21991.0
North Carolina,23,Construction,163454.0
North Carolina,31-33,Manufacturing,408390.0
North Carolina,42,Wholesale Trade,178427.0
North Carolina,44-45,Retail Trade,457694.0
North Carolina,48-49,Transportation and Warehousing,107649.0
North Carolina,51,Information,79105.0
North Carolina,52,Finance and Insurance,169983.0
North Carolina,53,Real Estate and Rental and Leasing,48885.0
North Carolina,54,"Professional, Scientific, and Technical Services",201818.0
North Carolina,55,Management of Companies and Enterprises,81295.0
North Carolina,56,Administrative and Support and Waste Management and Remediation Services,272162.0
North Carolina,61,Educational Services,93771.0
North Carolina,62,Health Care and Social Assistance,553390.0
North Carolina,71,"Arts, Entertainment, and Recreation",58859.0
North Carolina,72,Accommodation and Food Services,368698.0
North Carolina,81,Other Services (except Public Administration),147511.0
North Carolina,99,Industries not classified,0.0
North Dakota,--,Total,342747.0
North Dakota,11,"Agriculture, Forestry, Fishing and Hunting",489.0
North Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",22075.0
North Dakota,22,Utilities,0.0
North Dakota,23,Construction,22027.0
North Dakota,31-33,Manufacturing,23441.0
North Dakota,42,Wholesale Trade,22666.0
North Dakota,44-45,Retail Trade,48790.0
North Dakota,48-49,Transportation and Warehousing,18846.0
North Dakota,51,Information,6651.0
North Dakota,52,Finance and Insurance,16925.0
North Dakota,53,Real Estate and Rental and Leasing,5128.0
North Dakota,54,"Professional, Scientific, and Technical Services",14063.0
North Dakota,55,Management of Companies and Enterprises,4142.0
North Dakota,56,Administrative and Support and Waste Management and Remediation Services,14085.0
North Dakota,61,Educational Services,4788.0
North Dakota,62,Health Care and Social Assistance,59341.0
North Dakota,71,"Arts, Entertainment, and Recreation",5861.0
North Dakota,72,Accommodation and Food Services,36349.0
North Dakota,81,Other Services (except Public Administration),13768.0
North Dakota,99,Industries not classified,17.0
Ohio,--,Total,4587136.0
Ohio,11,"Agriculture, Forestry, Fishing and Hunting",1295.0
Ohio,21,"Mining, Quarrying, and Oil and Gas Extraction",10943.0
Ohio,22,Utilities,24064.0
Ohio,23,Construction,165294.0
Ohio,31-33,Manufacturing,632722.0
Ohio,42,Wholesale Trade,224287.0
Ohio,44-45,Retail Trade,553457.0
Ohio,48-49,Transportation and Warehousing,158169.0
Ohio,51,Information,86491.0
Ohio,52,Finance and Insurance,252885.0
Ohio,53,Real Estate and Rental and Leasing,62925.0
Ohio,54,"Professional, Scientific, and Technical Services",234066.0
Ohio,55,Management of Companies and Enterprises,156325.0
Ohio,56,Administrative and Support and Waste Management and Remediation Services,369007.0
Ohio,61,Educational Services,118207.0
Ohio,62,Health Care and Social Assistance,815279.0
Ohio,71,"Arts, Entertainment, and Recreation",62858.0
Ohio,72,Accommodation and Food Services,453078.0
Ohio,81,Other Services (except Public Administration),205485.0
Ohio,99,Industries not classified,299.0
Oklahoma,--,Total,1325927.0
Oklahoma,11,"Agriculture, Forestry, Fishing and Hunting",956.0
Oklahoma,21,"Mining, Quarrying, and Oil and Gas Extraction",58081.0
Oklahoma,22,Utilities,8362.0
Oklahoma,23,Construction,68175.0
Oklahoma,31-33,Manufacturing,133191.0
Oklahoma,42,Wholesale Trade,60737.0
Oklahoma,44-45,Retail Trade,175150.0
Oklahoma,48-49,Transportation and Warehousing,46789.0
Oklahoma,51,Information,28119.0
Oklahoma,52,Finance and Insurance,58032.0
Oklahoma,53,Real Estate and Rental and Leasing,22718.0
Oklahoma,54,"Professional, Scientific, and Technical Services",68636.0
Oklahoma,55,Management of Companies and Enterprises,33554.0
Oklahoma,56,Administrative and Support and Waste Management and Remediation Services,95158.0
Oklahoma,61,Educational Services,21315.0
Oklahoma,62,Health Care and Social Assistance,215114.0
Oklahoma,71,"Arts, Entertainment, and Recreation",27215.0
Oklahoma,72,Accommodation and Food Services,142451.0
Oklahoma,81,Other Services (except Public Administration),62076.0
Oklahoma,99,Industries not classified,0.0
Oregon,--,Total,1396563.0
Oregon,11,"Agriculture, Forestry, Fishing and Hunting",11497.0
Oregon,21,"Mining, Quarrying, and Oil and Gas Extraction",1335.0
Oregon,22,Utilities,8011.0
Oregon,23,Construction,68383.0
Oregon,31-33,Manufacturing,151532.0
Oregon,42,Wholesale Trade,78156.0
Oregon,44-45,Retail Trade,190891.0
Oregon,48-49,Transportation and Warehousing,50836.0
Oregon,51,Information,37062.0
Oregon,52,Finance and Insurance,58985.0
Oregon,53,Real Estate and Rental and Leasing,27481.0
Oregon,54,"Professional, Scientific, and Technical Services",84411.0
Oregon,55,Management of Companies and Enterprises,43833.0
Oregon,56,Administrative and Support and Waste Management and Remediation Services,88427.0
Oregon,61,Educational Services,34915.0
Oregon,62,Health Care and Social Assistance,218688.0
Oregon,71,"Arts, Entertainment, and Recreation",24726.0
Oregon,72,Accommodation and Food Services,154988.0
Oregon,81,Other Services (except Public Administration),62201.0
Oregon,99,Industries not classified,205.0
Pennsylvania,--,Total,5180805.0
Pennsylvania,11,"Agriculture, Forestry, Fishing and Hunting",2575.0
Pennsylvania,21,"Mining, Quarrying, and Oil and Gas Extraction",33228.0
Pennsylvania,22,Utilities,29612.0
Pennsylvania,23,Construction,217920.0
Pennsylvania,31-33,Manufacturing,539575.0
Pennsylvania,42,Wholesale Trade,246563.0
Pennsylvania,44-45,Retail Trade,655853.0
Pennsylvania,48-49,Transportation and Warehousing,206938.0
Pennsylvania,51,Information,116681.0
Pennsylvania,52,Finance and Insurance,265897.0
Pennsylvania,53,Real Estate and Rental and Leasing,60940.0
Pennsylvania,54,"Professional, Scientific, and Technical Services",320473.0
Pennsylvania,55,Management of Companies and Enterprises,174287.0
Pennsylvania,56,Administrative and Support and Waste Management and Remediation Services,306581.0
Pennsylvania,61,Educational Services,257804.0
Pennsylvania,62,Health Care and Social Assistance,960789.0
Pennsylvania,71,"Arts, Entertainment, and Recreation",101846.0
Pennsylvania,72,Accommodation and Food Services,444226.0
Pennsylvania,81,Other Services (except Public Administration),238856.0
Pennsylvania,99,Industries not classified,0.0
Rhode Island,--,Total,408489.0
Rhode Island,11,"Agriculture, Forestry, Fishing and Hunting",0.0
Rhode Island,21,"Mining, Quarrying, and Oil and Gas Extraction",146.0
Rhode Island,22,Utilities,1008.0
Rhode Island,23,Construction,15558.0
Rhode Island,31-33,Manufacturing,37438.0
Rhode Island,42,Wholesale Trade,20645.0
Rhode Island,44-45,Retail Trade,47348.0
Rhode Island,48-49,Transportation and Warehousing,10103.0
Rhode Island,51,Information,7259.0
Rhode Island,52,Finance and Insurance,24198.0
Rhode Island,53,Real Estate and Rental and Leasing,5422.0
Rhode Island,54,"Professional, Scientific, and Technical Services",22047.0
Rhode Island,55,Management of Companies and Enterprises,0.0
Rhode Island,56,Administrative and Support and Waste Management and Remediation Services,22465.0
Rhode Island,61,Educational Services,26684.0
Rhode Island,62,Health Care and Social Assistance,86042.0
Rhode Island,71,"Arts, Entertainment, and Recreation",9029.0
Rhode Island,72,Accommodation and Food Services,45158.0
Rhode Island,81,Other Services (except Public Administration),16610.0
Rhode Island,99,Industries not classified,0.0
South Carolina,--,Total,1583213.0
South Carolina,11,"Agriculture, Forestry, Fishing and Hunting",3776.0
South Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",1018.0
South Carolina,22,Utilities,11816.0
South Carolina,23,Construction,68067.0
South Carolina,31-33,Manufacturing,214541.0
South Carolina,42,Wholesale Trade,66633.0
South Carolina,44-45,Retail Trade,223958.0
South Carolina,48-49,Transportation and Warehousing,52756.0
South Carolina,51,Information,34328.0
South Carolina,52,Finance and Insurance,67543.0
South Carolina,53,Real Estate and Rental and Leasing,23714.0
South Carolina,54,"Professional, Scientific, and Technical Services",81697.0
South Carolina,55,Management of Companies and Enterprises,26348.0
South Carolina,56,Administrative and Support and Waste Management and Remediation Services,162511.0
South Carolina,61,Educational Services,30548.0
South Carolina,62,Health Care and Social Assistance,218379.0
South Carolina,71,"Arts, Entertainment, and Recreation",25025.0
South Carolina,72,Accommodation and Food Services,191082.0
South Carolina,81,Other Services (except Public Administration),79359.0
South Carolina,99,Industries not classified,0.0
South Dakota,--,Total,340485.0
South Dakota,11,"Agriculture, Forestry, Fishing and Hunting",379.0
South Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",1085.0
South Dakota,22,Utilities,2151.0
South Dakota,23,Construction,17872.0
South Dakota,31-33,Manufacturing,43702.0
South Dakota,42,Wholesale Trade,18431.0
South Dakota,44-45,Retail Trade,50992.0
South Dakota,48-49,Transportation and Warehousing,9686.0
South Dakota,51,Information,6676.0
South Dakota,52,Finance and Insurance,26758.0
South Dakota,53,Real Estate and Rental and Leasing,3840.0
South Dakota,54,"Professional, Scientific, and Technical Services",11268.0
South Dakota,55,Management of Companies and Enterprises,4851.0
South Dakota,56,Administrative and Support and Waste Management and Remediation Services,10342.0
South Dakota,61,Educational Services,7975.0
South Dakota,62,Health Care and Social Assistance,65548.0
South Dakota,71,"Arts, Entertainment, and Recreation",5632.0
South Dakota,72,Accommodation and Food Services,38827.0
South Dakota,81,Other Services (except Public Administration),14425.0
South Dakota,99,Industries not classified,45.0
Tennessee,--,Total,2394068.0
Tennessee,11,"Agriculture, Forestry, Fishing and Hunting",1844.0
Tennessee,21,"Mining, Quarrying, and Oil and Gas Extraction",3328.0
Tennessee,22,Utilities,3200.0
Tennessee,23,Construction,99972.0
Tennessee,31-33,Manufacturing,299961.0
Tennessee,42,Wholesale Trade,110168.0
Tennessee,44-45,Retail Trade,310904.0
Tennessee,48-49,Transportation and Warehousing,125010.0
Tennessee,51,Information,49615.0
Tennessee,52,Finance and Insurance,110322.0
Tennessee,53,Real Estate and Rental and Leasing,31391.0
Tennessee,54,"Professional, Scientific, and Technical Services",101423.0
Tennessee,55,Management of Companies and Enterprises,82005.0
Tennessee,56,Administrative and Support and Waste Management and Remediation Services,227146.0
Tennessee,61,Educational Services,56609.0
Tennessee,62,Health Care and Social Assistance,389848.0
Tennessee,71,"Arts, Entertainment, and Recreation",32248.0
Tennessee,72,Accommodation and Food Services,251193.0
Tennessee,81,Other Services (except Public Administration),107749.0
Tennessee,99,Industries not classified,132.0
Texas,--,Total,9663567.0
Texas,11,"Agriculture, Forestry, Fishing and Hunting",6706.0
Texas,21,"Mining, Quarrying, and Oil and Gas Extraction",234893.0
Texas,22,Utilities,50050.0
Texas,23,Construction,587842.0
Texas,31-33,Manufacturing,789812.0
Texas,42,Wholesale Trade,500704.0
Texas,44-45,Retail Trade,1206760.0
Texas,48-49,Transportation and Warehousing,390221.0
Texas,51,Information,226590.0
Texas,52,Finance and Insurance,491299.0
Texas,53,Real Estate and Rental and Leasing,176674.0
Texas,54,"Professional, Scientific, and Technical Services",647105.0
Texas,55,Management of Companies and Enterprises,297511.0
Texas,56,Administrative and Support and Waste Management and Remediation Services,945320.0
Texas,61,Educational Services,172075.0
Texas,62,Health Care and Social Assistance,1360812.0
Texas,71,"Arts, Entertainment, and Recreation",124710.0
Texas,72,Accommodation and Food Services,1021740.0
Texas,81,Other Services (except Public Administration),431924.0
Texas,99,Industries not classified,819.0
Utah,--,Total,1101557.0
Utah,11,"Agriculture, Forestry, Fishing and Hunting",533.0
Utah,21,"Mining, Quarrying, and Oil and Gas Extraction",11086.0
Utah,22,Utilities,0.0
Utah,23,Construction,63222.0
Utah,31-33,Manufacturing,112234.0
Utah,42,Wholesale Trade,53158.0
Utah,44-45,Retail Trade,137665.0
Utah,48-49,Transportation and Warehousing,47856.0
Utah,51,Information,37863.0
Utah,52,Finance and Insurance,56886.0
Utah,53,Real Estate and Rental and Leasing,17589.0
Utah,54,"Professional, Scientific, and Technical Services",87039.0
Utah,55,Management of Companies and Enterprises,18462.0
Utah,56,Administrative and Support and Waste Management and Remediation Services,119021.0
Utah,61,Educational Services,43222.0
Utah,62,Health Care and Social Assistance,127970.0
Utah,71,"Arts, Entertainment, and Recreation",20773.0
Utah,72,Accommodation and Food Services,100021.0
Utah,81,Other Services (except Public Administration),42504.0
Utah,99,Industries not classified,0.0
Vermont,--,Total,262474.0
Vermont,11,"Agriculture, Forestry, Fishing and Hunting",499.0
Vermont,21,"Mining, Quarrying, and Oil and Gas Extraction",468.0
Vermont,22,Utilities,0.0
Vermont,23,Construction,12831.0
Vermont,31-33,Manufacturing,30480.0
Vermont,42,Wholesale Trade,11051.0
Vermont,44-45,Retail Trade,37633.0
Vermont,48-49,Transportation and Warehousing,6266.0
Vermont,51,Information,6777.0
Vermont,52,Finance and Insurance,9071.0
Vermont,53,Real Estate and Rental and Leasing,3239.0
Vermont,54,"Professional, Scientific, and Technical Services",22480.0
Vermont,55,Management of Companies and Enterprises,2438.0
Vermont,56,Administrative and Support and Waste Management and Remediation Services,6965.0
Vermont,61,Educational Services,14989.0
Vermont,62,Health Care and Social Assistance,46343.0
Vermont,71,"Arts, Entertainment, and Recreation",8255.0
Vermont,72,Accommodation and Food Services,31413.0
Vermont,81,Other Services (except Public Administration),9172.0
Vermont,99,Industries not classified,41.0
Virginia,--,Total,3131723.0
Virginia,11,"Agriculture, Forestry, Fishing and Hunting",3941.0
Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",8667.0
Virginia,22,Utilities,14041.0
Virginia,23,Construction,167463.0
Virginia,31-33,Manufacturing,232762.0
Virginia,42,Wholesale Trade,104358.0
Virginia,44-45,Retail Trade,415557.0
Virginia,48-49,Transportation and Warehousing,95463.0
Virginia,51,Information,92779.0
Virginia,52,Finance and Insurance,160979.0
Virginia,53,Real Estate and Rental and Leasing,53307.0
Virginia,54,"Professional, Scientific, and Technical Services",438370.0
Virginia,55,Management of Companies and Enterprises,65611.0
Virginia,56,Administrative and Support and Waste Management and Remediation Services,244879.0
Virginia,61,Educational Services,75206.0
Virginia,62,Health Care and Social Assistance,416774.0
Virginia,71,"Arts, Entertainment, and Recreation",55512.0
Virginia,72,Accommodation and Food Services,323113.0
Virginia,81,Other Services (except Public Administration),162661.0
Virginia,99,Industries not classified,0.0
Washington,--,Total,2444098.0
Washington,11,"Agriculture, Forestry, Fishing and Hunting",12763.0
Washington,21,"Mining, Quarrying, and Oil and Gas Extraction",2361.0
Washington,22,Utilities,0.0
Washington,23,Construction,137831.0
Washington,31-33,Manufacturing,246382.0
Washington,42,Wholesale Trade,124713.0
Washington,44-45,Retail Trade,312494.0
Washington,48-49,Transportation and Warehousing,86375.0
Washington,51,Information,123018.0
Washington,52,Finance and Insurance,98936.0
Washington,53,Real Estate and Rental and Leasing,45375.0
Washington,54,"Professional, Scientific, and Technical Services",193509.0
Washington,55,Management of Companies and Enterprises,71595.0
Washington,56,Administrative and Support and Waste Management and Remediation Services,139248.0
Washington,61,Educational Services,53095.0
Washington,62,Health Care and Social Assistance,375679.0
Washington,71,"Arts, Entertainment, and Recreation",60590.0
Washington,72,Accommodation and Food Services,240639.0
Washington,81,Other Services (except Public Administration),109597.0
Washington,99,Industries not classified,0.0
West Virginia,--,Total,575987.0
West Virginia,11,"Agriculture, Forestry, Fishing and Hunting",756.0
West Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",33574.0
West Virginia,22,Utilities,0.0
West Virginia,23,Construction,25569.0
West Virginia,31-33,Manufacturing,49475.0
West Virginia,42,Wholesale Trade,21606.0
West Virginia,44-45,Retail Trade,86476.0
West Virginia,48-49,Transportation and Warehousing,13857.0
West Virginia,51,Information,11225.0
West Virginia,52,Finance and Insurance,17880.0
West Virginia,53,Real Estate and Rental and Leasing,6151.0
West Virginia,54,"Professional, Scientific, and Technical Services",25086.0
West Virginia,55,Management of Companies and Enterprises,5350.0
West Virginia,56,Administrative and Support and Waste Management and Remediation Services,33003.0
West Virginia,61,Educational Services,9997.0
West Virginia,62,Health Care and Social Assistance,130136.0
West Virginia,71,"Arts, Entertainment, and Recreation",9610.0
West Virginia,72,Accommodation and Food Services,65591.0
West Virginia,81,Other Services (except Public Administration),25054.0
West Virginia,99,Industries not classified,68.0
Wisconsin,--,Total,2401032.0
Wisconsin,11,"Agriculture, Forestry, Fishing and Hunting",2906.0
Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",2456.0
Wisconsin,22,Utilities,13701.0
Wisconsin,23,Construction,93208.0
Wisconsin,31-33,Manufacturing,434460.0
Wisconsin,42,Wholesale Trade,112855.0
Wisconsin,44-45,Retail Trade,298106.0
Wisconsin,48-49,Transportation and Warehousing,93997.0
Wisconsin,51,Information,54393.0
Wisconsin,52,Finance and Insurance,137769.0
Wisconsin,53,Real Estate and Rental and Leasing,24693.0
Wisconsin,54,"Professional, Scientific, and Technical Services",100940.0
Wisconsin,55,Management of Companies and Enterprises,71501.0
Wisconsin,56,Administrative and Support and Waste Management and Remediation Services,145641.0
Wisconsin,61,Educational Services,56023.0
Wisconsin,62,Health Care and Social Assistance,387964.0
Wisconsin,71,"Arts, Entertainment, and Recreation",41824.0
Wisconsin,72,Accommodation and Food Services,223278.0
Wisconsin,81,Other Services (except Public Administration),105079.0
Wisconsin,99,Industries not classified,0.0
Wyoming,--,Total,212635.0
Wyoming,11,"Agriculture, Forestry, Fishing and Hunting",228.0
Wyoming,21,"Mining, Quarrying, and Oil and Gas Extraction",26557.0
Wyoming,22,Utilities,0.0
Wyoming,23,Construction,17240.0
Wyoming,31-33,Manufacturing,9986.0
Wyoming,42,Wholesale Trade,8554.0
Wyoming,44-45,Retail Trade,30004.0
Wyoming,48-49,Transportation and Warehousing,9935.0
Wyoming,51,Information,4139.0
Wyoming,52,Finance and Insurance,6652.0
Wyoming,53,Real Estate and Rental and Leasing,4446.0
Wyoming,54,"Professional, Scientific, and Technical Services",9301.0
Wyoming,55,Management of Companies and Enterprises,1233.0
Wyoming,56,Administrative and Support and Waste Management and Remediation Services,6485.0
Wyoming,61,Educational Services,2186.0
Wyoming,62,Health Care and Social Assistance,32229.0
Wyoming,71,"Arts, Entertainment, and Recreation",4344.0
Wyoming,72,Accommodation and Food Services,27684.0
Wyoming,81,Other Services (except Public Administration),8758.0
Wyoming,99,Industries not classified,55.0
