NAICS Code,Total Employment - 2003,State
52,100011.0,Colorado
53,45433.0,Colorado
54,152427.0,Colorado
55,36579.0,Colorado
56,165003.0,Colorado
61,30237.0,Colorado
62,209500.0,Colorado
71,40992.0,Colorado
72,208758.0,Colorado
81,94148.0,Colorado
--,1550867.0,Connecticut
11,456.0,Connecticut
21,647.0,Connecticut
22,10057.0,Connecticut
23,64937.0,Connecticut
31-33,199274.0,Connecticut
42,73306.0,Connecticut
44-45,195807.0,Connecticut
48-49,43109.0,Connecticut
51,44294.0,Connecticut
52,145393.0,Connecticut
53,23537.0,Connecticut
54,100372.0,Connecticut
55,42573.0,Connecticut
56,102211.0,Connecticut
61,59351.0,Connecticut
62,235121.0,Connecticut
71,22714.0,Connecticut
72,124158.0,Connecticut
81,62862.0,Connecticut
99,688.0,Connecticut
--,385129.0,Delaware
22,2676.0,Delaware
23,22046.0,Delaware
31-33,37807.0,Delaware
42,22724.0,Delaware
44-45,52771.0,Delaware
48-49,11249.0,Delaware
51,9218.0,Delaware
52,43098.0,Delaware
53,5733.0,Delaware
54,24147.0,Delaware
55,20913.0,Delaware
56,24556.0,Delaware
61,5965.0,Delaware
62,48851.0,Delaware
71,8684.0,Delaware
72,27529.0,Delaware
81,16683.0,Delaware
--,422918.0,District of Columbia
22,2943.0,District of Columbia
23,6006.0,District of Columbia
31-33,1862.0,District of Columbia
42,5609.0,District of Columbia
44-45,18591.0,District of Columbia
48-49,3487.0,District of Columbia
51,26388.0,District of Columbia
52,18901.0,District of Columbia
53,8344.0,District of Columbia
54,82696.0,District of Columbia
55,4825.0,District of Columbia
56,28347.0,District of Columbia
61,42233.0,District of Columbia
62,59303.0,District of Columbia
71,6226.0,District of Columbia
72,45114.0,District of Columbia
81,61934.0,District of Columbia
--,6549488.0,Florida
11,14218.0,Florida
21,6225.0,Florida
22,31742.0,Florida
23,403621.0,Florida
31-33,369754.0,Florida
42,305108.0,Florida
44-45,919700.0,Florida
48-49,195212.0,Florida
51,174673.0,Florida
52,357834.0,Florida
53,145801.0,Florida
54,391698.0,Florida
55,124303.0,Florida
56,1080419.0,Florida
61,110109.0,Florida
62,816646.0,Florida
71,144123.0,Florida
72,654938.0,Florida
81,301360.0,Florida
99,2004.0,Florida
--,3387337.0,Georgia
11,9074.0,Georgia
21,6450.0,Georgia
22,22076.0,Georgia
23,195255.0,Georgia
31-33,449486.0,Georgia
42,197951.0,Georgia
44-45,449362.0,Georgia
48-49,143212.0,Georgia
51,135902.0,Georgia
52,176060.0,Georgia
53,59866.0,Georgia
54,193142.0,Georgia
55,100189.0,Georgia
56,290276.0,Georgia
61,66113.0,Georgia
62,391258.0,Georgia
71,37747.0,Georgia
72,316339.0,Georgia
81,146458.0,Georgia
99,1121.0,Georgia
--,459010.0,Hawaii
22,2345.0,Hawaii
23,26570.0,Hawaii
31-33,14346.0,Hawaii
42,19886.0,Hawaii
44-45,64425.0,Hawaii
48-49,25300.0,Hawaii
51,11646.0,Hawaii
52,19218.0,Hawaii
53,14449.0,Hawaii
54,21694.0,Hawaii
55,5095.0,Hawaii
56,34622.0,Hawaii
61,15985.0,Hawaii
62,57153.0,Hawaii
71,11873.0,Hawaii
72,89049.0,Hawaii
81,24684.0,Hawaii
--,466507.0,Idaho
11,3440.0,Idaho
21,1566.0,Idaho
22,3524.0,Idaho
23,37253.0,Idaho
31-33,61764.0,Idaho
42,23410.0,Idaho
44-45,71071.0,Idaho
48-49,14007.0,Idaho
51,11785.0,Idaho
52,18973.0,Idaho
53,5727.0,Idaho
54,29209.0,Idaho
55,9406.0,Idaho
56,33439.0,Idaho
61,8823.0,Idaho
62,61142.0,Idaho
71,6789.0,Idaho
72,47233.0,Idaho
81,17809.0,Idaho
99,137.0,Idaho
--,5205457.0,Illinois
11,2848.0,Illinois
21,9561.0,Illinois
22,35547.0,Illinois
23,253485.0,Illinois
31-33,705922.0,Illinois
42,325903.0,Illinois
44-45,598037.0,Illinois
48-49,215919.0,Illinois
51,140831.0,Illinois
52,355386.0,Illinois
53,85977.0,Illinois
54,353625.0,Illinois
55,162817.0,Illinois
56,398638.0,Illinois
61,127305.0,Illinois
62,664257.0,Illinois
71,71668.0,Illinois
72,433513.0,Illinois
81,263252.0,Illinois
99,966.0,Illinois
--,2540839.0,Indiana
21,5497.0,Indiana
22,14306.0,Indiana
23,133159.0,Indiana
31-33,547580.0,Indiana
42,112057.0,Indiana
44-45,338739.0,Indiana
48-49,101249.0,Indiana
51,48312.0,Indiana
52,111234.0,Indiana
53,35776.0,Indiana
54,102600.0,Indiana
55,44276.0,Indiana
56,144980.0,Indiana
61,51163.0,Indiana
62,342664.0,Indiana
71,31303.0,Indiana
72,239658.0,Indiana
81,134024.0,Indiana
--,1232865.0,Iowa
11,1758.0,Iowa
21,1775.0,Iowa
22,8157.0,Iowa
23,58159.0,Iowa
31-33,221027.0,Iowa
42,60262.0,Iowa
44-45,176596.0,Iowa
48-49,48017.0,Iowa
51,40088.0,Iowa
52,89833.0,Iowa
53,14406.0,Iowa
54,42732.0,Iowa
55,19133.0,Iowa
56,58393.0,Iowa
61,31932.0,Iowa
62,182693.0,Iowa
71,19819.0,Iowa
72,104189.0,Iowa
81,53668.0,Iowa
99,228.0,Iowa
--,1109869.0,Kansas
11,754.0,Kansas
21,6968.0,Kansas
22,7239.0,Kansas
23,63746.0,Kansas
31-33,175387.0,Kansas
42,63762.0,Kansas
44-45,149354.0,Kansas
48-49,40898.0,Kansas
51,48296.0,Kansas
52,58634.0,Kansas
53,16061.0,Kansas
54,52782.0,Kansas
55,23808.0,Kansas
56,59205.0,Kansas
61,16922.0,Kansas
62,163452.0,Kansas
71,12743.0,Kansas
72,96084.0,Kansas
81,53483.0,Kansas
99,291.0,Kansas
--,1471878.0,Kentucky
11,1954.0,Kentucky
21,17768.0,Kentucky
22,8794.0,Kentucky
23,77683.0,Kentucky
31-33,260951.0,Kentucky
42,70891.0,Kentucky
44-45,214236.0,Kentucky
48-49,73607.0,Kentucky
51,31169.0,Kentucky
52,69364.0,Kentucky
53,19590.0,Kentucky
54,57659.0,Kentucky
55,28030.0,Kentucky
56,71175.0,Kentucky
61,25754.0,Kentucky
62,219733.0,Kentucky
71,15438.0,Kentucky
72,138676.0,Kentucky
81,68785.0,Kentucky
99,621.0,Kentucky
--,1603922.0,Louisiana
11,5386.0,Louisiana
21,43262.0,Louisiana
22,13915.0,Louisiana
23,120420.0,Louisiana
31-33,149603.0,Louisiana
42,73130.0,Louisiana
44-45,227700.0,Louisiana
48-49,65780.0,Louisiana
51,32361.0,Louisiana
52,67649.0,Louisiana
53,31947.0,Louisiana
54,80632.0,Louisiana
55,15439.0,Louisiana
56,99887.0,Louisiana
61,34906.0,Louisiana
62,253465.0,Louisiana
71,32181.0,Louisiana
72,175662.0,Louisiana
81,80017.0,Louisiana
99,580.0,Louisiana
--,488973.0,Maine
11,3527.0,Maine
22,2742.0,Maine
23,26100.0,Maine
31-33,65475.0,Maine
42,18672.0,Maine
44-45,79388.0,Maine
48-49,13738.0,Maine
51,11989.0,Maine
52,27488.0,Maine
53,6435.0,Maine
54,21754.0,Maine
55,6191.0,Maine
56,26878.0,Maine
61,13925.0,Maine
62,94541.0,Maine
71,6372.0,Maine
72,44245.0,Maine
81,19304.0,Maine
--,2088841.0,Maryland
11,1056.0,Maryland
21,1812.0,Maryland
22,10510.0,Maryland
23,164876.0,Maryland
31-33,147326.0,Maryland
42,99395.0,Maryland
44-45,286954.0,Maryland
48-49,58832.0,Maryland
51,70998.0,Maryland
52,121192.0,Maryland
53,47152.0,Maryland
54,203907.0,Maryland
55,53505.0,Maryland
56,145685.0,Maryland
61,62222.0,Maryland
62,290575.0,Maryland
71,32860.0,Maryland
72,178486.0,Maryland
81,111016.0,Maryland
99,482.0,Maryland
--,2974779.0,Massachusetts
11,1189.0,Massachusetts
21,1331.0,Massachusetts
22,13311.0,Massachusetts
23,128393.0,Massachusetts
31-33,318766.0,Massachusetts
42,145788.0,Massachusetts
44-45,364682.0,Massachusetts
48-49,77584.0,Massachusetts
51,111896.0,Massachusetts
52,209576.0,Massachusetts
53,45965.0,Massachusetts
54,238069.0,Massachusetts
55,69794.0,Massachusetts
56,172885.0,Massachusetts
61,183330.0,Massachusetts
62,470755.0,Massachusetts
71,45064.0,Massachusetts
72,245947.0,Massachusetts
81,123512.0,Massachusetts
99,6942.0,Massachusetts
--,3885221.0,Michigan
11,3191.0,Michigan
21,5482.0,Michigan
22,24220.0,Michigan
23,168646.0,Michigan
31-33,679638.0,Michigan
42,174197.0,Michigan
44-45,521126.0,Michigan
48-49,100412.0,Michigan
51,95521.0,Michigan
52,172809.0,Michigan
53,57079.0,Michigan
54,299637.0,Michigan
55,123116.0,Michigan
56,304605.0,Michigan
61,64531.0,Michigan
62,521726.0,Michigan
71,56354.0,Michigan
72,331092.0,Michigan
81,178865.0,Michigan
99,2974.0,Michigan
--,2382177.0,Minnesota
11,2315.0,Minnesota
21,5207.0,Minnesota
22,12822.0,Minnesota
23,118294.0,Minnesota
31-33,339507.0,Minnesota
42,131455.0,Minnesota
44-45,309317.0,Minnesota
48-49,77246.0,Minnesota
51,69793.0,Minnesota
52,149834.0,Minnesota
53,39440.0,Minnesota
54,124672.0,Minnesota
55,89980.0,Minnesota
56,133653.0,Minnesota
61,55111.0,Minnesota
62,361740.0,Minnesota
71,39032.0,Minnesota
72,202768.0,Minnesota
81,119510.0,Minnesota
99,481.0,Minnesota
--,912157.0,Mississippi
22,11348.0,Mississippi
23,46281.0,Mississippi
31-33,172618.0,Mississippi
42,35543.0,Mississippi
44-45,135582.0,Mississippi
48-49,32374.0,Mississippi
51,18709.0,Mississippi
52,34581.0,Mississippi
53,10252.0,Mississippi
54,29443.0,Mississippi
55,8924.0,Mississippi
56,44291.0,Mississippi
61,16091.0,Mississippi
62,137145.0,Mississippi
71,10397.0,Mississippi
72,116972.0,Mississippi
81,41836.0,Mississippi
--,2387761.0,Missouri
11,1657.0,Missouri
21,3984.0,Missouri
22,16546.0,Missouri
23,141280.0,Missouri
31-33,308755.0,Missouri
42,126473.0,Missouri
44-45,316214.0,Missouri
48-49,91095.0,Missouri
51,79986.0,Missouri
52,139847.0,Missouri
53,41298.0,Missouri
54,126216.0,Missouri
55,65147.0,Missouri
56,140678.0,Missouri
61,65692.0,Missouri
62,340985.0,Missouri
71,35521.0,Missouri
72,222434.0,Missouri
81,121018.0,Missouri
99,2935.0,Missouri
--,302967.0,Montana
11,1665.0,Montana
21,4486.0,Montana
22,2758.0,Montana
23,20292.0,Montana
31-33,18255.0,Montana
42,13753.0,Montana
44-45,53456.0,Montana
48-49,10237.0,Montana
51,8028.0,Montana
52,14846.0,Montana
53,4911.0,Montana
54,16047.0,Montana
55,1910.0,Montana
56,12164.0,Montana
61,5132.0,Montana
62,51238.0,Montana
71,8619.0,Montana
72,41151.0,Montana
81,13913.0,Montana
99,106.0,Montana
--,774913.0,Nebraska
21,829.0,Nebraska
22,1180.0,Nebraska
23,41117.0,Nebraska
31-33,103588.0,Nebraska
42,36268.0,Nebraska
44-45,105486.0,Nebraska
48-49,30180.0,Nebraska
51,21403.0,Nebraska
52,58548.0,Nebraska
53,9941.0,Nebraska
54,48823.0,Nebraska
55,25575.0,Nebraska
56,57291.0,Nebraska
61,15926.0,Nebraska
62,106776.0,Nebraska
71,10184.0,Nebraska
72,64590.0,Nebraska
81,36234.0,Nebraska
--,970919.0,Nevada
11,265.0,Nevada
21,8186.0,Nevada
22,5174.0,Nevada
23,93327.0,Nevada
31-33,41216.0,Nevada
42,33372.0,Nevada
44-45,120598.0,Nevada
48-49,35332.0,Nevada
51,16651.0,Nevada
52,37431.0,Nevada
53,23995.0,Nevada
54,50846.0,Nevada
55,11645.0,Nevada
56,80471.0,Nevada
61,5036.0,Nevada
62,78620.0,Nevada
71,25725.0,Nevada
72,272676.0,Nevada
81,29874.0,Nevada
99,479.0,Nevada
--,540306.0,New Hampshire
11,921.0,New Hampshire
21,395.0,New Hampshire
22,3545.0,New Hampshire
23,26677.0,New Hampshire
31-33,78183.0,New Hampshire
42,23428.0,New Hampshire
44-45,95118.0,New Hampshire
48-49,12125.0,New Hampshire
51,13836.0,New Hampshire
52,27302.0,New Hampshire
53,7728.0,New Hampshire
54,27546.0,New Hampshire
55,8009.0,New Hampshire
56,37385.0,New Hampshire
61,20015.0,New Hampshire
62,76098.0,New Hampshire
71,9841.0,New Hampshire
72,50441.0,New Hampshire
81,21550.0,New Hampshire
99,163.0,New Hampshire
--,3579076.0,New Jersey
11,1053.0,New Jersey
21,2156.0,New Jersey
22,21185.0,New Jersey
23,164864.0,New Jersey
31-33,338414.0,New Jersey
42,272243.0,New Jersey
44-45,449914.0,New Jersey
48-49,168088.0,New Jersey
51,128430.0,New Jersey
52,237394.0,New Jersey
53,60190.0,New Jersey
54,287450.0,New Jersey
55,139846.0,New Jersey
56,299996.0,New Jersey
61,84720.0,New Jersey
62,456048.0,New Jersey
71,42423.0,New Jersey
72,268379.0,New Jersey
81,155067.0,New Jersey
99,1216.0,New Jersey
--,571381.0,New Mexico
11,434.0,New Mexico
21,13511.0,New Mexico
22,5069.0,New Mexico
23,45775.0,New Mexico
31-33,32973.0,New Mexico
42,20725.0,New Mexico
44-45,91477.0,New Mexico
48-49,16005.0,New Mexico
51,14833.0,New Mexico
52,24675.0,New Mexico
53,9836.0,New Mexico
54,32891.0,New Mexico
55,8288.0,New Mexico
56,35367.0,New Mexico
61,10485.0,New Mexico
62,93857.0,New Mexico
71,14590.0,New Mexico
72,73796.0,New Mexico
81,26554.0,New Mexico
99,240.0,New Mexico
--,7416680.0,New York
11,5276.0,New York
21,3695.0,New York
22,42547.0,New York
23,307202.0,New York
31-33,612983.0,New York
42,406537.0,New York
44-45,862872.0,New York
48-49,229360.0,New York
51,314728.0,New York
52,593386.0,New York
53,166032.0,New York
54,552947.0,New York
55,201706.0,New York
56,455251.0,New York
61,321250.0,New York
62,1312683.0,New York
71,137953.0,New York
72,534990.0,New York
81,352300.0,New York
99,2982.0,New York
--,3338231.0,North Carolina
11,5532.0,North Carolina
21,3512.0,North Carolina
22,21439.0,North Carolina
23,209292.0,North Carolina
31-33,591566.0,North Carolina
42,166197.0,North Carolina
44-45,441768.0,North Carolina
48-49,112727.0,North Carolina
51,77739.0,North Carolina
52,193579.0,North Carolina
53,48185.0,North Carolina
54,168141.0,North Carolina
55,72722.0,North Carolina
56,222857.0,North Carolina
61,72458.0,North Carolina
62,438502.0,North Carolina
71,46269.0,North Carolina
72,297641.0,North Carolina
81,147094.0,North Carolina
99,1011.0,North Carolina
--,258940.0,North Dakota
21,4175.0,North Dakota
22,3194.0,North Dakota
23,13812.0,North Dakota
31-33,22575.0,North Dakota
42,15952.0,North Dakota
44-45,41870.0,North Dakota
48-49,8702.0,North Dakota
51,7441.0,North Dakota
52,13406.0,North Dakota
53,3623.0,North Dakota
54,10902.0,North Dakota
55,3041.0,North Dakota
56,10883.0,North Dakota
61,4377.0,North Dakota
62,51155.0,North Dakota
71,3219.0,North Dakota
72,26704.0,North Dakota
81,13282.0,North Dakota
--,4770283.0,Ohio
11,1848.0,Ohio
21,9442.0,Ohio
22,30148.0,Ohio
23,221152.0,Ohio
31-33,838725.0,Ohio
42,237375.0,Ohio
44-45,614794.0,Ohio
48-49,162304.0,Ohio
51,111317.0,Ohio
52,255187.0,Ohio
53,66132.0,Ohio
54,238004.0,Ohio
55,152983.0,Ohio
56,310535.0,Ohio
61,100002.0,Ohio
62,705785.0,Ohio
71,60610.0,Ohio
72,421953.0,Ohio
81,230991.0,Ohio
99,996.0,Ohio
--,1184589.0,Oklahoma
11,1297.0,Oklahoma
21,26823.0,Oklahoma
22,9713.0,Oklahoma
23,58135.0,Oklahoma
31-33,142725.0,Oklahoma
42,55179.0,Oklahoma
44-45,168052.0,Oklahoma
48-49,42689.0,Oklahoma
51,34875.0,Oklahoma
52,57090.0,Oklahoma
53,20481.0,Oklahoma
54,62570.0,Oklahoma
55,24137.0,Oklahoma
56,89920.0,Oklahoma
61,18513.0,Oklahoma
62,179718.0,Oklahoma
71,14152.0,Oklahoma
72,115994.0,Oklahoma
81,62246.0,Oklahoma
99,280.0,Oklahoma
--,1338825.0,Oregon
11,13266.0,Oregon
21,1595.0,Oregon
22,7800.0,Oregon
23,76029.0,Oregon
31-33,180084.0,Oregon
42,75628.0,Oregon
44-45,190237.0,Oregon
48-49,52699.0,Oregon
51,35949.0,Oregon
52,65932.0,Oregon
53,28170.0,Oregon
54,71267.0,Oregon
55,38966.0,Oregon
56,78912.0,Oregon
61,36485.0,Oregon
62,171254.0,Oregon
71,22969.0,Oregon
72,131248.0,Oregon
81,59944.0,Oregon
99,391.0,Oregon
--,5029324.0,Pennsylvania
11,3127.0,Pennsylvania
21,18007.0,Pennsylvania
22,34708.0,Pennsylvania
23,233583.0,Pennsylvania
31-33,682547.0,Pennsylvania
42,242422.0,Pennsylvania
44-45,659804.0,Pennsylvania
48-49,184118.0,Pennsylvania
51,140551.0,Pennsylvania
52,311556.0,Pennsylvania
53,66835.0,Pennsylvania
54,305644.0,Pennsylvania
55,135457.0,Pennsylvania
56,287896.0,Pennsylvania
61,204266.0,Pennsylvania
62,800789.0,Pennsylvania
71,76292.0,Pennsylvania
72,396187.0,Pennsylvania
81,244509.0,Pennsylvania
99,1026.0,Pennsylvania
--,427455.0,Rhode Island
22,1323.0,Rhode Island
23,19998.0,Rhode Island
31-33,60020.0,Rhode Island
42,18350.0,Rhode Island
44-45,53222.0,Rhode Island
48-49,11709.0,Rhode Island
51,8699.0,Rhode Island
52,33166.0,Rhode Island
53,6392.0,Rhode Island
54,22148.0,Rhode Island
55,8878.0,Rhode Island
56,20285.0,Rhode Island
61,20449.0,Rhode Island
62,76739.0,Rhode Island
71,6539.0,Rhode Island
72,40216.0,Rhode Island
81,18956.0,Rhode Island
99,105.0,Rhode Island
--,1550604.0,South Carolina
11,5376.0,South Carolina
21,1436.0,South Carolina
22,11088.0,South Carolina
23,108422.0,South Carolina
31-33,283244.0,South Carolina
42,62877.0,South Carolina
44-45,215143.0,South Carolina
48-49,47771.0,South Carolina
51,30184.0,South Carolina
52,70662.0,South Carolina
53,24515.0,South Carolina
54,68072.0,South Carolina
55,27321.0,South Carolina
56,123268.0,South Carolina
61,24377.0,South Carolina
62,188025.0,South Carolina
71,21551.0,South Carolina
72,161829.0,South Carolina
81,74887.0,South Carolina
99,556.0,South Carolina
--,299779.0,South Dakota
21,1003.0,South Dakota
22,2026.0,South Dakota
23,16476.0,South Dakota
31-33,36512.0,South Dakota
42,14650.0,South Dakota
44-45,48364.0,South Dakota
48-49,8122.0,South Dakota
51,7793.0,South Dakota
52,24452.0,South Dakota
53,3885.0,South Dakota
54,10129.0,South Dakota
55,3065.0,South Dakota
56,9503.0,South Dakota
61,7701.0,South Dakota
62,53399.0,South Dakota
71,5684.0,South Dakota
72,31921.0,South Dakota
81,14435.0,South Dakota
--,2299275.0,Tennessee
11,1426.0,Tennessee
21,2986.0,Tennessee
22,3413.0,Tennessee
23,110070.0,Tennessee
31-33,393832.0,Tennessee
42,118391.0,Tennessee
44-45,304207.0,Tennessee
48-49,117332.0,Tennessee
51,56752.0,Tennessee
52,108971.0,Tennessee
53,34117.0,Tennessee
54,100557.0,Tennessee
55,62912.0,Tennessee
56,165943.0,Tennessee
61,52339.0,Tennessee
62,317456.0,Tennessee
71,27825.0,Tennessee
72,209672.0,Tennessee
81,110591.0,Tennessee
99,483.0,Tennessee
--,8051148.0,Texas
11,9335.0,Texas
21,115092.0,Texas
22,50693.0,Texas
23,493158.0,Texas
31-33,861690.0,Texas
42,430799.0,Texas
44-45,1036012.0,Texas
48-49,331027.0,Texas
51,279330.0,Texas
52,438479.0,Texas
53,159907.0,Texas
54,499741.0,Texas
55,247474.0,Texas
56,703244.0,Texas
61,127394.0,Texas
62,1020501.0,Texas
71,98966.0,Texas
72,743413.0,Texas
81,402014.0,Texas
99,2879.0,Texas
--,900605.0,Utah
11,225.0,Utah
21,6846.0,Utah
22,4708.0,Utah
23,59616.0,Utah
31-33,108774.0,Utah
42,43687.0,Utah
44-45,123110.0,Utah
48-49,41155.0,Utah
51,28249.0,Utah
52,48321.0,Utah
53,14925.0,Utah
54,54211.0,Utah
55,17508.0,Utah
56,83251.0,Utah
61,27228.0,Utah
62,98869.0,Utah
71,15203.0,Utah
72,79711.0,Utah
81,44810.0,Utah
99,198.0,Utah
--,256441.0,Vermont
22,2384.0,Vermont
23,13655.0,Vermont
31-33,39310.0,Vermont
42,10373.0,Vermont
44-45,40176.0,Vermont
48-49,6009.0,Vermont
51,6897.0,Vermont
52,10262.0,Vermont
53,3126.0,Vermont
54,13368.0,Vermont
55,4088.0,Vermont
56,6599.0,Vermont
61,13237.0,Vermont
62,38480.0,Vermont
71,8646.0,Vermont
72,29201.0,Vermont
81,9480.0,Vermont
--,2932822.0,Virginia
11,3976.0,Virginia
21,9954.0,Virginia
22,15221.0,Virginia
23,200448.0,Virginia
31-33,308571.0,Virginia
42,106492.0,Virginia
44-45,405359.0,Virginia
48-49,97354.0,Virginia
51,125700.0,Virginia
52,170359.0,Virginia
53,57528.0,Virginia
54,307089.0,Virginia
55,52158.0,Virginia
56,209866.0,Virginia
61,57663.0,Virginia
62,337040.0,Virginia
71,44547.0,Virginia
72,264089.0,Virginia
81,158504.0,Virginia
99,904.0,Virginia
--,2293222.0,Washington
11,14188.0,Washington
21,2647.0,Washington
22,5447.0,Washington
23,149680.0,Washington
31-33,247824.0,Washington
42,121464.0,Washington
44-45,309614.0,Washington
48-49,75839.0,Washington
51,101234.0,Washington
52,111897.0,Washington
53,49120.0,Washington
54,142413.0,Washington
55,133706.0,Washington
56,118772.0,Washington
61,44720.0,Washington
62,307141.0,Washington
71,51152.0,Washington
72,200864.0,Washington
81,104562.0,Washington
99,938.0,Washington
--,561434.0,West Virginia
11,1348.0,West Virginia
21,20283.0,West Virginia
22,7358.0,West Virginia
23,27390.0,West Virginia
31-33,69610.0,West Virginia
42,20506.0,West Virginia
44-45,89236.0,West Virginia
48-49,15846.0,West Virginia
51,13566.0,West Virginia
52,22435.0,West Virginia
53,6784.0,West Virginia
54,22755.0,West Virginia
55,4608.0,West Virginia
56,28714.0,West Virginia
61,8128.0,West Virginia
62,110882.0,West Virginia
71,9527.0,West Virginia
72,55821.0,West Virginia
81,26507.0,West Virginia
99,130.0,West Virginia
--,2383503.0,Wisconsin
11,3563.0,Wisconsin
21,2656.0,Wisconsin
22,17055.0,Wisconsin
23,117557.0,Wisconsin
31-33,489984.0,Wisconsin
42,116317.0,Wisconsin
44-45,312483.0,Wisconsin
48-49,90072.0,Wisconsin
51,59062.0,Wisconsin
52,138844.0,Wisconsin
53,26925.0,Wisconsin
54,93675.0,Wisconsin
55,55053.0,Wisconsin
56,115292.0,Wisconsin
61,46256.0,Wisconsin
62,341134.0,Wisconsin
71,36192.0,Wisconsin
72,206430.0,Wisconsin
81,114438.0,Wisconsin
99,515.0,Wisconsin
--,180959.0,Wyoming
21,16824.0,Wyoming
22,2313.0,Wyoming
23,14445.0,Wyoming
31-33,10368.0,Wyoming
42,6398.0,Wyoming
44-45,29420.0,Wyoming
48-49,6835.0,Wyoming
51,3985.0,Wyoming
52,7183.0,Wyoming
53,3035.0,Wyoming
54,7223.0,Wyoming
55,892.0,Wyoming
56,6289.0,Wyoming
61,1464.0,Wyoming
62,27127.0,Wyoming
71,3532.0,Wyoming
72,24686.0,Wyoming
81,8467.0,Wyoming
