FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
200.0,"Albuquerque, NM",42,Wholesale trade,13023
200.0,"Albuquerque, NM",44-45,Retail Trade,40555
200.0,"Albuquerque, NM",48-49,Transportation & Warehousing,7413
200.0,"Albuquerque, NM",51,Information,8816
200.0,"Albuquerque, NM",52,Finance & insurance,13882
200.0,"Albuquerque, NM",53,Real estate & rental & leasing,4751
200.0,"Albuquerque, NM",54,"Professional, scientific, & technical services",25187
200.0,"Albuquerque, NM",55,Management of companies & enterprises,6131
200.0,"Albuquerque, NM",56,Administrative & support & waste management & remediation serv,21596
200.0,"Albuquerque, NM",61,Educational services,3789
200.0,"Albuquerque, NM",62,Health care & social assistance,34853
200.0,"Albuquerque, NM",71,"Arts, entertainment, & recreation",5633
200.0,"Albuquerque, NM",72,Accommodation & foodservices,27864
200.0,"Albuquerque, NM",81,Other services (except public administration),13033
200.0,"Albuquerque, NM",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1502
200.0,"Albuquerque, NM",99,Unclassified,[c]
220.0,"Alexandria, LA",--,Total,45955
220.0,"Alexandria, LA",11,"Agriculture, forestry, fishing, & hunting",280
220.0,"Alexandria, LA",21,Mining,[a]
220.0,"Alexandria, LA",22,Utilities,[f]
220.0,"Alexandria, LA",23,Construction,4073
220.0,"Alexandria, LA",31-33,Manufacturing,2890
220.0,"Alexandria, LA",42,Wholesale trade,1936
220.0,"Alexandria, LA",44-45,Retail Trade,7677
220.0,"Alexandria, LA",48-49,Transportation & Warehousing,926
220.0,"Alexandria, LA",51,Information,1181
220.0,"Alexandria, LA",52,Finance & insurance,1756
220.0,"Alexandria, LA",53,Real estate & rental & leasing,736
220.0,"Alexandria, LA",54,"Professional, scientific, & technical services",1846
220.0,"Alexandria, LA",55,Management of companies & enterprises,94
220.0,"Alexandria, LA",56,Administrative & support & waste management & remediation serv,2129
220.0,"Alexandria, LA",61,Educational services,821
220.0,"Alexandria, LA",62,Health care & social assistance,12171
220.0,"Alexandria, LA",71,"Arts, entertainment, & recreation",[e]
220.0,"Alexandria, LA",72,Accommodation & foodservices,3657
220.0,"Alexandria, LA",81,Other services (except public administration),2756
220.0,"Alexandria, LA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
220.0,"Alexandria, LA",99,Unclassified,[b]
240.0,"Allentown--Bethlehem--Easton, PA",--,Total,253061
240.0,"Allentown--Bethlehem--Easton, PA",11,"Agriculture, forestry, fishing, & hunting",[b]
240.0,"Allentown--Bethlehem--Easton, PA",21,Mining,159
240.0,"Allentown--Bethlehem--Easton, PA",22,Utilities,5228
240.0,"Allentown--Bethlehem--Easton, PA",23,Construction,11080
240.0,"Allentown--Bethlehem--Easton, PA",31-33,Manufacturing,42893
240.0,"Allentown--Bethlehem--Easton, PA",42,Wholesale trade,12223
240.0,"Allentown--Bethlehem--Easton, PA",44-45,Retail Trade,31449
240.0,"Allentown--Bethlehem--Easton, PA",48-49,Transportation & Warehousing,6167
240.0,"Allentown--Bethlehem--Easton, PA",51,Information,6972
240.0,"Allentown--Bethlehem--Easton, PA",52,Finance & insurance,13353
240.0,"Allentown--Bethlehem--Easton, PA",53,Real estate & rental & leasing,2410
240.0,"Allentown--Bethlehem--Easton, PA",54,"Professional, scientific, & technical services",7921
240.0,"Allentown--Bethlehem--Easton, PA",55,Management of companies & enterprises,10254
240.0,"Allentown--Bethlehem--Easton, PA",56,Administrative & support & waste management & remediation serv,17916
240.0,"Allentown--Bethlehem--Easton, PA",61,Educational services,10214
240.0,"Allentown--Bethlehem--Easton, PA",62,Health care & social assistance,34773
240.0,"Allentown--Bethlehem--Easton, PA",71,"Arts, entertainment, & recreation",3181
240.0,"Allentown--Bethlehem--Easton, PA",72,Accommodation & foodservices,18566
240.0,"Allentown--Bethlehem--Easton, PA",81,Other services (except public administration),12485
240.0,"Allentown--Bethlehem--Easton, PA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",5652
240.0,"Allentown--Bethlehem--Easton, PA",99,Unclassified,[c]
280.0,"Altoona, PA",--,Total,50331
280.0,"Altoona, PA",11,"Agriculture, forestry, fishing, & hunting",[a]
280.0,"Altoona, PA",21,Mining,[c]
280.0,"Altoona, PA",22,Utilities,[c]
280.0,"Altoona, PA",23,Construction,2538
280.0,"Altoona, PA",31-33,Manufacturing,9177
280.0,"Altoona, PA",42,Wholesale trade,2915
280.0,"Altoona, PA",44-45,Retail Trade,8078
280.0,"Altoona, PA",48-49,Transportation & Warehousing,1297
280.0,"Altoona, PA",51,Information,1615
280.0,"Altoona, PA",52,Finance & insurance,1897
280.0,"Altoona, PA",53,Real estate & rental & leasing,389
280.0,"Altoona, PA",54,"Professional, scientific, & technical services",2176
280.0,"Altoona, PA",55,Management of companies & enterprises,666
280.0,"Altoona, PA",56,Administrative & support & waste management & remediation serv,2741
280.0,"Altoona, PA",61,Educational services,[e]
280.0,"Altoona, PA",62,Health care & social assistance,8647
280.0,"Altoona, PA",71,"Arts, entertainment, & recreation",632
280.0,"Altoona, PA",72,Accommodation & foodservices,3867
280.0,"Altoona, PA",81,Other services (except public administration),2498
280.0,"Altoona, PA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",531
280.0,"Altoona, PA",99,Unclassified,[a]
320.0,"Amarillo, TX",--,Total,81117
320.0,"Amarillo, TX",11,"Agriculture, forestry, fishing, & hunting",334
320.0,"Amarillo, TX",21,Mining,239
320.0,"Amarillo, TX",22,Utilities,838
320.0,"Amarillo, TX",23,Construction,5318
320.0,"Amarillo, TX",31-33,Manufacturing,11169
320.0,"Amarillo, TX",42,Wholesale trade,4976
320.0,"Amarillo, TX",44-45,Retail Trade,12714
320.0,"Amarillo, TX",48-49,Transportation & Warehousing,2231
320.0,"Amarillo, TX",51,Information,2187
320.0,"Amarillo, TX",52,Finance & insurance,3694
320.0,"Amarillo, TX",53,Real estate & rental & leasing,1226
320.0,"Amarillo, TX",54,"Professional, scientific, & technical services",3051
320.0,"Amarillo, TX",55,Management of companies & enterprises,1349
320.0,"Amarillo, TX",56,Administrative & support & waste management & remediation serv,3645
320.0,"Amarillo, TX",61,Educational services,379
320.0,"Amarillo, TX",62,Health care & social assistance,13007
320.0,"Amarillo, TX",71,"Arts, entertainment, & recreation",898
320.0,"Amarillo, TX",72,Accommodation & foodservices,8547
320.0,"Amarillo, TX",81,Other services (except public administration),5143
320.0,"Amarillo, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
320.0,"Amarillo, TX",99,Unclassified,[b]
380.0,"Anchorage, AK",--,Total,108021
380.0,"Anchorage, AK",11,"Agriculture, forestry, fishing, & hunting",240
380.0,"Anchorage, AK",21,Mining,5364
380.0,"Anchorage, AK",22,Utilities,[f]
380.0,"Anchorage, AK",23,Construction,7398
380.0,"Anchorage, AK",31-33,Manufacturing,1741
380.0,"Anchorage, AK",42,Wholesale trade,5244
380.0,"Anchorage, AK",44-45,Retail Trade,14965
380.0,"Anchorage, AK",48-49,Transportation & Warehousing,10092
380.0,"Anchorage, AK",51,Information,3444
380.0,"Anchorage, AK",52,Finance & insurance,4945
380.0,"Anchorage, AK",53,Real estate & rental & leasing,2204
380.0,"Anchorage, AK",54,"Professional, scientific, & technical services",6888
380.0,"Anchorage, AK",55,Management of companies & enterprises,1792
380.0,"Anchorage, AK",56,Administrative & support & waste management & remediation serv,6784
380.0,"Anchorage, AK",61,Educational services,[g]
380.0,"Anchorage, AK",62,Health care & social assistance,15451
380.0,"Anchorage, AK",71,"Arts, entertainment, & recreation",[g]
380.0,"Anchorage, AK",72,Accommodation & foodservices,11587
380.0,"Anchorage, AK",81,Other services (except public administration),[i]
380.0,"Anchorage, AK",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
380.0,"Anchorage, AK",99,Unclassified,[c]
440.0,"Ann Arbor, MI",--,Total,228775
440.0,"Ann Arbor, MI",11,"Agriculture, forestry, fishing, & hunting",43
440.0,"Ann Arbor, MI",21,Mining,[b]
440.0,"Ann Arbor, MI",22,Utilities,[f]
440.0,"Ann Arbor, MI",23,Construction,11668
440.0,"Ann Arbor, MI",31-33,Manufacturing,50105
440.0,"Ann Arbor, MI",42,Wholesale trade,6716
440.0,"Ann Arbor, MI",44-45,Retail Trade,30958
440.0,"Ann Arbor, MI",48-49,Transportation & Warehousing,4747
440.0,"Ann Arbor, MI",51,Information,6144
440.0,"Ann Arbor, MI",52,Finance & insurance,6847
440.0,"Ann Arbor, MI",53,Real estate & rental & leasing,2997
440.0,"Ann Arbor, MI",54,"Professional, scientific, & technical services",13280
440.0,"Ann Arbor, MI",55,Management of companies & enterprises,6647
440.0,"Ann Arbor, MI",56,Administrative & support & waste management & remediation serv,12827
440.0,"Ann Arbor, MI",61,Educational services,2991
440.0,"Ann Arbor, MI",62,Health care & social assistance,35119
440.0,"Ann Arbor, MI",71,"Arts, entertainment, & recreation",2718
440.0,"Ann Arbor, MI",72,Accommodation & foodservices,19160
440.0,"Ann Arbor, MI",81,Other services (except public administration),8637
440.0,"Ann Arbor, MI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",5861
440.0,"Ann Arbor, MI",99,Unclassified,[e]
450.0,"Anniston, AL",--,Total,40241
450.0,"Anniston, AL",11,"Agriculture, forestry, fishing, & hunting",[b]
450.0,"Anniston, AL",21,Mining,85
450.0,"Anniston, AL",22,Utilities,[e]
450.0,"Anniston, AL",23,Construction,1782
450.0,"Anniston, AL",31-33,Manufacturing,11024
450.0,"Anniston, AL",42,Wholesale trade,1817
450.0,"Anniston, AL",44-45,Retail Trade,6392
450.0,"Anniston, AL",48-49,Transportation & Warehousing,753
450.0,"Anniston, AL",51,Information,803
450.0,"Anniston, AL",52,Finance & insurance,1026
450.0,"Anniston, AL",53,Real estate & rental & leasing,419
450.0,"Anniston, AL",54,"Professional, scientific, & technical services",889
450.0,"Anniston, AL",55,Management of companies & enterprises,64
450.0,"Anniston, AL",56,Administrative & support & waste management & remediation serv,2291
450.0,"Anniston, AL",61,Educational services,292
450.0,"Anniston, AL",62,Health care & social assistance,5080
450.0,"Anniston, AL",71,"Arts, entertainment, & recreation",[c]
450.0,"Anniston, AL",72,Accommodation & foodservices,4306
450.0,"Anniston, AL",81,Other services (except public administration),2018
450.0,"Anniston, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
450.0,"Anniston, AL",99,Unclassified,[b]
460.0,"Appleton--Oshkosh--Neenah, WI",--,Total,185450
460.0,"Appleton--Oshkosh--Neenah, WI",11,"Agriculture, forestry, fishing, & hunting",[b]
460.0,"Appleton--Oshkosh--Neenah, WI",21,Mining,315
460.0,"Appleton--Oshkosh--Neenah, WI",22,Utilities,[e]
460.0,"Appleton--Oshkosh--Neenah, WI",23,Construction,12128
460.0,"Appleton--Oshkosh--Neenah, WI",31-33,Manufacturing,54137
460.0,"Appleton--Oshkosh--Neenah, WI",42,Wholesale trade,8367
460.0,"Appleton--Oshkosh--Neenah, WI",44-45,Retail Trade,22876
460.0,"Appleton--Oshkosh--Neenah, WI",48-49,Transportation & Warehousing,5288
460.0,"Appleton--Oshkosh--Neenah, WI",51,Information,2727
460.0,"Appleton--Oshkosh--Neenah, WI",52,Finance & insurance,9273
460.0,"Appleton--Oshkosh--Neenah, WI",53,Real estate & rental & leasing,1562
460.0,"Appleton--Oshkosh--Neenah, WI",54,"Professional, scientific, & technical services",5444
460.0,"Appleton--Oshkosh--Neenah, WI",55,Management of companies & enterprises,6811
460.0,"Appleton--Oshkosh--Neenah, WI",56,Administrative & support & waste management & remediation serv,10800
460.0,"Appleton--Oshkosh--Neenah, WI",61,Educational services,2585
460.0,"Appleton--Oshkosh--Neenah, WI",62,Health care & social assistance,18091
460.0,"Appleton--Oshkosh--Neenah, WI",71,"Arts, entertainment, & recreation",1953
460.0,"Appleton--Oshkosh--Neenah, WI",72,Accommodation & foodservices,13906
460.0,"Appleton--Oshkosh--Neenah, WI",81,Other services (except public administration),8169
460.0,"Appleton--Oshkosh--Neenah, WI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",573
460.0,"Appleton--Oshkosh--Neenah, WI",99,Unclassified,[b]
480.0,"Asheville, NC",--,Total,97841
480.0,"Asheville, NC",11,"Agriculture, forestry, fishing, & hunting",[b]
480.0,"Asheville, NC",21,Mining,[c]
480.0,"Asheville, NC",22,Utilities,390
480.0,"Asheville, NC",23,Construction,6551
480.0,"Asheville, NC",31-33,Manufacturing,18535
480.0,"Asheville, NC",42,Wholesale trade,3943
480.0,"Asheville, NC",44-45,Retail Trade,14709
480.0,"Asheville, NC",48-49,Transportation & Warehousing,1482
480.0,"Asheville, NC",51,Information,1669
480.0,"Asheville, NC",52,Finance & insurance,2724
480.0,"Asheville, NC",53,Real estate & rental & leasing,1239
480.0,"Asheville, NC",54,"Professional, scientific, & technical services",3021
480.0,"Asheville, NC",55,Management of companies & enterprises,781
480.0,"Asheville, NC",56,Administrative & support & waste management & remediation serv,5963
480.0,"Asheville, NC",61,Educational services,2782
480.0,"Asheville, NC",62,Health care & social assistance,16826
480.0,"Asheville, NC",71,"Arts, entertainment, & recreation",1427
480.0,"Asheville, NC",72,Accommodation & foodservices,10741
480.0,"Asheville, NC",81,Other services (except public administration),4703
480.0,"Asheville, NC",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
480.0,"Asheville, NC",99,Unclassified,[b]
500.0,"Athens, GA",--,Total,52816
500.0,"Athens, GA",11,"Agriculture, forestry, fishing, & hunting",[b]
500.0,"Athens, GA",21,Mining,[b]
500.0,"Athens, GA",22,Utilities,[e]
500.0,"Athens, GA",23,Construction,2745
500.0,"Athens, GA",31-33,Manufacturing,11361
500.0,"Athens, GA",42,Wholesale trade,2527
500.0,"Athens, GA",44-45,Retail Trade,9205
500.0,"Athens, GA",48-49,Transportation & Warehousing,600
500.0,"Athens, GA",51,Information,1323
500.0,"Athens, GA",52,Finance & insurance,1680
500.0,"Athens, GA",53,Real estate & rental & leasing,843
500.0,"Athens, GA",54,"Professional, scientific, & technical services",1780
500.0,"Athens, GA",55,Management of companies & enterprises,340
500.0,"Athens, GA",56,Administrative & support & waste management & remediation serv,2944
500.0,"Athens, GA",61,Educational services,587
500.0,"Athens, GA",62,Health care & social assistance,7270
500.0,"Athens, GA",71,"Arts, entertainment, & recreation",524
500.0,"Athens, GA",72,Accommodation & foodservices,5796
500.0,"Athens, GA",81,Other services (except public administration),2546
500.0,"Athens, GA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[e]
500.0,"Athens, GA",99,Unclassified,[b]
520.0,"Atlanta, GA",--,Total,2021497
520.0,"Atlanta, GA",11,"Agriculture, forestry, fishing, & hunting",[e]
520.0,"Atlanta, GA",21,Mining,1405
520.0,"Atlanta, GA",22,Utilities,11961
520.0,"Atlanta, GA",23,Construction,119775
520.0,"Atlanta, GA",31-33,Manufacturing,187738
520.0,"Atlanta, GA",42,Wholesale trade,146605
520.0,"Atlanta, GA",44-45,Retail Trade,237215
520.0,"Atlanta, GA",48-49,Transportation & Warehousing,95620
520.0,"Atlanta, GA",51,Information,89699
520.0,"Atlanta, GA",52,Finance & insurance,113446
520.0,"Atlanta, GA",53,Real estate & rental & leasing,40401
520.0,"Atlanta, GA",54,"Professional, scientific, & technical services",151047
520.0,"Atlanta, GA",55,Management of companies & enterprises,84958
520.0,"Atlanta, GA",56,Administrative & support & waste management & remediation serv,222491
520.0,"Atlanta, GA",61,Educational services,39699
520.0,"Atlanta, GA",62,Health care & social assistance,163876
520.0,"Atlanta, GA",71,"Arts, entertainment, & recreation",22929
520.0,"Atlanta, GA",72,Accommodation & foodservices,165134
520.0,"Atlanta, GA",81,Other services (except public administration),86928
520.0,"Atlanta, GA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",38459
520.0,"Atlanta, GA",99,Unclassified,[g]
560.0,"Atlantic--Cape May, NJ",--,Total,146636
560.0,"Atlantic--Cape May, NJ",11,"Agriculture, forestry, fishing, & hunting",184
560.0,"Atlantic--Cape May, NJ",21,Mining,68
560.0,"Atlantic--Cape May, NJ",22,Utilities,1459
560.0,"Atlantic--Cape May, NJ",23,Construction,7721
560.0,"Atlantic--Cape May, NJ",31-33,Manufacturing,5366
560.0,"Atlantic--Cape May, NJ",42,Wholesale trade,3055
560.0,"Atlantic--Cape May, NJ",44-45,Retail Trade,20294
560.0,"Atlantic--Cape May, NJ",48-49,Transportation & Warehousing,2592
560.0,"Atlantic--Cape May, NJ",51,Information,2309
560.0,"Atlantic--Cape May, NJ",52,Finance & insurance,3411
560.0,"Atlantic--Cape May, NJ",53,Real estate & rental & leasing,2842
560.0,"Atlantic--Cape May, NJ",54,"Professional, scientific, & technical services",5640
560.0,"Atlantic--Cape May, NJ",55,Management of companies & enterprises,[f]
560.0,"Atlantic--Cape May, NJ",56,Administrative & support & waste management & remediation serv,4227
560.0,"Atlantic--Cape May, NJ",61,Educational services,1155
560.0,"Atlantic--Cape May, NJ",62,Health care & social assistance,15916
560.0,"Atlantic--Cape May, NJ",71,"Arts, entertainment, & recreation",2031
560.0,"Atlantic--Cape May, NJ",72,Accommodation & foodservices,61881
560.0,"Atlantic--Cape May, NJ",81,Other services (except public administration),5107
560.0,"Atlantic--Cape May, NJ",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[c]
560.0,"Atlantic--Cape May, NJ",99,Unclassified,[c]
580.0,"Auburn--Opelika, AL",--,Total,30768
580.0,"Auburn--Opelika, AL",11,"Agriculture, forestry, fishing, & hunting",96
580.0,"Auburn--Opelika, AL",21,Mining,[b]
580.0,"Auburn--Opelika, AL",22,Utilities,107
580.0,"Auburn--Opelika, AL",23,Construction,1971
580.0,"Auburn--Opelika, AL",31-33,Manufacturing,7081
580.0,"Auburn--Opelika, AL",42,Wholesale trade,770
580.0,"Auburn--Opelika, AL",44-45,Retail Trade,5407
580.0,"Auburn--Opelika, AL",48-49,Transportation & Warehousing,424
580.0,"Auburn--Opelika, AL",51,Information,[f]
580.0,"Auburn--Opelika, AL",52,Finance & insurance,827
580.0,"Auburn--Opelika, AL",53,Real estate & rental & leasing,479
580.0,"Auburn--Opelika, AL",54,"Professional, scientific, & technical services",[f]
580.0,"Auburn--Opelika, AL",55,Management of companies & enterprises,12
580.0,"Auburn--Opelika, AL",56,Administrative & support & waste management & remediation serv,1710
580.0,"Auburn--Opelika, AL",61,Educational services,[c]
580.0,"Auburn--Opelika, AL",62,Health care & social assistance,4470
580.0,"Auburn--Opelika, AL",71,"Arts, entertainment, & recreation",414
580.0,"Auburn--Opelika, AL",72,Accommodation & foodservices,4228
580.0,"Auburn--Opelika, AL",81,Other services (except public administration),1372
580.0,"Auburn--Opelika, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[a]
580.0,"Auburn--Opelika, AL",99,Unclassified,[b]
600.0,"Augusta--Aiken, GA--SC",--,Total,169591
600.0,"Augusta--Aiken, GA--SC",11,"Agriculture, forestry, fishing, & hunting",[e]
600.0,"Augusta--Aiken, GA--SC",21,Mining,387
600.0,"Augusta--Aiken, GA--SC",22,Utilities,684
600.0,"Augusta--Aiken, GA--SC",23,Construction,10254
600.0,"Augusta--Aiken, GA--SC",31-33,Manufacturing,42299
600.0,"Augusta--Aiken, GA--SC",42,Wholesale trade,3891
600.0,"Augusta--Aiken, GA--SC",44-45,Retail Trade,24685
600.0,"Augusta--Aiken, GA--SC",48-49,Transportation & Warehousing,2353
600.0,"Augusta--Aiken, GA--SC",51,Information,3121
600.0,"Augusta--Aiken, GA--SC",52,Finance & insurance,4511
600.0,"Augusta--Aiken, GA--SC",53,Real estate & rental & leasing,1952
600.0,"Augusta--Aiken, GA--SC",54,"Professional, scientific, & technical services",7039
600.0,"Augusta--Aiken, GA--SC",55,Management of companies & enterprises,1273
600.0,"Augusta--Aiken, GA--SC",56,Administrative & support & waste management & remediation serv,12084
600.0,"Augusta--Aiken, GA--SC",61,Educational services,1556
600.0,"Augusta--Aiken, GA--SC",62,Health care & social assistance,26092
600.0,"Augusta--Aiken, GA--SC",71,"Arts, entertainment, & recreation",2428
600.0,"Augusta--Aiken, GA--SC",72,Accommodation & foodservices,15400
600.0,"Augusta--Aiken, GA--SC",81,Other services (except public administration),7714
600.0,"Augusta--Aiken, GA--SC",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1307
600.0,"Augusta--Aiken, GA--SC",99,Unclassified,[c]
640.0,"Austin--San Marcos, TX",--,Total,505265
640.0,"Austin--San Marcos, TX",11,"Agriculture, forestry, fishing, & hunting",68
640.0,"Austin--San Marcos, TX",21,Mining,865
640.0,"Austin--San Marcos, TX",22,Utilities,1069
640.0,"Austin--San Marcos, TX",23,Construction,32210
640.0,"Austin--San Marcos, TX",31-33,Manufacturing,67970
640.0,"Austin--San Marcos, TX",42,Wholesale trade,23588
640.0,"Austin--San Marcos, TX",44-45,Retail Trade,68790
640.0,"Austin--San Marcos, TX",48-49,Transportation & Warehousing,7204
640.0,"Austin--San Marcos, TX",51,Information,21551
640.0,"Austin--San Marcos, TX",52,Finance & insurance,26279
640.0,"Austin--San Marcos, TX",53,Real estate & rental & leasing,8506
640.0,"Austin--San Marcos, TX",54,"Professional, scientific, & technical services",40418
640.0,"Austin--San Marcos, TX",55,Management of companies & enterprises,11308
640.0,"Austin--San Marcos, TX",56,Administrative & support & waste management & remediation serv,51992
640.0,"Austin--San Marcos, TX",61,Educational services,7029
640.0,"Austin--San Marcos, TX",62,Health care & social assistance,52018
640.0,"Austin--San Marcos, TX",71,"Arts, entertainment, & recreation",6892
640.0,"Austin--San Marcos, TX",72,Accommodation & foodservices,49251
640.0,"Austin--San Marcos, TX",81,Other services (except public administration),25724
640.0,"Austin--San Marcos, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2069
640.0,"Austin--San Marcos, TX",99,Unclassified,464
680.0,"Bakersfield, CA",--,Total,146999
680.0,"Bakersfield, CA",11,"Agriculture, forestry, fishing, & hunting",1907
680.0,"Bakersfield, CA",21,Mining,5609
680.0,"Bakersfield, CA",22,Utilities,1237
680.0,"Bakersfield, CA",23,Construction,9842
