State,NAICS Code,Total Employment - 2014
Iowa,21,2056
Iowa,22,7964
Iowa,23,59784
Iowa,31-33,209256
Iowa,42,66512
Iowa,44-45,180421
Iowa,48-49,55733
Iowa,51,30883
Iowa,52,90882
Iowa,53,12403
Iowa,54,51433
Iowa,55,22191
Iowa,56,74073
Iowa,61,45058
Iowa,62,216134
Iowa,71,21366
Iowa,72,116374
Iowa,81,51213
Iowa,99,130
Kansas,--,1178062
Kansas,11,954
Kansas,21,10988
Kansas,22,7117
Kansas,23,62086
Kansas,31-33,164749
Kansas,42,64845
Kansas,44-45,150237
Kansas,48-49,50389
Kansas,51,34552
Kansas,52,62642
Kansas,53,14874
Kansas,54,63836
Kansas,55,22235
Kansas,56,74392
Kansas,61,21388
Kansas,62,195155
Kansas,71,15264
Kansas,72,110809
Kansas,81,51378
Kansas,99,0
Kentucky,--,1535417
Kentucky,11,1362
Kentucky,21,15950
Kentucky,22,8301
Kentucky,23,63470
Kentucky,31-33,226808
Kentucky,42,69522
Kentucky,44-45,203584
Kentucky,48-49,87263
Kentucky,51,36085
Kentucky,52,71574
Kentucky,53,17747
Kentucky,54,71029
Kentucky,55,28619
Kentucky,56,108726
Kentucky,61,29317
Kentucky,62,247078
Kentucky,71,17009
Kentucky,72,165482
Kentucky,81,65840
Kentucky,99,0
Louisiana,--,1717797
Louisiana,11,3917
Louisiana,21,57820
Louisiana,22,0
Louisiana,23,144186
Louisiana,31-33,129832
Louisiana,42,76689
Louisiana,44-45,229419
Louisiana,48-49,72693
Louisiana,51,25896
Louisiana,52,64362
Louisiana,53,33920
Louisiana,54,100652
Louisiana,55,23154
Louisiana,56,105423
Louisiana,61,42532
Louisiana,62,287898
Louisiana,71,24342
Louisiana,72,205689
Louisiana,81,77852
Louisiana,99,0
Maine,--,492690
Maine,11,3308
Maine,21,0
Maine,22,2121
Maine,23,22816
Maine,31-33,48760
Maine,42,17863
Maine,44-45,81554
Maine,48-49,15383
Maine,51,11440
Maine,52,26294
Maine,53,6210
Maine,54,23627
Maine,55,8447
Maine,56,22711
Maine,61,18171
Maine,62,107476
Maine,71,8026
Maine,72,50032
Maine,81,18287
Maine,99,0
Maryland,--,2216867
Maryland,11,1267
Maryland,21,1098
Maryland,22,9687
Maryland,23,144248
Maryland,31-33,96939
Maryland,42,87035
Maryland,44-45,291866
Maryland,48-49,66051
Maryland,51,54379
Maryland,52,99391
Maryland,53,43658
Maryland,54,280028
Maryland,55,51881
Maryland,56,180658
Maryland,61,81421
Maryland,62,360751
Maryland,71,40796
Maryland,72,212153
Maryland,81,113241
Maryland,99,0
Massachusetts,--,3087030
Massachusetts,11,1071
Massachusetts,21,848
Massachusetts,22,12366
Massachusetts,23,115726
Massachusetts,31-33,221793
Massachusetts,42,136774
Massachusetts,44-45,359700
Massachusetts,48-49,79649
Massachusetts,51,112591
Massachusetts,52,178707
Massachusetts,53,44909
Massachusetts,54,261703
Massachusetts,55,87436
Massachusetts,56,189571
Massachusetts,61,214445
Massachusetts,62,607944
Massachusetts,71,54980
Massachusetts,72,282955
Massachusetts,81,123108
Massachusetts,99,754
Michigan,--,3610530
Michigan,11,3559
Michigan,21,5877
Michigan,22,21823
Michigan,23,121143
Michigan,31-33,538840
Michigan,42,171645
Michigan,44-45,457164
Michigan,48-49,105265
Michigan,51,69994
Michigan,52,152273
Michigan,53,50996
Michigan,54,249224
Michigan,55,112294
Michigan,56,320662
Michigan,61,73766
Michigan,62,593335
Michigan,71,45038
Michigan,72,362597
Michigan,81,154478
Michigan,99,0
Minnesota,--,2566086
Minnesota,11,2480
Minnesota,21,6223
Minnesota,22,0
Minnesota,23,106485
Minnesota,31-33,298024
Minnesota,42,132737
Minnesota,44-45,296383
Minnesota,48-49,76845
Minnesota,51,61478
Minnesota,52,151068
Minnesota,53,36878
Minnesota,54,166364
Minnesota,55,142955
Minnesota,56,165381
Minnesota,61,71699
Minnesota,62,444786
Minnesota,71,45169
Minnesota,72,230754
Minnesota,81,116102
Minnesota,99,0
Mississippi,--,912014
Mississippi,11,4482
Mississippi,21,6198
Mississippi,22,9908
Mississippi,23,42688
Mississippi,31-33,140188
Mississippi,42,35450
Mississippi,44-45,140778
Mississippi,48-49,35383
Mississippi,51,13402
Mississippi,52,33377
Mississippi,53,10144
Mississippi,54,30661
Mississippi,55,7904
Mississippi,56,52736
Mississippi,61,18255
Mississippi,62,163145
Mississippi,71,8967
Mississippi,72,119304
Mississippi,81,38871
Mississippi,99,173
Missouri,--,2404701
Missouri,11,1639
Missouri,21,3400
Missouri,22,15724
Missouri,23,108362
Missouri,31-33,248347
Missouri,42,125946
Missouri,44-45,310453
Missouri,48-49,82969
Missouri,51,56586
Missouri,52,130790
Missouri,53,34788
Missouri,54,159837
Missouri,55,83714
Missouri,56,165288
Missouri,61,73510
Missouri,62,404916
Missouri,71,39622
Missouri,72,248672
Missouri,81,109040
Missouri,99,0
Montana,--,363650
Montana,11,1016
Montana,21,7647
Montana,22,3007
Montana,23,23173
Montana,31-33,17579
Montana,42,15515
Montana,44-45,58857
Montana,48-49,13073
Montana,51,9384
Montana,52,16071
Montana,53,5575
Montana,54,17951
Montana,55,3559
Montana,56,22139
Montana,61,6057
Montana,62,68523
Montana,71,10658
Montana,72,47949
Montana,81,15848
Montana,99,0
Nebraska,--,851128
Nebraska,11,1136
Nebraska,21,1168
Nebraska,22,0
Nebraska,23,41197
Nebraska,31-33,93135
Nebraska,42,42592
Nebraska,44-45,110073
Nebraska,48-49,27772
Nebraska,51,20380
Nebraska,52,60573
Nebraska,53,10683
Nebraska,54,97943
Nebraska,55,18503
Nebraska,56,59979
Nebraska,61,18376
Nebraska,62,124250
Nebraska,71,13567
Nebraska,72,72488
Nebraska,81,36258
Nebraska,99,0
Nevada,--,1090071
Nevada,11,0
Nevada,21,13879
Nevada,22,0
Nevada,23,58504
Nevada,31-33,41572
Nevada,42,34397
Nevada,44-45,140879
Nevada,48-49,46908
Nevada,51,16720
Nevada,52,34322
Nevada,53,28013
Nevada,54,56214
Nevada,55,19261
Nevada,56,106171
Nevada,61,10784
Nevada,62,108667
Nevada,71,26954
Nevada,72,310734
Nevada,81,31182
Nevada,99,0
New Hampshire,--,563323
New Hampshire,11,644
New Hampshire,21,260
New Hampshire,22,3110
New Hampshire,23,23173
New Hampshire,31-33,66151
New Hampshire,42,24440
New Hampshire,44-45,97453
New Hampshire,48-49,12929
New Hampshire,51,14096
New Hampshire,52,29079
New Hampshire,53,7162
New Hampshire,54,29915
New Hampshire,55,7968
New Hampshire,56,47359
New Hampshire,61,23420
New Hampshire,62,88007
New Hampshire,71,11892
New Hampshire,72,54369
New Hampshire,81,21846
New Hampshire,99,50
New Jersey,--,3526716
New Jersey,11,896
New Jersey,21,1392
New Jersey,22,20650
New Jersey,23,139076
New Jersey,31-33,221901
New Jersey,42,256430
New Jersey,44-45,456680
New Jersey,48-49,157962
New Jersey,51,93305
New Jersey,52,192521
New Jersey,53,54487
New Jersey,54,317085
New Jersey,55,137525
New Jersey,56,304316
New Jersey,61,99780
New Jersey,62,561829
New Jersey,71,58775
New Jersey,72,299182
New Jersey,81,152445
New Jersey,99,479
New Mexico,--,602632
New Mexico,11,365
New Mexico,21,21717
New Mexico,22,4623
New Mexico,23,38237
New Mexico,31-33,26449
New Mexico,42,21422
New Mexico,44-45,95707
New Mexico,48-49,17821
New Mexico,51,11594
New Mexico,52,22586
New Mexico,53,10437
New Mexico,54,46523
New Mexico,55,6520
New Mexico,56,31187
New Mexico,61,8941
New Mexico,62,115814
New Mexico,71,12515
New Mexico,72,83825
New Mexico,81,26279
New Mexico,99,70
New York,--,7858425
New York,11,2778
New York,21,3731
New York,22,39642
New York,23,317711
New York,31-33,423971
New York,42,367286
New York,44-45,935555
New York,48-49,236577
New York,51,280497
New York,52,536065
New York,53,170676
New York,54,626610
New York,55,183190
New York,56,563149
New York,61,421578
New York,62,1459585
New York,71,169901
New York,72,743857
New York,81,374760
New York,99,0
North Carolina,--,3560448
North Carolina,11,4671
North Carolina,21,3233
North Carolina,22,19494
North Carolina,23,167929
North Carolina,31-33,408132
North Carolina,42,174694
North Carolina,44-45,469243
North Carolina,48-49,113804
North Carolina,51,80535
North Carolina,52,172319
North Carolina,53,51023
North Carolina,54,203500
North Carolina,55,92537
North Carolina,56,355469
North Carolina,61,94867
North Carolina,62,560309
North Carolina,71,60055
North Carolina,72,379757
North Carolina,81,148355
North Carolina,99,0
North Dakota,--,360970
North Dakota,11,501
North Dakota,21,25691
North Dakota,22,0
North Dakota,23,24304
North Dakota,31-33,24862
North Dakota,42,23754
North Dakota,44-45,51115
North Dakota,48-49,19777
North Dakota,51,6769
North Dakota,52,17594
North Dakota,53,5501
North Dakota,54,15641
North Dakota,55,4360
North Dakota,56,15265
North Dakota,61,4830
North Dakota,62,59713
North Dakota,71,5628
North Dakota,72,38022
North Dakota,81,14103
North Dakota,99,0
Ohio,--,4636844
Ohio,11,1193
Ohio,21,11060
Ohio,22,24334
Ohio,23,171719
Ohio,31-33,642967
Ohio,42,231383
Ohio,44-45,560265
Ohio,48-49,160148
Ohio,51,87746
Ohio,52,248251
Ohio,53,62801
Ohio,54,239703
Ohio,55,147299
Ohio,56,386828
Ohio,61,117751
Ohio,62,821510
Ohio,71,66373
Ohio,72,454253
Ohio,81,200893
Ohio,99,367
Oklahoma,--,1359851
Oklahoma,11,933
Oklahoma,21,58924
Oklahoma,22,8240
Oklahoma,23,69894
Oklahoma,31-33,136360
Oklahoma,42,61306
Oklahoma,44-45,180524
Oklahoma,48-49,48614
Oklahoma,51,29272
Oklahoma,52,58121
Oklahoma,53,22849
Oklahoma,54,70078
Oklahoma,55,37260
Oklahoma,56,103837
Oklahoma,61,21669
Oklahoma,62,216386
Oklahoma,71,27847
Oklahoma,72,145160
Oklahoma,81,62414
Oklahoma,99,163
Oregon,--,1444041
Oregon,11,11976
Oregon,21,1272
Oregon,22,7833
Oregon,23,76858
Oregon,31-33,161572
Oregon,42,74136
Oregon,44-45,196582
Oregon,48-49,52165
Oregon,51,37311
Oregon,52,60484
Oregon,53,27472
Oregon,54,85552
Oregon,55,42283
Oregon,56,92991
Oregon,61,35619
Oregon,62,227540
Oregon,71,25982
Oregon,72,161421
Oregon,81,64647
Oregon,99,345
Pennsylvania,--,5255409
Pennsylvania,11,2432
Pennsylvania,21,32193
Pennsylvania,22,29456
Pennsylvania,23,220397
Pennsylvania,31-33,548672
Pennsylvania,42,247762
Pennsylvania,44-45,660341
Pennsylvania,48-49,212457
Pennsylvania,51,117903
Pennsylvania,52,266219
Pennsylvania,53,61466
Pennsylvania,54,321707
Pennsylvania,55,184809
Pennsylvania,56,317760
Pennsylvania,61,261755
Pennsylvania,62,973465
Pennsylvania,71,103847
Pennsylvania,72,451608
Pennsylvania,81,240676
Pennsylvania,99,484
Rhode Island,--,421578
Rhode Island,11,133
Rhode Island,21,151
Rhode Island,22,1066
Rhode Island,23,15915
Rhode Island,31-33,39275
Rhode Island,42,20454
Rhode Island,44-45,48991
Rhode Island,48-49,10159
Rhode Island,51,7458
Rhode Island,52,26751
Rhode Island,53,5390
Rhode Island,54,22380
Rhode Island,55,0
Rhode Island,56,22039
Rhode Island,61,30177
Rhode Island,62,86190
Rhode Island,71,10503
Rhode Island,72,46134
Rhode Island,81,16906
Rhode Island,99,0
South Carolina,--,1617249
South Carolina,11,3785
South Carolina,21,1032
South Carolina,22,12123
South Carolina,23,71095
South Carolina,31-33,219826
South Carolina,42,69177
South Carolina,44-45,229453
South Carolina,48-49,55369
South Carolina,51,34371
South Carolina,52,67780
South Carolina,53,23974
South Carolina,54,83937
South Carolina,55,25207
South Carolina,56,163188
South Carolina,61,30913
South Carolina,62,221357
South Carolina,71,25057
South Carolina,72,199513
South Carolina,81,79912
South Carolina,99,0
South Dakota,--,347819
South Dakota,11,385
South Dakota,21,1172
South Dakota,22,2246
South Dakota,23,18263
South Dakota,31-33,44065
South Dakota,42,18469
South Dakota,44-45,52061
South Dakota,48-49,10457
South Dakota,51,6917
South Dakota,52,26365
South Dakota,53,3834
South Dakota,54,11805
South Dakota,55,7032
South Dakota,56,10787
South Dakota,61,7724
South Dakota,62,65356
South Dakota,71,6190
South Dakota,72,40067
South Dakota,81,14546
South Dakota,99,0
Tennessee,--,2453470
Tennessee,11,1925
Tennessee,21,3265
Tennessee,22,3236
Tennessee,23,102065
Tennessee,31-33,308546
Tennessee,42,113776
Tennessee,44-45,316203
Tennessee,48-49,129497
Tennessee,51,47427
Tennessee,52,110664
Tennessee,53,31947
Tennessee,54,116294
Tennessee,55,82191
Tennessee,56,237740
Tennessee,61,58354
Tennessee,62,391560
Tennessee,71,33244
Tennessee,72,257733
Tennessee,81,107552
Tennessee,99,251
Texas,--,9920214
Texas,11,7782
Texas,21,250806
Texas,22,52851
Texas,23,609840
Texas,31-33,807515
Texas,42,511123
Texas,44-45,1242045
Texas,48-49,407143
Texas,51,231382
Texas,52,495507
Texas,53,187448
Texas,54,664995
Texas,55,314849
Texas,56,915477
Texas,61,177409
Texas,62,1411362
Texas,71,128127
Texas,72,1068269
Texas,81,434963
Texas,99,1321
Utah,--,1148251
Utah,11,456
Utah,21,11370
Utah,22,0
Utah,23,68110
Utah,31-33,114537
Utah,42,55009
Utah,44-45,142367
Utah,48-49,48590
Utah,51,41865
Utah,52,60036
Utah,53,19075
Utah,54,91966
Utah,55,20498
Utah,56,121985
Utah,61,43747
Utah,62,128811
Utah,71,19846
Utah,72,104992
Utah,81,50550
Utah,99,0
Vermont,--,261058
Vermont,11,451
Vermont,21,423
Vermont,22,0
Vermont,23,13483
Vermont,31-33,29823
Vermont,42,11195
Vermont,44-45,38530
Vermont,48-49,5783
Vermont,51,6924
Vermont,52,9034
Vermont,53,3485
Vermont,54,18079
Vermont,55,3006
Vermont,56,7756
Vermont,61,15665
Vermont,62,46691
Vermont,71,8174
Vermont,72,31142
Vermont,81,9331
Vermont,99,0
Virginia,--,3160539
Virginia,11,3847
Virginia,21,9772
Virginia,22,14403
Virginia,23,169620
Virginia,31-33,232965
Virginia,42,102045
Virginia,44-45,420574
Virginia,48-49,99705
Virginia,51,93753
Virginia,52,157131
Virginia,53,53529
Virginia,54,435023
Virginia,55,65078
Virginia,56,248561
Virginia,61,76434
Virginia,62,427084
Virginia,71,56434
Virginia,72,330740
Virginia,81,163419
Virginia,99,422
Washington,--,2528874
Washington,11,13097
Washington,21,2505
Washington,22,0
Washington,23,149268
Washington,31-33,257814
Washington,42,126931
Washington,44-45,322099
Washington,48-49,91175
Washington,51,125983
Washington,52,99671
Washington,53,46666
Washington,54,195908
Washington,55,80981
Washington,56,143193
Washington,61,54666
Washington,62,384476
Washington,71,60456
Washington,72,253614
Washington,81,110459
Washington,99,600
West Virginia,--,575228
West Virginia,11,843
West Virginia,21,29194
West Virginia,22,6271
West Virginia,23,25234
West Virginia,31-33,49589
West Virginia,42,21045
West Virginia,44-45,85753
West Virginia,48-49,14135
West Virginia,51,10468
West Virginia,52,18006
West Virginia,53,6403
West Virginia,54,26406
West Virginia,55,7758
West Virginia,56,32084
West Virginia,61,10148
West Virginia,62,132829
West Virginia,71,7799
West Virginia,72,66171
West Virginia,81,25017
West Virginia,99,0
Wisconsin,--,2450254
Wisconsin,11,3001
Wisconsin,21,2996
Wisconsin,22,14369
Wisconsin,23,98502
Wisconsin,31-33,443111
Wisconsin,42,115059
Wisconsin,44-45,305703
Wisconsin,48-49,98342
Wisconsin,51,54672
Wisconsin,52,136126
Wisconsin,53,23799
Wisconsin,54,102960
Wisconsin,55,79313
Wisconsin,56,151613
Wisconsin,61,56014
Wisconsin,62,388018
Wisconsin,71,42813
Wisconsin,72,228764
Wisconsin,81,104774
Wisconsin,99,0
Wyoming,--,219857
Wyoming,11,233
Wyoming,21,26281
Wyoming,22,0
Wyoming,23,19966
Wyoming,31-33,10051
Wyoming,42,8676
Wyoming,44-45,31749
Wyoming,48-49,10978
Wyoming,51,4165
Wyoming,52,6670
Wyoming,53,5060
Wyoming,54,10164
Wyoming,55,1114
Wyoming,56,6696
Wyoming,61,2137
Wyoming,62,31867
Wyoming,71,4068
Wyoming,72,28926
Wyoming,81,8400
Wyoming,99,87
