FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
160.0,"Albany--Schenectady--Troy, NY",48-49,Transportation & Warehousing,7103
160.0,"Albany--Schenectady--Troy, NY",51,Information,[j]
160.0,"Albany--Schenectady--Troy, NY",52,Finance & insurance,24368
160.0,"Albany--Schenectady--Troy, NY",53,Real estate & rental & leasing,4339
160.0,"Albany--Schenectady--Troy, NY",54,"Professional, scientific, & technical services",24306
160.0,"Albany--Schenectady--Troy, NY",55,Management of companies & enterprises,[i]
160.0,"Albany--Schenectady--Troy, NY",56,Administrative & support & waste management & remediation serv,18438
160.0,"Albany--Schenectady--Troy, NY",61,Educational services,18250
160.0,"Albany--Schenectady--Troy, NY",62,Health care & social assistance,56053
160.0,"Albany--Schenectady--Troy, NY",71,"Arts, entertainment, & recreation",3933
160.0,"Albany--Schenectady--Troy, NY",72,Accommodation & foodservices,24844
160.0,"Albany--Schenectady--Troy, NY",81,Other services (except public administration),17478
160.0,"Albany--Schenectady--Troy, NY",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[h]
160.0,"Albany--Schenectady--Troy, NY",99,Unclassified,[e]
200.0,"Albuquerque, NM",--,Total,279439
200.0,"Albuquerque, NM",11,"Agriculture, forestry, fishing, & hunting",[b]
200.0,"Albuquerque, NM",21,Mining,[e]
200.0,"Albuquerque, NM",22,Utilities,[g]
200.0,"Albuquerque, NM",23,Construction,24599
200.0,"Albuquerque, NM",31-33,Manufacturing,23909
200.0,"Albuquerque, NM",42,Wholesale trade,13087
200.0,"Albuquerque, NM",44-45,Retail Trade,38797
200.0,"Albuquerque, NM",48-49,Transportation & Warehousing,[i]
200.0,"Albuquerque, NM",51,Information,[j]
200.0,"Albuquerque, NM",52,Finance & insurance,15345
200.0,"Albuquerque, NM",53,Real estate & rental & leasing,[h]
200.0,"Albuquerque, NM",54,"Professional, scientific, & technical services",18961
200.0,"Albuquerque, NM",55,Management of companies & enterprises,[h]
200.0,"Albuquerque, NM",56,Administrative & support & waste management & remediation serv,23192
200.0,"Albuquerque, NM",61,Educational services,[h]
200.0,"Albuquerque, NM",62,Health care & social assistance,37811
200.0,"Albuquerque, NM",71,"Arts, entertainment, & recreation",[i]
200.0,"Albuquerque, NM",72,Accommodation & foodservices,30638
200.0,"Albuquerque, NM",81,Other services (except public administration),12659
200.0,"Albuquerque, NM",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[g]
200.0,"Albuquerque, NM",99,Unclassified,[c]
220.0,"Alexandria, LA",--,Total,47228
220.0,"Alexandria, LA",11,"Agriculture, forestry, fishing, & hunting",262
220.0,"Alexandria, LA",21,Mining,[b]
220.0,"Alexandria, LA",22,Utilities,[g]
220.0,"Alexandria, LA",23,Construction,4501
220.0,"Alexandria, LA",31-33,Manufacturing,3299
220.0,"Alexandria, LA",42,Wholesale trade,1770
220.0,"Alexandria, LA",44-45,Retail Trade,7248
220.0,"Alexandria, LA",48-49,Transportation & Warehousing,958
220.0,"Alexandria, LA",51,Information,941
220.0,"Alexandria, LA",52,Finance & insurance,1749
220.0,"Alexandria, LA",53,Real estate & rental & leasing,814
220.0,"Alexandria, LA",54,"Professional, scientific, & technical services",2113
220.0,"Alexandria, LA",55,Management of companies & enterprises,529
220.0,"Alexandria, LA",56,Administrative & support & waste management & remediation serv,2145
220.0,"Alexandria, LA",61,Educational services,885
220.0,"Alexandria, LA",62,Health care & social assistance,11696
220.0,"Alexandria, LA",71,"Arts, entertainment, & recreation",328
220.0,"Alexandria, LA",72,Accommodation & foodservices,3909
220.0,"Alexandria, LA",81,Other services (except public administration),2839
220.0,"Alexandria, LA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
220.0,"Alexandria, LA",99,Unclassified,68
240.0,"Allentown--Bethlehem--Easton, PA",--,Total,260823
240.0,"Allentown--Bethlehem--Easton, PA",11,"Agriculture, forestry, fishing, & hunting",[b]
240.0,"Allentown--Bethlehem--Easton, PA",21,Mining,[c]
240.0,"Allentown--Bethlehem--Easton, PA",22,Utilities,[h]
240.0,"Allentown--Bethlehem--Easton, PA",23,Construction,11080
240.0,"Allentown--Bethlehem--Easton, PA",31-33,Manufacturing,43349
240.0,"Allentown--Bethlehem--Easton, PA",42,Wholesale trade,11894
240.0,"Allentown--Bethlehem--Easton, PA",44-45,Retail Trade,31920
240.0,"Allentown--Bethlehem--Easton, PA",48-49,Transportation & Warehousing,6852
240.0,"Allentown--Bethlehem--Easton, PA",51,Information,[i]
240.0,"Allentown--Bethlehem--Easton, PA",52,Finance & insurance,14710
240.0,"Allentown--Bethlehem--Easton, PA",53,Real estate & rental & leasing,2678
240.0,"Allentown--Bethlehem--Easton, PA",54,"Professional, scientific, & technical services",8347
240.0,"Allentown--Bethlehem--Easton, PA",55,Management of companies & enterprises,10710
240.0,"Allentown--Bethlehem--Easton, PA",56,Administrative & support & waste management & remediation serv,17457
240.0,"Allentown--Bethlehem--Easton, PA",61,Educational services,[j]
240.0,"Allentown--Bethlehem--Easton, PA",62,Health care & social assistance,38167
240.0,"Allentown--Bethlehem--Easton, PA",71,"Arts, entertainment, & recreation",[h]
240.0,"Allentown--Bethlehem--Easton, PA",72,Accommodation & foodservices,19218
240.0,"Allentown--Bethlehem--Easton, PA",81,Other services (except public administration),12941
240.0,"Allentown--Bethlehem--Easton, PA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4836
240.0,"Allentown--Bethlehem--Easton, PA",99,Unclassified,[b]
280.0,"Altoona, PA",--,Total,49572
280.0,"Altoona, PA",11,"Agriculture, forestry, fishing, & hunting",14
280.0,"Altoona, PA",21,Mining,161
280.0,"Altoona, PA",22,Utilities,199
280.0,"Altoona, PA",23,Construction,2174
280.0,"Altoona, PA",31-33,Manufacturing,8487
280.0,"Altoona, PA",42,Wholesale trade,2821
280.0,"Altoona, PA",44-45,Retail Trade,8560
280.0,"Altoona, PA",48-49,Transportation & Warehousing,1482
280.0,"Altoona, PA",51,Information,1508
280.0,"Altoona, PA",52,Finance & insurance,1517
280.0,"Altoona, PA",53,Real estate & rental & leasing,385
280.0,"Altoona, PA",54,"Professional, scientific, & technical services",2154
280.0,"Altoona, PA",55,Management of companies & enterprises,733
280.0,"Altoona, PA",56,Administrative & support & waste management & remediation serv,2575
280.0,"Altoona, PA",61,Educational services,272
280.0,"Altoona, PA",62,Health care & social assistance,8640
280.0,"Altoona, PA",71,"Arts, entertainment, & recreation",565
280.0,"Altoona, PA",72,Accommodation & foodservices,4089
280.0,"Altoona, PA",81,Other services (except public administration),2599
280.0,"Altoona, PA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",609
280.0,"Altoona, PA",99,Unclassified,28
320.0,"Amarillo, TX",--,Total,86323
320.0,"Amarillo, TX",11,"Agriculture, forestry, fishing, & hunting",[e]
320.0,"Amarillo, TX",21,Mining,342
320.0,"Amarillo, TX",22,Utilities,[f]
320.0,"Amarillo, TX",23,Construction,5133
320.0,"Amarillo, TX",31-33,Manufacturing,11105
320.0,"Amarillo, TX",42,Wholesale trade,6100
320.0,"Amarillo, TX",44-45,Retail Trade,11986
320.0,"Amarillo, TX",48-49,Transportation & Warehousing,2059
320.0,"Amarillo, TX",51,Information,2127
320.0,"Amarillo, TX",52,Finance & insurance,4547
320.0,"Amarillo, TX",53,Real estate & rental & leasing,1250
320.0,"Amarillo, TX",54,"Professional, scientific, & technical services",5830
320.0,"Amarillo, TX",55,Management of companies & enterprises,1560
320.0,"Amarillo, TX",56,Administrative & support & waste management & remediation serv,4437
320.0,"Amarillo, TX",61,Educational services,394
320.0,"Amarillo, TX",62,Health care & social assistance,13586
320.0,"Amarillo, TX",71,"Arts, entertainment, & recreation",902
320.0,"Amarillo, TX",72,Accommodation & foodservices,8656
320.0,"Amarillo, TX",81,Other services (except public administration),5037
320.0,"Amarillo, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",95
320.0,"Amarillo, TX",99,Unclassified,56
380.0,"Anchorage, AK",--,Total,119466
380.0,"Anchorage, AK",11,"Agriculture, forestry, fishing, & hunting",121
380.0,"Anchorage, AK",21,Mining,5783
380.0,"Anchorage, AK",22,Utilities,632
380.0,"Anchorage, AK",23,Construction,9686
380.0,"Anchorage, AK",31-33,Manufacturing,1858
380.0,"Anchorage, AK",42,Wholesale trade,4850
380.0,"Anchorage, AK",44-45,Retail Trade,15855
380.0,"Anchorage, AK",48-49,Transportation & Warehousing,10799
380.0,"Anchorage, AK",51,Information,3882
380.0,"Anchorage, AK",52,Finance & insurance,4964
380.0,"Anchorage, AK",53,Real estate & rental & leasing,2971
380.0,"Anchorage, AK",54,"Professional, scientific, & technical services",8358
380.0,"Anchorage, AK",55,Management of companies & enterprises,2374
380.0,"Anchorage, AK",56,Administrative & support & waste management & remediation serv,8780
380.0,"Anchorage, AK",61,Educational services,1618
380.0,"Anchorage, AK",62,Health care & social assistance,16359
380.0,"Anchorage, AK",71,"Arts, entertainment, & recreation",1595
380.0,"Anchorage, AK",72,Accommodation & foodservices,12224
380.0,"Anchorage, AK",81,Other services (except public administration),6132
380.0,"Anchorage, AK",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",498
380.0,"Anchorage, AK",99,Unclassified,127
440.0,"Ann Arbor, MI",--,Total,231799
440.0,"Ann Arbor, MI",11,"Agriculture, forestry, fishing, & hunting",[c]
440.0,"Ann Arbor, MI",21,Mining,[b]
440.0,"Ann Arbor, MI",22,Utilities,[f]
440.0,"Ann Arbor, MI",23,Construction,11749
440.0,"Ann Arbor, MI",31-33,Manufacturing,47002
440.0,"Ann Arbor, MI",42,Wholesale trade,7765
440.0,"Ann Arbor, MI",44-45,Retail Trade,32988
440.0,"Ann Arbor, MI",48-49,Transportation & Warehousing,4003
440.0,"Ann Arbor, MI",51,Information,6653
440.0,"Ann Arbor, MI",52,Finance & insurance,6065
440.0,"Ann Arbor, MI",53,Real estate & rental & leasing,3102
440.0,"Ann Arbor, MI",54,"Professional, scientific, & technical services",14891
440.0,"Ann Arbor, MI",55,Management of companies & enterprises,6806
440.0,"Ann Arbor, MI",56,Administrative & support & waste management & remediation serv,13684
440.0,"Ann Arbor, MI",61,Educational services,3839
440.0,"Ann Arbor, MI",62,Health care & social assistance,34691
440.0,"Ann Arbor, MI",71,"Arts, entertainment, & recreation",2652
440.0,"Ann Arbor, MI",72,Accommodation & foodservices,20114
440.0,"Ann Arbor, MI",81,Other services (except public administration),9659
440.0,"Ann Arbor, MI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4802
440.0,"Ann Arbor, MI",99,Unclassified,[c]
450.0,"Anniston, AL",--,Total,39752
450.0,"Anniston, AL",11,"Agriculture, forestry, fishing, & hunting",[b]
450.0,"Anniston, AL",21,Mining,[b]
450.0,"Anniston, AL",22,Utilities,[e]
450.0,"Anniston, AL",23,Construction,1481
450.0,"Anniston, AL",31-33,Manufacturing,9911
450.0,"Anniston, AL",42,Wholesale trade,1583
450.0,"Anniston, AL",44-45,Retail Trade,6472
450.0,"Anniston, AL",48-49,Transportation & Warehousing,805
450.0,"Anniston, AL",51,Information,969
450.0,"Anniston, AL",52,Finance & insurance,982
450.0,"Anniston, AL",53,Real estate & rental & leasing,423
450.0,"Anniston, AL",54,"Professional, scientific, & technical services",1189
450.0,"Anniston, AL",55,Management of companies & enterprises,105
450.0,"Anniston, AL",56,Administrative & support & waste management & remediation serv,2666
450.0,"Anniston, AL",61,Educational services,271
450.0,"Anniston, AL",62,Health care & social assistance,5583
450.0,"Anniston, AL",71,"Arts, entertainment, & recreation",167
450.0,"Anniston, AL",72,Accommodation & foodservices,3973
450.0,"Anniston, AL",81,Other services (except public administration),2010
450.0,"Anniston, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",774
450.0,"Anniston, AL",99,Unclassified,8
460.0,"Appleton--Oshkosh--Neenah, WI",--,Total,189135
460.0,"Appleton--Oshkosh--Neenah, WI",11,"Agriculture, forestry, fishing, & hunting",[b]
460.0,"Appleton--Oshkosh--Neenah, WI",21,Mining,[c]
460.0,"Appleton--Oshkosh--Neenah, WI",22,Utilities,[e]
460.0,"Appleton--Oshkosh--Neenah, WI",23,Construction,12090
460.0,"Appleton--Oshkosh--Neenah, WI",31-33,Manufacturing,53718
460.0,"Appleton--Oshkosh--Neenah, WI",42,Wholesale trade,8963
460.0,"Appleton--Oshkosh--Neenah, WI",44-45,Retail Trade,23312
460.0,"Appleton--Oshkosh--Neenah, WI",48-49,Transportation & Warehousing,5432
460.0,"Appleton--Oshkosh--Neenah, WI",51,Information,2935
460.0,"Appleton--Oshkosh--Neenah, WI",52,Finance & insurance,10101
460.0,"Appleton--Oshkosh--Neenah, WI",53,Real estate & rental & leasing,1686
460.0,"Appleton--Oshkosh--Neenah, WI",54,"Professional, scientific, & technical services",5482
460.0,"Appleton--Oshkosh--Neenah, WI",55,Management of companies & enterprises,[i]
460.0,"Appleton--Oshkosh--Neenah, WI",56,Administrative & support & waste management & remediation serv,10240
460.0,"Appleton--Oshkosh--Neenah, WI",61,Educational services,2701
460.0,"Appleton--Oshkosh--Neenah, WI",62,Health care & social assistance,19109
460.0,"Appleton--Oshkosh--Neenah, WI",71,"Arts, entertainment, & recreation",2067
460.0,"Appleton--Oshkosh--Neenah, WI",72,Accommodation & foodservices,13730
460.0,"Appleton--Oshkosh--Neenah, WI",81,Other services (except public administration),8209
460.0,"Appleton--Oshkosh--Neenah, WI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",805
460.0,"Appleton--Oshkosh--Neenah, WI",99,Unclassified,82
480.0,"Asheville, NC",--,Total,99916
480.0,"Asheville, NC",11,"Agriculture, forestry, fishing, & hunting",[b]
480.0,"Asheville, NC",21,Mining,[c]
480.0,"Asheville, NC",22,Utilities,[e]
480.0,"Asheville, NC",23,Construction,6857
480.0,"Asheville, NC",31-33,Manufacturing,17067
480.0,"Asheville, NC",42,Wholesale trade,3783
480.0,"Asheville, NC",44-45,Retail Trade,14355
480.0,"Asheville, NC",48-49,Transportation & Warehousing,[g]
480.0,"Asheville, NC",51,Information,[g]
480.0,"Asheville, NC",52,Finance & insurance,2786
480.0,"Asheville, NC",53,Real estate & rental & leasing,[g]
480.0,"Asheville, NC",54,"Professional, scientific, & technical services",3329
480.0,"Asheville, NC",55,Management of companies & enterprises,[g]
480.0,"Asheville, NC",56,Administrative & support & waste management & remediation serv,[i]
480.0,"Asheville, NC",61,Educational services,[h]
480.0,"Asheville, NC",62,Health care & social assistance,17606
480.0,"Asheville, NC",71,"Arts, entertainment, & recreation",1482
480.0,"Asheville, NC",72,Accommodation & foodservices,11212
480.0,"Asheville, NC",81,Other services (except public administration),5176
480.0,"Asheville, NC",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",406
480.0,"Asheville, NC",99,Unclassified,[b]
500.0,"Athens, GA",--,Total,53952
500.0,"Athens, GA",11,"Agriculture, forestry, fishing, & hunting",[b]
500.0,"Athens, GA",21,Mining,[b]
500.0,"Athens, GA",22,Utilities,[e]
500.0,"Athens, GA",23,Construction,2761
500.0,"Athens, GA",31-33,Manufacturing,10532
500.0,"Athens, GA",42,Wholesale trade,2654
500.0,"Athens, GA",44-45,Retail Trade,9616
500.0,"Athens, GA",48-49,Transportation & Warehousing,[f]
500.0,"Athens, GA",51,Information,1107
500.0,"Athens, GA",52,Finance & insurance,1843
500.0,"Athens, GA",53,Real estate & rental & leasing,[f]
500.0,"Athens, GA",54,"Professional, scientific, & technical services",2103
500.0,"Athens, GA",55,Management of companies & enterprises,178
500.0,"Athens, GA",56,Administrative & support & waste management & remediation serv,2844
500.0,"Athens, GA",61,Educational services,[f]
500.0,"Athens, GA",62,Health care & social assistance,8327
500.0,"Athens, GA",71,"Arts, entertainment, & recreation",[f]
500.0,"Athens, GA",72,Accommodation & foodservices,5981
500.0,"Athens, GA",81,Other services (except public administration),2828
500.0,"Athens, GA",99,Unclassified,28
520.0,"Atlanta, GA",--,Total,2129188
520.0,"Atlanta, GA",11,"Agriculture, forestry, fishing, & hunting",[f]
520.0,"Atlanta, GA",21,Mining,1462
520.0,"Atlanta, GA",22,Utilities,15359
520.0,"Atlanta, GA",23,Construction,125397
520.0,"Atlanta, GA",31-33,Manufacturing,177293
520.0,"Atlanta, GA",42,Wholesale trade,150137
520.0,"Atlanta, GA",44-45,Retail Trade,257859
520.0,"Atlanta, GA",48-49,Transportation & Warehousing,[l]
520.0,"Atlanta, GA",51,Information,124197
520.0,"Atlanta, GA",52,Finance & insurance,124413
520.0,"Atlanta, GA",53,Real estate & rental & leasing,43031
520.0,"Atlanta, GA",54,"Professional, scientific, & technical services",167350
520.0,"Atlanta, GA",55,Management of companies & enterprises,81416
520.0,"Atlanta, GA",56,Administrative & support & waste management & remediation serv,221986
520.0,"Atlanta, GA",61,Educational services,42722
520.0,"Atlanta, GA",62,Health care & social assistance,175301
520.0,"Atlanta, GA",71,"Arts, entertainment, & recreation",[j]
520.0,"Atlanta, GA",72,Accommodation & foodservices,[m]
520.0,"Atlanta, GA",81,Other services (except public administration),88533
520.0,"Atlanta, GA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",34940
520.0,"Atlanta, GA",99,Unclassified,[g]
560.0,"Atlantic--Cape May, NJ",--,Total,145858
560.0,"Atlantic--Cape May, NJ",11,"Agriculture, forestry, fishing, & hunting",[c]
560.0,"Atlantic--Cape May, NJ",21,Mining,[b]
560.0,"Atlantic--Cape May, NJ",22,Utilities,[g]
560.0,"Atlantic--Cape May, NJ",23,Construction,8518
560.0,"Atlantic--Cape May, NJ",31-33,Manufacturing,5583
560.0,"Atlantic--Cape May, NJ",42,Wholesale trade,3446
560.0,"Atlantic--Cape May, NJ",44-45,Retail Trade,20218
560.0,"Atlantic--Cape May, NJ",48-49,Transportation & Warehousing,2761
560.0,"Atlantic--Cape May, NJ",51,Information,2208
560.0,"Atlantic--Cape May, NJ",52,Finance & insurance,3599
560.0,"Atlantic--Cape May, NJ",53,Real estate & rental & leasing,3034
560.0,"Atlantic--Cape May, NJ",54,"Professional, scientific, & technical services",6729
560.0,"Atlantic--Cape May, NJ",55,Management of companies & enterprises,[f]
560.0,"Atlantic--Cape May, NJ",56,Administrative & support & waste management & remediation serv,5608
560.0,"Atlantic--Cape May, NJ",61,Educational services,1392
560.0,"Atlantic--Cape May, NJ",62,Health care & social assistance,16785
560.0,"Atlantic--Cape May, NJ",71,"Arts, entertainment, & recreation",2403
560.0,"Atlantic--Cape May, NJ",72,Accommodation & foodservices,55386
560.0,"Atlantic--Cape May, NJ",81,Other services (except public administration),6042
560.0,"Atlantic--Cape May, NJ",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[c]
560.0,"Atlantic--Cape May, NJ",99,Unclassified,[b]
580.0,"Auburn--Opelika, AL",--,Total,32564
580.0,"Auburn--Opelika, AL",11,"Agriculture, forestry, fishing, & hunting",103
580.0,"Auburn--Opelika, AL",21,Mining,[b]
580.0,"Auburn--Opelika, AL",22,Utilities,161
580.0,"Auburn--Opelika, AL",23,Construction,2167
580.0,"Auburn--Opelika, AL",31-33,Manufacturing,6217
580.0,"Auburn--Opelika, AL",42,Wholesale trade,818
580.0,"Auburn--Opelika, AL",44-45,Retail Trade,5205
580.0,"Auburn--Opelika, AL",48-49,Transportation & Warehousing,532
580.0,"Auburn--Opelika, AL",51,Information,481
580.0,"Auburn--Opelika, AL",52,Finance & insurance,810
580.0,"Auburn--Opelika, AL",53,Real estate & rental & leasing,652
580.0,"Auburn--Opelika, AL",54,"Professional, scientific, & technical services",698
580.0,"Auburn--Opelika, AL",55,Management of companies & enterprises,[a]
580.0,"Auburn--Opelika, AL",56,Administrative & support & waste management & remediation serv,2277
580.0,"Auburn--Opelika, AL",61,Educational services,115
580.0,"Auburn--Opelika, AL",62,Health care & social assistance,4964
580.0,"Auburn--Opelika, AL",71,"Arts, entertainment, & recreation",379
580.0,"Auburn--Opelika, AL",72,Accommodation & foodservices,4664
580.0,"Auburn--Opelika, AL",81,Other services (except public administration),1638
580.0,"Auburn--Opelika, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
580.0,"Auburn--Opelika, AL",99,Unclassified,[a]
600.0,"Augusta--Aiken, GA--SC",--,Total,177171
600.0,"Augusta--Aiken, GA--SC",11,"Agriculture, forestry, fishing, & hunting",467
600.0,"Augusta--Aiken, GA--SC",21,Mining,430
600.0,"Augusta--Aiken, GA--SC",22,Utilities,887
600.0,"Augusta--Aiken, GA--SC",23,Construction,9800
600.0,"Augusta--Aiken, GA--SC",31-33,Manufacturing,41163
600.0,"Augusta--Aiken, GA--SC",42,Wholesale trade,4005
600.0,"Augusta--Aiken, GA--SC",44-45,Retail Trade,25093
600.0,"Augusta--Aiken, GA--SC",48-49,Transportation & Warehousing,2275
600.0,"Augusta--Aiken, GA--SC",51,Information,3292
600.0,"Augusta--Aiken, GA--SC",52,Finance & insurance,4822
600.0,"Augusta--Aiken, GA--SC",53,Real estate & rental & leasing,2455
600.0,"Augusta--Aiken, GA--SC",54,"Professional, scientific, & technical services",7723
600.0,"Augusta--Aiken, GA--SC",55,Management of companies & enterprises,1029
600.0,"Augusta--Aiken, GA--SC",56,Administrative & support & waste management & remediation serv,13931
600.0,"Augusta--Aiken, GA--SC",61,Educational services,1868
600.0,"Augusta--Aiken, GA--SC",62,Health care & social assistance,30868
600.0,"Augusta--Aiken, GA--SC",71,"Arts, entertainment, & recreation",2456
600.0,"Augusta--Aiken, GA--SC",72,Accommodation & foodservices,15645
600.0,"Augusta--Aiken, GA--SC",81,Other services (except public administration),7965
600.0,"Augusta--Aiken, GA--SC",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",927
600.0,"Augusta--Aiken, GA--SC",99,Unclassified,70
640.0,"Austin--San Marcos, TX",--,Total,580485
640.0,"Austin--San Marcos, TX",11,"Agriculture, forestry, fishing, & hunting",[c]
640.0,"Austin--San Marcos, TX",21,Mining,[g]
640.0,"Austin--San Marcos, TX",22,Utilities,1188
640.0,"Austin--San Marcos, TX",23,Construction,37917
640.0,"Austin--San Marcos, TX",31-33,Manufacturing,71061
640.0,"Austin--San Marcos, TX",42,Wholesale trade,26174
640.0,"Austin--San Marcos, TX",44-45,Retail Trade,74900
640.0,"Austin--San Marcos, TX",48-49,Transportation & Warehousing,8232
640.0,"Austin--San Marcos, TX",51,Information,[k]
640.0,"Austin--San Marcos, TX",52,Finance & insurance,29366
640.0,"Austin--San Marcos, TX",53,Real estate & rental & leasing,10559
640.0,"Austin--San Marcos, TX",54,"Professional, scientific, & technical services",48785
640.0,"Austin--San Marcos, TX",55,Management of companies & enterprises,[j]
640.0,"Austin--San Marcos, TX",56,Administrative & support & waste management & remediation serv,[l]
640.0,"Austin--San Marcos, TX",61,Educational services,[i]
640.0,"Austin--San Marcos, TX",62,Health care & social assistance,56418
640.0,"Austin--San Marcos, TX",71,"Arts, entertainment, & recreation",7315
640.0,"Austin--San Marcos, TX",72,Accommodation & foodservices,55595
640.0,"Austin--San Marcos, TX",81,Other services (except public administration),28573
640.0,"Austin--San Marcos, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[j]
640.0,"Austin--San Marcos, TX",99,Unclassified,625
680.0,"Bakersfield, CA",--,Total,153457
680.0,"Bakersfield, CA",11,"Agriculture, forestry, fishing, & hunting",1584
680.0,"Bakersfield, CA",21,Mining,6616
680.0,"Bakersfield, CA",22,Utilities,1261
680.0,"Bakersfield, CA",23,Construction,11080
680.0,"Bakersfield, CA",31-33,Manufacturing,12760
