NAICS Code,Total Employment - 2004,MSA
--,55427.0,"Abilene, TX MSA"
21,931.0,"Abilene, TX MSA"
23,2537.0,"Abilene, TX MSA"
31-33,2918.0,"Abilene, TX MSA"
42,1977.0,"Abilene, TX MSA"
44-45,8634.0,"Abilene, TX MSA"
48-49,1412.0,"Abilene, TX MSA"
52,3058.0,"Abilene, TX MSA"
53,1216.0,"Abilene, TX MSA"
56,3225.0,"Abilene, TX MSA"
62,12205.0,"Abilene, TX MSA"
72,5469.0,"Abilene, TX MSA"
81,3568.0,"Abilene, TX MSA"
--,297491.0,"Akron, OH MSA"
11,35.0,"Akron, OH MSA"
23,17615.0,"Akron, OH MSA"
31-33,46930.0,"Akron, OH MSA"
42,16980.0,"Akron, OH MSA"
44-45,38434.0,"Akron, OH MSA"
48-49,9091.0,"Akron, OH MSA"
51,5917.0,"Akron, OH MSA"
52,12180.0,"Akron, OH MSA"
53,3575.0,"Akron, OH MSA"
54,14432.0,"Akron, OH MSA"
55,15767.0,"Akron, OH MSA"
56,19736.0,"Akron, OH MSA"
61,4991.0,"Akron, OH MSA"
62,43390.0,"Akron, OH MSA"
71,4519.0,"Akron, OH MSA"
72,26164.0,"Akron, OH MSA"
81,14361.0,"Akron, OH MSA"
--,287991.0,"Albuquerque, NM MSA"
23,25308.0,"Albuquerque, NM MSA"
31-33,21028.0,"Albuquerque, NM MSA"
42,13162.0,"Albuquerque, NM MSA"
44-45,42601.0,"Albuquerque, NM MSA"
48-49,8199.0,"Albuquerque, NM MSA"
52,14757.0,"Albuquerque, NM MSA"
56,21327.0,"Albuquerque, NM MSA"
62,40495.0,"Albuquerque, NM MSA"
72,33446.0,"Albuquerque, NM MSA"
--,49829.0,"Alexandria, LA MSA"
11,394.0,"Alexandria, LA MSA"
23,5350.0,"Alexandria, LA MSA"
31-33,3960.0,"Alexandria, LA MSA"
44-45,7993.0,"Alexandria, LA MSA"
51,891.0,"Alexandria, LA MSA"
52,1919.0,"Alexandria, LA MSA"
55,178.0,"Alexandria, LA MSA"
56,1653.0,"Alexandria, LA MSA"
61,787.0,"Alexandria, LA MSA"
62,13210.0,"Alexandria, LA MSA"
81,2928.0,"Alexandria, LA MSA"
--,289149.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
22,2993.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
23,13386.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
31-33,37326.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
42,15167.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
44-45,41372.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
48-49,11057.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
52,14944.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
54,11991.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
56,19093.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
62,46998.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
72,22171.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
81,14896.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
--,49870.0,"Altoona, PA MSA"
21,79.0,"Altoona, PA MSA"
22,189.0,"Altoona, PA MSA"
23,2371.0,"Altoona, PA MSA"
31-33,7632.0,"Altoona, PA MSA"
42,2338.0,"Altoona, PA MSA"
44-45,8942.0,"Altoona, PA MSA"
48-49,2333.0,"Altoona, PA MSA"
51,1246.0,"Altoona, PA MSA"
52,1439.0,"Altoona, PA MSA"
53,448.0,"Altoona, PA MSA"
54,2308.0,"Altoona, PA MSA"
55,934.0,"Altoona, PA MSA"
56,1725.0,"Altoona, PA MSA"
61,310.0,"Altoona, PA MSA"
62,9658.0,"Altoona, PA MSA"
71,469.0,"Altoona, PA MSA"
72,4822.0,"Altoona, PA MSA"
81,2588.0,"Altoona, PA MSA"
--,88583.0,"Amarillo, TX MSA"
--,27503.0,"Ames, IA MSA"
11,142.0,"Ames, IA MSA"
21,78.0,"Ames, IA MSA"
23,1817.0,"Ames, IA MSA"
31-33,4113.0,"Ames, IA MSA"
42,787.0,"Ames, IA MSA"
44-45,4618.0,"Ames, IA MSA"
48-49,356.0,"Ames, IA MSA"
51,603.0,"Ames, IA MSA"
52,888.0,"Ames, IA MSA"
53,323.0,"Ames, IA MSA"
54,1234.0,"Ames, IA MSA"
55,230.0,"Ames, IA MSA"
56,1233.0,"Ames, IA MSA"
61,83.0,"Ames, IA MSA"
62,4659.0,"Ames, IA MSA"
71,698.0,"Ames, IA MSA"
72,4114.0,"Ames, IA MSA"
81,1509.0,"Ames, IA MSA"
--,134411.0,"Anchorage, AK MSA"
23,12351.0,"Anchorage, AK MSA"
31-33,1662.0,"Anchorage, AK MSA"
42,5665.0,"Anchorage, AK MSA"
44-45,19133.0,"Anchorage, AK MSA"
48-49,10174.0,"Anchorage, AK MSA"
51,5223.0,"Anchorage, AK MSA"
52,5520.0,"Anchorage, AK MSA"
53,2640.0,"Anchorage, AK MSA"
54,8944.0,"Anchorage, AK MSA"
56,10194.0,"Anchorage, AK MSA"
61,1793.0,"Anchorage, AK MSA"
62,20654.0,"Anchorage, AK MSA"
71,2537.0,"Anchorage, AK MSA"
72,14280.0,"Anchorage, AK MSA"
81,6089.0,"Anchorage, AK MSA"
99,54.0,"Anchorage, AK MSA"
--,153330.0,"Ann Arbor, MI MSA"
11,108.0,"Ann Arbor, MI MSA"
21,37.0,"Ann Arbor, MI MSA"
22,573.0,"Ann Arbor, MI MSA"
23,6309.0,"Ann Arbor, MI MSA"
31-33,18211.0,"Ann Arbor, MI MSA"
42,4296.0,"Ann Arbor, MI MSA"
44-45,20368.0,"Ann Arbor, MI MSA"
48-49,2888.0,"Ann Arbor, MI MSA"
51,6184.0,"Ann Arbor, MI MSA"
52,5077.0,"Ann Arbor, MI MSA"
53,2785.0,"Ann Arbor, MI MSA"
54,16936.0,"Ann Arbor, MI MSA"
55,7052.0,"Ann Arbor, MI MSA"
56,10165.0,"Ann Arbor, MI MSA"
61,2601.0,"Ann Arbor, MI MSA"
62,27944.0,"Ann Arbor, MI MSA"
71,2025.0,"Ann Arbor, MI MSA"
72,14102.0,"Ann Arbor, MI MSA"
81,5491.0,"Ann Arbor, MI MSA"
99,178.0,"Ann Arbor, MI MSA"
--,41664.0,"Anniston-Oxford, AL MSA"
23,1498.0,"Anniston-Oxford, AL MSA"
31-33,8537.0,"Anniston-Oxford, AL MSA"
42,1674.0,"Anniston-Oxford, AL MSA"
44-45,6224.0,"Anniston-Oxford, AL MSA"
48-49,2040.0,"Anniston-Oxford, AL MSA"
51,865.0,"Anniston-Oxford, AL MSA"
52,997.0,"Anniston-Oxford, AL MSA"
53,348.0,"Anniston-Oxford, AL MSA"
54,1506.0,"Anniston-Oxford, AL MSA"
55,133.0,"Anniston-Oxford, AL MSA"
