State,NAICS Code,Total Employment - 2000
Florida,99,6987.0
Georgia,--,3483500.0
Georgia,11,9273.0
Georgia,21,6598.0
Georgia,22,23373.0
Georgia,23,202322.0
Georgia,31-33,518063.0
Georgia,42,198709.0
Georgia,44-45,464368.0
Georgia,48-49,134055.0
Georgia,51,139365.0
Georgia,52,163910.0
Georgia,53,58749.0
Georgia,54,202537.0
Georgia,55,97083.0
Georgia,56,330441.0
Georgia,61,63775.0
Georgia,62,341987.0
Georgia,71,35602.0
Georgia,72,295906.0
Georgia,81,144534.0
Georgia,95,49611.0
Georgia,99,3239.0
Hawaii,--,432092.0
Hawaii,22,2480.0
Hawaii,23,23625.0
Hawaii,31-33,14844.0
Hawaii,42,18714.0
Hawaii,44-45,63356.0
Hawaii,48-49,23432.0
Hawaii,51,8393.0
Hawaii,52,18369.0
Hawaii,53,14246.0
Hawaii,54,18804.0
Hawaii,55,5046.0
Hawaii,56,33498.0
Hawaii,61,13182.0
Hawaii,62,50479.0
Hawaii,71,10000.0
Hawaii,72,84935.0
Hawaii,81,23476.0
Hawaii,95,4183.0
Hawaii,99,540.0
Idaho,--,450788.0
Idaho,11,4786.0
Idaho,21,2367.0
Idaho,22,3375.0
Idaho,23,39361.0
Idaho,31-33,67103.0
Idaho,42,24426.0
Idaho,44-45,69944.0
Idaho,48-49,12663.0
Idaho,51,11081.0
Idaho,52,16474.0
Idaho,53,5509.0
Idaho,54,25582.0
Idaho,55,9163.0
Idaho,56,26955.0
Idaho,61,6649.0
Idaho,62,53016.0
Idaho,71,6706.0
Idaho,72,44657.0
Idaho,81,18065.0
Idaho,95,2204.0
Idaho,99,702.0
Illinois,--,5501036.0
Illinois,11,2768.0
Illinois,21,8939.0
Illinois,22,31173.0
Illinois,23,265481.0
Illinois,31-33,852646.0
Illinois,42,344027.0
Illinois,44-45,636996.0
Illinois,48-49,215439.0
Illinois,51,143003.0
Illinois,52,344564.0
Illinois,53,84884.0
Illinois,54,355199.0
Illinois,55,183549.0
Illinois,56,488513.0
Illinois,61,121108.0
Illinois,62,631926.0
Illinois,71,72105.0
Illinois,72,406601.0
Illinois,81,261112.0
Illinois,95,46909.0
Illinois,99,4094.0
Indiana,--,2650774.0
Indiana,11,1549.0
Indiana,21,5314.0
Indiana,22,18156.0
Indiana,23,151813.0
Indiana,31-33,639185.0
Indiana,42,120010.0
Indiana,44-45,353832.0
Indiana,48-49,96937.0
Indiana,51,47743.0
Indiana,52,109480.0
Indiana,53,35621.0
Indiana,54,90126.0
Indiana,55,48154.0
Indiana,56,153442.0
Indiana,61,46778.0
Indiana,62,319506.0
Indiana,71,39594.0
Indiana,72,221882.0
Indiana,81,130616.0
Indiana,95,19372.0
Indiana,99,1664.0
Iowa,--,1265064.0
Iowa,11,1762.0
Iowa,21,1953.0
Iowa,22,7769.0
Iowa,23,65122.0
Iowa,31-33,244806.0
Iowa,42,65289.0
Iowa,44-45,183999.0
Iowa,48-49,40148.0
Iowa,51,39777.0
Iowa,52,78248.0
Iowa,53,14459.0
Iowa,54,38618.0
Iowa,55,21386.0
Iowa,56,64275.0
Iowa,61,31700.0
Iowa,62,179081.0
Iowa,71,19829.0
Iowa,72,105078.0
Iowa,81,53619.0
Iowa,95,6991.0
Iowa,99,1155.0
Kansas,--,1128732.0
Kansas,11,633.0
Kansas,21,6567.0
Kansas,22,7688.0
Kansas,23,69180.0
Kansas,31-33,191609.0
Kansas,42,62058.0
Kansas,44-45,152982.0
Kansas,48-49,35714.0
Kansas,51,42823.0
Kansas,52,52626.0
Kansas,53,15194.0
Kansas,54,53304.0
Kansas,55,24774.0
Kansas,56,69926.0
Kansas,61,16417.0
Kansas,62,154553.0
Kansas,71,13349.0
Kansas,72,97071.0
Kansas,81,53766.0
Kansas,95,7180.0
Kansas,99,1318.0
Kentucky,--,1513722.0
Kentucky,11,2229.0
Kentucky,21,20145.0
Kentucky,22,9940.0
Kentucky,23,85359.0
Kentucky,31-33,293736.0
Kentucky,42,73604.0
Kentucky,44-45,221110.0
Kentucky,48-49,67314.0
Kentucky,51,29861.0
Kentucky,52,63962.0
Kentucky,53,19187.0
Kentucky,54,54483.0
Kentucky,55,27526.0
Kentucky,56,81575.0
Kentucky,61,25261.0
Kentucky,62,206470.0
Kentucky,71,15649.0
Kentucky,72,136151.0
Kentucky,81,65829.0
Kentucky,95,13233.0
Kentucky,99,1098.0
Louisiana,--,1592357.0
Louisiana,11,5324.0
Louisiana,21,41141.0
Louisiana,22,12989.0
Louisiana,23,134466.0
Louisiana,31-33,161415.0
Louisiana,42,78798.0
Louisiana,44-45,232496.0
Louisiana,48-49,63893.0
Louisiana,51,29970.0
Louisiana,52,66939.0
Louisiana,53,30622.0
Louisiana,54,76375.0
Louisiana,55,14902.0
Louisiana,56,100273.0
Louisiana,61,32419.0
Louisiana,62,232167.0
Louisiana,71,28928.0
Louisiana,72,161533.0
Louisiana,81,80827.0
Louisiana,95,5121.0
Louisiana,99,1759.0
Maine,--,491780.0
Maine,11,3858.0
Maine,22,3120.0
Maine,23,26864.0
Maine,31-33,79645.0
Maine,42,22472.0
Maine,44-45,77172.0
Maine,48-49,10778.0
Maine,51,11547.0
Maine,52,23521.0
Maine,53,6318.0
Maine,54,20695.0
Maine,55,6632.0
Maine,56,26937.0
Maine,61,12683.0
Maine,62,86817.0
Maine,71,5852.0
Maine,72,43356.0
Maine,81,18547.0
Maine,95,4234.0
Maryland,--,2058304.0
Maryland,22,12034.0
Maryland,23,159216.0
Maryland,31-33,158753.0
Maryland,42,95135.0
Maryland,44-45,284601.0
Maryland,48-49,56470.0
Maryland,51,71221.0
Maryland,52,110052.0
Maryland,53,44917.0
Maryland,54,192610.0
Maryland,55,53398.0
Maryland,56,170918.0
Maryland,61,54213.0
Maryland,62,259960.0
Maryland,71,30817.0
Maryland,72,166041.0
Maryland,81,112244.0
Maryland,95,20542.0
Maryland,99,2155.0
Massachusetts,--,3087044.0
Massachusetts,11,1126.0
Massachusetts,21,1124.0
Massachusetts,22,11904.0
Massachusetts,23,123850.0
Massachusetts,31-33,397620.0
Massachusetts,42,156242.0
Massachusetts,44-45,353157.0
Massachusetts,48-49,73423.0
Massachusetts,51,130343.0
Massachusetts,52,216752.0
Massachusetts,53,45060.0
Massachusetts,54,232109.0
Massachusetts,55,79183.0
Massachusetts,56,209131.0
Massachusetts,61,165177.0
Massachusetts,62,448438.0
Massachusetts,71,43144.0
Massachusetts,72,238108.0
Massachusetts,81,122723.0
Massachusetts,95,25141.0
Massachusetts,99,13289.0
Michigan,--,4072786.0
Michigan,11,3672.0
Michigan,21,6447.0
Michigan,22,25216.0
Michigan,23,203994.0
Michigan,31-33,819227.0
Michigan,42,190692.0
Michigan,44-45,544525.0
Michigan,48-49,100252.0
Michigan,51,93279.0
Michigan,52,164249.0
Michigan,53,58738.0
Michigan,54,208560.0
Michigan,55,166336.0
Michigan,56,315030.0
Michigan,61,55905.0
Michigan,62,488779.0
Michigan,71,54875.0
Michigan,72,325162.0
Michigan,81,184510.0
Michigan,95,58710.0
Michigan,99,4628.0
Minnesota,--,2395361.0
Minnesota,11,2139.0
Minnesota,21,6837.0
Minnesota,22,13372.0
Minnesota,23,119657.0
Minnesota,31-33,377690.0
Minnesota,42,137145.0
Minnesota,44-45,304220.0
Minnesota,48-49,78658.0
Minnesota,51,57177.0
Minnesota,52,136841.0
Minnesota,53,34658.0
Minnesota,54,122574.0
Minnesota,55,107723.0
Minnesota,56,157529.0
Minnesota,61,48247.0
Minnesota,62,324227.0
Minnesota,71,40376.0
Minnesota,72,191401.0
Minnesota,81,118472.0
Minnesota,95,14244.0
Minnesota,99,2174.0
Mississippi,--,956781.0
Mississippi,11,5785.0
Mississippi,21,3909.0
Mississippi,22,9121.0
Mississippi,23,54500.0
Mississippi,31-33,220046.0
Mississippi,42,39972.0
Mississippi,44-45,141321.0
Mississippi,48-49,25862.0
Mississippi,51,19453.0
Mississippi,52,33791.0
Mississippi,53,9255.0
Mississippi,54,26724.0
Mississippi,55,9246.0
Mississippi,56,51020.0
Mississippi,61,14703.0
Mississippi,62,123365.0
Mississippi,71,21376.0
Mississippi,72,99374.0
Mississippi,81,40643.0
Mississippi,95,6376.0
Mississippi,99,939.0
Missouri,--,2398979.0
Missouri,11,1460.0
Missouri,21,5056.0
Missouri,22,17242.0
Missouri,23,142349.0
Missouri,31-33,347772.0
Missouri,42,145528.0
Missouri,44-45,317839.0
Missouri,48-49,86877.0
Missouri,51,82396.0
Missouri,52,130420.0
Missouri,53,36619.0
Missouri,54,119221.0
Missouri,55,58315.0
Missouri,56,148457.0
Missouri,61,58398.0
Missouri,62,323826.0
Missouri,71,33714.0
Missouri,72,211839.0
Missouri,81,115127.0
Missouri,95,14364.0
Missouri,99,2160.0
Montana,--,296220.0
Montana,11,1879.0
Montana,21,4348.0
Montana,22,3098.0
Montana,23,18689.0
Montana,31-33,21019.0
Montana,42,15076.0
Montana,44-45,52196.0
Montana,48-49,9997.0
Montana,51,7903.0
Montana,52,14356.0
Montana,53,4529.0
Montana,54,14727.0
Montana,55,1660.0
Montana,56,12440.0
Montana,61,4937.0
Montana,62,48293.0
Montana,71,7518.0
Montana,72,38619.0
Montana,81,13964.0
Nebraska,--,751076.0
Nebraska,11,845.0
Nebraska,21,1130.0
Nebraska,22,1499.0
Nebraska,23,43189.0
Nebraska,31-33,108642.0
Nebraska,42,40998.0
Nebraska,44-45,109961.0
Nebraska,48-49,29378.0
Nebraska,51,27188.0
Nebraska,52,53906.0
Nebraska,53,8921.0
Nebraska,54,32705.0
Nebraska,55,11570.0
Nebraska,56,53539.0
Nebraska,61,15638.0
Nebraska,62,100673.0
Nebraska,71,8814.0
Nebraska,72,62687.0
Nebraska,81,35239.0
Nebraska,95,3713.0
Nebraska,99,841.0
Nevada,--,902775.0
Nevada,11,195.0
Nevada,21,10113.0
Nevada,22,5293.0
Nevada,23,82401.0
Nevada,31-33,38146.0
Nevada,42,31116.0
Nevada,44-45,108012.0
Nevada,48-49,29376.0
Nevada,51,19171.0
Nevada,52,31389.0
Nevada,53,20125.0
Nevada,54,40793.0
Nevada,55,8265.0
Nevada,56,65058.0
Nevada,61,4026.0
Nevada,62,66203.0
Nevada,71,29091.0
Nevada,72,278651.0
Nevada,81,28522.0
Nevada,95,5318.0
Nevada,99,1511.0
New Hampshire,--,546400.0
New Hampshire,11,824.0
New Hampshire,21,378.0
New Hampshire,22,3276.0
New Hampshire,23,26246.0
New Hampshire,31-33,93048.0
New Hampshire,42,24832.0
New Hampshire,44-45,92582.0
New Hampshire,48-49,15120.0
New Hampshire,51,13789.0
New Hampshire,52,22134.0
New Hampshire,53,7471.0
New Hampshire,54,24267.0
New Hampshire,55,8426.0
New Hampshire,56,41323.0
New Hampshire,61,22294.0
New Hampshire,62,69106.0
New Hampshire,71,8622.0
New Hampshire,72,48566.0
New Hampshire,81,21336.0
New Hampshire,95,2258.0
New Hampshire,99,502.0
New Jersey,--,3548429.0
New Jersey,11,732.0
New Jersey,21,2478.0
New Jersey,22,20958.0
New Jersey,23,164099.0
New Jersey,31-33,386095.0
New Jersey,42,279140.0
New Jersey,44-45,438607.0
New Jersey,48-49,161620.0
New Jersey,51,129984.0
New Jersey,52,208837.0
New Jersey,53,54710.0
New Jersey,54,262672.0
New Jersey,55,150172.0
New Jersey,56,299523.0
New Jersey,61,77012.0
New Jersey,62,418406.0
New Jersey,71,37510.0
New Jersey,72,255132.0
New Jersey,81,148542.0
New Jersey,95,47964.0
New Jersey,99,4236.0
New Mexico,--,549352.0
New Mexico,11,423.0
New Mexico,21,13193.0
New Mexico,22,5508.0
New Mexico,23,43837.0
New Mexico,31-33,38072.0
New Mexico,42,22316.0
New Mexico,44-45,90850.0
New Mexico,48-49,14433.0
New Mexico,51,13437.0
New Mexico,52,23282.0
New Mexico,53,9294.0
New Mexico,54,37349.0
New Mexico,55,7534.0
New Mexico,56,35510.0
New Mexico,61,9581.0
New Mexico,62,74894.0
New Mexico,71,12813.0
New Mexico,72,67997.0
New Mexico,81,26145.0
New Mexico,95,1919.0
New Mexico,99,965.0
New York,--,7353209.0
New York,11,5089.0
New York,21,3717.0
New York,22,40260.0
New York,23,317993.0
New York,31-33,705914.0
New York,42,422403.0
New York,44-45,843837.0
New York,48-49,228555.0
New York,51,315312.0
New York,52,590966.0
New York,53,155549.0
New York,54,535845.0
New York,55,175757.0
New York,56,516806.0
New York,61,294954.0
New York,62,1182108.0
New York,71,122370.0
New York,72,499707.0
New York,81,338902.0
New York,95,45208.0
New York,99,11957.0
North Carolina,--,3385492.0
North Carolina,11,6752.0
North Carolina,21,3414.0
North Carolina,22,19551.0
North Carolina,23,225013.0
North Carolina,31-33,731399.0
North Carolina,42,173341.0
North Carolina,44-45,449963.0
North Carolina,48-49,100493.0
North Carolina,51,76805.0
North Carolina,52,139579.0
North Carolina,53,47071.0
North Carolina,54,149863.0
North Carolina,55,77912.0
North Carolina,56,230790.0
North Carolina,61,63762.0
North Carolina,62,393561.0
North Carolina,71,42299.0
North Carolina,72,275353.0
North Carolina,81,144216.0
North Carolina,95,31344.0
North Carolina,99,3011.0
North Dakota,--,255178.0
North Dakota,21,3907.0
North Dakota,22,3175.0
North Dakota,23,14559.0
North Dakota,31-33,24025.0
North Dakota,42,17593.0
North Dakota,44-45,41871.0
North Dakota,48-49,8066.0
North Dakota,51,6692.0
North Dakota,52,13649.0
North Dakota,53,3695.0
North Dakota,54,9081.0
North Dakota,55,2255.0
North Dakota,56,10626.0
North Dakota,61,4631.0
North Dakota,62,47113.0
North Dakota,71,3678.0
North Dakota,72,25740.0
North Dakota,81,13764.0
North Dakota,95,346.0
Ohio,--,5001980.0
Ohio,11,1732.0
Ohio,21,11291.0
Ohio,22,27940.0
Ohio,23,247794.0
Ohio,31-33,988612.0
Ohio,42,261121.0
Ohio,44-45,644467.0
Ohio,48-49,141812.0
Ohio,51,116222.0
Ohio,52,249809.0
Ohio,53,64864.0
Ohio,54,229546.0
Ohio,55,144519.0
Ohio,56,358907.0
Ohio,61,93525.0
Ohio,62,647596.0
Ohio,71,60148.0
Ohio,72,416901.0
Ohio,81,235469.0
Ohio,95,56062.0
Ohio,99,3643.0
Oklahoma,--,1201606.0
Oklahoma,11,1238.0
Oklahoma,21,25242.0
Oklahoma,22,9652.0
Oklahoma,23,63039.0
Oklahoma,31-33,168580.0
Oklahoma,42,62040.0
Oklahoma,44-45,168278.0
Oklahoma,48-49,34892.0
Oklahoma,51,34524.0
Oklahoma,52,54298.0
Oklahoma,53,18413.0
Oklahoma,54,52662.0
Oklahoma,55,26827.0
Oklahoma,56,85377.0
Oklahoma,61,17013.0
Oklahoma,62,168890.0
Oklahoma,71,13634.0
Oklahoma,72,111952.0
Oklahoma,81,62292.0
Oklahoma,95,21363.0
Oklahoma,99,1400.0
Oregon,--,1355442.0
Oregon,11,13178.0
Oregon,21,2320.0
Oregon,22,8225.0
Oregon,23,80012.0
Oregon,31-33,202657.0
Oregon,42,79114.0
Oregon,44-45,193318.0
Oregon,48-49,46131.0
Oregon,51,33512.0
Oregon,52,61549.0
Oregon,53,27011.0
Oregon,54,66901.0
Oregon,55,36209.0
Oregon,56,85973.0
Oregon,61,32136.0
Oregon,62,154795.0
Oregon,71,22064.0
Oregon,72,127030.0
Oregon,81,58027.0
Oregon,95,23128.0
Oregon,99,2152.0
Pennsylvania,--,5087237.0
Pennsylvania,11,2909.0
Pennsylvania,21,16330.0
Pennsylvania,22,35112.0
Pennsylvania,23,254421.0
Pennsylvania,31-33,798333.0
Pennsylvania,42,243026.0
Pennsylvania,44-45,668251.0
Pennsylvania,48-49,163210.0
Pennsylvania,51,135135.0
Pennsylvania,52,280315.0
Pennsylvania,53,67356.0
Pennsylvania,54,295444.0
Pennsylvania,55,142691.0
Pennsylvania,56,298970.0
Pennsylvania,61,196127.0
Pennsylvania,62,743276.0
Pennsylvania,71,66266.0
Pennsylvania,72,374828.0
Pennsylvania,81,248967.0
Pennsylvania,95,52118.0
Pennsylvania,99,4152.0
Rhode Island,--,415168.0
Rhode Island,23,19140.0
Rhode Island,31-33,68558.0
Rhode Island,42,21364.0
Rhode Island,44-45,52958.0
Rhode Island,48-49,7058.0
Rhode Island,51,10399.0
Rhode Island,52,22940.0
Rhode Island,53,5923.0
Rhode Island,54,18152.0
Rhode Island,55,6439.0
Rhode Island,56,30281.0
Rhode Island,61,18564.0
Rhode Island,62,68763.0
Rhode Island,71,5532.0
Rhode Island,72,36732.0
Rhode Island,81,17939.0
South Carolina,--,1601532.0
South Carolina,11,5244.0
South Carolina,21,1729.0
South Carolina,22,11766.0
South Carolina,23,116696.0
South Carolina,31-33,334651.0
South Carolina,42,65255.0
South Carolina,44-45,223955.0
South Carolina,48-49,38970.0
South Carolina,51,30474.0
South Carolina,52,58654.0
South Carolina,53,22903.0
South Carolina,54,60460.0
South Carolina,55,27269.0
South Carolina,56,146915.0
South Carolina,61,21416.0
South Carolina,62,172106.0
South Carolina,71,23120.0
South Carolina,72,153905.0
South Carolina,81,72356.0
South Carolina,95,12051.0
South Carolina,99,1637.0
South Dakota,--,306704.0
South Dakota,21,1215.0
South Dakota,23,16344.0
South Dakota,31-33,46675.0
South Dakota,42,16191.0
South Dakota,44-45,49504.0
South Dakota,48-49,7297.0
South Dakota,51,7112.0
South Dakota,52,22825.0
South Dakota,53,3792.0
South Dakota,54,8298.0
South Dakota,55,2855.0
South Dakota,56,9658.0
South Dakota,61,7047.0
South Dakota,62,51369.0
South Dakota,71,5687.0
South Dakota,72,31188.0
South Dakota,81,13787.0
South Dakota,95,2941.0
Tennessee,--,2390322.0
Tennessee,11,1723.0
Tennessee,21,4335.0
Tennessee,22,3367.0
Tennessee,23,131443.0
Tennessee,31-33,475621.0
Tennessee,42,126597.0
Tennessee,44-45,311497.0
Tennessee,48-49,104177.0
Tennessee,51,52141.0
Tennessee,52,102382.0
Tennessee,53,33882.0
Tennessee,54,95083.0
Tennessee,55,73863.0
Tennessee,56,187636.0
Tennessee,61,43296.0
Tennessee,62,285189.0
Tennessee,71,22470.0
Tennessee,72,197957.0
Tennessee,81,113049.0
Tennessee,95,22751.0
Tennessee,99,1863.0
Texas,--,8026438.0
Texas,11,9119.0
Texas,21,106075.0
Texas,22,49927.0
Texas,23,519727.0
Texas,31-33,966396.0
Texas,42,457527.0
Texas,44-45,1021190.0
Texas,48-49,312089.0
Texas,51,246017.0
Texas,52,383782.0
Texas,53,147840.0
Texas,54,445044.0
Texas,55,254246.0
Texas,56,793625.0
Texas,61,113150.0
Texas,62,922493.0
Texas,71,89444.0
Texas,72,707597.0
Texas,81,393365.0
Texas,95,77178.0
Texas,99,10607.0
Utah,--,917089.0
Utah,11,230.0
Utah,21,7467.0
Utah,22,5354.0
Utah,23,63964.0
Utah,31-33,122542.0
Utah,42,43947.0
Utah,44-45,123824.0
Utah,48-49,41860.0
Utah,51,27257.0
Utah,52,43493.0
Utah,53,14500.0
Utah,54,50856.0
Utah,55,17309.0
Utah,56,101852.0
Utah,61,24345.0
Utah,62,83413.0
Utah,71,12809.0
Utah,72,79987.0
Utah,81,43191.0
Utah,95,7651.0
Utah,99,1238.0
Vermont,--,253541.0
Vermont,11,534.0
Vermont,23,14304.0
Vermont,31-33,45217.0
Vermont,42,11161.0
Vermont,44-45,38354.0
Vermont,48-49,5272.0
Vermont,51,6793.0
Vermont,52,9449.0
Vermont,53,2591.0
Vermont,54,11160.0
Vermont,55,2410.0
Vermont,56,9158.0
Vermont,61,12292.0
Vermont,62,35988.0
Vermont,71,6459.0
Vermont,72,29154.0
Vermont,81,9604.0
Virginia,--,2903548.0
Virginia,11,3333.0
Virginia,21,10409.0
Virginia,22,16163.0
Virginia,23,198862.0
Virginia,31-33,360237.0
Virginia,42,109687.0
Virginia,44-45,398687.0
Virginia,48-49,80818.0
Virginia,51,127144.0
Virginia,52,136963.0
Virginia,53,52290.0
Virginia,54,287437.0
Virginia,55,57557.0
Virginia,56,237626.0
Virginia,61,51549.0
Virginia,62,304033.0
Virginia,71,40495.0
Virginia,72,246896.0
Virginia,81,152708.0
Virginia,95,27546.0
Virginia,99,3108.0
Washington,--,2267485.0
Washington,11,16264.0
Washington,21,3081.0
Washington,22,6237.0
Washington,23,157404.0
Washington,31-33,315102.0
Washington,42,125131.0
Washington,44-45,313402.0
Washington,48-49,81610.0
Washington,51,88817.0
Washington,52,99020.0
Washington,53,49573.0
Washington,54,136540.0
Washington,55,47774.0
Washington,56,131871.0
Washington,61,39140.0
Washington,62,281661.0
Washington,71,44656.0
Washington,72,201736.0
Washington,81,107775.0
Washington,95,17074.0
Washington,99,3617.0
West Virginia,--,558171.0
West Virginia,11,1459.0
West Virginia,21,18505.0
West Virginia,22,7943.0
West Virginia,23,29445.0
West Virginia,31-33,74209.0
West Virginia,42,22473.0
West Virginia,44-45,91886.0
West Virginia,48-49,14415.0
West Virginia,51,13224.0
West Virginia,52,22235.0
West Virginia,53,6489.0
West Virginia,54,20135.0
West Virginia,55,5140.0
West Virginia,56,26019.0
West Virginia,61,9389.0
West Virginia,62,102035.0
West Virginia,71,8303.0
West Virginia,72,52550.0
West Virginia,81,27262.0
West Virginia,95,4546.0
West Virginia,99,509.0
Wisconsin,--,2414834.0
Wisconsin,11,2681.0
Wisconsin,21,2685.0
Wisconsin,22,14192.0
Wisconsin,23,123412.0
Wisconsin,31-33,572060.0
Wisconsin,42,119177.0
Wisconsin,44-45,322117.0
Wisconsin,48-49,78742.0
Wisconsin,51,51760.0
Wisconsin,52,129115.0
Wisconsin,53,26235.0
Wisconsin,54,89025.0
Wisconsin,55,52727.0
Wisconsin,56,123292.0
Wisconsin,61,43883.0
Wisconsin,62,304120.0
Wisconsin,71,32256.0
Wisconsin,72,197751.0
Wisconsin,81,111928.0
Wisconsin,95,15544.0
Wisconsin,99,2132.0
Wyoming,--,174614.0
Wyoming,11,256.0
Wyoming,21,16239.0
Wyoming,22,2612.0
Wyoming,23,14930.0
Wyoming,31-33,9687.0
Wyoming,42,6574.0
Wyoming,44-45,28285.0
