State,NAICS Code,Total Employment - 2011
Hawaii,48-49,26167
Hawaii,51,8184
Hawaii,52,18783
Hawaii,53,12154
Hawaii,54,25450
Hawaii,55,8467
Hawaii,56,45688
Hawaii,61,19967
Hawaii,62,65145
Hawaii,71,10256
Hawaii,72,93510
Hawaii,81,25407
Hawaii,99,35
Idaho,--,482722
Idaho,11,3357
Idaho,21,2561
Idaho,22,0
Idaho,23,26342
Idaho,31-33,53345
Idaho,42,23831
Idaho,44-45,72264
Idaho,48-49,15969
Idaho,51,11945
Idaho,52,20601
Idaho,53,6553
Idaho,54,30997
Idaho,55,8570
Idaho,56,34528
Idaho,61,10764
Idaho,62,80010
Idaho,71,8811
Idaho,72,51358
Idaho,81,18028
Idaho,99,85
Illinois,--,5038462
Illinois,11,1899
Illinois,21,8189
Illinois,22,28810
Illinois,23,180305
Illinois,31-33,538985
Illinois,42,302328
Illinois,44-45,596569
Illinois,48-49,222772
Illinois,51,118183
Illinois,52,295028
Illinois,53,72195
Illinois,54,347083
Illinois,55,168603
Illinois,56,469249
Illinois,61,157331
Illinois,62,757799
Illinois,71,74887
Illinois,72,457289
Illinois,81,240604
Illinois,99,0
Indiana,--,2440507
Indiana,11,1709
Indiana,21,6373
Indiana,22,15259
Indiana,23,107240
Indiana,31-33,437203
Indiana,42,108216
Indiana,44-45,308277
Indiana,48-49,110311
Indiana,51,42169
Indiana,52,97992
Indiana,53,31736
Indiana,54,100796
Indiana,55,51561
Indiana,56,166711
Indiana,61,62483
Indiana,62,389176
Indiana,71,32975
Indiana,72,246798
Indiana,81,123237
Indiana,99,285
Iowa,--,1263665
Iowa,11,1955
Iowa,21,1902
Iowa,22,7748
Iowa,23,53104
Iowa,31-33,199812
Iowa,42,64571
Iowa,44-45,174126
Iowa,48-49,53169
Iowa,51,31266
Iowa,52,90726
Iowa,53,13802
Iowa,54,47698
Iowa,55,20563
Iowa,56,70279
Iowa,61,42102
Iowa,62,206984
Iowa,71,20765
Iowa,72,111759
Iowa,81,51208
Iowa,99,0
Kansas,--,1113423
Kansas,11,680
Kansas,21,9513
Kansas,22,7354
Kansas,23,54415
Kansas,31-33,153926
Kansas,42,60949
Kansas,44-45,146158
Kansas,48-49,46089
Kansas,51,39960
Kansas,52,57248
Kansas,53,15561
Kansas,54,56408
Kansas,55,18666
Kansas,56,69203
Kansas,61,19584
Kansas,62,189323
Kansas,71,13648
Kansas,72,104212
Kansas,81,50341
Kansas,99,0
Kentucky,--,1463173
Kentucky,11,1711
Kentucky,21,21816
Kentucky,22,8274
Kentucky,23,62146
Kentucky,31-33,205978
Kentucky,42,67615
Kentucky,44-45,216132
Kentucky,48-49,83628
Kentucky,51,31880
Kentucky,52,64484
Kentucky,53,17316
Kentucky,54,63721
Kentucky,55,27317
Kentucky,56,84763
Kentucky,61,28291
Kentucky,62,243151
Kentucky,71,16880
Kentucky,72,153236
Kentucky,81,64218
Kentucky,99,616
Louisiana,--,1617229
Louisiana,11,3951
Louisiana,21,53185
Louisiana,22,0
Louisiana,23,127941
Louisiana,31-33,125820
Louisiana,42,75009
Louisiana,44-45,226638
Louisiana,48-49,65367
Louisiana,51,23722
Louisiana,52,66255
Louisiana,53,30433
Louisiana,54,88171
Louisiana,55,20468
Louisiana,56,100856
Louisiana,61,36322
Louisiana,62,282985
Louisiana,71,23477
Louisiana,72,182523
Louisiana,81,72394
Louisiana,99,0
Maine,--,479728
Maine,11,3415
Maine,21,0
Maine,22,2237
Maine,23,22826
Maine,31-33,51068
Maine,42,16696
Maine,44-45,79525
Maine,48-49,14759
Maine,51,11216
Maine,52,26696
Maine,53,6231
Maine,54,22730
Maine,55,7702
Maine,56,21701
Maine,61,15295
Maine,62,105689
Maine,71,7473
Maine,72,46053
Maine,81,18242
Maine,99,0
Maryland,--,2104022
Maryland,11,923
Maryland,21,1314
Maryland,22,10970
Maryland,23,136527
Maryland,31-33,104410
Maryland,42,84274
Maryland,44-45,278530
Maryland,48-49,62864
Maryland,51,54643
Maryland,52,99264
Maryland,53,41761
Maryland,54,243980
Maryland,55,49238
Maryland,56,178204
Maryland,61,79640
Maryland,62,336440
Maryland,71,35790
Maryland,72,195895
Maryland,81,109128
Maryland,99,0
Massachusetts,--,2960712
Massachusetts,11,1050
Massachusetts,21,1003
Massachusetts,22,12929
Massachusetts,23,102360
Massachusetts,31-33,225473
Massachusetts,42,126596
Massachusetts,44-45,350448
Massachusetts,48-49,74457
Massachusetts,51,94082
Massachusetts,52,196755
Massachusetts,53,41189
Massachusetts,54,249815
Massachusetts,55,84526
Massachusetts,56,201274
Massachusetts,61,199010
Massachusetts,62,573438
Massachusetts,71,51589
Massachusetts,72,259244
Massachusetts,81,114859
Massachusetts,99,0
Michigan,--,3379035
Michigan,11,3267
Michigan,21,5591
Michigan,22,0
Michigan,23,109761
Michigan,31-33,477030
Michigan,42,153267
Michigan,44-45,443374
Michigan,48-49,97569
Michigan,51,66616
Michigan,52,146416
Michigan,53,49287
Michigan,54,240161
Michigan,55,113118
Michigan,56,277674
Michigan,61,72865
Michigan,62,571137
Michigan,71,49405
Michigan,72,328273
Michigan,81,152962
Michigan,99,0
Minnesota,--,2393746
Minnesota,11,2412
Minnesota,21,5587
Minnesota,22,0
Minnesota,23,90724
Minnesota,31-33,291463
Minnesota,42,126179
Minnesota,44-45,286361
Minnesota,48-49,75074
Minnesota,51,61068
Minnesota,52,148501
Minnesota,53,34534
Minnesota,54,136937
Minnesota,55,103082
Minnesota,56,140057
Minnesota,61,69545
Minnesota,62,441665
Minnesota,71,42049
Minnesota,72,210659
Minnesota,81,113859
Minnesota,99,211
Mississippi,--,887772
Mississippi,11,4658
Mississippi,21,5367
Mississippi,22,9292
Mississippi,23,42083
Mississippi,31-33,138412
Mississippi,42,34535
Mississippi,44-45,138471
Mississippi,48-49,32653
Mississippi,51,14162
Mississippi,52,33593
Mississippi,53,10071
Mississippi,54,29623
Mississippi,55,8139
Mississippi,56,49777
Mississippi,61,17991
Mississippi,62,157066
Mississippi,71,8338
Mississippi,72,114491
Mississippi,81,38911
Mississippi,99,139
Missouri,--,2298295
Missouri,11,1454
Missouri,21,3592
Missouri,22,16574
Missouri,23,102125
Missouri,31-33,241838
Missouri,42,120076
Missouri,44-45,305550
Missouri,48-49,78389
Missouri,51,60841
Missouri,52,124766
Missouri,53,34464
Missouri,54,140721
Missouri,55,73455
Missouri,56,144422
Missouri,61,73781
Missouri,62,388172
Missouri,71,37778
Missouri,72,236148
Missouri,81,110454
Missouri,99,0
Montana,--,336110
Montana,11,1028
Montana,21,6522
Montana,22,2988
Montana,23,20148
Montana,31-33,16535
Montana,42,14078
Montana,44-45,55554
Montana,48-49,10762
Montana,51,9261
Montana,52,16047
Montana,53,5461
Montana,54,16677
Montana,55,2787
Montana,56,19576
Montana,61,5725
Montana,62,64520
Montana,71,9475
Montana,72,43980
Montana,81,14907
Montana,99,0
Nebraska,--,797681
Nebraska,11,1064
Nebraska,21,963
Nebraska,22,0
Nebraska,23,37196
Nebraska,31-33,91190
Nebraska,42,40142
Nebraska,44-45,106642
Nebraska,48-49,37833
Nebraska,51,18609
Nebraska,52,58455
Nebraska,53,9642
Nebraska,54,38959
Nebraska,55,15073
Nebraska,56,85822
Nebraska,61,18572
Nebraska,62,121072
Nebraska,71,12046
Nebraska,72,67810
Nebraska,81,35551
Nebraska,99,0
Nevada,--,1000610
Nevada,11,0
Nevada,21,11484
Nevada,22,0
Nevada,23,50140
Nevada,31-33,39277
Nevada,42,34302
Nevada,44-45,129067
Nevada,48-49,40647
Nevada,51,15418
Nevada,52,33486
Nevada,53,24302
Nevada,54,52489
Nevada,55,13170
Nevada,56,86908
Nevada,61,9572
Nevada,62,101159
Nevada,71,27964
Nevada,72,295157
Nevada,81,30743
Nevada,99,0
New Hampshire,--,554001
New Hampshire,11,540
New Hampshire,21,182
New Hampshire,22,3361
New Hampshire,23,22340
New Hampshire,31-33,66261
New Hampshire,42,23413
New Hampshire,44-45,94950
New Hampshire,48-49,12211
New Hampshire,51,13056
New Hampshire,52,24139
New Hampshire,53,6529
New Hampshire,54,30393
New Hampshire,55,15080
New Hampshire,56,45801
New Hampshire,61,23205
New Hampshire,62,86825
New Hampshire,71,12169
New Hampshire,72,52321
New Hampshire,81,21156
New Hampshire,99,0
New Jersey,--,3377848
New Jersey,11,1832
New Jersey,21,1206
New Jersey,22,18639
New Jersey,23,127730
New Jersey,31-33,234139
New Jersey,42,249652
New Jersey,44-45,434372
New Jersey,48-49,155704
New Jersey,51,93646
New Jersey,52,188812
New Jersey,53,55286
New Jersey,54,316803
New Jersey,55,127459
New Jersey,56,265808
New Jersey,61,95866
New Jersey,62,535404
New Jersey,71,53698
New Jersey,72,276848
New Jersey,81,144659
New Jersey,99,0
New Mexico,--,597568
New Mexico,11,430
New Mexico,21,16643
New Mexico,22,5180
New Mexico,23,39441
New Mexico,31-33,27434
New Mexico,42,20125
New Mexico,44-45,94946
New Mexico,48-49,16205
New Mexico,51,12613
New Mexico,52,22169
New Mexico,53,9679
New Mexico,54,47649
New Mexico,55,6598
New Mexico,56,37712
New Mexico,61,9549
New Mexico,62,110555
New Mexico,71,13832
New Mexico,72,80154
New Mexico,81,26592
New Mexico,99,62
New York,--,7369731
New York,11,3272
New York,21,4335
New York,22,41912
New York,23,291192
New York,31-33,434903
New York,42,352304
New York,44-45,884202
New York,48-49,225156
New York,51,261730
New York,52,528569
New York,53,163088
New York,54,571099
New York,55,171457
New York,56,481803
New York,61,388189
New York,62,1416496
New York,71,153287
New York,72,641928
New York,81,353913
New York,99,896
North Carolina,--,3284592
North Carolina,11,4708
North Carolina,21,2856
North Carolina,22,18944
North Carolina,23,168911
North Carolina,31-33,403297
North Carolina,42,164372
North Carolina,44-45,446456
North Carolina,48-49,105856
North Carolina,51,73347
North Carolina,52,163441
North Carolina,53,45817
North Carolina,54,185488
North Carolina,55,78216
North Carolina,56,248998
North Carolina,61,88389
North Carolina,62,540739
North Carolina,71,54240
North Carolina,72,345321
North Carolina,81,144684
North Carolina,99,0
North Dakota,--,306064
North Dakota,11,431
North Dakota,21,14862
North Dakota,22,0
North Dakota,23,17940
North Dakota,31-33,23280
North Dakota,42,20133
North Dakota,44-45,45321
North Dakota,48-49,13822
North Dakota,51,6971
North Dakota,52,16779
North Dakota,53,3975
North Dakota,54,11279
North Dakota,55,4387
North Dakota,56,11943
North Dakota,61,4624
North Dakota,62,56464
North Dakota,71,5335
North Dakota,72,32104
North Dakota,81,12770
North Dakota,99,0
Ohio,--,4432849
Ohio,11,1218
Ohio,21,9080
Ohio,22,0
Ohio,23,157065
Ohio,31-33,614027
Ohio,42,214973
Ohio,44-45,548920
Ohio,48-49,150176
Ohio,51,90329
Ohio,52,239950
Ohio,53,59027
Ohio,54,236593
Ohio,55,143388
Ohio,56,346047
Ohio,61,118343
Ohio,62,797437
Ohio,71,57217
Ohio,72,423529
Ohio,81,200600
Ohio,99,0
Oklahoma,--,1261590
Oklahoma,11,924
Oklahoma,21,48619
Oklahoma,22,8523
Oklahoma,23,63856
Oklahoma,31-33,126613
Oklahoma,42,57372
Oklahoma,44-45,170855
Oklahoma,48-49,42348
Oklahoma,51,27974
Oklahoma,52,59236
Oklahoma,53,23479
Oklahoma,54,62030
Oklahoma,55,28757
Oklahoma,56,89081
Oklahoma,61,19374
Oklahoma,62,212273
Oklahoma,71,26094
Oklahoma,72,133483
Oklahoma,81,60552
Oklahoma,99,147
Oregon,--,1341841
Oregon,11,11538
Oregon,21,1341
Oregon,22,8133
Oregon,23,63782
Oregon,31-33,144220
Oregon,42,79964
Oregon,44-45,184589
Oregon,48-49,50598
Oregon,51,35295
Oregon,52,57455
Oregon,53,26687
Oregon,54,80462
Oregon,55,37408
Oregon,56,86546
Oregon,61,34117
Oregon,62,210294
Oregon,71,23623
Oregon,72,144769
Oregon,81,60820
Oregon,99,200
Pennsylvania,--,5078111
Pennsylvania,11,3245
Pennsylvania,21,29288
Pennsylvania,22,31783
Pennsylvania,23,219744
Pennsylvania,31-33,546956
Pennsylvania,42,235931
Pennsylvania,44-45,646970
Pennsylvania,48-49,196806
Pennsylvania,51,124689
Pennsylvania,52,256020
Pennsylvania,53,62125
Pennsylvania,54,310331
Pennsylvania,55,157835
Pennsylvania,56,296807
Pennsylvania,61,256967
Pennsylvania,62,944517
Pennsylvania,71,89022
Pennsylvania,72,430984
Pennsylvania,81,237738
Pennsylvania,99,0
Rhode Island,--,406222
Rhode Island,11,108
Rhode Island,21,138
Rhode Island,22,1122
Rhode Island,23,14943
Rhode Island,31-33,39802
Rhode Island,42,18639
Rhode Island,44-45,48083
Rhode Island,48-49,9536
Rhode Island,51,6790
Rhode Island,52,24441
Rhode Island,53,5606
Rhode Island,54,23555
Rhode Island,55,13328
Rhode Island,56,21539
Rhode Island,61,27772
Rhode Island,62,84176
Rhode Island,71,8272
Rhode Island,72,41571
Rhode Island,81,16727
Rhode Island,99,0
South Carolina,--,1521123
South Carolina,11,4109
South Carolina,21,1029
South Carolina,22,11466
South Carolina,23,77710
South Carolina,31-33,204309
South Carolina,42,62547
South Carolina,44-45,219433
South Carolina,48-49,49348
South Carolina,51,32719
South Carolina,52,65516
South Carolina,53,24416
South Carolina,54,81397
South Carolina,55,21988
South Carolina,56,138226
South Carolina,61,30625
South Carolina,62,217275
South Carolina,71,24550
South Carolina,72,177921
South Carolina,81,76334
South Carolina,99,205
South Dakota,--,326749
South Dakota,11,440
South Dakota,21,1031
South Dakota,22,2161
South Dakota,23,16852
South Dakota,31-33,40284
South Dakota,42,16911
South Dakota,44-45,50247
South Dakota,48-49,9115
South Dakota,51,6610
South Dakota,52,24743
South Dakota,53,3530
South Dakota,54,10269
South Dakota,55,5846
South Dakota,56,10669
South Dakota,61,7778
South Dakota,62,62373
South Dakota,71,6172
South Dakota,72,37489
South Dakota,81,14164
South Dakota,99,65
Tennessee,--,2300542
Tennessee,11,1451
Tennessee,21,3436
Tennessee,22,3451
Tennessee,23,96312
Tennessee,31-33,289477
Tennessee,42,111428
Tennessee,44-45,305578
Tennessee,48-49,121437
Tennessee,51,48967
Tennessee,52,109092
Tennessee,53,31686
Tennessee,54,99809
Tennessee,55,74911
Tennessee,56,198786
Tennessee,61,57064
Tennessee,62,377420
Tennessee,71,30058
Tennessee,72,232398
Tennessee,81,107533
Tennessee,99,248
Texas,--,8987663
Texas,11,6771
Texas,21,186950
Texas,22,48070
Texas,23,532505
Texas,31-33,733679
Texas,42,457938
Texas,44-45,1152579
Texas,48-49,357981
Texas,51,232005
Texas,52,464679
Texas,53,166259
Texas,54,578855
Texas,55,272040
Texas,56,858662
Texas,61,158497
Texas,62,1314698
Texas,71,115612
Texas,72,937879
Texas,81,410598
Texas,99,1406
Utah,--,1029103
Utah,11,427
Utah,21,10755
Utah,22,0
Utah,23,56030
Utah,31-33,106865
Utah,42,52392
Utah,44-45,134892
Utah,48-49,46544
Utah,51,33882
Utah,52,58316
Utah,53,18132
Utah,54,68950
Utah,55,17940
Utah,56,102962
Utah,61,39612
Utah,62,120650
Utah,71,18091
Utah,72,91973
Utah,81,46076
Utah,99,0
Vermont,--,264208
Vermont,11,434
Vermont,21,384
Vermont,22,2017
Vermont,23,12399
Vermont,31-33,30675
Vermont,42,10623
Vermont,44-45,39135
Vermont,48-49,5710
Vermont,51,5270
Vermont,52,12105
Vermont,53,2906
Vermont,54,21524
Vermont,55,2807
Vermont,56,6776
Vermont,61,14655
Vermont,62,50353
Vermont,71,6974
Vermont,72,30443
Vermont,81,8953
Vermont,99,0
Virginia,--,3029030
Virginia,11,3647
Virginia,21,9814
Virginia,22,15395
Virginia,23,170834
Virginia,31-33,230162
Virginia,42,100405
Virginia,44-45,407160
Virginia,48-49,91005
Virginia,51,95525
Virginia,52,148964
Virginia,53,51730
Virginia,54,420887
Virginia,55,56522
Virginia,56,240249
Virginia,61,70604
Virginia,62,392532
Virginia,71,50142
Virginia,72,310070
Virginia,81,163037
Virginia,99,0
Washington,--,2355123
Washington,11,11649
Washington,21,2839
Washington,22,0
Washington,23,126386
Washington,31-33,226738
Washington,42,120694
Washington,44-45,305352
Washington,48-49,83641
Washington,51,115126
Washington,52,94607
Washington,53,44540
Washington,54,166080
Washington,55,89996
Washington,56,145105
Washington,61,50548
Washington,62,370319
Washington,71,59240
Washington,72,225621
Washington,81,107306
Washington,99,0
West Virginia,--,568344
West Virginia,11,630
West Virginia,21,33413
West Virginia,22,6196
West Virginia,23,24875
West Virginia,31-33,52104
West Virginia,42,18935
West Virginia,44-45,85982
West Virginia,48-49,14455
West Virginia,51,10768
West Virginia,52,18058
West Virginia,53,5937
West Virginia,54,24522
West Virginia,55,5127
West Virginia,56,32335
West Virginia,61,9735
West Virginia,62,126591
West Virginia,71,11380
West Virginia,72,61426
West Virginia,81,25775
West Virginia,99,0
Wisconsin,--,2354284
Wisconsin,11,2881
Wisconsin,21,2330
Wisconsin,22,13265
Wisconsin,23,86205
Wisconsin,31-33,424211
Wisconsin,42,108847
Wisconsin,44-45,295401
Wisconsin,48-49,94808
Wisconsin,51,53964
Wisconsin,52,140381
Wisconsin,53,23556
Wisconsin,54,106554
Wisconsin,55,66105
Wisconsin,56,133637
Wisconsin,61,54659
Wisconsin,62,383665
Wisconsin,71,40548
Wisconsin,72,216515
Wisconsin,81,106376
Wisconsin,99,0
Wyoming,--,208385
Wyoming,11,203
Wyoming,21,27001
Wyoming,22,0
Wyoming,23,17350
Wyoming,31-33,9644
Wyoming,42,7826
Wyoming,44-45,30100
Wyoming,48-49,10111
Wyoming,51,3931
Wyoming,52,6824
Wyoming,53,4101
Wyoming,54,8837
Wyoming,55,1026
Wyoming,56,5863
Wyoming,61,2199
Wyoming,62,31600
Wyoming,71,4185
Wyoming,72,26086
Wyoming,81,8773
Wyoming,99,75
