NAICS Code,Total Employment - 2012,MSA
21,274,"Albuquerque, NM MSA"
22,0,"Albuquerque, NM MSA"
23,18033,"Albuquerque, NM MSA"
31-33,16633,"Albuquerque, NM MSA"
42,12600,"Albuquerque, NM MSA"
44-45,40369,"Albuquerque, NM MSA"
48-49,7410,"Albuquerque, NM MSA"
51,7874,"Albuquerque, NM MSA"
52,11909,"Albuquerque, NM MSA"
53,4482,"Albuquerque, NM MSA"
54,19971,"Albuquerque, NM MSA"
55,4703,"Albuquerque, NM MSA"
56,17762,"Albuquerque, NM MSA"
61,4644,"Albuquerque, NM MSA"
62,52919,"Albuquerque, NM MSA"
71,5786,"Albuquerque, NM MSA"
72,36865,"Albuquerque, NM MSA"
81,12797,"Albuquerque, NM MSA"
99,0,"Albuquerque, NM MSA"
--,48037,"Alexandria, LA MSA"
11,343,"Alexandria, LA MSA"
21,0,"Alexandria, LA MSA"
22,0,"Alexandria, LA MSA"
23,3481,"Alexandria, LA MSA"
31-33,3977,"Alexandria, LA MSA"
42,1821,"Alexandria, LA MSA"
44-45,7955,"Alexandria, LA MSA"
48-49,1055,"Alexandria, LA MSA"
51,647,"Alexandria, LA MSA"
52,1613,"Alexandria, LA MSA"
53,584,"Alexandria, LA MSA"
54,2048,"Alexandria, LA MSA"
55,0,"Alexandria, LA MSA"
56,1614,"Alexandria, LA MSA"
61,1001,"Alexandria, LA MSA"
62,13752,"Alexandria, LA MSA"
71,201,"Alexandria, LA MSA"
72,4392,"Alexandria, LA MSA"
81,2519,"Alexandria, LA MSA"
--,307103,"Allentown-Bethlehem-Easton, PA-NJ MSA"
11,28,"Allentown-Bethlehem-Easton, PA-NJ MSA"
21,244,"Allentown-Bethlehem-Easton, PA-NJ MSA"
22,0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
23,11098,"Allentown-Bethlehem-Easton, PA-NJ MSA"
31-33,32387,"Allentown-Bethlehem-Easton, PA-NJ MSA"
42,20738,"Allentown-Bethlehem-Easton, PA-NJ MSA"
44-45,42103,"Allentown-Bethlehem-Easton, PA-NJ MSA"
48-49,14240,"Allentown-Bethlehem-Easton, PA-NJ MSA"
51,6743,"Allentown-Bethlehem-Easton, PA-NJ MSA"
52,11573,"Allentown-Bethlehem-Easton, PA-NJ MSA"
53,2617,"Allentown-Bethlehem-Easton, PA-NJ MSA"
54,12191,"Allentown-Bethlehem-Easton, PA-NJ MSA"
55,10756,"Allentown-Bethlehem-Easton, PA-NJ MSA"
56,17995,"Allentown-Bethlehem-Easton, PA-NJ MSA"
61,12277,"Allentown-Bethlehem-Easton, PA-NJ MSA"
62,64706,"Allentown-Bethlehem-Easton, PA-NJ MSA"
71,4718,"Allentown-Bethlehem-Easton, PA-NJ MSA"
72,26178,"Allentown-Bethlehem-Easton, PA-NJ MSA"
81,13681,"Allentown-Bethlehem-Easton, PA-NJ MSA"
99,0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
--,50601,"Altoona, PA MSA"
11,0,"Altoona, PA MSA"
21,0,"Altoona, PA MSA"
22,0,"Altoona, PA MSA"
23,2015,"Altoona, PA MSA"
31-33,7080,"Altoona, PA MSA"
42,2162,"Altoona, PA MSA"
44-45,8457,"Altoona, PA MSA"
48-49,3664,"Altoona, PA MSA"
51,1330,"Altoona, PA MSA"
52,1533,"Altoona, PA MSA"
53,314,"Altoona, PA MSA"
54,1828,"Altoona, PA MSA"
55,696,"Altoona, PA MSA"
56,2235,"Altoona, PA MSA"
61,304,"Altoona, PA MSA"
62,11086,"Altoona, PA MSA"
71,632,"Altoona, PA MSA"
72,4572,"Altoona, PA MSA"
81,2527,"Altoona, PA MSA"
99,0,"Altoona, PA MSA"
--,93910,"Amarillo, TX MSA"
11,0,"Amarillo, TX MSA"
21,292,"Amarillo, TX MSA"
22,0,"Amarillo, TX MSA"
23,5165,"Amarillo, TX MSA"
31-33,9089,"Amarillo, TX MSA"
42,5354,"Amarillo, TX MSA"
44-45,14038,"Amarillo, TX MSA"
48-49,3339,"Amarillo, TX MSA"
51,1474,"Amarillo, TX MSA"
52,5165,"Amarillo, TX MSA"
53,1333,"Amarillo, TX MSA"
54,3431,"Amarillo, TX MSA"
55,1420,"Amarillo, TX MSA"
56,7131,"Amarillo, TX MSA"
61,852,"Amarillo, TX MSA"
62,17082,"Amarillo, TX MSA"
71,1145,"Amarillo, TX MSA"
72,10788,"Amarillo, TX MSA"
81,5321,"Amarillo, TX MSA"
99,0,"Amarillo, TX MSA"
--,29696,"Ames, IA MSA"
11,160,"Ames, IA MSA"
21,0,"Ames, IA MSA"
22,84,"Ames, IA MSA"
23,1582,"Ames, IA MSA"
31-33,4956,"Ames, IA MSA"
42,953,"Ames, IA MSA"
44-45,4759,"Ames, IA MSA"
48-49,612,"Ames, IA MSA"
51,795,"Ames, IA MSA"
52,741,"Ames, IA MSA"
53,461,"Ames, IA MSA"
54,1408,"Ames, IA MSA"
55,305,"Ames, IA MSA"
56,1377,"Ames, IA MSA"
61,140,"Ames, IA MSA"
62,5011,"Ames, IA MSA"
71,473,"Ames, IA MSA"
72,4290,"Ames, IA MSA"
81,1524,"Ames, IA MSA"
99,0,"Ames, IA MSA"
--,162370,"Anchorage, AK MSA"
11,102,"Anchorage, AK MSA"
21,8525,"Anchorage, AK MSA"
22,817,"Anchorage, AK MSA"
23,13162,"Anchorage, AK MSA"
31-33,2021,"Anchorage, AK MSA"
42,5969,"Anchorage, AK MSA"
44-45,18239,"Anchorage, AK MSA"
48-49,10611,"Anchorage, AK MSA"
51,5038,"Anchorage, AK MSA"
52,5304,"Anchorage, AK MSA"
53,2895,"Anchorage, AK MSA"
54,13951,"Anchorage, AK MSA"
55,4803,"Anchorage, AK MSA"
56,15080,"Anchorage, AK MSA"
61,2100,"Anchorage, AK MSA"
62,28129,"Anchorage, AK MSA"
71,3086,"Anchorage, AK MSA"
72,16648,"Anchorage, AK MSA"
81,5883,"Anchorage, AK MSA"
99,0,"Anchorage, AK MSA"
--,138860,"Ann Arbor, MI MSA"
11,54,"Ann Arbor, MI MSA"
21,28,"Ann Arbor, MI MSA"
22,0,"Ann Arbor, MI MSA"
23,3720,"Ann Arbor, MI MSA"
31-33,11737,"Ann Arbor, MI MSA"
42,3856,"Ann Arbor, MI MSA"
44-45,16589,"Ann Arbor, MI MSA"
48-49,3015,"Ann Arbor, MI MSA"
51,6494,"Ann Arbor, MI MSA"
52,5061,"Ann Arbor, MI MSA"
53,2440,"Ann Arbor, MI MSA"
54,13146,"Ann Arbor, MI MSA"
55,3263,"Ann Arbor, MI MSA"
56,9422,"Ann Arbor, MI MSA"
61,2324,"Ann Arbor, MI MSA"
62,0,"Ann Arbor, MI MSA"
71,2254,"Ann Arbor, MI MSA"
72,14807,"Ann Arbor, MI MSA"
81,5588,"Ann Arbor, MI MSA"
99,0,"Ann Arbor, MI MSA"
--,34679,"Anniston-Oxford, AL MSA"
11,0,"Anniston-Oxford, AL MSA"
21,0,"Anniston-Oxford, AL MSA"
22,0,"Anniston-Oxford, AL MSA"
23,755,"Anniston-Oxford, AL MSA"
31-33,5764,"Anniston-Oxford, AL MSA"
42,1920,"Anniston-Oxford, AL MSA"
44-45,6293,"Anniston-Oxford, AL MSA"
48-49,705,"Anniston-Oxford, AL MSA"
51,0,"Anniston-Oxford, AL MSA"
52,899,"Anniston-Oxford, AL MSA"
53,310,"Anniston-Oxford, AL MSA"
54,1145,"Anniston-Oxford, AL MSA"
55,134,"Anniston-Oxford, AL MSA"
56,3281,"Anniston-Oxford, AL MSA"
61,524,"Anniston-Oxford, AL MSA"
62,5691,"Anniston-Oxford, AL MSA"
71,208,"Anniston-Oxford, AL MSA"
72,4377,"Anniston-Oxford, AL MSA"
81,1709,"Anniston-Oxford, AL MSA"
--,105616,"Appleton, WI MSA"
11,0,"Appleton, WI MSA"
21,118,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,6381,"Appleton, WI MSA"
31-33,21035,"Appleton, WI MSA"
42,5944,"Appleton, WI MSA"
44-45,14478,"Appleton, WI MSA"
48-49,4314,"Appleton, WI MSA"
51,2064,"Appleton, WI MSA"
52,6256,"Appleton, WI MSA"
53,912,"Appleton, WI MSA"
54,4127,"Appleton, WI MSA"
55,2539,"Appleton, WI MSA"
56,6156,"Appleton, WI MSA"
61,1879,"Appleton, WI MSA"
62,12999,"Appleton, WI MSA"
71,1899,"Appleton, WI MSA"
72,9370,"Appleton, WI MSA"
81,4945,"Appleton, WI MSA"
99,0,"Appleton, WI MSA"
--,144779,"Asheville, NC MSA"
11,0,"Asheville, NC MSA"
21,128,"Asheville, NC MSA"
22,491,"Asheville, NC MSA"
23,6666,"Asheville, NC MSA"
31-33,18551,"Asheville, NC MSA"
42,4863,"Asheville, NC MSA"
44-45,24331,"Asheville, NC MSA"
48-49,2518,"Asheville, NC MSA"
51,1857,"Asheville, NC MSA"
52,3784,"Asheville, NC MSA"
53,1815,"Asheville, NC MSA"
54,5640,"Asheville, NC MSA"
55,1222,"Asheville, NC MSA"
56,8265,"Asheville, NC MSA"
61,4180,"Asheville, NC MSA"
62,29339,"Asheville, NC MSA"
71,3343,"Asheville, NC MSA"
72,20121,"Asheville, NC MSA"
81,7610,"Asheville, NC MSA"
99,0,"Asheville, NC MSA"
--,55015,"Athens-Clarke County, GA MSA"
11,0,"Athens-Clarke County, GA MSA"
21,195,"Athens-Clarke County, GA MSA"
22,254,"Athens-Clarke County, GA MSA"
23,2096,"Athens-Clarke County, GA MSA"
31-33,6134,"Athens-Clarke County, GA MSA"
42,2239,"Athens-Clarke County, GA MSA"
44-45,9108,"Athens-Clarke County, GA MSA"
48-49,1014,"Athens-Clarke County, GA MSA"
51,701,"Athens-Clarke County, GA MSA"
52,1631,"Athens-Clarke County, GA MSA"
53,1230,"Athens-Clarke County, GA MSA"
54,2556,"Athens-Clarke County, GA MSA"
55,635,"Athens-Clarke County, GA MSA"
56,3402,"Athens-Clarke County, GA MSA"
61,884,"Athens-Clarke County, GA MSA"
62,11317,"Athens-Clarke County, GA MSA"
71,686,"Athens-Clarke County, GA MSA"
72,7892,"Athens-Clarke County, GA MSA"
81,2966,"Athens-Clarke County, GA MSA"
99,0,"Athens-Clarke County, GA MSA"
--,2066662,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,469,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,88001,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,130328,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,135507,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,247197,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,106887,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,96839,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,106397,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,39919,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,178394,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,101942,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,185793,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,57111,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,241033,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,29611,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,212640,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,94095,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,136,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,116805,"Atlantic City-Hammonton, NJ MSA"
11,80,"Atlantic City-Hammonton, NJ MSA"
21,8,"Atlantic City-Hammonton, NJ MSA"
22,776,"Atlantic City-Hammonton, NJ MSA"
23,4906,"Atlantic City-Hammonton, NJ MSA"
31-33,1789,"Atlantic City-Hammonton, NJ MSA"
42,3045,"Atlantic City-Hammonton, NJ MSA"
44-45,16108,"Atlantic City-Hammonton, NJ MSA"
48-49,1975,"Atlantic City-Hammonton, NJ MSA"
51,1118,"Atlantic City-Hammonton, NJ MSA"
52,3161,"Atlantic City-Hammonton, NJ MSA"
53,1561,"Atlantic City-Hammonton, NJ MSA"
54,4862,"Atlantic City-Hammonton, NJ MSA"
55,917,"Atlantic City-Hammonton, NJ MSA"
56,3372,"Atlantic City-Hammonton, NJ MSA"
61,1029,"Atlantic City-Hammonton, NJ MSA"
62,17564,"Atlantic City-Hammonton, NJ MSA"
71,1360,"Atlantic City-Hammonton, NJ MSA"
72,48516,"Atlantic City-Hammonton, NJ MSA"
81,4657,"Atlantic City-Hammonton, NJ MSA"
99,0,"Atlantic City-Hammonton, NJ MSA"
--,37520,"Auburn-Opelika, AL MSA"
11,38,"Auburn-Opelika, AL MSA"
21,62,"Auburn-Opelika, AL MSA"
22,0,"Auburn-Opelika, AL MSA"
23,1758,"Auburn-Opelika, AL MSA"
31-33,5635,"Auburn-Opelika, AL MSA"
42,624,"Auburn-Opelika, AL MSA"
44-45,6572,"Auburn-Opelika, AL MSA"
48-49,1997,"Auburn-Opelika, AL MSA"
51,538,"Auburn-Opelika, AL MSA"
52,1009,"Auburn-Opelika, AL MSA"
53,536,"Auburn-Opelika, AL MSA"
54,1201,"Auburn-Opelika, AL MSA"
55,0,"Auburn-Opelika, AL MSA"
56,3283,"Auburn-Opelika, AL MSA"
61,218,"Auburn-Opelika, AL MSA"
62,5834,"Auburn-Opelika, AL MSA"
71,380,"Auburn-Opelika, AL MSA"
72,5872,"Auburn-Opelika, AL MSA"
81,1704,"Auburn-Opelika, AL MSA"
99,0,"Auburn-Opelika, AL MSA"
--,175566,"Augusta-Richmond County, GA-SC MSA"
11,670,"Augusta-Richmond County, GA-SC MSA"
21,264,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,8006,"Augusta-Richmond County, GA-SC MSA"
31-33,21827,"Augusta-Richmond County, GA-SC MSA"
42,4486,"Augusta-Richmond County, GA-SC MSA"
44-45,25231,"Augusta-Richmond County, GA-SC MSA"
48-49,5573,"Augusta-Richmond County, GA-SC MSA"
51,3585,"Augusta-Richmond County, GA-SC MSA"
52,4940,"Augusta-Richmond County, GA-SC MSA"
53,1982,"Augusta-Richmond County, GA-SC MSA"
54,9925,"Augusta-Richmond County, GA-SC MSA"
55,1255,"Augusta-Richmond County, GA-SC MSA"
56,18457,"Augusta-Richmond County, GA-SC MSA"
61,2686,"Augusta-Richmond County, GA-SC MSA"
62,35822,"Augusta-Richmond County, GA-SC MSA"
71,2311,"Augusta-Richmond County, GA-SC MSA"
72,18714,"Augusta-Richmond County, GA-SC MSA"
81,7509,"Augusta-Richmond County, GA-SC MSA"
99,0,"Augusta-Richmond County, GA-SC MSA"
--,678956,"Austin-Round Rock-Georgetown, TX MSA"
11,66,"Austin-Round Rock-Georgetown, TX MSA"
21,2027,"Austin-Round Rock-Georgetown, TX MSA"
22,2268,"Austin-Round Rock-Georgetown, TX MSA"
23,38722,"Austin-Round Rock-Georgetown, TX MSA"
31-33,37421,"Austin-Round Rock-Georgetown, TX MSA"
42,42151,"Austin-Round Rock-Georgetown, TX MSA"
44-45,90874,"Austin-Round Rock-Georgetown, TX MSA"
48-49,12437,"Austin-Round Rock-Georgetown, TX MSA"
51,27457,"Austin-Round Rock-Georgetown, TX MSA"
52,34212,"Austin-Round Rock-Georgetown, TX MSA"
53,12888,"Austin-Round Rock-Georgetown, TX MSA"
54,69806,"Austin-Round Rock-Georgetown, TX MSA"
55,22594,"Austin-Round Rock-Georgetown, TX MSA"
56,57779,"Austin-Round Rock-Georgetown, TX MSA"
61,15175,"Austin-Round Rock-Georgetown, TX MSA"
62,82772,"Austin-Round Rock-Georgetown, TX MSA"
71,10526,"Austin-Round Rock-Georgetown, TX MSA"
72,85456,"Austin-Round Rock-Georgetown, TX MSA"
81,34230,"Austin-Round Rock-Georgetown, TX MSA"
99,0,"Austin-Round Rock-Georgetown, TX MSA"
--,189978,"Bakersfield, CA MSA"
11,5511,"Bakersfield, CA MSA"
21,8651,"Bakersfield, CA MSA"
22,1366,"Bakersfield, CA MSA"
23,15143,"Bakersfield, CA MSA"
31-33,12036,"Bakersfield, CA MSA"
42,9121,"Bakersfield, CA MSA"
44-45,27936,"Bakersfield, CA MSA"
48-49,7547,"Bakersfield, CA MSA"
51,3378,"Bakersfield, CA MSA"
52,6246,"Bakersfield, CA MSA"
53,3442,"Bakersfield, CA MSA"
54,14661,"Bakersfield, CA MSA"
55,2788,"Bakersfield, CA MSA"
56,11145,"Bakersfield, CA MSA"
61,2436,"Bakersfield, CA MSA"
62,27643,"Bakersfield, CA MSA"
71,3712,"Bakersfield, CA MSA"
72,19911,"Bakersfield, CA MSA"
81,7290,"Bakersfield, CA MSA"
99,15,"Bakersfield, CA MSA"
--,1092585,"Baltimore-Columbia-Towson, MD MSA"
11,282,"Baltimore-Columbia-Towson, MD MSA"
21,0,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,62760,"Baltimore-Columbia-Towson, MD MSA"
31-33,55198,"Baltimore-Columbia-Towson, MD MSA"
42,48048,"Baltimore-Columbia-Towson, MD MSA"
44-45,137835,"Baltimore-Columbia-Towson, MD MSA"
48-49,36191,"Baltimore-Columbia-Towson, MD MSA"
51,23969,"Baltimore-Columbia-Towson, MD MSA"
52,51877,"Baltimore-Columbia-Towson, MD MSA"
53,20036,"Baltimore-Columbia-Towson, MD MSA"
54,118626,"Baltimore-Columbia-Towson, MD MSA"
55,24832,"Baltimore-Columbia-Towson, MD MSA"
56,78326,"Baltimore-Columbia-Towson, MD MSA"
61,58015,"Baltimore-Columbia-Towson, MD MSA"
62,195729,"Baltimore-Columbia-Towson, MD MSA"
71,18639,"Baltimore-Columbia-Towson, MD MSA"
72,101634,"Baltimore-Columbia-Towson, MD MSA"
81,53615,"Baltimore-Columbia-Towson, MD MSA"
99,0,"Baltimore-Columbia-Towson, MD MSA"
--,57893,"Bangor, ME MSA"
11,826,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,474,"Bangor, ME MSA"
23,2295,"Bangor, ME MSA"
31-33,3878,"Bangor, ME MSA"
42,1955,"Bangor, ME MSA"
44-45,11137,"Bangor, ME MSA"
48-49,2291,"Bangor, ME MSA"
51,1385,"Bangor, ME MSA"
52,1944,"Bangor, ME MSA"
53,703,"Bangor, ME MSA"
54,1840,"Bangor, ME MSA"
55,1208,"Bangor, ME MSA"
56,3255,"Bangor, ME MSA"
61,1633,"Bangor, ME MSA"
62,14423,"Bangor, ME MSA"
71,927,"Bangor, ME MSA"
72,5153,"Bangor, ME MSA"
81,2566,"Bangor, ME MSA"
--,69710,"Barnstable Town, MA MSA"
11,65,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,272,"Barnstable Town, MA MSA"
23,4190,"Barnstable Town, MA MSA"
31-33,2006,"Barnstable Town, MA MSA"
42,1231,"Barnstable Town, MA MSA"
44-45,14156,"Barnstable Town, MA MSA"
48-49,1636,"Barnstable Town, MA MSA"
51,1794,"Barnstable Town, MA MSA"
52,2139,"Barnstable Town, MA MSA"
53,1264,"Barnstable Town, MA MSA"
54,4663,"Barnstable Town, MA MSA"
55,614,"Barnstable Town, MA MSA"
56,2705,"Barnstable Town, MA MSA"
61,1345,"Barnstable Town, MA MSA"
62,15537,"Barnstable Town, MA MSA"
71,1753,"Barnstable Town, MA MSA"
72,10653,"Barnstable Town, MA MSA"
81,3625,"Barnstable Town, MA MSA"
99,0,"Barnstable Town, MA MSA"
--,317103,"Baton Rouge, LA MSA"
11,387,"Baton Rouge, LA MSA"
21,963,"Baton Rouge, LA MSA"
22,0,"Baton Rouge, LA MSA"
23,53982,"Baton Rouge, LA MSA"
31-33,23948,"Baton Rouge, LA MSA"
42,13109,"Baton Rouge, LA MSA"
44-45,42080,"Baton Rouge, LA MSA"
48-49,8323,"Baton Rouge, LA MSA"
51,4490,"Baton Rouge, LA MSA"
52,14246,"Baton Rouge, LA MSA"
53,4701,"Baton Rouge, LA MSA"
54,19546,"Baton Rouge, LA MSA"
55,5548,"Baton Rouge, LA MSA"
56,18696,"Baton Rouge, LA MSA"
61,5661,"Baton Rouge, LA MSA"
62,47133,"Baton Rouge, LA MSA"
71,4183,"Baton Rouge, LA MSA"
72,31047,"Baton Rouge, LA MSA"
81,16467,"Baton Rouge, LA MSA"
99,19,"Baton Rouge, LA MSA"
--,47967,"Battle Creek, MI MSA"
11,0,"Battle Creek, MI MSA"
21,81,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1067,"Battle Creek, MI MSA"
31-33,10878,"Battle Creek, MI MSA"
42,1004,"Battle Creek, MI MSA"
44-45,5959,"Battle Creek, MI MSA"
48-49,1499,"Battle Creek, MI MSA"
51,377,"Battle Creek, MI MSA"
52,1018,"Battle Creek, MI MSA"
53,380,"Battle Creek, MI MSA"
54,1076,"Battle Creek, MI MSA"
55,2232,"Battle Creek, MI MSA"
56,3205,"Battle Creek, MI MSA"
61,0,"Battle Creek, MI MSA"
62,9122,"Battle Creek, MI MSA"
71,628,"Battle Creek, MI MSA"
72,6001,"Battle Creek, MI MSA"
81,1875,"Battle Creek, MI MSA"
99,0,"Battle Creek, MI MSA"
--,31352,"Bay City, MI MSA"
11,0,"Bay City, MI MSA"
21,0,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,1368,"Bay City, MI MSA"
31-33,3286,"Bay City, MI MSA"
42,1465,"Bay City, MI MSA"
44-45,5553,"Bay City, MI MSA"
48-49,341,"Bay City, MI MSA"
51,0,"Bay City, MI MSA"
52,1043,"Bay City, MI MSA"
53,213,"Bay City, MI MSA"
54,1351,"Bay City, MI MSA"
55,0,"Bay City, MI MSA"
56,1015,"Bay City, MI MSA"
61,374,"Bay City, MI MSA"
62,7260,"Bay City, MI MSA"
71,263,"Bay City, MI MSA"
72,4041,"Bay City, MI MSA"
81,1546,"Bay City, MI MSA"
99,0,"Bay City, MI MSA"
--,133325,"Beaumont-Port Arthur, TX MSA"
11,226,"Beaumont-Port Arthur, TX MSA"
21,859,"Beaumont-Port Arthur, TX MSA"
22,0,"Beaumont-Port Arthur, TX MSA"
23,18199,"Beaumont-Port Arthur, TX MSA"
31-33,20167,"Beaumont-Port Arthur, TX MSA"
42,4451,"Beaumont-Port Arthur, TX MSA"
44-45,19425,"Beaumont-Port Arthur, TX MSA"
48-49,4014,"Beaumont-Port Arthur, TX MSA"
51,1562,"Beaumont-Port Arthur, TX MSA"
52,3474,"Beaumont-Port Arthur, TX MSA"
53,2087,"Beaumont-Port Arthur, TX MSA"
54,6604,"Beaumont-Port Arthur, TX MSA"
55,1521,"Beaumont-Port Arthur, TX MSA"
56,8735,"Beaumont-Port Arthur, TX MSA"
61,850,"Beaumont-Port Arthur, TX MSA"
62,19385,"Beaumont-Port Arthur, TX MSA"
71,1378,"Beaumont-Port Arthur, TX MSA"
72,13356,"Beaumont-Port Arthur, TX MSA"
81,6426,"Beaumont-Port Arthur, TX MSA"
99,2,"Beaumont-Port Arthur, TX MSA"
--,39675,"Beckley, WV MSA"
11,77,"Beckley, WV MSA"
21,4206,"Beckley, WV MSA"
22,226,"Beckley, WV MSA"
23,1590,"Beckley, WV MSA"
31-33,1712,"Beckley, WV MSA"
42,1696,"Beckley, WV MSA"
44-45,6812,"Beckley, WV MSA"
48-49,770,"Beckley, WV MSA"
51,676,"Beckley, WV MSA"
52,780,"Beckley, WV MSA"
53,333,"Beckley, WV MSA"
54,1059,"Beckley, WV MSA"
55,291,"Beckley, WV MSA"
56,1971,"Beckley, WV MSA"
61,1176,"Beckley, WV MSA"
62,9680,"Beckley, WV MSA"
71,533,"Beckley, WV MSA"
72,4411,"Beckley, WV MSA"
81,1674,"Beckley, WV MSA"
99,0,"Beckley, WV MSA"
--,68800,"Bellingham, WA MSA"
11,274,"Bellingham, WA MSA"
21,56,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,5456,"Bellingham, WA MSA"
31-33,9393,"Bellingham, WA MSA"
42,3648,"Bellingham, WA MSA"
44-45,11189,"Bellingham, WA MSA"
48-49,2247,"Bellingham, WA MSA"
51,1903,"Bellingham, WA MSA"
52,2198,"Bellingham, WA MSA"
53,1156,"Bellingham, WA MSA"
54,3185,"Bellingham, WA MSA"
55,838,"Bellingham, WA MSA"
56,2686,"Bellingham, WA MSA"
61,1304,"Bellingham, WA MSA"
62,9504,"Bellingham, WA MSA"
71,1610,"Bellingham, WA MSA"
72,8421,"Bellingham, WA MSA"
81,3595,"Bellingham, WA MSA"
99,0,"Bellingham, WA MSA"
--,51436,"Bend, OR MSA"
11,171,"Bend, OR MSA"
21,0,"Bend, OR MSA"
22,0,"Bend, OR MSA"
23,2635,"Bend, OR MSA"
31-33,3645,"Bend, OR MSA"
42,1347,"Bend, OR MSA"
44-45,9421,"Bend, OR MSA"
48-49,1204,"Bend, OR MSA"
51,2117,"Bend, OR MSA"
52,1838,"Bend, OR MSA"
53,1281,"Bend, OR MSA"
54,2631,"Bend, OR MSA"
55,307,"Bend, OR MSA"
56,2960,"Bend, OR MSA"
