NAICS Code,Total Employment - 2009,MSA
--,104837,"Appleton, WI MSA"
11,28,"Appleton, WI MSA"
21,161,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,6714,"Appleton, WI MSA"
31-33,19682,"Appleton, WI MSA"
42,5986,"Appleton, WI MSA"
44-45,14351,"Appleton, WI MSA"
48-49,4074,"Appleton, WI MSA"
51,2142,"Appleton, WI MSA"
52,6654,"Appleton, WI MSA"
53,815,"Appleton, WI MSA"
54,4585,"Appleton, WI MSA"
55,2235,"Appleton, WI MSA"
56,6393,"Appleton, WI MSA"
61,1952,"Appleton, WI MSA"
62,12473,"Appleton, WI MSA"
71,2016,"Appleton, WI MSA"
72,9509,"Appleton, WI MSA"
81,4866,"Appleton, WI MSA"
99,0,"Appleton, WI MSA"
--,145790,"Asheville, NC MSA"
11,0,"Asheville, NC MSA"
21,127,"Asheville, NC MSA"
22,466,"Asheville, NC MSA"
23,8998,"Asheville, NC MSA"
31-33,17627,"Asheville, NC MSA"
42,5445,"Asheville, NC MSA"
44-45,22987,"Asheville, NC MSA"
48-49,2557,"Asheville, NC MSA"
51,2397,"Asheville, NC MSA"
52,4040,"Asheville, NC MSA"
53,2007,"Asheville, NC MSA"
54,5379,"Asheville, NC MSA"
55,1973,"Asheville, NC MSA"
56,7021,"Asheville, NC MSA"
61,4353,"Asheville, NC MSA"
62,30515,"Asheville, NC MSA"
71,2736,"Asheville, NC MSA"
72,19171,"Asheville, NC MSA"
81,7936,"Asheville, NC MSA"
99,0,"Asheville, NC MSA"
--,55540,"Athens-Clarke County, GA MSA"
11,0,"Athens-Clarke County, GA MSA"
21,214,"Athens-Clarke County, GA MSA"
22,285,"Athens-Clarke County, GA MSA"
23,2190,"Athens-Clarke County, GA MSA"
31-33,7022,"Athens-Clarke County, GA MSA"
42,2398,"Athens-Clarke County, GA MSA"
44-45,9616,"Athens-Clarke County, GA MSA"
48-49,956,"Athens-Clarke County, GA MSA"
51,1010,"Athens-Clarke County, GA MSA"
52,1813,"Athens-Clarke County, GA MSA"
53,1056,"Athens-Clarke County, GA MSA"
54,2488,"Athens-Clarke County, GA MSA"
55,470,"Athens-Clarke County, GA MSA"
56,2887,"Athens-Clarke County, GA MSA"
61,835,"Athens-Clarke County, GA MSA"
62,10641,"Athens-Clarke County, GA MSA"
71,704,"Athens-Clarke County, GA MSA"
72,7732,"Athens-Clarke County, GA MSA"
81,3150,"Athens-Clarke County, GA MSA"
99,0,"Athens-Clarke County, GA MSA"
--,2073320,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,421,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1186,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,113059,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,135117,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,139120,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,243980,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,106742,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,104901,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,110700,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,43555,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,188238,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,92707,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,171339,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,55455,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,221946,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,28151,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,205655,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,96396,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,149,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,115605,"Atlantic City-Hammonton, NJ MSA"
11,0,"Atlantic City-Hammonton, NJ MSA"
21,7,"Atlantic City-Hammonton, NJ MSA"
22,754,"Atlantic City-Hammonton, NJ MSA"
23,4890,"Atlantic City-Hammonton, NJ MSA"
31-33,2040,"Atlantic City-Hammonton, NJ MSA"
42,2976,"Atlantic City-Hammonton, NJ MSA"
44-45,15934,"Atlantic City-Hammonton, NJ MSA"
48-49,1779,"Atlantic City-Hammonton, NJ MSA"
51,1222,"Atlantic City-Hammonton, NJ MSA"
52,3167,"Atlantic City-Hammonton, NJ MSA"
53,2082,"Atlantic City-Hammonton, NJ MSA"
54,5164,"Atlantic City-Hammonton, NJ MSA"
55,825,"Atlantic City-Hammonton, NJ MSA"
56,3378,"Atlantic City-Hammonton, NJ MSA"
61,954,"Atlantic City-Hammonton, NJ MSA"
62,17539,"Atlantic City-Hammonton, NJ MSA"
71,1239,"Atlantic City-Hammonton, NJ MSA"
72,46860,"Atlantic City-Hammonton, NJ MSA"
81,4717,"Atlantic City-Hammonton, NJ MSA"
99,0,"Atlantic City-Hammonton, NJ MSA"
--,37367,"Auburn-Opelika, AL MSA"
11,0,"Auburn-Opelika, AL MSA"
21,71,"Auburn-Opelika, AL MSA"
22,173,"Auburn-Opelika, AL MSA"
23,2342,"Auburn-Opelika, AL MSA"
31-33,5771,"Auburn-Opelika, AL MSA"
42,1039,"Auburn-Opelika, AL MSA"
44-45,6646,"Auburn-Opelika, AL MSA"
48-49,1931,"Auburn-Opelika, AL MSA"
51,572,"Auburn-Opelika, AL MSA"
52,851,"Auburn-Opelika, AL MSA"
53,608,"Auburn-Opelika, AL MSA"
54,1042,"Auburn-Opelika, AL MSA"
55,0,"Auburn-Opelika, AL MSA"
56,2565,"Auburn-Opelika, AL MSA"
61,203,"Auburn-Opelika, AL MSA"
62,6025,"Auburn-Opelika, AL MSA"
71,399,"Auburn-Opelika, AL MSA"
72,5422,"Auburn-Opelika, AL MSA"
81,1636,"Auburn-Opelika, AL MSA"
99,7,"Auburn-Opelika, AL MSA"
--,172789,"Augusta-Richmond County, GA-SC MSA"
11,550,"Augusta-Richmond County, GA-SC MSA"
21,236,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,15329,"Augusta-Richmond County, GA-SC MSA"
31-33,21693,"Augusta-Richmond County, GA-SC MSA"
42,4832,"Augusta-Richmond County, GA-SC MSA"
44-45,25251,"Augusta-Richmond County, GA-SC MSA"
48-49,6751,"Augusta-Richmond County, GA-SC MSA"
51,3987,"Augusta-Richmond County, GA-SC MSA"
52,4523,"Augusta-Richmond County, GA-SC MSA"
53,2363,"Augusta-Richmond County, GA-SC MSA"
54,7379,"Augusta-Richmond County, GA-SC MSA"
55,1177,"Augusta-Richmond County, GA-SC MSA"
56,12153,"Augusta-Richmond County, GA-SC MSA"
61,2715,"Augusta-Richmond County, GA-SC MSA"
62,32203,"Augusta-Richmond County, GA-SC MSA"
71,2831,"Augusta-Richmond County, GA-SC MSA"
72,18975,"Augusta-Richmond County, GA-SC MSA"
81,7774,"Augusta-Richmond County, GA-SC MSA"
99,0,"Augusta-Richmond County, GA-SC MSA"
--,646082,"Austin-Round Rock-Georgetown, TX MSA"
11,82,"Austin-Round Rock-Georgetown, TX MSA"
21,1680,"Austin-Round Rock-Georgetown, TX MSA"
22,2275,"Austin-Round Rock-Georgetown, TX MSA"
23,42882,"Austin-Round Rock-Georgetown, TX MSA"
31-33,42278,"Austin-Round Rock-Georgetown, TX MSA"
42,45120,"Austin-Round Rock-Georgetown, TX MSA"
44-45,88140,"Austin-Round Rock-Georgetown, TX MSA"
48-49,10454,"Austin-Round Rock-Georgetown, TX MSA"
51,25888,"Austin-Round Rock-Georgetown, TX MSA"
52,33658,"Austin-Round Rock-Georgetown, TX MSA"
53,15425,"Austin-Round Rock-Georgetown, TX MSA"
54,64143,"Austin-Round Rock-Georgetown, TX MSA"
55,19894,"Austin-Round Rock-Georgetown, TX MSA"
56,47076,"Austin-Round Rock-Georgetown, TX MSA"
61,12385,"Austin-Round Rock-Georgetown, TX MSA"
62,72900,"Austin-Round Rock-Georgetown, TX MSA"
71,10305,"Austin-Round Rock-Georgetown, TX MSA"
72,78550,"Austin-Round Rock-Georgetown, TX MSA"
81,32879,"Austin-Round Rock-Georgetown, TX MSA"
99,0,"Austin-Round Rock-Georgetown, TX MSA"
--,179606,"Bakersfield, CA MSA"
11,5221,"Bakersfield, CA MSA"
21,6850,"Bakersfield, CA MSA"
22,0,"Bakersfield, CA MSA"
23,14508,"Bakersfield, CA MSA"
31-33,11970,"Bakersfield, CA MSA"
42,9434,"Bakersfield, CA MSA"
44-45,26922,"Bakersfield, CA MSA"
48-49,6817,"Bakersfield, CA MSA"
51,3546,"Bakersfield, CA MSA"
52,6165,"Bakersfield, CA MSA"
53,2913,"Bakersfield, CA MSA"
54,11317,"Bakersfield, CA MSA"
55,2378,"Bakersfield, CA MSA"
56,11099,"Bakersfield, CA MSA"
61,2209,"Bakersfield, CA MSA"
62,26613,"Bakersfield, CA MSA"
71,3711,"Bakersfield, CA MSA"
72,18868,"Bakersfield, CA MSA"
81,7840,"Bakersfield, CA MSA"
99,10,"Bakersfield, CA MSA"
--,1074425,"Baltimore-Columbia-Towson, MD MSA"
11,325,"Baltimore-Columbia-Towson, MD MSA"
21,406,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,72506,"Baltimore-Columbia-Towson, MD MSA"
31-33,61515,"Baltimore-Columbia-Towson, MD MSA"
42,52243,"Baltimore-Columbia-Towson, MD MSA"
44-45,133001,"Baltimore-Columbia-Towson, MD MSA"
48-49,36554,"Baltimore-Columbia-Towson, MD MSA"
51,25121,"Baltimore-Columbia-Towson, MD MSA"
52,59014,"Baltimore-Columbia-Towson, MD MSA"
53,20764,"Baltimore-Columbia-Towson, MD MSA"
54,105150,"Baltimore-Columbia-Towson, MD MSA"
55,25295,"Baltimore-Columbia-Towson, MD MSA"
56,73742,"Baltimore-Columbia-Towson, MD MSA"
61,52514,"Baltimore-Columbia-Towson, MD MSA"
62,181561,"Baltimore-Columbia-Towson, MD MSA"
71,19382,"Baltimore-Columbia-Towson, MD MSA"
72,96130,"Baltimore-Columbia-Towson, MD MSA"
81,53121,"Baltimore-Columbia-Towson, MD MSA"
99,99,"Baltimore-Columbia-Towson, MD MSA"
--,59622,"Bangor, ME MSA"
11,830,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,432,"Bangor, ME MSA"
23,2359,"Bangor, ME MSA"
31-33,4629,"Bangor, ME MSA"
42,2284,"Bangor, ME MSA"
44-45,10872,"Bangor, ME MSA"
48-49,3078,"Bangor, ME MSA"
51,1563,"Bangor, ME MSA"
52,2228,"Bangor, ME MSA"
53,795,"Bangor, ME MSA"
54,1941,"Bangor, ME MSA"
55,903,"Bangor, ME MSA"
56,3194,"Bangor, ME MSA"
61,1397,"Bangor, ME MSA"
62,14516,"Bangor, ME MSA"
71,989,"Bangor, ME MSA"
72,5162,"Bangor, ME MSA"
81,2443,"Bangor, ME MSA"
99,0,"Bangor, ME MSA"
--,70322,"Barnstable Town, MA MSA"
11,0,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,359,"Barnstable Town, MA MSA"
23,4516,"Barnstable Town, MA MSA"
31-33,2119,"Barnstable Town, MA MSA"
42,1251,"Barnstable Town, MA MSA"
44-45,14118,"Barnstable Town, MA MSA"
48-49,1671,"Barnstable Town, MA MSA"
51,1553,"Barnstable Town, MA MSA"
52,2385,"Barnstable Town, MA MSA"
53,1285,"Barnstable Town, MA MSA"
54,4598,"Barnstable Town, MA MSA"
55,591,"Barnstable Town, MA MSA"
56,2488,"Barnstable Town, MA MSA"
61,1182,"Barnstable Town, MA MSA"
62,16250,"Barnstable Town, MA MSA"
71,1750,"Barnstable Town, MA MSA"
72,10199,"Barnstable Town, MA MSA"
81,3866,"Barnstable Town, MA MSA"
99,42,"Barnstable Town, MA MSA"
--,315532,"Baton Rouge, LA MSA"
11,355,"Baton Rouge, LA MSA"
21,798,"Baton Rouge, LA MSA"
22,0,"Baton Rouge, LA MSA"
23,51936,"Baton Rouge, LA MSA"
31-33,23051,"Baton Rouge, LA MSA"
42,13504,"Baton Rouge, LA MSA"
44-45,43151,"Baton Rouge, LA MSA"
48-49,8368,"Baton Rouge, LA MSA"
51,5238,"Baton Rouge, LA MSA"
52,14927,"Baton Rouge, LA MSA"
53,4061,"Baton Rouge, LA MSA"
54,20682,"Baton Rouge, LA MSA"
55,3665,"Baton Rouge, LA MSA"
56,20057,"Baton Rouge, LA MSA"
61,5320,"Baton Rouge, LA MSA"
62,45698,"Baton Rouge, LA MSA"
71,4626,"Baton Rouge, LA MSA"
72,31847,"Baton Rouge, LA MSA"
81,15720,"Baton Rouge, LA MSA"
99,22,"Baton Rouge, LA MSA"
--,48904,"Battle Creek, MI MSA"
11,0,"Battle Creek, MI MSA"
21,72,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1292,"Battle Creek, MI MSA"
31-33,11438,"Battle Creek, MI MSA"
42,980,"Battle Creek, MI MSA"
44-45,6211,"Battle Creek, MI MSA"
48-49,1593,"Battle Creek, MI MSA"
51,471,"Battle Creek, MI MSA"
52,0,"Battle Creek, MI MSA"
53,418,"Battle Creek, MI MSA"
54,1119,"Battle Creek, MI MSA"
55,0,"Battle Creek, MI MSA"
56,2561,"Battle Creek, MI MSA"
61,0,"Battle Creek, MI MSA"
62,9165,"Battle Creek, MI MSA"
71,704,"Battle Creek, MI MSA"
72,4307,"Battle Creek, MI MSA"
81,2663,"Battle Creek, MI MSA"
99,12,"Battle Creek, MI MSA"
--,30816,"Bay City, MI MSA"
11,0,"Bay City, MI MSA"
21,91,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,1285,"Bay City, MI MSA"
31-33,3051,"Bay City, MI MSA"
42,1543,"Bay City, MI MSA"
44-45,5370,"Bay City, MI MSA"
48-49,298,"Bay City, MI MSA"
51,718,"Bay City, MI MSA"
52,1057,"Bay City, MI MSA"
53,290,"Bay City, MI MSA"
54,1243,"Bay City, MI MSA"
55,1367,"Bay City, MI MSA"
56,1718,"Bay City, MI MSA"
61,280,"Bay City, MI MSA"
62,6434,"Bay City, MI MSA"
71,247,"Bay City, MI MSA"
72,3712,"Bay City, MI MSA"
81,1609,"Bay City, MI MSA"
99,38,"Bay City, MI MSA"
--,135232,"Beaumont-Port Arthur, TX MSA"
11,118,"Beaumont-Port Arthur, TX MSA"
21,729,"Beaumont-Port Arthur, TX MSA"
22,0,"Beaumont-Port Arthur, TX MSA"
23,15341,"Beaumont-Port Arthur, TX MSA"
31-33,20218,"Beaumont-Port Arthur, TX MSA"
42,6038,"Beaumont-Port Arthur, TX MSA"
44-45,20104,"Beaumont-Port Arthur, TX MSA"
48-49,3507,"Beaumont-Port Arthur, TX MSA"
51,1804,"Beaumont-Port Arthur, TX MSA"
52,3360,"Beaumont-Port Arthur, TX MSA"
53,1972,"Beaumont-Port Arthur, TX MSA"
54,6638,"Beaumont-Port Arthur, TX MSA"
55,3345,"Beaumont-Port Arthur, TX MSA"
56,8648,"Beaumont-Port Arthur, TX MSA"
61,926,"Beaumont-Port Arthur, TX MSA"
62,20287,"Beaumont-Port Arthur, TX MSA"
71,1136,"Beaumont-Port Arthur, TX MSA"
72,12740,"Beaumont-Port Arthur, TX MSA"
81,6809,"Beaumont-Port Arthur, TX MSA"
99,9,"Beaumont-Port Arthur, TX MSA"
--,70390,"Bellingham, WA MSA"
11,287,"Bellingham, WA MSA"
21,109,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,7186,"Bellingham, WA MSA"
31-33,8823,"Bellingham, WA MSA"
42,3280,"Bellingham, WA MSA"
44-45,10537,"Bellingham, WA MSA"
48-49,1960,"Bellingham, WA MSA"
51,1469,"Bellingham, WA MSA"
52,2228,"Bellingham, WA MSA"
53,1245,"Bellingham, WA MSA"
54,3647,"Bellingham, WA MSA"
55,1248,"Bellingham, WA MSA"
56,2978,"Bellingham, WA MSA"
61,1267,"Bellingham, WA MSA"
62,10415,"Bellingham, WA MSA"
71,1540,"Bellingham, WA MSA"
72,8557,"Bellingham, WA MSA"
81,3384,"Bellingham, WA MSA"
99,0,"Bellingham, WA MSA"
--,52759,"Bend, OR MSA"
11,214,"Bend, OR MSA"
21,24,"Bend, OR MSA"
22,347,"Bend, OR MSA"
23,4004,"Bend, OR MSA"
31-33,4197,"Bend, OR MSA"
42,1602,"Bend, OR MSA"
44-45,9472,"Bend, OR MSA"
48-49,1417,"Bend, OR MSA"
51,2288,"Bend, OR MSA"
52,2308,"Bend, OR MSA"
53,1307,"Bend, OR MSA"
54,2741,"Bend, OR MSA"
55,364,"Bend, OR MSA"
56,2435,"Bend, OR MSA"
61,642,"Bend, OR MSA"
62,8376,"Bend, OR MSA"
71,1984,"Bend, OR MSA"
72,6793,"Bend, OR MSA"
81,2239,"Bend, OR MSA"
99,0,"Bend, OR MSA"
--,69419,"Billings, MT MSA"
11,38,"Billings, MT MSA"
21,329,"Billings, MT MSA"
22,339,"Billings, MT MSA"
23,4532,"Billings, MT MSA"
31-33,3768,"Billings, MT MSA"
42,4990,"Billings, MT MSA"
44-45,10724,"Billings, MT MSA"
48-49,2697,"Billings, MT MSA"
51,1397,"Billings, MT MSA"
52,4493,"Billings, MT MSA"
53,973,"Billings, MT MSA"
54,3644,"Billings, MT MSA"
55,508,"Billings, MT MSA"
56,3577,"Billings, MT MSA"
61,0,"Billings, MT MSA"
62,12619,"Billings, MT MSA"
71,2068,"Billings, MT MSA"
72,8783,"Billings, MT MSA"
81,3109,"Billings, MT MSA"
99,0,"Billings, MT MSA"
--,87675,"Binghamton, NY MSA"
11,0,"Binghamton, NY MSA"
21,89,"Binghamton, NY MSA"
22,0,"Binghamton, NY MSA"
23,3296,"Binghamton, NY MSA"
31-33,11383,"Binghamton, NY MSA"
42,4175,"Binghamton, NY MSA"
44-45,13295,"Binghamton, NY MSA"
48-49,2002,"Binghamton, NY MSA"
51,3034,"Binghamton, NY MSA"
52,3185,"Binghamton, NY MSA"
53,939,"Binghamton, NY MSA"
54,9866,"Binghamton, NY MSA"
55,326,"Binghamton, NY MSA"
56,4736,"Binghamton, NY MSA"
61,746,"Binghamton, NY MSA"
62,16041,"Binghamton, NY MSA"
71,1321,"Binghamton, NY MSA"
