State,NAICS Code,NAICS Description,Total Employment
New Jersey,21,Mining,2189
New Jersey,22,Utilities,20106
New Jersey,23,Construction,153146
New Jersey,31-33,Manufacturing,390385
New Jersey,42,Wholesale trade,275609
New Jersey,44-45,Retail Trade,422085
New Jersey,48-49,Transportation & Warehousing,157900
New Jersey,51,Information,121049
New Jersey,52,Finance & insurance,206019
New Jersey,53,Real estate & rental & leasing,53007
New Jersey,54,"Professional, scientific, & technical services",251175
New Jersey,55,Management of companies & enterprises,147367
New Jersey,56,Administrative & support & waste management & remediation serv,266593
New Jersey,61,Educational services,73596
New Jersey,62,Health care & social assistance,413222
New Jersey,71,"Arts, entertainment, & recreation",35859
New Jersey,72,Accommodation & foodservices,250739
New Jersey,81,Other services (except public administration),143758
New Jersey,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",51616
New Jersey,99,Unclassified,4557
New Mexico,--,Total,541386
New Mexico,11,"Agriculture, forestry, fishing, & hunting",436
New Mexico,21,Mining,11945
New Mexico,22,Utilities,5786
New Mexico,23,Construction,44259
New Mexico,31-33,Manufacturing,38541
New Mexico,42,Wholesale trade,21270
New Mexico,44-45,Retail Trade,91627
New Mexico,48-49,Transportation & Warehousing,14259
New Mexico,51,Information,14105
New Mexico,52,Finance & insurance,23408
New Mexico,53,Real estate & rental & leasing,8871
New Mexico,54,"Professional, scientific, & technical services",36214
New Mexico,55,Management of companies & enterprises,7925
New Mexico,56,Administrative & support & waste management & remediation serv,32470
New Mexico,61,Educational services,9499
New Mexico,62,Health care & social assistance,73922
New Mexico,71,"Arts, entertainment, & recreation",11314
New Mexico,72,Accommodation & foodservices,66574
New Mexico,81,Other services (except public administration),26668
New Mexico,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1800
New Mexico,99,Unclassified,493
New York,--,Total,7135960
New York,11,"Agriculture, forestry, fishing, & hunting",4935
New York,21,Mining,3523
New York,22,Utilities,43668
New York,23,Construction,286380
New York,31-33,Manufacturing,728532
New York,42,Wholesale trade,416351
New York,44-45,Retail Trade,813025
New York,48-49,Transportation & Warehousing,217779
New York,51,Information,277571
New York,52,Finance & insurance,585006
New York,53,Real estate & rental & leasing,151952
New York,54,"Professional, scientific, & technical services",514993
New York,55,Management of companies & enterprises,181880
New York,56,Administrative & support & waste management & remediation serv,480165
New York,61,Educational services,293927
New York,62,Health care & social assistance,1149524
New York,71,"Arts, entertainment, & recreation",115009
New York,72,Accommodation & foodservices,485430
New York,81,Other services (except public administration),332682
New York,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",43450
New York,99,Unclassified,10178
North Carolina,--,Total,3324155
North Carolina,11,"Agriculture, forestry, fishing, & hunting",6664
North Carolina,21,Mining,3521
North Carolina,22,Utilities,21280
North Carolina,23,Construction,220307
North Carolina,31-33,Manufacturing,754669
North Carolina,42,Wholesale trade,168881
North Carolina,44-45,Retail Trade,435977
North Carolina,48-49,Transportation & Warehousing,97010
North Carolina,51,Information,66617
North Carolina,52,Finance & insurance,138834
North Carolina,53,Real estate & rental & leasing,45577
North Carolina,54,"Professional, scientific, & technical services",137948
North Carolina,55,Management of companies & enterprises,75594
North Carolina,56,Administrative & support & waste management & remediation serv,227055
North Carolina,61,Educational services,64234
North Carolina,62,Health care & social assistance,383050
North Carolina,71,"Arts, entertainment, & recreation",39140
North Carolina,72,Accommodation & foodservices,270421
North Carolina,81,Other services (except public administration),137535
North Carolina,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",27682
North Carolina,99,Unclassified,2159
North Dakota,--,Total,250292
North Dakota,11,"Agriculture, forestry, fishing, & hunting",[e]
North Dakota,21,Mining,3583
North Dakota,22,Utilities,3206
North Dakota,23,Construction,13918
North Dakota,31-33,Manufacturing,22935
North Dakota,42,Wholesale trade,17353
North Dakota,44-45,Retail Trade,41644
North Dakota,48-49,Transportation & Warehousing,7950
North Dakota,51,Information,8085
North Dakota,52,Finance & insurance,13388
North Dakota,53,Real estate & rental & leasing,3465
North Dakota,54,"Professional, scientific, & technical services",8681
North Dakota,55,Management of companies & enterprises,2106
North Dakota,56,Administrative & support & waste management & remediation serv,9987
North Dakota,61,Educational services,3879
North Dakota,62,Health care & social assistance,46407
North Dakota,71,"Arts, entertainment, & recreation",3794
North Dakota,72,Accommodation & foodservices,25348
North Dakota,81,Other services (except public administration),13598
North Dakota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",278
North Dakota,99,Unclassified,[c]
Ohio,--,Total,4867368
Ohio,11,"Agriculture, forestry, fishing, & hunting",2077
Ohio,21,Mining,11252
Ohio,22,Utilities,32741
Ohio,23,Construction,227310
Ohio,31-33,Manufacturing,982853
Ohio,42,Wholesale trade,255669
Ohio,44-45,Retail Trade,628586
Ohio,48-49,Transportation & Warehousing,134263
Ohio,51,Information,111096
Ohio,52,Finance & insurance,257448
Ohio,53,Real estate & rental & leasing,64260
Ohio,54,"Professional, scientific, & technical services",217328
Ohio,55,Management of companies & enterprises,143478
Ohio,56,Administrative & support & waste management & remediation serv,317994
Ohio,61,Educational services,90554
Ohio,62,Health care & social assistance,636776
Ohio,71,"Arts, entertainment, & recreation",56143
Ohio,72,Accommodation & foodservices,409064
Ohio,81,Other services (except public administration),230980
Ohio,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",55178
Ohio,99,Unclassified,2318
Oklahoma,--,Total,1171356
Oklahoma,11,"Agriculture, forestry, fishing, & hunting",1302
Oklahoma,21,Mining,22495
Oklahoma,22,Utilities,9162
Oklahoma,23,Construction,58446
Oklahoma,31-33,Manufacturing,167321
Oklahoma,42,Wholesale trade,60444
Oklahoma,44-45,Retail Trade,167595
Oklahoma,48-49,Transportation & Warehousing,33588
Oklahoma,51,Information,31788
Oklahoma,52,Finance & insurance,56419
Oklahoma,53,Real estate & rental & leasing,18378
Oklahoma,54,"Professional, scientific, & technical services",49496
Oklahoma,55,Management of companies & enterprises,25995
Oklahoma,56,Administrative & support & waste management & remediation serv,85269
Oklahoma,61,Educational services,16435
Oklahoma,62,Health care & social assistance,166399
Oklahoma,71,"Arts, entertainment, & recreation",13264
Oklahoma,72,Accommodation & foodservices,106449
Oklahoma,81,Other services (except public administration),60740
Oklahoma,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",19392
Oklahoma,99,Unclassified,979
Oregon,--,Total,1332403
Oregon,11,"Agriculture, forestry, fishing, & hunting",12931
Oregon,21,Mining,1924
Oregon,22,Utilities,7881
Oregon,23,Construction,77745
Oregon,31-33,Manufacturing,210330
Oregon,42,Wholesale trade,79849
Oregon,44-45,Retail Trade,186360
Oregon,48-49,Transportation & Warehousing,44282
Oregon,51,Information,33946
Oregon,52,Finance & insurance,66661
Oregon,53,Real estate & rental & leasing,26473
Oregon,54,"Professional, scientific, & technical services",64913
Oregon,55,Management of companies & enterprises,38157
Oregon,56,Administrative & support & waste management & remediation serv,85642
Oregon,61,Educational services,29979
Oregon,62,Health care & social assistance,150646
Oregon,71,"Arts, entertainment, & recreation",21775
Oregon,72,Accommodation & foodservices,124295
Oregon,81,Other services (except public administration),57189
Oregon,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",9904
Oregon,99,Unclassified,1521
Pennsylvania,--,Total,4986591
Pennsylvania,11,"Agriculture, forestry, fishing, & hunting",3033
Pennsylvania,21,Mining,17102
Pennsylvania,22,Utilities,37052
Pennsylvania,23,Construction,240414
Pennsylvania,31-33,Manufacturing,809825
Pennsylvania,42,Wholesale trade,237240
Pennsylvania,44-45,Retail Trade,653260
Pennsylvania,48-49,Transportation & Warehousing,155320
Pennsylvania,51,Information,128182
Pennsylvania,52,Finance & insurance,278808
Pennsylvania,53,Real estate & rental & leasing,63254
Pennsylvania,54,"Professional, scientific, & technical services",284105
Pennsylvania,55,Management of companies & enterprises,137552
Pennsylvania,56,Administrative & support & waste management & remediation serv,289706
Pennsylvania,61,Educational services,192572
Pennsylvania,62,Health care & social assistance,733507
Pennsylvania,71,"Arts, entertainment, & recreation",63000
Pennsylvania,72,Accommodation & foodservices,364085
Pennsylvania,81,Other services (except public administration),243961
Pennsylvania,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",51478
Pennsylvania,99,Unclassified,3135
Rhode Island,--,Total,405445
Rhode Island,11,"Agriculture, forestry, fishing, & hunting",[c]
Rhode Island,21,Mining,[c]
Rhode Island,22,Utilities,2176
Rhode Island,23,Construction,17441
Rhode Island,31-33,Manufacturing,71636
Rhode Island,42,Wholesale trade,19331
Rhode Island,44-45,Retail Trade,47791
Rhode Island,48-49,Transportation & Warehousing,6849
Rhode Island,51,Information,9896
Rhode Island,52,Finance & insurance,23739
Rhode Island,53,Real estate & rental & leasing,5292
Rhode Island,54,"Professional, scientific, & technical services",16762
Rhode Island,55,Management of companies & enterprises,10292
Rhode Island,56,Administrative & support & waste management & remediation serv,29455
Rhode Island,61,Educational services,19369
Rhode Island,62,Health care & social assistance,64633
Rhode Island,71,"Arts, entertainment, & recreation",4995
Rhode Island,72,Accommodation & foodservices,35242
Rhode Island,81,Other services (except public administration),17580
Rhode Island,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2382
Rhode Island,99,Unclassified,[e]
South Carolina,--,Total,1561727
South Carolina,11,"Agriculture, forestry, fishing, & hunting",5149
South Carolina,21,Mining,[g]
South Carolina,22,Utilities,11498
South Carolina,23,Construction,115197
South Carolina,31-33,Manufacturing,336776
South Carolina,42,Wholesale trade,61329
South Carolina,44-45,Retail Trade,217761
South Carolina,48-49,Transportation & Warehousing,38560
South Carolina,51,Information,28650
South Carolina,52,Finance & insurance,59535
South Carolina,53,Real estate & rental & leasing,21995
South Carolina,54,"Professional, scientific, & technical services",58207
South Carolina,55,Management of companies & enterprises,26004
South Carolina,56,Administrative & support & waste management & remediation serv,133438
South Carolina,61,Educational services,21263
South Carolina,62,Health care & social assistance,168527
South Carolina,71,"Arts, entertainment, & recreation",23554
South Carolina,72,Accommodation & foodservices,149010
South Carolina,81,Other services (except public administration),70246
South Carolina,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",12420
South Carolina,99,Unclassified,[g]
South Dakota,--,Total,295139
South Dakota,11,"Agriculture, forestry, fishing, & hunting",[e]
South Dakota,21,Mining,[g]
South Dakota,22,Utilities,[g]
South Dakota,23,Construction,15101
South Dakota,31-33,Manufacturing,47793
South Dakota,42,Wholesale trade,16765
South Dakota,44-45,Retail Trade,47090
South Dakota,48-49,Transportation & Warehousing,7371
South Dakota,51,Information,6988
South Dakota,52,Finance & insurance,20883
South Dakota,53,Real estate & rental & leasing,3454
South Dakota,54,"Professional, scientific, & technical services",7606
South Dakota,55,Management of companies & enterprises,1985
South Dakota,56,Administrative & support & waste management & remediation serv,8677
South Dakota,61,Educational services,6805
South Dakota,62,Health care & social assistance,49613
South Dakota,71,"Arts, entertainment, & recreation",5448
South Dakota,72,Accommodation & foodservices,29609
South Dakota,81,Other services (except public administration),13395
South Dakota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2775
South Dakota,99,Unclassified,[c]
Tennessee,--,Total,2338780
Tennessee,11,"Agriculture, forestry, fishing, & hunting",1570
Tennessee,21,Mining,4151
Tennessee,22,Utilities,3453
Tennessee,23,Construction,126818
Tennessee,31-33,Manufacturing,475774
Tennessee,42,Wholesale trade,129426
Tennessee,44-45,Retail Trade,310229
Tennessee,48-49,Transportation & Warehousing,93015
Tennessee,51,Information,45862
Tennessee,52,Finance & insurance,113293
Tennessee,53,Real estate & rental & leasing,33613
Tennessee,54,"Professional, scientific, & technical services",94209
Tennessee,55,Management of companies & enterprises,72690
Tennessee,56,Administrative & support & waste management & remediation serv,167022
Tennessee,61,Educational services,39078
Tennessee,62,Health care & social assistance,278089
Tennessee,71,"Arts, entertainment, & recreation",23257
Tennessee,72,Accommodation & foodservices,194134
Tennessee,81,Other services (except public administration),110505
Tennessee,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",21411
Tennessee,99,Unclassified,1181
Texas,--,Total,7763815
Texas,11,"Agriculture, forestry, fishing, & hunting",9570
Texas,21,Mining,102337
Texas,22,Utilities,53873
Texas,23,Construction,491536
Texas,31-33,Manufacturing,955235
Texas,42,Wholesale trade,442635
Texas,44-45,Retail Trade,1006271
Texas,48-49,Transportation & Warehousing,291272
Texas,51,Information,223049
Texas,52,Finance & insurance,378075
Texas,53,Real estate & rental & leasing,139879
Texas,54,"Professional, scientific, & technical services",439664
Texas,55,Management of companies & enterprises,233969
Texas,56,Administrative & support & waste management & remediation serv,729820
Texas,61,Educational services,108800
Texas,62,Health care & social assistance,916646
Texas,71,"Arts, entertainment, & recreation",89179
Texas,72,Accommodation & foodservices,685331
Texas,81,Other services (except public administration),384126
Texas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",75034
Texas,99,Unclassified,7514
Utah,--,Total,889355
Utah,11,"Agriculture, forestry, fishing, & hunting",255
Utah,21,Mining,7526
Utah,22,Utilities,4968
Utah,23,Construction,63223
Utah,31-33,Manufacturing,121939
Utah,42,Wholesale trade,44125
Utah,44-45,Retail Trade,119433
Utah,48-49,Transportation & Warehousing,40018
Utah,51,Information,26506
Utah,52,Finance & insurance,45679
Utah,53,Real estate & rental & leasing,13952
Utah,54,"Professional, scientific, & technical services",47160
Utah,55,Management of companies & enterprises,15778
Utah,56,Administrative & support & waste management & remediation serv,89094
Utah,61,Educational services,23499
Utah,62,Health care & social assistance,83961
Utah,71,"Arts, entertainment, & recreation",11449
Utah,72,Accommodation & foodservices,77277
Utah,81,Other services (except public administration),45068
Utah,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",7882
Utah,99,Unclassified,563
Vermont,--,Total,246320
Vermont,11,"Agriculture, forestry, fishing, & hunting",[f]
Vermont,21,Mining,[f]
Vermont,22,Utilities,1758
Vermont,23,Construction,13251
Vermont,31-33,Manufacturing,44675
Vermont,42,Wholesale trade,10853
Vermont,44-45,Retail Trade,38160
Vermont,48-49,Transportation & Warehousing,5235
Vermont,51,Information,6527
Vermont,52,Finance & insurance,9791
Vermont,53,Real estate & rental & leasing,2466
Vermont,54,"Professional, scientific, & technical services",10027
Vermont,55,Management of companies & enterprises,2217
Vermont,56,Administrative & support & waste management & remediation serv,7119
Vermont,61,Educational services,12332
Vermont,62,Health care & social assistance,34983
Vermont,71,"Arts, entertainment, & recreation",7577
Vermont,72,Accommodation & foodservices,27297
Vermont,81,Other services (except public administration),9682
Vermont,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",518
Vermont,99,Unclassified,517
Virginia,--,Total,2791977
Virginia,11,"Agriculture, forestry, fishing, & hunting",3777
Virginia,21,Mining,10332
Virginia,22,Utilities,15613
Virginia,23,Construction,184490
Virginia,31-33,Manufacturing,366360
Virginia,42,Wholesale trade,107366
Virginia,44-45,Retail Trade,396336
Virginia,48-49,Transportation & Warehousing,78166
Virginia,51,Information,109090
Virginia,52,Finance & insurance,136580
Virginia,53,Real estate & rental & leasing,50156
Virginia,54,"Professional, scientific, & technical services",271952
Virginia,55,Management of companies & enterprises,54705
Virginia,56,Administrative & support & waste management & remediation serv,211476
Virginia,61,Educational services,50105
Virginia,62,Health care & social assistance,296012
Virginia,71,"Arts, entertainment, & recreation",38011
Virginia,72,Accommodation & foodservices,237305
Virginia,81,Other services (except public administration),146758
Virginia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",24911
Virginia,99,Unclassified,2476
Washington,--,Total,2209129
Washington,11,"Agriculture, forestry, fishing, & hunting",17617
Washington,21,Mining,3064
Washington,22,Utilities,6210
Washington,23,Construction,151336
Washington,31-33,Manufacturing,331206
Washington,42,Wholesale trade,122406
Washington,44-45,Retail Trade,302828
Washington,48-49,Transportation & Warehousing,77885
Washington,51,Information,71134
Washington,52,Finance & insurance,98832
Washington,53,Real estate & rental & leasing,48884
Washington,54,"Professional, scientific, & technical services",127011
Washington,55,Management of companies & enterprises,59762
Washington,56,Administrative & support & waste management & remediation serv,126213
Washington,61,Educational services,36162
Washington,62,Health care & social assistance,272604
Washington,71,"Arts, entertainment, & recreation",40221
Washington,72,Accommodation & foodservices,198114
Washington,81,Other services (except public administration),103190
Washington,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",12593
Washington,99,Unclassified,1857
West Virginia,--,Total,545495
West Virginia,11,"Agriculture, forestry, fishing, & hunting",1351
West Virginia,21,Mining,20256
West Virginia,22,Utilities,8320
West Virginia,23,Construction,28527
West Virginia,31-33,Manufacturing,73103
West Virginia,42,Wholesale trade,22398
West Virginia,44-45,Retail Trade,89629
West Virginia,48-49,Transportation & Warehousing,14305
West Virginia,51,Information,12430
West Virginia,52,Finance & insurance,21920
West Virginia,53,Real estate & rental & leasing,6575
West Virginia,54,"Professional, scientific, & technical services",19091
West Virginia,55,Management of companies & enterprises,4912
West Virginia,56,Administrative & support & waste management & remediation serv,23196
West Virginia,61,Educational services,9008
West Virginia,62,Health care & social assistance,100330
West Virginia,71,"Arts, entertainment, & recreation",7150
West Virginia,72,Accommodation & foodservices,51441
West Virginia,81,Other services (except public administration),26750
West Virginia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4552
West Virginia,99,Unclassified,251
Wisconsin,--,Total,2368404
Wisconsin,11,"Agriculture, forestry, fishing, & hunting",2649
Wisconsin,21,Mining,2462
Wisconsin,22,Utilities,13941
Wisconsin,23,Construction,116946
Wisconsin,31-33,Manufacturing,573353
Wisconsin,42,Wholesale trade,116601
Wisconsin,44-45,Retail Trade,316102
Wisconsin,48-49,Transportation & Warehousing,77709
Wisconsin,51,Information,48569
Wisconsin,52,Finance & insurance,128200
Wisconsin,53,Real estate & rental & leasing,26007
Wisconsin,54,"Professional, scientific, & technical services",87696
Wisconsin,55,Management of companies & enterprises,51958
Wisconsin,56,Administrative & support & waste management & remediation serv,117491
Wisconsin,61,Educational services,42966
Wisconsin,62,Health care & social assistance,296494
Wisconsin,71,"Arts, entertainment, & recreation",29852
Wisconsin,72,Accommodation & foodservices,194092
Wisconsin,81,Other services (except public administration),108491
Wisconsin,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",15388
Wisconsin,99,Unclassified,1437
Wyoming,--,Total,169188
Wyoming,11,"Agriculture, forestry, fishing, & hunting",[c]
Wyoming,21,Mining,15157
Wyoming,22,Utilities,2857
Wyoming,23,Construction,14595
Wyoming,31-33,Manufacturing,9518
Wyoming,42,Wholesale trade,6021
Wyoming,44-45,Retail Trade,28136
Wyoming,48-49,Transportation & Warehousing,5255
Wyoming,51,Information,3846
Wyoming,52,Finance & insurance,6826
Wyoming,53,Real estate & rental & leasing,2500
Wyoming,54,"Professional, scientific, & technical services",6214
Wyoming,55,Management of companies & enterprises,1222
Wyoming,56,Administrative & support & waste management & remediation serv,5666
Wyoming,61,Educational services,[g]
Wyoming,62,Health care & social assistance,24481
Wyoming,71,"Arts, entertainment, & recreation",3037
Wyoming,72,Accommodation & foodservices,23435
Wyoming,81,Other services (except public administration),8050
Wyoming,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",422
Wyoming,99,Unclassified,[f]
