NAICS Code,Total Employment - 2005,MSA
23,13671.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
31-33,37998.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
42,14812.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
44-45,41821.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
48-49,11777.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
51,8027.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
52,15210.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
54,12320.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
56,19885.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
62,48032.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
72,22575.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
81,14773.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
99,28.0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
--,50445.0,"Altoona, PA MSA"
22,195.0,"Altoona, PA MSA"
23,2442.0,"Altoona, PA MSA"
31-33,7474.0,"Altoona, PA MSA"
42,2414.0,"Altoona, PA MSA"
44-45,8894.0,"Altoona, PA MSA"
48-49,2487.0,"Altoona, PA MSA"
51,1150.0,"Altoona, PA MSA"
52,1407.0,"Altoona, PA MSA"
53,450.0,"Altoona, PA MSA"
54,2398.0,"Altoona, PA MSA"
55,1143.0,"Altoona, PA MSA"
56,1752.0,"Altoona, PA MSA"
62,9858.0,"Altoona, PA MSA"
71,470.0,"Altoona, PA MSA"
72,4958.0,"Altoona, PA MSA"
81,2593.0,"Altoona, PA MSA"
--,88787.0,"Amarillo, TX MSA"
23,5551.0,"Amarillo, TX MSA"
44-45,13304.0,"Amarillo, TX MSA"
62,14127.0,"Amarillo, TX MSA"
72,9288.0,"Amarillo, TX MSA"
81,5321.0,"Amarillo, TX MSA"
--,29266.0,"Ames, IA MSA"
11,136.0,"Ames, IA MSA"
21,76.0,"Ames, IA MSA"
23,2127.0,"Ames, IA MSA"
31-33,4326.0,"Ames, IA MSA"
42,1061.0,"Ames, IA MSA"
44-45,4609.0,"Ames, IA MSA"
48-49,360.0,"Ames, IA MSA"
51,603.0,"Ames, IA MSA"
52,922.0,"Ames, IA MSA"
53,358.0,"Ames, IA MSA"
54,1268.0,"Ames, IA MSA"
55,283.0,"Ames, IA MSA"
56,1218.0,"Ames, IA MSA"
61,83.0,"Ames, IA MSA"
62,4701.0,"Ames, IA MSA"
71,1045.0,"Ames, IA MSA"
72,4616.0,"Ames, IA MSA"
81,1441.0,"Ames, IA MSA"
--,142524.0,"Anchorage, AK MSA"
23,13314.0,"Anchorage, AK MSA"
31-33,1640.0,"Anchorage, AK MSA"
42,6009.0,"Anchorage, AK MSA"
44-45,19363.0,"Anchorage, AK MSA"
48-49,11463.0,"Anchorage, AK MSA"
51,5854.0,"Anchorage, AK MSA"
52,5714.0,"Anchorage, AK MSA"
53,2623.0,"Anchorage, AK MSA"
54,9179.0,"Anchorage, AK MSA"
56,14432.0,"Anchorage, AK MSA"
61,1622.0,"Anchorage, AK MSA"
62,20250.0,"Anchorage, AK MSA"
71,2864.0,"Anchorage, AK MSA"
72,14901.0,"Anchorage, AK MSA"
81,6048.0,"Anchorage, AK MSA"
--,151721.0,"Ann Arbor, MI MSA"
11,25.0,"Ann Arbor, MI MSA"
21,40.0,"Ann Arbor, MI MSA"
22,1409.0,"Ann Arbor, MI MSA"
23,5979.0,"Ann Arbor, MI MSA"
31-33,17075.0,"Ann Arbor, MI MSA"
42,4237.0,"Ann Arbor, MI MSA"
44-45,19175.0,"Ann Arbor, MI MSA"
48-49,3167.0,"Ann Arbor, MI MSA"
51,5833.0,"Ann Arbor, MI MSA"
52,4587.0,"Ann Arbor, MI MSA"
53,2739.0,"Ann Arbor, MI MSA"
54,16307.0,"Ann Arbor, MI MSA"
55,6810.0,"Ann Arbor, MI MSA"
56,11592.0,"Ann Arbor, MI MSA"
61,2427.0,"Ann Arbor, MI MSA"
62,29157.0,"Ann Arbor, MI MSA"
71,1935.0,"Ann Arbor, MI MSA"
72,13643.0,"Ann Arbor, MI MSA"
81,5487.0,"Ann Arbor, MI MSA"
99,97.0,"Ann Arbor, MI MSA"
--,42062.0,"Anniston-Oxford, AL MSA"
23,1455.0,"Anniston-Oxford, AL MSA"
31-33,8534.0,"Anniston-Oxford, AL MSA"
42,1584.0,"Anniston-Oxford, AL MSA"
44-45,6459.0,"Anniston-Oxford, AL MSA"
48-49,2087.0,"Anniston-Oxford, AL MSA"
51,787.0,"Anniston-Oxford, AL MSA"
52,1041.0,"Anniston-Oxford, AL MSA"
53,359.0,"Anniston-Oxford, AL MSA"
54,1496.0,"Anniston-Oxford, AL MSA"
55,150.0,"Anniston-Oxford, AL MSA"
56,3807.0,"Anniston-Oxford, AL MSA"
61,615.0,"Anniston-Oxford, AL MSA"
62,6396.0,"Anniston-Oxford, AL MSA"
71,298.0,"Anniston-Oxford, AL MSA"
72,4515.0,"Anniston-Oxford, AL MSA"
81,2024.0,"Anniston-Oxford, AL MSA"
--,109138.0,"Appleton, WI MSA"
23,7880.0,"Appleton, WI MSA"
31-33,25063.0,"Appleton, WI MSA"
42,5397.0,"Appleton, WI MSA"
44-45,15043.0,"Appleton, WI MSA"
48-49,3361.0,"Appleton, WI MSA"
51,1603.0,"Appleton, WI MSA"
52,5592.0,"Appleton, WI MSA"
53,898.0,"Appleton, WI MSA"
54,3996.0,"Appleton, WI MSA"
56,8858.0,"Appleton, WI MSA"
62,10764.0,"Appleton, WI MSA"
71,946.0,"Appleton, WI MSA"
72,9131.0,"Appleton, WI MSA"
81,5594.0,"Appleton, WI MSA"
99,1.0,"Appleton, WI MSA"
--,150941.0,"Asheville, NC MSA"
11,43.0,"Asheville, NC MSA"
23,10977.0,"Asheville, NC MSA"
31-33,22372.0,"Asheville, NC MSA"
42,6229.0,"Asheville, NC MSA"
44-45,23390.0,"Asheville, NC MSA"
56,7630.0,"Asheville, NC MSA"
62,29062.0,"Asheville, NC MSA"
81,7914.0,"Asheville, NC MSA"
--,56753.0,"Athens-Clarke County, GA MSA"
23,2806.0,"Athens-Clarke County, GA MSA"
31-33,8308.0,"Athens-Clarke County, GA MSA"
42,2484.0,"Athens-Clarke County, GA MSA"
44-45,9934.0,"Athens-Clarke County, GA MSA"
52,1698.0,"Athens-Clarke County, GA MSA"
54,2161.0,"Athens-Clarke County, GA MSA"
62,9191.0,"Athens-Clarke County, GA MSA"
81,3356.0,"Athens-Clarke County, GA MSA"
--,2128408.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1564.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,15273.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,165254.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,266871.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,90815.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,201895.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,25778.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,129476.0,"Atlantic City-Hammonton, NJ MSA"
22,735.0,"Atlantic City-Hammonton, NJ MSA"
23,6641.0,"Atlantic City-Hammonton, NJ MSA"
31-33,3869.0,"Atlantic City-Hammonton, NJ MSA"
42,3291.0,"Atlantic City-Hammonton, NJ MSA"
44-45,16675.0,"Atlantic City-Hammonton, NJ MSA"
48-49,2013.0,"Atlantic City-Hammonton, NJ MSA"
51,1358.0,"Atlantic City-Hammonton, NJ MSA"
52,2674.0,"Atlantic City-Hammonton, NJ MSA"
53,2091.0,"Atlantic City-Hammonton, NJ MSA"
54,5237.0,"Atlantic City-Hammonton, NJ MSA"
55,5995.0,"Atlantic City-Hammonton, NJ MSA"
56,3920.0,"Atlantic City-Hammonton, NJ MSA"
62,15472.0,"Atlantic City-Hammonton, NJ MSA"
71,1432.0,"Atlantic City-Hammonton, NJ MSA"
72,52913.0,"Atlantic City-Hammonton, NJ MSA"
81,4231.0,"Atlantic City-Hammonton, NJ MSA"
--,38315.0,"Auburn-Opelika, AL MSA"
21,80.0,"Auburn-Opelika, AL MSA"
23,2462.0,"Auburn-Opelika, AL MSA"
31-33,7502.0,"Auburn-Opelika, AL MSA"
42,723.0,"Auburn-Opelika, AL MSA"
44-45,6227.0,"Auburn-Opelika, AL MSA"
48-49,1531.0,"Auburn-Opelika, AL MSA"
51,551.0,"Auburn-Opelika, AL MSA"
52,1001.0,"Auburn-Opelika, AL MSA"
53,639.0,"Auburn-Opelika, AL MSA"
54,1154.0,"Auburn-Opelika, AL MSA"
55,92.0,"Auburn-Opelika, AL MSA"
56,3693.0,"Auburn-Opelika, AL MSA"
61,183.0,"Auburn-Opelika, AL MSA"
62,5309.0,"Auburn-Opelika, AL MSA"
71,341.0,"Auburn-Opelika, AL MSA"
72,5138.0,"Auburn-Opelika, AL MSA"
81,1475.0,"Auburn-Opelika, AL MSA"
99,8.0,"Auburn-Opelika, AL MSA"
--,179573.0,"Augusta-Richmond County, GA-SC MSA"
22,2043.0,"Augusta-Richmond County, GA-SC MSA"
23,9467.0,"Augusta-Richmond County, GA-SC MSA"
31-33,36118.0,"Augusta-Richmond County, GA-SC MSA"
44-45,25855.0,"Augusta-Richmond County, GA-SC MSA"
48-49,4987.0,"Augusta-Richmond County, GA-SC MSA"
52,5306.0,"Augusta-Richmond County, GA-SC MSA"
56,14339.0,"Augusta-Richmond County, GA-SC MSA"
62,28856.0,"Augusta-Richmond County, GA-SC MSA"
71,2347.0,"Augusta-Richmond County, GA-SC MSA"
--,581571.0,"Austin-Round Rock-Georgetown, TX MSA"
23,35942.0,"Austin-Round Rock-Georgetown, TX MSA"
31-33,49818.0,"Austin-Round Rock-Georgetown, TX MSA"
42,35867.0,"Austin-Round Rock-Georgetown, TX MSA"
44-45,76712.0,"Austin-Round Rock-Georgetown, TX MSA"
48-49,10393.0,"Austin-Round Rock-Georgetown, TX MSA"
52,30689.0,"Austin-Round Rock-Georgetown, TX MSA"
53,12309.0,"Austin-Round Rock-Georgetown, TX MSA"
54,53863.0,"Austin-Round Rock-Georgetown, TX MSA"
56,51016.0,"Austin-Round Rock-Georgetown, TX MSA"
62,68063.0,"Austin-Round Rock-Georgetown, TX MSA"
72,63263.0,"Austin-Round Rock-Georgetown, TX MSA"
81,30533.0,"Austin-Round Rock-Georgetown, TX MSA"
--,172366.0,"Bakersfield, CA MSA"
11,3168.0,"Bakersfield, CA MSA"
21,4890.0,"Bakersfield, CA MSA"
22,1608.0,"Bakersfield, CA MSA"
23,17474.0,"Bakersfield, CA MSA"
31-33,12716.0,"Bakersfield, CA MSA"
42,7562.0,"Bakersfield, CA MSA"
44-45,28819.0,"Bakersfield, CA MSA"
48-49,6645.0,"Bakersfield, CA MSA"
51,3462.0,"Bakersfield, CA MSA"
52,6890.0,"Bakersfield, CA MSA"
53,3521.0,"Bakersfield, CA MSA"
54,8933.0,"Bakersfield, CA MSA"
55,1872.0,"Bakersfield, CA MSA"
56,11122.0,"Bakersfield, CA MSA"
61,1815.0,"Bakersfield, CA MSA"
62,23507.0,"Bakersfield, CA MSA"
71,2257.0,"Bakersfield, CA MSA"
72,18315.0,"Bakersfield, CA MSA"
81,7720.0,"Bakersfield, CA MSA"
99,70.0,"Bakersfield, CA MSA"
--,1087901.0,"Baltimore-Columbia-Towson, MD MSA"
23,78417.0,"Baltimore-Columbia-Towson, MD MSA"
31-33,74140.0,"Baltimore-Columbia-Towson, MD MSA"
42,54454.0,"Baltimore-Columbia-Towson, MD MSA"
44-45,141953.0,"Baltimore-Columbia-Towson, MD MSA"
48-49,37324.0,"Baltimore-Columbia-Towson, MD MSA"
51,26224.0,"Baltimore-Columbia-Towson, MD MSA"
52,64567.0,"Baltimore-Columbia-Towson, MD MSA"
54,96557.0,"Baltimore-Columbia-Towson, MD MSA"
56,74297.0,"Baltimore-Columbia-Towson, MD MSA"
61,43182.0,"Baltimore-Columbia-Towson, MD MSA"
62,164767.0,"Baltimore-Columbia-Towson, MD MSA"
71,18289.0,"Baltimore-Columbia-Towson, MD MSA"
72,94733.0,"Baltimore-Columbia-Towson, MD MSA"
81,58274.0,"Baltimore-Columbia-Towson, MD MSA"
--,58951.0,"Bangor, ME MSA"
22,368.0,"Bangor, ME MSA"
23,2692.0,"Bangor, ME MSA"
31-33,4540.0,"Bangor, ME MSA"
42,2486.0,"Bangor, ME MSA"
44-45,10839.0,"Bangor, ME MSA"
48-49,2808.0,"Bangor, ME MSA"
51,1484.0,"Bangor, ME MSA"
52,1908.0,"Bangor, ME MSA"
53,804.0,"Bangor, ME MSA"
54,2010.0,"Bangor, ME MSA"
55,934.0,"Bangor, ME MSA"
56,3599.0,"Bangor, ME MSA"
61,996.0,"Bangor, ME MSA"
62,13588.0,"Bangor, ME MSA"
72,5446.0,"Bangor, ME MSA"
81,3062.0,"Bangor, ME MSA"
--,74808.0,"Barnstable Town, MA MSA"
22,318.0,"Barnstable Town, MA MSA"
23,5624.0,"Barnstable Town, MA MSA"
31-33,2237.0,"Barnstable Town, MA MSA"
42,1590.0,"Barnstable Town, MA MSA"
44-45,16142.0,"Barnstable Town, MA MSA"
48-49,2231.0,"Barnstable Town, MA MSA"
51,2110.0,"Barnstable Town, MA MSA"
52,2787.0,"Barnstable Town, MA MSA"
53,1580.0,"Barnstable Town, MA MSA"
54,4364.0,"Barnstable Town, MA MSA"
55,629.0,"Barnstable Town, MA MSA"
56,3395.0,"Barnstable Town, MA MSA"
61,1120.0,"Barnstable Town, MA MSA"
62,14600.0,"Barnstable Town, MA MSA"
71,1664.0,"Barnstable Town, MA MSA"
72,10233.0,"Barnstable Town, MA MSA"
81,3998.0,"Barnstable Town, MA MSA"
--,291098.0,"Baton Rouge, LA MSA"
44-45,39089.0,"Baton Rouge, LA MSA"
51,5731.0,"Baton Rouge, LA MSA"
52,13741.0,"Baton Rouge, LA MSA"
54,17629.0,"Baton Rouge, LA MSA"
61,7331.0,"Baton Rouge, LA MSA"
62,39482.0,"Baton Rouge, LA MSA"
--,52609.0,"Battle Creek, MI MSA"
21,44.0,"Battle Creek, MI MSA"
23,1358.0,"Battle Creek, MI MSA"
31-33,12518.0,"Battle Creek, MI MSA"
42,1208.0,"Battle Creek, MI MSA"
44-45,7211.0,"Battle Creek, MI MSA"
48-49,1286.0,"Battle Creek, MI MSA"
51,657.0,"Battle Creek, MI MSA"
52,2939.0,"Battle Creek, MI MSA"
53,399.0,"Battle Creek, MI MSA"
54,1190.0,"Battle Creek, MI MSA"
55,1874.0,"Battle Creek, MI MSA"
56,3548.0,"Battle Creek, MI MSA"
61,1596.0,"Battle Creek, MI MSA"
62,8865.0,"Battle Creek, MI MSA"
71,664.0,"Battle Creek, MI MSA"
72,4586.0,"Battle Creek, MI MSA"
81,2437.0,"Battle Creek, MI MSA"
--,32471.0,"Bay City, MI MSA"
21,95.0,"Bay City, MI MSA"
23,1229.0,"Bay City, MI MSA"
31-33,3852.0,"Bay City, MI MSA"
42,1401.0,"Bay City, MI MSA"
44-45,6195.0,"Bay City, MI MSA"
48-49,373.0,"Bay City, MI MSA"
51,615.0,"Bay City, MI MSA"
52,1115.0,"Bay City, MI MSA"
53,613.0,"Bay City, MI MSA"
54,1163.0,"Bay City, MI MSA"
55,1356.0,"Bay City, MI MSA"
56,2015.0,"Bay City, MI MSA"
61,395.0,"Bay City, MI MSA"
62,5659.0,"Bay City, MI MSA"
72,3790.0,"Bay City, MI MSA"
81,1800.0,"Bay City, MI MSA"
--,126708.0,"Beaumont-Port Arthur, TX MSA"
21,683.0,"Beaumont-Port Arthur, TX MSA"
23,11631.0,"Beaumont-Port Arthur, TX MSA"
31-33,18096.0,"Beaumont-Port Arthur, TX MSA"
42,4914.0,"Beaumont-Port Arthur, TX MSA"
44-45,18949.0,"Beaumont-Port Arthur, TX MSA"
48-49,3434.0,"Beaumont-Port Arthur, TX MSA"
52,3717.0,"Beaumont-Port Arthur, TX MSA"
53,1737.0,"Beaumont-Port Arthur, TX MSA"
54,7184.0,"Beaumont-Port Arthur, TX MSA"
56,10587.0,"Beaumont-Port Arthur, TX MSA"
62,20513.0,"Beaumont-Port Arthur, TX MSA"
71,972.0,"Beaumont-Port Arthur, TX MSA"
72,11898.0,"Beaumont-Port Arthur, TX MSA"
81,7252.0,"Beaumont-Port Arthur, TX MSA"
99,24.0,"Beaumont-Port Arthur, TX MSA"
--,68078.0,"Bellingham, WA MSA"
11,244.0,"Bellingham, WA MSA"
21,96.0,"Bellingham, WA MSA"
22,103.0,"Bellingham, WA MSA"
23,7459.0,"Bellingham, WA MSA"
31-33,9115.0,"Bellingham, WA MSA"
42,3830.0,"Bellingham, WA MSA"
44-45,10601.0,"Bellingham, WA MSA"
48-49,1986.0,"Bellingham, WA MSA"
51,1674.0,"Bellingham, WA MSA"
52,2472.0,"Bellingham, WA MSA"
53,1336.0,"Bellingham, WA MSA"
54,3298.0,"Bellingham, WA MSA"
55,376.0,"Bellingham, WA MSA"
56,2682.0,"Bellingham, WA MSA"
61,910.0,"Bellingham, WA MSA"
62,8945.0,"Bellingham, WA MSA"
71,1705.0,"Bellingham, WA MSA"
72,7826.0,"Bellingham, WA MSA"
81,3396.0,"Bellingham, WA MSA"
99,24.0,"Bellingham, WA MSA"
--,54375.0,"Bend, OR MSA"
11,173.0,"Bend, OR MSA"
22,304.0,"Bend, OR MSA"
23,6158.0,"Bend, OR MSA"
31-33,5765.0,"Bend, OR MSA"
42,1573.0,"Bend, OR MSA"
44-45,10070.0,"Bend, OR MSA"
48-49,949.0,"Bend, OR MSA"
51,1478.0,"Bend, OR MSA"
52,2068.0,"Bend, OR MSA"
53,1546.0,"Bend, OR MSA"
54,2905.0,"Bend, OR MSA"
55,104.0,"Bend, OR MSA"
56,3182.0,"Bend, OR MSA"
61,531.0,"Bend, OR MSA"
62,6608.0,"Bend, OR MSA"
71,1864.0,"Bend, OR MSA"
72,6905.0,"Bend, OR MSA"
81,2089.0,"Bend, OR MSA"
--,67763.0,"Billings, MT MSA"
22,314.0,"Billings, MT MSA"
23,4034.0,"Billings, MT MSA"
31-33,3721.0,"Billings, MT MSA"
44-45,10341.0,"Billings, MT MSA"
52,3708.0,"Billings, MT MSA"
53,1037.0,"Billings, MT MSA"
62,10485.0,"Billings, MT MSA"
71,1785.0,"Billings, MT MSA"
72,7859.0,"Billings, MT MSA"
99,38.0,"Billings, MT MSA"
--,88596.0,"Binghamton, NY MSA"
23,3128.0,"Binghamton, NY MSA"
42,4559.0,"Binghamton, NY MSA"
44-45,13666.0,"Binghamton, NY MSA"
52,3579.0,"Binghamton, NY MSA"
56,5030.0,"Binghamton, NY MSA"
62,14641.0,"Binghamton, NY MSA"
72,8487.0,"Binghamton, NY MSA"
81,4056.0,"Binghamton, NY MSA"
--,461353.0,"Birmingham-Hoover, AL MSA"
23,37081.0,"Birmingham-Hoover, AL MSA"
31-33,42510.0,"Birmingham-Hoover, AL MSA"
44-45,61261.0,"Birmingham-Hoover, AL MSA"
48-49,11831.0,"Birmingham-Hoover, AL MSA"
52,34667.0,"Birmingham-Hoover, AL MSA"
53,8502.0,"Birmingham-Hoover, AL MSA"
54,25103.0,"Birmingham-Hoover, AL MSA"
62,64929.0,"Birmingham-Hoover, AL MSA"
72,37543.0,"Birmingham-Hoover, AL MSA"
81,27053.0,"Birmingham-Hoover, AL MSA"
--,45360.0,"Bismarck, ND MSA"
22,1087.0,"Bismarck, ND MSA"
23,3090.0,"Bismarck, ND MSA"
31-33,2468.0,"Bismarck, ND MSA"
42,2288.0,"Bismarck, ND MSA"
44-45,7036.0,"Bismarck, ND MSA"
48-49,2114.0,"Bismarck, ND MSA"
51,1274.0,"Bismarck, ND MSA"
52,2485.0,"Bismarck, ND MSA"
53,451.0,"Bismarck, ND MSA"
54,2516.0,"Bismarck, ND MSA"
55,641.0,"Bismarck, ND MSA"
56,1192.0,"Bismarck, ND MSA"
61,1571.0,"Bismarck, ND MSA"
62,9293.0,"Bismarck, ND MSA"
72,4421.0,"Bismarck, ND MSA"
81,2640.0,"Bismarck, ND MSA"
99,12.0,"Bismarck, ND MSA"
--,48183.0,"Blacksburg-Christiansburg, VA MSA"
23,1920.0,"Blacksburg-Christiansburg, VA MSA"
31-33,13052.0,"Blacksburg-Christiansburg, VA MSA"
42,772.0,"Blacksburg-Christiansburg, VA MSA"
44-45,8208.0,"Blacksburg-Christiansburg, VA MSA"
52,1274.0,"Blacksburg-Christiansburg, VA MSA"
53,871.0,"Blacksburg-Christiansburg, VA MSA"
54,2312.0,"Blacksburg-Christiansburg, VA MSA"
56,1643.0,"Blacksburg-Christiansburg, VA MSA"
62,5980.0,"Blacksburg-Christiansburg, VA MSA"
72,5576.0,"Blacksburg-Christiansburg, VA MSA"
81,2114.0,"Blacksburg-Christiansburg, VA MSA"
--,61106.0,"Bloomington, IN MSA"
23,3268.0,"Bloomington, IN MSA"
31-33,9709.0,"Bloomington, IN MSA"
44-45,9863.0,"Bloomington, IN MSA"
48-49,1378.0,"Bloomington, IN MSA"
52,1723.0,"Bloomington, IN MSA"
53,1292.0,"Bloomington, IN MSA"
54,2721.0,"Bloomington, IN MSA"
56,3844.0,"Bloomington, IN MSA"
62,9860.0,"Bloomington, IN MSA"
72,8282.0,"Bloomington, IN MSA"
81,3378.0,"Bloomington, IN MSA"
--,219314.0,"Boise City, ID MSA"
23,22685.0,"Boise City, ID MSA"
44-45,29212.0,"Boise City, ID MSA"
48-49,6217.0,"Boise City, ID MSA"
52,10923.0,"Boise City, ID MSA"
55,7900.0,"Boise City, ID MSA"
62,29092.0,"Boise City, ID MSA"
72,20574.0,"Boise City, ID MSA"
81,9094.0,"Boise City, ID MSA"
--,2265698.0,"Boston-Cambridge-Newton, MA-NH MSA"
21,826.0,"Boston-Cambridge-Newton, MA-NH MSA"
23,93622.0,"Boston-Cambridge-Newton, MA-NH MSA"
31-33,186726.0,"Boston-Cambridge-Newton, MA-NH MSA"
42,113643.0,"Boston-Cambridge-Newton, MA-NH MSA"
44-45,262885.0,"Boston-Cambridge-Newton, MA-NH MSA"
48-49,56533.0,"Boston-Cambridge-Newton, MA-NH MSA"
51,92745.0,"Boston-Cambridge-Newton, MA-NH MSA"
52,177272.0,"Boston-Cambridge-Newton, MA-NH MSA"
53,39683.0,"Boston-Cambridge-Newton, MA-NH MSA"
54,214830.0,"Boston-Cambridge-Newton, MA-NH MSA"
55,77714.0,"Boston-Cambridge-Newton, MA-NH MSA"
56,151113.0,"Boston-Cambridge-Newton, MA-NH MSA"
61,146304.0,"Boston-Cambridge-Newton, MA-NH MSA"
62,344706.0,"Boston-Cambridge-Newton, MA-NH MSA"
72,174268.0,"Boston-Cambridge-Newton, MA-NH MSA"
81,88414.0,"Boston-Cambridge-Newton, MA-NH MSA"
--,133737.0,"Boulder, CO MSA"
11,57.0,"Boulder, CO MSA"
21,251.0,"Boulder, CO MSA"
22,228.0,"Boulder, CO MSA"
23,5766.0,"Boulder, CO MSA"
31-33,14984.0,"Boulder, CO MSA"
42,6334.0,"Boulder, CO MSA"
44-45,17281.0,"Boulder, CO MSA"
48-49,1442.0,"Boulder, CO MSA"
51,5106.0,"Boulder, CO MSA"
52,4352.0,"Boulder, CO MSA"
53,2380.0,"Boulder, CO MSA"
54,25867.0,"Boulder, CO MSA"
55,1790.0,"Boulder, CO MSA"
56,6619.0,"Boulder, CO MSA"
61,2252.0,"Boulder, CO MSA"
62,16365.0,"Boulder, CO MSA"
71,2203.0,"Boulder, CO MSA"
72,14656.0,"Boulder, CO MSA"
81,5784.0,"Boulder, CO MSA"
99,20.0,"Boulder, CO MSA"
--,48411.0,"Bowling Green, KY MSA"
11,3.0,"Bowling Green, KY MSA"
21,252.0,"Bowling Green, KY MSA"
23,2900.0,"Bowling Green, KY MSA"
42,2237.0,"Bowling Green, KY MSA"
44-45,7884.0,"Bowling Green, KY MSA"
52,1545.0,"Bowling Green, KY MSA"
56,2790.0,"Bowling Green, KY MSA"
62,7210.0,"Bowling Green, KY MSA"
72,5516.0,"Bowling Green, KY MSA"
81,2054.0,"Bowling Green, KY MSA"
99,9.0,"Bowling Green, KY MSA"
--,56511.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
23,4620.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
31-33,1972.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
42,1499.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
44-45,11563.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
48-49,924.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
51,1402.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
52,2579.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
53,1298.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
54,3128.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
55,218.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
56,3240.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
61,838.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
62,10763.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
71,2336.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
72,6714.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
81,3170.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
--,443415.0,"Bridgeport-Stamford-Norwalk, CT MSA"
