State,NAICS Code,Total Employment - 1999
California,48-49,397230.0
California,51,470149.0
California,52,627195.0
California,53,267632.0
California,54,975340.0
California,55,283319.0
California,56,1049453.0
California,61,247418.0
California,62,1288744.0
California,71,235683.0
California,72,1079478.0
California,81,538752.0
California,95,91521.0
California,99,15708.0
Colorado,--,1821717.0
Colorado,11,1181.0
Colorado,21,11621.0
Colorado,22,7812.0
Colorado,23,143076.0
Colorado,31-33,164792.0
Colorado,42,94637.0
Colorado,44-45,240821.0
Colorado,48-49,54003.0
Colorado,51,86752.0
Colorado,52,100979.0
Colorado,53,41013.0
Colorado,54,132906.0
Colorado,55,36232.0
Colorado,56,156259.0
Colorado,61,24244.0
Colorado,62,187962.0
Colorado,71,39013.0
Colorado,72,198577.0
Colorado,81,85573.0
Colorado,95,12922.0
Colorado,99,1342.0
Connecticut,--,1530539.0
Connecticut,11,364.0
Connecticut,21,680.0
Connecticut,22,11330.0
Connecticut,23,62095.0
Connecticut,31-33,238085.0
Connecticut,42,75745.0
Connecticut,44-45,194237.0
Connecticut,48-49,33398.0
Connecticut,51,48013.0
Connecticut,52,128290.0
Connecticut,53,21220.0
Connecticut,54,87130.0
Connecticut,55,48028.0
Connecticut,56,106462.0
Connecticut,61,51404.0
Connecticut,62,213240.0
Connecticut,71,36590.0
Connecticut,72,96985.0
Connecticut,81,62132.0
Connecticut,95,14116.0
Connecticut,99,995.0
Delaware,--,360735.0
Delaware,23,21289.0
Delaware,31-33,41407.0
Delaware,42,16326.0
Delaware,44-45,50116.0
Delaware,48-49,7870.0
Delaware,51,8068.0
Delaware,52,38190.0
Delaware,53,4877.0
Delaware,54,18862.0
Delaware,55,21087.0
Delaware,56,29006.0
Delaware,62,41163.0
Delaware,71,6814.0
Delaware,72,26260.0
Delaware,81,15830.0
Delaware,95,5726.0
District of Columbia,--,404372.0
District of Columbia,22,2562.0
District of Columbia,23,7079.0
District of Columbia,31-33,2899.0
District of Columbia,42,5183.0
District of Columbia,44-45,18693.0
District of Columbia,48-49,3532.0
District of Columbia,51,24045.0
District of Columbia,52,16504.0
District of Columbia,53,9031.0
District of Columbia,54,74430.0
District of Columbia,55,4402.0
District of Columbia,56,31282.0
District of Columbia,61,40363.0
District of Columbia,62,58299.0
District of Columbia,71,4852.0
District of Columbia,72,41122.0
District of Columbia,81,57805.0
District of Columbia,95,1806.0
Florida,--,5954982.0
Florida,11,13934.0
Florida,21,6741.0
Florida,22,27703.0
Florida,23,357962.0
Florida,31-33,420214.0
Florida,42,302210.0
Florida,44-45,888690.0
Florida,48-49,202564.0
Florida,51,155751.0
Florida,52,315278.0
Florida,53,127762.0
Florida,54,338128.0
Florida,55,117137.0
Florida,56,788656.0
Florida,61,87345.0
Florida,62,731229.0
Florida,71,136955.0
Florida,72,594448.0
Florida,81,295523.0
Florida,95,40144.0
Florida,99,6608.0
Georgia,--,3363797.0
Georgia,11,8828.0
Georgia,21,6888.0
Georgia,22,22804.0
Georgia,23,189794.0
Georgia,31-33,530742.0
Georgia,42,197503.0
Georgia,44-45,440893.0
Georgia,48-49,126979.0
Georgia,51,115618.0
Georgia,52,161789.0
Georgia,53,54606.0
Georgia,54,185219.0
Georgia,55,98592.0
Georgia,56,310614.0
Georgia,61,59871.0
Georgia,62,337591.0
Georgia,71,35007.0
Georgia,72,286264.0
Georgia,81,142470.0
Georgia,95,48816.0
Georgia,99,2909.0
Hawaii,--,419047.0
Hawaii,11,518.0
Hawaii,22,2448.0
Hawaii,23,21518.0
Hawaii,31-33,14512.0
Hawaii,42,18219.0
Hawaii,44-45,60266.0
Hawaii,48-49,22812.0
Hawaii,51,8026.0
Hawaii,52,19540.0
Hawaii,53,14138.0
Hawaii,54,18137.0
Hawaii,55,5366.0
Hawaii,56,31299.0
Hawaii,61,12248.0
Hawaii,62,49343.0
Hawaii,71,9721.0
Hawaii,72,84214.0
Hawaii,81,22308.0
Hawaii,95,4073.0
Idaho,--,434461.0
Idaho,11,4990.0
Idaho,21,2277.0
Idaho,22,3368.0
Idaho,23,37436.0
Idaho,31-33,65992.0
Idaho,42,23998.0
Idaho,44-45,67227.0
Idaho,48-49,12267.0
Idaho,51,10482.0
Idaho,52,17071.0
Idaho,53,5399.0
Idaho,54,22432.0
Idaho,55,7536.0
Idaho,56,27242.0
Idaho,61,6693.0
Idaho,62,51281.0
Idaho,71,5615.0
Idaho,72,43725.0
Idaho,81,16648.0
Idaho,95,2312.0
Idaho,99,470.0
Illinois,--,5342675.0
Illinois,11,3284.0
Illinois,21,9465.0
Illinois,22,33184.0
Illinois,23,244296.0
Illinois,31-33,861541.0
Illinois,42,338196.0
Illinois,44-45,635558.0
Illinois,48-49,201899.0
Illinois,51,132972.0
Illinois,52,346596.0
Illinois,53,81902.0
Illinois,54,337445.0
Illinois,55,167463.0
Illinois,56,441437.0
Illinois,61,115128.0
Illinois,62,622309.0
Illinois,71,65825.0
Illinois,72,405927.0
Illinois,81,251245.0
Illinois,95,44266.0
Illinois,99,2737.0
Indiana,--,2580408.0
Indiana,11,2118.0
Indiana,21,6014.0
Indiana,22,16847.0
Indiana,23,142986.0
Indiana,31-33,637426.0
Indiana,42,118785.0
Indiana,44-45,347998.0
Indiana,48-49,89418.0
Indiana,51,45107.0
Indiana,52,112357.0
Indiana,53,33215.0
Indiana,54,85974.0
Indiana,55,44904.0
Indiana,56,140081.0
Indiana,61,43318.0
Indiana,62,314164.0
Indiana,71,37469.0
Indiana,72,216472.0
Indiana,81,126495.0
Indiana,95,18290.0
Indiana,99,970.0
Iowa,--,1239354.0
Iowa,11,2289.0
Iowa,21,1804.0
Iowa,22,7538.0
Iowa,23,61269.0
Iowa,31-33,246016.0
Iowa,42,64895.0
Iowa,44-45,179815.0
Iowa,48-49,39701.0
Iowa,51,38877.0
Iowa,52,80441.0
Iowa,53,13913.0
Iowa,54,37151.0
Iowa,55,17311.0
Iowa,56,59642.0
Iowa,61,30909.0
Iowa,62,175284.0
Iowa,71,18434.0
Iowa,72,104419.0
Iowa,81,52110.0
Iowa,95,6933.0
Iowa,99,603.0
Kansas,--,1111884.0
Kansas,21,6003.0
Kansas,22,7862.0
Kansas,23,66338.0
Kansas,31-33,196166.0
Kansas,42,65292.0
Kansas,44-45,149998.0
Kansas,48-49,35285.0
Kansas,51,36554.0
Kansas,52,53828.0
Kansas,53,15274.0
Kansas,54,52418.0
Kansas,55,23642.0
Kansas,56,65142.0
Kansas,61,16035.0
Kansas,62,152261.0
Kansas,71,12562.0
Kansas,72,93943.0
Kansas,81,52772.0
Kansas,95,9043.0
Kentucky,--,1469315.0
Kentucky,11,2231.0
Kentucky,21,20798.0
Kentucky,22,10496.0
Kentucky,23,81996.0
Kentucky,31-33,292206.0
Kentucky,42,72525.0
Kentucky,44-45,216211.0
Kentucky,48-49,66537.0
Kentucky,51,28091.0
Kentucky,52,61430.0
Kentucky,53,18136.0
Kentucky,54,50705.0
Kentucky,55,27359.0
Kentucky,56,75212.0
Kentucky,61,24041.0
Kentucky,62,199385.0
Kentucky,71,14931.0
Kentucky,72,129217.0
Kentucky,81,64588.0
Kentucky,95,12227.0
Kentucky,99,993.0
Louisiana,--,1579949.0
Louisiana,11,5493.0
Louisiana,21,44053.0
Louisiana,22,12014.0
Louisiana,23,131366.0
Louisiana,31-33,165079.0
Louisiana,42,79297.0
Louisiana,44-45,230720.0
Louisiana,48-49,66307.0
Louisiana,51,27575.0
Louisiana,52,68566.0
Louisiana,53,28780.0
Louisiana,54,75438.0
Louisiana,55,15120.0
Louisiana,56,97089.0
Louisiana,61,30534.0
Louisiana,62,231349.0
Louisiana,71,25376.0
Louisiana,72,159610.0
Louisiana,81,78656.0
Louisiana,95,6098.0
Louisiana,99,1429.0
Maine,--,475149.0
Maine,11,3942.0
Maine,22,3207.0
Maine,23,26136.0
Maine,31-33,80973.0
Maine,42,22332.0
Maine,44-45,74881.0
Maine,48-49,10358.0
Maine,51,10077.0
Maine,52,22723.0
Maine,53,5864.0
Maine,54,18677.0
Maine,55,5927.0
Maine,56,24625.0
Maine,61,11900.0
Maine,62,82951.0
Maine,71,5910.0
Maine,72,42184.0
Maine,81,17974.0
Maine,95,4056.0
Maryland,--,1988950.0
Maryland,11,1531.0
Maryland,21,1831.0
Maryland,22,12101.0
Maryland,23,148082.0
Maryland,31-33,159307.0
Maryland,42,94494.0
Maryland,44-45,279135.0
Maryland,48-49,54191.0
Maryland,51,62145.0
Maryland,52,108424.0
Maryland,53,44258.0
Maryland,54,182531.0
Maryland,55,46792.0
Maryland,56,163256.0
Maryland,61,51798.0
Maryland,62,261433.0
Maryland,71,27961.0
Maryland,72,160095.0
Maryland,81,107901.0
Maryland,95,19963.0
Maryland,99,1721.0
Massachusetts,--,2971052.0
Massachusetts,11,1010.0
Massachusetts,21,1080.0
Massachusetts,22,14707.0
Massachusetts,23,111489.0
Massachusetts,31-33,404495.0
Massachusetts,42,148348.0
Massachusetts,44-45,349741.0
Massachusetts,48-49,71203.0
Massachusetts,51,115593.0
Massachusetts,52,207677.0
Massachusetts,53,44466.0
Massachusetts,54,214495.0
Massachusetts,55,78509.0
Massachusetts,56,188040.0
Massachusetts,61,156481.0
Massachusetts,62,444092.0
Massachusetts,71,39613.0
Massachusetts,72,233332.0
Massachusetts,81,116772.0
Massachusetts,95,20964.0
Massachusetts,99,8945.0
Michigan,--,3996300.0
Michigan,11,3736.0
Michigan,21,6788.0
Michigan,22,24941.0
Michigan,23,189303.0
Michigan,31-33,816625.0
Michigan,42,189534.0
Michigan,44-45,541841.0
Michigan,48-49,95562.0
Michigan,51,93828.0
Michigan,52,169065.0
Michigan,53,57107.0
Michigan,54,202469.0
Michigan,55,148486.0
Michigan,56,285768.0
Michigan,61,55867.0
Michigan,62,492761.0
Michigan,71,44633.0
Michigan,72,322205.0
Michigan,81,180587.0
Michigan,95,69529.0
Michigan,99,5665.0
Minnesota,--,2338642.0
Minnesota,11,2060.0
Minnesota,21,6876.0
Minnesota,22,12784.0
Minnesota,23,107864.0
Minnesota,31-33,378953.0
Minnesota,42,137891.0
Minnesota,44-45,297066.0
Minnesota,48-49,75781.0
Minnesota,51,57654.0
Minnesota,52,140283.0
Minnesota,53,33494.0
Minnesota,54,115887.0
Minnesota,55,105441.0
Minnesota,56,150105.0
Minnesota,61,45317.0
Minnesota,62,313049.0
Minnesota,71,37725.0
Minnesota,72,187691.0
Minnesota,81,116292.0
Minnesota,95,15062.0
Minnesota,99,1367.0
Mississippi,--,948883.0
Mississippi,11,5909.0
Mississippi,21,3901.0
Mississippi,22,7982.0
Mississippi,23,56409.0
Mississippi,31-33,223302.0
Mississippi,42,39444.0
Mississippi,44-45,138089.0
Mississippi,48-49,25839.0
Mississippi,51,15192.0
Mississippi,52,34574.0
Mississippi,53,8942.0
Mississippi,54,26586.0
Mississippi,55,10239.0
Mississippi,56,49490.0
Mississippi,61,14643.0
Mississippi,62,124477.0
Mississippi,71,21041.0
Mississippi,72,96429.0
Mississippi,81,39703.0
Mississippi,95,6037.0
Mississippi,99,655.0
Missouri,--,2350965.0
Missouri,11,1502.0
Missouri,21,4475.0
Missouri,22,16828.0
Missouri,23,131626.0
Missouri,31-33,372771.0
Missouri,42,134329.0
Missouri,44-45,308065.0
Missouri,48-49,84305.0
Missouri,51,77072.0
Missouri,52,128811.0
Missouri,53,37480.0
Missouri,54,112157.0
Missouri,55,65240.0
Missouri,56,136684.0
Missouri,61,57555.0
Missouri,62,319287.0
Missouri,71,30138.0
Missouri,72,204696.0
Missouri,81,113618.0
Missouri,95,12851.0
Missouri,99,1475.0
Montana,--,288358.0
Montana,11,1839.0
Montana,21,4553.0
Montana,22,3331.0
Montana,23,18205.0
Montana,31-33,20631.0
Montana,42,15009.0
Montana,44-45,51148.0
Montana,48-49,8982.0
Montana,51,7676.0
Montana,52,13877.0
Montana,53,4487.0
Montana,54,13502.0
Montana,55,1976.0
Montana,56,11987.0
Montana,61,4848.0
Montana,62,46901.0
Montana,71,7258.0
Montana,72,37818.0
Montana,81,13652.0
Montana,95,426.0
Montana,99,252.0
Nebraska,--,733905.0
Nebraska,23,41246.0
Nebraska,31-33,108807.0
Nebraska,42,41276.0
Nebraska,44-45,104595.0
Nebraska,48-49,27540.0
Nebraska,51,29029.0
Nebraska,52,52533.0
Nebraska,53,8978.0
Nebraska,54,31144.0
Nebraska,55,13401.0
Nebraska,56,50374.0
Nebraska,61,13903.0
Nebraska,62,98651.0
Nebraska,71,8394.0
Nebraska,72,60908.0
Nebraska,81,35095.0
Nebraska,95,3958.0
Nevada,--,854358.0
Nevada,11,131.0
Nevada,21,12013.0
Nevada,22,5309.0
Nevada,23,87447.0
Nevada,31-33,38833.0
Nevada,42,30257.0
Nevada,44-45,101922.0
Nevada,48-49,29369.0
Nevada,51,15508.0
Nevada,52,29551.0
Nevada,53,18655.0
Nevada,54,36692.0
Nevada,55,8118.0
Nevada,56,60030.0
Nevada,61,3618.0
Nevada,62,62186.0
Nevada,71,24920.0
Nevada,72,257264.0
Nevada,81,26913.0
Nevada,95,4656.0
Nevada,99,966.0
New Hampshire,--,528902.0
New Hampshire,11,856.0
New Hampshire,21,495.0
New Hampshire,22,3281.0
New Hampshire,23,24253.0
New Hampshire,31-33,97217.0
New Hampshire,42,23739.0
New Hampshire,44-45,90647.0
New Hampshire,48-49,15615.0
New Hampshire,51,13421.0
New Hampshire,52,23796.0
New Hampshire,53,7457.0
New Hampshire,54,22565.0
New Hampshire,55,8785.0
New Hampshire,56,30136.0
New Hampshire,61,21020.0
New Hampshire,62,68310.0
New Hampshire,71,7995.0
New Hampshire,72,46376.0
New Hampshire,81,20667.0
New Hampshire,95,1943.0
New Hampshire,99,328.0
New Jersey,--,3440721.0
New Jersey,11,744.0
New Jersey,21,2189.0
New Jersey,22,20106.0
New Jersey,23,153146.0
New Jersey,31-33,390385.0
New Jersey,42,275609.0
New Jersey,44-45,422085.0
New Jersey,48-49,157900.0
New Jersey,51,121049.0
New Jersey,52,206019.0
New Jersey,53,53007.0
New Jersey,54,251175.0
New Jersey,55,147367.0
New Jersey,56,266593.0
New Jersey,61,73596.0
New Jersey,62,413222.0
New Jersey,71,35859.0
New Jersey,72,250739.0
New Jersey,81,143758.0
New Jersey,95,51616.0
New Jersey,99,4557.0
New Mexico,--,541386.0
New Mexico,11,436.0
New Mexico,21,11945.0
New Mexico,22,5786.0
New Mexico,23,44259.0
New Mexico,31-33,38541.0
New Mexico,42,21270.0
New Mexico,44-45,91627.0
New Mexico,48-49,14259.0
New Mexico,51,14105.0
New Mexico,52,23408.0
New Mexico,53,8871.0
New Mexico,54,36214.0
New Mexico,55,7925.0
New Mexico,56,32470.0
New Mexico,61,9499.0
New Mexico,62,73922.0
New Mexico,71,11314.0
New Mexico,72,66574.0
New Mexico,81,26668.0
New Mexico,95,1800.0
New Mexico,99,493.0
New York,--,7135960.0
New York,11,4935.0
New York,21,3523.0
New York,22,43668.0
New York,23,286380.0
New York,31-33,728532.0
New York,42,416351.0
New York,44-45,813025.0
New York,48-49,217779.0
New York,51,277571.0
New York,52,585006.0
New York,53,151952.0
New York,54,514993.0
New York,55,181880.0
New York,56,480165.0
New York,61,293927.0
New York,62,1149524.0
New York,71,115009.0
New York,72,485430.0
New York,81,332682.0
New York,95,43450.0
New York,99,10178.0
North Carolina,--,3324155.0
North Carolina,11,6664.0
North Carolina,21,3521.0
North Carolina,22,21280.0
North Carolina,23,220307.0
North Carolina,31-33,754669.0
North Carolina,42,168881.0
North Carolina,44-45,435977.0
North Carolina,48-49,97010.0
North Carolina,51,66617.0
North Carolina,52,138834.0
North Carolina,53,45577.0
North Carolina,54,137948.0
North Carolina,55,75594.0
North Carolina,56,227055.0
North Carolina,61,64234.0
North Carolina,62,383050.0
North Carolina,71,39140.0
North Carolina,72,270421.0
North Carolina,81,137535.0
North Carolina,95,27682.0
North Carolina,99,2159.0
North Dakota,--,250292.0
North Dakota,21,3583.0
North Dakota,22,3206.0
North Dakota,23,13918.0
North Dakota,31-33,22935.0
North Dakota,42,17353.0
North Dakota,44-45,41644.0
North Dakota,48-49,7950.0
North Dakota,51,8085.0
North Dakota,52,13388.0
North Dakota,53,3465.0
North Dakota,54,8681.0
North Dakota,55,2106.0
North Dakota,56,9987.0
North Dakota,61,3879.0
North Dakota,62,46407.0
North Dakota,71,3794.0
North Dakota,72,25348.0
North Dakota,81,13598.0
North Dakota,95,278.0
Ohio,--,4867368.0
Ohio,11,2077.0
Ohio,21,11252.0
Ohio,22,32741.0
Ohio,23,227310.0
Ohio,31-33,982853.0
Ohio,42,255669.0
Ohio,44-45,628586.0
Ohio,48-49,134263.0
Ohio,51,111096.0
Ohio,52,257448.0
Ohio,53,64260.0
Ohio,54,217328.0
Ohio,55,143478.0
Ohio,56,317994.0
Ohio,61,90554.0
Ohio,62,636776.0
Ohio,71,56143.0
Ohio,72,409064.0
Ohio,81,230980.0
Ohio,95,55178.0
Ohio,99,2318.0
Oklahoma,--,1171356.0
Oklahoma,11,1302.0
Oklahoma,21,22495.0
Oklahoma,22,9162.0
Oklahoma,23,58446.0
Oklahoma,31-33,167321.0
Oklahoma,42,60444.0
Oklahoma,44-45,167595.0
Oklahoma,48-49,33588.0
Oklahoma,51,31788.0
Oklahoma,52,56419.0
Oklahoma,53,18378.0
Oklahoma,54,49496.0
Oklahoma,55,25995.0
Oklahoma,56,85269.0
Oklahoma,61,16435.0
Oklahoma,62,166399.0
Oklahoma,71,13264.0
Oklahoma,72,106449.0
Oklahoma,81,60740.0
Oklahoma,95,19392.0
Oklahoma,99,979.0
Oregon,--,1332403.0
Oregon,11,12931.0
Oregon,21,1924.0
Oregon,22,7881.0
Oregon,23,77745.0
Oregon,31-33,210330.0
Oregon,42,79849.0
Oregon,44-45,186360.0
Oregon,48-49,44282.0
Oregon,51,33946.0
Oregon,52,66661.0
Oregon,53,26473.0
Oregon,54,64913.0
Oregon,55,38157.0
Oregon,56,85642.0
Oregon,61,29979.0
Oregon,62,150646.0
Oregon,71,21775.0
Oregon,72,124295.0
Oregon,81,57189.0
Oregon,95,9904.0
Oregon,99,1521.0
Pennsylvania,--,4986591.0
Pennsylvania,11,3033.0
Pennsylvania,21,17102.0
Pennsylvania,22,37052.0
Pennsylvania,23,240414.0
Pennsylvania,31-33,809825.0
Pennsylvania,42,237240.0
Pennsylvania,44-45,653260.0
Pennsylvania,48-49,155320.0
Pennsylvania,51,128182.0
Pennsylvania,52,278808.0
Pennsylvania,53,63254.0
Pennsylvania,54,284105.0
Pennsylvania,55,137552.0
Pennsylvania,56,289706.0
Pennsylvania,61,192572.0
Pennsylvania,62,733507.0
Pennsylvania,71,63000.0
Pennsylvania,72,364085.0
Pennsylvania,81,243961.0
Pennsylvania,95,51478.0
Pennsylvania,99,3135.0
Rhode Island,--,405445.0
Rhode Island,22,2176.0
Rhode Island,23,17441.0
Rhode Island,31-33,71636.0
Rhode Island,42,19331.0
Rhode Island,44-45,47791.0
Rhode Island,48-49,6849.0
Rhode Island,51,9896.0
Rhode Island,52,23739.0
Rhode Island,53,5292.0
Rhode Island,54,16762.0
Rhode Island,55,10292.0
Rhode Island,56,29455.0
Rhode Island,61,19369.0
Rhode Island,62,64633.0
Rhode Island,71,4995.0
Rhode Island,72,35242.0
Rhode Island,81,17580.0
Rhode Island,95,2382.0
South Carolina,--,1561727.0
South Carolina,11,5149.0
South Carolina,22,11498.0
South Carolina,23,115197.0
South Carolina,31-33,336776.0
South Carolina,42,61329.0
South Carolina,44-45,217761.0
South Carolina,48-49,38560.0
South Carolina,51,28650.0
South Carolina,52,59535.0
South Carolina,53,21995.0
South Carolina,54,58207.0
South Carolina,55,26004.0
South Carolina,56,133438.0
South Carolina,61,21263.0
South Carolina,62,168527.0
South Carolina,71,23554.0
South Carolina,72,149010.0
South Carolina,81,70246.0
South Carolina,95,12420.0
South Dakota,--,295139.0
South Dakota,23,15101.0
South Dakota,31-33,47793.0
South Dakota,42,16765.0
South Dakota,44-45,47090.0
South Dakota,48-49,7371.0
South Dakota,51,6988.0
South Dakota,52,20883.0
South Dakota,53,3454.0
South Dakota,54,7606.0
South Dakota,55,1985.0
South Dakota,56,8677.0
South Dakota,61,6805.0
South Dakota,62,49613.0
South Dakota,71,5448.0
South Dakota,72,29609.0
South Dakota,81,13395.0
South Dakota,95,2775.0
Tennessee,--,2338780.0
Tennessee,11,1570.0
Tennessee,21,4151.0
Tennessee,22,3453.0
Tennessee,23,126818.0
Tennessee,31-33,475774.0
Tennessee,42,129426.0
Tennessee,44-45,310229.0
Tennessee,48-49,93015.0
Tennessee,51,45862.0
Tennessee,52,113293.0
Tennessee,53,33613.0
Tennessee,54,94209.0
Tennessee,55,72690.0
Tennessee,56,167022.0
Tennessee,61,39078.0
Tennessee,62,278089.0
Tennessee,71,23257.0
Tennessee,72,194134.0
Tennessee,81,110505.0
Tennessee,95,21411.0
Tennessee,99,1181.0
Texas,--,7763815.0
Texas,11,9570.0
Texas,21,102337.0
Texas,22,53873.0
Texas,23,491536.0
Texas,31-33,955235.0
Texas,42,442635.0
Texas,44-45,1006271.0
Texas,48-49,291272.0
Texas,51,223049.0
Texas,52,378075.0
Texas,53,139879.0
Texas,54,439664.0
Texas,55,233969.0
Texas,56,729820.0
Texas,61,108800.0
Texas,62,916646.0
Texas,71,89179.0
Texas,72,685331.0
Texas,81,384126.0
Texas,95,75034.0
Texas,99,7514.0
Utah,--,889355.0
Utah,11,255.0
Utah,21,7526.0
Utah,22,4968.0
Utah,23,63223.0
Utah,31-33,121939.0
Utah,42,44125.0
Utah,44-45,119433.0
Utah,48-49,40018.0
Utah,51,26506.0
Utah,52,45679.0
Utah,53,13952.0
Utah,54,47160.0
Utah,55,15778.0
Utah,56,89094.0
Utah,61,23499.0
Utah,62,83961.0
Utah,71,11449.0
Utah,72,77277.0
Utah,81,45068.0
Utah,95,7882.0
Utah,99,563.0
Vermont,--,246320.0
Vermont,22,1758.0
Vermont,23,13251.0
Vermont,31-33,44675.0
Vermont,42,10853.0
Vermont,44-45,38160.0
Vermont,48-49,5235.0
Vermont,51,6527.0
Vermont,52,9791.0
Vermont,53,2466.0
Vermont,54,10027.0
Vermont,55,2217.0
Vermont,56,7119.0
Vermont,61,12332.0
Vermont,62,34983.0
Vermont,71,7577.0
Vermont,72,27297.0
Vermont,81,9682.0
Vermont,95,518.0
Vermont,99,517.0
Virginia,--,2791977.0
Virginia,11,3777.0
Virginia,21,10332.0
Virginia,22,15613.0
Virginia,23,184490.0
Virginia,31-33,366360.0
Virginia,42,107366.0
Virginia,44-45,396336.0
Virginia,48-49,78166.0
Virginia,51,109090.0
Virginia,52,136580.0
Virginia,53,50156.0
Virginia,54,271952.0
Virginia,55,54705.0
Virginia,56,211476.0
Virginia,61,50105.0
Virginia,62,296012.0
Virginia,71,38011.0
Virginia,72,237305.0
Virginia,81,146758.0
Virginia,95,24911.0
Virginia,99,2476.0
Washington,--,2209129.0
Washington,11,17617.0
Washington,21,3064.0
Washington,22,6210.0
Washington,23,151336.0
Washington,31-33,331206.0
Washington,42,122406.0
Washington,44-45,302828.0
Washington,48-49,77885.0
Washington,51,71134.0
Washington,52,98832.0
Washington,53,48884.0
Washington,54,127011.0
Washington,55,59762.0
Washington,56,126213.0
Washington,61,36162.0
Washington,62,272604.0
Washington,71,40221.0
Washington,72,198114.0
Washington,81,103190.0
Washington,95,12593.0
Washington,99,1857.0
West Virginia,--,545495.0
West Virginia,11,1351.0
West Virginia,21,20256.0
West Virginia,22,8320.0
West Virginia,23,28527.0
West Virginia,31-33,73103.0
West Virginia,42,22398.0
West Virginia,44-45,89629.0
West Virginia,48-49,14305.0
West Virginia,51,12430.0
West Virginia,52,21920.0
West Virginia,53,6575.0
West Virginia,54,19091.0
West Virginia,55,4912.0
West Virginia,56,23196.0
West Virginia,61,9008.0
West Virginia,62,100330.0
West Virginia,71,7150.0
West Virginia,72,51441.0
West Virginia,81,26750.0
West Virginia,95,4552.0
West Virginia,99,251.0
Wisconsin,--,2368404.0
Wisconsin,11,2649.0
Wisconsin,21,2462.0
Wisconsin,22,13941.0
Wisconsin,23,116946.0
Wisconsin,31-33,573353.0
Wisconsin,42,116601.0
Wisconsin,44-45,316102.0
Wisconsin,48-49,77709.0
Wisconsin,51,48569.0
Wisconsin,52,128200.0
Wisconsin,53,26007.0
Wisconsin,54,87696.0
Wisconsin,55,51958.0
Wisconsin,56,117491.0
Wisconsin,61,42966.0
Wisconsin,62,296494.0
Wisconsin,71,29852.0
Wisconsin,72,194092.0
Wisconsin,81,108491.0
Wisconsin,95,15388.0
Wisconsin,99,1437.0
Wyoming,--,169188.0
Wyoming,21,15157.0
Wyoming,22,2857.0
Wyoming,23,14595.0
Wyoming,31-33,9518.0
Wyoming,42,6021.0
Wyoming,44-45,28136.0
Wyoming,48-49,5255.0
Wyoming,51,3846.0
Wyoming,52,6826.0
Wyoming,53,2500.0
Wyoming,54,6214.0
