NAICS Code,Total Employment - 2008,MSA
71,1161,"Amarillo, TX MSA"
72,10979,"Amarillo, TX MSA"
81,4929,"Amarillo, TX MSA"
99,0,"Amarillo, TX MSA"
--,31013,"Ames, IA MSA"
11,180,"Ames, IA MSA"
21,0,"Ames, IA MSA"
22,39,"Ames, IA MSA"
23,1821,"Ames, IA MSA"
31-33,5051,"Ames, IA MSA"
42,983,"Ames, IA MSA"
44-45,4917,"Ames, IA MSA"
48-49,424,"Ames, IA MSA"
51,755,"Ames, IA MSA"
52,926,"Ames, IA MSA"
53,422,"Ames, IA MSA"
54,1154,"Ames, IA MSA"
55,305,"Ames, IA MSA"
56,1354,"Ames, IA MSA"
61,168,"Ames, IA MSA"
62,4856,"Ames, IA MSA"
71,0,"Ames, IA MSA"
72,4686,"Ames, IA MSA"
81,1623,"Ames, IA MSA"
99,5,"Ames, IA MSA"
--,155785,"Anchorage, AK MSA"
11,46,"Anchorage, AK MSA"
21,5542,"Anchorage, AK MSA"
22,715,"Anchorage, AK MSA"
23,12410,"Anchorage, AK MSA"
31-33,2540,"Anchorage, AK MSA"
42,6297,"Anchorage, AK MSA"
44-45,19166,"Anchorage, AK MSA"
48-49,11910,"Anchorage, AK MSA"
51,5140,"Anchorage, AK MSA"
52,5966,"Anchorage, AK MSA"
53,3303,"Anchorage, AK MSA"
54,10600,"Anchorage, AK MSA"
55,5171,"Anchorage, AK MSA"
56,18705,"Anchorage, AK MSA"
61,1778,"Anchorage, AK MSA"
62,22196,"Anchorage, AK MSA"
71,2595,"Anchorage, AK MSA"
72,15649,"Anchorage, AK MSA"
81,6048,"Anchorage, AK MSA"
99,0,"Anchorage, AK MSA"
--,140524,"Ann Arbor, MI MSA"
11,0,"Ann Arbor, MI MSA"
21,0,"Ann Arbor, MI MSA"
22,0,"Ann Arbor, MI MSA"
23,3868,"Ann Arbor, MI MSA"
31-33,14561,"Ann Arbor, MI MSA"
42,4213,"Ann Arbor, MI MSA"
44-45,16517,"Ann Arbor, MI MSA"
48-49,2987,"Ann Arbor, MI MSA"
51,6356,"Ann Arbor, MI MSA"
52,4368,"Ann Arbor, MI MSA"
53,2784,"Ann Arbor, MI MSA"
54,13764,"Ann Arbor, MI MSA"
55,2447,"Ann Arbor, MI MSA"
56,10914,"Ann Arbor, MI MSA"
61,2068,"Ann Arbor, MI MSA"
62,33403,"Ann Arbor, MI MSA"
71,2220,"Ann Arbor, MI MSA"
72,14143,"Ann Arbor, MI MSA"
81,5125,"Ann Arbor, MI MSA"
99,0,"Ann Arbor, MI MSA"
--,41428,"Anniston-Oxford, AL MSA"
11,0,"Anniston-Oxford, AL MSA"
21,0,"Anniston-Oxford, AL MSA"
22,93,"Anniston-Oxford, AL MSA"
23,1430,"Anniston-Oxford, AL MSA"
31-33,7561,"Anniston-Oxford, AL MSA"
42,1909,"Anniston-Oxford, AL MSA"
44-45,7061,"Anniston-Oxford, AL MSA"
48-49,1638,"Anniston-Oxford, AL MSA"
51,903,"Anniston-Oxford, AL MSA"
52,939,"Anniston-Oxford, AL MSA"
53,415,"Anniston-Oxford, AL MSA"
54,2217,"Anniston-Oxford, AL MSA"
55,0,"Anniston-Oxford, AL MSA"
56,2994,"Anniston-Oxford, AL MSA"
61,492,"Anniston-Oxford, AL MSA"
62,6651,"Anniston-Oxford, AL MSA"
71,257,"Anniston-Oxford, AL MSA"
72,4656,"Anniston-Oxford, AL MSA"
81,1994,"Anniston-Oxford, AL MSA"
99,0,"Anniston-Oxford, AL MSA"
--,112266,"Appleton, WI MSA"
11,27,"Appleton, WI MSA"
21,200,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,7347,"Appleton, WI MSA"
31-33,23073,"Appleton, WI MSA"
42,6552,"Appleton, WI MSA"
44-45,14997,"Appleton, WI MSA"
48-49,4254,"Appleton, WI MSA"
51,1793,"Appleton, WI MSA"
52,7425,"Appleton, WI MSA"
53,907,"Appleton, WI MSA"
54,4835,"Appleton, WI MSA"
55,2968,"Appleton, WI MSA"
56,7002,"Appleton, WI MSA"
61,1987,"Appleton, WI MSA"
62,12534,"Appleton, WI MSA"
71,1940,"Appleton, WI MSA"
72,9486,"Appleton, WI MSA"
81,4735,"Appleton, WI MSA"
99,0,"Appleton, WI MSA"
--,156832,"Asheville, NC MSA"
11,38,"Asheville, NC MSA"
21,149,"Asheville, NC MSA"
22,461,"Asheville, NC MSA"
23,11533,"Asheville, NC MSA"
31-33,19536,"Asheville, NC MSA"
42,5841,"Asheville, NC MSA"
44-45,24747,"Asheville, NC MSA"
48-49,2637,"Asheville, NC MSA"
51,2443,"Asheville, NC MSA"
52,4147,"Asheville, NC MSA"
53,2178,"Asheville, NC MSA"
54,5762,"Asheville, NC MSA"
55,2159,"Asheville, NC MSA"
56,9457,"Asheville, NC MSA"
61,4460,"Asheville, NC MSA"
62,29503,"Asheville, NC MSA"
71,3062,"Asheville, NC MSA"
72,20830,"Asheville, NC MSA"
81,7856,"Asheville, NC MSA"
99,33,"Asheville, NC MSA"
--,57549,"Athens-Clarke County, GA MSA"
11,0,"Athens-Clarke County, GA MSA"
21,230,"Athens-Clarke County, GA MSA"
22,258,"Athens-Clarke County, GA MSA"
23,2590,"Athens-Clarke County, GA MSA"
31-33,7253,"Athens-Clarke County, GA MSA"
42,2593,"Athens-Clarke County, GA MSA"
44-45,9975,"Athens-Clarke County, GA MSA"
48-49,1042,"Athens-Clarke County, GA MSA"
51,1024,"Athens-Clarke County, GA MSA"
52,1829,"Athens-Clarke County, GA MSA"
53,1071,"Athens-Clarke County, GA MSA"
54,2597,"Athens-Clarke County, GA MSA"
55,401,"Athens-Clarke County, GA MSA"
56,2890,"Athens-Clarke County, GA MSA"
61,825,"Athens-Clarke County, GA MSA"
62,10061,"Athens-Clarke County, GA MSA"
71,816,"Athens-Clarke County, GA MSA"
72,8585,"Athens-Clarke County, GA MSA"
81,3439,"Athens-Clarke County, GA MSA"
99,0,"Athens-Clarke County, GA MSA"
--,2218090,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,515,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1381,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,138950,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,155469,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,147097,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,267444,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,115132,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,100956,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,118496,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,45792,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,182725,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,100177,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,206408,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,53055,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,222024,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,28084,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,217546,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,102107,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,196,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,125920,"Atlantic City-Hammonton, NJ MSA"
11,84,"Atlantic City-Hammonton, NJ MSA"
21,0,"Atlantic City-Hammonton, NJ MSA"
22,735,"Atlantic City-Hammonton, NJ MSA"
23,6668,"Atlantic City-Hammonton, NJ MSA"
31-33,2719,"Atlantic City-Hammonton, NJ MSA"
42,3338,"Atlantic City-Hammonton, NJ MSA"
44-45,17111,"Atlantic City-Hammonton, NJ MSA"
48-49,2009,"Atlantic City-Hammonton, NJ MSA"
51,1139,"Atlantic City-Hammonton, NJ MSA"
52,3079,"Atlantic City-Hammonton, NJ MSA"
53,2472,"Atlantic City-Hammonton, NJ MSA"
54,5048,"Atlantic City-Hammonton, NJ MSA"
55,0,"Atlantic City-Hammonton, NJ MSA"
56,3715,"Atlantic City-Hammonton, NJ MSA"
61,979,"Atlantic City-Hammonton, NJ MSA"
62,17328,"Atlantic City-Hammonton, NJ MSA"
71,1457,"Atlantic City-Hammonton, NJ MSA"
72,53036,"Atlantic City-Hammonton, NJ MSA"
81,4477,"Atlantic City-Hammonton, NJ MSA"
99,0,"Atlantic City-Hammonton, NJ MSA"
--,39798,"Auburn-Opelika, AL MSA"
11,67,"Auburn-Opelika, AL MSA"
21,59,"Auburn-Opelika, AL MSA"
22,122,"Auburn-Opelika, AL MSA"
23,2620,"Auburn-Opelika, AL MSA"
31-33,6621,"Auburn-Opelika, AL MSA"
42,1079,"Auburn-Opelika, AL MSA"
44-45,6959,"Auburn-Opelika, AL MSA"
48-49,2001,"Auburn-Opelika, AL MSA"
51,659,"Auburn-Opelika, AL MSA"
52,894,"Auburn-Opelika, AL MSA"
53,663,"Auburn-Opelika, AL MSA"
54,1134,"Auburn-Opelika, AL MSA"
55,0,"Auburn-Opelika, AL MSA"
56,2966,"Auburn-Opelika, AL MSA"
61,216,"Auburn-Opelika, AL MSA"
62,5974,"Auburn-Opelika, AL MSA"
71,321,"Auburn-Opelika, AL MSA"
72,5669,"Auburn-Opelika, AL MSA"
81,1761,"Auburn-Opelika, AL MSA"
99,0,"Auburn-Opelika, AL MSA"
--,182296,"Augusta-Richmond County, GA-SC MSA"
11,627,"Augusta-Richmond County, GA-SC MSA"
21,293,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,10835,"Augusta-Richmond County, GA-SC MSA"
31-33,31331,"Augusta-Richmond County, GA-SC MSA"
42,4838,"Augusta-Richmond County, GA-SC MSA"
44-45,26120,"Augusta-Richmond County, GA-SC MSA"
48-49,5400,"Augusta-Richmond County, GA-SC MSA"
51,4749,"Augusta-Richmond County, GA-SC MSA"
52,4845,"Augusta-Richmond County, GA-SC MSA"
53,2408,"Augusta-Richmond County, GA-SC MSA"
54,8072,"Augusta-Richmond County, GA-SC MSA"
55,1629,"Augusta-Richmond County, GA-SC MSA"
56,13680,"Augusta-Richmond County, GA-SC MSA"
61,2385,"Augusta-Richmond County, GA-SC MSA"
62,31547,"Augusta-Richmond County, GA-SC MSA"
71,4532,"Augusta-Richmond County, GA-SC MSA"
72,18874,"Augusta-Richmond County, GA-SC MSA"
81,8360,"Augusta-Richmond County, GA-SC MSA"
99,39,"Augusta-Richmond County, GA-SC MSA"
--,656057,"Austin-Round Rock-Georgetown, TX MSA"
11,86,"Austin-Round Rock-Georgetown, TX MSA"
21,1864,"Austin-Round Rock-Georgetown, TX MSA"
22,1936,"Austin-Round Rock-Georgetown, TX MSA"
23,46991,"Austin-Round Rock-Georgetown, TX MSA"
31-33,45819,"Austin-Round Rock-Georgetown, TX MSA"
42,44213,"Austin-Round Rock-Georgetown, TX MSA"
44-45,89474,"Austin-Round Rock-Georgetown, TX MSA"
48-49,11075,"Austin-Round Rock-Georgetown, TX MSA"
51,25837,"Austin-Round Rock-Georgetown, TX MSA"
52,33540,"Austin-Round Rock-Georgetown, TX MSA"
53,15976,"Austin-Round Rock-Georgetown, TX MSA"
54,64167,"Austin-Round Rock-Georgetown, TX MSA"
55,19269,"Austin-Round Rock-Georgetown, TX MSA"
56,51901,"Austin-Round Rock-Georgetown, TX MSA"
61,11887,"Austin-Round Rock-Georgetown, TX MSA"
62,70732,"Austin-Round Rock-Georgetown, TX MSA"
71,10100,"Austin-Round Rock-Georgetown, TX MSA"
72,77869,"Austin-Round Rock-Georgetown, TX MSA"
81,33283,"Austin-Round Rock-Georgetown, TX MSA"
99,38,"Austin-Round Rock-Georgetown, TX MSA"
--,187461,"Bakersfield, CA MSA"
11,4968,"Bakersfield, CA MSA"
21,6412,"Bakersfield, CA MSA"
22,0,"Bakersfield, CA MSA"
23,18106,"Bakersfield, CA MSA"
31-33,12528,"Bakersfield, CA MSA"
42,10286,"Bakersfield, CA MSA"
44-45,29938,"Bakersfield, CA MSA"
48-49,7107,"Bakersfield, CA MSA"
51,3720,"Bakersfield, CA MSA"
52,6374,"Bakersfield, CA MSA"
53,3070,"Bakersfield, CA MSA"
54,11275,"Bakersfield, CA MSA"
55,2193,"Bakersfield, CA MSA"
56,12076,"Bakersfield, CA MSA"
61,1944,"Bakersfield, CA MSA"
62,25916,"Bakersfield, CA MSA"
71,2993,"Bakersfield, CA MSA"
72,19567,"Bakersfield, CA MSA"
81,7842,"Bakersfield, CA MSA"
99,0,"Bakersfield, CA MSA"
--,1121920,"Baltimore-Columbia-Towson, MD MSA"
11,373,"Baltimore-Columbia-Towson, MD MSA"
21,509,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,82715,"Baltimore-Columbia-Towson, MD MSA"
31-33,66829,"Baltimore-Columbia-Towson, MD MSA"
42,55167,"Baltimore-Columbia-Towson, MD MSA"
44-45,140597,"Baltimore-Columbia-Towson, MD MSA"
48-49,38751,"Baltimore-Columbia-Towson, MD MSA"
51,26208,"Baltimore-Columbia-Towson, MD MSA"
52,62126,"Baltimore-Columbia-Towson, MD MSA"
53,21606,"Baltimore-Columbia-Towson, MD MSA"
54,104159,"Baltimore-Columbia-Towson, MD MSA"
55,24516,"Baltimore-Columbia-Towson, MD MSA"
56,82042,"Baltimore-Columbia-Towson, MD MSA"
61,52473,"Baltimore-Columbia-Towson, MD MSA"
62,179357,"Baltimore-Columbia-Towson, MD MSA"
71,20389,"Baltimore-Columbia-Towson, MD MSA"
72,101922,"Baltimore-Columbia-Towson, MD MSA"
81,55874,"Baltimore-Columbia-Towson, MD MSA"
99,125,"Baltimore-Columbia-Towson, MD MSA"
--,60706,"Bangor, ME MSA"
11,805,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,594,"Bangor, ME MSA"
23,2680,"Bangor, ME MSA"
31-33,4505,"Bangor, ME MSA"
42,2380,"Bangor, ME MSA"
44-45,11332,"Bangor, ME MSA"
48-49,3090,"Bangor, ME MSA"
51,1465,"Bangor, ME MSA"
52,2355,"Bangor, ME MSA"
53,826,"Bangor, ME MSA"
54,1947,"Bangor, ME MSA"
55,0,"Bangor, ME MSA"
56,3151,"Bangor, ME MSA"
61,1330,"Bangor, ME MSA"
62,14446,"Bangor, ME MSA"
71,787,"Bangor, ME MSA"
72,5455,"Bangor, ME MSA"
81,2667,"Bangor, ME MSA"
99,0,"Bangor, ME MSA"
--,73970,"Barnstable Town, MA MSA"
11,58,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,354,"Barnstable Town, MA MSA"
23,5403,"Barnstable Town, MA MSA"
31-33,2191,"Barnstable Town, MA MSA"
42,1351,"Barnstable Town, MA MSA"
44-45,15520,"Barnstable Town, MA MSA"
48-49,1852,"Barnstable Town, MA MSA"
51,1668,"Barnstable Town, MA MSA"
52,2475,"Barnstable Town, MA MSA"
53,1352,"Barnstable Town, MA MSA"
54,4747,"Barnstable Town, MA MSA"
55,603,"Barnstable Town, MA MSA"
56,2854,"Barnstable Town, MA MSA"
61,1145,"Barnstable Town, MA MSA"
62,15377,"Barnstable Town, MA MSA"
71,1930,"Barnstable Town, MA MSA"
72,10960,"Barnstable Town, MA MSA"
81,4028,"Barnstable Town, MA MSA"
99,27,"Barnstable Town, MA MSA"
--,318714,"Baton Rouge, LA MSA"
11,337,"Baton Rouge, LA MSA"
21,959,"Baton Rouge, LA MSA"
22,0,"Baton Rouge, LA MSA"
23,52648,"Baton Rouge, LA MSA"
31-33,24126,"Baton Rouge, LA MSA"
42,13622,"Baton Rouge, LA MSA"
44-45,43662,"Baton Rouge, LA MSA"
48-49,8425,"Baton Rouge, LA MSA"
51,5507,"Baton Rouge, LA MSA"
52,14815,"Baton Rouge, LA MSA"
53,4270,"Baton Rouge, LA MSA"
54,20700,"Baton Rouge, LA MSA"
55,2843,"Baton Rouge, LA MSA"
56,22162,"Baton Rouge, LA MSA"
61,4989,"Baton Rouge, LA MSA"
62,45574,"Baton Rouge, LA MSA"
71,4841,"Baton Rouge, LA MSA"
72,31228,"Baton Rouge, LA MSA"
81,15513,"Baton Rouge, LA MSA"
99,0,"Baton Rouge, LA MSA"
--,53588,"Battle Creek, MI MSA"
11,0,"Battle Creek, MI MSA"
21,73,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1120,"Battle Creek, MI MSA"
31-33,13398,"Battle Creek, MI MSA"
42,1127,"Battle Creek, MI MSA"
44-45,6756,"Battle Creek, MI MSA"
48-49,1598,"Battle Creek, MI MSA"
51,538,"Battle Creek, MI MSA"
52,2524,"Battle Creek, MI MSA"
53,401,"Battle Creek, MI MSA"
54,1123,"Battle Creek, MI MSA"
55,0,"Battle Creek, MI MSA"
56,4086,"Battle Creek, MI MSA"
61,0,"Battle Creek, MI MSA"
62,9438,"Battle Creek, MI MSA"
71,619,"Battle Creek, MI MSA"
72,4503,"Battle Creek, MI MSA"
81,2545,"Battle Creek, MI MSA"
99,4,"Battle Creek, MI MSA"
--,31180,"Bay City, MI MSA"
11,12,"Bay City, MI MSA"
21,106,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,1349,"Bay City, MI MSA"
31-33,3378,"Bay City, MI MSA"
42,1440,"Bay City, MI MSA"
44-45,5543,"Bay City, MI MSA"
48-49,340,"Bay City, MI MSA"
51,809,"Bay City, MI MSA"
52,1199,"Bay City, MI MSA"
53,306,"Bay City, MI MSA"
54,1376,"Bay City, MI MSA"
55,1438,"Bay City, MI MSA"
56,1223,"Bay City, MI MSA"
61,347,"Bay City, MI MSA"
62,6290,"Bay City, MI MSA"
71,265,"Bay City, MI MSA"
72,3724,"Bay City, MI MSA"
81,1586,"Bay City, MI MSA"
99,0,"Bay City, MI MSA"
--,142024,"Beaumont-Port Arthur, TX MSA"
11,0,"Beaumont-Port Arthur, TX MSA"
21,859,"Beaumont-Port Arthur, TX MSA"
22,0,"Beaumont-Port Arthur, TX MSA"
23,16733,"Beaumont-Port Arthur, TX MSA"
31-33,22264,"Beaumont-Port Arthur, TX MSA"
42,6183,"Beaumont-Port Arthur, TX MSA"
44-45,20434,"Beaumont-Port Arthur, TX MSA"
48-49,3758,"Beaumont-Port Arthur, TX MSA"
51,1985,"Beaumont-Port Arthur, TX MSA"
52,3398,"Beaumont-Port Arthur, TX MSA"
53,1958,"Beaumont-Port Arthur, TX MSA"
54,6668,"Beaumont-Port Arthur, TX MSA"
55,3273,"Beaumont-Port Arthur, TX MSA"
56,9491,"Beaumont-Port Arthur, TX MSA"
61,959,"Beaumont-Port Arthur, TX MSA"
62,20993,"Beaumont-Port Arthur, TX MSA"
71,1177,"Beaumont-Port Arthur, TX MSA"
72,13170,"Beaumont-Port Arthur, TX MSA"
81,7105,"Beaumont-Port Arthur, TX MSA"
99,11,"Beaumont-Port Arthur, TX MSA"
--,74304,"Bellingham, WA MSA"
11,273,"Bellingham, WA MSA"
21,116,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,8304,"Bellingham, WA MSA"
31-33,9437,"Bellingham, WA MSA"
42,3518,"Bellingham, WA MSA"
44-45,11240,"Bellingham, WA MSA"
48-49,2308,"Bellingham, WA MSA"
51,1535,"Bellingham, WA MSA"
52,2911,"Bellingham, WA MSA"
53,1336,"Bellingham, WA MSA"
54,3615,"Bellingham, WA MSA"
55,605,"Bellingham, WA MSA"
56,3671,"Bellingham, WA MSA"
61,1089,"Bellingham, WA MSA"
62,9958,"Bellingham, WA MSA"
71,1787,"Bellingham, WA MSA"
72,8971,"Bellingham, WA MSA"
81,3444,"Bellingham, WA MSA"
99,0,"Bellingham, WA MSA"
--,60995,"Bend, OR MSA"
11,0,"Bend, OR MSA"
21,49,"Bend, OR MSA"
22,331,"Bend, OR MSA"
23,6303,"Bend, OR MSA"
31-33,5137,"Bend, OR MSA"
42,1999,"Bend, OR MSA"
44-45,10766,"Bend, OR MSA"
48-49,1654,"Bend, OR MSA"
51,2599,"Bend, OR MSA"
52,2427,"Bend, OR MSA"
53,1619,"Bend, OR MSA"
54,3002,"Bend, OR MSA"
55,380,"Bend, OR MSA"
56,2600,"Bend, OR MSA"
61,665,"Bend, OR MSA"
62,8595,"Bend, OR MSA"
71,2135,"Bend, OR MSA"
72,8095,"Bend, OR MSA"
81,2447,"Bend, OR MSA"
99,3,"Bend, OR MSA"
--,71094,"Billings, MT MSA"
11,39,"Billings, MT MSA"
21,465,"Billings, MT MSA"
22,332,"Billings, MT MSA"
23,5541,"Billings, MT MSA"
31-33,3899,"Billings, MT MSA"
42,5398,"Billings, MT MSA"
44-45,10948,"Billings, MT MSA"
48-49,3408,"Billings, MT MSA"
51,1424,"Billings, MT MSA"
52,3956,"Billings, MT MSA"
53,944,"Billings, MT MSA"
54,3543,"Billings, MT MSA"
55,460,"Billings, MT MSA"
56,3828,"Billings, MT MSA"
61,0,"Billings, MT MSA"
62,12656,"Billings, MT MSA"
71,1870,"Billings, MT MSA"
72,8625,"Billings, MT MSA"
81,3024,"Billings, MT MSA"
99,0,"Billings, MT MSA"
--,92276,"Binghamton, NY MSA"
11,23,"Binghamton, NY MSA"
21,0,"Binghamton, NY MSA"
22,0,"Binghamton, NY MSA"
23,3684,"Binghamton, NY MSA"
31-33,12753,"Binghamton, NY MSA"
42,4020,"Binghamton, NY MSA"
44-45,13541,"Binghamton, NY MSA"
48-49,2351,"Binghamton, NY MSA"
51,2999,"Binghamton, NY MSA"
52,3629,"Binghamton, NY MSA"
53,1103,"Binghamton, NY MSA"
54,10635,"Binghamton, NY MSA"
55,358,"Binghamton, NY MSA"
56,5593,"Binghamton, NY MSA"
61,774,"Binghamton, NY MSA"
62,15646,"Binghamton, NY MSA"
