NAICS Code,Total Employment - 2004,State
31-33,103784.0,Nebraska
42,36645.0,Nebraska
44-45,107201.0,Nebraska
48-49,30218.0,Nebraska
51,19914.0,Nebraska
52,58595.0,Nebraska
53,10226.0,Nebraska
54,40338.0,Nebraska
55,27106.0,Nebraska
56,57991.0,Nebraska
61,16081.0,Nebraska
62,107049.0,Nebraska
71,10235.0,Nebraska
72,66798.0,Nebraska
81,35823.0,Nebraska
--,1022011.0,Nevada
11,199.0,Nevada
21,9256.0,Nevada
22,5030.0,Nevada
23,104335.0,Nevada
31-33,43080.0,Nevada
42,35215.0,Nevada
44-45,127928.0,Nevada
48-49,36742.0,Nevada
51,15447.0,Nevada
52,37738.0,Nevada
53,25594.0,Nevada
54,53874.0,Nevada
55,14111.0,Nevada
56,86167.0,Nevada
61,5561.0,Nevada
62,82450.0,Nevada
71,27343.0,Nevada
72,280229.0,Nevada
81,31144.0,Nevada
99,568.0,Nevada
--,551001.0,New Hampshire
11,821.0,New Hampshire
22,3637.0,New Hampshire
23,28378.0,New Hampshire
31-33,75999.0,New Hampshire
42,24665.0,New Hampshire
44-45,96706.0,New Hampshire
48-49,12322.0,New Hampshire
51,13576.0,New Hampshire
52,26321.0,New Hampshire
53,7588.0,New Hampshire
54,28418.0,New Hampshire
55,8830.0,New Hampshire
56,39686.0,New Hampshire
61,21902.0,New Hampshire
62,76319.0,New Hampshire
71,10395.0,New Hampshire
72,52975.0,New Hampshire
81,22009.0,New Hampshire
--,3609640.0,New Jersey
11,990.0,New Jersey
21,2473.0,New Jersey
22,18981.0,New Jersey
23,176889.0,New Jersey
31-33,325711.0,New Jersey
42,272818.0,New Jersey
44-45,470199.0,New Jersey
48-49,172046.0,New Jersey
51,125792.0,New Jersey
52,218513.0,New Jersey
53,60462.0,New Jersey
54,293046.0,New Jersey
55,146153.0,New Jersey
56,294417.0,New Jersey
61,88128.0,New Jersey
62,468926.0,New Jersey
71,45141.0,New Jersey
72,270112.0,New Jersey
81,157204.0,New Jersey
99,1639.0,New Jersey
--,580576.0,New Mexico
11,436.0,New Mexico
21,15508.0,New Mexico
22,5171.0,New Mexico
23,46786.0,New Mexico
31-33,33204.0,New Mexico
42,20444.0,New Mexico
44-45,95945.0,New Mexico
48-49,16213.0,New Mexico
51,13135.0,New Mexico
52,24984.0,New Mexico
53,10210.0,New Mexico
54,34186.0,New Mexico
55,8412.0,New Mexico
56,32813.0,New Mexico
61,11307.0,New Mexico
62,93699.0,New Mexico
71,14557.0,New Mexico
72,76578.0,New Mexico
81,26714.0,New Mexico
99,274.0,New Mexico
--,7433686.0,New York
11,5402.0,New York
21,4046.0,New York
22,40069.0,New York
23,315692.0,New York
31-33,598622.0,New York
42,407036.0,New York
44-45,887747.0,New York
48-49,225387.0,New York
51,308493.0,New York
52,586893.0,New York
53,170174.0,New York
54,564633.0,New York
55,179911.0,New York
56,476156.0,New York
61,338315.0,New York
62,1285963.0,New York
71,137032.0,New York
72,542309.0,New York
81,356597.0,New York
99,3209.0,New York
--,3365633.0,North Carolina
11,5546.0,North Carolina
21,3358.0,North Carolina
22,19973.0,North Carolina
23,216086.0,North Carolina
31-33,571164.0,North Carolina
42,165335.0,North Carolina
44-45,458404.0,North Carolina
48-49,110898.0,North Carolina
51,77590.0,North Carolina
52,181941.0,North Carolina
53,49653.0,North Carolina
54,170712.0,North Carolina
55,72820.0,North Carolina
56,222661.0,North Carolina
61,75526.0,North Carolina
62,458395.0,North Carolina
71,48075.0,North Carolina
72,307230.0,North Carolina
81,148477.0,North Carolina
99,1789.0,North Carolina
--,265663.0,North Dakota
21,4055.0,North Dakota
22,3256.0,North Dakota
23,15110.0,North Dakota
31-33,23558.0,North Dakota
42,16854.0,North Dakota
44-45,42669.0,North Dakota
48-49,8733.0,North Dakota
51,7168.0,North Dakota
52,14417.0,North Dakota
53,3375.0,North Dakota
54,11514.0,North Dakota
55,2425.0,North Dakota
56,10589.0,North Dakota
61,4937.0,North Dakota
62,51535.0,North Dakota
71,3827.0,North Dakota
72,27588.0,North Dakota
81,13212.0,North Dakota
--,4762205.0,Ohio
11,1860.0,Ohio
21,9601.0,Ohio
22,28618.0,Ohio
23,227414.0,Ohio
31-33,814662.0,Ohio
42,235090.0,Ohio
44-45,619078.0,Ohio
48-49,166597.0,Ohio
51,105523.0,Ohio
52,258015.0,Ohio
53,66450.0,Ohio
54,237590.0,Ohio
55,144365.0,Ohio
56,318081.0,Ohio
61,101674.0,Ohio
62,706108.0,Ohio
71,62166.0,Ohio
72,426820.0,Ohio
81,231321.0,Ohio
99,1172.0,Ohio
--,1195043.0,Oklahoma
11,1142.0,Oklahoma
21,28089.0,Oklahoma
22,8807.0,Oklahoma
23,60313.0,Oklahoma
31-33,141126.0,Oklahoma
42,53677.0,Oklahoma
44-45,170914.0,Oklahoma
48-49,35111.0,Oklahoma
51,32350.0,Oklahoma
52,58890.0,Oklahoma
53,20987.0,Oklahoma
54,60972.0,Oklahoma
55,32594.0,Oklahoma
56,93656.0,Oklahoma
61,18550.0,Oklahoma
62,184166.0,Oklahoma
71,14538.0,Oklahoma
72,117314.0,Oklahoma
81,61406.0,Oklahoma
99,441.0,Oklahoma
--,1355542.0,Oregon
11,13401.0,Oregon
22,7138.0,Oregon
23,77808.0,Oregon
31-33,176847.0,Oregon
42,73231.0,Oregon
44-45,194645.0,Oregon
48-49,53904.0,Oregon
51,34952.0,Oregon
52,64513.0,Oregon
53,29028.0,Oregon
54,72597.0,Oregon
55,38479.0,Oregon
56,84998.0,Oregon
61,37573.0,Oregon
62,174617.0,Oregon
71,23439.0,Oregon
72,135163.0,Oregon
81,61020.0,Oregon
--,5107044.0,Pennsylvania
11,2905.0,Pennsylvania
21,19282.0,Pennsylvania
22,32833.0,Pennsylvania
23,256193.0,Pennsylvania
31-33,667829.0,Pennsylvania
42,245044.0,Pennsylvania
44-45,678236.0,Pennsylvania
48-49,193413.0,Pennsylvania
51,139128.0,Pennsylvania
52,299033.0,Pennsylvania
53,67213.0,Pennsylvania
54,308253.0,Pennsylvania
55,140048.0,Pennsylvania
56,290143.0,Pennsylvania
61,214795.0,Pennsylvania
62,822824.0,Pennsylvania
71,76259.0,Pennsylvania
72,403150.0,Pennsylvania
81,248940.0,Pennsylvania
99,1523.0,Pennsylvania
--,434706.0,Rhode Island
11,153.0,Rhode Island
22,970.0,Rhode Island
23,20323.0,Rhode Island
31-33,58151.0,Rhode Island
42,18791.0,Rhode Island
44-45,54716.0,Rhode Island
48-49,11680.0,Rhode Island
51,8637.0,Rhode Island
52,29633.0,Rhode Island
53,6461.0,Rhode Island
54,23564.0,Rhode Island
55,9607.0,Rhode Island
56,21556.0,Rhode Island
61,22631.0,Rhode Island
62,79393.0,Rhode Island
71,6979.0,Rhode Island
72,41425.0,Rhode Island
81,19638.0,Rhode Island
--,1560573.0,South Carolina
11,5549.0,South Carolina
21,1305.0,South Carolina
22,11527.0,South Carolina
23,104648.0,South Carolina
31-33,274793.0,South Carolina
42,63752.0,South Carolina
44-45,222629.0,South Carolina
48-49,51615.0,South Carolina
51,30001.0,South Carolina
52,66961.0,South Carolina
53,25364.0,South Carolina
54,70666.0,South Carolina
55,27128.0,South Carolina
56,121168.0,South Carolina
61,25344.0,South Carolina
62,190779.0,South Carolina
71,22078.0,South Carolina
72,166575.0,South Carolina
81,78100.0,South Carolina
99,591.0,South Carolina
--,308010.0,South Dakota
11,406.0,South Dakota
21,981.0,South Dakota
22,1961.0,South Dakota
23,17087.0,South Dakota
31-33,39639.0,South Dakota
42,15224.0,South Dakota
44-45,49866.0,South Dakota
48-49,8014.0,South Dakota
51,7219.0,South Dakota
52,23871.0,South Dakota
53,4029.0,South Dakota
54,10447.0,South Dakota
55,3449.0,South Dakota
56,9002.0,South Dakota
61,7352.0,South Dakota
62,54844.0,South Dakota
71,5941.0,South Dakota
72,34028.0,South Dakota
81,14195.0,South Dakota
99,455.0,South Dakota
--,2347335.0,Tennessee
11,1416.0,Tennessee
21,2746.0,Tennessee
22,3529.0,Tennessee
23,114329.0,Tennessee
31-33,392084.0,Tennessee
42,117856.0,Tennessee
44-45,320482.0,Tennessee
48-49,118692.0,Tennessee
51,57511.0,Tennessee
52,111769.0,Tennessee
53,35401.0,Tennessee
54,103039.0,Tennessee
55,62188.0,Tennessee
56,169390.0,Tennessee
61,54453.0,Tennessee
62,324140.0,Tennessee
71,29103.0,Tennessee
72,215426.0,Tennessee
81,113037.0,Tennessee
99,744.0,Tennessee
--,8118483.0,Texas
11,9065.0,Texas
21,119608.0,Texas
22,45869.0,Texas
23,490170.0,Texas
31-33,829133.0,Texas
42,437778.0,Texas
44-45,1060647.0,Texas
48-49,330517.0,Texas
51,257909.0,Texas
52,450042.0,Texas
53,163029.0,Texas
54,515243.0,Texas
55,233932.0,Texas
56,688558.0,Texas
61,132227.0,Texas
62,1070421.0,Texas
71,103689.0,Texas
72,773538.0,Texas
81,403238.0,Texas
99,3870.0,Texas
--,935126.0,Utah
11,263.0,Utah
21,6578.0,Utah
22,4556.0,Utah
23,63944.0,Utah
31-33,111020.0,Utah
42,44848.0,Utah
44-45,127731.0,Utah
48-49,44461.0,Utah
51,30257.0,Utah
52,46898.0,Utah
53,15890.0,Utah
54,64593.0,Utah
55,15672.0,Utah
56,81057.0,Utah
61,29387.0,Utah
62,103305.0,Utah
71,14681.0,Utah
72,84816.0,Utah
81,44891.0,Utah
99,278.0,Utah
--,256132.0,Vermont
11,483.0,Vermont
22,1770.0,Vermont
23,14622.0,Vermont
31-33,38523.0,Vermont
42,10414.0,Vermont
44-45,40384.0,Vermont
48-49,6213.0,Vermont
51,6749.0,Vermont
52,10352.0,Vermont
53,3293.0,Vermont
54,12481.0,Vermont
55,3933.0,Vermont
56,6944.0,Vermont
61,13465.0,Vermont
62,38877.0,Vermont
71,8836.0,Vermont
72,28518.0,Vermont
81,9618.0,Vermont
--,3054816.0,Virginia
11,4441.0,Virginia
21,10101.0,Virginia
22,15351.0,Virginia
23,218483.0,Virginia
31-33,294951.0,Virginia
42,112993.0,Virginia
44-45,432816.0,Virginia
48-49,93553.0,Virginia
51,113141.0,Virginia
52,172970.0,Virginia
53,58775.0,Virginia
54,341324.0,Virginia
55,62045.0,Virginia
56,231750.0,Virginia
61,59790.0,Virginia
62,340794.0,Virginia
71,46621.0,Virginia
72,280719.0,Virginia
81,163051.0,Virginia
99,1147.0,Virginia
--,2268913.0,Washington
11,14407.0,Washington
21,2822.0,Washington
22,5686.0,Washington
23,152990.0,Washington
31-33,253844.0,Washington
42,124686.0,Washington
44-45,318753.0,Washington
48-49,83349.0,Washington
51,104094.0,Washington
52,109999.0,Washington
53,52600.0,Washington
54,143231.0,Washington
55,51858.0,Washington
56,124986.0,Washington
61,46217.0,Washington
62,309627.0,Washington
71,55078.0,Washington
72,206951.0,Washington
81,106476.0,Washington
99,1259.0,Washington
--,568619.0,West Virginia
21,20505.0,West Virginia
22,6814.0,West Virginia
23,30205.0,West Virginia
31-33,66877.0,West Virginia
42,20792.0,West Virginia
44-45,90392.0,West Virginia
48-49,15868.0,West Virginia
51,12891.0,West Virginia
52,21959.0,West Virginia
53,7052.0,West Virginia
54,23527.0,West Virginia
55,4709.0,West Virginia
56,28357.0,West Virginia
61,8029.0,West Virginia
62,114182.0,West Virginia
71,9923.0,West Virginia
72,58464.0,West Virginia
81,26462.0,West Virginia
--,2435143.0,Wisconsin
11,3575.0,Wisconsin
21,3508.0,Wisconsin
22,17367.0,Wisconsin
23,122822.0,Wisconsin
31-33,489281.0,Wisconsin
42,119884.0,Wisconsin
44-45,321178.0,Wisconsin
48-49,95855.0,Wisconsin
51,56994.0,Wisconsin
52,137908.0,Wisconsin
53,27118.0,Wisconsin
54,94498.0,Wisconsin
55,60674.0,Wisconsin
56,121464.0,Wisconsin
61,49532.0,Wisconsin
62,346114.0,Wisconsin
71,38602.0,Wisconsin
72,213765.0,Wisconsin
81,114234.0,Wisconsin
99,770.0,Wisconsin
--,187360.0,Wyoming
21,17976.0,Wyoming
22,2354.0,Wyoming
23,15613.0,Wyoming
31-33,10244.0,Wyoming
42,6533.0,Wyoming
44-45,30057.0,Wyoming
48-49,7606.0,Wyoming
51,4093.0,Wyoming
52,7445.0,Wyoming
53,3146.0,Wyoming
54,7605.0,Wyoming
55,756.0,Wyoming
56,6587.0,Wyoming
62,27645.0,Wyoming
71,3774.0,Wyoming
72,24972.0,Wyoming
81,8726.0,Wyoming
