NAICS Code,Total Employment - 2014,MSA
52,5392,"Anchorage, AK MSA"
53,2636,"Anchorage, AK MSA"
54,15597,"Anchorage, AK MSA"
55,5818,"Anchorage, AK MSA"
56,13595,"Anchorage, AK MSA"
61,1672,"Anchorage, AK MSA"
62,28252,"Anchorage, AK MSA"
71,3150,"Anchorage, AK MSA"
72,17369,"Anchorage, AK MSA"
81,6001,"Anchorage, AK MSA"
99,0,"Anchorage, AK MSA"
--,142761,"Ann Arbor, MI MSA"
11,53,"Ann Arbor, MI MSA"
21,34,"Ann Arbor, MI MSA"
22,0,"Ann Arbor, MI MSA"
23,3745,"Ann Arbor, MI MSA"
31-33,12749,"Ann Arbor, MI MSA"
42,4098,"Ann Arbor, MI MSA"
44-45,16897,"Ann Arbor, MI MSA"
48-49,3234,"Ann Arbor, MI MSA"
51,6535,"Ann Arbor, MI MSA"
52,3913,"Ann Arbor, MI MSA"
53,2233,"Ann Arbor, MI MSA"
54,13688,"Ann Arbor, MI MSA"
55,3508,"Ann Arbor, MI MSA"
56,9188,"Ann Arbor, MI MSA"
61,2123,"Ann Arbor, MI MSA"
62,0,"Ann Arbor, MI MSA"
71,2342,"Ann Arbor, MI MSA"
72,16104,"Ann Arbor, MI MSA"
81,6065,"Ann Arbor, MI MSA"
99,0,"Ann Arbor, MI MSA"
--,35096,"Anniston-Oxford, AL MSA"
11,49,"Anniston-Oxford, AL MSA"
21,0,"Anniston-Oxford, AL MSA"
22,0,"Anniston-Oxford, AL MSA"
23,716,"Anniston-Oxford, AL MSA"
31-33,5854,"Anniston-Oxford, AL MSA"
42,2015,"Anniston-Oxford, AL MSA"
44-45,6129,"Anniston-Oxford, AL MSA"
48-49,796,"Anniston-Oxford, AL MSA"
51,0,"Anniston-Oxford, AL MSA"
52,912,"Anniston-Oxford, AL MSA"
53,298,"Anniston-Oxford, AL MSA"
54,1013,"Anniston-Oxford, AL MSA"
55,0,"Anniston-Oxford, AL MSA"
56,3055,"Anniston-Oxford, AL MSA"
61,558,"Anniston-Oxford, AL MSA"
62,6106,"Anniston-Oxford, AL MSA"
71,173,"Anniston-Oxford, AL MSA"
72,4769,"Anniston-Oxford, AL MSA"
81,1665,"Anniston-Oxford, AL MSA"
99,0,"Anniston-Oxford, AL MSA"
--,110641,"Appleton, WI MSA"
11,0,"Appleton, WI MSA"
21,166,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,7207,"Appleton, WI MSA"
31-33,22612,"Appleton, WI MSA"
42,5598,"Appleton, WI MSA"
44-45,14428,"Appleton, WI MSA"
48-49,4551,"Appleton, WI MSA"
51,1961,"Appleton, WI MSA"
52,5720,"Appleton, WI MSA"
53,1007,"Appleton, WI MSA"
54,3854,"Appleton, WI MSA"
55,2991,"Appleton, WI MSA"
56,8430,"Appleton, WI MSA"
61,2142,"Appleton, WI MSA"
62,13053,"Appleton, WI MSA"
71,1986,"Appleton, WI MSA"
72,9475,"Appleton, WI MSA"
81,5201,"Appleton, WI MSA"
99,0,"Appleton, WI MSA"
--,156217,"Asheville, NC MSA"
11,49,"Asheville, NC MSA"
21,120,"Asheville, NC MSA"
22,554,"Asheville, NC MSA"
23,6980,"Asheville, NC MSA"
31-33,19231,"Asheville, NC MSA"
42,5008,"Asheville, NC MSA"
44-45,25953,"Asheville, NC MSA"
48-49,2828,"Asheville, NC MSA"
51,1922,"Asheville, NC MSA"
52,3869,"Asheville, NC MSA"
53,2449,"Asheville, NC MSA"
54,5811,"Asheville, NC MSA"
55,1675,"Asheville, NC MSA"
56,7777,"Asheville, NC MSA"
61,4439,"Asheville, NC MSA"
62,34061,"Asheville, NC MSA"
71,3128,"Asheville, NC MSA"
72,22772,"Asheville, NC MSA"
81,7566,"Asheville, NC MSA"
99,0,"Asheville, NC MSA"
--,58608,"Athens-Clarke County, GA MSA"
11,0,"Athens-Clarke County, GA MSA"
21,171,"Athens-Clarke County, GA MSA"
22,246,"Athens-Clarke County, GA MSA"
23,2398,"Athens-Clarke County, GA MSA"
31-33,6195,"Athens-Clarke County, GA MSA"
42,2458,"Athens-Clarke County, GA MSA"
44-45,9484,"Athens-Clarke County, GA MSA"
48-49,1105,"Athens-Clarke County, GA MSA"
51,869,"Athens-Clarke County, GA MSA"
52,1599,"Athens-Clarke County, GA MSA"
53,1436,"Athens-Clarke County, GA MSA"
54,2333,"Athens-Clarke County, GA MSA"
55,670,"Athens-Clarke County, GA MSA"
56,3950,"Athens-Clarke County, GA MSA"
61,976,"Athens-Clarke County, GA MSA"
62,11748,"Athens-Clarke County, GA MSA"
71,901,"Athens-Clarke County, GA MSA"
72,9041,"Athens-Clarke County, GA MSA"
81,2933,"Athens-Clarke County, GA MSA"
99,24,"Athens-Clarke County, GA MSA"
--,2178578,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,489,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1253,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,12351,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,104953,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,137589,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,143281,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,259255,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,114956,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,98174,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,111258,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,42848,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,187507,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,103289,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,196724,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,57449,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,244292,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,32043,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,234048,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,96586,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,233,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,110726,"Atlantic City-Hammonton, NJ MSA"
11,0,"Atlantic City-Hammonton, NJ MSA"
21,0,"Atlantic City-Hammonton, NJ MSA"
22,903,"Atlantic City-Hammonton, NJ MSA"
23,4113,"Atlantic City-Hammonton, NJ MSA"
31-33,1492,"Atlantic City-Hammonton, NJ MSA"
42,2785,"Atlantic City-Hammonton, NJ MSA"
44-45,16780,"Atlantic City-Hammonton, NJ MSA"
48-49,1858,"Atlantic City-Hammonton, NJ MSA"
51,1288,"Atlantic City-Hammonton, NJ MSA"
52,2751,"Atlantic City-Hammonton, NJ MSA"
53,1354,"Atlantic City-Hammonton, NJ MSA"
54,4383,"Atlantic City-Hammonton, NJ MSA"
55,1021,"Atlantic City-Hammonton, NJ MSA"
56,3317,"Atlantic City-Hammonton, NJ MSA"
61,1042,"Atlantic City-Hammonton, NJ MSA"
62,17978,"Atlantic City-Hammonton, NJ MSA"
71,1473,"Atlantic City-Hammonton, NJ MSA"
72,43266,"Atlantic City-Hammonton, NJ MSA"
81,4829,"Atlantic City-Hammonton, NJ MSA"
99,40,"Atlantic City-Hammonton, NJ MSA"
--,39528,"Auburn-Opelika, AL MSA"
11,0,"Auburn-Opelika, AL MSA"
21,59,"Auburn-Opelika, AL MSA"
22,0,"Auburn-Opelika, AL MSA"
23,1632,"Auburn-Opelika, AL MSA"
31-33,6520,"Auburn-Opelika, AL MSA"
42,683,"Auburn-Opelika, AL MSA"
44-45,6702,"Auburn-Opelika, AL MSA"
48-49,2002,"Auburn-Opelika, AL MSA"
51,688,"Auburn-Opelika, AL MSA"
52,1012,"Auburn-Opelika, AL MSA"
53,590,"Auburn-Opelika, AL MSA"
54,1363,"Auburn-Opelika, AL MSA"
55,0,"Auburn-Opelika, AL MSA"
56,3386,"Auburn-Opelika, AL MSA"
61,232,"Auburn-Opelika, AL MSA"
62,5721,"Auburn-Opelika, AL MSA"
71,390,"Auburn-Opelika, AL MSA"
72,6371,"Auburn-Opelika, AL MSA"
81,1816,"Auburn-Opelika, AL MSA"
99,0,"Auburn-Opelika, AL MSA"
--,179942,"Augusta-Richmond County, GA-SC MSA"
11,424,"Augusta-Richmond County, GA-SC MSA"
21,229,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,8369,"Augusta-Richmond County, GA-SC MSA"
31-33,21068,"Augusta-Richmond County, GA-SC MSA"
42,5634,"Augusta-Richmond County, GA-SC MSA"
44-45,25338,"Augusta-Richmond County, GA-SC MSA"
48-49,5859,"Augusta-Richmond County, GA-SC MSA"
51,3377,"Augusta-Richmond County, GA-SC MSA"
52,4536,"Augusta-Richmond County, GA-SC MSA"
53,1896,"Augusta-Richmond County, GA-SC MSA"
54,10453,"Augusta-Richmond County, GA-SC MSA"
55,2576,"Augusta-Richmond County, GA-SC MSA"
56,18979,"Augusta-Richmond County, GA-SC MSA"
61,2483,"Augusta-Richmond County, GA-SC MSA"
62,35180,"Augusta-Richmond County, GA-SC MSA"
71,2612,"Augusta-Richmond County, GA-SC MSA"
72,20448,"Augusta-Richmond County, GA-SC MSA"
81,7882,"Augusta-Richmond County, GA-SC MSA"
99,0,"Augusta-Richmond County, GA-SC MSA"
--,745697,"Austin-Round Rock-Georgetown, TX MSA"
11,66,"Austin-Round Rock-Georgetown, TX MSA"
21,2440,"Austin-Round Rock-Georgetown, TX MSA"
22,2449,"Austin-Round Rock-Georgetown, TX MSA"
23,45334,"Austin-Round Rock-Georgetown, TX MSA"
31-33,42592,"Austin-Round Rock-Georgetown, TX MSA"
42,34186,"Austin-Round Rock-Georgetown, TX MSA"
44-45,98831,"Austin-Round Rock-Georgetown, TX MSA"
48-49,13948,"Austin-Round Rock-Georgetown, TX MSA"
51,31857,"Austin-Round Rock-Georgetown, TX MSA"
52,34508,"Austin-Round Rock-Georgetown, TX MSA"
53,16794,"Austin-Round Rock-Georgetown, TX MSA"
54,78996,"Austin-Round Rock-Georgetown, TX MSA"
55,22463,"Austin-Round Rock-Georgetown, TX MSA"
56,66864,"Austin-Round Rock-Georgetown, TX MSA"
61,16780,"Austin-Round Rock-Georgetown, TX MSA"
62,89664,"Austin-Round Rock-Georgetown, TX MSA"
71,12338,"Austin-Round Rock-Georgetown, TX MSA"
72,97914,"Austin-Round Rock-Georgetown, TX MSA"
81,37594,"Austin-Round Rock-Georgetown, TX MSA"
99,0,"Austin-Round Rock-Georgetown, TX MSA"
--,192765,"Bakersfield, CA MSA"
11,4055,"Bakersfield, CA MSA"
21,9392,"Bakersfield, CA MSA"
22,1365,"Bakersfield, CA MSA"
23,15140,"Bakersfield, CA MSA"
31-33,11663,"Bakersfield, CA MSA"
42,9567,"Bakersfield, CA MSA"
44-45,30011,"Bakersfield, CA MSA"
48-49,8273,"Bakersfield, CA MSA"
51,3125,"Bakersfield, CA MSA"
52,5985,"Bakersfield, CA MSA"
53,3933,"Bakersfield, CA MSA"
54,12845,"Bakersfield, CA MSA"
55,2377,"Bakersfield, CA MSA"
56,11507,"Bakersfield, CA MSA"
61,2388,"Bakersfield, CA MSA"
62,29321,"Bakersfield, CA MSA"
71,3019,"Bakersfield, CA MSA"
72,21241,"Bakersfield, CA MSA"
81,7542,"Bakersfield, CA MSA"
99,0,"Bakersfield, CA MSA"
--,1123100,"Baltimore-Columbia-Towson, MD MSA"
11,470,"Baltimore-Columbia-Towson, MD MSA"
21,0,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,65712,"Baltimore-Columbia-Towson, MD MSA"
31-33,51726,"Baltimore-Columbia-Towson, MD MSA"
42,49111,"Baltimore-Columbia-Towson, MD MSA"
44-45,142698,"Baltimore-Columbia-Towson, MD MSA"
48-49,37613,"Baltimore-Columbia-Towson, MD MSA"
51,23103,"Baltimore-Columbia-Towson, MD MSA"
52,51978,"Baltimore-Columbia-Towson, MD MSA"
53,20608,"Baltimore-Columbia-Towson, MD MSA"
54,125802,"Baltimore-Columbia-Towson, MD MSA"
55,29463,"Baltimore-Columbia-Towson, MD MSA"
56,80631,"Baltimore-Columbia-Towson, MD MSA"
61,57725,"Baltimore-Columbia-Towson, MD MSA"
62,197903,"Baltimore-Columbia-Towson, MD MSA"
71,23311,"Baltimore-Columbia-Towson, MD MSA"
72,105858,"Baltimore-Columbia-Towson, MD MSA"
81,53775,"Baltimore-Columbia-Towson, MD MSA"
99,0,"Baltimore-Columbia-Towson, MD MSA"
--,57535,"Bangor, ME MSA"
11,830,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,605,"Bangor, ME MSA"
23,2385,"Bangor, ME MSA"
31-33,3445,"Bangor, ME MSA"
42,2182,"Bangor, ME MSA"
44-45,11094,"Bangor, ME MSA"
48-49,2278,"Bangor, ME MSA"
51,1233,"Bangor, ME MSA"
52,1902,"Bangor, ME MSA"
53,762,"Bangor, ME MSA"
54,1773,"Bangor, ME MSA"
55,1318,"Bangor, ME MSA"
56,3637,"Bangor, ME MSA"
61,1615,"Bangor, ME MSA"
62,14011,"Bangor, ME MSA"
71,496,"Bangor, ME MSA"
72,6062,"Bangor, ME MSA"
81,1899,"Bangor, ME MSA"
99,0,"Bangor, ME MSA"
--,72254,"Barnstable Town, MA MSA"
11,0,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,246,"Barnstable Town, MA MSA"
23,4682,"Barnstable Town, MA MSA"
31-33,2084,"Barnstable Town, MA MSA"
42,1401,"Barnstable Town, MA MSA"
44-45,14572,"Barnstable Town, MA MSA"
48-49,1893,"Barnstable Town, MA MSA"
51,1327,"Barnstable Town, MA MSA"
52,2181,"Barnstable Town, MA MSA"
53,1343,"Barnstable Town, MA MSA"
54,4641,"Barnstable Town, MA MSA"
55,621,"Barnstable Town, MA MSA"
56,2639,"Barnstable Town, MA MSA"
61,1568,"Barnstable Town, MA MSA"
62,16114,"Barnstable Town, MA MSA"
71,1818,"Barnstable Town, MA MSA"
72,11176,"Barnstable Town, MA MSA"
81,3729,"Barnstable Town, MA MSA"
99,75,"Barnstable Town, MA MSA"
--,338772,"Baton Rouge, LA MSA"
11,412,"Baton Rouge, LA MSA"
21,1004,"Baton Rouge, LA MSA"
22,0,"Baton Rouge, LA MSA"
23,64481,"Baton Rouge, LA MSA"
31-33,24732,"Baton Rouge, LA MSA"
42,12500,"Baton Rouge, LA MSA"
44-45,43311,"Baton Rouge, LA MSA"
48-49,8425,"Baton Rouge, LA MSA"
51,5153,"Baton Rouge, LA MSA"
52,14911,"Baton Rouge, LA MSA"
53,5152,"Baton Rouge, LA MSA"
54,22727,"Baton Rouge, LA MSA"
55,5095,"Baton Rouge, LA MSA"
56,18186,"Baton Rouge, LA MSA"
61,5771,"Baton Rouge, LA MSA"
62,46527,"Baton Rouge, LA MSA"
71,4831,"Baton Rouge, LA MSA"
72,34292,"Baton Rouge, LA MSA"
81,18718,"Baton Rouge, LA MSA"
99,29,"Baton Rouge, LA MSA"
--,51908,"Battle Creek, MI MSA"
11,0,"Battle Creek, MI MSA"
21,85,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1047,"Battle Creek, MI MSA"
31-33,13013,"Battle Creek, MI MSA"
42,996,"Battle Creek, MI MSA"
44-45,6127,"Battle Creek, MI MSA"
48-49,1551,"Battle Creek, MI MSA"
51,915,"Battle Creek, MI MSA"
52,974,"Battle Creek, MI MSA"
53,371,"Battle Creek, MI MSA"
54,2212,"Battle Creek, MI MSA"
55,0,"Battle Creek, MI MSA"
56,3131,"Battle Creek, MI MSA"
61,0,"Battle Creek, MI MSA"
62,9071,"Battle Creek, MI MSA"
71,485,"Battle Creek, MI MSA"
72,6408,"Battle Creek, MI MSA"
81,1962,"Battle Creek, MI MSA"
99,0,"Battle Creek, MI MSA"
--,30512,"Bay City, MI MSA"
11,0,"Bay City, MI MSA"
21,0,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,1020,"Bay City, MI MSA"
31-33,3480,"Bay City, MI MSA"
42,1399,"Bay City, MI MSA"
44-45,5474,"Bay City, MI MSA"
48-49,301,"Bay City, MI MSA"
51,0,"Bay City, MI MSA"
52,915,"Bay City, MI MSA"
53,200,"Bay City, MI MSA"
54,1435,"Bay City, MI MSA"
55,1453,"Bay City, MI MSA"
56,778,"Bay City, MI MSA"
61,263,"Bay City, MI MSA"
62,7125,"Bay City, MI MSA"
71,240,"Bay City, MI MSA"
72,3914,"Bay City, MI MSA"
81,1553,"Bay City, MI MSA"
99,2,"Bay City, MI MSA"
--,129190,"Beaumont-Port Arthur, TX MSA"
11,207,"Beaumont-Port Arthur, TX MSA"
21,1150,"Beaumont-Port Arthur, TX MSA"
22,0,"Beaumont-Port Arthur, TX MSA"
23,14496,"Beaumont-Port Arthur, TX MSA"
31-33,20976,"Beaumont-Port Arthur, TX MSA"
42,4601,"Beaumont-Port Arthur, TX MSA"
44-45,19939,"Beaumont-Port Arthur, TX MSA"
48-49,4219,"Beaumont-Port Arthur, TX MSA"
51,1457,"Beaumont-Port Arthur, TX MSA"
52,3241,"Beaumont-Port Arthur, TX MSA"
53,2022,"Beaumont-Port Arthur, TX MSA"
54,5709,"Beaumont-Port Arthur, TX MSA"
55,2318,"Beaumont-Port Arthur, TX MSA"
56,6925,"Beaumont-Port Arthur, TX MSA"
61,904,"Beaumont-Port Arthur, TX MSA"
62,19185,"Beaumont-Port Arthur, TX MSA"
71,1173,"Beaumont-Port Arthur, TX MSA"
72,13019,"Beaumont-Port Arthur, TX MSA"
81,7025,"Beaumont-Port Arthur, TX MSA"
99,0,"Beaumont-Port Arthur, TX MSA"
--,38372,"Beckley, WV MSA"
11,57,"Beckley, WV MSA"
21,4138,"Beckley, WV MSA"
22,227,"Beckley, WV MSA"
23,1351,"Beckley, WV MSA"
31-33,1646,"Beckley, WV MSA"
42,1647,"Beckley, WV MSA"
44-45,6619,"Beckley, WV MSA"
48-49,573,"Beckley, WV MSA"
51,650,"Beckley, WV MSA"
52,755,"Beckley, WV MSA"
53,336,"Beckley, WV MSA"
54,1080,"Beckley, WV MSA"
55,0,"Beckley, WV MSA"
56,1679,"Beckley, WV MSA"
61,312,"Beckley, WV MSA"
62,9179,"Beckley, WV MSA"
71,584,"Beckley, WV MSA"
72,4443,"Beckley, WV MSA"
81,1577,"Beckley, WV MSA"
99,0,"Beckley, WV MSA"
--,71947,"Bellingham, WA MSA"
11,327,"Bellingham, WA MSA"
21,0,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,6795,"Bellingham, WA MSA"
31-33,9493,"Bellingham, WA MSA"
42,3806,"Bellingham, WA MSA"
44-45,11589,"Bellingham, WA MSA"
48-49,2405,"Bellingham, WA MSA"
51,1698,"Bellingham, WA MSA"
52,2322,"Bellingham, WA MSA"
53,1291,"Bellingham, WA MSA"
54,3435,"Bellingham, WA MSA"
55,924,"Bellingham, WA MSA"
56,2966,"Bellingham, WA MSA"
61,1266,"Bellingham, WA MSA"
62,9416,"Bellingham, WA MSA"
71,1824,"Bellingham, WA MSA"
72,8723,"Bellingham, WA MSA"
81,3447,"Bellingham, WA MSA"
99,0,"Bellingham, WA MSA"
--,56454,"Bend, OR MSA"
11,160,"Bend, OR MSA"
21,56,"Bend, OR MSA"
22,0,"Bend, OR MSA"
23,3947,"Bend, OR MSA"
31-33,4230,"Bend, OR MSA"
42,1483,"Bend, OR MSA"
44-45,9835,"Bend, OR MSA"
48-49,1549,"Bend, OR MSA"
51,1616,"Bend, OR MSA"
52,1870,"Bend, OR MSA"
