NAICS Code,Total Employment - 2002,State
55,4484.0,District of Columbia
56,26733.0,District of Columbia
61,43813.0,District of Columbia
62,60238.0,District of Columbia
71,5622.0,District of Columbia
72,41406.0,District of Columbia
81,59552.0,District of Columbia
--,6366964.0,Florida
11,13873.0,Florida
21,6627.0,Florida
22,30240.0,Florida
23,379018.0,Florida
31-33,372256.0,Florida
42,300242.0,Florida
44-45,908648.0,Florida
48-49,176901.0,Florida
51,183164.0,Florida
52,366076.0,Florida
53,140137.0,Florida
54,403902.0,Florida
55,131316.0,Florida
56,954424.0,Florida
61,106611.0,Florida
62,783597.0,Florida
71,134600.0,Florida
72,621996.0,Florida
81,302966.0,Florida
95,49047.0,Florida
99,1323.0,Florida
--,3381244.0,Georgia
21,6765.0,Georgia
22,23825.0,Georgia
23,186665.0,Georgia
31-33,449849.0,Georgia
42,195861.0,Georgia
44-45,459597.0,Georgia
48-49,119443.0,Georgia
51,138555.0,Georgia
52,180197.0,Georgia
53,59130.0,Georgia
54,204197.0,Georgia
55,98125.0,Georgia
56,282607.0,Georgia
61,71580.0,Georgia
62,371414.0,Georgia
71,35067.0,Georgia
72,298695.0,Georgia
81,149160.0,Georgia
95,39955.0,Georgia
--,439934.0,Hawaii
22,2482.0,Hawaii
23,24048.0,Hawaii
31-33,13365.0,Hawaii
42,18641.0,Hawaii
44-45,63968.0,Hawaii
48-49,21511.0,Hawaii
51,9679.0,Hawaii
52,19017.0,Hawaii
53,15866.0,Hawaii
54,19947.0,Hawaii
55,5033.0,Hawaii
56,34419.0,Hawaii
61,15776.0,Hawaii
62,52850.0,Hawaii
71,9965.0,Hawaii
72,84529.0,Hawaii
81,24420.0,Hawaii
95,3771.0,Hawaii
--,453552.0,Idaho
11,3614.0,Idaho
21,1721.0,Idaho
22,3455.0,Idaho
23,30598.0,Idaho
31-33,59984.0,Idaho
42,25772.0,Idaho
44-45,70225.0,Idaho
48-49,12076.0,Idaho
51,11553.0,Idaho
52,18449.0,Idaho
53,5307.0,Idaho
54,34455.0,Idaho
55,9722.0,Idaho
56,27860.0,Idaho
61,7398.0,Idaho
62,59394.0,Idaho
71,6942.0,Idaho
72,44893.0,Idaho
81,18148.0,Idaho
95,1904.0,Idaho
99,82.0,Idaho
--,5224293.0,Illinois
11,2647.0,Illinois
21,9803.0,Illinois
22,34059.0,Illinois
23,249715.0,Illinois
31-33,726681.0,Illinois
42,322579.0,Illinois
44-45,598626.0,Illinois
48-49,198476.0,Illinois
51,141030.0,Illinois
52,352322.0,Illinois
53,88114.0,Illinois
54,334517.0,Illinois
55,176626.0,Illinois
56,422207.0,Illinois
61,123813.0,Illinois
62,655508.0,Illinois
71,74547.0,Illinois
72,409906.0,Illinois
81,260622.0,Illinois
95,41718.0,Illinois
99,777.0,Illinois
--,2517180.0,Indiana
11,1878.0,Indiana
21,5693.0,Indiana
22,15322.0,Indiana
23,137090.0,Indiana
31-33,551560.0,Indiana
42,113487.0,Indiana
44-45,344670.0,Indiana
48-49,86769.0,Indiana
51,46161.0,Indiana
52,106641.0,Indiana
53,35543.0,Indiana
54,93517.0,Indiana
55,45663.0,Indiana
56,136589.0,Indiana
61,50176.0,Indiana
62,332091.0,Indiana
71,39345.0,Indiana
72,222565.0,Indiana
81,132290.0,Indiana
95,19699.0,Indiana
99,431.0,Indiana
--,1229609.0,Iowa
11,1786.0,Iowa
21,1762.0,Iowa
22,7344.0,Iowa
23,57740.0,Iowa
31-33,222501.0,Iowa
42,61706.0,Iowa
44-45,176903.0,Iowa
48-49,39490.0,Iowa
51,41887.0,Iowa
52,83565.0,Iowa
53,14418.0,Iowa
54,39933.0,Iowa
55,23173.0,Iowa
56,57901.0,Iowa
61,32193.0,Iowa
62,182498.0,Iowa
71,19874.0,Iowa
72,103784.0,Iowa
81,53656.0,Iowa
95,7355.0,Iowa
99,140.0,Iowa
--,1098894.0,Kansas
11,777.0,Kansas
21,6795.0,Kansas
22,6614.0,Kansas
23,63649.0,Kansas
31-33,178669.0,Kansas
42,54867.0,Kansas
44-45,149323.0,Kansas
48-49,35465.0,Kansas
51,46985.0,Kansas
52,55555.0,Kansas
53,15234.0,Kansas
54,53603.0,Kansas
55,23750.0,Kansas
56,61682.0,Kansas
61,18182.0,Kansas
62,160081.0,Kansas
71,14054.0,Kansas
72,93969.0,Kansas
81,54073.0,Kansas
95,5363.0,Kansas
99,204.0,Kansas
--,1462517.0,Kentucky
11,2112.0,Kentucky
21,20956.0,Kentucky
22,7711.0,Kentucky
23,79186.0,Kentucky
31-33,260299.0,Kentucky
42,70014.0,Kentucky
44-45,215141.0,Kentucky
48-49,60754.0,Kentucky
51,28571.0,Kentucky
52,66664.0,Kentucky
53,18292.0,Kentucky
54,56633.0,Kentucky
55,30076.0,Kentucky
56,71155.0,Kentucky
61,26756.0,Kentucky
62,217628.0,Kentucky
71,15684.0,Kentucky
72,135844.0,Kentucky
81,67450.0,Kentucky
95,11320.0,Kentucky
99,271.0,Kentucky
--,1583308.0,Louisiana
11,5412.0,Louisiana
21,44132.0,Louisiana
22,12784.0,Louisiana
23,116431.0,Louisiana
31-33,149173.0,Louisiana
42,74929.0,Louisiana
44-45,228170.0,Louisiana
48-49,59477.0,Louisiana
51,29184.0,Louisiana
52,66314.0,Louisiana
53,32238.0,Louisiana
54,79488.0,Louisiana
55,15532.0,Louisiana
56,103732.0,Louisiana
61,33346.0,Louisiana
62,245606.0,Louisiana
71,32477.0,Louisiana
72,165326.0,Louisiana
81,82012.0,Louisiana
95,6702.0,Louisiana
99,843.0,Louisiana
--,486766.0,Maine
11,3597.0,Maine
22,2770.0,Maine
23,25346.0,Maine
31-33,65440.0,Maine
42,20591.0,Maine
44-45,80264.0,Maine
48-49,10172.0,Maine
51,14169.0,Maine
52,26076.0,Maine
53,6211.0,Maine
54,22031.0,Maine
55,9122.0,Maine
56,24643.0,Maine
61,13378.0,Maine
62,90133.0,Maine
71,6222.0,Maine
72,43358.0,Maine
81,19381.0,Maine
95,3708.0,Maine
--,2062515.0,Maryland
11,937.0,Maryland
21,1944.0,Maryland
22,10860.0,Maryland
23,162891.0,Maryland
31-33,145328.0,Maryland
42,93363.0,Maryland
44-45,288780.0,Maryland
48-49,53206.0,Maryland
51,67321.0,Maryland
52,118762.0,Maryland
53,46495.0,Maryland
54,198181.0,Maryland
55,54867.0,Maryland
56,142970.0,Maryland
61,61224.0,Maryland
62,276941.0,Maryland
71,29342.0,Maryland
72,174466.0,Maryland
81,115754.0,Maryland
95,18665.0,Maryland
99,218.0,Maryland
--,3023126.0,Massachusetts
11,1056.0,Massachusetts
21,1254.0,Massachusetts
22,13271.0,Massachusetts
23,130324.0,Massachusetts
31-33,330380.0,Massachusetts
42,149414.0,Massachusetts
44-45,361177.0,Massachusetts
48-49,66782.0,Massachusetts
51,120479.0,Massachusetts
52,226069.0,Massachusetts
53,48447.0,Massachusetts
54,238817.0,Massachusetts
55,77260.0,Massachusetts
56,187815.0,Massachusetts
61,170326.0,Massachusetts
62,464340.0,Massachusetts
71,44894.0,Massachusetts
72,237586.0,Massachusetts
81,128279.0,Massachusetts
95,20733.0,Massachusetts
99,4423.0,Massachusetts
--,3889825.0,Michigan
11,3471.0,Michigan
21,5150.0,Michigan
22,24421.0,Michigan
23,177445.0,Michigan
31-33,690655.0,Michigan
42,175176.0,Michigan
44-45,524252.0,Michigan
48-49,88920.0,Michigan
51,92463.0,Michigan
52,171023.0,Michigan
53,60929.0,Michigan
54,220283.0,Michigan
55,154418.0,Michigan
56,289529.0,Michigan
61,61891.0,Michigan
62,512745.0,Michigan
71,52087.0,Michigan
72,331587.0,Michigan
81,181463.0,Michigan
95,71084.0,Michigan
99,833.0,Michigan
--,2359593.0,Minnesota
11,2326.0,Minnesota
21,5230.0,Minnesota
22,12492.0,Minnesota
23,117308.0,Minnesota
31-33,336128.0,Minnesota
42,131012.0,Minnesota
44-45,310026.0,Minnesota
48-49,71996.0,Minnesota
51,63816.0,Minnesota
52,144395.0,Minnesota
53,36792.0,Minnesota
54,119240.0,Minnesota
55,101578.0,Minnesota
56,132438.0,Minnesota
61,52784.0,Minnesota
62,344188.0,Minnesota
71,41156.0,Minnesota
72,198460.0,Minnesota
81,123241.0,Minnesota
95,14746.0,Minnesota
99,241.0,Minnesota
--,904252.0,Mississippi
21,4437.0,Mississippi
22,8465.0,Mississippi
23,47517.0,Mississippi
31-33,182905.0,Mississippi
42,35289.0,Mississippi
44-45,138866.0,Mississippi
48-49,24046.0,Mississippi
51,17023.0,Mississippi
52,34152.0,Mississippi
53,9891.0,Mississippi
54,30367.0,Mississippi
55,8575.0,Mississippi
56,41772.0,Mississippi
61,16007.0,Mississippi
62,131089.0,Mississippi
71,19415.0,Mississippi
72,100700.0,Mississippi
81,41874.0,Mississippi
95,5878.0,Mississippi
--,2354230.0,Missouri
11,1381.0,Missouri
21,4427.0,Missouri
22,15637.0,Missouri
23,137265.0,Missouri
31-33,307578.0,Missouri
42,132945.0,Missouri
44-45,312562.0,Missouri
48-49,78994.0,Missouri
51,74179.0,Missouri
52,139995.0,Missouri
53,39693.0,Missouri
54,123952.0,Missouri
55,63007.0,Missouri
56,137093.0,Missouri
61,62412.0,Missouri
62,338386.0,Missouri
71,35815.0,Missouri
72,214111.0,Missouri
81,118549.0,Missouri
95,14888.0,Missouri
99,1361.0,Missouri
--,300636.0,Montana
11,1702.0,Montana
21,4701.0,Montana
22,2831.0,Montana
23,18125.0,Montana
31-33,18777.0,Montana
42,14254.0,Montana
44-45,54394.0,Montana
48-49,9140.0,Montana
51,9433.0,Montana
52,14323.0,Montana
53,4791.0,Montana
54,15491.0,Montana
55,1472.0,Montana
56,11872.0,Montana
61,5219.0,Montana
62,50682.0,Montana
71,7522.0,Montana
72,40568.0,Montana
81,14799.0,Montana
95,486.0,Montana
99,54.0,Montana
--,749098.0,Nebraska
21,929.0,Nebraska
22,2557.0,Nebraska
23,40392.0,Nebraska
31-33,102447.0,Nebraska
42,40133.0,Nebraska
44-45,107446.0,Nebraska
48-49,27238.0,Nebraska
51,25897.0,Nebraska
52,53891.0,Nebraska
53,9677.0,Nebraska
54,34735.0,Nebraska
55,16150.0,Nebraska
56,54441.0,Nebraska
61,17826.0,Nebraska
62,103931.0,Nebraska
71,9169.0,Nebraska
72,62124.0,Nebraska
81,35947.0,Nebraska
95,3271.0,Nebraska
--,936225.0,Nevada
11,260.0,Nevada
21,8202.0,Nevada
22,5717.0,Nevada
23,86937.0,Nevada
31-33,38784.0,Nevada
42,32924.0,Nevada
44-45,113982.0,Nevada
48-49,29732.0,Nevada
51,17553.0,Nevada
52,34623.0,Nevada
53,21040.0,Nevada
54,45410.0,Nevada
55,9276.0,Nevada
56,78603.0,Nevada
61,4590.0,Nevada
62,75139.0,Nevada
71,28681.0,Nevada
72,269300.0,Nevada
81,30199.0,Nevada
95,5034.0,Nevada
99,239.0,Nevada
--,550725.0,New Hampshire
11,995.0,New Hampshire
21,507.0,New Hampshire
22,3278.0,New Hampshire
23,27294.0,New Hampshire
31-33,86981.0,New Hampshire
42,23023.0,New Hampshire
44-45,93979.0,New Hampshire
48-49,14052.0,New Hampshire
51,14455.0,New Hampshire
52,26416.0,New Hampshire
53,7739.0,New Hampshire
54,26016.0,New Hampshire
55,7466.0,New Hampshire
56,37500.0,New Hampshire
61,24303.0,New Hampshire
62,74732.0,New Hampshire
71,9025.0,New Hampshire
72,48345.0,New Hampshire
81,22489.0,New Hampshire
95,2067.0,New Hampshire
99,63.0,New Hampshire
--,3596919.0,New Jersey
11,985.0,New Jersey
21,2406.0,New Jersey
22,21089.0,New Jersey
23,170018.0,New Jersey
31-33,346707.0,New Jersey
42,264787.0,New Jersey
44-45,446756.0,New Jersey
48-49,157232.0,New Jersey
51,125710.0,New Jersey
52,242009.0,New Jersey
53,61088.0,New Jersey
54,260901.0,New Jersey
55,154697.0,New Jersey
56,299418.0,New Jersey
61,84346.0,New Jersey
62,453030.0,New Jersey
71,40761.0,New Jersey
72,264215.0,New Jersey
81,157113.0,New Jersey
95,42918.0,New Jersey
99,733.0,New Jersey
--,554156.0,New Mexico
11,464.0,New Mexico
21,13793.0,New Mexico
22,5041.0,New Mexico
23,43448.0,New Mexico
31-33,34169.0,New Mexico
42,21028.0,New Mexico
44-45,90906.0,New Mexico
48-49,13048.0,New Mexico
51,15061.0,New Mexico
52,24410.0,New Mexico
53,10650.0,New Mexico
54,31662.0,New Mexico
55,8777.0,New Mexico
56,35891.0,New Mexico
61,9922.0,New Mexico
62,83019.0,New Mexico
71,14200.0,New Mexico
72,69220.0,New Mexico
81,27464.0,New Mexico
95,1745.0,New Mexico
99,238.0,New Mexico
--,7234915.0,New York
11,5317.0,New York
21,3845.0,New York
22,43321.0,New York
23,307421.0,New York
31-33,624523.0,New York
42,392641.0,New York
44-45,848464.0,New York
48-49,211681.0,New York
51,303816.0,New York
52,622808.0,New York
53,160795.0,New York
54,531735.0,New York
55,177169.0,New York
56,452508.0,New York
61,310310.0,New York
62,1194965.0,New York
71,130399.0,New York
72,513746.0,New York
81,351181.0,New York
95,46275.0,New York
99,1995.0,New York
--,3322004.0,North Carolina
11,5870.0,North Carolina
21,3342.0,North Carolina
22,18463.0,North Carolina
23,210905.0,North Carolina
31-33,613450.0,North Carolina
42,164403.0,North Carolina
44-45,439685.0,North Carolina
48-49,93644.0,North Carolina
51,74363.0,North Carolina
52,196699.0,North Carolina
53,49252.0,North Carolina
54,154959.0,North Carolina
55,82887.0,North Carolina
56,209802.0,North Carolina
61,71105.0,North Carolina
62,424909.0,North Carolina
71,43165.0,North Carolina
72,284263.0,North Carolina
81,147323.0,North Carolina
95,31786.0,North Carolina
99,1729.0,North Carolina
--,253980.0,North Dakota
21,3791.0,North Dakota
22,3302.0,North Dakota
23,13338.0,North Dakota
31-33,21999.0,North Dakota
42,16178.0,North Dakota
44-45,41148.0,North Dakota
48-49,8033.0,North Dakota
51,6808.0,North Dakota
52,13711.0,North Dakota
53,3585.0,North Dakota
54,9492.0,North Dakota
55,3076.0,North Dakota
56,11106.0,North Dakota
61,4953.0,North Dakota
62,48947.0,North Dakota
71,4435.0,North Dakota
72,25546.0,North Dakota
81,13734.0,North Dakota
--,4743151.0,Ohio
11,1864.0,Ohio
21,11430.0,Ohio
22,27213.0,Ohio
23,219686.0,Ohio
31-33,829456.0,Ohio
42,244950.0,Ohio
44-45,623168.0,Ohio
48-49,136877.0,Ohio
51,106754.0,Ohio
52,257624.0,Ohio
53,66498.0,Ohio
54,225274.0,Ohio
55,150401.0,Ohio
56,296388.0,Ohio
61,98623.0,Ohio
62,678567.0,Ohio
71,58845.0,Ohio
72,418058.0,Ohio
81,238422.0,Ohio
95,52480.0,Ohio
99,573.0,Ohio
--,1200477.0,Oklahoma
21,26213.0,Oklahoma
22,9225.0,Oklahoma
23,61606.0,Oklahoma
31-33,147617.0,Oklahoma
42,56296.0,Oklahoma
44-45,168317.0,Oklahoma
48-49,34309.0,Oklahoma
51,35374.0,Oklahoma
52,57038.0,Oklahoma
53,19374.0,Oklahoma
54,55437.0,Oklahoma
55,25800.0,Oklahoma
56,87769.0,Oklahoma
61,18088.0,Oklahoma
62,180938.0,Oklahoma
71,14197.0,Oklahoma
72,113087.0,Oklahoma
81,65899.0,Oklahoma
95,22054.0,Oklahoma
--,1329235.0,Oregon
11,12512.0,Oregon
21,1592.0,Oregon
22,6636.0,Oregon
23,72614.0,Oregon
31-33,178440.0,Oregon
42,76299.0,Oregon
44-45,187532.0,Oregon
48-49,45416.0,Oregon
51,39350.0,Oregon
52,65584.0,Oregon
53,28726.0,Oregon
54,69727.0,Oregon
55,41443.0,Oregon
56,70237.0,Oregon
61,37493.0,Oregon
62,167647.0,Oregon
71,23226.0,Oregon
72,128477.0,Oregon
81,58235.0,Oregon
95,17662.0,Oregon
99,387.0,Oregon
--,5046442.0,Pennsylvania
11,3413.0,Pennsylvania
21,16037.0,Pennsylvania
22,34985.0,Pennsylvania
23,243151.0,Pennsylvania
31-33,710581.0,Pennsylvania
42,239897.0,Pennsylvania
44-45,669379.0,Pennsylvania
48-49,164682.0,Pennsylvania
51,146715.0,Pennsylvania
52,312018.0,Pennsylvania
53,66423.0,Pennsylvania
54,284647.0,Pennsylvania
55,139367.0,Pennsylvania
56,273566.0,Pennsylvania
61,201321.0,Pennsylvania
62,772930.0,Pennsylvania
71,72478.0,Pennsylvania
72,380450.0,Pennsylvania
81,253639.0,Pennsylvania
95,60043.0,Pennsylvania
99,720.0,Pennsylvania
--,415970.0,Rhode Island
22,1638.0,Rhode Island
23,20799.0,Rhode Island
31-33,59954.0,Rhode Island
42,18396.0,Rhode Island
44-45,56328.0,Rhode Island
48-49,7300.0,Rhode Island
51,10230.0,Rhode Island
52,25228.0,Rhode Island
53,6410.0,Rhode Island
54,19760.0,Rhode Island
55,7340.0,Rhode Island
56,25150.0,Rhode Island
61,19932.0,Rhode Island
62,72585.0,Rhode Island
71,6257.0,Rhode Island
72,38538.0,Rhode Island
81,19212.0,Rhode Island
--,1538750.0,South Carolina
11,5199.0,South Carolina
21,1381.0,South Carolina
22,10824.0,South Carolina
23,107921.0,South Carolina
31-33,289953.0,South Carolina
42,63713.0,South Carolina
44-45,213238.0,South Carolina
48-49,39175.0,South Carolina
51,29036.0,South Carolina
52,67581.0,South Carolina
53,24315.0,South Carolina
54,63665.0,South Carolina
55,27612.0,South Carolina
56,126125.0,South Carolina
61,23645.0,South Carolina
62,181233.0,South Carolina
71,21258.0,South Carolina
72,156452.0,South Carolina
81,74431.0,South Carolina
95,11602.0,South Carolina
99,391.0,South Carolina
--,303646.0,South Dakota
11,537.0,South Dakota
21,950.0,South Dakota
22,2219.0,South Dakota
23,15862.0,South Dakota
31-33,36853.0,South Dakota
42,14959.0,South Dakota
44-45,50830.0,South Dakota
48-49,7061.0,South Dakota
51,7925.0,South Dakota
52,24199.0,South Dakota
53,4237.0,South Dakota
54,8996.0,South Dakota
55,3403.0,South Dakota
56,9952.0,South Dakota
61,7628.0,South Dakota
62,54121.0,South Dakota
71,5913.0,South Dakota
72,31373.0,South Dakota
81,14620.0,South Dakota
95,1940.0,South Dakota
99,68.0,South Dakota
--,2291504.0,Tennessee
11,1464.0,Tennessee
21,3609.0,Tennessee
22,3932.0,Tennessee
23,113314.0,Tennessee
31-33,408387.0,Tennessee
42,122645.0,Tennessee
44-45,306718.0,Tennessee
48-49,100591.0,Tennessee
51,56597.0,Tennessee
52,106761.0,Tennessee
53,33651.0,Tennessee
54,99722.0,Tennessee
55,63916.0,Tennessee
56,163975.0,Tennessee
61,44363.0,Tennessee
62,293843.0,Tennessee
71,23439.0,Tennessee
72,204191.0,Tennessee
81,114588.0,Tennessee
95,24839.0,Tennessee
99,959.0,Tennessee
--,7993559.0,Texas
11,9730.0,Texas
21,115446.0,Texas
22,50173.0,Texas
23,507798.0,Texas
31-33,850616.0,Texas
42,432811.0,Texas
44-45,1049021.0,Texas
48-49,293152.0,Texas
51,249505.0,Texas
52,407524.0,Texas
53,156843.0,Texas
54,485623.0,Texas
55,261833.0,Texas
56,716557.0,Texas
61,121094.0,Texas
62,983838.0,Texas
71,90490.0,Texas
72,721493.0,Texas
81,399400.0,Texas
95,88019.0,Texas
99,2593.0,Texas
--,900428.0,Utah
11,230.0,Utah
21,7012.0,Utah
22,4717.0,Utah
23,58941.0,Utah
31-33,109823.0,Utah
42,42968.0,Utah
44-45,123519.0,Utah
48-49,39021.0,Utah
51,28518.0,Utah
52,46188.0,Utah
53,14924.0,Utah
54,51726.0,Utah
55,19789.0,Utah
56,80560.0,Utah
61,25989.0,Utah
62,95827.0,Utah
71,16876.0,Utah
72,81838.0,Utah
81,44762.0,Utah
95,6974.0,Utah
99,226.0,Utah
--,258058.0,Vermont
22,1767.0,Vermont
23,14088.0,Vermont
31-33,43736.0,Vermont
42,10997.0,Vermont
44-45,40656.0,Vermont
48-49,4789.0,Vermont
51,6831.0,Vermont
52,10474.0,Vermont
53,2795.0,Vermont
54,13899.0,Vermont
55,2788.0,Vermont
56,5898.0,Vermont
61,13030.0,Vermont
62,37375.0,Vermont
71,7548.0,Vermont
72,29243.0,Vermont
81,9964.0,Vermont
95,908.0,Vermont
--,2914804.0,Virginia
11,3751.0,Virginia
21,10256.0,Virginia
22,16534.0,Virginia
23,197068.0,Virginia
31-33,313453.0,Virginia
42,104645.0,Virginia
44-45,405513.0,Virginia
48-49,74305.0,Virginia
51,123455.0,Virginia
52,173985.0,Virginia
53,53907.0,Virginia
54,309536.0,Virginia
55,54462.0,Virginia
56,210002.0,Virginia
61,52916.0,Virginia
62,324174.0,Virginia
71,41798.0,Virginia
72,254362.0,Virginia
81,161702.0,Virginia
95,28464.0,Virginia
99,516.0,Virginia
--,2185658.0,Washington
11,14364.0,Washington
21,2589.0,Washington
22,5309.0,Washington
23,140941.0,Washington
31-33,268839.0,Washington
42,117621.0,Washington
44-45,299652.0,Washington
48-49,74505.0,Washington
51,96411.0,Washington
52,108507.0,Washington
53,48506.0,Washington
54,137769.0,Washington
55,53651.0,Washington
56,112995.0,Washington
61,39964.0,Washington
62,298269.0,Washington
71,48456.0,Washington
72,197616.0,Washington
81,106278.0,Washington
95,12824.0,Washington
99,592.0,Washington
--,561478.0,West Virginia
11,1571.0,West Virginia
21,21698.0,West Virginia
22,7502.0,West Virginia
23,27621.0,West Virginia
31-33,69102.0,West Virginia
42,21038.0,West Virginia
44-45,89385.0,West Virginia
48-49,13658.0,West Virginia
51,12659.0,West Virginia
52,23263.0,West Virginia
53,6883.0,West Virginia
54,21096.0,West Virginia
55,5328.0,West Virginia
56,31574.0,West Virginia
61,7912.0,West Virginia
62,108309.0,West Virginia
71,8549.0,West Virginia
72,52992.0,West Virginia
81,27591.0,West Virginia
95,3649.0,West Virginia
99,98.0,West Virginia
--,2355816.0,Wisconsin
11,3411.0,Wisconsin
21,2298.0,Wisconsin
22,16262.0,Wisconsin
23,117141.0,Wisconsin
31-33,499518.0,Wisconsin
42,117202.0,Wisconsin
44-45,309173.0,Wisconsin
48-49,77746.0,Wisconsin
51,49517.0,Wisconsin
52,136673.0,Wisconsin
53,27368.0,Wisconsin
54,90826.0,Wisconsin
55,57989.0,Wisconsin
56,111379.0,Wisconsin
61,45069.0,Wisconsin
62,331180.0,Wisconsin
71,33143.0,Wisconsin
72,198215.0,Wisconsin
81,115101.0,Wisconsin
95,16366.0,Wisconsin
99,239.0,Wisconsin
--,177828.0,Wyoming
11,397.0,Wyoming
21,16051.0,Wyoming
22,2298.0,Wyoming
23,14458.0,Wyoming
31-33,9834.0,Wyoming
42,7094.0,Wyoming
44-45,29180.0,Wyoming
48-49,5395.0,Wyoming
51,4167.0,Wyoming
52,7102.0,Wyoming
53,3159.0,Wyoming
