NAICS Code,Total Employment - 1999,MSA
22,390.0,"Asheville, NC MSA"
23,6551.0,"Asheville, NC MSA"
31-33,18535.0,"Asheville, NC MSA"
42,3943.0,"Asheville, NC MSA"
44-45,14709.0,"Asheville, NC MSA"
48-49,1482.0,"Asheville, NC MSA"
51,1669.0,"Asheville, NC MSA"
52,2724.0,"Asheville, NC MSA"
53,1239.0,"Asheville, NC MSA"
54,3021.0,"Asheville, NC MSA"
55,781.0,"Asheville, NC MSA"
56,5963.0,"Asheville, NC MSA"
61,2782.0,"Asheville, NC MSA"
62,16826.0,"Asheville, NC MSA"
71,1427.0,"Asheville, NC MSA"
72,10741.0,"Asheville, NC MSA"
81,4703.0,"Asheville, NC MSA"
--,52816.0,"Athens-Clarke County, GA MSA"
23,2745.0,"Athens-Clarke County, GA MSA"
31-33,11361.0,"Athens-Clarke County, GA MSA"
42,2527.0,"Athens-Clarke County, GA MSA"
44-45,9205.0,"Athens-Clarke County, GA MSA"
48-49,600.0,"Athens-Clarke County, GA MSA"
51,1323.0,"Athens-Clarke County, GA MSA"
52,1680.0,"Athens-Clarke County, GA MSA"
53,843.0,"Athens-Clarke County, GA MSA"
54,1780.0,"Athens-Clarke County, GA MSA"
55,340.0,"Athens-Clarke County, GA MSA"
56,2944.0,"Athens-Clarke County, GA MSA"
61,587.0,"Athens-Clarke County, GA MSA"
62,7270.0,"Athens-Clarke County, GA MSA"
71,524.0,"Athens-Clarke County, GA MSA"
72,5796.0,"Athens-Clarke County, GA MSA"
81,2546.0,"Athens-Clarke County, GA MSA"
--,2021497.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1405.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,11961.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,119775.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,187738.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,146605.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,237215.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,95620.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,89699.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,113446.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,40401.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,151047.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,84958.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,222491.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,39699.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,163876.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,22929.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,165134.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,86928.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
95,38459.0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,30768.0,"Auburn-Opelika, AL MSA"
11,96.0,"Auburn-Opelika, AL MSA"
22,107.0,"Auburn-Opelika, AL MSA"
23,1971.0,"Auburn-Opelika, AL MSA"
31-33,7081.0,"Auburn-Opelika, AL MSA"
42,770.0,"Auburn-Opelika, AL MSA"
44-45,5407.0,"Auburn-Opelika, AL MSA"
48-49,424.0,"Auburn-Opelika, AL MSA"
52,827.0,"Auburn-Opelika, AL MSA"
53,479.0,"Auburn-Opelika, AL MSA"
55,12.0,"Auburn-Opelika, AL MSA"
56,1710.0,"Auburn-Opelika, AL MSA"
62,4470.0,"Auburn-Opelika, AL MSA"
71,414.0,"Auburn-Opelika, AL MSA"
72,4228.0,"Auburn-Opelika, AL MSA"
81,1372.0,"Auburn-Opelika, AL MSA"
--,505265.0,"Austin-Round Rock-Georgetown, TX MSA"
11,68.0,"Austin-Round Rock-Georgetown, TX MSA"
21,865.0,"Austin-Round Rock-Georgetown, TX MSA"
22,1069.0,"Austin-Round Rock-Georgetown, TX MSA"
23,32210.0,"Austin-Round Rock-Georgetown, TX MSA"
