State,NAICS Code,NAICS Description,Total Employment
California,42,Wholesale Trade,806841.0
California,44-45,Retail Trade,1539979.0
California,48-49,Transportation and Warehousing,439204.0
California,51,Information,537357.0
California,52,Finance and Insurance,586829.0
California,53,Real Estate and Rental and Leasing,274643.0
California,54,"Professional, Scientific, and Technical Services",1128912.0
California,55,Management of Companies and Enterprises,285828.0
California,56,Administrative and Support and Waste Management and Remediation Services,1167386.0
California,61,Educational Services,381636.0
California,62,Health Care and Social Assistance,1742808.0
California,71,"Arts, Entertainment, and Recreation",293032.0
California,72,Accommodation and Food Services,1398509.0
California,81,Other Services (except Public Administration),549507.0
California,99,Industries not classified,1029.0
Colorado,--,Total,2035803.0
Colorado,11,"Agriculture, Forestry, Fishing and Hunting",1521.0
Colorado,21,"Mining, Quarrying, and Oil and Gas Extraction",28958.0
Colorado,22,Utilities,8911.0
Colorado,23,Construction,115908.0
Colorado,31-33,Manufacturing,120250.0
Colorado,42,Wholesale Trade,91414.0
Colorado,44-45,Retail Trade,244702.0
Colorado,48-49,Transportation and Warehousing,60750.0
Colorado,51,Information,80030.0
Colorado,52,Finance and Insurance,96889.0
Colorado,53,Real Estate and Rental and Leasing,39878.0
Colorado,54,"Professional, Scientific, and Technical Services",177810.0
Colorado,55,Management of Companies and Enterprises,50015.0
Colorado,56,Administrative and Support and Waste Management and Remediation Services,218357.0
Colorado,61,Educational Services,45416.0
Colorado,62,Health Care and Social Assistance,264818.0
Colorado,71,"Arts, Entertainment, and Recreation",47615.0
Colorado,72,Accommodation and Food Services,244653.0
Colorado,81,Other Services (except Public Administration),97813.0
Colorado,99,Industries not classified,0.0
Connecticut,--,Total,1463732.0
Connecticut,11,"Agriculture, Forestry, Fishing and Hunting",338.0
Connecticut,21,"Mining, Quarrying, and Oil and Gas Extraction",1111.0
Connecticut,22,Utilities,0.0
Connecticut,23,Construction,49438.0
Connecticut,31-33,Manufacturing,153757.0
Connecticut,42,Wholesale Trade,72424.0
Connecticut,44-45,Retail Trade,183809.0
Connecticut,48-49,Transportation and Warehousing,39996.0
Connecticut,51,Information,36542.0
Connecticut,52,Finance and Insurance,115456.0
Connecticut,53,Real Estate and Rental and Leasing,18753.0
Connecticut,54,"Professional, Scientific, and Technical Services",102622.0
Connecticut,55,Management of Companies and Enterprises,36011.0
Connecticut,56,Administrative and Support and Waste Management and Remediation Services,90045.0
Connecticut,61,Educational Services,66005.0
Connecticut,62,Health Care and Social Assistance,268876.0
Connecticut,71,"Arts, Entertainment, and Recreation",25460.0
Connecticut,72,Accommodation and Food Services,134280.0
Connecticut,81,Other Services (except Public Administration),59762.0
Connecticut,99,Industries not classified,55.0
Delaware,--,Total,363688.0
Delaware,11,"Agriculture, Forestry, Fishing and Hunting",119.0
Delaware,21,"Mining, Quarrying, and Oil and Gas Extraction",114.0
Delaware,22,Utilities,2466.0
Delaware,23,Construction,17123.0
Delaware,31-33,Manufacturing,26712.0
Delaware,42,Wholesale Trade,16055.0
Delaware,44-45,Retail Trade,51783.0
Delaware,48-49,Transportation and Warehousing,11689.0
Delaware,51,Information,6607.0
Delaware,52,Finance and Insurance,37496.0
Delaware,53,Real Estate and Rental and Leasing,5485.0
Delaware,54,"Professional, Scientific, and Technical Services",26600.0
Delaware,55,Management of Companies and Enterprises,10610.0
Delaware,56,Administrative and Support and Waste Management and Remediation Services,26981.0
Delaware,61,Educational Services,6420.0
Delaware,62,Health Care and Social Assistance,59704.0
Delaware,71,"Arts, Entertainment, and Recreation",6912.0
Delaware,72,Accommodation and Food Services,36000.0
Delaware,81,Other Services (except Public Administration),14783.0
Delaware,99,Industries not classified,0.0
District of Columbia,--,Total,482838.0
District of Columbia,21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
District of Columbia,22,Utilities,0.0
District of Columbia,23,Construction,7256.0
District of Columbia,31-33,Manufacturing,1157.0
District of Columbia,42,Wholesale Trade,4492.0
District of Columbia,44-45,Retail Trade,20420.0
District of Columbia,48-49,Transportation and Warehousing,5277.0
District of Columbia,51,Information,20334.0
District of Columbia,52,Finance and Insurance,16681.0
District of Columbia,53,Real Estate and Rental and Leasing,9277.0
District of Columbia,54,"Professional, Scientific, and Technical Services",93836.0
District of Columbia,55,Management of Companies and Enterprises,9330.0
District of Columbia,56,Administrative and Support and Waste Management and Remediation Services,32739.0
District of Columbia,61,Educational Services,52867.0
District of Columbia,62,Health Care and Social Assistance,63611.0
District of Columbia,71,"Arts, Entertainment, and Recreation",7528.0
District of Columbia,72,Accommodation and Food Services,62741.0
District of Columbia,81,Other Services (except Public Administration),73041.0
District of Columbia,99,Industries not classified,22.0
Florida,--,Total,6932382.0
Florida,11,"Agriculture, Forestry, Fishing and Hunting",11993.0
Florida,21,"Mining, Quarrying, and Oil and Gas Extraction",3961.0
Florida,22,Utilities,27530.0
Florida,23,Construction,289784.0
Florida,31-33,Manufacturing,282612.0
Florida,42,Wholesale Trade,289297.0
Florida,44-45,Retail Trade,965869.0
Florida,48-49,Transportation and Warehousing,210144.0
Florida,51,Information,148646.0
Florida,52,Finance and Insurance,335689.0
Florida,53,Real Estate and Rental and Leasing,146420.0
Florida,54,"Professional, Scientific, and Technical Services",441845.0
Florida,55,Management of Companies and Enterprises,131356.0
Florida,56,Administrative and Support and Waste Management and Remediation Services,1224524.0
Florida,61,Educational Services,152496.0
Florida,62,Health Care and Social Assistance,1001436.0
Florida,71,"Arts, Entertainment, and Recreation",175731.0
Florida,72,Accommodation and Food Services,792255.0
Florida,81,Other Services (except Public Administration),300544.0
Florida,99,Industries not classified,250.0
Georgia,--,Total,3390540.0
Georgia,11,"Agriculture, Forestry, Fishing and Hunting",7499.0
Georgia,21,"Mining, Quarrying, and Oil and Gas Extraction",5071.0
Georgia,22,Utilities,24254.0
Georgia,23,Construction,138834.0
Georgia,31-33,Manufacturing,335703.0
Georgia,42,Wholesale Trade,187834.0
Georgia,44-45,Retail Trade,436660.0
Georgia,48-49,Transportation and Warehousing,155414.0
Georgia,51,Information,115755.0
Georgia,52,Finance and Insurance,162056.0
Georgia,53,Real Estate and Rental and Leasing,55553.0
Georgia,54,"Professional, Scientific, and Technical Services",227434.0
Georgia,55,Management of Companies and Enterprises,116785.0
Georgia,56,Administrative and Support and Waste Management and Remediation Services,330120.0
Georgia,61,Educational Services,80027.0
Georgia,62,Health Care and Social Assistance,459876.0
Georgia,71,"Arts, Entertainment, and Recreation",41678.0
Georgia,72,Accommodation and Food Services,358799.0
Georgia,81,Other Services (except Public Administration),150972.0
Georgia,99,Industries not classified,216.0
Hawaii,--,Total,492089.0
Hawaii,11,"Agriculture, Forestry, Fishing and Hunting",361.0
Hawaii,21,"Mining, Quarrying, and Oil and Gas Extraction",100.0
Hawaii,22,Utilities,3501.0
Hawaii,23,Construction,24779.0
Hawaii,31-33,Manufacturing,12177.0
Hawaii,42,Wholesale Trade,18213.0
Hawaii,44-45,Retail Trade,67719.0
Hawaii,48-49,Transportation and Warehousing,26578.0
Hawaii,51,Information,8088.0
Hawaii,52,Finance and Insurance,19274.0
Hawaii,53,Real Estate and Rental and Leasing,11771.0
Hawaii,54,"Professional, Scientific, and Technical Services",24439.0
Hawaii,55,Management of Companies and Enterprises,8722.0
Hawaii,56,Administrative and Support and Waste Management and Remediation Services,47713.0
Hawaii,61,Educational Services,18028.0
Hawaii,62,Health Care and Social Assistance,66444.0
Hawaii,71,"Arts, Entertainment, and Recreation",10423.0
Hawaii,72,Accommodation and Food Services,98768.0
Hawaii,81,Other Services (except Public Administration),24989.0
Hawaii,99,Industries not classified,0.0
Idaho,--,Total,493786.0
Idaho,11,"Agriculture, Forestry, Fishing and Hunting",3274.0
Idaho,21,"Mining, Quarrying, and Oil and Gas Extraction",2736.0
Idaho,22,Utilities,0.0
Idaho,23,Construction,27106.0
Idaho,31-33,Manufacturing,54484.0
Idaho,42,Wholesale Trade,26263.0
Idaho,44-45,Retail Trade,73114.0
Idaho,48-49,Transportation and Warehousing,17079.0
Idaho,51,Information,11574.0
Idaho,52,Finance and Insurance,21391.0
Idaho,53,Real Estate and Rental and Leasing,6241.0
Idaho,54,"Professional, Scientific, and Technical Services",31157.0
Idaho,55,Management of Companies and Enterprises,6581.0
Idaho,56,Administrative and Support and Waste Management and Remediation Services,33774.0
Idaho,61,Educational Services,11610.0
Idaho,62,Health Care and Social Assistance,82816.0
Idaho,71,"Arts, Entertainment, and Recreation",9075.0
Idaho,72,Accommodation and Food Services,53805.0
Idaho,81,Other Services (except Public Administration),17897.0
Idaho,99,Industries not classified,0.0
Illinois,--,Total,5119826.0
Illinois,11,"Agriculture, Forestry, Fishing and Hunting",2152.0
Illinois,21,"Mining, Quarrying, and Oil and Gas Extraction",8849.0
Illinois,22,Utilities,27672.0
Illinois,23,Construction,180468.0
Illinois,31-33,Manufacturing,544154.0
Illinois,42,Wholesale Trade,307625.0
Illinois,44-45,Retail Trade,597154.0
Illinois,48-49,Transportation and Warehousing,228894.0
Illinois,51,Information,118849.0
Illinois,52,Finance and Insurance,292622.0
Illinois,53,Real Estate and Rental and Leasing,71695.0
Illinois,54,"Professional, Scientific, and Technical Services",368704.0
Illinois,55,Management of Companies and Enterprises,182936.0
Illinois,56,Administrative and Support and Waste Management and Remediation Services,470351.0
Illinois,61,Educational Services,159474.0
Illinois,62,Health Care and Social Assistance,770017.0
Illinois,71,"Arts, Entertainment, and Recreation",77326.0
Illinois,72,Accommodation and Food Services,467152.0
Illinois,81,Other Services (except Public Administration),243571.0
Illinois,99,Industries not classified,0.0
Indiana,--,Total,2512908.0
Indiana,11,"Agriculture, Forestry, Fishing and Hunting",1539.0
Indiana,21,"Mining, Quarrying, and Oil and Gas Extraction",6025.0
Indiana,22,Utilities,14656.0
Indiana,23,Construction,112805.0
Indiana,31-33,Manufacturing,455851.0
Indiana,42,Wholesale Trade,111514.0
Indiana,44-45,Retail Trade,309602.0
Indiana,48-49,Transportation and Warehousing,115240.0
Indiana,51,Information,41346.0
Indiana,52,Finance and Insurance,96975.0
Indiana,53,Real Estate and Rental and Leasing,31994.0
Indiana,54,"Professional, Scientific, and Technical Services",104175.0
Indiana,55,Management of Companies and Enterprises,55439.0
Indiana,56,Administrative and Support and Waste Management and Remediation Services,177140.0
Indiana,61,Educational Services,66442.0
Indiana,62,Health Care and Social Assistance,398000.0
Indiana,71,"Arts, Entertainment, and Recreation",33728.0
Indiana,72,Accommodation and Food Services,256077.0
Indiana,81,Other Services (except Public Administration),124313.0
Indiana,99,Industries not classified,0.0
Iowa,--,Total,1293694.0
Iowa,11,"Agriculture, Forestry, Fishing and Hunting",2423.0
Iowa,21,"Mining, Quarrying, and Oil and Gas Extraction",2063.0
Iowa,22,Utilities,7785.0
Iowa,23,Construction,56878.0
Iowa,31-33,Manufacturing,205375.0
Iowa,42,Wholesale Trade,66920.0
Iowa,44-45,Retail Trade,175899.0
Iowa,48-49,Transportation and Warehousing,55148.0
Iowa,51,Information,29759.0
Iowa,52,Finance and Insurance,91258.0
Iowa,53,Real Estate and Rental and Leasing,13011.0
Iowa,54,"Professional, Scientific, and Technical Services",49890.0
Iowa,55,Management of Companies and Enterprises,16648.0
Iowa,56,Administrative and Support and Waste Management and Remediation Services,77693.0
Iowa,61,Educational Services,45917.0
Iowa,62,Health Care and Social Assistance,211199.0
Iowa,71,"Arts, Entertainment, and Recreation",21020.0
Iowa,72,Accommodation and Food Services,114653.0
Iowa,81,Other Services (except Public Administration),50089.0
Iowa,99,Industries not classified,66.0
Kansas,--,Total,1134216.0
Kansas,11,"Agriculture, Forestry, Fishing and Hunting",762.0
Kansas,21,"Mining, Quarrying, and Oil and Gas Extraction",10270.0
Kansas,22,Utilities,7440.0
Kansas,23,Construction,56106.0
Kansas,31-33,Manufacturing,154088.0
Kansas,42,Wholesale Trade,61561.0
Kansas,44-45,Retail Trade,146633.0
Kansas,48-49,Transportation and Warehousing,48818.0
Kansas,51,Information,38340.0
Kansas,52,Finance and Insurance,58934.0
Kansas,53,Real Estate and Rental and Leasing,15104.0
Kansas,54,"Professional, Scientific, and Technical Services",59352.0
Kansas,55,Management of Companies and Enterprises,20443.0
Kansas,56,Administrative and Support and Waste Management and Remediation Services,71614.0
Kansas,61,Educational Services,20115.0
Kansas,62,Health Care and Social Assistance,193335.0
Kansas,71,"Arts, Entertainment, and Recreation",14252.0
Kansas,72,Accommodation and Food Services,106861.0
Kansas,81,Other Services (except Public Administration),50132.0
Kansas,99,Industries not classified,56.0
Kentucky,--,Total,1481323.0
Kentucky,11,"Agriculture, Forestry, Fishing and Hunting",1601.0
Kentucky,21,"Mining, Quarrying, and Oil and Gas Extraction",20933.0
Kentucky,22,Utilities,8320.0
Kentucky,23,Construction,60807.0
Kentucky,31-33,Manufacturing,210479.0
Kentucky,42,Wholesale Trade,69094.0
Kentucky,44-45,Retail Trade,202648.0
Kentucky,48-49,Transportation and Warehousing,84076.0
Kentucky,51,Information,29623.0
Kentucky,52,Finance and Insurance,67821.0
Kentucky,53,Real Estate and Rental and Leasing,19200.0
Kentucky,54,"Professional, Scientific, and Technical Services",65291.0
Kentucky,55,Management of Companies and Enterprises,27715.0
Kentucky,56,Administrative and Support and Waste Management and Remediation Services,96074.0
Kentucky,61,Educational Services,29161.0
Kentucky,62,Health Care and Social Assistance,251737.0
Kentucky,71,"Arts, Entertainment, and Recreation",16371.0
Kentucky,72,Accommodation and Food Services,154807.0
Kentucky,81,Other Services (except Public Administration),65293.0
Kentucky,99,Industries not classified,272.0
Louisiana,--,Total,1644282.0
Louisiana,11,"Agriculture, Forestry, Fishing and Hunting",3771.0
Louisiana,21,"Mining, Quarrying, and Oil and Gas Extraction",54434.0
Louisiana,22,Utilities,0.0
Louisiana,23,Construction,128982.0
Louisiana,31-33,Manufacturing,127354.0
Louisiana,42,Wholesale Trade,75843.0
Louisiana,44-45,Retail Trade,223908.0
Louisiana,48-49,Transportation and Warehousing,68301.0
Louisiana,51,Information,24440.0
Louisiana,52,Finance and Insurance,64207.0
Louisiana,53,Real Estate and Rental and Leasing,31516.0
Louisiana,54,"Professional, Scientific, and Technical Services",87114.0
Louisiana,55,Management of Companies and Enterprises,22945.0
Louisiana,56,Administrative and Support and Waste Management and Remediation Services,104316.0
Louisiana,61,Educational Services,37913.0
Louisiana,62,Health Care and Social Assistance,286022.0
Louisiana,71,"Arts, Entertainment, and Recreation",23295.0
Louisiana,72,Accommodation and Food Services,192889.0
Louisiana,81,Other Services (except Public Administration),75261.0
Louisiana,99,Industries not classified,95.0
Maine,--,Total,486838.0
Maine,11,"Agriculture, Forestry, Fishing and Hunting",3292.0
Maine,21,"Mining, Quarrying, and Oil and Gas Extraction",0.0
Maine,22,Utilities,2215.0
Maine,23,Construction,22644.0
Maine,31-33,Manufacturing,49821.0
Maine,42,Wholesale Trade,17072.0
Maine,44-45,Retail Trade,80870.0
Maine,48-49,Transportation and Warehousing,14877.0
Maine,51,Information,11293.0
Maine,52,Finance and Insurance,27040.0
Maine,53,Real Estate and Rental and Leasing,6105.0
Maine,54,"Professional, Scientific, and Technical Services",22563.0
Maine,55,Management of Companies and Enterprises,7650.0
Maine,56,Administrative and Support and Waste Management and Remediation Services,23098.0
Maine,61,Educational Services,16390.0
Maine,62,Health Care and Social Assistance,107884.0
Maine,71,"Arts, Entertainment, and Recreation",7707.0
Maine,72,Accommodation and Food Services,47188.0
Maine,81,Other Services (except Public Administration),19014.0
Maine,99,Industries not classified,35.0
Maryland,--,Total,2152458.0
Maryland,11,"Agriculture, Forestry, Fishing and Hunting",956.0
Maryland,21,"Mining, Quarrying, and Oil and Gas Extraction",1365.0
Maryland,22,Utilities,12171.0
Maryland,23,Construction,138657.0
Maryland,31-33,Manufacturing,103180.0
Maryland,42,Wholesale Trade,84461.0
Maryland,44-45,Retail Trade,283609.0
Maryland,48-49,Transportation and Warehousing,64200.0
Maryland,51,Information,53769.0
Maryland,52,Finance and Insurance,99580.0
Maryland,53,Real Estate and Rental and Leasing,43346.0
Maryland,54,"Professional, Scientific, and Technical Services",246909.0
Maryland,55,Management of Companies and Enterprises,48418.0
Maryland,56,Administrative and Support and Waste Management and Remediation Services,185698.0
Maryland,61,Educational Services,81805.0
Maryland,62,Health Care and Social Assistance,353187.0
Maryland,71,"Arts, Entertainment, and Recreation",36204.0
Maryland,72,Accommodation and Food Services,202783.0
Maryland,81,Other Services (except Public Administration),112068.0
Maryland,99,Industries not classified,92.0
Massachusetts,--,Total,3043759.0
Massachusetts,11,"Agriculture, Forestry, Fishing and Hunting",1156.0
Massachusetts,21,"Mining, Quarrying, and Oil and Gas Extraction",1032.0
Massachusetts,22,Utilities,12432.0
Massachusetts,23,Construction,103850.0
Massachusetts,31-33,Manufacturing,230026.0
Massachusetts,42,Wholesale Trade,129804.0
Massachusetts,44-45,Retail Trade,356700.0
Massachusetts,48-49,Transportation and Warehousing,76084.0
Massachusetts,51,Information,103938.0
Massachusetts,52,Finance and Insurance,201365.0
Massachusetts,53,Real Estate and Rental and Leasing,43061.0
Massachusetts,54,"Professional, Scientific, and Technical Services",256878.0
Massachusetts,55,Management of Companies and Enterprises,90577.0
Massachusetts,56,Administrative and Support and Waste Management and Remediation Services,207282.0
Massachusetts,61,Educational Services,204892.0
Massachusetts,62,Health Care and Social Assistance,581045.0
Massachusetts,71,"Arts, Entertainment, and Recreation",54534.0
Massachusetts,72,Accommodation and Food Services,269663.0
Massachusetts,81,Other Services (except Public Administration),119076.0
Massachusetts,99,Industries not classified,364.0
Michigan,--,Total,3468089.0
Michigan,11,"Agriculture, Forestry, Fishing and Hunting",3364.0
Michigan,21,"Mining, Quarrying, and Oil and Gas Extraction",6255.0
Michigan,22,Utilities,0.0
Michigan,23,Construction,113862.0
Michigan,31-33,Manufacturing,500754.0
Michigan,42,Wholesale Trade,159964.0
Michigan,44-45,Retail Trade,442346.0
Michigan,48-49,Transportation and Warehousing,99079.0
Michigan,51,Information,68346.0
Michigan,52,Finance and Insurance,150733.0
Michigan,53,Real Estate and Rental and Leasing,49597.0
Michigan,54,"Professional, Scientific, and Technical Services",237934.0
Michigan,55,Management of Companies and Enterprises,108965.0
Michigan,56,Administrative and Support and Waste Management and Remediation Services,308550.0
Michigan,61,Educational Services,72295.0
Michigan,62,Health Care and Social Assistance,583243.0
Michigan,71,"Arts, Entertainment, and Recreation",44557.0
Michigan,72,Accommodation and Food Services,344293.0
Michigan,81,Other Services (except Public Administration),153139.0
Michigan,99,Industries not classified,0.0
Minnesota,--,Total,2480643.0
Minnesota,11,"Agriculture, Forestry, Fishing and Hunting",2551.0
Minnesota,21,"Mining, Quarrying, and Oil and Gas Extraction",5643.0
Minnesota,22,Utilities,0.0
Minnesota,23,Construction,96844.0
Minnesota,31-33,Manufacturing,296978.0
Minnesota,42,Wholesale Trade,129299.0
Minnesota,44-45,Retail Trade,290507.0
Minnesota,48-49,Transportation and Warehousing,79195.0
Minnesota,51,Information,61219.0
Minnesota,52,Finance and Insurance,154143.0
Minnesota,53,Real Estate and Rental and Leasing,35388.0
Minnesota,54,"Professional, Scientific, and Technical Services",132818.0
Minnesota,55,Management of Companies and Enterprises,133044.0
Minnesota,56,Administrative and Support and Waste Management and Remediation Services,159800.0
Minnesota,61,Educational Services,71365.0
Minnesota,62,Health Care and Social Assistance,442762.0
Minnesota,71,"Arts, Entertainment, and Recreation",41733.0
Minnesota,72,Accommodation and Food Services,220646.0
Minnesota,81,Other Services (except Public Administration),113139.0
Minnesota,99,Industries not classified,108.0
Mississippi,--,Total,895804.0
Mississippi,11,"Agriculture, Forestry, Fishing and Hunting",4850.0
Mississippi,21,"Mining, Quarrying, and Oil and Gas Extraction",6487.0
Mississippi,22,Utilities,9244.0
Mississippi,23,Construction,41042.0
Mississippi,31-33,Manufacturing,140072.0
Mississippi,42,Wholesale Trade,35099.0
Mississippi,44-45,Retail Trade,137458.0
Mississippi,48-49,Transportation and Warehousing,33543.0
Mississippi,51,Information,13000.0
Mississippi,52,Finance and Insurance,33502.0
Mississippi,53,Real Estate and Rental and Leasing,10082.0
Mississippi,54,"Professional, Scientific, and Technical Services",30324.0
Mississippi,55,Management of Companies and Enterprises,7815.0
Mississippi,56,Administrative and Support and Waste Management and Remediation Services,48841.0
Mississippi,61,Educational Services,17999.0
Mississippi,62,Health Care and Social Assistance,162753.0
Mississippi,71,"Arts, Entertainment, and Recreation",8799.0
Mississippi,72,Accommodation and Food Services,116217.0
Mississippi,81,Other Services (except Public Administration),38623.0
Mississippi,99,Industries not classified,0.0
Missouri,--,Total,2320239.0
Missouri,11,"Agriculture, Forestry, Fishing and Hunting",1752.0
Missouri,21,"Mining, Quarrying, and Oil and Gas Extraction",3654.0
Missouri,22,Utilities,16838.0
Missouri,23,Construction,105798.0
Missouri,31-33,Manufacturing,247562.0
Missouri,42,Wholesale Trade,120131.0
Missouri,44-45,Retail Trade,304803.0
Missouri,48-49,Transportation and Warehousing,81137.0
Missouri,51,Information,57059.0
Missouri,52,Finance and Insurance,128144.0
Missouri,53,Real Estate and Rental and Leasing,34587.0
Missouri,54,"Professional, Scientific, and Technical Services",139741.0
Missouri,55,Management of Companies and Enterprises,71308.0
Missouri,56,Administrative and Support and Waste Management and Remediation Services,147990.0
Missouri,61,Educational Services,75440.0
Missouri,62,Health Care and Social Assistance,396568.0
Missouri,71,"Arts, Entertainment, and Recreation",37715.0
Missouri,72,Accommodation and Food Services,238544.0
Missouri,81,Other Services (except Public Administration),110805.0
Missouri,99,Industries not classified,0.0
Montana,--,Total,343842.0
Montana,11,"Agriculture, Forestry, Fishing and Hunting",1078.0
Montana,21,"Mining, Quarrying, and Oil and Gas Extraction",7546.0
Montana,22,Utilities,2921.0
Montana,23,Construction,21213.0
Montana,31-33,Manufacturing,16219.0
Montana,42,Wholesale Trade,14398.0
Montana,44-45,Retail Trade,55976.0
Montana,48-49,Transportation and Warehousing,11914.0
Montana,51,Information,9199.0
Montana,52,Finance and Insurance,16054.0
Montana,53,Real Estate and Rental and Leasing,5346.0
Montana,54,"Professional, Scientific, and Technical Services",17988.0
Montana,55,Management of Companies and Enterprises,3277.0
Montana,56,Administrative and Support and Waste Management and Remediation Services,19367.0
Montana,61,Educational Services,6028.0
Montana,62,Health Care and Social Assistance,65206.0
Montana,71,"Arts, Entertainment, and Recreation",9264.0
Montana,72,Accommodation and Food Services,45553.0
Montana,81,Other Services (except Public Administration),15265.0
Montana,99,Industries not classified,30.0
Nebraska,--,Total,818289.0
Nebraska,11,"Agriculture, Forestry, Fishing and Hunting",1165.0
Nebraska,21,"Mining, Quarrying, and Oil and Gas Extraction",1059.0
Nebraska,22,Utilities,0.0
Nebraska,23,Construction,38136.0
