NAICS Code,Total Employment - 2002,MSA
--,49969.0,"Abilene, TX MSA"
11,14.0,"Abilene, TX MSA"
21,834.0,"Abilene, TX MSA"
22,395.0,"Abilene, TX MSA"
23,3002.0,"Abilene, TX MSA"
31-33,3177.0,"Abilene, TX MSA"
42,1859.0,"Abilene, TX MSA"
44-45,7633.0,"Abilene, TX MSA"
48-49,1154.0,"Abilene, TX MSA"
51,1228.0,"Abilene, TX MSA"
52,2648.0,"Abilene, TX MSA"
53,879.0,"Abilene, TX MSA"
54,1353.0,"Abilene, TX MSA"
55,294.0,"Abilene, TX MSA"
56,3652.0,"Abilene, TX MSA"
61,2488.0,"Abilene, TX MSA"
62,9756.0,"Abilene, TX MSA"
71,706.0,"Abilene, TX MSA"
72,5545.0,"Abilene, TX MSA"
81,3261.0,"Abilene, TX MSA"
95,76.0,"Abilene, TX MSA"
99,15.0,"Abilene, TX MSA"
--,289151.0,"Akron, OH MSA"
23,13648.0,"Akron, OH MSA"
31-33,46263.0,"Akron, OH MSA"
42,15232.0,"Akron, OH MSA"
44-45,40024.0,"Akron, OH MSA"
48-49,7726.0,"Akron, OH MSA"
51,5391.0,"Akron, OH MSA"
52,12104.0,"Akron, OH MSA"
53,4144.0,"Akron, OH MSA"
54,12980.0,"Akron, OH MSA"
55,16564.0,"Akron, OH MSA"
56,18040.0,"Akron, OH MSA"
61,4301.0,"Akron, OH MSA"
62,39528.0,"Akron, OH MSA"
71,4073.0,"Akron, OH MSA"
72,26247.0,"Akron, OH MSA"
81,14913.0,"Akron, OH MSA"
95,4150.0,"Akron, OH MSA"
--,272354.0,"Albuquerque, NM MSA"
23,22067.0,"Albuquerque, NM MSA"
31-33,21483.0,"Albuquerque, NM MSA"
42,13068.0,"Albuquerque, NM MSA"
44-45,40293.0,"Albuquerque, NM MSA"
52,14538.0,"Albuquerque, NM MSA"
54,19786.0,"Albuquerque, NM MSA"
56,21928.0,"Albuquerque, NM MSA"
62,34889.0,"Albuquerque, NM MSA"
71,7134.0,"Albuquerque, NM MSA"
72,29169.0,"Albuquerque, NM MSA"
81,12802.0,"Albuquerque, NM MSA"
--,46641.0,"Alexandria, LA MSA"
11,214.0,"Alexandria, LA MSA"
23,4815.0,"Alexandria, LA MSA"
31-33,3078.0,"Alexandria, LA MSA"
42,1793.0,"Alexandria, LA MSA"
44-45,7326.0,"Alexandria, LA MSA"
48-49,808.0,"Alexandria, LA MSA"
51,1000.0,"Alexandria, LA MSA"
52,1889.0,"Alexandria, LA MSA"
53,873.0,"Alexandria, LA MSA"
54,1802.0,"Alexandria, LA MSA"
55,299.0,"Alexandria, LA MSA"
56,2136.0,"Alexandria, LA MSA"
61,648.0,"Alexandria, LA MSA"
62,11964.0,"Alexandria, LA MSA"
71,342.0,"Alexandria, LA MSA"
72,3944.0,"Alexandria, LA MSA"
81,2879.0,"Alexandria, LA MSA"
--,49193.0,"Altoona, PA MSA"
21,154.0,"Altoona, PA MSA"
22,197.0,"Altoona, PA MSA"
23,2473.0,"Altoona, PA MSA"
31-33,8204.0,"Altoona, PA MSA"
42,2656.0,"Altoona, PA MSA"
44-45,8468.0,"Altoona, PA MSA"
48-49,1462.0,"Altoona, PA MSA"
51,1232.0,"Altoona, PA MSA"
52,1507.0,"Altoona, PA MSA"
53,408.0,"Altoona, PA MSA"
54,2232.0,"Altoona, PA MSA"
55,644.0,"Altoona, PA MSA"
56,1722.0,"Altoona, PA MSA"
61,261.0,"Altoona, PA MSA"
62,9147.0,"Altoona, PA MSA"
71,591.0,"Altoona, PA MSA"
72,4484.0,"Altoona, PA MSA"
81,2438.0,"Altoona, PA MSA"
95,902.0,"Altoona, PA MSA"
--,79454.0,"Amarillo, TX MSA"
23,4873.0,"Amarillo, TX MSA"
31-33,8025.0,"Amarillo, TX MSA"
42,4824.0,"Amarillo, TX MSA"
44-45,12557.0,"Amarillo, TX MSA"
48-49,1947.0,"Amarillo, TX MSA"
51,2184.0,"Amarillo, TX MSA"
52,4796.0,"Amarillo, TX MSA"
53,1145.0,"Amarillo, TX MSA"
54,2399.0,"Amarillo, TX MSA"
56,3689.0,"Amarillo, TX MSA"
61,503.0,"Amarillo, TX MSA"
62,13568.0,"Amarillo, TX MSA"
71,844.0,"Amarillo, TX MSA"
72,8451.0,"Amarillo, TX MSA"
81,5130.0,"Amarillo, TX MSA"
--,116914.0,"Anchorage, AK MSA"
11,49.0,"Anchorage, AK MSA"
21,3613.0,"Anchorage, AK MSA"
22,537.0,"Anchorage, AK MSA"
23,8389.0,"Anchorage, AK MSA"
31-33,1856.0,"Anchorage, AK MSA"
42,4734.0,"Anchorage, AK MSA"
44-45,16029.0,"Anchorage, AK MSA"
48-49,10240.0,"Anchorage, AK MSA"
51,3946.0,"Anchorage, AK MSA"
52,4698.0,"Anchorage, AK MSA"
53,2427.0,"Anchorage, AK MSA"
54,10301.0,"Anchorage, AK MSA"
55,2313.0,"Anchorage, AK MSA"
56,7865.0,"Anchorage, AK MSA"
61,1538.0,"Anchorage, AK MSA"
62,17467.0,"Anchorage, AK MSA"
71,1924.0,"Anchorage, AK MSA"
72,11746.0,"Anchorage, AK MSA"
81,6780.0,"Anchorage, AK MSA"
95,440.0,"Anchorage, AK MSA"
99,22.0,"Anchorage, AK MSA"
--,223102.0,"Ann Arbor, MI MSA"
23,12014.0,"Ann Arbor, MI MSA"
31-33,38518.0,"Ann Arbor, MI MSA"
42,7575.0,"Ann Arbor, MI MSA"
44-45,32641.0,"Ann Arbor, MI MSA"
48-49,3713.0,"Ann Arbor, MI MSA"
51,7241.0,"Ann Arbor, MI MSA"
52,6456.0,"Ann Arbor, MI MSA"
53,3581.0,"Ann Arbor, MI MSA"
54,15072.0,"Ann Arbor, MI MSA"
55,7038.0,"Ann Arbor, MI MSA"
56,12325.0,"Ann Arbor, MI MSA"
61,3912.0,"Ann Arbor, MI MSA"
