State,NAICS Code,Total Employment - 1998
Mississippi,51,15677.0
Mississippi,52,34053.0
Mississippi,53,8811.0
Mississippi,54,24891.0
Mississippi,55,10271.0
Mississippi,56,43815.0
Mississippi,61,14221.0
Mississippi,62,126613.0
Mississippi,71,17601.0
Mississippi,72,93396.0
Mississippi,81,39513.0
Mississippi,95,5190.0
Mississippi,99,597.0
Missouri,--,2310122.0
Missouri,22,16816.0
Missouri,23,120864.0
Missouri,31-33,382003.0
Missouri,42,126722.0
Missouri,44-45,304013.0
Missouri,48-49,82383.0
Missouri,51,77339.0
Missouri,52,123925.0
Missouri,53,33957.0
Missouri,54,108914.0
Missouri,55,61523.0
Missouri,56,126562.0
Missouri,61,55760.0
Missouri,62,320300.0
Missouri,71,34608.0
Missouri,72,203313.0
Missouri,81,112336.0
Missouri,95,12089.0
Montana,--,277144.0
Montana,11,1695.0
Montana,21,4878.0
Montana,22,3331.0
Montana,23,16767.0
Montana,31-33,20686.0
Montana,42,15025.0
Montana,44-45,48285.0
Montana,48-49,9127.0
Montana,51,7170.0
Montana,52,12780.0
Montana,53,4177.0
Montana,54,12362.0
Montana,55,1690.0
Montana,56,11000.0
Montana,61,4726.0
Montana,62,45242.0
Montana,71,6910.0
Montana,72,37393.0
Montana,81,13316.0
Nebraska,--,720252.0
Nebraska,21,976.0
Nebraska,22,1670.0
Nebraska,23,38299.0
Nebraska,31-33,109645.0
Nebraska,42,40357.0
Nebraska,44-45,104867.0
Nebraska,48-49,25959.0
Nebraska,51,30353.0
Nebraska,52,47979.0
Nebraska,53,8793.0
Nebraska,54,30406.0
Nebraska,55,12727.0
Nebraska,56,52512.0
Nebraska,61,13929.0
Nebraska,62,95015.0
Nebraska,71,8307.0
Nebraska,72,60089.0
Nebraska,81,33786.0
Nebraska,95,3682.0
Nevada,--,800861.0
Nevada,21,12630.0
Nevada,22,5219.0
Nevada,23,77694.0
Nevada,31-33,39029.0
Nevada,42,29929.0
Nevada,44-45,95508.0
Nevada,48-49,25120.0
Nevada,51,11990.0
Nevada,52,27360.0
Nevada,53,17233.0
Nevada,54,33351.0
Nevada,55,6837.0
Nevada,56,53122.0
Nevada,61,3311.0
Nevada,62,60534.0
Nevada,71,25518.0
Nevada,72,246538.0
Nevada,81,25629.0
Nevada,95,3461.0
New Hampshire,--,518526.0
New Hampshire,22,3293.0
New Hampshire,23,22752.0
New Hampshire,31-33,101513.0
New Hampshire,42,22912.0
New Hampshire,44-45,85813.0
New Hampshire,48-49,12157.0
New Hampshire,51,12458.0
New Hampshire,52,24936.0
New Hampshire,53,7358.0
New Hampshire,54,22050.0
New Hampshire,55,7668.0
New Hampshire,56,30307.0
New Hampshire,61,20869.0
New Hampshire,62,68223.0
New Hampshire,71,7311.0
New Hampshire,72,46141.0
New Hampshire,81,19529.0
New Hampshire,95,1686.0
New Jersey,--,3368365.0
New Jersey,21,1969.0
New Jersey,22,20351.0
New Jersey,23,143268.0
New Jersey,31-33,405290.0
New Jersey,42,275728.0
New Jersey,44-45,417835.0
New Jersey,48-49,151508.0
New Jersey,51,125347.0
New Jersey,52,200648.0
New Jersey,53,50238.0
New Jersey,54,234874.0
New Jersey,55,139280.0
New Jersey,56,247858.0
New Jersey,61,68321.0
New Jersey,62,405946.0
New Jersey,71,36195.0
New Jersey,72,249853.0
New Jersey,81,139837.0
New Jersey,95,50678.0
New Mexico,--,540186.0
New Mexico,21,15489.0
New Mexico,22,6180.0
New Mexico,23,42171.0
New Mexico,31-33,40561.0
New Mexico,42,21672.0
New Mexico,44-45,89883.0
New Mexico,48-49,13899.0
New Mexico,51,13281.0
New Mexico,52,21850.0
