NAICS Code,Total Employment - 2013,MSA
99,0,"Alexandria, LA MSA"
--,305723,"Allentown-Bethlehem-Easton, PA-NJ MSA"
11,34,"Allentown-Bethlehem-Easton, PA-NJ MSA"
21,459,"Allentown-Bethlehem-Easton, PA-NJ MSA"
22,0,"Allentown-Bethlehem-Easton, PA-NJ MSA"
23,10836,"Allentown-Bethlehem-Easton, PA-NJ MSA"
31-33,32381,"Allentown-Bethlehem-Easton, PA-NJ MSA"
42,20917,"Allentown-Bethlehem-Easton, PA-NJ MSA"
44-45,42719,"Allentown-Bethlehem-Easton, PA-NJ MSA"
48-49,13944,"Allentown-Bethlehem-Easton, PA-NJ MSA"
51,5994,"Allentown-Bethlehem-Easton, PA-NJ MSA"
52,11629,"Allentown-Bethlehem-Easton, PA-NJ MSA"
53,2723,"Allentown-Bethlehem-Easton, PA-NJ MSA"
54,11750,"Allentown-Bethlehem-Easton, PA-NJ MSA"
55,12705,"Allentown-Bethlehem-Easton, PA-NJ MSA"
56,19893,"Allentown-Bethlehem-Easton, PA-NJ MSA"
61,12095,"Allentown-Bethlehem-Easton, PA-NJ MSA"
62,58582,"Allentown-Bethlehem-Easton, PA-NJ MSA"
71,5182,"Allentown-Bethlehem-Easton, PA-NJ MSA"
72,27393,"Allentown-Bethlehem-Easton, PA-NJ MSA"
81,13720,"Allentown-Bethlehem-Easton, PA-NJ MSA"
99,3,"Allentown-Bethlehem-Easton, PA-NJ MSA"
--,52021,"Altoona, PA MSA"
11,0,"Altoona, PA MSA"
21,0,"Altoona, PA MSA"
22,201,"Altoona, PA MSA"
23,2069,"Altoona, PA MSA"
31-33,6725,"Altoona, PA MSA"
42,2079,"Altoona, PA MSA"
44-45,8913,"Altoona, PA MSA"
48-49,3607,"Altoona, PA MSA"
51,1294,"Altoona, PA MSA"
52,1710,"Altoona, PA MSA"
53,368,"Altoona, PA MSA"
54,1703,"Altoona, PA MSA"
55,859,"Altoona, PA MSA"
56,2190,"Altoona, PA MSA"
61,340,"Altoona, PA MSA"
62,12007,"Altoona, PA MSA"
71,662,"Altoona, PA MSA"
72,4777,"Altoona, PA MSA"
81,2492,"Altoona, PA MSA"
99,0,"Altoona, PA MSA"
--,94450,"Amarillo, TX MSA"
11,51,"Amarillo, TX MSA"
21,401,"Amarillo, TX MSA"
22,0,"Amarillo, TX MSA"
23,5591,"Amarillo, TX MSA"
31-33,7966,"Amarillo, TX MSA"
42,5538,"Amarillo, TX MSA"
44-45,14560,"Amarillo, TX MSA"
48-49,3189,"Amarillo, TX MSA"
51,1477,"Amarillo, TX MSA"
52,5501,"Amarillo, TX MSA"
53,1397,"Amarillo, TX MSA"
54,2821,"Amarillo, TX MSA"
55,1329,"Amarillo, TX MSA"
56,6968,"Amarillo, TX MSA"
61,907,"Amarillo, TX MSA"
62,17076,"Amarillo, TX MSA"
71,1182,"Amarillo, TX MSA"
72,11452,"Amarillo, TX MSA"
81,5614,"Amarillo, TX MSA"
99,1,"Amarillo, TX MSA"
--,30774,"Ames, IA MSA"
11,143,"Ames, IA MSA"
21,0,"Ames, IA MSA"
22,87,"Ames, IA MSA"
23,1748,"Ames, IA MSA"
31-33,4967,"Ames, IA MSA"
42,815,"Ames, IA MSA"
44-45,5012,"Ames, IA MSA"
48-49,379,"Ames, IA MSA"
51,1144,"Ames, IA MSA"
52,733,"Ames, IA MSA"
53,562,"Ames, IA MSA"
54,1220,"Ames, IA MSA"
55,395,"Ames, IA MSA"
56,1177,"Ames, IA MSA"
61,154,"Ames, IA MSA"
62,5106,"Ames, IA MSA"
71,801,"Ames, IA MSA"
72,4706,"Ames, IA MSA"
81,1556,"Ames, IA MSA"
99,0,"Ames, IA MSA"
--,169184,"Anchorage, AK MSA"
11,128,"Anchorage, AK MSA"
21,8723,"Anchorage, AK MSA"
22,830,"Anchorage, AK MSA"
23,14455,"Anchorage, AK MSA"
31-33,2043,"Anchorage, AK MSA"
42,6354,"Anchorage, AK MSA"
44-45,18539,"Anchorage, AK MSA"
48-49,11730,"Anchorage, AK MSA"
51,5038,"Anchorage, AK MSA"
52,5384,"Anchorage, AK MSA"
53,2829,"Anchorage, AK MSA"
54,15263,"Anchorage, AK MSA"
55,5501,"Anchorage, AK MSA"
56,14557,"Anchorage, AK MSA"
61,2219,"Anchorage, AK MSA"
62,28721,"Anchorage, AK MSA"
71,3030,"Anchorage, AK MSA"
72,17711,"Anchorage, AK MSA"
81,6117,"Anchorage, AK MSA"
99,0,"Anchorage, AK MSA"
--,143487,"Ann Arbor, MI MSA"
11,49,"Ann Arbor, MI MSA"
21,0,"Ann Arbor, MI MSA"
22,0,"Ann Arbor, MI MSA"
23,3756,"Ann Arbor, MI MSA"
31-33,14255,"Ann Arbor, MI MSA"
42,4064,"Ann Arbor, MI MSA"
44-45,16639,"Ann Arbor, MI MSA"
48-49,2833,"Ann Arbor, MI MSA"
51,6291,"Ann Arbor, MI MSA"
52,4369,"Ann Arbor, MI MSA"
53,2343,"Ann Arbor, MI MSA"
54,13136,"Ann Arbor, MI MSA"
55,3575,"Ann Arbor, MI MSA"
56,9908,"Ann Arbor, MI MSA"
61,2225,"Ann Arbor, MI MSA"
62,0,"Ann Arbor, MI MSA"
71,2204,"Ann Arbor, MI MSA"
72,15873,"Ann Arbor, MI MSA"
81,5865,"Ann Arbor, MI MSA"
99,0,"Ann Arbor, MI MSA"
--,34871,"Anniston-Oxford, AL MSA"
11,0,"Anniston-Oxford, AL MSA"
21,0,"Anniston-Oxford, AL MSA"
22,0,"Anniston-Oxford, AL MSA"
23,750,"Anniston-Oxford, AL MSA"
31-33,5643,"Anniston-Oxford, AL MSA"
42,1959,"Anniston-Oxford, AL MSA"
44-45,6032,"Anniston-Oxford, AL MSA"
48-49,742,"Anniston-Oxford, AL MSA"
51,0,"Anniston-Oxford, AL MSA"
52,890,"Anniston-Oxford, AL MSA"
53,518,"Anniston-Oxford, AL MSA"
54,1024,"Anniston-Oxford, AL MSA"
55,125,"Anniston-Oxford, AL MSA"
56,3364,"Anniston-Oxford, AL MSA"
61,446,"Anniston-Oxford, AL MSA"
62,6102,"Anniston-Oxford, AL MSA"
71,217,"Anniston-Oxford, AL MSA"
72,4385,"Anniston-Oxford, AL MSA"
81,1704,"Anniston-Oxford, AL MSA"
99,0,"Anniston-Oxford, AL MSA"
--,108332,"Appleton, WI MSA"
11,32,"Appleton, WI MSA"
21,141,"Appleton, WI MSA"
22,0,"Appleton, WI MSA"
23,6805,"Appleton, WI MSA"
31-33,20518,"Appleton, WI MSA"
42,5557,"Appleton, WI MSA"
44-45,14386,"Appleton, WI MSA"
48-49,4379,"Appleton, WI MSA"
51,2102,"Appleton, WI MSA"
52,6153,"Appleton, WI MSA"
53,975,"Appleton, WI MSA"
54,3413,"Appleton, WI MSA"
55,3375,"Appleton, WI MSA"
56,8692,"Appleton, WI MSA"
61,1941,"Appleton, WI MSA"
62,13029,"Appleton, WI MSA"
71,2219,"Appleton, WI MSA"
72,9424,"Appleton, WI MSA"
81,5007,"Appleton, WI MSA"
99,2,"Appleton, WI MSA"
--,148093,"Asheville, NC MSA"
11,74,"Asheville, NC MSA"
21,125,"Asheville, NC MSA"
22,490,"Asheville, NC MSA"
23,6383,"Asheville, NC MSA"
31-33,18946,"Asheville, NC MSA"
42,4902,"Asheville, NC MSA"
44-45,25212,"Asheville, NC MSA"
48-49,2803,"Asheville, NC MSA"
51,1938,"Asheville, NC MSA"
52,3881,"Asheville, NC MSA"
53,1901,"Asheville, NC MSA"
54,5721,"Asheville, NC MSA"
55,1280,"Asheville, NC MSA"
56,8242,"Asheville, NC MSA"
61,4288,"Asheville, NC MSA"
62,29835,"Asheville, NC MSA"
71,3292,"Asheville, NC MSA"
72,21056,"Asheville, NC MSA"
81,7708,"Asheville, NC MSA"
99,16,"Asheville, NC MSA"
--,57165,"Athens-Clarke County, GA MSA"
11,0,"Athens-Clarke County, GA MSA"
21,178,"Athens-Clarke County, GA MSA"
22,259,"Athens-Clarke County, GA MSA"
23,2152,"Athens-Clarke County, GA MSA"
31-33,6196,"Athens-Clarke County, GA MSA"
42,2310,"Athens-Clarke County, GA MSA"
44-45,9348,"Athens-Clarke County, GA MSA"
48-49,1021,"Athens-Clarke County, GA MSA"
51,770,"Athens-Clarke County, GA MSA"
52,1562,"Athens-Clarke County, GA MSA"
53,1259,"Athens-Clarke County, GA MSA"
54,2621,"Athens-Clarke County, GA MSA"
55,583,"Athens-Clarke County, GA MSA"
56,3765,"Athens-Clarke County, GA MSA"
61,977,"Athens-Clarke County, GA MSA"
62,11590,"Athens-Clarke County, GA MSA"
71,880,"Athens-Clarke County, GA MSA"
72,8634,"Athens-Clarke County, GA MSA"
81,2964,"Athens-Clarke County, GA MSA"
99,0,"Athens-Clarke County, GA MSA"
--,2119397,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
11,474,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
21,1231,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
22,12883,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
23,93085,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
31-33,133107,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
42,140033,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
44-45,251210,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
48-49,113940,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
51,108594,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
52,107971,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
53,40884,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
54,181918,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
55,95044,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
56,190962,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
61,57420,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
62,237948,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
71,30089,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
72,224403,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
81,98008,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
99,0,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
--,114051,"Atlantic City-Hammonton, NJ MSA"
11,83,"Atlantic City-Hammonton, NJ MSA"
21,9,"Atlantic City-Hammonton, NJ MSA"
22,875,"Atlantic City-Hammonton, NJ MSA"
23,4199,"Atlantic City-Hammonton, NJ MSA"
31-33,1549,"Atlantic City-Hammonton, NJ MSA"
42,2753,"Atlantic City-Hammonton, NJ MSA"
44-45,17239,"Atlantic City-Hammonton, NJ MSA"
48-49,1941,"Atlantic City-Hammonton, NJ MSA"
51,1321,"Atlantic City-Hammonton, NJ MSA"
52,2922,"Atlantic City-Hammonton, NJ MSA"
53,1703,"Atlantic City-Hammonton, NJ MSA"
54,4889,"Atlantic City-Hammonton, NJ MSA"
55,1058,"Atlantic City-Hammonton, NJ MSA"
56,3721,"Atlantic City-Hammonton, NJ MSA"
61,1015,"Atlantic City-Hammonton, NJ MSA"
62,17643,"Atlantic City-Hammonton, NJ MSA"
71,1539,"Atlantic City-Hammonton, NJ MSA"
72,45182,"Atlantic City-Hammonton, NJ MSA"
81,4408,"Atlantic City-Hammonton, NJ MSA"
99,2,"Atlantic City-Hammonton, NJ MSA"
--,38782,"Auburn-Opelika, AL MSA"
11,46,"Auburn-Opelika, AL MSA"
21,59,"Auburn-Opelika, AL MSA"
22,0,"Auburn-Opelika, AL MSA"
23,1800,"Auburn-Opelika, AL MSA"
31-33,6177,"Auburn-Opelika, AL MSA"
42,678,"Auburn-Opelika, AL MSA"
44-45,6458,"Auburn-Opelika, AL MSA"
48-49,2013,"Auburn-Opelika, AL MSA"
51,683,"Auburn-Opelika, AL MSA"
52,1021,"Auburn-Opelika, AL MSA"
53,582,"Auburn-Opelika, AL MSA"
54,1410,"Auburn-Opelika, AL MSA"
55,0,"Auburn-Opelika, AL MSA"
56,3257,"Auburn-Opelika, AL MSA"
61,215,"Auburn-Opelika, AL MSA"
62,5625,"Auburn-Opelika, AL MSA"
71,425,"Auburn-Opelika, AL MSA"
72,6248,"Auburn-Opelika, AL MSA"
81,1820,"Auburn-Opelika, AL MSA"
99,0,"Auburn-Opelika, AL MSA"
--,174922,"Augusta-Richmond County, GA-SC MSA"
11,448,"Augusta-Richmond County, GA-SC MSA"
21,255,"Augusta-Richmond County, GA-SC MSA"
22,0,"Augusta-Richmond County, GA-SC MSA"
23,9008,"Augusta-Richmond County, GA-SC MSA"
31-33,20957,"Augusta-Richmond County, GA-SC MSA"
42,4913,"Augusta-Richmond County, GA-SC MSA"
44-45,24916,"Augusta-Richmond County, GA-SC MSA"
48-49,5952,"Augusta-Richmond County, GA-SC MSA"
51,3240,"Augusta-Richmond County, GA-SC MSA"
52,4627,"Augusta-Richmond County, GA-SC MSA"
53,2028,"Augusta-Richmond County, GA-SC MSA"
54,9703,"Augusta-Richmond County, GA-SC MSA"
55,1360,"Augusta-Richmond County, GA-SC MSA"
56,17250,"Augusta-Richmond County, GA-SC MSA"
61,2632,"Augusta-Richmond County, GA-SC MSA"
62,35412,"Augusta-Richmond County, GA-SC MSA"
71,2624,"Augusta-Richmond County, GA-SC MSA"
72,19895,"Augusta-Richmond County, GA-SC MSA"
81,7638,"Augusta-Richmond County, GA-SC MSA"
99,0,"Augusta-Richmond County, GA-SC MSA"
--,714948,"Austin-Round Rock-Georgetown, TX MSA"
11,0,"Austin-Round Rock-Georgetown, TX MSA"
21,2205,"Austin-Round Rock-Georgetown, TX MSA"
22,2251,"Austin-Round Rock-Georgetown, TX MSA"
23,41697,"Austin-Round Rock-Georgetown, TX MSA"
31-33,41963,"Austin-Round Rock-Georgetown, TX MSA"
42,41186,"Austin-Round Rock-Georgetown, TX MSA"
44-45,94928,"Austin-Round Rock-Georgetown, TX MSA"
48-49,13000,"Austin-Round Rock-Georgetown, TX MSA"
51,28043,"Austin-Round Rock-Georgetown, TX MSA"
52,34019,"Austin-Round Rock-Georgetown, TX MSA"
53,13788,"Austin-Round Rock-Georgetown, TX MSA"
54,74214,"Austin-Round Rock-Georgetown, TX MSA"
55,23531,"Austin-Round Rock-Georgetown, TX MSA"
56,63285,"Austin-Round Rock-Georgetown, TX MSA"
61,16319,"Austin-Round Rock-Georgetown, TX MSA"
62,86380,"Austin-Round Rock-Georgetown, TX MSA"
71,11280,"Austin-Round Rock-Georgetown, TX MSA"
72,90701,"Austin-Round Rock-Georgetown, TX MSA"
81,35958,"Austin-Round Rock-Georgetown, TX MSA"
99,0,"Austin-Round Rock-Georgetown, TX MSA"
--,195927,"Bakersfield, CA MSA"
11,4468,"Bakersfield, CA MSA"
21,10752,"Bakersfield, CA MSA"
22,1356,"Bakersfield, CA MSA"
23,15626,"Bakersfield, CA MSA"
31-33,12864,"Bakersfield, CA MSA"
42,9360,"Bakersfield, CA MSA"
44-45,28943,"Bakersfield, CA MSA"
48-49,7734,"Bakersfield, CA MSA"
51,3850,"Bakersfield, CA MSA"
52,6076,"Bakersfield, CA MSA"
53,3714,"Bakersfield, CA MSA"
54,12859,"Bakersfield, CA MSA"
55,2526,"Bakersfield, CA MSA"
56,11620,"Bakersfield, CA MSA"
61,2453,"Bakersfield, CA MSA"
62,29499,"Bakersfield, CA MSA"
71,3818,"Bakersfield, CA MSA"
72,20845,"Bakersfield, CA MSA"
81,7547,"Bakersfield, CA MSA"
99,17,"Bakersfield, CA MSA"
--,1111131,"Baltimore-Columbia-Towson, MD MSA"
11,280,"Baltimore-Columbia-Towson, MD MSA"
21,0,"Baltimore-Columbia-Towson, MD MSA"
22,0,"Baltimore-Columbia-Towson, MD MSA"
23,63760,"Baltimore-Columbia-Towson, MD MSA"
31-33,53748,"Baltimore-Columbia-Towson, MD MSA"
42,50161,"Baltimore-Columbia-Towson, MD MSA"
44-45,141359,"Baltimore-Columbia-Towson, MD MSA"
48-49,36900,"Baltimore-Columbia-Towson, MD MSA"
51,23968,"Baltimore-Columbia-Towson, MD MSA"
52,52033,"Baltimore-Columbia-Towson, MD MSA"
53,19550,"Baltimore-Columbia-Towson, MD MSA"
54,126938,"Baltimore-Columbia-Towson, MD MSA"
55,27048,"Baltimore-Columbia-Towson, MD MSA"
56,76967,"Baltimore-Columbia-Towson, MD MSA"
61,57347,"Baltimore-Columbia-Towson, MD MSA"
62,196704,"Baltimore-Columbia-Towson, MD MSA"
71,21571,"Baltimore-Columbia-Towson, MD MSA"
72,103188,"Baltimore-Columbia-Towson, MD MSA"
81,53905,"Baltimore-Columbia-Towson, MD MSA"
99,0,"Baltimore-Columbia-Towson, MD MSA"
--,57343,"Bangor, ME MSA"
11,833,"Bangor, ME MSA"
21,0,"Bangor, ME MSA"
22,494,"Bangor, ME MSA"
23,2192,"Bangor, ME MSA"
31-33,3472,"Bangor, ME MSA"
42,2176,"Bangor, ME MSA"
44-45,11147,"Bangor, ME MSA"
48-49,2166,"Bangor, ME MSA"
51,1363,"Bangor, ME MSA"
52,2027,"Bangor, ME MSA"
53,722,"Bangor, ME MSA"
54,1805,"Bangor, ME MSA"
55,1308,"Bangor, ME MSA"
56,3961,"Bangor, ME MSA"
61,1606,"Bangor, ME MSA"
62,13919,"Bangor, ME MSA"
71,540,"Bangor, ME MSA"
72,5733,"Bangor, ME MSA"
81,1876,"Bangor, ME MSA"
99,1,"Bangor, ME MSA"
--,71779,"Barnstable Town, MA MSA"
11,90,"Barnstable Town, MA MSA"
21,0,"Barnstable Town, MA MSA"
22,260,"Barnstable Town, MA MSA"
23,4578,"Barnstable Town, MA MSA"
31-33,1951,"Barnstable Town, MA MSA"
42,1291,"Barnstable Town, MA MSA"
44-45,13904,"Barnstable Town, MA MSA"
48-49,1929,"Barnstable Town, MA MSA"
51,1525,"Barnstable Town, MA MSA"
52,2202,"Barnstable Town, MA MSA"
53,1330,"Barnstable Town, MA MSA"
54,4774,"Barnstable Town, MA MSA"
55,496,"Barnstable Town, MA MSA"
56,2620,"Barnstable Town, MA MSA"
61,1473,"Barnstable Town, MA MSA"
62,16710,"Barnstable Town, MA MSA"
71,1642,"Barnstable Town, MA MSA"
72,11282,"Barnstable Town, MA MSA"
81,3624,"Barnstable Town, MA MSA"
99,0,"Barnstable Town, MA MSA"
--,336853,"Baton Rouge, LA MSA"
11,407,"Baton Rouge, LA MSA"
21,953,"Baton Rouge, LA MSA"
22,0,"Baton Rouge, LA MSA"
23,69929,"Baton Rouge, LA MSA"
31-33,23885,"Baton Rouge, LA MSA"
42,13618,"Baton Rouge, LA MSA"
44-45,42658,"Baton Rouge, LA MSA"
48-49,8541,"Baton Rouge, LA MSA"
51,4946,"Baton Rouge, LA MSA"
52,14704,"Baton Rouge, LA MSA"
53,4924,"Baton Rouge, LA MSA"
54,21204,"Baton Rouge, LA MSA"
55,5138,"Baton Rouge, LA MSA"
56,18779,"Baton Rouge, LA MSA"
61,5669,"Baton Rouge, LA MSA"
62,46480,"Baton Rouge, LA MSA"
71,6040,"Baton Rouge, LA MSA"
72,31902,"Baton Rouge, LA MSA"
81,14488,"Baton Rouge, LA MSA"
99,0,"Baton Rouge, LA MSA"
--,50801,"Battle Creek, MI MSA"
11,7,"Battle Creek, MI MSA"
21,0,"Battle Creek, MI MSA"
22,0,"Battle Creek, MI MSA"
23,1036,"Battle Creek, MI MSA"
31-33,12096,"Battle Creek, MI MSA"
42,995,"Battle Creek, MI MSA"
44-45,6077,"Battle Creek, MI MSA"
48-49,1603,"Battle Creek, MI MSA"
51,344,"Battle Creek, MI MSA"
52,988,"Battle Creek, MI MSA"
53,405,"Battle Creek, MI MSA"
54,2018,"Battle Creek, MI MSA"
55,2291,"Battle Creek, MI MSA"
56,3274,"Battle Creek, MI MSA"
61,0,"Battle Creek, MI MSA"
62,9284,"Battle Creek, MI MSA"
71,551,"Battle Creek, MI MSA"
72,6309,"Battle Creek, MI MSA"
81,1921,"Battle Creek, MI MSA"
99,0,"Battle Creek, MI MSA"
--,30719,"Bay City, MI MSA"
11,0,"Bay City, MI MSA"
21,0,"Bay City, MI MSA"
22,0,"Bay City, MI MSA"
23,1056,"Bay City, MI MSA"
31-33,3376,"Bay City, MI MSA"
42,1444,"Bay City, MI MSA"
44-45,5442,"Bay City, MI MSA"
48-49,326,"Bay City, MI MSA"
51,0,"Bay City, MI MSA"
52,1031,"Bay City, MI MSA"
53,225,"Bay City, MI MSA"
54,1385,"Bay City, MI MSA"
55,1466,"Bay City, MI MSA"
56,975,"Bay City, MI MSA"
61,348,"Bay City, MI MSA"
62,7112,"Bay City, MI MSA"
71,230,"Bay City, MI MSA"
72,3803,"Bay City, MI MSA"
81,1530,"Bay City, MI MSA"
99,0,"Bay City, MI MSA"
--,130426,"Beaumont-Port Arthur, TX MSA"
11,219,"Beaumont-Port Arthur, TX MSA"
21,931,"Beaumont-Port Arthur, TX MSA"
22,0,"Beaumont-Port Arthur, TX MSA"
23,17462,"Beaumont-Port Arthur, TX MSA"
31-33,20258,"Beaumont-Port Arthur, TX MSA"
42,4504,"Beaumont-Port Arthur, TX MSA"
44-45,19565,"Beaumont-Port Arthur, TX MSA"
48-49,3832,"Beaumont-Port Arthur, TX MSA"
51,1392,"Beaumont-Port Arthur, TX MSA"
52,3360,"Beaumont-Port Arthur, TX MSA"
53,2124,"Beaumont-Port Arthur, TX MSA"
54,5609,"Beaumont-Port Arthur, TX MSA"
55,2253,"Beaumont-Port Arthur, TX MSA"
56,6808,"Beaumont-Port Arthur, TX MSA"
61,890,"Beaumont-Port Arthur, TX MSA"
62,19228,"Beaumont-Port Arthur, TX MSA"
71,1034,"Beaumont-Port Arthur, TX MSA"
72,13451,"Beaumont-Port Arthur, TX MSA"
81,6879,"Beaumont-Port Arthur, TX MSA"
99,0,"Beaumont-Port Arthur, TX MSA"
--,38644,"Beckley, WV MSA"
11,51,"Beckley, WV MSA"
21,4604,"Beckley, WV MSA"
22,228,"Beckley, WV MSA"
23,1385,"Beckley, WV MSA"
31-33,1632,"Beckley, WV MSA"
42,1733,"Beckley, WV MSA"
44-45,6889,"Beckley, WV MSA"
48-49,662,"Beckley, WV MSA"
51,698,"Beckley, WV MSA"
52,746,"Beckley, WV MSA"
53,312,"Beckley, WV MSA"
54,1044,"Beckley, WV MSA"
55,309,"Beckley, WV MSA"
56,1786,"Beckley, WV MSA"
61,397,"Beckley, WV MSA"
62,9460,"Beckley, WV MSA"
71,606,"Beckley, WV MSA"
72,4547,"Beckley, WV MSA"
81,1554,"Beckley, WV MSA"
99,0,"Beckley, WV MSA"
--,69793,"Bellingham, WA MSA"
11,235,"Bellingham, WA MSA"
21,66,"Bellingham, WA MSA"
22,0,"Bellingham, WA MSA"
23,5620,"Bellingham, WA MSA"
31-33,9765,"Bellingham, WA MSA"
42,3714,"Bellingham, WA MSA"
44-45,11343,"Bellingham, WA MSA"
48-49,2221,"Bellingham, WA MSA"
51,1485,"Bellingham, WA MSA"
52,2264,"Bellingham, WA MSA"
53,1227,"Bellingham, WA MSA"
54,3346,"Bellingham, WA MSA"
55,950,"Bellingham, WA MSA"
56,2812,"Bellingham, WA MSA"
61,1241,"Bellingham, WA MSA"
62,9524,"Bellingham, WA MSA"
71,1800,"Bellingham, WA MSA"
72,8532,"Bellingham, WA MSA"
81,3500,"Bellingham, WA MSA"
99,0,"Bellingham, WA MSA"
--,53397,"Bend, OR MSA"
11,156,"Bend, OR MSA"
21,51,"Bend, OR MSA"
22,0,"Bend, OR MSA"
23,3229,"Bend, OR MSA"
31-33,3949,"Bend, OR MSA"
42,1456,"Bend, OR MSA"
44-45,9670,"Bend, OR MSA"
48-49,1438,"Bend, OR MSA"
51,1524,"Bend, OR MSA"
52,1774,"Bend, OR MSA"
